GDSP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.5897847502095852,1.014144710469383,-0.4456139155998786,0.6448457519266774,0.24490982770271383,0.25727624184518544,1.0231585832819936,-0.48489642833188557,0.17828129982504815,-0.2694925181748008,0.30671566744802503,-0.5102697060603745,-1.2137639015441954,0.186325141739138,-0.07600209148126046
2007-01-31,-0.7265933039426082,-0.7533046593370847,-0.6351135536490958,-0.8830144365095514,0.12857078637185707,-0.9693275963358837,-0.71761473325232,-0.17009987706461782,-0.49065126231008205,-0.8140112545225884,-0.5263034523985697,-0.6360390300815878,-1.1460540908774743,-0.5301121334274563,-0.018877676658412692
2007-02-28,-0.4878918035728715,-1.190905380358628,-0.8976951465186043,-1.6390518757829824,0.001129671042044158,0.4813389069435169,-0.40641886215533296,0.12053432535899564,-0.7842496183659646,-1.0818534419531247,-0.870201316747585,-0.821947882464128,-1.1024901089547663,0.14846633245953433,-0.008953716922907105
2007-03-31,-0.42636215335727445,-1.0458821452757296,-1.5274329617000642,-1.4314597457022569,-0.14430510228504545,-0.9802975482907852,-0.881617842080325,0.43555401022417567,-1.4183583184763604,-1.2054912315550128,-1.1282539966783842,-1.326286276646279,-1.0999955052293462,-0.23552462563254908,-0.02799012877501507
2007-04-30,-0.5232647120790999,-0.9148571324630169,-1.7488522071813368,-1.5979052841307253,-3.102329607688213,-0.6680803455778478,0.04446962918593167,0.6292540248376053,-1.604133547511917,-1.385279214056193,-1.187762999925979,-1.1969701885810973,-1.0710489706632949,-0.08342017042235016,0.16449439612714403
2007-05-31,0.34519242786939,-0.37943035023747057,-1.2179265158015837,-0.7392997826684806,-2.5346091411116505,-0.4729031085355468,-0.5816971487172755,1.0155626280895138,-0.9029811844403077,-0.821068348073092,-0.5202692096687314,-0.1864994091042246,-0.9165139392547593,-0.1568574545283505,0.10002161372564468
2007-06-30,0.19262885037729477,-0.010208838807116488,-0.6461344864498625,-0.7453010631242716,-2.071986366822695,0.8822814043851793,0.9509141677214248,1.0871289475986299,-0.51442238771792,-0.6029262725241313,-0.10744928617334164,0.7684282699008121,-0.7877313387002975,0.625914396375447,-0.01952945662008728
2007-07-31,-0.4772740063544746,0.07716221133675612,-0.43513140381156834,-0.7268317792042428,-1.9915215238707862,-1.044173428308286,0.12995922670446125,1.566897833384157,-0.7682316341215331,-0.9834803455530653,-0.3111913689917053,1.3782674587748407,-0.706274983537458,-0.6255129757490573,-0.08918786407311123
2007-08-31,-0.8343292106440912,-0.6591938531570932,-1.0084905458879858,-0.652429647191199,-1.5892701135036496,-1.3531430799579698,-0.2914936170748641,2.229837677082219,-1.3622885163706706,-1.7795307908986402,-0.7604279233488239,-0.28499061406385423,-0.8369691443188028,-0.18434351181622954,-0.056362429666250054
2007-09-30,-0.6234465509595917,-1.144296731069611,-0.9184047471306539,-1.3179207730649138,-1.380677733072497,-0.9770081934336975,-0.7055642912733888,2.602635278633782,-1.6618767528250198,-2.2427462234434894,-0.9853740785784626,-0.3053251346870942,-0.8468925387588432,-0.12059646846330707,0.1942239533774675
2007-10-31,0.7105970594385707,-0.4249546133602524,-1.2720458142249171,-0.07625544179523851,-0.9673495381974976,0.07755470225222762,0.5212701934746028,1.5318447649753941,-0.48409896619069515,-0.7578814167456625,-0.31563942935325096,-1.1375475541345494,-0.9851190103576214,0.43199267077225245,0.2969009090057063
2007-11-30,1.1935179641354634,0.7450056575874237,-1.0113995495605987,0.19412644841276527,-0.41876923647087966,1.949419995809381,1.2499324880199945,0.02597981297225246,1.2492367688675787,1.86739124549162,0.7451084525580952,-0.9828744989529967,-0.9399587332278765,0.8269902711701903,0.4235475591158319
2007-12-31,1.7905603719271332,2.1606724597198026,-0.2570269409983128,-0.5146315352643698,0.4060220831837403,4.1667006529665365,1.215599965068281,-1.3431186920392377,2.7505150951427213,3.4274688306771424,2.3370281779623148,-0.4465486594251831,-0.8067567793856281,3.117875204570689,-0.2998177293884673
2008-01-31,-1.9505517286169067,0.5310482082930594,-0.6134332497050861,2.5008947614481127,1.2799418467650905,3.6389482295918802,0.9995616237991467,-0.5382254141200131,0.10675521856099453,0.7414598296995899,-0.007163674466724181,-0.8825543907858788,-0.7720855076975472,2.205597242688462,-0.0886592263513573
2008-02-29,-0.7489608907507828,-0.5445783478057109,-0.6659482065559909,2.019534844048609,1.1883987667411324,0.33563817049253886,-0.12247459878577521,-0.9476975109402479,-0.5074864494171302,-0.02955074804378304,-0.6494861199494202,-0.8849159848952098,-0.7554938716229649,0.3357902435109971,-0.12613494152909147
2008-03-31,-0.8828301541329754,-2.066100927020842,-0.7669610264027128,-0.5264571984321703,1.221070498816921,1.8896165893657046,0.11263451689035699,10.584079739059018,-3.790679799676291,-0.9800990229790977,-1.2297739571406,-0.9285548181773535,-0.508434373997531,0.9335584657164302,0.09318245946604319
2008-04-30,0.263936364506806,-0.7716470903932718,-0.5406565447712124,-0.4496729792078923,1.0713175536508697,-0.034893779565032,-0.7670195392318475,3.4962491634678563,-2.7307190205749845,-0.6379162529933307,-0.9618286330658983,-0.7439197565280264,-0.31390529537798223,0.061203029449810875,-0.09842183263756261
2008-05-31,-0.6617198276998187,-0.7326880251289137,-1.0846143553244254,-0.419136509565904,0.6608675189263116,0.4051224741784394,0.29765791759168864,3.36207114102841,-2.4266096023573045,-1.3645610338218044,-1.2138608887483162,-1.1939169563392917,-0.8739487300283725,0.13935854893466418,-0.662530002752318
2008-06-30,-3.5840660180501547,-2.160850978915654,-1.9380388285915267,2.160446656717917,0.7930962760088572,-0.6052203841372198,-0.8061579513312838,6.123112432951044,-2.529917906973725,-5.355939181383721,-2.4360621462272527,-1.757014202318664,-2.8402077593448354,0.15493314296608657,0.2734672460462602
2008-07-31,1.0713570420439682,-1.4786443740370696,-1.4660754699511174,2.6183090043551407,1.478319411979171,3.0082205777188635,1.168342279141718,2.339662179627779,-1.9878842409910655,-2.510960480095202,-1.2745816619887864,-1.4029171851103261,-1.5542728413522782,-0.42445446008467824,-0.030904447684938007
2008-08-31,-0.26786076888182137,-1.3087569680670854,-1.2951039833297626,2.26645683716085,1.399619263999352,-0.5823729210694076,-0.3126603962233138,1.9442724507700189,-1.7513366875560974,-2.4357854781231745,-1.0713105776859644,-1.2832952322828122,-1.2900972062842488,-0.03419192146949655,-0.288827661073779
2008-09-30,-1.308092174914929,-0.2986261577924924,-1.3971766947378277,0.6279029084256589,1.4534495755498495,-1.187414323082036,-0.32372324971385685,2.2912262927502067,-1.6494212721285635,-3.4874203717155097,-1.4800161394816314,-1.3059015418114477,-1.9024894039988998,0.2062993168953864,-0.5933197306785373
2008-10-31,-2.4700704683763512,-2.4301341085760857,-1.7009531557723214,0.5999074163747037,1.6825612638581016,-0.7453566458735174,-1.4006683322714042,2.7648056704291153,-1.5479406282816348,-4.236690906716475,-2.104965929487798,-1.4088671047714552,-4.7369155879662435,0.33817958556795613,-0.33270198851740446
2008-11-30,-1.1935585799068786,-2.85292381555747,-1.8682660674650067,-0.2063880228032425,1.5314984669579634,-0.736197414029446,-0.15658857411911015,2.2289776116688707,-1.3652160730097866,-3.205713889403301,-2.014922664617969,-1.3770770936141041,-5.728138356320144,0.4266737912297104,0.31188296276282457
2008-12-31,1.4418030938636943,-1.1382077673414586,-1.9784341668253143,1.9423540117417912,1.5287753598870946,0.613780112355728,1.2119245662653917,1.0279637147569625,-1.13644462884204,-1.8926347187234762,-1.1630658734373256,-1.2690042577134315,-2.7673066637672727,-0.8215795088685889,-0.06410034103854234
2009-01-31,-0.090940724727555,0.09508851834695309,-1.7464879178993389,0.8341676808239286,0.9074366552479519,0.08836385496729347,0.5463386461598703,0.8962984001524523,-0.9901507093135392,-1.6310724575577193,-0.8086577168271757,-1.2060980762123508,-2.3436020729751013,-0.24256930393178328,-0.11807513438783089
2009-02-28,-0.29672567675961997,0.575887729135981,-1.6094233792671397,0.18956711639047136,0.8043717663289455,-1.0128509636270921,-0.3599415275454776,0.8622947881037184,-0.8673011112532651,-1.4797337502272858,-0.47235199379346066,-1.1205729809840077,-2.3214883206747605,0.7171196061103949,-0.08674051892556484
2009-03-31,-0.16247627523631952,-0.31617487796970917,-1.4607312794397829,-1.2501071517851048,0.731515911645225,1.560745299086459,0.40157909913639434,0.22992740590116337,-0.7592135473392473,-1.3137255529187666,-0.1621804290514683,-1.0350868517569658,-1.342631925869375,-1.7319707227993761,0.3358712422306159
2009-04-30,1.44336167326685,0.565492429474005,-1.2602981596785747,0.26939347237365496,0.3103341115124056,2.483865689374308,1.5756561003070033,-0.20526464596459415,-0.6134374170823458,-0.8056990886632085,0.9702137783023769,-1.0051147260529156,-0.6963963688876258,-2.461193156156628,0.6452924988979548
2009-05-31,2.448731066713374,2.188084208143554,-0.8184172276221556,1.0050527515214431,0.7234213714232172,2.061756362993355,2.8442920226210213,-0.7007154252065338,-0.39250164802463333,-0.08729180411365561,3.0097984470269803,-0.7193026374752672,0.06569182911336295,-1.2873922527063222,-0.0309306758958216
2009-06-30,-0.0626141202668405,2.052312679363564,-0.16418372168613624,0.7239508759436873,0.6640185880355158,-0.005888348672347673,-0.02391675151088927,-0.7187877160315937,-0.31751327407720065,-0.07419021259978409,1.6875849237877425,-0.39192642907917613,0.45344549904116677,0.006358341231755034,0.1176434081331079
2009-07-31,0.4403392040091149,1.4505255687214231,-0.29083535397368643,0.7797625963331786,0.4594160949496518,-0.09053433871073432,-0.840761967583326,-0.8099590344294797,-0.1954527477043085,0.09515559131204085,1.4090909911110714,-0.41574073328582223,0.3768517317979742,-0.03236803173696929,0.2169474995885651
2009-08-31,0.7430555804732483,0.6067286072666008,0.13581802787618807,-0.9290262477603826,0.017782004088933684,0.27270359848180264,-0.876863760638283,-0.9232113562498571,-0.03742921814764315,0.352241526355327,1.3989204203329653,-0.1264052696550157,0.5744124960867177,0.05495307460084275,0.03987152974766996
2009-09-30,0.12425591478580379,0.7032921709347526,0.8268614029186258,-1.2052922238666983,-0.42611276566086576,0.8294206381189885,0.5073258406272766,-0.943425895690574,0.042334746622570925,0.40026611950765634,0.8039499532304608,0.5663502571896624,0.831901533177262,0.8007649126099372,-0.09500017398288053
2009-10-31,-0.3234176525318625,0.28920078729737597,2.373227997086798,-0.7528735061562594,-0.2333821398235833,-0.07058769628743441,0.137852893879933,-0.9102296199000811,0.06445358643430033,0.3145897614163727,0.14453302542099009,2.164316279436464,1.4864848515258509,0.7582914951916573,0.12602748274920544
2009-11-30,0.43084084485980007,0.12302841217063967,4.097760257587904,-1.085460856152986,-3.7318179674639786,-1.11286998606016,-1.0212594733805076,-0.9746090809134542,0.2266477903744835,0.5034046343700762,0.32022321400024134,9.497102523213472,2.0688037020450865,-2.0902480200998186,-0.09607424417078331
2009-12-31,-0.27159096517968456,-0.08735091703836936,1.6242865670406474,-0.9253311487043088,-3.063320510178896,-0.6424481417245916,-0.9785971875566022,-0.969632998052273,0.3874643589277849,0.5220078218663101,-0.03151132866987859,1.9784360794959504,1.285419191723363,-0.3017967473305164,-0.22619947709058763
2010-01-31,-0.6613563187621962,-0.2622767234098824,1.16917721980338,-0.5684090514217768,-1.9925380087780595,-1.21041694330157,-1.0403806121910246,-0.9144952456005202,0.6306010510483756,0.3792737094837635,-0.4839669173523589,0.9687287287409249,1.1851288055599554,-1.2089527909291107,0.03344122220317869
2010-02-28,0.23050568286924014,-0.39419519403868747,1.5151513580279343,-0.868813599120327,-2.355891505838149,-1.4062850543496535,-0.35951502897507487,-0.9833444136979071,1.295433214919426,0.5580718595435115,-0.28997156939999547,1.7272006903601438,1.3354639453210007,-2.237884556408174,-0.08179279658472208
2010-03-31,-0.19048143879075882,-0.3406431662616607,1.4354761234811462,-0.7961957343972444,-2.107950176562136,-1.3965231807616536,-1.0608425266307788,-0.2390822755947074,0.7263583966763609,0.5392203158182202,-0.33221698909119546,1.6614597034033498,2.7271015824049756,-2.1626647249817204,0.16922067127319448
2010-04-30,0.6824919888479881,0.3962990542033984,0.9539669611015539,-0.8385889070711029,-1.488228215023502,-0.6701704057159671,0.164403189255946,-0.46472252896029864,1.4661141299350888,0.9563443407132767,0.11933317317494059,0.7802281977021182,1.5315974685140532,-0.36257679576098667,-0.09468959130988026
2010-05-31,-0.2520316858339884,0.13015675565989548,-0.17087487688718528,-0.6705065777040419,-1.5405881397525827,-0.7706913372286585,0.11437524375479549,-0.36083931496643856,1.0993400864271408,0.8872025399568321,0.0011514714713808227,-0.32055551058734616,0.20197180260835984,0.3592220219108086,0.10428659395088996
2010-06-30,0.44054730963679195,0.4768219152166661,-0.014384001662741284,-0.7695263260749781,-1.2884635125157422,-0.5231098436749041,0.5133872651981329,-0.4753138074898436,1.506742774685424,1.1065632088874213,0.32404736706444803,-0.17582431049705616,0.3578283490595988,0.3139306365166929,0.12854944744452895
2010-07-31,0.46875226857182506,0.34023996605949225,-0.024699419508727834,-0.8183925616920719,-1.58854173820031,0.3716310238433331,0.3856915106612358,-0.5753713886802468,2.1348186277519274,1.27088918390928,0.5289904260710554,-0.1083780549425131,0.3169264511060306,0.6203187014172628,0.027135053430917808
2010-08-31,0.0941560887208883,0.5374297646766453,-0.24148734954302195,-1.3321909676475294,-1.4363454060833538,0.3901883714016077,0.5906029183107205,-0.5610645112934269,2.0856938586853317,1.2225127702053398,0.4252120364963944,-0.38940937133399983,0.10683238604940022,0.44133284999550126,0.08722422174572562
2010-09-30,0.32631619901698067,0.45120450934740597,-0.19934919529594738,-1.3033938489825216,-1.500426717556368,0.8910784377403207,0.462929453438041,-0.5932388343867051,2.2720224878509057,1.2343153388293562,0.4404230834313883,-0.311808857580351,0.1411255646748805,0.5270053488205383,-0.0025784688812872957
2010-10-31,-0.1013527431452164,0.16122364593719873,-0.11561422417484764,-1.239063572923521,-1.4804095015262302,0.4166397333947639,-0.38564177565098445,-0.48660417931936967,1.8935958139608042,1.0557951703912452,0.23817134333273646,-0.1333234281296847,0.213133008471343,0.5761173324258548,-0.1218046306627549
2010-11-30,-0.831812481512101,-0.245715714703938,-0.40224907433311374,-0.6269068382493023,-1.2669911835469008,-0.16854900454080798,-0.599941725481717,-0.15682688746217993,0.9864297417022871,0.7171686605738314,-0.3291890493750841,-0.5837491137637146,-0.0592659001645761,0.4401022060612279,0.01212136053234482
2010-12-31,-0.22778156367936353,-0.6489986862426155,-0.33895936964982376,-0.8692726462265871,-1.2405775611590966,-1.564503733594673,-1.549703352517334,0.027822314611428076,0.8858654719436878,0.639121587663512,-0.4664844207207694,-0.4322838439122485,-0.04240117492584549,0.4286059638160505,-0.09695637426970781
2011-01-31,-0.7705740385281733,-1.0571978925964343,-0.241858901356905,-0.8678642537146984,-1.2428707928443095,-1.2398189062731306,-1.1332311223379168,0.5721605303461672,0.087814343914203,0.22891156585846248,-0.816236484651594,-0.1934184104313843,0.05650523663198198,0.22760977664953536,-0.06892691168942404
2011-02-28,-0.6051886418291763,-0.8707354467796384,-0.41273288095644295,-0.9548099312506003,-1.1578796903718278,-1.4664883863304499,-1.3903818038511897,1.5189060614639402,-0.6793481297888734,-0.23251902828510196,-0.9998959458759831,-0.4320321023124419,-0.170687096946012,0.35419183912720315,0.11759064075150644
2011-03-31,0.41061926876352045,-0.5142347181353012,-0.2126415235957488,-0.25247642931222763,-0.9607820473411353,-1.2644069509107847,-0.36006108386751107,3.9969087512701007,-0.9684968810092341,0.12433078317072929,-0.5208628630289832,-0.084642531415828,0.2137578181568772,0.05382830740818667,0.042513800651750984
2011-04-30,-0.05257723722210392,-0.13647198186834544,-0.44960574294274314,-0.5456863709784112,-0.8380435126657703,-1.026955304402206,-0.43593655414486415,2.741828175777356,-1.0547514668140638,0.5588834307967062,-0.3003826840936588,-0.3958293547260122,-0.24999379944092934,0.28525261961128073,0.018531131877478426
2011-05-31,-0.12563644681182903,0.13060130001886655,-0.35113669652269125,-0.953160655910545,-0.9503800944165964,-0.7974710129122335,0.28181885863530803,2.022259969816862,-0.8945443947594142,0.7703973571228777,-0.21894735431460663,-0.1200663906505888,-0.02230984084835013,0.07853538434107708,0.06570153735705236
2011-06-30,0.48043793962406073,0.07362213627473842,-0.45949532186926223,-1.3023218867936714,-0.839717065482634,0.019578430986304487,1.3747234704890625,1.332663787671487,-0.08035503529460332,2.154806476666804,0.14679326165386078,-0.27433481889418276,-0.23067511458240816,0.314166512192658,0.0243996221482702
2011-07-31,0.06250120526215619,0.16351262372202083,-0.6237726319339769,-1.3084527578987757,-1.0993978034802179,2.1531326248014286,2.7570154743867947,1.0080540268625393,0.23098306974693253,2.280096919873013,0.20547934359303494,-0.45831838013884313,-0.5503514958626601,0.6360587910057088,-0.06512475967779621
2011-08-31,-0.7407816380839005,-0.10892705279103138,-0.7641901751430363,-0.7205355713001982,-1.1058402956481879,0.648829532595049,1.4023637825269326,1.126186678795813,-0.6464545688562062,0.30161555998797823,-0.2856385542512357,-0.72647712940891,-0.8003438901936045,0.38948129337350057,-0.014224990931347326
2011-09-30,-0.16483653516438268,-0.505097092200969,-0.8768006678092168,-1.1739058114278165,-1.3702191458686455,0.05292468048075056,-0.0966944780270446,1.0123035147050699,-0.6993472008351009,-0.08323977639731096,-0.3897217710471548,-1.0465000192791827,-1.0425532858687563,0.41274202159642637,0.037410533305473254
2011-10-31,0.3845229963785412,-0.3593541601996027,-0.7849573281763715,-0.9568106725638941,-1.3830978899915565,-0.6066585787568899,-2.197712098323349,0.6572036938801212,0.09834884260364919,0.6772445918388021,-0.08639962750370665,-0.8774578572399305,-0.8994909026020045,0.5123974311282424,-0.07702018823498032
2011-11-30,-0.8555102293383954,-0.3873043417635725,-0.6634934747475748,-0.7433332125931632,-1.2880770545128184,0.5169213162303858,-0.3769707371087373,0.9685387840777534,-1.1962943955778844,-1.2432736739320258,-0.6820396287137517,-0.6727359396285207,-0.7301110107683056,0.5313494561386997,-0.09392173769501558
2011-12-31,-0.9651983547251034,-0.8628517485679091,-0.8390368888305475,-0.36016828518071003,-1.2504200070528908,0.15193427746660618,-0.06243103853623803,1.478533494756731,-2.953637277384475,-3.4286178630011475,-1.1461725327652141,-1.115591727141614,-0.959791573316298,0.5099623926918431,0.16748581505424714
2012-01-31,1.8173558882984264,-0.014797734797388858,-0.29301410167294223,1.4539771620733906,0.14681088719736354,-0.5146161588419899,0.06279368555377632,0.07274500156177778,0.8851141141191422,0.5463925600877199,0.42092214150744023,-0.21836073075409665,-0.16964543669691431,0.22795148781935845,0.22516929374958336
2012-02-29,2.425020775595518,1.9055795617583078,0.5688591071047101,2.1809720414602722,1.3372865358484496,1.658182020589023,0.8350260270736908,-1.8977454061686645,5.17594979384588,4.470685221744059,2.303140711563922,0.49304693298499386,0.5774277614417991,1.4276779634967185,0.02086665270102222
2012-03-31,-0.004060367672130019,2.534865476349536,0.4536566017047676,0.47770851944713627,1.2491014838209145,0.4247877718308832,0.4854142334819684,-1.9838395792527552,0.7101884425016761,3.110477937501869,1.701379256218906,0.3893221755542777,0.29693699791582934,0.35667640681038243,0.029717604594330337
2012-04-30,0.04398240437826891,1.388023201463206,0.7874848959643259,0.7556920414450513,1.2312491714636056,0.0035200019953141814,0.994609506721053,-1.9112402417071777,0.9893936087815138,2.318069936048576,1.3708269968959732,0.7155312553432763,0.6196475463415643,-0.20499802718473098,-0.02817194950860451
2012-05-31,-0.5325417861555167,-0.27380127963111106,1.136354352275504,-1.267414620800561,1.0475482597292227,-0.505362657539478,-1.0613893308602518,-1.4985027158349662,0.4297629904703161,1.4736873265093355,0.44866409001478136,0.8713753467414694,0.9486023902706554,-1.091089875767441,-0.06946459498297688
2012-06-30,-1.054020883769882,-0.8445919186071568,0.08064282124162206,-0.7170046418173032,0.8967823941211327,-0.43633620488673536,-0.4667986361904772,-0.9597708063717266,-0.6836074784670547,0.45810649191208497,-0.6904806502584595,0.03784564925911848,0.07082504730819533,-0.4082675991876824,-0.01585282041538998
2012-07-31,-0.3560664067468545,-1.0610975936889406,-0.16807974326864333,-1.2163306198151516,0.582552616096043,-0.09416062051330674,-0.11003123428317653,-0.8650318120763744,-0.8310390590388637,0.13324346653883842,-0.9801864909985553,-0.12281664085060423,-0.1584795376218166,-0.08306163921204836,0.005451661577336222
2012-08-31,-0.04504905293330287,-0.7744353250878845,0.33742451425222325,-0.8468276025683453,-2.0084621548862507,-1.144455091182945,-0.4755666076510344,-0.9369631669289893,-0.6372109233221522,0.5486756807658749,-0.7769464421893885,2.482254460282013,0.322589386447751,-1.1862762208921491,0.18210545437450917
2012-09-30,2.067051446031944,0.8720825081574973,1.824983251133104,0.9864586665196141,0.08892311967247936,0.16777079158264666,0.21534791812448498,-2.041221381085664,2.2503581124615986,1.776830079543108,0.8254786695407962,1.9669406270283332,1.3274693904042187,-0.2233511433447541,0.050437139655478955
2012-10-31,0.42401753067530573,1.3360430467551543,1.7360400151697657,0.4825146165061394,0.13511031918708716,0.5370390311863048,0.283822637206334,-2.1208879624464765,2.6604209565775063,1.5288199731463805,1.1618099703162017,1.818409422868998,1.1938082349339905,0.3813619168133383,0.017218576749006672
2012-11-30,0.03011412242459884,1.3354902982584012,2.3329008808180025,0.3185826252619088,0.011012048138209392,0.2947083352986667,0.8924973676949729,-1.9010665510232791,2.175891638642616,1.1452225293153213,1.002663741371838,2.5240772356890564,1.6862256706288297,-0.31600721469730003,0.009564796920197204
2012-12-31,-0.12558537624244803,0.1818572058825587,2.909521219594461,-1.3564358129442273,-0.4589392145977348,1.3097088479317245,0.5511500247983941,-1.6801075594525294,1.7568835403794156,0.8274595854356065,0.6001032004566466,3.7694130499757983,2.2361741692798573,2.829765540480451,-0.01918906919165866
2013-01-31,-0.46083606960691853,-0.29207171751536015,1.0963520057720977,-1.316633346122285,-0.41591129477798755,0.1915408270375458,0.03311471760433391,-1.3753431854880598,1.2317177213498605,0.4607955075108199,-0.018496952323808734,1.4183443086955838,0.8240280574955071,-0.2766824147700447,-0.11723221866578452
2013-02-28,-1.7106879656798752,-1.2480465396479132,-0.7915987625345969,-0.07823820607458827,0.5082041551533456,-1.653174440806987,-0.4985728757160774,-0.7963790060879281,0.05806223396498095,-0.37040620949768904,-1.3482629479047725,-0.7111598852496409,-0.8558410483036887,-0.3433209761008926,0.083275086511541
2013-03-31,0.7267102545655424,-0.7811974994264799,-0.5074636137576276,0.7285503384914452,-0.5642054609366461,-0.9071116969698354,-0.8219868691471338,0.08124619341156096,-1.095417924956961,-0.035072086873836845,-0.6787909592839768,-0.29569211191234773,-0.44342996999404366,-0.4772043056385725,0.05282346453496795
2013-04-30,0.392265661752259,-0.3035036710867311,-0.36755168615629447,0.9487374054377657,-0.520482845320464,-1.77643371762933,-0.8834656749864571,-0.058249330757613335,-0.6928238325523207,0.09821115551016169,-0.18983110405090478,-0.15608876944898278,-0.30291026792713854,-1.176073750090656,-0.05265332995810766
2013-05-31,-0.8712995255428188,0.1426692905040588,-0.4876664678847869,0.03135207087723359,-0.3686383544536294,-1.9483730315353023,-0.59450678505413,0.3404599104769462,-1.1270935760093148,-0.4148107027843075,-0.6455986379386974,-0.3257360943516315,-0.40109026680516874,-1.0479017900832366,0.05071471868860622
2013-06-30,0.39054053557377194,-0.046534697108344916,0.1362677706646442,-0.25780260898743945,-0.22516028842363742,-1.330968182653676,-0.6830986897350505,0.1447130888447397,-0.6911124529704777,-0.23412734394421594,-0.0927619124166074,0.2812342397234205,0.32033522805574505,-1.8090103373336297,-0.16396583223659006
2013-07-31,-2.130343023123795,-1.4811416436357625,-0.5970077280200252,0.8788081526164866,0.7076273228270743,-1.0048735823878074,-0.270550320882173,1.2472973467185509,-1.7432653117489623,-1.4106514659835154,-1.434099982153577,-0.5834666713970376,-0.4610082937477814,-0.4184908121486356,-0.10805682640030673
2013-08-31,-1.2652155812533339,-1.7064994807286944,-1.0823938178729966,0.9095334360040233,0.590853274100675,-1.1265082937166255,0.018979193256014795,1.9425642701137824,-1.9738938717096766,-2.0972284621210577,-2.0491356754683117,-0.9430030432685477,-1.1589315786343053,0.31053017738410005,0.12898400830548737
2013-09-30,1.2903423345913585,-1.072199350375653,-1.2808283295323912,1.960415027241837,0.9309220158035917,0.9630404044670177,1.3556775488910067,0.9947424900224316,-1.0953676213124381,-1.1450946736487246,-0.6665038126798261,-1.0757412272285523,-1.419120175856433,0.1764507082869173,0.09961247010348867
