IRCON IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-08-31,1.3697944940017641,0.4616073801531691,-0.4372748055426605,1.36146073249255,-0.16424941690536288,-0.11276513824907194,0.8307726897394772,1.0224996541033728,-1.0934850055926093,-0.5401017506996093,0.9025200222077443,-0.3888693031022249,-0.31640506281961234,-0.23424664404812917,-0.03360614939893579
2022-09-30,-0.4332945782654699,1.3349504709931415,-0.9866812581965122,-0.4645067011475248,0.08331761602446787,0.25124054697360143,1.3359551940514438,1.0026944097318233,-1.053513423970752,-0.8825543098160027,0.3417454988149191,-0.8928267585786153,-1.1360910728673748,-0.39132135029464016,0.11355469954686231
2022-10-31,1.7526614500733713,2.0660727320668637,-0.40266829374839175,0.37136862236133583,1.250680568829066,2.0752990917478398,2.1031224240826702,0.7926281537972983,-0.9362834991273192,0.4299757304795431,2.159558994089058,-0.277564246877413,-0.23351079962187077,-1.373047161440415,0.2808793251290285
2022-11-30,4.029035580615928,4.290021829854718,2.5936336383793166,3.825339185424494,5.150323884312361,3.039823001503531,2.683582843904017,0.4200700191947332,-0.6381153659170719,2.88362462041449,6.278797432603104,1.2762907067950928,2.828209421012473,7.467888125410496,0.01943449422865313
2022-12-31,0.07420724279779208,3.5757909353104798,2.3517901648710757,2.2451590304791695,2.1355649912044217,1.3595804304834067,1.7514543469169312,0.4013957734438178,-0.6117025419369703,2.050165361221946,2.7518745734138066,1.5387281371532473,2.473390706593473,2.19044557643045,0.009162912921519745
2023-01-31,-0.044738556588260384,2.0354401925746415,2.0796766427102678,2.7054352074219783,2.075511172911493,0.3168206753446374,0.7235272164633365,0.39099050573317085,-0.5940156451872766,1.5808283683578377,1.5328331940841695,1.4047126278708288,2.173007482797935,0.30732703710181264,-0.15387432221875622
2023-02-28,-1.9950751446302502,-1.1332037192944364,1.5409569253251556,0.6039604069049181,3.464053872029623,-0.17884772433552354,-1.4401869549860529,0.5907221763912779,-0.7879837330464634,0.5704319570232493,-0.3928747501173062,0.8108816550079553,1.8926292462768541,-0.5448973989302777,0.07989390922076575
2023-03-31,0.858662026504462,-0.6441870564866516,2.1609674788731272,1.240800966539375,2.6264921066339624,-0.21775210343593837,-1.2645337459229056,0.7766384007253666,-0.7302473514644443,0.9070650472634137,-0.09690868999913778,1.1979671409092476,2.9551543999440875,-0.8640825112724563,0.2827592609885642
2023-04-30,3.080199906831757,1.1881884354875278,4.060765363531241,4.004434460895319,3.159230942766805,1.376441232628734,0.5914465494090572,0.23260518280316297,-0.21930331546253418,1.7569205426812295,1.837929887998722,1.996556302298581,3.650761902448709,4.226013334002194,0.08818834223688689
2023-05-31,0.6410731967880385,2.6715241092063673,3.9591158067522634,0.6874937627990774,1.7367221938232649,2.218784806287384,1.7276770033702913,-0.008275417532452367,0.08778391921738908,1.5180211072179997,1.9300355563191582,2.855097459328647,3.3449773041188253,7.512272387794443,0.028547337896209574
2023-06-30,0.061320561427994774,1.9547818596334294,3.901726775253323,1.037565603048826,1.5487979903729747,0.4223001358996081,1.1084719278638664,-0.17346881943361542,0.3187158325020467,1.2331627140783292,1.4273754262125191,3.148996788850617,3.3702117709814634,0.8682416307647879,0.15295235733514953
2023-07-31,1.2411373692763366,1.0704437793601174,3.617968186647881,-0.6279990795516273,1.4741803289556066,0.3021643938257197,-0.13406961600886086,-0.5378721977709844,0.9482744056825304,1.2594511368721193,1.9371855932764381,3.0793189800152816,2.764549626315381,0.7556406376838055,0.15839945920253606
2023-08-31,1.1952526463615805,1.3507546314889687,3.2091015685490722,-0.3494193919274858,-0.03678701584166011,0.5687005739882259,-0.5378649326523718,-0.8821583971632055,1.5896431941185376,1.1868585868999793,1.9698635919309857,4.911320254596056,2.2004674061890235,1.97886842360499,0.23950027582086394
2023-09-30,1.8561464273793715,2.3052766195568837,4.100307615633255,-0.9170252325024844,0.06365208702710173,1.0980496960047363,0.33919333984970196,-1.2753230259050545,2.3838595336805817,1.1670203018345202,2.4610477375664535,4.865747334151696,2.3322559363159723,5.874571522910632,-0.04302497158881546
2023-10-31,-0.7987456654382489,1.0859450270143478,2.2987070264765546,1.2552547509381031,0.22372378730681625,-0.07331729295686765,-0.09225714706520434,-1.2908018810989528,1.8544165698632304,0.8117399454354398,0.937020709529103,2.330913644161914,1.5911109584366956,-0.17777615509670877,0.17690148932461544
2023-11-30,1.1367739119453213,1.0926411167667136,1.612488216193337,1.2173342616970713,0.2789739588751235,-0.37745579103205723,-0.46962245899874966,-1.5324976396727548,2.1602527889462815,0.8022007339663637,1.293777308434304,1.5792918217532979,0.8607735561842723,-0.9707232390873863,0.03442476421252025
2023-12-31,-0.16972237050249236,0.09199379476652216,1.506914694109833,0.32168112399998017,0.2086041880250183,0.6078550581048892,-0.2720956079750044,-1.5518185069841541,1.8189841999731875,0.6286137427120378,0.61973202962335,1.4966443351992949,0.7791440734712886,1.406033873721108,0.32553583883364756
2024-01-31,2.3090333199570336,1.7270119561107762,2.568126864707282,1.0234817707130779,0.9798762186846274,1.7183668501821474,0.6694648512346483,-1.7570305836056181,2.2426627525549323,0.7278456319010578,1.8751525066480663,1.7862181766538934,0.9116174658099844,6.469284017530375,-0.03515903404219391
2024-02-29,-0.808197981481646,0.6339703268860782,2.675619868431423,1.9948621114143592,1.4458290483939815,-0.4852490996427927,0.028258926655092546,-1.6018590413613651,1.5565877740728162,0.5039632089462243,0.587691391759728,1.6533814576092674,1.181934691978186,-0.7884205828981516,-0.04234144053334449
2024-03-31,-0.9205213584561613,0.22934104441824124,1.799956202178948,2.172606322298885,1.2634067396133561,-1.2900192854407575,-1.0642438462825596,-1.2384699874128666,0.9168534154047864,0.3004600014887706,-0.20662697479299966,1.1880430988745216,1.2372467587821772,-2.39749300503705,0.13162313098394504
2024-04-30,0.4819838840281371,-0.7414702010515448,1.1417941921583945,-0.33188839886179167,0.903389844879756,-1.202764987265597,-1.5583191507183243,-1.1500969734300446,0.9898689376893055,0.2503234696481072,-0.0014706931748343622,0.8338976919833089,0.5351763350201676,-1.6339823991124791,0.07772203963238633
2024-05-31,0.02111261101287312,-0.2500637816954216,1.0196693313865703,-0.5402007395321625,0.680784548466315,-0.7367249638728595,-0.4164734870039644,-1.0253988379264856,0.9352916196848239,0.16057606255387988,-0.0685046704014154,0.8041673542066804,0.34243964749919314,-0.8070660690103272,-0.004255719254884066
2024-06-30,-0.6780845643476295,-0.10366722701536417,0.8457955833590377,-1.054101993172707,0.7294297439912912,-0.93529860290121,-0.033724342517560825,-0.8783132466266687,0.7221738541142948,-0.004274639782251705,-0.6683771043982352,0.6131108127771855,0.2194663930482902,-0.96572660351142,0.06843644005276739
2024-07-31,-0.12970539936253603,-0.513164968601915,0.5442384363340628,-1.5464692563006004,-1.6361073113819542,0.3302484700779662,0.5684762906819536,-0.8023806509372737,0.6901612206850608,-0.15821209055793614,-0.5202949971790428,1.8411705766093587,-0.12878795287304148,0.6540372618133465,-0.10065778613092008
2024-08-31,-1.5662841348264145,-1.6198920159513286,-0.139524089468494,-0.6540671435372268,-1.1186851401063902,-1.55065471933548,-1.0429198674250009,-0.5793190500877724,0.29580651664070057,-0.5720295608880159,-1.5824167582042719,0.30887811818856487,-0.5966297691622615,-1.0283376940838922,-0.13577716904563294
2024-09-30,-1.712644519480162,-2.30819691215681,-0.8882638466938666,-0.14097374604866136,-0.5028386007480414,-1.4597409961003676,-1.1697990320011327,-0.30441141559960094,-0.12971584928185304,-1.0575348725991471,-2.520220247346442,-0.7894767533173807,-1.2111333228980146,-0.5824467993486778,-0.046283985041725866
2024-10-31,-0.9178918088270029,-2.6407869571784803,-0.9565031142783773,-1.537669169381037,-1.2999799787103907,-1.2329121934547256,-1.6761736023418998,-0.08925921165370505,-0.36083046490792325,-1.7343358195357257,-2.435408156517873,-0.7326257536009998,-1.3333340651568901,-0.5189423791313162,-0.036925976270409014
2024-11-30,-0.7831368652743247,-1.9572437720838658,-1.3319187301338382,-1.2659263866562955,-1.8996781048067775,-1.1114059471827205,-0.49503165043454644,0.140470788616253,-0.5788198266560802,-2.0788442635970035,-2.1056116957820574,-1.1336223641076133,-1.798276946860485,-0.3667178964840096,0.024768193326622015
2024-12-31,-0.22651932663925015,-1.0578346045381737,-1.339990040787888,-1.479840821869854,-1.5500860932834595,-0.9170736562738512,0.016607910706439532,0.22856652583985693,-0.6235872209981528,-1.929823132541035,-1.5418795381880779,-1.1932473863829742,-1.7410434976078721,-0.3142308407954548,0.029421973776133238
2025-01-31,-0.1912168949212091,-0.6546170197431733,-1.6623851032975765,-1.3776797379122374,-1.7667824430505588,-0.2680576407385299,0.7317340576887862,0.3112538306846867,-0.656391377671916,-1.746916253696889,-0.9884545058155706,-1.721517693595271,-2.009072736523398,-0.20301064943975064,-0.4466766921245942
2025-02-28,-4.009643828808095,-2.325481999078971,-1.9209738893051178,3.2030433952283017,1.9767409787414796,-0.3592942385279236,0.7558240583624225,1.7261738094636987,-1.9034305479731017,-3.000349443987826,-2.5207131220257435,-1.78267890634924,-2.394460213070941,-0.1569399103869686,0.09949838596103051
2025-03-31,0.3675430195318238,-1.8161949149871155,-1.7223962045891028,2.9402788905151476,2.3003339460685504,-0.48501984292365036,0.4009376627483914,0.8086814193937512,-1.9551092584472143,-2.4038399347485884,-1.6219742019519643,-1.6360556072397958,-1.8813919336058926,-0.15136531062134756,-0.024780487105620214
2025-04-30,-0.4313718226117484,-1.8836658064280607,-1.72615028611088,2.272859138250681,2.0538968772497386,-0.8766395812715616,-1.2365385152901804,1.3046363276540776,-2.08428683881308,-2.277202153450638,-1.3818944115264788,-1.6276536254406024,-1.8076110874030713,-0.05580871793844075,0.2236543936256809
2025-05-31,1.3032637542109695,0.6329003810797124,-1.5108152190328616,0.03671027920648693,2.758627220449559,-0.019509606492274057,0.04605515776819091,0.45061312416495236,-1.4622886484873139,-1.4458482821711887,-0.23010193285827138,-1.4631776607749662,-1.4779273997355435,-0.19546754426187835,0.061108256044368994
2025-06-30,0.16599452302136153,0.5336122188770628,-1.35990903715462,0.05652574715720009,2.3692676480173365,0.8247591001409715,0.8633750015788001,0.21227044510561277,-1.3003081663473282,-1.2212437104089258,0.17301483769504972,-1.3510776520930468,-1.3004181823360315,-0.23137253932896232,-0.1347288035428807
2025-07-31,-1.1189838355617296,0.16976134058495534,-1.3695359906901594,0.7354038844452994,2.1452085020683413,-1.2180474004648574,-0.023956113665842303,1.3233181441423418,-1.737739793011788,-1.7892953121664448,-0.2749221902357713,-1.3176780074233192,-1.3214184819191324,0.09700476091368618,-0.10100974741155617
2025-08-31,-0.8117842784254439,-0.9827751228482705,-1.2570721721532894,-0.27466391941282015,0.03505918974231116,-1.285134629868697,-1.907812262069626,2.4955013690710257,-1.8907053935069629,-2.2140823679369404,-0.7789738700206227,-1.3387088270290715,-1.2480972497895237,0.13207604161762765,0.06437477270158755
2025-09-30,0.3245326535941077,-0.8924877227811123,-1.0515382654066845,-0.26980511264449397,-0.06500358793974817,-0.4160195436805479,-1.251601456460335,1.610516781272753,-1.510142265558644,-1.733567697238514,-0.4803628696603097,-1.1347212883608626,-1.0241701710216469,-0.029108645812753672,-0.00798594966453354
2025-10-31,-0.1010219027160035,-0.34578411568220485,-0.9463636647807578,-0.617187811942505,-0.11171833388773243,-0.8928700594466928,-0.1885377570156384,1.672258788681078,-1.4021285249358046,-1.7198943700895015,-0.5361913791945438,-1.0413367291187254,-0.9371205097738696,0.10232356904272623,-0.052653293851966564
2025-11-30,-0.4148073223966482,-0.10115705004438659,-0.8800366023791155,-0.889357159776416,-1.052709127521188,-0.7645861406991226,0.3774618898245986,2.0501055634516794,-1.3618131272692553,-1.8041907998019657,-0.601324533532967,-1.0693123570359384,-0.8897102539222536,0.10553634831536673,0.09890797538544882
