PWGR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-09-30,-0.3058081389810888,-1.6085051866865987,-0.7409092771476397,-1.665249372743508,-0.2724290322183533,-0.27468014923848977,-0.37206702035774775,-0.5331576824929944,0.45340762577061966,-1.0823746147737403,-0.9570892156744218,-0.7411687841484648,-0.33029453819064064,0.7925395735607766,0.06297988564431438
2011-10-31,1.42501156685364,0.15220776596245747,0.026545225231619347,0.458224815229125,0.22001485361167145,-0.46450917590534885,-0.7030042454139083,-0.3969982199676923,0.4121363335703074,1.1851401028956394,0.6037017184340402,0.1973457370523369,-0.259278021399294,0.299557431835979,-0.05650038133332799
2011-11-30,-1.175866347392142,-0.060886671346009,0.16076507855473135,0.629788554311198,0.8743578594778855,-0.46259388843572713,-0.4284142946745164,-0.2740620485382562,0.21326848367665488,-1.1324939450024527,-0.7656837916841143,0.24770881581398477,-0.16554917393200577,0.2355847343792794,0.010174117212724938
2011-12-31,0.21477680044171044,0.36364106587995704,0.08267452850544711,0.535728096137538,-0.4894620750050359,-0.38013755418132794,-0.1400997023011415,-0.16433734201804703,0.12359191093464544,-0.7168692654875974,-0.20123721510890974,0.23772816707117692,-0.06848577950316669,0.34548100390559955,0.03917973038652906
2012-01-31,0.9793978059961006,-0.05201723330948844,0.8067451127966166,0.07505822967951332,-0.15741939773723312,0.08776938725435922,0.5837423225976662,-0.08787864438497771,0.10681249619531587,0.827449949870549,0.9207692313199034,0.9864958827942465,0.0647949279016396,0.2905208280866746,0.08193247201545902
2012-02-29,1.9099179173051242,2.4666116077368168,1.8112420207949702,-0.5546637721785013,0.39336152548228115,1.9681681694455442,0.7103426167319205,-0.02425846937675575,0.15696920126432162,3.0767435134052628,2.7339055651664674,1.7787190741065566,0.2313204119707884,3.7761039377552867,-0.043901253335901315
2012-03-31,-0.9807519305934681,1.3539842981665196,0.8289994260849822,1.0319392971279742,1.0073938115456957,-0.3004327718895307,-0.023821805671586593,0.047799809577384514,-0.11213232412070293,1.0503440577931675,0.7941325192396649,0.7846262699422467,0.2876302989295766,-0.16181806539675533,0.028362649908122078
2012-04-30,0.5855099048688867,1.0686066927550277,0.9227861394442375,0.907349682215992,0.5237589789946939,-1.2463017861293384,-0.7363087558631473,0.10811225503285478,-0.12766825056032402,1.421770982289135,1.2009938882472644,0.9088435933975142,0.385781900594147,-0.9502779095046618,-0.046946227681834936
2012-05-31,-0.9911622123588223,-1.018585035835557,0.9293316296820453,-0.2557283472856467,0.25391241062221237,-1.2739775012843162,-1.243773099328248,0.16141284313552995,-0.23641853518298653,0.10905581576450696,-0.21191361661030989,0.9247615184111893,0.6398056148518239,-0.8513267759599294,0.0673502570145967
2012-06-30,1.4091330512458096,0.7200015103409401,0.6723396076763751,0.5763761199772767,0.9221991368779426,-0.1702778617673052,-0.10487378257705594,0.21963369020455686,-0.1965650176545954,1.3929283104735086,0.8572814719083187,0.6418463910040308,0.5696207194904624,-0.017247672716357975,0.046498665221227746
2012-07-31,0.8770452833228123,0.9445181594591588,1.8980801954525535,0.6952572749392655,0.9213122110752123,-0.5779276558641936,0.08944317454660643,0.2760465644655059,-0.18372278271860082,1.8931526390222906,1.3847538034752533,1.651645558306199,0.5652175565771806,-0.9106889330233552,0.004175994137333016
2012-08-31,-0.059018970140767006,1.6837559428604891,2.573688964689889,-0.8784146753662349,-0.26631822514848835,-0.4834470848021693,0.15662531088653234,0.340588616081358,-0.24711892821848086,1.3682409725336588,1.1383150904999624,2.7837495684587314,0.5431586463025659,-1.0821708556800305,0.008742739246846662
2012-09-30,0.10473207528959748,0.676710419906628,2.568493999865025,-1.2827248390512505,-1.2775747274301994,0.46199854310956123,0.034079969253829105,0.3858583623681531,-0.2783280984677697,1.0894298388781558,0.8614656195030906,3.263239557098648,0.5665995082972973,1.5125170835800508,-0.05535489301813376
