NLL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-2.542347488578951,-2.0400930803104136,0.510586224876783,1.9124346442156646,3.2698032469162475,-0.5383094742569092,-1.074849232157331,0.6898613450188518,0.02817344838323174,0.17795406653251103,-1.6228946325292433,0.10695423124122745,0.6757743928514153,-0.6329273182347833,-0.025537082187558534
2013-03-31,-0.17283611969403218,-1.0205574083459439,0.16619266324598778,1.607991785207407,2.2659858232514636,-0.19732801430047578,-1.0496308261396856,6.241657652418153,0.2935633689041048,0.10359745546000797,-1.418936434408521,-0.01904197259875071,1.6755142174767996,-0.40786024394874293,0.1853720799002883
2013-04-30,1.3186730047424007,-0.5653462424238378,0.8109140208671456,2.3801095448015794,1.7207978151120167,-0.8707957957391984,-1.766004507696454,2.9377556959690674,0.9955339294951612,0.47683197814630063,-0.3215762458676443,0.32244141436847007,3.03708995615335,-0.9462080448503194,-0.12334599027993133
2013-05-31,-0.8604034267139805,0.13195823869521203,0.2850533042493401,0.6850145449793577,1.5793189615748597,-0.641720355491174,-0.03153033185848589,2.6685483512687993,0.5357185393748474,0.19024405318360157,-0.47146020344970013,0.06380752532923727,1.5628393906548992,-0.5821747337263916,-0.06416512786910643
2013-06-30,-0.42241575518951646,-0.0032125262329820575,-0.04079074443598497,0.7212147393153955,0.9697299418414749,-0.9435028589594279,-1.275040956757164,2.2500753257432438,0.3488375109956377,0.04815768255649595,-0.5303402153596081,-0.0692928404001335,0.6881357311679812,-0.5482844842565777,0.9294796063094894
2013-07-31,6.288108772275284,2.6574219609044967,2.4287348107815316,7.301793767719759,6.616454678510571,2.0955237693263538,2.786215779599768,0.22689604584372347,3.652696701520338,1.6746419378705675,4.314091016384592,0.3742176152560468,2.7656000548091773,4.059169262022828,-0.08235886389136682
2013-08-31,-0.512718354049545,2.3648349488796288,1.0683363152061207,3.7969513372020494,3.3629702500026655,-0.557240499985795,0.35740217722910383,0.2993112511702653,2.004210964626733,1.1686330708242698,1.683389440384354,0.1408334299527897,1.4012718848138084,-0.7011240498722652,-0.025739053638679656
2013-09-30,-0.29465674341883863,2.164885016870503,0.4900036414494287,2.80210541655864,2.6565247913926817,-0.780096603089107,0.31257097806844497,0.31102271475216003,1.4588515415115761,0.895593857285996,0.7777484981708446,-0.01182828945143809,0.7657973948866678,-0.7282061153159473,0.26934807967639735
2013-10-31,0.957469307723668,0.09418347140417754,0.5432264068237455,0.036473212966723456,2.2675114828285436,-0.7190607798862684,-2.0399554531675856,-0.00544332453333475,1.7314469587724615,1.0483896171722262,1.2385737689420004,-0.01297822461051611,0.5385673173109696,-0.695773265114681,-0.010582109330537083
2013-11-30,-0.27246193636700056,0.2555745295476968,0.6228118914726287,-0.12540063800115278,1.8609423799843454,-0.6722691572467886,-0.6322220073520745,0.01710114753725006,1.268193876920005,0.8049786730409997,0.4399328212012098,-0.015053593080453,0.6078847134442252,-0.6724084067530489,0.14116519935818245
2013-12-31,0.34706326281145056,0.6901474001759278,2.007960998884524,-0.3189380546130805,1.5332193519638104,0.16276065694145558,1.1034884914332534,-0.08744067512591785,1.2601579803609486,0.8181649837040281,0.32111204235753205,0.36355032147938054,1.504517588463679,0.3767693376266755,0.046518505214882794
2014-01-31,-0.10045202210872396,-0.0181273366173597,1.7291357725812593,-0.7386160225420139,-0.6197271740871274,-0.5054483530987065,0.28012023854740536,-0.09025537639964824,1.0465923102225123,0.6983940402777518,0.2084756342587339,1.8562973834766636,1.2711971484765643,-0.6259551367212727,-0.24331259838402533
2014-02-28,-1.314130168608866,-0.7264900879224908,1.8381529130879286,0.05953283655754545,-0.2644526698647584,-0.6025341907673799,0.17167182796035713,0.17210586631551344,0.3353176171364257,0.09889376526772241,-0.8327212026381002,1.2625462497032776,2.0293691129041767,-0.7464778282414356,0.007697460780459451
2014-03-31,-0.20354035805737386,-1.1090379515694684,1.8171829333649387,-0.21309472074707747,-0.30021510752475145,0.5844213669441977,0.14142253205785282,0.9757668955005749,-0.17169233281459154,-0.09865998379390245,-0.8946908440525287,1.282359630050528,4.380725258663442,1.1440784689832575,0.03172862504715349
2014-04-30,-0.08705577091396098,-1.0746336331591917,1.0293127784604756,-0.252147243823803,-0.6712173551214232,-0.5607659757383237,-0.061451892291991585,0.7956967876591133,-0.23338560602918176,-0.18417939722135926,-0.7428537019508699,1.2560779736976784,2.1610268292108015,-0.8084702137103832,0.03361500367595858
2014-05-31,-0.09610641811310215,-0.2602825809922999,1.6326550084510703,-1.1273915662576672,-0.6641876814251478,1.229477729215463,1.3334024884482625,0.6312882042526461,-0.3009813066015698,-0.2934876676134399,-0.6254813755533827,1.7587934594484247,2.6775366924562154,1.930785380263347,0.2709680104753442
2014-06-30,0.8972767520114717,0.47830381389668086,3.4129375045375188,-0.33547272100195924,-0.38530960748866144,0.07242693793156352,-0.2067770509895238,0.11860075272249783,0.23076313182710684,0.23232990241113005,0.30171938315427355,2.3501770656782233,3.1040192414168275,0.4960422018680693,0.0002867630210060355
2014-07-31,-0.25988919836993,0.35877741151972214,-0.7181901716479472,-0.2921786398022478,-0.41527388913366264,-0.1263165103972142,0.4536798552633721,0.05124723200265764,0.06136080565265499,-0.012714686514735347,0.199902405134771,-0.5560449466232504,-0.4775316908754031,-0.42020665905900917,-0.02723332636138556
2014-08-31,-0.34636251193115963,0.18818440344886472,-0.644410690450413,-0.21331724465538288,-0.9100329046104868,0.5850118298461449,-0.49336298250518135,0.0140775578367521,-0.18540323049268365,-0.006008829774820978,-0.11608194021192815,-0.13351664657568235,-0.3804828168869759,-0.027013676189355858,0.3322331101541157
2014-09-30,1.1768364835770748,0.3858041496900165,0.4367461973227792,-0.019239081856119663,-0.5399435198816137,0.9680538813405105,0.16006261152834733,-0.5182635176312591,0.8030737116149717,0.6570453076339872,0.8465400970413294,0.3981511024122533,0.0350760460820232,0.9625993794484066,-0.0037054724522109996
2014-10-31,-0.23671102066453092,0.40618997084508823,-0.47093706836059923,-0.06061678805097416,-0.5350866014880103,-0.9899221903220127,-0.5668603271678225,-0.6007906551943792,0.48636224856396915,0.378909361404246,0.376824168732446,-0.30491835205204626,-0.5595793227142637,-0.9247386553326814,-0.0811658809769574
2014-11-30,-0.5151352408401155,0.29416288944722896,-0.6278915054623575,0.018117761014941863,-0.4430620258014093,-0.8421551850356402,-0.7780610620778867,-0.5892655549659241,0.04731430869513687,0.010727845238066082,-0.21034696410694517,-0.4678194501347009,-0.6399582755914093,-0.7575012094197106,0.12546083650775636
2014-12-31,0.3298971313446175,-0.30853042182866947,-0.6227838757330632,-0.7849258374413309,-0.6919846238458576,-0.9551605010365112,-1.1954321351046222,-0.8459399376331901,0.3653688387790229,0.1969224620150904,0.08738786774846415,-0.318266119366654,-0.7576576041055344,-0.7707016418908667,-0.06076415463541452
2015-01-31,-0.5089981411094244,-0.4974573131489414,-0.8447537385581367,-0.6728523678886978,-0.6112271045751756,-0.6496798693041244,0.22093629437895973,-0.830485506993685,-0.03394807959726956,-0.1859705489383621,-0.36160528923106694,-0.5721255536489094,-0.8881469907781919,-0.5143784406747425,-0.34515767876043335
2015-02-28,-1.6738395447567114,-1.3516674283032457,-1.0254016260264431,0.1660190572824138,0.029539914421838384,0.5686806435982532,0.6634089123267823,-0.285633278799771,-1.2306240995065323,-1.2873643508612531,-1.4760942557131096,-0.8866182434016819,-0.8961542463978038,-0.1470085306383001,0.013461596310071865
2015-03-31,-0.16512735733552955,-1.814630651522755,-0.9997596403531583,-0.16140230209513723,-0.5937961383906178,-0.10804767919326755,0.6215236209106425,-1.1770367785247817,-1.7886113196178937,-1.3982838203225103,-1.2991863246199578,-0.7331907735661187,-1.0943230725116078,-0.3158363352029256,0.10325493509347354
2015-04-30,0.20006165862042777,-1.232479366199075,-0.8598651420431823,0.15947376212991923,-0.45656651180157615,0.01499100291189733,0.363061457506462,-1.2845635610285853,-1.5351626004374057,-1.2060447382721078,-0.8672963802286281,-0.654795421082775,-1.0056684983245596,-0.27499926089365967,-0.032080950374539285
2015-05-31,-0.34870679929551285,-0.2340332924307012,-0.9771475864279778,-0.9596547826457168,-0.4593381748492751,-1.4863177751713685,-1.3394645145474307,-1.159165610313416,-1.6529122965367147,-1.3972352139995232,-0.8569877182755842,-0.7570516476264727,-0.9978296842936845,-0.675511891964327,0.022824145914007134
