RPWR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,1.3043877614956971,2.7454202798593514,0.7409708349239731,2.224643422453028,2.3527742427388287,2.8554788552104506,1.2891208375851113,-2.8805475467513415,0.9651746204600374,0.4074840362637497,3.140258187584175,0.4167231353666871,0.8449075795737755,1.2634444945084022,-0.019442708818013823
2012-03-31,-0.09322975811160067,3.2909128675630854,0.12490322441547887,0.8120556148439366,1.844386641127565,2.2665027554856985,1.572272503487872,-2.131292584078324,0.712968810447496,0.3407966483315051,1.6953233196139694,0.13868710243543558,0.2577122682903193,-1.1860261857035457,-0.09015914991811294
2012-04-30,-0.561202764667036,0.43351919060197563,-0.1059184814150914,0.052777600920954744,1.5422424867969586,-0.27573054237509326,-0.5250245967205431,-1.5797895119489447,0.41814543277841554,0.06775017737816974,0.6916346297292475,0.05838529229019882,-0.003302482712484847,0.0758626539665296,-0.13426563155214546
2012-05-31,-0.8227399881233057,-1.040331702914946,-0.14345916609440332,-0.9360264492481803,1.4574205831764606,-0.34557019484275237,-1.126774450193933,-0.6150238749951422,0.050353676657989434,-0.3124191677005188,-0.3342395919450242,0.14480195391598585,-0.16724175502179295,0.09560660378814669,0.1323955982816102
2012-06-30,1.0686571252861075,-0.21146712684600352,0.5147995117487104,0.1661315640940739,0.9389055297530927,-0.16252121875409026,-1.2173809033430023,-1.6678439108155285,0.6397176256292352,0.24206569513972928,0.20753975891057908,0.4754991512936369,0.5101909191674127,-0.03099887508938581,-0.15782298930255567
2012-07-31,-0.9494602757689304,-0.5064095658014758,0.001753898003515314,0.3677780650435232,0.05120997749464231,-0.4948820064462743,-0.04969681192479928,-0.4416954506821291,0.1445401345920496,-0.23624005805434442,-0.7085951696663199,-0.06577027911314336,-0.0462161596054933,0.3164556658617172,-0.18024152977000024
2012-08-31,-1.052180300163795,-0.7001625731897974,0.46454693110673706,0.498471823963135,-0.37907992171727284,-0.18298951680988085,0.24912350531166164,0.8822555515783271,-0.2969138535390711,-0.7357554598132469,-1.3024057071209052,0.24925349969488467,0.30040020491801095,0.02605023875406783,0.25364475266781966
2012-09-30,1.8677249594858547,-0.056894745845480765,2.459735515775566,1.37098702794556,0.73412493609981,-0.16503452892990603,0.02613664953389169,-1.3669459362402259,0.7758163766944843,0.32406902405266375,0.5882376220424465,1.7685912141847044,2.2377805413584038,0.09552747825114956,-0.060338257527286304
2012-10-31,-0.24688892416253866,0.4296927274317071,0.6953550038356247,0.9926909131191355,0.6385410383920903,-0.6099244365129759,-0.006194873774963225,-0.90030195091325,0.6360804096108043,0.18787912342532262,0.333156296059551,0.5946248539727864,0.6597123192475822,0.09722259735454097,0.05010275363325959
2012-11-30,0.44730404505922533,1.5527525762469334,1.581749699509186,0.07013740267238616,0.4372494092385403,-1.117267888938241,-0.8891746545536748,-1.3419131587671451,1.0175310467817764,0.5050576041444352,0.6380131076150196,1.3313749573729556,1.447414048518941,-0.6138651149768827,-0.040414841478661916
2012-12-31,-0.12109009835301442,0.060506554653992455,2.4340127862279117,-1.373725426707437,0.1330079346563005,0.8680508336274395,0.6505977050462671,-1.0101939203433483,0.903929886645561,0.4844968536289616,0.5071549821239852,2.2331720008281257,2.2401280739181377,1.8054527943952023,-0.011853587067094986
2013-01-31,0.0624739723243864,0.29678055150518823,0.38014423450929175,-1.6257543149966065,-0.30686393026382286,-0.34728947762699797,0.24489571217798986,-0.9416079364771307,0.9898348822412826,0.6095199543092288,0.4027990634521234,0.4150715338622646,0.3263018793446098,0.06945158879809497,-0.24922601819363546
2013-02-28,-1.4649496195076872,-1.1517781988901588,-0.9840170154487587,-0.39569570882239663,0.08496891430684149,-0.3624194223715709,0.6830882132236055,1.3030923660085358,-0.45993732626610223,-0.7913252814766453,-1.1287601418141788,-0.7358200614708618,-1.4477730036339354,0.2837779037315719,-0.1562390899145289
2013-03-31,-0.8546506573068725,-1.7497663095902172,-1.2619973590064189,-0.5565537008914268,-1.5483733564291229,-0.8121999099594199,-1.3231129978421854,3.242097179837465,-1.2870876800323816,-1.3701550991429752,-1.6196099711477516,-1.9446448385380473,-2.6297020104324784,1.443775672016961,0.14856016911037323
2013-04-30,1.1291158520864364,-0.8803918267979416,-0.5699589102212445,0.721106456987687,-0.5221499647698193,1.563370325689581,0.4573960787786503,0.9837497856011295,-0.37581654236994405,-0.27895354009998896,-0.46513816740447245,-0.5307696726784021,-1.0391844564778963,-2.8798710143737845,-0.035667118748181556
2013-05-31,-0.06393142573579245,0.14029645694300674,-0.2548436242518031,-0.051364004177583265,-0.7303831096907952,2.10571641397942,1.0493651760553961,0.8624835117209129,-0.3640027342938952,-0.30099378845981095,-0.29963334406569164,-0.2852516801651395,-0.6495876610846465,-2.66451649292374,-0.06371581438610774
2013-06-30,-0.2538103317979184,0.5843733429280384,-0.7965047551200035,-0.5900948394513937,-0.7415132422005767,-0.4545105249032421,0.27055346559047916,0.9265101625621522,-0.5096796579464815,-0.4924945696235092,-0.2925211926885147,-0.8393781770612866,-1.466217770741176,0.3325813062968627,0.12224503035983511
2013-07-31,0.9004571026719713,0.4299834014847156,0.0290290284183036,-0.8655078099612427,-0.21209219543738117,1.8866288255345567,0.7334688111679257,-0.044001565668714826,0.2432541924470473,0.3213838425170202,0.812055556254207,0.10585314514672083,-0.13205016040344264,-1.6782691210815353,-0.0753732612301618
2013-08-31,-0.34777137696024785,0.21641685400790026,0.375860814819247,-0.7816938808836726,-1.236990524347932,-0.15548968578128308,-0.9061322804526158,0.24653905024755288,-0.06618751426344,-0.055445305731408163,0.32637722932378954,0.28329317192094156,0.2667970591887075,0.16481203549573875,-0.0036995972644644575
2013-09-30,0.036444151218508525,0.4437281608920778,-0.5282786855206814,-0.9130758865225708,-1.8149624049983306,0.41500348700891576,0.772332901906042,0.1613357166126177,-0.06671328365308925,-0.11438918357558614,0.14308492947171583,-1.1139561095671235,-0.8555971826977428,-0.8935976646908095,0.08112554481236853
2013-10-31,0.5565307091573063,0.1733863125375244,-0.1283094707339266,-1.2064123527126576,-2.222220355182837,-0.6612635347521805,-1.5113570524302835,-0.3725591940100984,0.504135326996323,0.4418529131598669,0.6445340419690401,-0.8506196433057964,-0.22424623788681128,0.4463847717540444,-0.017235862739132305
2013-11-30,-0.041054576997269616,0.43442823869445885,-0.39666041324526724,-1.488560929360046,-1.977097522650017,-1.1839856024614988,-0.7588128777510391,-0.3436195729352173,0.44825627184136513,0.33847671523412165,0.42103363661690885,-1.2883586128262483,-0.5149019439088116,1.080873660398436,0.017919156240264755
2013-12-31,0.17000032806944806,0.5305277740832759,-0.2444617285744027,-1.4034774535180792,-1.9387550724387936,-1.2771150649334921,-1.4428912412122812,-0.46435090073353935,0.5497290000438833,0.400733405893729,0.3636498821632357,-1.1021425943027452,-0.2825699602123772,1.0363956880172884,-0.1644494320278328
2014-01-31,-1.1609079563546403,-0.7352348547610951,-0.8938054427758181,-0.6198264486385,-1.4364535744335207,-0.2591800818861329,0.08833767500859135,0.4465611408674707,-0.4528358435607009,-0.8367979557103089,-0.6938027056256498,-1.6445574299614065,-1.2626519117798063,-0.011387030831395866,-0.003225809248882677
2014-02-28,0.1366443694184236,-0.6142102278693986,0.06723083622565007,-0.5160682974621732,-1.4440027557009207,-1.7469754044727361,-1.3032165124305075,0.28771173251446613,-0.34953977819297694,-0.6725351581715305,-0.5534477986366411,-0.19326721883121198,-0.02405294732086305,1.0382359888055057,0.13221792943998606
2014-03-31,1.3436698006278445,0.058568136328739334,1.5971611004187518,0.4175455511647984,-0.8775734244078137,-0.48573963412492394,0.588208858844751,-0.6603141931445622,0.47395352854451767,0.6882790583878265,0.6106815576265794,1.8132418375410044,1.730731600636745,0.018662941755374238,-0.03163455739607858
2014-04-30,-0.08575293551600552,1.1344373530755607,0.5420015356123077,-0.6591447039593694,-0.9595300402401904,-1.1871042742085107,-1.1509134558050542,-0.5810056862423579,0.3880473367383866,0.5563591663232998,0.5375359314752356,0.5635176587595065,0.5841981440836568,0.3171407279901176,0.32408232592087394
2014-05-31,2.801591468929433,3.3182782911542215,2.5326184089885344,1.0233340922850425,0.925818974340276,1.2834555156637772,2.8777695419231244,-2.699583666958452,4.211077679001028,4.238831607688006,3.863966586503921,2.0973370265881166,2.2662498429464586,2.2429493130869083,0.13518085032703617
2014-06-30,0.9745390026665145,2.6817106040576077,3.4624229265401616,0.9413055680667861,1.1195017815693966,0.9050807023777446,0.8481522102407891,-2.952234969793175,4.758587381296858,4.199921706358231,3.544023444143053,2.7850613703056903,2.7500311895470504,2.779599937936521,-0.1581580834639885
2014-07-31,-1.147352737586294,1.6101542466388765,1.2635865701045328,2.0733089479139415,1.1167340122081535,0.06321505307324658,0.9972598651890368,-1.886660590287447,2.03913626788114,2.077423604352014,0.8964886482074479,1.226499007790352,1.3229830018557085,0.16579425351351382,-0.21573860330763212
2014-08-31,-1.5632506695134578,-1.168128025671398,0.5920311852937004,0.9462486894773047,2.0510834042744452,-1.180639610203961,-1.9600452461719178,-0.7179717649590318,0.425757686403748,0.5557942763728918,-0.7841377024838891,0.6428536344191329,0.7858068766661811,-0.3912176126366168,-0.058698242394128165
2014-09-30,-0.41111877986499773,-2.08803943871384,0.3578316512087233,-0.8732141842292735,1.7015747336384373,-0.5755990287904781,-1.277659208537016,-0.4040007019015015,0.12382510879417094,0.21360324038284162,-1.190431461396731,0.48512029981403804,0.5335884715180707,-0.10518775344232449,0.08255623284802222
2014-10-31,0.7420056120966226,-0.7896973432265669,0.4080471422914779,0.4255894640345692,1.6745468092248719,-1.2587943162138477,-1.6332481587846706,-0.9405459899150269,0.7148587909278667,0.7872853468386652,-0.7109513450970705,0.5235751759349414,0.5567288954421108,-0.2104248659475878,-0.12024185174641207
2014-11-30,-0.8564996348985748,-0.3231156898187605,0.03798644411736948,-0.3461664325922757,0.09108899937155336,0.2589398953084202,0.9182919174750473,-0.23477679817540664,-0.011989473825431782,0.04127681036659763,-1.0580429035534684,0.22481095744854518,0.13379939343236272,-0.10767777278661457,-0.09199220441014277
2014-12-31,-0.5809682863961922,-0.41971085101208466,-0.2799531239467289,-0.19235598393152387,-0.756914568378256,-0.5186301675093662,-0.0524139959274652,0.354585375942302,-0.4984805426047792,-0.48460025452670663,-0.9364627372113602,-0.25871168216064405,-0.32242444485301697,0.15528026029858374,0.0528305737064369
2015-01-31,0.5257090527338907,-0.5374302095635388,0.5390263757807671,-0.5774727464450788,-0.47356041396108745,-0.7619831310421379,0.5293530794967133,-0.13224472184908295,-0.07386081012865629,-0.02246849051042312,-0.20092711572419156,0.7421375389193771,0.7125327843275474,-0.12380855679213025,-0.04155831264293679
2015-02-28,-0.20172775441932375,-0.15216065072714213,0.36959570614769194,-1.0447226496186655,-1.1798543375510413,-0.5023119256472302,-0.5958589845383588,0.12519636138471635,-0.2559301713373328,-0.25388707683373063,-0.2556390559349361,0.5604947474886322,0.5091563003064244,-0.017373096781842727,-0.10012559841919146
2015-03-31,-0.7566234768466176,-0.23686092480464713,-0.4765803004738267,-0.9006526038707635,-0.9729861984976433,-0.9251340014436925,-0.6049312559297352,1.0197167881501845,-1.138173660276234,-0.9499875357217868,-0.6933514558124108,-0.6579243694029883,-0.6574897605189889,0.6277071787176376,0.00265134932162
2015-04-30,0.05063895292406413,-0.5723354687251812,-0.4348087038215649,-1.3615810613043837,-1.356906716922386,-0.9112847495032662,-0.3081181549646416,0.9487975962981581,-0.9644121309072871,-0.860234376503876,-0.4302291383016306,-0.8430594407241806,-0.5991605273678623,0.566214151552576,-0.06943427515776866
2015-05-31,-0.5078916402697493,-0.7523832080583205,-1.5656922512242841,-1.2533405305429826,-1.4220529347004789,-0.6369125225585917,-0.4635049644961567,1.35107717348027,-1.1007605173421258,-1.145080476961873,-0.6280524462624771,-3.270821191208025,-2.393491204469139,1.083056894638224,-0.16413412381144155
2015-06-30,-1.2941870926016963,-1.039819981774791,-2.047626545130478,-0.519008363535723,-0.92489936377358,0.895002692038949,0.9807081702497265,2.2068306392342842,-1.47993208645048,-1.7638561449589611,-1.3138503853647427,-2.7223851582392804,-3.535454922054806,-1.8546181166501847,-0.05029631456711712
