UNOMINDA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.8614367334199036,-1.1588791922250794,0.2819227530355051,0.2057650549900293,0.21512865088682437,-0.07882873123553216,0.03375189790417527,-0.9104083826703961,0.4996002684615003,-0.2775517557772427,-0.9467882461310897,0.14581079743440692,0.45885506838256823,-0.6808161835670392,-0.10652263083800374
2013-03-31,-0.8948379141005873,-1.6685405182944253,0.03737395507475616,-0.4913952823571098,0.396224249008588,-0.38496130144603263,-1.4892567294703722,-0.6047043237961306,-0.11929576293593941,-1.1267938907416226,-1.4875500483356734,-0.04485804909974758,0.21893018007842877,-0.4647379625720578,0.026770241064604832
2013-04-30,0.41930212958892515,-1.1735746291347384,0.21591250777368318,0.572726050024053,-0.5979697915714901,-0.6563415204668505,-0.6877803179358116,-0.6497614979817148,0.07475846895706344,-0.7936846562418743,-0.9891526831077941,0.032728192556162036,0.3881650644697968,-0.43266118119191693,0.018692133012152546
2013-05-31,0.40901554464003675,-0.03885140440455226,0.626355226925977,-0.2713284191376734,-0.7924193539378133,0.17419960690428052,0.4169714069668738,-0.6617737659040012,0.24716802635009863,-0.5872632687821673,-0.44292228997060956,0.4573454448024874,0.7482366412915263,-0.7282445225659687,-0.0454623740767574
2013-06-30,-0.270513444238439,0.29284166896856745,0.44398597570173925,-1.129216395172297,-0.8989331246839088,-0.5751832780888283,-0.03980352161898949,-0.4652541732062026,-0.040208319322462556,-0.8344400751208084,-0.30311520693298705,0.26001688751395585,0.5855274877111855,-0.6405998960935507,-0.1593320385692558
2013-07-31,-1.4258167916727025,-0.6496416725067832,0.04470778588763612,0.24069809530352804,-0.32969391102228,-0.5858156647215241,0.5657686739440356,0.12682619589712513,-1.1555243117386762,-1.6984796029022784,-0.8345034186153404,-0.12144120142532987,0.14787646500818719,-0.3770500766002596,-0.025317807984289897
2013-08-31,-0.025225035971752567,-0.8676335270779665,-0.42268756488636033,-0.325668173669362,-1.2743717391451366,-0.5971444143265185,-1.1045739654098672,0.30834855771037534,-0.9134401429057715,-1.4858427146300166,-0.6534614693867938,-0.8293700904917997,-0.36609747171147133,-0.06924608254536607,0.03661736323822331
2013-09-30,0.5576065750857276,-0.5061485137066151,-0.5063411895797818,0.5281752875008737,-1.1740350982892591,0.7009976990426954,1.4683580257211712,0.3002964086055869,-0.4784654356688486,-1.0441849437176935,-0.3006926792641327,-0.8647455387233706,-0.42802408954488563,-1.3518217015784517,0.10648348040245013
2013-10-31,1.345477849032154,0.9049355222432534,-0.5922791480495763,-0.4248487693414235,-0.12220675836744949,-0.569690075378751,-0.01384230494136207,-0.054094858876309514,0.5130079682731828,-0.3863070132946994,0.5892845312500351,-0.6637791265897067,-0.41520231072316227,-0.011909438566927855,0.4300755952929955
2013-11-30,4.8190105081558,3.3696914014552806,0.643907427949583,5.543141213060206,7.22980427640932,0.27502875627908674,1.2401400984057023,-1.6241697819557415,5.748908372954065,1.6861433942050705,4.185455062893731,0.43003702457358123,0.7278170020494009,-0.531975998825572,-0.14239352284121465
2013-12-31,-1.2565424912658258,1.834138892723207,0.042261680925932764,5.613570759340953,4.424062196736793,-0.22274816331432068,-1.079906105212472,-1.0034486903875766,2.3622085482410107,0.7865891300743362,1.456730218337905,0.17056549265363816,0.2695607535223396,-0.4775693961583846,-0.06252035698133393
2014-01-31,-0.5832174661889897,0.9008612316970048,-0.0558742656548432,3.9514279943176507,2.767777723759265,-1.0679583656425946,-0.7356248170686821,-0.5761748826031792,1.6719328566867502,0.39127905895940895,0.4791679943013532,0.09520213808435264,0.13450286928519103,-0.14405787851267998,-0.06669137449867228
2014-02-28,-0.5674867348075698,-1.314281780576886,0.39630948596986765,-0.7449735636429801,2.45845309237245,-0.9773297316016086,-2.1293390944219137,0.15005010720150183,1.152832435610707,0.05233882137160974,-0.2662208663880348,0.25987752764074257,0.5302290961194046,-0.5426783782064264,0.07791843709245568
2014-03-31,0.6522101988677486,-0.2762907739830126,1.2526046845346435,-0.1794548598025544,2.105806704402224,3.0223419088578747,3.7325668667281926,-5.127000113007839,1.7259906477967453,0.42839965451451617,-0.056091907556169066,0.5710964288523914,0.6522412954486614,1.8182548595669201,0.001593625835278026
2014-04-30,0.0019362608981020925,0.03883310474674775,1.0191193913725258,-0.31081370471075,1.8384619073294348,-0.35275335753271875,0.7224164232304079,-2.5770894075465334,1.5921609499622673,0.41231507991730415,-0.24780576010755653,0.4746885231287622,0.571108377749396,-0.7226302359945687,0.1367110455419023
2014-05-31,1.0700736668417814,0.9217587244180852,1.5869283864490868,-0.35518673699192077,-0.23180465155740387,-0.24100056124792643,1.8542166458229705,-1.8130271865192216,2.641344786334464,0.9487730091456348,0.7485766396570908,1.2461599726177637,0.6231589194268243,-0.6467981081744731,0.4673960658386546
2014-06-30,3.605863408978826,2.5065924906387083,5.359839141025508,2.020410936627332,1.5521507776439372,-0.09901131094227557,-1.6180809473903877,-1.4796761419728173,5.541247069883548,2.2253301497633617,3.6394052223418623,2.1712613640651033,0.9759935026637786,-0.2089282690456645,-0.11322425211804081
2014-07-31,-0.9271284963176437,1.696128847702177,3.841359747737001,2.453276815174196,1.561243492855544,0.14054939953008025,1.6077246551848876,-1.0552808248977419,2.4341375028777894,1.3096905213187309,1.3109860973345109,2.005833452237145,1.0677357761059385,1.2541323059072282,0.1789044189801966
2014-08-31,0.9452124350142191,1.6809534128183126,4.221788099084048,2.088403659114266,1.2164365187087156,0.41762853849155696,0.9229067481481317,-0.824194375833248,2.5049615126746847,1.3805393470145488,1.5362912696884885,2.8010753407035573,1.1591688402738554,3.7714877063727537,0.27538179437012933
2014-09-30,1.5294963346982413,0.8636649824611622,4.493419073079762,0.8838491888516956,1.2321692605657604,1.4065535513108653,0.9710365650837312,-0.6565538659870908,2.5581859154445588,1.4668169536633933,2.133546775159269,3.3056415790439115,1.169977423130938,11.122190444056292,0.09215489208398545
2014-10-31,0.31227518292538803,1.5242616986242452,3.101069450440472,-0.3598144189820322,0.9530570332456286,0.1688062629923667,0.11238864783014457,-0.49001889696871465,1.9486078322976863,1.1986725514766643,1.4130000830638612,2.729720539066651,0.9805990716536864,0.7916858886682933,0.09725779971165276
2014-11-30,0.3505031991485544,1.168634667516534,1.3331515382170038,-0.24812775592997607,0.9132556557281916,1.2627652162957885,0.3583764549305222,-0.368419033739353,1.606701671417098,1.075597510046477,1.0095455000636813,1.193078996525792,0.5012283602325834,1.9501636831876308,-0.04771547303966655
2014-12-31,-0.5281207161869529,0.07183279699691816,1.5159117203730716,-0.5251542098855126,-0.03207552558563357,-0.2568897050278127,-0.8211776764993669,-0.2524745593876204,1.111362878090754,0.8403968607261454,0.3115274361377664,2.0985560142890454,0.6852320432318043,-0.5880886091484692,0.07598590697792205
2015-01-31,0.21984942603720722,0.022724995258177026,1.836097277376678,-0.5822194854299052,-0.6807880010244223,-0.428678941791587,-0.4412613180103448,-0.1695673796401562,1.0051287117237535,0.7959474959701008,0.19166277424452535,3.398005843964816,0.8989531296936031,-1.0715320764186504,-0.006993035490970637
2015-02-28,-0.30711362086429295,-0.3308438475323613,1.840848486014335,-0.7725227039591176,-0.6622520172967287,-0.6509301852320242,-1.0878208815103472,-0.07765348425011549,0.7711849883159977,0.6518567954314962,-0.18791854922146886,2.856332225533458,1.019359822157983,-1.5596908790978357,-0.05300957971214011
2015-03-31,-0.6539235261509152,-0.3950155561703108,1.2426357866597872,-0.724882518069186,-1.4022727257017724,-0.7920548814979691,-0.7174473971897048,0.9062848065932566,0.2559486759317157,0.4530526138157647,-0.5677415587370848,3.28563956719763,6.139930002254658,-1.5285017311150755,-0.07232066157962613
