AUBANK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-07-31,-0.2506092059253282,-1.689428421967618,-0.920666105033357,-1.1864685434210427,-0.845894985933294,-1.2067684672010874,-0.9355858093364456,-0.612027571832659,-1.7998505329387064,-0.9738078250519546,-1.2853895055901348,-0.8821382079354206,-0.8745139354512932,-0.4290736723593792,0.06830012251315498
2022-08-31,0.432972666174227,-0.5127440209381631,-0.574397448466139,-1.1595070609569664,-0.8874203531805231,-0.04994712493632908,-0.3661211324890084,-1.3254222026467521,-1.037670417588103,0.2927119781858151,-0.6454908570351248,-0.40061646166969533,-0.5912345719608789,-0.4463542339359275,-0.02346289101460325
2022-09-30,-0.45659566076012814,-0.23131254169511575,-0.7176316208297484,-1.4079984129645224,-1.1637254121511666,-1.2038636585088824,-0.6036810879215869,-0.8347709297903149,-1.3883650247955117,-0.06324261162991471,-0.79360871215286,-0.6030096273890189,-0.7040174881803352,-0.5488154448239538,-0.04906878825283512
2022-10-31,-0.6882607461208754,-0.5425311190322818,-0.9362466580239233,-1.041861156968461,-1.6917344644410446,-0.6970177754853952,0.1464667199021199,-0.10662832788162949,-1.7987115288153626,-1.2120451574740205,-0.9234801990732991,-0.952493203908538,-0.8866644568758864,-0.4351727615374315,0.08101429374999883
2022-11-30,0.5964230503112422,-0.43588487527874764,-0.4808371763089784,-0.8100527256506918,-1.9380538279760817,-1.4943380198193945,-1.4768890156525676,-1.2307332734809135,-0.7649512106413011,0.3476195703511144,-0.11877995961222376,-0.08811688728486615,-0.5181985157714144,-0.7602533548524074,0.023421360465047295
2022-12-31,0.05506231303792016,-0.044721874584804436,-0.2867985196168113,-0.8544852574876692,-2.0565155362972627,-1.0071804171739214,-0.1400362736983116,-1.463564532454274,-0.42683152401514785,0.7929581102851366,0.0027418936758706793,0.4706076525546514,-0.374584630791732,-0.7748983230756065,-0.05585147949241254
2023-01-31,-0.6914305683437877,-0.032421581218500896,-1.0147094542669142,-0.7651141525169132,-1.5675899720694149,-1.2650811600648075,-0.9208418431787883,-0.701428443130057,-0.8996750933946019,-0.6157662260485592,-0.6040731413774136,-1.13754170835488,-0.9469065027340928,-0.3348885181149625,-0.042917958031993775
2023-02-28,-0.534033749177414,-0.9516077436060288,-0.9508296421384077,-1.3794486157056902,-1.633803733532447,-1.3131252890769203,-0.6429218100235311,-0.3636037842083994,-1.440761855308457,-1.9585893292897945,-0.8615215795824683,-0.9965268762941123,-0.8910911776348994,-0.40235483644981623,-0.0233779096418153
2023-03-31,-0.26825061608609674,-1.2719800687938188,-1.0797625530290447,-1.7999256841773332,-1.4863368961870336,-0.5431123995414778,-0.07502258410862062,3.315560783575854,-4.979921526397604,-2.5787930444315985,-1.0071064301818669,-1.2691128737163957,-1.0320470945020177,-0.3681831446448306,0.13640837927040433
2023-04-30,1.4844337040352666,0.53039468874768,-0.985836607695069,-0.016864885570771683,-0.750077315336745,1.9908833930480854,2.2680664366976058,0.734371241181103,-2.0635918808824285,1.609374328920938,0.7727411095724521,-1.146302970090766,-0.8956843704355342,-0.49933669171739975,0.15725542161446396
2023-05-31,1.6632966692213198,2.52567001983,-0.17025037552358233,0.11789219901129751,-0.2027609321461279,0.3527159972107809,1.5306160568897835,-1.44270905409297,-0.6051262475061678,5.2936187946596105,2.909726214786114,0.009134686036659078,-0.2434648428486028,-0.21571857375004966,-0.03038357269983684
2023-06-30,-0.5339178289904892,2.12455706322746,0.06710374052333096,0.26480104277826966,-0.03563318384486461,-0.1974339685701418,0.22171127071465288,-0.7701279037288498,-0.7390404878957917,2.3151642265575867,1.5022648842470465,0.2315757755446974,-0.01609632719345576,-0.5277708075052879,-0.03208903567995106
2023-07-31,-0.5157299074739077,0.43335318677987056,0.018811110434740496,0.4410400988029715,-0.0798308553051584,0.06326260851336464,-1.410927017270144,-0.10035065643876437,-0.81719647968926,1.0602970325779388,0.4963962051074003,0.16155870794167823,-0.007871318423192572,-0.30422873983855203,-0.008669381392585464
2023-08-31,-0.18479210346778335,-1.0434237264762793,-0.2920304704461053,-1.899741396434915,-0.1420650823871641,0.5159768727911838,-0.01788255714451663,0.17195671692201525,-0.7032002162831708,0.6477612656880503,-0.03907921912569525,-0.19501511752290587,-0.2888219882343835,-0.03888066700651528,-0.013987215267110482
2023-09-30,-0.28315431158873244,-0.8094282206093152,-0.16555118466772045,-1.7077621165592027,-0.12780242750107285,0.1932587389464994,0.2741967752448141,0.5377461432295896,-0.6347681275942326,0.19127578249637328,-0.6524268962335328,-0.06936756938707514,-0.15087262336803944,-0.09335155617123653,-0.06424891112811985
2023-10-31,-0.8482849010686073,-1.0399207840567533,-0.15412196957347196,-1.1343689539569053,-0.4012633059380132,0.3586189922808137,0.13583292647987635,1.8200612477310096,-0.9004233141829558,-0.9442899938938928,-1.4396674835796472,0.003989886740819887,-0.07711190207423875,0.1636291748223844,0.10260676492786067
2023-11-30,1.1384701722480826,0.014721211186981947,0.107842554618555,0.09627243302686249,-1.1960273077410488,0.8341680621560905,0.2392681977824216,-0.15641212869493423,0.01504941262081596,0.5518343196752887,0.09730788452575709,0.7826448413687346,0.10194121590405718,0.4636986228936834,0.06019608779300518
2023-12-31,0.5555476538955343,0.665121697046706,0.45045661639615286,0.11665238415744221,-0.9387613465413002,0.8142708766350114,0.5491033044307994,-1.1991103078016814,0.5834518806469053,1.3432111546185361,0.7947152139037028,1.1001788986125955,0.3842567849038629,0.5477409214157831,-0.21259486366164457
2024-01-31,-2.7083899871024983,-0.7814334428811895,-0.7438286130953533,1.9078556498239871,0.8482853251287895,3.224007542046745,2.085667831507223,3.4368228375242005,-1.023126370051636,-2.375744279208592,-1.8844004133048011,-0.7398677169723151,-0.6990523005920213,0.5357809649927568,-0.11076834654624818
2024-02-29,-1.2991742946284497,-2.6990008246891986,-1.2519468273371328,1.236746763575139,1.0774899340594586,1.6781302004243346,1.2008724742390118,4.060132044068004,-1.5781830913418085,-3.745973204008035,-2.570619600509225,-1.045969122158537,-1.361996936330511,-0.30497765803977966,-0.008547437155303343
2024-03-31,-0.0732554516304914,-2.8241502027984264,-1.0692331042811032,0.5215117533386805,1.1234032938140945,0.6038861615435633,0.6148833373509177,3.022569494580381,-1.8624329683641199,-2.9134953617454813,-1.8939391601316924,-0.9286914420517088,-1.1383311545097514,0.11994948070200745,0.11459210935377526
2024-04-30,1.3913769982457203,0.02063095595197247,-1.2057939122590242,0.8994933550998592,1.7078461991401763,2.4211319726284346,0.30946322933540754,1.214692177263761,-0.8095917842013894,-0.19161986065299358,-0.41893062852593754,-0.9976228029040934,-1.2802770600541582,-0.8734422116110768,0.030312416408395333
2024-05-31,0.39911706403355746,1.0847820304451703,-2.1063741378425553,-0.37141945046270985,1.3554253548638793,1.2345469572181051,0.30969470440023944,0.7587766430437807,-0.3546493323561687,0.047836891927207616,0.27328383582960225,-1.5083643877204365,-2.3185264300518478,-1.991925165481456,0.028602485608545673
2024-06-30,0.32279858352967,1.3010659092481107,-1.4747590826955626,-0.6753976613541751,1.270406451261744,1.166658621821253,1.0062356620917186,0.4014736381607015,0.04487526097070318,0.24090209322776254,1.0079415241006233,-1.1386214420737588,-1.5368465120726138,-1.0952707926175245,-0.039455842348928016
2024-07-31,-0.5438293639762289,0.11388606906746031,-1.3923949759767298,-0.8544903236696512,-0.33398028270600844,0.06183203151020603,-1.015165712276484,0.6445227559662695,-0.056340663622953126,-0.2570321825877583,0.40238313019798905,-1.3962091544021147,-1.491447217672483,0.2136199492336862,0.06392886238242342
2024-08-31,0.7280590929639326,0.3065837330558566,-0.8242786252852903,-0.510262112077354,-1.2150149704663533,-0.26908755425969616,-0.8934458267500173,0.010242864905169083,0.5094939360110806,0.3107066083340829,0.7718885364813057,-0.9844968077728996,-0.7954478496402723,0.5104631482309041,0.07211465740140299
2024-09-30,0.8305479672810667,0.6083551110852554,-0.12668223599387926,-0.2556812700212904,-1.2163207989728533,0.1441683725110399,-0.6075296082891,-0.6411483349337529,1.18850230223378,0.843417809221207,1.0867738347412668,-0.037577889320019126,-0.06141942797405002,0.5482110443042986,-0.18945311351836117
2024-10-31,-2.3548134335589763,-0.4876706476002531,-1.0280585983353112,1.919396834010613,0.6445664133006255,-1.0281609398997174,-0.6770814886475375,0.9073082815046736,-0.09982769718896417,-1.1356140838029243,-1.1192827830415273,-0.8955138422222617,-1.1143098919810452,1.2119376324134299,-0.04867995716382852
2024-11-30,-0.545170235019006,-1.2753491313353484,-1.9410855427833427,1.2848553909527796,0.567727351304219,-1.3784225733406923,-0.7588655388169687,1.1346645538339022,-0.26742672372868803,-1.5710291192526085,-1.3875970571151512,-1.5950899388550932,-2.3216332189537803,3.256790083717565,-0.042459001237266335
2024-12-31,-0.4239824369082879,-1.976061705257735,-2.2586989956162076,0.09074082341602106,0.40818402409433746,-1.4128309030891315,-1.2575701025975061,1.245579869299422,-0.3928556276828798,-1.7982674244950072,-1.3973207454111658,-1.91012991681511,-2.7842959567985566,3.747944063746706,0.07218338836619835
2025-01-31,0.8626824431149829,-0.06541033280864512,-0.4546110219432868,-0.27219809502086784,0.6976495501651928,0.3029943400389497,0.8235424584270055,0.40767944910247367,0.31249715832041847,-0.9939931363884202,-0.46688359449522665,-0.43174089145668937,-0.41644101422208674,-0.3263945602521279,-0.060447834049687864
2025-02-28,-0.6436335883351115,-0.12339536083462248,-0.12962930000552708,-0.18223835606189176,0.3836605532083773,0.13686035913955535,1.0305748201731002,0.7620436074080847,-0.013717881947582049,-1.5210563176639404,-0.7191306715068383,-0.1771477638754404,-0.0438597151342854,-0.09401740102978881,-0.056545098644291455
2025-03-31,-0.5906219725014122,-0.22708235951799233,-0.441812869386119,-0.1315021202243233,-0.32261806445368,-0.715736433240775,0.514090556093814,2.326358814828553,-1.7873587532947075,-1.9448257338388475,-0.68828722538025,-0.5099755855069151,-0.5536291144710915,0.10815851956244683,0.23851304864531106
2025-04-30,2.6004009989192367,0.8381494701312717,0.38641589314624913,2.162921768297757,1.306650106686567,1.0272093665769135,0.0669487140288375,0.24304184569779752,-0.26389749797133544,0.20839426948137185,1.6825948364602534,0.18657042031146107,0.6048013971529825,0.7081234633812826,0.0210702943092322
2025-05-31,0.19834717641699706,1.344758206088578,0.28849593093958087,1.4948282662652619,0.9957417928348611,-0.3019712055249626,-0.5123004391227233,0.0206046014359095,0.02890393421930375,0.416804213481727,1.4573795966767404,0.12214874616811862,0.4730103491671059,-0.10752931188130542,0.16514875611204644
2025-06-30,1.7669430193378872,2.887596775039001,1.4480475159404569,0.4690960266993186,1.1768811959222711,0.843112609804106,0.5647166389681297,-1.1138302783440153,1.5641963976643565,1.6684019668121166,2.7386273791647415,0.9457644441966457,1.5504642383157186,1.8110334037773423,-0.09757574119342163
2025-07-31,-0.9898499063082802,0.5396797757886775,1.0116906651555868,0.9114764830019846,1.8139620628508886,-0.5545776488902032,-1.0755033327197228,-0.5861280250315051,0.7481800125463552,0.7784071750794842,0.9592901281368382,0.5580897173357608,1.1817235051471078,-0.40558798287733283,-0.0321359570713591
2025-08-31,-0.31580275636447763,0.21914907744420525,0.28611036253192645,0.9891975580125673,1.4830595307152987,-1.6383151802832605,-1.2560994613480638,-0.45358857724039714,0.5933603134450334,0.4961134864809142,0.2577268520210506,0.12284026979458477,0.38244773210037913,-0.6189057055440829,0.018421301208653058
2025-09-30,0.18009679090186753,-0.6996399324227581,-0.09479641557153871,-0.8246630014888967,1.0544499074395797,-0.25151715229401694,-0.817127425320677,-0.6786329468470085,0.85450208949297,0.5909595807384381,-0.00030124949408055546,-0.11599353440880927,-0.04415474883232504,-0.20056927258263502,0.18251523049993676
2025-10-31,1.7437510534651768,1.0105727348643792,3.48973648003576,0.3550477793540551,0.37632006732412987,0.05687261655302474,0.1507786719040118,-1.9580106233663443,2.643587167724245,1.5957320008991924,1.3540987373389246,2.7008771867066113,3.1543552474242094,1.043412732456657,0.0844973501117918
2025-11-30,0.668953179236124,1.6278283107579734,4.140933278687716,-0.452574663944985,0.3507275007831211,-1.7769729651967912,-0.2508354810088123,-2.2318157705903143,3.266533247993563,1.5923714766154298,1.5396167044693752,3.477121253835994,3.5314826564659985,-7.18179388871735,0.04026701196701765
2025-12-31,0.27303711021146937,1.606616132946757,3.804488013338913,-0.6932773590646791,-0.32307388173806767,-1.2471618619599485,-0.7462426091349725,-2.2508314650778822,3.444049648488933,1.3983845995021649,1.457204809509856,4.077822639932317,3.2967935406723035,-3.484631147428621,-0.012292437961854561
2026-01-31,-0.20299641531523735,0.4352701858408009,2.351604241348758,-1.278432922342666,-1.2537687821569719,-1.1362650795703506,-1.0595724061488578,-1.9453681274824857,2.6736320170597443,1.088746661606641,0.803130317966962,3.1674784536671026,2.1716489658069724,-2.1374907783733166,-0.024734604615710296
2026-02-28,-0.4376557958754407,-0.18919524618115446,2.2449087159193617,-1.563341623954523,-1.2213574910796152,0.7300469917999786,1.5514107053929527,-1.5299708703135295,1.9877254745237476,0.7750211188637693,0.10655195312098546,2.8686603080656217,2.1590891173600237,2.067094504349091,0.01573612884516796
