KPITTECH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-03-31,0.28391866008642647,0.2825826735757205,-1.1673493903176344,-1.1859835816532633,-1.1331092387328439,0.3610427977726394,0.6634794902179746,1.910533854388701,-1.1468370445679152,-0.03013589301468182,0.01358371036222832,-0.5735457613853503,-0.9267639459360822,-0.2801839282175299,-0.009012493816797851
2023-04-30,-0.6258726774857181,-0.12287721665527312,-0.993400598850034,-0.4772104672774927,-0.9513481801254886,1.6328895599197444,1.3436108280370724,2.098555492911477,-1.2200613131519515,-0.18033431132866434,-0.3076493515515696,-0.45231795214985643,-0.8899079511066543,0.1736624177416455,0.1480080679638996
2023-05-31,0.6718252989252124,0.18918026943012875,-0.641375160241624,-0.19445657323299395,-0.7197647856153413,-0.8871802872699254,-0.6988282192392705,0.649025961388799,-0.24406277877366994,0.64453825832095,0.2647331004917756,-0.1304854624591696,-0.6773218877362813,-0.6395816952188401,0.02485205822462335
2023-06-30,-0.2987025705101596,-0.14223595083652205,-0.4940772721396192,-0.1960041711325242,-0.8137988848206229,-0.8494105543060935,-0.674329292441403,0.5058247290644876,-0.1462118309384911,0.6601495230932154,-0.017733074491038763,0.2989495042887959,-0.5977284074958091,-0.6256681749494403,-0.006490092054261823
2023-07-31,-0.5398494232176454,-0.0897578179376854,-0.5482243617439149,-0.21361036132112396,-0.652845674214146,-0.9907097751042243,-1.5315152062148365,0.6957930084898966,-0.28520814059116084,0.42988776184491156,-0.40537410484819847,-0.047346467400195325,-0.6423636398664766,-0.7033748320874984,0.08252971073463403
2023-08-31,0.21431465884286638,-0.36943520552309417,-0.377822632957538,-0.7048141368577597,-0.6418475541244162,-1.2410333023981048,-0.4788090821096404,-0.19319067904663154,0.3191137803486894,0.8668694784683866,-0.18410897324790806,0.28871970533439373,-0.5767561906324972,-0.8762577840904912,-0.020273866809401412
2023-09-30,-0.5993750129707995,-0.5475145617741265,-0.6495258070753477,-0.5499795812046205,-0.6232648169579159,-1.4524418195756594,-1.0821226968231543,0.14811952981247178,0.0029916529866029816,0.4364699539373715,-0.5221353755487047,-0.33924331986602874,-0.8532604843981005,-0.7387778853742584,0.05508069785532568
2023-10-31,0.03654685970477923,-0.20260383622722813,-0.6325151519050354,-0.566327471594467,-0.6761684618092407,-0.655657932977124,-0.23662886121043555,-0.4307960110389035,0.5772118636714364,1.0307522630041026,-0.41193066121973904,-0.2215219782309827,-0.8551433737902481,-0.41191736674448626,0.20815768962556302
2023-11-30,1.2903894852651094,0.406093104825553,-0.2125403688491483,0.320548423616284,-0.3150793824533902,0.3633198732956154,0.9484281070665501,-2.9888019668735364,2.191170713758972,2.421546392025177,0.660838873983787,0.21557193390232574,-0.61296604922584,0.008766362582882492,0.009657742291029305
2023-12-31,-0.4339533273015293,0.5951290322624595,-0.07019951628909578,0.32081087457112345,-0.2312556854318102,-0.6662639149687496,0.7403269010820248,-2.8454760011372158,1.4665771671150205,1.5116833872561508,0.3843230619803068,0.3666877304147863,-0.5155287512214848,-0.6032907538380914,0.024114852004887305
2024-01-31,-0.17733876466062817,0.5613863732191665,-0.11299225967825118,0.7825094664759926,-0.22672382987698075,-0.2000522039460298,0.3837672973393526,-2.8419205749260517,1.2364934522668436,1.0584989606650579,0.251548512568794,0.2105741002346796,-0.5912197312170906,-0.23548792443980548,0.012654949669728518
2024-02-29,-0.31164915713034697,-0.5711745642353766,-0.20294119590872683,-1.9501865734510122,-0.13275841391275484,-0.4705460699209417,-0.7626648985085854,-2.4707331514253155,0.9117016056511015,0.6173169912874653,0.0013253625071772996,-0.18809646491734125,-0.6773867347724776,-0.3856854220147932,-0.05506878740692847
2024-03-31,-1.42839152827317,-1.0350858947726116,-0.6881376202860996,-0.8034091114594024,0.12454737522715102,-0.3278633018238776,0.09374079238555981,2.5316886435318713,-2.396398978586872,-0.3197368932165927,-1.042866783450115,-1.1577757456197424,-0.5069516817541178,-0.10141526208003696,0.005233857482126852
2024-04-30,-0.45799630426963867,-1.1810378465894669,-0.6284509314206639,-0.9393262990366477,0.35654956963510265,-0.09265257421448717,-0.2024843427975468,2.237621130229551,-2.127018305571332,-0.6002965586300474,-1.2412437506463472,-1.0440527424563353,-0.42629296558982543,-0.01086268727066615,-0.025039848616041697
2024-05-31,-0.9958861306996687,-1.6160360353189074,-1.420274968091313,-1.1192853472832327,-2.6755353688862558,-1.2534706231779804,-0.46014521528727714,2.39686548834744,-2.1839651590249747,-1.0917432541753773,-1.4886356577145834,0.2745449477405279,-1.0986474471526053,-0.3595244366446429,0.11493878951572614
2024-06-30,1.1075605987086672,-0.21393928739868462,-0.8895588530024399,0.5186578288997381,-0.7442605806264665,0.30963695145985076,0.188621481335806,1.170160422008626,-1.1953241755458424,-0.30743706959945294,-0.43387189724322167,-0.6641467675431192,-0.8177497901967574,0.2504405727673396,0.11968773023344623
2024-07-31,1.0910679013976108,0.7266498697248425,-0.17873147168066555,0.7752726416624032,0.3502511115596414,1.8705655842579394,0.6247585290278374,0.12647770861190083,-0.25545042606536994,0.45093350304539015,0.6768688723084885,-0.3811221669804963,-0.3674142752004081,1.5170684561514873,-0.015009508762660334
2024-08-31,-0.9726362206422274,0.7578156007350297,-0.6542470219586691,0.5147650657049638,0.49906184493706096,-1.3139336231742063,-0.19742664184439276,0.3933341136896547,-0.5316832399491278,-0.05392938164411715,-0.0003717168893314089,-0.9115480333898766,-0.7659232899420841,-0.8579911381975418,-0.10881584134968568
2024-09-30,-2.301469136771761,-1.4572281915231342,-1.048658984232094,1.8650122417871737,1.3932986645284964,-1.0796346024653642,-0.6937485396835402,1.711394876866183,-1.6712591383966549,-1.6655010851489584,-1.8594951890276687,-1.452975204279639,-0.968574386211494,-0.5161906947728949,-0.1557131201128399
2024-10-31,-2.7089059964811564,-3.919750055183732,-1.8090457861211544,0.21038314873564382,3.105004700023075,1.9475135211174794,0.25640725988699725,3.379310012522034,-2.8771099059224556,-3.6683923317323464,-3.41608185505245,-2.0925555526076542,-1.7740251866073322,0.5946967284810988,-0.017704703871662033
2024-11-30,-0.5653627955211403,-2.9847847888801966,-2.412402675066265,0.15719747901085637,2.521227965669403,-0.2319834540911113,0.8755064380974085,2.718349326929489,-2.5614242359734587,-3.2454752150183253,-2.7991023560664576,-2.3216745585004395,-2.859897471687124,0.5166713255320834,0.06771599974627787
2024-12-31,0.4986282886525516,-1.2996657772461961,-1.9594594695721719,1.6211867767680423,1.6559572952820076,0.8449922305085275,1.2185992302026525,1.6391991109476145,-1.8227972849814895,-2.160417508783137,-1.5942100792545169,-1.95879864997641,-2.160643054072687,0.38299477222160905,-0.038628275857178915
2025-01-31,-0.849224800013558,-0.47046433960675277,-2.0303890697569935,-0.3853527109432381,0.2323283400741415,2.383379966016152,0.2669838381905563,1.7125912884323018,-1.926668136096879,-2.478322650322473,-1.3859546577783113,-2.026523382809716,-2.2559686553440255,0.10938712911439123,-0.1628696279758308
2025-02-28,-2.3014046356450857,-1.366881008955818,-2.2842007881965305,1.550417835654257,0.7703159470076257,-1.022821595939938,-0.6841282358867344,2.547643817278025,-2.529299387433337,-3.9687754737435523,-1.9999749242683091,-2.1622981618159094,-2.7439084048732676,0.8879601420467866,0.0879261357988416
2025-03-31,0.8126285618776097,-1.1275961451908914,-1.7260290421611482,1.7220263456255083,1.5686814105260034,-0.5124121614248414,-0.8527726421421717,3.2131376831591605,-2.825599045479082,-2.3851866241579094,-0.8170846131338574,-1.6629896152619135,-2.013737898040645,0.562889340740691,-0.04205926324828246
2025-04-30,-0.6378938536307885,-1.061210063798992,-1.6576114775117148,1.5983373131618372,0.6078449070578024,1.9434818691481486,0.2542475293098017,2.2435886209678215,-2.3077019395161478,-2.6065092290769143,-0.9469710904335311,-1.603253527791676,-1.9881212388499256,-0.022677692150888513,0.06500706164249663
2025-05-31,0.5828508116154918,0.4165014583586469,-1.3306382470430316,-0.26473598903311285,0.8609560870665006,-0.21418883206531072,1.1413409634216891,1.41261523151059,-1.7181763786991344,-1.77215723700024,-0.312601293971592,-1.309866406923804,-1.3979772801722106,0.7001556285004579,-0.0609470313868483
2025-06-30,-0.8275172958417368,-0.47357894579203785,-1.531186271425331,-0.2931723704358543,0.5404469627890229,0.9550232747109937,1.7417661767223065,1.2979773172006663,-1.546339855058159,-2.201762487073349,-0.5529056872739001,-1.4508997528967529,-1.933883049054872,0.26283279795077336,-0.025996393739854913
2025-07-31,-0.37058835106386906,-0.3225169728376825,-1.6211370527026323,-0.36263871011161225,0.4691979732615849,-0.1797590401667196,-1.5191370203361692,1.0911983793295021,-1.3403248755611368,-2.2504489996963906,-0.5128698387175405,-1.5419686100444747,-2.2253442753066506,0.8084146593499935,-0.029709661630686918
2025-08-31,-0.40317847940088203,-0.8909274711074663,-1.4932002308217462,-1.7337119084780255,-1.1587790023538707,-1.0432546247279493,-1.0501511384872761,0.9392617458246725,-1.1675658552922556,-2.206309731193287,-0.7175177496508716,-1.707563056942153,-2.0499998023951997,1.3469312139517604,-0.08115630523364656
2025-09-30,-0.9582935280718042,-0.9540744088351452,-1.3396778307073078,-1.2899457086032817,-1.7342191050106175,-0.04482008846568229,-0.7711568620571037,0.9469255459512071,-1.0846624244980083,-2.469009159378541,-1.1046785979706362,-1.7190015294912244,-1.882025857284547,0.5296367173949329,0.060962169136540414
2025-10-31,0.7259424992328332,-0.3385186661063186,-0.896228140452952,-0.06100502089529095,-1.0635334164966648,-0.8261921201190449,-0.8299296299901601,0.5648212752661066,-0.8329988875805519,-1.6800626745265892,-0.4073824154366364,-0.9798716534207723,-0.9590585843119759,0.634564004776359,0.04663688858244477
2025-11-30,0.5568770257251362,0.189658892070044,-0.7114897241110454,0.09565804496977322,-1.2779271810353685,-0.8953092555533838,0.08133168020561855,0.2956696622545462,-0.6361558377227305,-1.1585412224381442,0.20017219225300703,-0.7841778430169629,-0.6434364417527614,0.4642407317182224,-0.041677918091821725
2025-12-31,-0.4394725849852487,0.5287771163441416,-0.8488795942327971,-0.5218996713341977,-1.3119910412724,-0.8841994079365648,-1.8826887473690832,0.28413767158763253,-0.5815351377312244,-1.2444525913851423,0.014445117359726471,-1.0017631201699093,-0.9735840619784424,0.7752304649180701,-0.11809225190229629
2026-01-31,-1.4199698745801461,-0.6771651062400135,-0.9422994503969846,0.33313994026051047,-0.472113196798203,-0.09694509114904651,0.5512882254743767,0.5324165023999415,-0.6510916340696922,-1.685091579886072,-0.8872075524420744,-0.9471514337078039,-1.2942640078429533,0.37097980036251166,-0.3009831815792231
2026-02-28,-3.630121405173704,-3.394674459371906,-1.1434223107778734,1.941977760911491,2.484158940434149,2.2810193988869822,3.489468959264302,1.4668446134327755,-0.973412026527618,-2.5103359257452613,-3.185426779870624,-0.7038372255294867,-2.2533185029045013,-1.8757783130740524,-0.07225420029451597
