BSOFT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.33722171345760754,-0.7149771465888363,-1.5765254564301086,-0.29572567225770835,-0.3655531922379742,-0.8193164145238513,-1.9570492798740955,-0.5348540992554786,-0.6159342330298371,-1.0184997056376222,-0.4919155567242142,-1.0839549542773383,-1.5003805030026671,0.18769522996841326,0.16091092271926571
2006-03-31,0.9124863668143437,-0.32912940022124937,-1.1486326632661994,0.3142779314276689,-0.2823174925322019,0.44278624533804184,0.47892527949427643,-1.0561503053859234,-0.648406735844315,1.1353187763506967,0.23428662088121502,-0.8440028903362219,-1.1388682933125218,0.3095349811824917,0.12605146636212142
2006-04-30,0.5685536976791647,0.7964409176527687,-0.8396049548681992,-0.3693432533105324,-0.2023523433829817,-0.23761029742261172,0.5814761842630783,-1.8143519916724975,-0.5228773175523348,2.0025216036778937,0.6135175565239396,-0.6767520212442992,-0.8860529478861806,0.03398799969418052,-0.028849910296284573
2006-05-31,-0.7194704936214872,0.6371265456851647,-1.1620456451669947,-0.0826508535793447,-0.3229503582650324,-0.6655587762856546,0.418376753173074,-1.3796543338378038,-0.4992032024728451,1.0997290777516955,0.0242967218440967,-0.8833379406693714,-1.129977909204541,-0.03398964800508053,-0.04703179992016806
2006-06-30,-0.8779211717808733,-0.48720257655582005,-1.0947430891726275,-0.05697586438082695,-0.18982748882662853,-1.1018288431935457,-1.8351713289796667,-0.863520707721668,-0.48622401773376506,0.06726498165034674,-0.48397951345903634,-0.874455989845821,-1.0663090980297645,-0.15225048820390746,-0.057958276763242375
2006-07-31,-0.9408410954378903,-1.4703421003416337,-0.6621629315116848,-2.013331174455362,-0.3860905789946467,-0.8342160625149545,-0.9052996827621993,-0.31469824001614766,-0.46541153752307607,-0.9305295678699875,-1.0568877015058409,-0.5719302738429092,-0.6165870358976643,-0.40339663969444534,-0.06415450708890998
2006-08-31,-0.9315954028003248,-1.5316780370736431,-0.7887475887020676,-1.924141082560293,-0.11196588070316654,-0.8190733247441075,-0.5706474523493811,0.27197587620962377,-0.42659779014032356,-1.506958771181769,-1.5303350944293552,-0.7115406405563097,-0.7171639970327316,-0.3061332740361065,0.1394375675094582
2006-09-30,1.1244136444972788,-0.4015611680969538,-0.25165547951322614,0.6879529974377657,-0.21693105710248775,-0.2284139355805547,1.1948348965300293,-0.8599733001698807,-0.21847330794583392,0.620961851446152,-0.471372428548167,-0.32760313903652466,-0.26350944224465184,-0.2302008266190758,0.22801715218819726
2006-10-31,2.004815037569178,1.2377935347552969,0.31405009712867904,1.411927056445508,1.1721097259442517,0.8637043426807914,1.7368994601732837,-2.245382149621026,0.1309693276567117,3.6001994486736604,1.2916141830589383,-0.18045422801344319,-0.0066717458856524695,1.0513233050524406,0.127626726033774
2006-11-30,0.8685402851570962,2.22658786956412,0.12551571677391937,-0.7434774420584275,1.1669119423913223,3.0755901867912527,2.9156886414267835,-2.4936128561365902,0.4541204399419967,3.2254282803991257,1.9050126444654372,-0.2745318625487554,-0.2541522564240579,3.3954109284016782,0.14258363761171938
2006-12-31,1.0242083702709188,2.079985596610487,0.3640135933639248,-0.7536147825417693,0.7675265693391679,0.2219020196261653,0.6331432819136048,-2.5848588901147385,1.0415511561313942,2.721666422636563,2.308654605206185,-0.07048148880435655,-0.22098627773704507,0.23313198146100134,0.10220154248360502
2007-01-31,0.6519589311315253,1.3321495862801505,1.1573008727358758,-1.4668933517590388,-0.3610312471885012,2.3279714590361844,1.5337290555406478,-2.369193192112021,2.0356439267205055,2.0876287033288303,2.036344172687876,0.740820445250744,0.10643622813873617,4.716667230147115,-0.09434749425606306
2007-02-28,-1.1993829398266693,0.2407635882268149,0.8415533467155931,0.8235660703471155,0.11786253437263892,1.1322228307946895,0.25823401610410235,-1.7786921007720229,3.119604586304412,0.7787043251998939,0.2869940406908959,0.39986596473031144,0.05117417274483455,1.5281826840310981,-0.061689385438807566
2007-03-31,-0.8349315799654239,-0.7252990753374591,0.1346402061527367,0.34366296981548616,0.977349974125061,0.4904725613286708,1.0408352687586735,-0.14522134985205498,0.7450256249197438,0.0686648005129058,-0.5951776967499445,-0.16877298825814935,0.06910375189291217,0.2215517800070002,0.033452764413706856
2007-04-30,0.031448804180789,-1.0364510560684206,-0.04444406717315712,-0.5445581235284215,-0.44949404249160135,-0.3439211387696361,-1.3424902948930912,-0.179847781339014,0.820798641438787,-0.02633439278725277,-0.600112923477729,-0.07355942410019359,-0.08436015933416294,-0.4405441014424259,0.0157335639593148
2007-05-31,-0.13418440116416253,-0.4851040221871519,0.1811824751190412,-0.9781818792384673,-1.0653395856376988,-0.6000651614857176,-1.3856265538473864,-0.1624644942559192,0.8272580940070947,-0.23395765869267982,-0.6277731592009911,0.2404440095904823,0.15977115503664255,-0.64731920055771,0.00719678091704249
2007-06-30,-0.16587549537357013,-0.1377022948400074,0.5361776780621541,-1.745015972317323,-2.4826100949565157,-0.6297069035373498,-1.0295463667378102,-0.11994191170360229,0.7813376034717345,-0.4201504114877198,-0.5413306690970111,1.1294633673309022,0.5987619001717707,-0.7247437064780975,-0.10682662186588382
2007-07-31,-1.2202748362079878,-0.7706386046536725,0.4166613004517326,-0.4342723567058805,-3.2097789723544516,-0.9421800271795447,-0.9159669728995377,0.4367913968825922,0.12546000153152248,-1.0209497671608099,-0.9736535839225003,1.6556166505521055,0.9117536541707968,-0.9253387312756924,-0.05638651106136683
2007-08-31,-0.8765792757443883,-1.1118346070529919,0.43778574520087155,-0.6232197947775019,-2.883523238644711,-1.0896202748240276,-1.3091878085967743,0.8817078575372642,-0.24590540294220525,-1.4773299603604588,-1.1861654630306906,1.861091605747548,1.1704824360289663,-1.056489218907653,0.01727904760835217
