OINL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-08-31,-2.4842368712500256,-3.4813789403863584,-0.7789096295773269,0.20612892885653583,2.260370256217385,-0.47449586010154304,-1.4721432952395215,0.5553201358498795,1.1492864406246945,-1.3214666847113472,-3.1146885682270335,-0.42972640271656065,-1.2439738391561992,-0.2307936731361763,0.006330005999399944
2013-09-30,0.17733984712231957,-2.3617760448761977,-0.7132189955333957,0.7661646983263432,2.06075267049767,-0.28793024411336304,-0.4602804616218519,0.4083192133413896,1.1366875506393892,-1.021888454866532,-2.180150935928702,-0.40316599362074373,-1.0793106292723316,-0.42570446752478697,0.08004270767353636
2013-10-31,1.142995120746274,-0.5604536141197861,0.0016466439448041,1.89046259175703,1.9258745549717242,-0.8371001684337707,-0.8676685647467387,-0.017287133096635716,1.2864318686838256,-0.11875596713450434,-0.691247696523941,0.06609952809314293,-0.06087539086058535,-0.3612748797592394,0.019436348529113846
2013-11-30,0.29282288936888906,0.9945644317010587,0.6148323996477796,-0.9188847426818202,1.1526531789102874,-0.5993020570479802,0.054218393588262144,-0.25426465804903225,1.2577035040876672,0.05662459348849814,0.050714869746901384,0.5019272380776034,0.7003941511421908,-0.6006000262375455,0.010684720121687436
2013-12-31,0.10869198198276148,0.9493863687582313,0.44145309925325676,-0.8964449249796176,1.180855617669405,-0.7667388137514896,-0.3308806034219444,-0.4781428903469363,1.2102991368351783,0.11127319537699794,0.5448380456560921,0.3455241502431555,0.5162142936218236,-0.5887453349285839,-0.029361623009591352
2014-01-31,-0.4120066572156962,0.007097842151553231,-1.0377056562937876,-1.1564798190553875,0.5776549582606413,-0.7670339161349607,0.15216597730990128,-0.4530167256780964,1.0895104738849022,-0.2128546639600291,0.30034652356943564,-0.8967399023355455,-1.1180729308198947,0.11476852716583538,-0.040144781397546306
2014-02-28,-0.5294746149056095,-0.4911870506916083,-1.1251817002930036,-1.0414498497984301,-2.275565536672842,-0.9378501409196917,-0.5766255567198367,0.3464550844607528,0.9836856320686133,-0.5811855748448808,-0.36654141890755576,-1.966480437725314,-1.2441409313526053,0.4104230797921295,0.06068272700621301
2014-03-31,0.8936999048418831,-0.03299672927245302,-0.35947782159758696,-0.2615642462502171,-1.690667264023682,-0.3788792861826351,-0.08628196260359129,-4.924062207066215,0.8552773945580747,0.08852467917617386,0.26090132075194444,-0.5442684471566644,-0.25391819437724267,-0.39349301532920494,-0.014168698158480816
2014-04-30,-0.16095444991044147,0.11757767348697368,-0.9904509777884034,-0.3790059930934113,-2.1402472858714465,0.48622142716367406,0.5372733602671964,-3.0411500211101927,0.7308583301823838,-0.08779157343547221,0.06221812882043045,-1.9097393924920658,-0.8426781606304394,-0.9835115267874149,0.17772210943911343
2014-05-31,2.473179917506542,1.8829384435956609,-0.28594907447853524,0.9232829830542081,0.42490697594962185,1.1769906973011441,0.8329012799426092,-3.973841745914646,1.1408458629546132,1.6435349933616812,2.2198116132472374,-0.15479068238456742,-0.15437009031079296,-0.850714049041877,0.030372897055513035
2014-06-30,0.24315715965966597,1.4570753997346062,0.20651396131188152,0.9624550548887999,0.36451904206866803,2.2275932032900387,0.8378094068737892,-2.8616800663543236,1.1105706985073458,1.6573979749396062,1.914208004178666,0.2280760794779107,0.20970526630113406,-0.06472272438611641,-0.03930648362746076
2014-07-31,-0.6206027009673423,1.1387941146231164,0.7741156701219764,1.3519539936043292,0.454686261511372,-0.13011878190634127,-0.5099772509473666,-1.9550886475605194,0.8197466793538418,1.0259167039726236,0.7982887899934371,0.6705928895516402,0.6657669742666346,-0.4308920974943927,0.08544818128738964
2014-08-31,1.0699193578606474,0.39721324153516013,3.4342884747582785,-0.09016692769729844,0.18577458038675213,-0.11961148417795976,-0.478603518434313,-1.905648625861273,1.0419726506090365,1.4988663828070872,1.2280562369780614,2.9452135024703074,2.5624467396178927,-0.2449029769405955,-0.011078544680807469
2014-09-30,-0.26556207471118104,0.10294780915939464,2.5248173546264523,0.018320822380777344,0.37503897924659413,0.3192811374847153,-0.7506325335410138,-1.485060895548669,0.8439105424744168,1.1216067909562675,0.5380953394820794,2.1646618045694535,2.0605915061831266,1.2217596292105466,0.043643465150576065
2014-10-31,0.4540092320627652,0.7142373125822301,1.8417213113329398,-0.5998258684622767,0.1610968886835527,-0.853965996368155,-0.43130127865431594,-1.3466229303321167,0.95308950814716,1.1715576937866203,0.49650209341327994,1.723396217687224,1.4820391432740223,-2.0351528312224803,-0.07112870519779796
2014-11-30,-1.0765365256398478,-0.5112214076363978,0.9571701449871547,-0.3977973180699629,-0.8754878844721059,-0.6438866281661798,-0.37112550472862077,-0.8980843794496216,0.3722270232636553,0.5136734060480685,-0.44133252096427245,1.3318644523345093,0.8660329795725346,-0.9481083775552822,-0.026907913522406273
2014-12-31,-0.4911897793004289,-0.6491880470284823,0.624875903968672,-0.4357440579667428,-0.8457614915033779,-0.9943672318324489,-0.7901248732199927,-0.6574999198476783,-0.003935872586102376,0.19843965819299691,-0.7442801165706582,0.9097907669112864,0.6003854170981259,-1.1629244227001847,-0.07543407554773147
2015-01-31,-1.088170250163532,-1.5515029394315945,0.26617940078707547,-1.5823411667561127,-0.675897497256949,-0.14275103860579938,0.1810828459643473,-0.282164131075403,-1.2113997579913376,-0.4345195101520657,-1.4638968137056765,0.3884454211749956,0.32649585187304475,-0.1819112975283014,-0.07147351531769795
2015-02-28,-0.9683985838107042,-1.4087776904038398,0.060560386791755655,-1.441026125649537,-1.6117490185907464,0.2954983345740895,0.34094581382068617,0.06811098005139811,-3.7166467130659235,-0.9221100415950992,-1.7148088507477905,0.3675468101837587,0.16883753801027443,0.045185154650974925,-0.08968940124359033
2015-03-31,-1.167996284028604,-1.7361888059587394,-0.8441756259230072,-1.9102209149679135,-1.3234002910464142,-0.3514032504409687,0.6740533726789361,-0.05645053930006778,-5.664313001012082,-1.464486099559356,-1.9457909325855327,-0.9150341488994047,-0.7601528576211705,-0.1836580306125854,0.006244884715766425
2015-04-30,0.14454447013216248,-1.0024864017182955,-0.7087390733427262,-0.34263685444314507,-1.925503581218187,-0.5614956558547908,-0.14831669472250456,-0.010325983637450303,-3.208191793335921,-1.2304046998957718,-1.1946358841660512,-0.8460167449260457,-0.6250297299341347,-0.15426041186357142,0.015475957485447467
2015-05-31,0.3091897687956373,-0.35424584412342475,-1.4816902779380925,-0.08919233960311157,-1.2973901276631952,-1.6245828405954115,-1.4015644179339777,-0.02217330636070301,-2.292034677442286,-0.9625082172347392,-0.5801997377103816,-1.9437381865049952,-1.3854923012138043,1.2708764308221565,-0.039819679438027764
2015-06-30,-0.4067774244979768,0.0312832914211232,-1.7105662706735916,-1.0311676272329646,-1.2289753550302833,-1.649849282728852,-0.8664197431988557,0.19498360472162005,-2.1601233552830683,-1.099169529556954,-0.475814256245388,-2.278290027831002,-1.7043540535102812,3.073941823554153,-0.0328301110178838
2015-07-31,-0.3070818650625182,-0.19968277897296538,-1.5099542354736646,-0.9474852506241168,-1.2740209129195093,0.12499556136312684,0.05048906447918407,0.40021069445293134,-1.9400842044458437,-1.1585363579179073,-0.3973272506667072,-2.070703480033128,-1.552138918431606,-0.1594016502250535,0.0387882876398443
2015-08-31,0.6594435520812805,-0.039292675831388076,-1.5692678078175224,-0.4324391865981929,-0.9567950844330398,1.0893861582239948,1.3265773270780958,0.3190492589334552,-1.4073175551829717,-0.8270239101949318,0.16877116450554844,-1.8730384654190877,-1.5578069427149364,-1.917281381651493,-0.059823981261255633
2015-09-30,-1.0029193685366504,-0.28516514050016123,-1.656818092937744,-0.15239072426941208,-1.278993986172501,-0.017212419890278857,0.7122902808092632,0.8125041461909774,-1.5571903896207717,-1.279206884869208,-0.41552930382510506,-2.3739974775106374,-1.783664742027675,0.15679350666497568,-0.04211605708173876
2015-10-31,-0.654292493440684,-0.46688847735378913,-1.8235263446695624,-0.046330437438747166,-1.1693427151358387,-1.2006524458058307,-0.664833229845925,1.2481062197857435,-1.4805023316241874,-1.4508403820412443,-0.7353734666387886,-2.4392455297896802,-2.067210937585553,3.034733353922954,-0.07256274557286589
2015-11-30,-1.0962283343164814,-1.4155961876964496,-1.6470071627090423,-1.4364491302873208,-1.0759536217592571,3.7642099532396345,3.0876385496093257,1.8725661921523662,-1.4807299158997924,-1.602982143022571,-1.1364106146305657,-2.064418231860196,-1.9799215815378333,-7.715352271953414,0.014517020228382934
2015-12-31,0.4032138394684423,-0.6783306558930038,-1.3688412688535887,-0.21476323944638273,-0.7600730465081355,1.4540098480267991,2.3077966710781705,1.7278224154007722,-1.1439419781957292,-1.2443569743814942,-0.6491943013622592,-1.4485442311729035,-1.5798877899951096,-1.8602012586978804,-0.08573759571561688
2016-01-31,-1.2281744170110185,-0.9834664617081449,-1.2831326724160625,0.17737995441228285,-0.33008569447955605,0.25414458025128,1.5016467101594027,2.3541511874472336,-1.1893594339008324,-1.3859344947724328,-1.1345167594871828,-1.1273757333173504,-1.6208677541849297,-0.34367665993485763,-0.1282058283324784
2016-02-29,-1.8259919476883606,-1.3755793979672037,-1.3552958496822816,0.8859771129765494,-0.415215381485647,-0.6266525542681305,-3.0887546222830498,2.953946721906263,-1.2601532285462504,-1.5521058716403602,-1.6840790939209476,-1.2912989783716537,-1.958908546782037,0.8134891345953026,0.012053566695713629
2016-03-31,0.41788459912927195,-1.2979735359156528,-1.0032352238240192,0.7591545248778223,0.11069328295481498,-0.4457385167616251,-1.763702110596785,-0.345852387731088,-1.2500414630286623,-1.1975540346330409,-0.9760302921155761,-0.7044889613966693,-0.6819599028793228,0.4457443470228531,0.05908420243884721
2016-04-30,1.1745446846845444,-0.07924988531911764,-0.7948056315424538,1.7383287641537433,1.0492297434396898,-0.48585850972717676,-0.910794934819275,-0.5327897731710751,-0.865745140039938,-0.8080834917342381,-0.012797710031392049,-0.3070210204576073,-0.46869325186740857,0.42939293436919895,0.052706281917040375
2016-05-31,1.0027072109667072,1.3397587988761204,-0.6561500531438609,-1.130862444402784,1.2350685049529426,-0.3045142277110725,0.5222282936797942,-0.6736698360833175,-0.5732413592840391,-0.5289546320684008,0.6814749053214403,-0.18683535890004932,-0.3309159431892207,0.2424988571080003,0.0062374705582305635
2016-06-30,0.4747822695975157,1.412902307136613,-0.4820627351656315,-0.9227889991826153,1.2403736116418473,-0.7890261833758622,-0.5972855997939652,-0.7052541932851238,-0.40030658768170563,-0.38315205282250564,1.0554748512026846,-0.07289006167997074,-0.1995703696533803,0.601967821471426,0.045377191573192054
2016-07-31,1.2083291060949257,1.3935357038689067,-0.19909668656728377,-1.0232470942386256,0.8893346553763626,-0.057169084708423315,0.5033259477220634,-0.839449156597094,-0.14813974404580182,-0.1085081341455617,1.7001861698145442,0.09187651904108358,0.0334582617023246,0.11093015097639178,0.04239340877454452
2016-08-31,1.0617610406755014,1.3853303701672588,-0.1507541227345611,-1.1677918495344237,-2.247139128730495,-0.4104773730751895,-0.24527411999307788,-0.9296264858358594,0.09293682107088234,0.15943475994211054,1.7550212561783494,-0.8200856866372853,0.09024955255662902,0.26946202205690517,0.039769712892570634
2016-09-30,1.1014665303863787,1.66660503471944,0.31691242313747964,-1.9722860937178115,-2.2171083720596862,0.37633881957749776,1.4570407172675401,-0.9972203982560967,0.3767860454110007,0.49981683158972856,1.7912743568951286,0.04399900715476245,0.4441816701453944,0.0037210190538143084,0.042065878295094006
2016-10-31,1.078108900425151,1.5356886258183355,0.850765209179132,-1.8164397292573653,-2.1386691684679455,-0.6235011354686029,-0.6337441228091107,-1.042105614434347,0.7306656768187241,0.9485038813714226,1.7807510552082322,1.2525597472827372,0.808725485052809,0.02657630042197038,0.004876659119585678
2016-11-30,0.40648264465237416,1.2075730749630906,1.4863136614530628,-0.804138943419817,-1.754033038731644,0.4957597164410945,0.6082166580035819,-0.9639775220517316,1.0668816148431663,1.353574589539608,1.3881605346524653,2.3613806844909058,1.1917934502069023,0.20065681103155852,0.07522134758346675
2016-12-31,1.6556662868765875,1.423457917185151,1.9944922450491562,-0.13292449426475428,-1.3872497055361501,0.2161755353398847,-0.572837013996103,-1.0139279873535663,1.9921160829584807,2.346618975965641,1.7112233094658267,2.792100423475907,1.4579916720508297,0.12976010336591184,-0.028197420119228055
2017-01-31,-0.3170122683945645,0.7485737455071326,2.397702639147427,0.6625566657893526,-0.5080334113678191,2.4414728111221655,1.2763719973907897,-0.8138266519083747,2.1322504764797316,2.2248088980534617,0.8902251995347668,2.238266149765683,1.7409384675763637,1.9238797998089532,-0.0077426814567322965
2017-02-28,0.0073770051638152815,0.5817308980503728,3.1028863773261106,0.6971193699173123,-0.33137461137532775,0.09621542386779441,-0.3123857657115915,-0.671072414661477,2.2134849824804017,2.0910657213967756,0.5096294517446415,2.8094891961538515,2.235483455839687,0.15830749251147008,0.020290748564900807
2017-03-31,0.4792878290790433,0.0672747124517732,2.681923883955678,-0.6513698246172034,-0.3724550870045804,0.041982094374206004,0.02585103644363786,-0.5498708154023801,0.7566387458069244,2.074185427639528,0.4850760667956109,2.5203659522511397,2.110793285555432,0.06711163118263808,-0.02015318752197109
2017-04-30,-0.37778067230885065,0.06220182182200555,1.824055284360076,-0.8551883980623097,-0.31133979820774,-1.5303052789643488,-1.947131896111991,-0.418435595061311,0.6181994410217146,1.68277573389798,0.09937811993120581,1.676043829751446,1.6001475909090164,-1.5631172731843275,-0.06419011782971662
2017-05-31,-1.217931636858595,-0.5161453173445049,1.0913938570691246,0.14175501090962664,0.2646628834316467,-1.1719420473056936,-1.0258437880740967,-0.21616699375998655,0.07994892146367967,1.046512472732699,-0.6574563315824569,0.8050870817168524,1.1201416637616228,-0.6295317768188636,-0.1670674184409591
2017-06-30,-3.084451376224389,-2.257960587416651,0.3047626456319088,1.633458134328557,1.3058113504296813,-0.58196542107897,-0.4384576090630229,0.21611753770975678,-1.1314437451675703,-0.7519108045430102,-1.9990656835255167,0.18655772771219264,0.5052336884994652,0.09497574567300808,0.10207900634545397
2017-07-31,1.8270911793363742,-0.9376433182809629,0.4899349704017732,4.0111354040487335,2.5110388482474617,-0.44460257027125066,0.7022832472264828,0.0022804697317124274,-0.11224268693315914,0.14646849945847845,-0.5734949169122845,0.26156529826337027,0.6442224635859327,0.05290307454744901,-0.008251196080224382
2017-08-31,-0.04934538311393802,-0.4335939203871193,0.2505869793797051,2.956619904570381,2.1373103684028134,-0.7421945818696742,0.37842754360982467,0.07078965479307109,-0.14213736400059132,0.1119512833624496,-0.41325036879176563,0.1393843958057713,0.4396318478611892,0.13504950610150387,0.21533280634405605
2017-09-30,3.423456895768335,2.742670661375563,0.9470924721199875,1.7686541271860041,3.8329956460490715,1.9848412459696758,1.293277453704851,-0.32372251939397406,2.381810926837469,1.874386307815493,2.025469982259175,0.3278727631722378,0.8716540009166588,1.2216103936316174,0.04259672617023626
2017-10-31,0.48762205513248014,1.8589629401858294,0.8735063443720609,1.738729282482072,2.8799045169418447,-0.3046638086811484,0.068859513944991,-0.30418902643255785,2.7261282829372537,1.8916243525062322,2.029241057536606,0.27687859103640144,0.7837232009129855,-0.11823500454874895,-0.019391786206048617
2017-11-30,-0.3520623129050888,1.5816147188611414,0.6902305173836568,1.6816971119171298,2.237083663260284,-0.513588237148465,0.0932182493523349,-0.16582978211697014,2.1167859803491416,1.0685687016712622,1.2421602444276658,0.1881562817767223,0.6547884591578262,-0.12693305204998026,0.026015333041524757
2017-12-31,0.2070541518085249,0.17709789676824353,0.39967252187557195,-0.6222258314746251,0.7919420263097028,-0.7842546578825729,-1.7146948689710995,-0.10486340333789294,2.2383279153957227,1.1147870227374805,0.8095624544415594,0.10891385363937428,0.4391984415672978,-0.3870304747635884,-0.034379926130835
2018-01-31,-0.5912340522580483,-0.3852924568553609,0.3110394101671358,-0.6218776579781241,0.8579308184906276,0.3973096374594073,0.23313422876342238,0.07912827326332406,1.5778638756924221,0.7328095368089881,0.03152418024599829,0.024845001363102862,0.3651475976578337,-0.07426495359005598,-0.025650571443181322
2018-02-28,-0.5193658432212159,-0.4737337251694438,0.1601643426827862,-0.5661682055006119,0.8534184487017764,0.7890400101227584,0.7009241904127235,0.01788207198079815,1.128178748808408,0.8799084553281202,-0.594987079023875,-0.07859503037827675,0.23840556519908368,-0.007626334123937606,-0.0751721732743062
2018-03-31,-1.3496508055995566,-1.3009698916564827,-0.39656022251878853,-0.6707656662821319,-0.6087802846849315,1.6440642455205223,1.563075105194078,12.629700843075181,-2.6256841580221537,0.08353590308126738,-1.3706193154681756,-0.4426113938355161,-0.38314328100247963,-0.35587819113165003,0.07182230220382484
2018-04-30,0.8222250722031083,-0.5549036513070494,0.006473562166922364,0.5082757172976966,-0.35561432047469127,0.5755190506990843,0.2793358464848523,3.2861261137151736,-1.706091045631021,0.7065651402928887,-0.5360837499589443,-0.0931606326345926,0.30017541448946194,0.03551835952133481,-0.07411293590592143
2018-05-31,-1.2354163513753018,-0.9407761209856716,-0.13464190258851771,0.7730820774368395,-0.1532524794159767,1.0909461664073352,0.3867154867155444,2.598075110067262,-1.6100483038355269,-0.36871828052541794,-1.1755656487056814,-0.21477052281187398,0.1676455840424438,0.17583475345227723,-0.02819073222188668
2018-06-30,-0.5057025769863185,-0.5096404019917334,0.7559387541611332,0.4763534100570013,-0.24870256579152766,-0.38228397176706463,-0.8464308154499129,2.020698349081388,-1.3430359340033977,-0.9578471504631219,-1.1038822042913603,0.4211124193613503,1.8867001676114532,-0.4978662724027632,-0.003795614540017248
2018-07-31,-0.15120992628450539,-1.044000587886357,-0.1238147626339731,-0.49610270622976826,-0.2049772816554925,-1.104758159847681,-1.0171589329956914,1.5912185140045239,-1.0716458880858108,-1.1631436868671314,-0.8281327430228095,-0.1660698232610082,0.3535373043495764,-0.5493221388823903,0.021507731846457243
2018-08-31,0.22263101915978162,-0.24025854315126885,0.03374030530242561,-0.7712615323153246,-0.11076368532584117,-1.0054418959926013,-1.2716335114094415,1.2344421210998462,-0.7986165288307778,-0.8744942755962158,-0.3733925597396147,-0.08972365549497525,0.6702793292640437,-0.6749538343214915,0.02749766351798009
2018-09-30,0.31808778232651397,0.21490227271411327,-1.5780875364520133,-0.9749608780677952,-0.3446040404618268,-0.5505338752504368,-0.23718655133620006,0.9581120723821688,-0.5650800702861479,-0.4509965941400557,-0.04846557346616668,-1.147350125302471,-1.9691908739806716,0.19920360124173617,-0.10538328925411984
