GRSE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-07-31,0.2777038346384452,0.9009635162029526,1.8192724385847927,0.4716518775487434,0.9704603430694468,-0.019001870868938543,1.3590811768995932,-0.36933616687673365,0.4850836765687881,0.18540593328482374,0.9931985452447297,1.4340981125559011,1.276865775271379,0.04224028804770165,0.27489736132636994
2023-08-31,1.9250049475041864,2.3496371763402344,2.2592256992361985,-0.00944545634163909,0.15912923662319883,0.955294980697743,1.0443105902701681,-0.7129662773075947,1.1868684524014965,0.6675006071716679,2.261139635106324,2.591597134039144,0.9717685187371825,2.2938946498370054,0.028643159271174667
2023-09-30,-0.25892877490005917,1.062131855348417,1.402513534239227,0.48874031404921797,0.2613811576175824,0.8731165483874815,0.1097377118025331,-0.5052699918568971,0.8204620032120158,0.36489147934034616,1.2797643906776177,1.4689403437309247,0.3748966157170929,1.546432079990625,-0.12408181126603525
2023-10-31,-1.484073550839434,0.044337120733511266,-0.1717092805825126,1.8926924568669008,1.108994746438826,-0.799722514091411,-0.6246484589023455,-0.040969518719373405,0.021460129729663116,-0.39308033231178174,-0.27441073048533765,-0.47399938829226257,-0.8192577178201704,-0.7809249683566653,0.1311900037351488
2023-11-30,0.6199906275039483,-0.640862963091912,-0.22849241506668033,0.2663514580275472,0.8117117189448753,-0.6591561682400342,-1.1104024445176892,-0.1053117419204301,0.2910218102706801,-0.21821487247197113,-0.006701124849901687,-0.4652797297760883,-1.0437409570865346,-0.692333288363052,0.030403132249436114
2023-12-31,-0.1958525827159589,-0.603814234940673,0.022568326809576218,0.22118292687451668,0.3029724877301644,-0.1818160460001076,-0.783203612736908,0.020454225828721796,0.1494204890183548,-0.38447923732104194,-0.25790956867855136,-0.08065860582103986,-0.8789455679512925,-0.3797554935331071,0.06398368645512006
2024-01-31,0.055159244591042406,0.2847346647132226,0.07808168989457608,-1.39499751738815,0.22717397832171318,-0.09373830805711365,0.33880579282818113,0.08027491940645468,0.14712743808731518,-0.4346474610115501,-0.2611661178447077,-0.014104066134294341,-0.947095808048206,-0.28157814305344353,-0.13455237661928238
2024-02-29,-1.4680698065646716,-0.9609665556871166,0.29790449460827767,-0.29314799419417276,-0.9059606830559508,-0.8587812767705844,-0.20429017815762573,0.4122711579813068,-0.5211319680998996,-1.0414726336348112,-1.1012920410429825,0.7165255850371145,-0.5076825498396297,-1.0384411465614165,-0.06216959347259954
2024-03-31,-0.8862549504750857,-1.3743677043912934,-0.470964859864905,-0.43015313366466423,-0.9847318932942712,-1.134980650933145,-0.8786327541499007,1.7745163136072257,-1.4193866778232764,-1.4344235913051788,-1.3543415372377223,-0.1724602175805311,-0.27726273239744137,-0.9873634732749611,0.2572612864119054
2024-04-30,1.5409869368863809,-0.44914857163193217,0.6150641863034146,1.8149856736231589,0.4198984645373567,0.7397580406507772,0.3104878070914181,1.07383469408835,-0.6160019303589034,-0.6335777811483206,-0.03323796106285727,0.34375520032538714,0.39651223982889205,0.7256853430996048,0.3253830802248777
2024-05-31,2.008724153873303,1.605486581506071,2.7720872608638047,1.6541229354962155,2.4765813619536794,1.5626842489095625,1.1548192127182066,0.3436072495564435,0.6357011199652526,0.33969033001835214,1.7278095752337972,1.2224744264782463,1.271284122079672,2.8255334376949084,0.42713599373299815
2024-06-30,2.4940164024289833,3.520694918575672,3.7862722616537665,-0.755296805815361,4.274582043175326,2.405250489863182,1.9290176959768452,-0.4054019267549677,1.759844099914685,1.3412355121764712,3.6695696613694735,1.2924668695904198,0.6183570182342674,5.360810316246255,0.13626988620296696
2024-07-31,0.28069176845320126,2.329255479055067,3.443492320418586,0.5276062390127582,2.971597189646836,0.6895094491979094,0.2666677641020501,-0.5595158169911147,1.3433064850061858,1.1079480447103693,2.403314902506467,1.6132654357701546,0.36195950061238075,1.3632911716232463,-0.28389938873951415
2024-08-31,-2.457904029943116,0.07628250630925212,0.033883016158040125,4.64803019501461,3.783917060712189,-0.740289177164638,-0.806324073651041,0.17566581864536185,-0.3809018009316959,-0.23808940219082708,-0.28636787594043406,-1.2371101656719667,-1.3190331409179805,-0.7489290049317416,-0.05018954151611288
2024-09-30,-0.7316758594295338,-1.4735858684487955,-0.29219642450174954,1.1766183458932065,2.8323053780777667,-0.6433338318688996,-1.253133892138851,0.4002643731692464,-0.6978123154975087,-0.6063989931430409,-0.94544131745578,-1.4595446827510183,-1.4161705751410072,-0.6541886994206031,-0.06466432616897053
2024-10-31,-0.7631306696110342,-1.9635127417198732,-0.09901549706109637,-0.08740195040180362,2.415719202550422,-0.5153698114381017,-0.7484849306807052,0.6773794247364325,-0.9876138779928328,-0.995790165826012,-1.3604816656888656,-1.2699630484727071,-0.9513880295442495,-0.5894421070779663,0.03932195394864397
2024-11-30,-0.08347455031047829,-0.7959466575938522,-0.4335953166138652,-1.2922858270054391,1.5487999172386329,-1.0877559268583288,-0.591706085482718,0.6275667381580567,-0.9014505449218387,-1.0521160023681146,-1.2044249919623156,-1.2936603803199884,-1.2839800624146933,-0.842547263419653,-0.0381458109426552
2024-12-31,-0.5203986154623483,-0.6933402544245969,-0.631903229141835,-1.3156725850234308,-0.3634971731490927,-0.890711292247348,-0.404606200154702,0.880955886087582,-1.1065300035917773,-1.4266023718504155,-1.0893620284978622,-0.5847181194712296,-1.3418438058310436,-0.6664313067903638,0.004813932643991877
2025-01-31,-0.26986288491360655,-0.43606338523025695,-0.7834640742652956,-1.4374102165094296,-0.8824389834910371,-0.8377940346466147,-0.5643440794304319,0.9426048064597934,-1.096525634173236,-1.500628625342704,-0.7119333624999802,-0.3817229324900145,-1.4145758178226537,-0.5990123797690078,-0.2570833188201665
2025-02-28,-1.817507158500518,-1.2958044336220726,-1.0858028307388035,0.1038990910194861,-1.0840879451314906,-0.5345171522556215,0.5411112144140003,2.3958737964484658,-1.995798524523349,-2.7008262694362166,-1.3706712627664308,-0.7492781392286161,-1.3597837590724937,-0.4362757694610088,0.2942488397581183
2025-03-31,1.4360970932273018,-0.30200932942118786,0.037260230620090415,2.0353995702837575,0.3495306452182401,0.08903136840819872,0.8841327717627847,2.830231858318027,-1.62935694260741,-1.191016558250176,-0.25194946014516084,-0.273662680703303,0.36602382169810144,-0.1997719850969935,0.12858055625938233
2025-04-30,0.41219504584250144,0.046752079312537005,-0.4112962562743008,1.9090031186725676,0.4061560225628733,0.3960558690675799,1.085449662348113,1.7975536243877153,-1.1487777942696467,-0.7119241660980052,0.15623642380958966,-0.7869599252211922,-0.47129095084584854,-0.08042913565925383,0.44891692278659984
2025-05-31,2.164134806882848,2.111607182236387,-0.01572688081476866,0.1924349581647897,1.6110271398616567,2.1081733552774202,1.2666098621242583,-0.3733947813494871,0.6914570301115699,0.9905912863022217,1.8859191212639206,-0.9039285240203861,-0.8158462088505373,1.0612794091195772,0.0039877761206813765
2025-06-30,-0.3811082134015358,1.0615692771067151,-1.3189348689174458,1.0245472125582806,1.394489606405086,0.5977905732459994,0.16916748374435422,-0.22788286757580398,0.38572980568067217,0.5845128330277332,1.0254914459744777,-1.7814966872661566,-1.743141466968564,-0.21643299078079703,-0.14358823712869076
2025-07-31,-1.0984814594206616,0.2730865899443986,-1.7814972989519235,1.9372508211315813,1.595695984626981,-0.8069668291645967,-1.0025392996290274,0.5215803407850246,-0.45085049514883047,-0.26460649570949585,-0.0701421106749848,-2.040013429291846,-2.151712174064577,-0.4287977515770049,-0.10493945496144881
2025-08-31,-0.8309190054810035,-1.2050818590630505,-1.2669888665331503,-0.9713260862393974,0.8912079435212305,-1.0062703445703327,-2.1872347229346385,1.0983292980939885,-0.9579856753406164,-0.8886722123180547,-0.7643656645371115,-1.5306794398677699,-1.5711794012297275,-0.5201087978807467,0.07272503734612165
2025-09-30,0.14670595079019744,-0.9249864261576828,-0.9024793968049115,-0.501239160493929,0.49501333321183616,-0.07566034578064228,-0.44124039370109874,0.679942551882989,-0.6489726517353558,-0.6795291029089856,-0.6400271247631335,-1.2045160366371586,-1.215368362418488,-0.3169228412411489,0.010619151153881215
2025-10-31,-0.18020522494470628,-0.4500245823181825,-0.6608033469242015,-0.7805641387242557,0.41810935357897033,-0.7098542265912171,-0.06933814237375488,0.6584160241413685,-0.6257197257911512,-0.7298530462507479,-0.6941467938895876,-0.9497744495570007,-0.9379767332049335,-0.4902448831213158,0.08870523260909115
2025-11-30,0.19341889140214555,0.08019691326863006,-0.5330790578286162,-1.2785476290756614,-1.64904845539176,-0.4148206954272741,0.7775864794168039,0.22951542199925148,-0.24585225377363862,-0.44956861576620233,-0.2912609842855154,0.42735900745823396,-0.8576013460855068,-0.4099696051283154,-0.1335109349871744
2025-12-31,-0.9549435559299946,-0.4748815535079946,-0.7619160557528348,-0.4118899714015042,-1.3564470120404069,-0.6063431014242954,-0.46107159581279156,0.9746264246771978,-0.9660831898478501,-1.2048932765554679,-0.6334803749189228,-0.2904314579987911,-0.9449917019841179,-0.4396480129173564,0.12307430518522042
2026-01-31,0.4102443212139711,-0.17189760619112004,-0.4527307404348562,-0.11217034012314489,-1.2902777942879575,-0.5756879853633651,0.265784250835911,0.282155254691668,-0.3502262757908462,-0.6506677119707107,-0.19042788171919175,0.2608990364144344,-0.7203593158038187,-0.48057116174046677,-0.1271741838320575
2026-02-28,-0.8796720800711825,-0.7200720291116396,-0.09031560305977973,-0.07688654766930904,-1.1703482208539868,-0.8296498925713348,-0.492204568816131,1.0243478600366833,-1.063469258081912,-1.367553230748608,-0.6677503757180067,0.823602172954911,-0.17155470911056903,-0.6767671304682694,-0.006925863525813546
