FCT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-04-30,0.23756295716964385,-1.0205761974962322,-0.3047238311488082,-0.43026789669465243,-0.9644661913302658,-0.8737051008874117,-0.6086787218524371,-0.804497919250027,-0.6563306928958491,-0.94367397886628,-0.7197375732928825,0.1841237487161517,-0.8470877377930931,-0.6154262686269871,-0.05866467994361563
2024-05-31,-0.48221017102423713,-0.6871834917964446,-0.23137622686143614,-0.6384146481721213,-0.958407261759074,-0.9813420952950519,-0.29613073804513196,-0.5010915348656109,-0.8358829419313312,-1.20702398034307,-0.8651587401925336,0.3066937451590381,-0.8148913254931903,-0.7583568131073283,0.3805191706272677
2024-06-30,1.1367307087109397,0.605121628260836,-0.2531207098068631,-0.11263877361615565,-0.37016867023694433,2.0409850306663193,1.61190634723617,-0.42980012370695303,0.39794056019169716,-0.31183741401101034,0.32234278463390914,-0.1444797968777875,-0.8649174288754089,1.322125196536538,0.04056455069277186
2024-07-31,-0.208187941746879,0.3141896743076334,-0.3811065202020743,-0.07300343009070123,-0.3946516209333337,-0.017595377341112634,0.5444005177666352,-0.22649322331705282,0.3049016201021928,-0.439803502133534,0.2877041028751418,-0.26531098566657385,-0.9415405911846962,-0.08869352517740732,-0.04630687406638322
2024-08-31,-0.510477658920369,0.30115655170178135,-0.4718029301285873,-0.1086402311439007,-0.5930004613024416,-0.6633462722201332,0.3323117231268451,-0.011409326546038453,-0.051024572562425555,-0.762434632293591,-0.16608395376743837,-0.25395786169666296,-0.9812268935205632,-0.4829873809287293,-0.017634965123867214
2024-09-30,-0.3840440816204563,-0.7864521785549585,-0.7617897827628122,-1.2656551973781933,-0.7551578640248465,-0.8614038647223307,-1.7501269996798279,0.13018908299339288,-0.21437666450936765,-0.9208360825541229,-0.4988296640262948,-0.4931358255735141,-1.0110574507986705,-0.45473418908120083,-0.11236437007749354
2024-10-31,-0.7540784204582001,-1.1617143843884794,-1.3172800029907377,-1.1822876464538696,-0.6670788183188606,-0.771243860457099,-1.0885148316735374,0.31328284582446353,-0.7474544417532473,-1.4281312400955488,-1.002619296799561,-1.1584845128192265,-1.0960987244202665,-0.11232497860737367,0.15217542792145522
2024-11-30,0.2540196549715068,-0.608635643062369,-1.1160642434943293,-0.6248122930598834,-0.6849538560281433,-0.41618387290495873,-0.16896783350376468,0.46763914039394794,-0.19325682032782615,-0.8706196377274816,-0.6668120687047681,-0.9288521001824432,-1.0736480005414915,-0.14518817162220696,-0.02237996631916955
2024-12-31,-0.3779834488338805,-0.6000206959386591,-1.275118599416048,-0.611188323838698,-1.4310670287435094,-0.021543678190326595,0.561850695581753,0.6885321087132622,-0.3256768903519146,-1.1095879344122959,-0.7044231553662379,-0.9212642168318368,-1.053234182105004,-0.04517168355656362,-0.06306477160515801
2025-01-31,-0.5132121594139559,-0.40549377471253045,-1.2955030939749006,-0.6764169720803048,-1.302676302362841,0.3341275039260117,0.8689090839761652,0.8493116493435224,-0.720618286575201,-1.7134334292653228,-1.004872925701021,-1.1494391282114103,-0.999886973889311,0.13828498693410013,-0.2862534103585729
2025-02-28,-1.7135209152443132,-1.7934061368385614,-1.3008054850958772,-0.4287719072353324,-0.7623336148198068,-0.40093859056888376,-0.1415224916048947,1.097855404774513,-2.273248985216878,-3.490407049479853,-2.000384690611463,-1.272460247246657,-0.9591057016589265,0.1577546074002885,-0.07830935464673988
2025-03-31,-0.6243630946765137,-1.7914108609716932,-1.1929295714553196,-0.5750151673320708,-0.7126828337294373,-0.11999025415270946,-0.11788345048689451,0.5933069379120415,-2.5252505148219857,-3.477807502573131,-1.8464227580453947,-1.178245524991658,-0.8993339480522753,0.13177104554071986,0.18027391249890606
2025-04-30,0.6784560537580805,-1.0905800093602167,-1.121238766697396,0.5638409457971082,-0.3707634344443759,1.094865863057383,0.4314941986407552,1.3143952328693096,-1.687300501921942,-1.914146506814123,-0.9690410863053533,-1.119846392076702,-0.8438642541000547,0.15663899252276006,0.1421516804004281
2025-05-31,0.6324437046051943,0.3885529894606926,-0.8853222243851863,-0.44068654519760664,-0.3192399319987149,0.027264224379606457,0.5699105985990601,1.1839139806706553,-0.8414793121135271,-0.9629346858288771,-0.12326861304861561,-0.875471839572892,-0.7692477828395018,0.10126764119968414,0.09870725213551623
2025-06-30,0.3175155270611537,0.9715520124535645,-1.054572668939839,-1.8341816152173673,-0.11899570222740591,3.3100205306615305,0.9515954623801604,1.368610994652187,-0.22410143661795853,-0.29416166010296857,0.3945815771591412,-1.1386239748486882,-0.714087956831056,0.1184016422065357,-0.035511015455620076
2025-07-31,-0.44505344878156766,0.33162859193781236,-1.0224342481756674,-0.9749715112939532,-0.04343889292116058,-0.03143858473587846,-0.6496592342449766,1.4525463210548968,-0.5821252975530339,-0.6030362449045101,0.23592417720994183,-1.1095070299045517,-0.661576228560654,0.3326498541866257,-0.01677918697881516
2025-08-31,-0.2910762063793028,-0.21780862169037876,-0.923249965030105,-1.244125498637142,-1.6037654373172463,-0.40287428504699957,-0.30462801441046894,1.4533546969696332,-0.7637381702029922,-0.7542473667792015,-0.05540164220628094,-1.0319762437464766,-0.6006973775566058,0.36582930842982575,-0.03521103103704366
2025-09-30,-0.41142820453330126,-0.6612514732761308,-0.8600146708143782,-2.183982342640651,-1.8338166097109798,-1.0622931789816779,-1.5765796484856174,1.4554024704715987,-1.1389999717973083,-1.1835925069526327,-0.4727691128731493,-0.9840482579250301,-0.5397712789581538,0.36616979277050515,0.011635482696765495
2025-10-31,-0.0613292480410819,-0.43821912824325526,-0.7121932742642513,-1.7693468097366,-2.340902120677946,-1.4071921641077993,-1.254418200107463,1.5264457141350518,-0.9761798972860961,-1.035577480098444,-0.49227090493329234,-0.7120970900099906,-0.48816989963289575,0.25503224676208097,-0.03028746749862476
2025-11-30,-0.2730178318923984,-0.42930564112914965,-0.9350767267488673,-1.5543032625123663,-2.6459435874313755,-1.2499851744361439,-1.6207385617912091,1.6288178620461693,-1.2776116029140743,-1.4745432019282447,-0.6052021704679198,-1.2701880158374517,-0.4821368804642664,0.5606193141536001,0.040310681713512736
2025-12-31,0.22894123474237227,-0.06326597935087064,-0.9351472554216745,-1.27316760681805,-2.7292166582710893,-0.1676786939663606,0.5274243243343788,1.6337541817573988,-0.7797303398022996,-0.8914565115880924,-0.2206616157462993,-1.3259004042406104,-0.510563588494111,0.34419963703314416,-0.11080023895364458
2026-01-31,-0.8568382148911786,-0.5202179683494877,-0.9204024962167738,-0.5910854032723611,-1.869318606034969,-0.6945192156891324,0.17117448712252975,1.7496030650664636,-1.854831838123161,-2.409301144387003,-0.727603858499977,-1.2013233780048738,-0.4549891765192812,0.42330334109826556,-0.09403153633794725
2026-02-28,-0.6714229704773342,-0.7501798349832347,-0.5869464384828512,-0.47032198158123856,-1.5363637014774099,-0.6825897178644451,0.36309563800269,0.5967616013800393,-2.6345435279951044,-3.5159788755961623,-1.040506392183099,-0.3154110179847993,-0.36565277761635834,0.17934617704424274,-0.09082767283563102
