CANF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,0.7483303171057539,1.3956407238330732,1.6150249379413226,-1.2700338937916373,-1.9799412177453166,-0.7317013505590557,-0.2845098703709978,0.28633883079081845,2.5778934529972113,3.156232241826972,1.6050981536138866,5.643622983345882,3.8420134520864027,-1.0600677446466862,0.02572489123843592
2007-01-31,0.19592285200290188,1.2937613982021463,1.0838425017295452,-0.8390788393096891,-1.65932858580424,-0.6503937798461221,-0.39550232905370375,0.17183758672645613,2.5015126999966495,2.2167644726576796,1.605463539806956,2.474741536390172,2.278542138877174,-0.8598318002764892,-0.06984357336726432
2007-02-28,-1.1012971881113127,0.054427358661073975,0.4413014323950283,0.050080045067317364,-0.7922536415261061,-0.6946165107322989,-1.1591932256195359,0.17727060910903125,1.254350623235788,0.7603795295474131,0.007557269119675926,0.303020191789334,1.3882418436953976,-0.7418254837005398,-0.04437439612462295
2007-03-31,-0.6909346682229123,-1.1667023709707305,0.4577738821863744,-0.5018921328388953,-0.5074675698635055,-0.6002318444103157,-0.7493466572388571,-0.8043704120679877,1.6033734540050462,0.09242222278296726,-0.8857624946143478,0.15233289139529094,-0.371475032853186,-0.6407238456610866,-0.0483009600058876
2007-04-30,-0.8311853973151012,-2.066322696745694,-0.4053462062063311,-1.2130391981196922,-0.38134342992161235,-0.5443195539044473,-0.7965217367303334,-0.7824074791763999,0.7795445577053831,-0.6048010279300157,-1.5994540230260565,-0.37590101271294724,-0.6635028967094372,-0.3626893873846203,-0.012212458029504146
2007-05-31,-0.27323472485923345,-1.2846311888672048,-1.1770115614323169,-0.9852693789477077,-0.5876101275599495,-0.8068759113706017,0.4541592232748274,-0.7983477786771601,0.519738631258691,-0.7952894092561186,-1.5057995322501545,-0.815634181963989,-0.9487003035940957,-0.14379146841086443,-0.008543004021947485
2007-06-30,-0.23001830155193095,-0.9131277658972723,0.43791078273003864,-0.860251045119505,-1.4688511463285805,-0.7240516500294265,0.22417737046647426,-0.8042855536834289,0.31726526448989395,-0.9448808027074599,-1.2057292248641722,1.0254781460886913,-0.3390832474156411,-0.7897675658050473,-0.03294871692040941
2007-07-31,-0.5699139424696107,-0.7160271120058048,-0.15607632442224878,-0.9956882942879871,-1.7303788696198341,1.252306474261646,1.407613095428764,-0.7931556771642806,-0.1116936724881523,-1.3809072585212911,-1.1039561619716758,0.8122177373853954,-0.5547659242311592,0.4756645525646037,0.04714677842570208
2007-08-31,0.5422755822408721,-0.16869819902436792,-0.3579088999380815,-0.40267684260574704,-1.1615269504814714,0.18010181021294122,0.6672537284239626,-0.8126529100418387,0.3105339685510308,-0.8009628265372916,-0.2688576123554537,-0.04860558399271693,-0.6464039889538359,-0.05459337437749767,0.048611129167610914
2007-09-30,0.5861185538796401,0.37108265852028394,-0.06598602844695368,-0.277344252740419,-0.9013133187854354,-0.2528173908813838,0.43694204313528595,-0.84951060583859,0.7490074877947138,-0.2555978314890688,0.40995285715116875,0.05479706720650694,-0.5603922095946404,-0.24036735498840278,0.19610261508194304
2007-10-31,2.61640847478397,2.5339929087899606,1.3862069032555069,0.5237449293611702,0.49487415565261045,3.8726146697782897,0.751681472355473,-0.932631679118753,2.2771342086189894,1.5875324929018189,2.656163234468502,0.1439410257514531,-0.2901435473002203,6.080740849342186,0.028293508642611997
2007-11-30,0.12423558815723999,2.0005474056023074,0.8704438070817784,0.6767527558067159,0.36209090922245507,2.347592857466073,1.0644576600649873,-0.9191309849833905,1.7182913662219745,1.2896663737833618,1.937863887462981,-0.009173378656897616,-0.4153054064652171,2.356991715092377,0.09348773722754197
2007-12-31,0.9619033266572157,2.1116800340213087,0.8540581479990693,0.5292708558532857,0.243106206497533,-0.5655528679515831,-0.23780260791972763,-0.9245946521453552,1.7170157725110786,1.4792927575187353,2.059228105250014,0.02797139993184161,-0.45656518759475484,-0.7674736178541915,-0.18715406146389094
2008-01-31,-2.6548571768701583,-0.9071693509868023,-1.3302962573598063,1.8380671296661448,1.7839394007129117,-0.18172914209553287,-1.1549167427780904,-0.8621909721387104,0.23626241883435048,-0.23887219281016375,-0.5907382719832368,-0.9137039117560772,-0.8972819442030283,-0.08196997657841443,0.11139099953244591
2008-02-29,1.111254950282377,-0.2556451030139052,0.47616301266329636,2.0506997228335107,1.7179903280603932,-0.8715511127466715,-2.296354637838324,-0.8956460894644828,0.7190569024056243,0.4201263566900843,0.09257331908079373,-0.45711463020015786,-0.518920667143878,-0.9297857061990363,-0.13282889874245388
2008-03-31,-1.6387837501335796,-1.8528002460026063,-0.482163082918955,1.6493003019976218,2.1026498574107504,-0.0042336086949057656,0.7149580112302277,-0.8252147347476638,-1.5408178281415725,-0.67322674926539,-1.3414136311300817,-0.7269758213578122,-0.7114781359729382,-0.10303135420385555,0.03237550824872803
2008-04-30,0.19782024640253232,-0.21117461352575642,0.339719930572302,0.8866000468784615,1.1585711237815546,-0.9690452066602114,-1.5643311615841586,-0.7625289849143418,-1.4166893094479156,-0.5177623717472689,-0.9041132577749877,-0.45556520794733135,-0.4885938934213561,-0.9635855898436728,0.04630808387612581
2008-05-31,0.35457399724696376,-0.6468272289686017,0.9417527470886997,0.38930769954221983,1.0985019602864956,-0.6362395181057388,0.5708273185025938,-0.6696750003175821,-1.1894454661910967,-0.2625157372326125,-0.3803132089891584,-0.29645169960078765,-0.3518952426436939,-0.9062772879557405,-0.04942092685661594
2008-06-30,-0.6378840573097233,-0.04828218679371735,0.456276921726073,-0.46135094166873336,0.7660108548534859,-0.5320150130592615,-0.6115576974210454,-0.5376538184441962,-1.3660390032238976,-0.6811950250927598,-0.5064182498172219,-0.34850580716544566,-0.36952646369628733,-0.622351573261052,0.014700458152878161
2008-07-31,-0.034802170539865396,-0.19462319574499007,0.9453572309919688,-0.45215313722813155,0.008933721822090882,-0.48108615895233203,1.0124843826984617,-0.42735521918232283,-1.4111867815687729,-0.6947803202233996,-0.45157320046813887,0.012744884861645642,-0.28499717082107057,-0.7418375842232274,-0.0069364439966570985
2008-08-31,-0.28432364272485056,-0.5843831578424689,0.22947369196308345,-0.7040905022871773,-0.43322556226015707,-0.5603773607195016,-0.5459841266692682,-0.2897399337676819,-1.4818403245399476,-0.8869520589641446,-0.3793150045017211,-0.05152341427830536,-0.4260320773696364,-0.5453370169527476,-0.11199932953953459
2008-09-30,-1.5461285771480902,-1.0360639240516394,-1.6508745480739035,0.0973287748164302,-0.5715796354893078,-0.34842675450326954,-0.15594320855116164,-0.05221163021366819,-1.8533812232750286,-2.1414521858244964,-1.300399227875733,-0.8606868049420902,-0.7828143023058347,0.10905922133680507,-0.4447204239362359
2008-10-31,-5.345142545269611,-4.078591196642749,-6.811035134056095,3.4944335741852472,2.7171533879685077,-0.3356466161799905,-0.322165439717441,0.7562083224544518,-2.5890214896089017,-5.154068288647714,-3.8515644085041028,-1.7827829311300818,-2.466454732268316,1.3327031134167133,0.07786032177227221
2008-11-30,0.7401849269781661,-2.568862430783143,-3.643825208726694,3.365469793342681,2.466155129254264,-0.6955805010448254,0.10527644185347551,0.9545422330245028,-1.8622245592107174,-2.6599271045709525,-2.1056216545212805,-1.5743654416619437,-1.942948856325007,1.735041401129098,0.1319696243857909
2008-12-31,1.174247004507786,-1.0201486201486063,-2.6910461903422114,3.4580275736508654,2.595311729308725,-0.547370614594844,-0.5607968170909206,1.026478863464474,-1.3323958359494106,-1.5989510472909496,-0.7858333488100053,-1.3620378875212482,-1.5632296685444422,1.3111261365580684,0.02698490775411293
2009-01-31,0.3119387846221383,1.3385798525184518,-1.6542258574535165,-0.527171369606451,2.24140090500981,-0.6555821415436137,-0.7479834604338025,1.4102528023166128,-1.096231839087111,-1.2912143992297762,-0.13324289030898398,-1.2481372022293322,-1.149303001373674,0.876123982975594,0.001064396055786723
2009-02-28,0.1057123724575274,0.9484590035909014,-1.825169464689281,-0.3324612848923484,1.977463597478531,-0.21201023420272044,0.4167815131803701,3.323030516505075,-0.9414775320616272,-1.1332128012863258,0.39550257392013594,-1.4489465002880568,-1.4472356242988158,0.5859269777574521,0.014783796184236912
2009-03-31,0.19205188613886193,0.3608554550771022,-1.2054290558330625,-1.0178455494538579,1.7391074549503995,0.5209128753053298,0.9136958649287698,4.088531380169394,-0.9378745071289613,-0.9409278023746671,0.8151225825517187,-1.1253978647356304,-1.1403840353675563,-0.27341693447549825,0.06493152566218158
2009-04-30,0.5729581114399217,0.5131286482862303,-1.0056307609542998,-0.7342526258520519,-1.0209065604305807,2.226694883856571,2.21304866484452,2.2988775451018477,-0.7073260748009496,-0.6099497738541266,0.8822635562564003,-2.2572858664455753,-0.8791270858353215,-1.5494269587482694,0.5039256456759941
2009-05-31,4.024054446423262,2.8409103855100737,0.8620009518582665,2.1248448894103324,1.302186371438968,3.3398416479556117,2.448072241481781,-1.297856018453614,0.3396559697480476,1.1694940867727515,4.277168300048926,3.655045961306794e-05,0.6571413150327179,2.7370241284567105,-0.14744718469299753
2009-06-30,-1.02563861794159,1.685480916410305,0.3610693969826837,2.5898668422033704,1.6533719700557317,0.9680531152663101,1.15788142777255,-0.35938332875172374,0.02290401934366819,0.5351127804147319,1.3088660505893621,-0.26235162149185753,0.39358862649321835,0.26230779233397017,0.014339610680455545
2009-07-31,0.004431436540694837,1.3223631304336851,0.3818174669380022,2.2744587279223074,1.5173726420015516,-0.21964247998018682,-0.48028674561574897,-0.3571051820105536,0.08535020507362891,0.5007259375885302,0.8097563636712223,-0.18609763343745742,0.4164508522309372,-0.3638581511663381,-0.017094433359300068
2009-08-31,-0.196982590543032,-0.7487652019022091,0.3407896588696342,-0.44359169008872534,1.426314853489762,-0.4314469338307774,-2.0804428385405567,-0.19358339047966389,0.07299297733617675,0.36715322333666645,0.2492726556846368,-0.12434687972857143,0.4011294841836871,-0.4486223187638953,0.05501051488591646
2009-09-30,0.2539566002274633,0.037927450500012734,1.1350899494695579,-0.9496312091689229,1.2987378777408982,0.500287650270559,-0.11198195222540136,-0.43478240753891306,0.23824004085145845,0.47270599365330684,0.14744354909464924,0.3392220143146417,0.9482240174787357,0.3578665631225671,-0.005235614053945052
2009-10-31,-0.1109093476140775,-0.03335757310942033,3.870022136137818,-0.917306330279337,1.254102154588266,1.1806418944381236,1.335367584283012,-0.3928969548761324,0.3075768645060332,0.4236694957374959,-0.20206292542572094,1.9066456388030781,2.9287760395530693,4.590938287784144,0.010443959161083314
2009-11-30,0.0351552649933822,0.11169186115490981,2.5685063497121368,-0.957301692991924,-1.366536555041637,-0.22458932010303467,0.8116722006458778,-0.45449143154689037,0.5171469663251923,0.487878507686729,-0.008435075904884489,5.7107832392838045,2.1283107007400357,-0.9718020672513966,0.042586670329837734
2009-12-31,0.23918682088053458,0.10006198254042466,1.7651060159433403,-0.982924971743715,-2.017719285029355,2.392664398771891,1.1152257732141693,-0.7025617394558468,0.9556276424952129,0.6647431672378414,0.18044155864903624,7.819640479972623,1.4767242903694167,4.216713699509779,-0.038698136590145336
2010-01-31,-0.2533259670718513,0.014444976927761304,1.3274759936242657,-0.7904611001313632,-1.7586184687298703,0.0406582221004683,-0.29105760559406135,-0.45675771284813077,1.1082168146541023,0.5615860942229706,-0.04863655113819487,2.5126563851021526,1.2040703532776929,-0.27404703646443374,-0.026213820787528395
2010-02-28,-0.2206696204161251,-0.14551355192622104,1.1108220616633542,-0.7149704183944845,-1.583780700981198,-0.6077823734321967,-0.052621304375213375,-0.32939338887102276,1.2612353931357332,0.467260187159969,-0.23873179956342702,1.8720463276364985,1.0592397182725592,-1.1168698793272605,-0.021477335610556956
2010-03-31,-0.15476678869395666,-0.39503861492046105,0.9083062308574988,-0.9803916775900333,-1.5611332252874515,-0.5523974890334857,-1.5716368185042644,1.130743481020819,0.6194243548921828,0.4008345154001451,-0.30503951970987475,1.973078164941466,1.1857748651893478,-0.924916953332016,0.1784697337468429
2010-04-30,1.132247046096666,0.45968036041953025,1.2875529229818317,0.05530199993222681,-0.7487913649415027,0.5733818768283689,0.4431757935880438,-0.12517134902579966,1.6904824763863655,0.9076287186458454,0.6018843069195761,0.5883255783560168,1.2713531466575816,0.6048206347989741,-0.08711457083936806
2010-05-31,-0.6448544419273048,0.1915460231163347,-0.5607792008017968,0.25043590300604024,-0.5612594890903297,0.43444679975152006,1.0219025416534033,0.358757926010106,0.9874883603404441,0.5673254414180319,-0.02952169702221873,-0.6017075393596273,-0.38230731152129926,-0.3461368258013807,0.2935471919041791
2010-06-30,1.8272167770284409,1.4452181146519927,0.6728289304589405,0.7437246430347046,0.1939373959879787,2.177118681342938,1.780125614367047,-1.2955782379677077,2.6399255871254472,1.293282959880624,1.5375445069104994,-0.13770967487858074,0.5389891387692234,1.997708240480435,0.1398020877012445
2010-07-31,0.70882308014092,1.1786302117850778,1.087598732644057,0.6542775184185134,0.13136332195998732,2.4381785150420194,1.8828176446804359,-1.6841078995990753,2.6492944298925827,1.3604435643166048,1.765121214161272,0.02832778598016416,0.6995867456367003,3.4225662858906434,0.03897363943140287
2010-08-31,0.07100773491502597,1.5698076109896772,1.2380965960117563,0.03863964294277064,0.006344573272725902,0.8038090277341091,1.4300501429954888,-1.5294598275256925,2.070490353621675,1.1692472717583935,1.2064104950346963,0.1346400893793396,0.7707817612314737,1.1976414720949926,0.04860628993888746
2010-09-30,0.11701228946560563,0.5396559118736787,1.1257714764286468,-0.6519309679293979,-0.14724940325031471,-0.20097141802654747,-0.15475245346632738,-1.3814094666500811,1.734277203443121,1.0304644429868721,0.7999323687732228,0.15627974668261232,0.670950212538026,-0.29038611504206147,0.023624576821839396
2010-10-31,-0.07265443885837337,0.07098009815522706,1.1466892667881494,-1.033110327317514,-0.2310807911947595,-0.3776811242266056,-1.424781888362229,-1.2797550633841135,1.4595367164806192,0.9010668610552406,0.4301766385506938,0.19510850716428957,0.6693184370692741,-0.5130600248747165,-0.19577370150174359
2010-11-30,-1.9293591389188118,-1.021790698628593,0.33833677874752544,0.14497203936098776,0.22745695386826123,-0.8120868373814795,-1.616714997439262,-0.4718973587470435,0.5712160242921271,0.3706232005715077,-1.0935257065678878,-0.26709465754543105,0.29524097876859384,-0.8822129152266109,-0.04512715641069494
2010-12-31,-0.6365607987769722,-1.6877560162912315,-0.010330306200495135,-0.006529948190264505,-0.3992078474074672,-1.0017564069658675,-1.6226416894666538,-0.16215707357815473,0.28341823621702766,0.09774665972442854,-1.4991514683051055,-0.28097923031947586,0.029456665174486155,-0.8523389138498848,-0.08088096262831754
2011-01-31,-0.8409041129783098,-2.2067029667551017,-0.22692687108357246,-0.26256988213931554,-0.6260049441173003,-0.10905407377715519,0.11754871641889615,0.32513252599675563,-0.14269273050833398,-0.33704502566211414,-1.751523891195492,-0.30467579517349364,-0.12081142925929826,-0.2750547167432162,-0.060253035759022446
2011-02-28,-0.6512093205213628,-1.3211274594554534,-0.41639629069824835,-0.9010150245658466,-0.669849206180447,-0.5506149371328031,0.40410974914934417,0.774112462936889,-0.5118076370672628,-0.7982092760761192,-1.697754743786668,-0.36449269996901107,-0.2657912690973601,-0.4675007025399866,0.03516391245766697
2011-03-31,0.040965312135989536,-0.8717227793123908,-0.3181057393254304,-0.42010121664473304,-0.6516457059411536,-0.9296619170940414,0.7482353113645067,1.3360766373703994,-1.0529684294268922,-0.9135273184186011,-1.115312932093421,-0.2656735767087215,-0.1465496264730559,-0.6528332003892735,0.10642701991066421
2011-04-30,0.5348455728086827,-0.04233786704328704,-0.7114525483857567,-0.22350046162708448,-0.2966222493740491,-0.17372255941046327,-0.20228264260935191,0.8363856474362367,-0.7476922507619772,-0.5193427603787409,-0.2203874915251964,-0.5254064070842688,-0.6526498477875451,-0.29432671710984215,-0.03533607990680631
2011-05-31,-0.469313631209814,0.06271738851766281,-0.6218487719196598,-0.38062989686204407,-0.836265680705215,-1.0177628901216793,-0.5591153127826599,1.462774074109359,-1.0521342254438817,-1.1681616700121138,-0.330442759025808,-0.30111398507909426,-0.5647298035341184,-0.7421702997627422,-0.05546168311565668
2011-06-30,-0.6330664570139616,-0.2627743479298823,-1.9678587498646831,-0.12151637033789071,-0.7510455738950059,-0.4844203211799342,0.2628272618585959,2.086537450595825,-1.3223233429554286,-1.7307730481180734,-0.5216146008640304,-1.0970105012636286,-1.9735488848351068,-0.40345867662454277,0.0064821967192298545
2011-07-31,-0.06919514714301896,-0.6969542151830311,-2.2267916023111867,-0.7674744075651949,-0.8080991807312076,-0.24786962997254394,-0.4269303912869598,1.7697438790546975,-1.263365096831505,-1.61229033476381,-0.41392882366035366,-1.3474033539602563,-2.2504546740035503,-0.4341408403364486,-0.14466959145144087
2011-08-31,-1.6079809971562604,-1.2110936098007645,-2.4456495237831493,-0.0032365453429396927,-0.38073803189800615,-1.940198912206178,-1.70963016897152,3.2594523570488287,-1.8877037945874575,-2.8961892885497154,-1.23234820908741,-1.4104506512382438,-2.6535435705488646,0.36531838059508154,-0.010973254780513062
2011-09-30,-0.1804454617783201,-0.9561781411733294,-2.282316389270424,0.1303835643191363,-0.37376932482183167,-1.5168899826935227,-2.2028579018596006,2.555062146986267,-1.733895480965648,-2.5468660132484744,-1.0780231085473684,-1.4314946577864602,-2.4486516573975856,0.26622803168905274,0.0999451823084735
2011-10-31,0.9266048371170202,-0.4162280127375092,-1.8707514134675542,0.8519676364084059,-0.343548842941401,-0.6840447969067188,-0.7002055815545043,1.25096139659573,-1.1859028274533367,-1.4970410287691975,-0.21591933542380223,-1.2851043086036,-1.8619248589260957,-0.21768599591703855,-0.11456960206192326
2011-11-30,-1.1862204390346496,-0.24204499732173657,-1.5654532170767397,0.4956051532346017,-0.04382832097694316,-1.0728038712950263,0.3803367013816599,2.003572622285325,-1.5199242280941636,-2.268628926206342,-0.7143747581121491,-1.069284732560511,-1.6453095298753884,0.0062852519310734895,-0.04581874349855012
2011-12-31,-0.4642867399610126,-0.40180876477109173,-1.4393840674644607,0.4862372385891131,-0.07376021595979221,-1.1601971893569958,-0.6251540664261674,1.9632873590277466,-1.480844607407378,-2.28393707113212,-0.7440001988063669,-0.9857358286118572,-1.5560055650617983,0.03602144415911221,0.1582841890766096
2012-01-31,1.4685687000050345,-0.08035583116819472,-0.8215583930281897,1.0713947918062705,0.711752139033642,-0.8682758000361895,-1.175070261686052,0.6071250224700782,-0.8287298257764538,-1.0528958787297618,0.4097094222829226,-0.637577698234856,-0.7435352759557751,-0.3088763603893994,0.004203894788133255
2012-02-29,-0.03902489761024197,0.528486598776517,-0.5977511394264109,0.2824914798249677,0.05688021500049548,-0.6536501320055232,-0.1269364808466473,0.5129783000605007,-0.7622902030880857,-1.0296811875450886,0.30946874284762566,-0.49184631911614585,-0.5026887216295555,-0.4174816461334823,0.08008304407916475
2012-03-31,0.6293614479554988,1.1350776700532466,-0.42569930579638443,-0.35663995248552444,0.04764590988968421,-0.2129211957920161,1.7087444098605,0.30133456930336777,-0.839762930858271,-0.5110898049094519,0.634222110568342,-0.33972831246496216,-0.3199790813700767,-0.4799877245823721,-0.016101836051237276
2012-04-30,-0.2686548450000975,0.1777215563980061,-0.6872933468585787,-1.0129580924772361,-0.23721117577846665,-0.02623398996909174,0.998484431007962,0.4232251801118136,-0.8393974900282234,-0.6410110253945107,0.38829203703388643,-0.5894144466226309,-0.6118954080187786,-0.48014886756682507,-0.056666650859789905
2012-05-31,-0.5863772119648334,-0.11274695288553115,-0.6751902949355489,-0.5223615754797352,-0.7482896423602827,-0.5848307902293011,-0.49699931475523557,0.8180838244158507,-0.9406138326917332,-1.0843676695751268,-0.12751624546256995,-0.6317163282540939,-0.6286514874050787,-0.33397682522113864,0.029240349414100895
2012-06-30,0.20798780175691509,-0.35415161430824676,-0.455806681105187,-1.0573129728635238,-0.9688766168690028,-0.4922146215828446,-1.4295830893271901,0.5092539459645188,-0.7347734293321844,-0.7485326447359993,-0.13392287112366752,-0.34349554252221876,-0.3512250995498369,-0.4481484917715879,-0.041285533012784335
2012-07-31,-0.4321876144242141,-0.4219583464362894,-0.5295122808832602,-0.9529377402034507,-1.9320920906530235,-0.03242876514941736,-0.6164042074786898,0.6843676603222887,-0.7403144993631354,-0.9451572740123727,-0.3478346723832004,-0.5963466736766155,-0.4620478797388078,-0.3658288950199254,-0.007403524033564828
2012-08-31,0.04818536174494605,-0.06757831749423697,-0.0796829936647391,-1.2336529272408974,-1.7833856021536585,1.7838189047320294,1.4979788549112467,0.6133625910221302,-0.6607505654151448,-0.8764201467500322,-0.3142285941683865,0.2933691715955339,0.0965626713678627,-0.15484085490114002,0.04412862350281732
2012-09-30,0.7106416553088565,0.1734948872822789,0.18962826179823664,-0.922158626747592,-2.0740279637334784,-0.5074025438550698,0.6974583219144056,0.042887011743999,-0.37331070209137374,-0.22067342183986344,0.2611768962192915,0.9952083955051909,0.3837224061743847,-0.8729688366917023,0.14225403183632265
2012-10-31,1.9314641256194212,1.7199306159562386,0.4704193832367003,0.02462665542983338,-0.6112218099220517,5.592475376917916,1.7927483809835225,-1.9999940956863362,0.9652065240203336,2.4804603729404646,1.833545660306377,0.7439827532071533,0.5624300311345226,2.525788875561341,0.11356465494667134
2012-11-30,1.412618596366953,2.571195896220076,1.9173995433137645,-0.8220256218772745,-0.6274282655039631,1.6250113023554924,0.5965598383028353,-3.541709283331626,3.3217713900779184,3.944190593362759,2.7035733108308193,2.43528582640432,1.6125383777494207,2.1873553652338145,0.09698896147483274
2012-12-31,1.1560189625448976,2.5430569808444123,2.8423338662979587,-1.6365967089287374,-0.5073495585908171,0.38332879397821834,1.0998877091877914,-3.495282185917755,4.462192482048008,3.37784634581276,2.675420517965594,3.12096170922293,2.141767375620938,-0.17114395016889702,0.09686629760520708
2013-01-31,1.0617332618363313,1.910799437479462,2.0974779056039345,-1.905320687671852,-1.4457150818262763,0.9256498500151001,-0.5416844301168499,-2.8886569107061635,3.7996681082732002,2.678339972218327,2.40179862255423,2.995787596871267,1.5215424983522325,1.2571789903932078,-0.11669033840688545
2013-02-28,-1.6602136711740905,0.2925917271181069,1.28787477246844,1.6242066369184112,0.7952145370049233,-0.6304582968380896,-1.3636445362212442,-1.6747298737860512,1.789336826869822,1.3503813387843824,0.40020918717863135,0.8599636925493219,1.133884641570607,-2.187324638001848,-0.0954193958155006
2013-03-31,-1.3175927795082545,-1.0871970010337437,0.4707507067081558,1.325922985494069,1.8590161573661697,-0.3616940162279209,-0.541726492464975,0.0913165312971387,0.22362544297613765,0.6547785472738231,-0.8319510680966489,0.1633236716987111,0.6770649899825704,-0.9914999801833485,0.09213771556862092
2013-04-30,0.945930438322469,-1.1137188857697498,0.9534313197288055,1.1411398285434164,1.3108253228041673,-0.4409085131034906,-1.1998178398884147,-0.45165532507865225,0.7683679783181382,0.9799002929256804,-0.3000791316508315,0.5201861612731963,1.1201858460448486,-1.4547150259689643,-0.023278346518287252
2013-05-31,-0.37789474209073676,-0.4084161109269706,1.078442293740896,0.5189668173782552,0.9656871191588371,-0.21250102096444115,0.5054626087991855,-0.312239814686158,0.5861276280801718,0.7321648134358233,-0.5644093855065672,0.6672218742568102,1.276166188882271,-1.1954620206207995,-0.03654765344876213
2013-06-30,-0.538999789399827,0.02168636981223767,0.7670495944014452,-0.16157373814399423,0.45054448767861116,-0.5385891352394516,-0.4697499840219073,-0.08744156015249066,0.3320923770667448,0.46529275269278036,-0.7404539954692696,0.5378683062581052,0.9763343719276266,-1.3738213307691634,-0.08704662735535589
2013-07-31,-1.1422561398907234,-1.1821208546546516,0.5225440887205716,-1.158052984303317,-0.3117194110724219,-0.2351908124884245,0.5644471296798886,0.44178220389848627,-0.16649642425306654,0.01705310299483822,-1.0704291638793608,0.46953686692811614,0.7779889278255017,-0.8712426978283409,-0.11603963240950702
2013-08-31,-1.3982129638136875,-1.7549347972234035,0.05042137054406294,-0.9831418524872062,-0.3465479999606201,-0.275622956724548,-0.14639103822835248,1.1720120954679847,-0.748178815405654,-0.5490977579143247,-1.590051168039475,0.012301862868099521,0.2728629704379103,-0.6050298121685399,0.10026441718580997
2013-09-30,1.0761103513569772,-0.8252388902567065,0.21045287660152798,1.153037268751995,0.37659264864258685,-0.4382039993003974,0.1830039517604072,0.525192920710836,-0.27430213140556037,-0.15164758149254065,-0.6908065446635575,0.07363696240364535,0.42558085396484824,-0.768985286525017,0.15605199598775127
2013-10-31,1.6355880436388737,0.7382850303199885,0.2014866135027707,1.774610903370247,1.1835350842420562,-0.3456324070977782,-0.284597278496692,-0.35946392464573057,0.5743821584237477,0.490361169590455,0.7027411803917841,-0.03672932113025637,0.30211591742962585,-0.6579296261511193,0.014961052640111485
