SF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,0.3891644782931254,1.3453832378691988,-0.4402768946879679,-1.2732439038677181,0.13754597459455556,-0.302188525201029,0.13753634887554952,-1.1878404775953308,0.6089435714741663,0.8077834834850868,1.6589770316421493,-0.6742318115037061,-0.6292540180098501,-0.2024016233363493,-0.14646917428831116
2007-01-31,-1.6587753815797028,-0.3006057211972596,-0.9949950555681255,0.9393488311372543,0.7193088952358495,-0.6161223286319755,-0.4727637200653153,-0.07810097780332666,-0.4331099264380349,-0.5696931351065226,-0.35673692210260477,-1.1072378748039675,-0.9863486354194501,-0.13085527376971395,-0.141175915231089
2007-02-28,-1.4816784590364527,-1.628038630970901,-1.6510715898577375,0.5968680858031804,0.6365962754917571,-0.5744596983802283,-0.6776183985735786,0.9776216147043769,-1.2188534399699567,-1.877727016786859,-1.4919923551175502,-1.5257079255878299,-1.5667020197426107,0.13458647372131236,-0.05863879901038275
2007-03-31,-0.6026641965220297,-2.120071043015426,-2.0562763865215437,-0.985903162607965,0.6058258073254047,-0.52800474724617,-0.8291086953356718,3.2093985578752893,-2.011562699468792,-2.3248684152735724,-1.7032870243711717,-1.749519584198837,-2.20857916059832,0.4384294767215559,0.018648559078072995
2007-04-30,0.11282312048808113,-1.0570399373131922,-1.5957813789549768,-0.3126642547208216,0.03612148033732483,0.036145412262913276,0.5388284000340023,2.6236879063871834,-1.6187581392676937,-1.941179572506316,-1.2569025498202715,-1.5188897032023874,-1.6553539924180438,-0.009163968116425697,0.032566300861027506
2007-05-31,0.2617688884758835,-0.12402579013758616,-1.116966265157129,-1.0752582373296729,-0.3889058102557809,-0.41859128000463985,-0.14741662242246778,2.013891603608146,-1.2543087446797538,-1.4684231892730606,-0.666717720303929,-1.153833905239492,-1.1010042298490696,0.1957360331464826,-0.06304931758610335
2007-06-30,-0.60278843456442,-0.11524558152022418,-0.3275722639038453,-0.954849600428205,-0.866307844708479,0.2027405089347354,0.9839392896452142,2.2725455642990586,-1.2595072257666224,-1.8260405842778726,-0.5959289303537838,-0.37609799383971515,-0.21900648448145077,0.08500818252667434,-0.10536051565782628
2007-07-31,-0.9925128366413046,-0.713040105009321,-0.3652459335830278,-0.46944642794964964,-1.1422665687972606,-0.4066829102225957,-0.7521907464757528,2.5653039162406324,-1.3069900055419261,-2.2473188646329016,-0.9088707292332735,-0.3891192416012569,-0.2395574061680985,-0.03780632563439458,-0.08077783966282928
2007-08-31,-0.69075554303765,-1.2326528523422977,-1.43148872890224,-1.5849634488836093,-1.5513053007516002,-1.3030418456190782,-0.08182451722585962,2.3428001675307977,-1.2293541492958306,-2.1794884097311256,-1.1011142590472622,-2.032354168366377,-1.8347612093222678,1.693584944906642,0.018001433518657337
2007-09-30,0.3359326772497533,-0.7249585564282555,-1.3561349191706775,-0.4788171035261958,-1.316894938962555,-0.5430638180123376,-0.699706502443137,1.724298713329661,-0.9709159157100811,-1.6570937638038696,-0.7055672248815723,-1.77198720683797,-1.6957915764094718,1.1501665122830076,-0.07910418109127196
2007-10-31,-0.6441523943126848,-0.5320669070040227,-1.815727137727199,-0.6299616308925441,-1.3212918603424486,3.1167654357968995,1.7817887126646876,1.6880574989249777,-0.9225503078813533,-1.6706300921223942,-0.8796153857770684,-2.466720914008291,-2.5353266912814245,-3.486321373304223,0.003044142381228052
2007-11-30,0.18120685166509062,-0.06438566352062719,-1.8370482092420606,-0.6708282521540178,-1.4522728582472741,0.2301064125354976,0.8590999275234473,1.335023701317458,-0.7497085781765519,-1.3440831143679661,-0.4320855353517967,-2.7208819275573775,-2.477071462819665,0.3441405698152795,0.274679977237118
2007-12-31,3.0107803105256785,1.2610645719360976,-1.1354926117529456,2.2696098729817904,1.2322609974482561,3.2849705673018663,2.877187276435761,0.2687185159966492,0.016799206738587945,-0.05463932206982194,1.8622175725210974,-0.5324096239480373,-1.0362636627834825,-3.2189694536144784,-0.4698496765089216
2008-01-31,-4.003497441972012,-0.7277615953198499,-1.8597144346824763,5.768892359665613,3.8823766121836436,1.76721170254738,1.0175876146717107,1.6268286442047375,-0.9011607095516222,-1.731355972133103,-1.3530378862996009,-0.47681218608277515,-3.0391708535625472,-2.937849191911992,-0.01739174271186922
2008-02-29,0.06037235890036854,-0.773162525954788,-1.4159259289184358,3.563032939195458,2.915888010055009,-0.32133748106937293,-0.10103436149542303,1.277541444497093,-0.7320185875526422,-1.37383722088954,-1.107774221731806,-0.3380454024643546,-2.1561324384856286,0.7465551625123116,-0.20976230294890807
2008-03-31,-1.2261457742498187,-3.0953697085609324,-1.6536043187498002,1.2204787730010567,2.5154152112970216,-0.21593829036347365,-1.8815946588197228,1.555983922918069,-1.0122343626567987,-1.5948747408559387,-1.7536590185562544,-0.36463898591481414,-3.1694749325237326,0.7120021149222656,0.0349314178841112
2008-04-30,0.49730180448636474,-0.4089803609757393,-1.616205445531234,0.11562867588506094,2.223497649482732,-0.32210107082001577,-1.8653889453842207,1.0698668164939342,-0.6957137056688818,-1.1274869518730444,-1.1099623756561672,-0.26311689634273355,-2.479884139532705,0.8157952021331577,-0.0727311935975586
2008-05-31,-0.23846898311365308,-0.5998727346281661,-1.8242918509156216,0.027972544871333823,1.9033393099836637,0.2420976884541939,0.9183832127025939,0.9828662184384276,-0.5425423513507135,-1.0158307869150605,-1.025530077880864,-0.2741516608227602,-2.7160999128021173,-0.17608240404416656,-0.25452986513488046
2008-06-30,-1.435868206167567,-0.7443961905269275,-2.055106613819055,0.25781319103569544,0.75764622218377,-0.43250037231064525,-0.2903409857882061,1.2975671990647493,-0.570673481488225,-1.2345138876247095,-1.2965617591479248,-0.7280136391046782,-3.7961109156473847,1.1595593999567497,-0.02728395894846839
2008-07-31,0.06503930975796551,-1.0269873550065345,-1.6684494658373246,-0.02753043537332283,-0.3380401154942697,-0.18018818580573054,0.48716132322681766,0.9350912378652979,-0.4238567163716791,-0.9214680730750378,-0.9645668970352799,-1.4550278017105625,-2.7900735625805546,0.4726010310548699,0.1369828762048929
2008-08-31,1.130573736365992,-0.15366716873276134,-1.0778072427405174,0.7513436897629137,0.13815633918434786,0.9733833046790812,0.6466635417176583,0.37495119489953865,-0.18502293883767454,-0.4533752340743248,0.17543781955035156,-0.5725469828089724,-1.4485336783582494,-1.5113597866971853,-0.028223886587955032
2008-09-30,0.06565875895766,0.8122027843365892,-1.0942825559468956,-0.2858544074523391,-0.12051154355808087,-0.15104027500178646,0.8975936681783822,0.2732559001259973,-0.06983983824727802,-0.33410233623875346,0.22923808129100165,-0.7975128912325079,-1.4895655001685133,0.4076120505978132,-0.35612983626647177
2008-10-31,-2.1567725296880043,-0.5789767344416679,-1.5018972942516833,1.3755193479586598,0.5925110880642603,-0.88258901986302,-1.1214049452014265,0.9029762632402791,-0.22711090209859425,-0.7355699363550999,-1.162191723927929,-0.5757857311424929,-3.098850975773676,1.784140052471793,-0.12153666572483282
2008-11-30,-0.39373197551227335,-1.7510768845587514,-1.5692787251739364,0.4284956352661299,0.5755354673424392,-0.9618626427027678,-2.9942090888483954,0.8494734296810592,-0.1525701188971108,-0.6697235152584093,-1.1688385350677892,-0.6272914483578689,-3.2530328440393954,1.9360136050988057,0.03625774802262437
2008-12-31,0.6889116536720783,-1.3166472750026914,-1.7329137901578362,0.6732541009509723,0.44226901396504703,-0.8386254476727246,-1.955712699640445,0.4105964362434621,0.020151248969265553,-0.3698260443115774,-0.6225844990268868,-0.8348088086932475,-2.8461285547157953,1.7577816933816464,-0.10965591297749225
2009-01-31,-0.2615244957734309,0.02188832313301466,-1.1422974148256906,-0.5312216050530759,0.4041553967812705,-0.4520634324395146,0.2625436809698169,0.4456435738292912,0.2383071931501404,-0.327673512414473,-0.8746085807661321,-0.4563303012066845,-2.195459141156506,0.7872249743153414,-0.07207234804112378
2009-02-28,-0.02465453875118077,0.33063346959506884,-1.154522820595063,-0.6366934224101793,-0.12795498607054812,-0.7388298359940978,0.01994303855273792,0.3275345212071977,0.6374702888494282,-0.15338727733651256,-0.5038709629750469,-0.9318074019460827,-2.249395172251308,1.2294702265884976,0.05537746946895368
2009-03-31,0.8017426835329001,0.41320841539786146,-0.5843042239964363,-0.5041287255833313,0.06190317757308858,-0.6133184527451505,0.22549848336746603,-3.8596853167973295,1.0188808142993828,0.3679608303645364,0.8566490395277773,-0.2844433637974184,0.06371662583653905,0.7900807155357682,0.3101549283038396
2009-04-30,2.4283223155188494,2.6348379949386316,0.1240478204777292,0.6003239773365244,0.24853879128609613,0.18313335917672272,0.7040293563904109,-3.6185373881772174,2.002198709430593,1.5975750989985513,3.6618825655886913,0.34307358975341795,0.5881041395803773,-0.24187822612904794,0.42583241093259805
2009-05-31,2.7916756900135904,4.593444342274805,1.9727889233212388,0.4980992938792466,0.9956373217742408,0.06827770339536463,1.3945115164803221,-3.306050423820881,3.5247625155471805,3.163602798261155,5.807561752197336,1.5541113776117947,1.1802234245073908,-0.1513435318261746,-0.1625189294977748
2009-06-30,-0.667815900420863,2.489892067539875,2.3140497811855214,1.7412807313589074,1.3170584519208708,0.2599769970983429,1.4071388503093814,-2.5531531628313826,2.334847567178489,2.3476469859922275,1.9192614688030312,1.674480971564507,1.2754283000664677,-0.10305719171693423,0.3581918194665937
2009-07-31,2.003488593266202,2.297795584944594,4.557086669186505,1.6749215405151963,1.2713815417006804,1.3523779307928576,0.7230666555330346,-2.3820927729565433,3.5701107249306387,3.2821762212726644,2.89403556794773,2.740404990602907,1.6390674665455909,1.7382534100954194,0.006609409387673807
2009-08-31,0.11138658546965578,0.8108176910248004,2.751785211681118,0.9556024218876916,0.9856546513695972,1.1317599172856248,0.6061147970718052,-2.020511649410577,2.9430899474572434,2.688529199505045,1.5802730976472148,2.180034149044836,1.432265382976931,0.8857497938354775,0.07730256286266872
2009-09-30,0.4284608634763799,1.421893641591101,2.7978544256657507,0.06991393621593009,0.8881097897219984,1.0438567827638754,0.39316684923068224,-1.7864915269635804,2.8843867823990865,2.500165142884403,1.1164856134316552,2.1898539771640784,1.453468401694634,1.2720277230591512,0.14082182588720202
2009-10-31,0.7145018221656928,0.7155856747413901,4.950773584999369,-1.2334405665370038,0.6499111774406078,0.5450441433470178,-0.4592500392350802,-1.6129761037456847,3.062619443873298,2.4552608618398093,1.084464847085808,3.6958618535814067,1.907516741538288,2.345848826249124,0.11684097246848239
2009-11-30,0.5540570979002672,0.9627389618737017,4.595244954218924,-1.6178540381145254,-0.323713824452675,0.8199591511176835,-0.037421237264574685,-1.455095369474411,3.0620225293172583,2.3169653468303144,1.1002890433639896,4.821430001633395,1.9681878031869053,4.061470403228089,0.0487452818732464
2009-12-31,0.2123456449619431,0.8273232211765035,3.2649844592880806,-1.4226381319864798,-1.5365238754121944,-0.32201691218405015,-0.5361585694883994,-1.315388302386553,3.1384309039490104,2.138786724941267,0.7430371308703388,4.714278069132986,1.7391246956954491,-0.8775915198975728,0.06009644349115746
2010-01-31,0.3200353899371221,0.5992478706850982,3.277911519592951,-1.4221165163080434,-3.1252390281915683,1.7403730122421344,0.47940316121674187,-1.2066060935073777,2.6856279801474208,1.9341373797797876,0.6729259088316926,10.465830561412979,1.7742168838991463,6.8612787922736445,-0.12979487287915925
2010-02-28,-0.7945868709973791,-0.0861737031361238,2.4054730496992356,-0.6094991187016392,-1.6589635960070783,-1.4889391723824505,-1.2007250344897646,-1.0450112426588536,1.7857812211221555,1.4768211297047702,-0.03933618676806455,1.892045732218824,1.6561220180735554,-3.572801205020419,-0.006760045057719325
2010-03-31,-0.09577817822192577,-0.25263835959528713,1.8773318748208196,-0.6771276806125319,-1.4712337327316203,-1.352840376501411,-0.41450098155319437,-0.8104727890326839,1.3892636936226939,1.2771480838641804,-0.20608652648758471,1.4930196957061035,1.9218372190400506,-2.507502494279307,0.015384918839479456
2010-04-30,-0.02268275423405269,-0.4752069608949254,0.9732713951479703,-0.8374099060281613,-1.599924822541893,-1.3697441240832882,-1.5633289290108567,-0.7215144631247247,1.2589831372416258,1.1463718185519045,-0.25392663586985176,0.9381808844615889,1.2152674046522225,-1.553585170837252,-0.05390820083581493
2010-05-31,-0.4044311859644032,-0.26943967164436644,0.12800865152575583,-1.313557492674591,-1.6940770700025105,-1.378443698387756,-0.38728782374838444,-0.6118343914473269,0.9635946978254706,0.9359920191683022,-0.4354647813673402,0.18478749218616977,0.6282237760146064,-0.6626293542045586,-0.0872860645342768
2010-06-30,-0.5961231462376116,-0.5310651773769802,0.19116424775178503,-1.03126814169068,-1.5770493099671847,-0.8363667899745687,-0.005404807973106187,-0.4852868529741723,0.6258240148838234,0.6993365586249931,-0.6481213322980515,0.2833057418444721,0.686847156443161,-0.5498562763615523,0.08122543992258578
2010-07-31,0.32074653487456634,-0.3665007403356893,-0.18650637646119578,-0.5474093545527187,-1.3257920802641772,-0.31662467280107887,0.6440373800944269,-0.4210332570728883,0.7205565351847231,0.7006886237446195,-0.2961816104908465,-0.16825131256551495,0.36393661383464093,-0.1814974077009833,0.10930409728919825
2010-08-31,0.4586717163885708,0.08062149956413717,-0.10448000245549603,-0.3371933427912157,-1.261663448441449,1.364732065769507,1.9030402449306547,-0.36838645502359074,0.8976618085748882,0.7374244406791378,0.05306046026991983,-0.07150064272189187,0.37114722468794953,0.2651413180985348,0.1340988973216673
2010-09-30,0.6128455833649161,0.7299170662231004,-0.06813410608488434,-1.2050318007436824,-0.9413547798275356,1.4009101913224888,1.2841755986919412,-0.3252967609712872,1.133590815798001,0.7914026054732584,0.4583441676722602,-0.09841264523753127,0.3409504259973658,0.3181509500817393,0.0023800090568113275
2010-10-31,-0.19959147805504668,0.4515599671654307,-0.2751026131148313,-0.6600518816121729,-0.8890272116078418,0.5875698307826185,0.612899086140469,-0.22455325551901542,0.947836666109337,0.658163344056128,0.2777925549051846,-0.2797374201333597,0.21080240691233637,-0.018846397249310712,0.013380758477684284
2010-11-30,-0.2545578077080074,0.0997551256944155,-0.43179025658875086,-0.5615348871918696,-0.9626518209620692,2.1269374645074843,0.47770088457796617,-0.09847701344384789,0.8282510202174371,0.5539973725957531,0.08145239301462606,-0.38687928472883204,0.08769436458254115,0.15922102000722957,-0.008637666581671562
2010-12-31,-0.45235406946849904,-0.470437595472197,-0.5372219316636697,-1.2275366320478482,-1.2213915162939337,-0.08671430228366783,-0.6261734670744743,0.07233642833517437,0.6485462411907905,0.41492221060828216,-0.26717750941772744,-0.42574091568564004,-0.02620217717976608,-0.11861111160307967,-0.2011089267676439
2011-01-31,-1.7573735726208475,-1.3468585186802593,-0.8321679126722483,0.08694967567481234,-0.24644669279464612,-0.6404652199975684,-1.2041038528884433,0.46011813414372316,-0.19419415520890693,-0.11651765295946892,-1.2255022311918167,-0.6863490066491171,-0.3020486973039168,-0.0660072517065123,-0.08447230457532527
2011-02-28,-0.8972335474244383,-1.712068456887772,-0.832404963516529,-0.166170761325822,-0.3203263050974392,-0.729493262914264,-2.1628222178377037,1.3909938007276084,-0.6884085238988732,-0.5487955589935091,-1.5316805347357623,-0.6774372606207816,-0.4399618833889147,-0.06596723403982377,0.06794300262411462
2011-03-31,0.11229384862286715,-1.3566893763486285,-0.8084825690266753,0.25583379854143934,-0.5598735823275001,-0.698454063262731,-0.8346901439250403,11.117552112757593,-1.3115625038776408,-0.6178710956013486,-1.1395327600901668,-0.6523244678485306,-0.7355777083201409,-0.078854865067734,0.16251892949777494
2011-04-30,0.7312947545704079,-0.02741409274688007,-0.694353143184432,0.1155550108524629,-0.0645858131129538,-0.7826880496663017,-0.1758453396024846,3.110024045614519,-0.7080383750174765,0.09432864114125696,-0.3478899655899948,-0.5756845342303472,-0.44810662905906834,-0.12766167843943452,0.02061928720273561
2011-05-31,-0.1713712420685929,0.370280165385538,-0.643286111571732,-0.4567989218251782,-0.03736487632579091,-0.7315418067799753,0.05000524501318765,2.155150055035095,-0.78751756623075,0.05770900119111008,-0.17036941447170076,-0.5398755908652245,-0.2902017313891854,-0.15825483876956928,-0.03827422244145644
2011-06-30,-0.5612306540090936,0.0808660531923883,-0.5949851046216538,-0.040868393352796364,0.03004947509817724,-1.1555536588181898,-1.0383890003356095,1.811577309286133,-1.3970944900310667,-0.3605082037197864,-0.21841791864527008,-0.5122204153691997,-0.10955814458772664,-0.26995833408891323,-0.0042499001493291515
2011-07-31,-0.33564896457692894,-0.5714425788291715,-0.7177837346267808,-0.9416341489135822,-0.5677946662176079,-0.8376711170199729,-0.32878359254112643,1.4613626700850244,-1.660553674714769,-0.7388987438126274,-0.31556592405073114,-0.5316148439030038,-0.46753046132809367,-0.15588938521190288,0.036793447881800605
2011-08-31,0.20606152616924264,-0.43322247107288037,-0.7789830048702924,-0.8593228526981296,-0.8369401249599827,-0.5858431259951453,-0.23408723192619194,1.1190688485487101,-1.3043782937752066,-0.10017047468072265,-0.24466609667259923,-0.5793741564681107,-0.7262119781680034,-0.07256287649466822,-0.014055626189858832
2011-09-30,-0.3790889840640755,-0.2691363099728251,-0.9150185546748407,-1.1792133510567393,-0.7632042755297913,-0.6989281779501951,0.05334988471495496,0.9646850517961142,-1.5607738771139943,-0.5414695246371419,-0.4634585195311316,-0.7386462757561413,-1.166222492729609,0.009025611664155357,-0.027005860607915048
2011-10-31,-0.48512398137585044,-0.32138544360908344,-0.9029021151840922,-1.0022467534939412,-1.8898935659204097,-0.6163906048707094,-1.1353901407177884,0.8604843946255214,-1.8068246550334592,-1.379008122758474,-0.5721818782587563,-0.8666081309526039,-1.1900815966496,0.04144675645011414,0.008517939065302488
2011-11-30,-0.004598637593994173,-0.43266143712381055,-0.8360377649314253,-1.373800574617513,-2.125996793585272,-0.3558223649287402,-0.12292831062257617,0.6916595675016802,-1.4774022551553252,-1.1517869736961843,-0.38986611879661787,-0.8485910448620235,-1.1047095804597158,0.06902540532731545,-0.20133060592682533
2011-12-31,-2.523700729215284,-1.486428304058599,-0.937467404299404,1.194759839709576,-0.015039958355350868,-1.1355754895901118,-0.19252751184990521,1.0267520263754726,-3.088407904761111,-6.084054266256301,-1.736487207074716,-0.7834000067924187,-1.6518560306099201,0.3414371924537169,0.041651525882630366
2012-01-31,0.5237593263485457,-0.9656555056184495,-0.6431268350835516,1.608505027010196,0.23268246092592992,-0.27042317110961084,1.1103214956763976,0.7282575805401541,-2.105932575832357,-2.950776323750836,-1.0833038986013812,-0.5434024138280211,-0.7595529448440449,0.10448506561677606,0.0756703615064155
2012-02-29,0.910979956312471,-0.47165686375211496,-0.3845479121916117,1.9463005857561777,0.4286307255734125,0.02277972938123601,0.05692115108119716,0.39032883026811604,-1.228662662276232,-1.3922412046855577,-0.13923290537625752,-0.39817411317260126,-0.12959189909530416,0.2771639433510509,0.02280080535077559
2012-03-31,0.2388420589167959,0.9391108180049973,-0.3999431531281396,-1.1780603889929326,0.48739199175542763,-0.5316097685539393,0.45030709850912876,-0.0878454880176807,-1.968298240594066,-0.9820029995662857,0.23265122247988534,-0.40931777009445136,-0.2739738086465724,0.1579616466860686,0.004498433136862371
2012-04-30,0.017017652814509947,0.6433471372631238,-0.7847740315560282,-0.847746531200228,0.48447476956127206,2.194691331214641,1.077320343895021,-0.18974453250816053,-1.5804997445343745,-0.8741906862456368,0.3427210208364817,-0.6904938303934457,-0.9072631170282632,-0.0568187184209365,-0.10995914417576547
2012-05-31,-1.2768422785982247,-0.5536423306591006,-1.3812343882923088,0.007901125103474349,0.7514229911440714,-0.5293936691457193,-0.5352842155065609,0.00274858102242166,-1.8593017866299375,-2.479273633668322,-0.4755456048881571,-1.0466676046885575,-1.7751017615082885,0.44656216158011286,-0.004016069654889831
2012-06-30,-0.046747844413612565,-0.7060243033820993,-1.1798961672161765,-0.21862117196828243,-0.9382069367022591,-0.6200294422964834,-0.0732600310803152,-0.09205268753383597,-1.5372050931733718,-2.3309988611790855,-0.5708148912230819,-1.2264695014833618,-1.4324483594791895,0.33012699222742037,-0.03688942868571362
2012-07-31,-0.4586116925467333,-0.9669779485899068,-1.3115011188983363,-0.4543180797722332,-0.9554523920316108,0.14888722998799236,-1.0006567890848184,-0.0871651000051243,-1.3781499190142168,-2.4469670483332835,-0.8906034966251597,-1.471317344120059,-1.6123285427436285,-0.21104251574986663,-0.10675327354312983
2012-08-31,-1.2095105853729051,-0.909177816344206,-1.7296524265950501,-0.4609671339217583,-1.09365994250681,1.373417819634067,1.098135125593116,0.16103043964412425,-1.426399244732266,-2.8784279277720572,-1.4702740543380919,-2.1776759261465903,-2.459408360790671,-1.6251839109615032,0.03537162815227872
2012-09-30,0.5275119773481624,-0.6029829076922902,-1.4387984168655277,0.027569944451111966,-0.9390171849410923,1.2289209788163011,1.4284073334532008,-0.10100743493631041,-1.0643300962223161,-1.859904002557715,-0.7198818145887391,-1.692602105927175,-1.8011385190150377,-1.1974587369390643,0.08073236287328492
2012-10-31,1.1665305772784964,0.23181524627322486,-0.9625737182020693,0.6323791269859982,-0.2978815750110849,1.1887539596139358,0.9270623461277866,-0.5705165698929059,-0.6135680579878298,-0.9120609616165791,0.4280636331148585,-0.7978728267647599,-0.9658333068919831,-0.7719803763247145,0.04053239726526802
2012-11-30,0.6164054643481769,1.366942472297853,-0.744107077262516,-1.1575573359148517,-0.6335558386037738,2.439472201636358,0.9796257618132408,-0.9153456816485244,-0.3134884535538831,-0.426479006999074,0.9990222839498983,-0.7055865699301855,-0.6844982990488762,-1.5297415582515645,0.007912998757325283
2012-12-31,0.21209662038613825,1.1665104010021872,0.5290164276693194,-0.8067104197240028,-0.6061249335664622,0.561388858975692,0.20164875077562724,-1.1491043899640823,-0.15167519349145836,-0.23426660831051616,1.1341105099939548,0.7383037595533299,0.5602893904080656,0.36378784021387045,-0.03509131981127006
2013-01-31,-0.3060508671048188,0.3015822304419704,0.07957365471726652,-0.8216512644269791,-0.6264722388815457,2.044691215138928,0.9393684182254175,-1.076515289679183,-0.19352977861734044,-0.5050468633143281,0.6379470779156093,0.23414875817976186,0.0921566968957917,0.03988614317928108,-0.08626953719299732
2013-02-28,-1.1319544019669747,-0.653032680989837,-0.8532379396395985,-0.5268293403375518,-0.8092777180660968,0.5575333912929614,-0.3801010533254707,0.008158117729703337,-0.5703186817252986,-1.2541131911274408,-0.5578940089970827,-0.9646067245101716,-0.9087264185306917,-0.07978428787001039,-0.08226988008636073
2013-03-31,-1.0757225442241427,-1.4598950111902889,-1.3276447252714623,-0.9396465399277989,-0.45207683660265635,-1.4299638961858911,-1.8575106166719386,0.2682987362006767,-1.2797700071037852,-1.6556287365410762,-1.578216410594564,-1.326784790691211,-1.4381732437183286,2.8230293886111526,-0.041929693138123815
2013-04-30,-0.4470172647847963,-1.5279556239027674,-1.4238009739414124,-0.9762667942579352,-1.0722223083548228,-1.0398881138011735,-2.456862214016045,1.0649496222754489,-1.0913273282436045,-1.5549451112040118,-1.6614853923404647,-2.1266430016021864,-1.6154450994628762,2.1696175392171386,-0.16385335033482865
2013-05-31,-2.2554620924286968,-1.993558642341822,-1.524053554607431,0.11296239420339106,-0.6539679277663917,-0.006864452244784013,-0.28643078287042534,3.4757236158546316,-1.4065947502185856,-2.065817326235723,-2.6025017303145104,-1.7748024453993916,-2.0966670467647464,0.4453127610178923,-0.033185548985654095
2013-06-30,-0.11680603203914934,-1.4883447741171716,-1.5427571847334092,0.4225972090026173,-0.9749046187350272,0.071649696224378,1.8147037984862653,2.3707328847256814,-1.1094447123624522,-1.6059129624476045,-1.8768497458922437,-2.1806157400211137,-2.1302500482119564,0.2516220135463971,0.01522099401035517
2013-07-31,0.5624318804133258,-0.9211863332564795,-1.2746980678177118,1.0217380865582173,-0.41359418737337683,-1.3087604348484452,-0.049615570170472495,1.3922760723066703,-0.6782467020805318,-1.107713391223368,-0.8565146413342065,-1.2308215762092758,-1.6668062083090152,2.434552451154841,0.016479773707719404
2013-08-31,0.5659136058278239,0.5682942674062208,-0.5785544746697855,-0.8529770696406709,-0.017346024991543373,-0.9652970946020204,-1.160381165797781,0.8216493660165163,-0.32947731214080395,-0.7564867880704432,-0.042067857802560685,-0.3647064894809306,-0.7989960578066317,1.1156984183854706,0.039335005398676945
2013-09-30,0.9063799591357721,1.138679463874545,-0.49240886165388537,-1.243427237504326,0.2715736262194556,1.2973004015909304,0.8081459872528639,0.18526318901272076,0.1358179278619551,-0.35186464558046954,0.8508570495471726,-0.1667189446654179,-0.6393383393115635,-1.4401138812616372,0.03094480384942149
