BLSTR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,0.6766890465440809,-0.16496600007928042,0.9755755371179459,-0.5467337731476367,-0.7714648061857808,-0.6235825297877928,0.43034044341248834,-0.5799776326229572,1.2189497854738556,0.7709495742172959,0.23118701196373673,0.7332521179389462,0.8652200791035377,0.370543062619419,-0.08244094170402984
2013-03-31,-0.6486718006706583,-0.22264349576153572,0.687580388040327,-0.4788605036747895,-0.5076098343702471,-0.5345116757691184,0.22965634441927965,-3.7775294740922627,0.6368316308631085,0.43406813992338017,-0.38647153922412625,0.5577122055856296,1.0560291914726543,0.43333931932353936,0.024590891500265295
2013-04-30,0.7560232982683036,0.4062027540147522,0.8764153551820975,-0.3992545179851484,-1.2407511073891648,-0.7593080819848053,-1.539373443179864,-2.8158121721562255,0.8085182221102755,0.7004302970380796,0.16927741827923773,0.5143242303311215,1.1185312920253445,0.4769492933419046,0.028924121087632874
2013-05-31,0.7864019547972694,0.4525165989237792,1.5429725965631567,-0.35894858173421124,-0.9318537143978424,-0.5224897843466789,-0.01459749658452449,-2.3173669456151256,1.0839397087178289,1.0590308450318753,0.7204030701397887,1.1991251450139406,1.2868722223742952,0.20866919206854298,-0.025846248543953353
2013-06-30,0.010336646293524345,0.8398429721499968,1.3427896138095374,-1.5950475112291571,-1.194034069733558,-0.7574114357846208,-1.387708155897604,-1.8655082195808768,0.8441582893965304,0.7702887802205015,0.5829685113834473,1.0725895031393897,1.2071848485280579,0.27129206506651754,-0.059772188682733825
2013-07-31,-0.4511011506491794,0.19904021942836198,0.4111083002056709,-0.9014502526263459,-1.353781268152045,-0.6059192683607865,0.5370826490006222,-1.5275522026260808,0.19026887040210905,-0.07734915447014434,0.10976818262160802,0.08670090447623344,0.9021991859961621,0.5383229632892869,-0.1261205805761051
2013-08-31,-1.2968161550948671,-0.9341351712162936,0.2031442642790672,-0.6250093794858094,-0.6240529347374038,0.3227182120103934,0.7145782693283761,-1.2322685447260582,-1.0459709979776208,-1.6646937186655097,-0.6915724828616648,0.11594856396643077,0.7666138714521428,-0.01875182880141501,0.07484789079643248
2013-09-30,1.3230252174313093,-0.24313804196003624,0.3763271648754349,1.3157303997573384,0.04836176440751851,-0.5125634032894825,0.997679304642601,-1.092630192403878,-0.14036281211766133,-0.5403806449048756,0.06154540296243469,0.4178074276008645,0.8021738752726737,0.4870811069363933,0.03747574271870271
2013-10-31,0.7255289749142741,0.4132177048933248,0.10276060183403893,1.3698110506067456,0.10649431141689407,-0.9926997464116402,-0.22192004540258298,-0.9502148298239823,0.30558785034444025,0.0994257235937773,0.5091283613393686,0.21123139330430368,0.685182875408177,0.9674816414533869,0.07479763712671138
2013-11-30,1.152326430612978,1.958524885422462,0.39991191031356227,-1.8388886421108646,0.46511060801217124,2.993817821601663,0.870735149872816,-0.8409188672380956,1.2268756758948958,1.4736771735343053,1.3911339921802803,0.4682791462111094,0.7343851314541685,-1.238636375692774,-0.028897265426952257
