PG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2000-04-30,-0.36770653615274107,-0.8451662861706057,-1.9493654309272732,-0.6937882193298077,-1.4847124843330715,-2.0106337652987505,-1.7048377436086561,1.7444283138984271,-1.8002043180820548,-2.4094139560229415,-1.0275588964043896,-2.331526585809303,-2.565955532806415,1.8179609741313816,0.28133613038410876
2000-05-31,2.4170309472196405,0.454158093393986,-1.6900386388929935,2.0798082156576494,1.0425677008835548,0.7476029159143835,0.20062355835371368,0.5650920212623979,-0.9860680230531074,-1.0892195274106262,0.7824842596207167,-1.2078791435078897,-1.6681402819962954,0.3850454336175484,-0.09022069421971625
2000-06-30,-0.6297379558745357,0.7175733191820307,-1.7951904899542688,1.5148553276970527,0.6780677716662837,-1.1988936975545592,-0.8028820146132825,1.3759197072899942,-1.8615974888187805,-1.336436639763118,0.2522129831372289,-1.2957697223410276,-2.254644751605071,2.0319468575362305,0.07874112090061196
2000-07-31,0.5889501915657057,1.2504540144418026,-1.6007941697450736,1.21827259723182,0.8745713402453356,-0.07493114993477713,1.135532150214528,0.8870860658123948,-1.549110967137218,-0.9540990442931945,0.6626270307526961,-1.1845837294283281,-1.82537676938369,0.9327166981018511,-0.09319811540881133
2000-08-31,-0.7272981044090288,-0.43624233105577315,-1.6925510382613593,-0.21803204051817784,1.160676278632363,-0.10243576860670438,-0.4440032492115051,0.976486527587006,-1.5247226353292467,-1.1574120267143486,0.06229798112579292,-1.2363173578001236,-2.1507057643405134,1.0345241998186288,-0.04759974671766251
2000-09-30,-0.31090334524794344,-0.2373012938328546,-1.4099353537594201,-0.316536598352114,0.7546402203682072,-1.0249608263559333,-0.09869581627468157,0.9007065804161546,-1.4125159174680515,-1.1746708310350025,-0.27293843559415754,-1.123575639092211,-1.7861793473784608,1.7243155758182496,-0.131586797626544
2000-10-31,-0.9681536786322077,-1.095766579152302,-1.1267425608609487,-1.1185231934474529,1.067776574578758,-1.0026500307306188,-1.0542734697494174,1.0386610999573755,-1.3991917614779419,-1.3994772485990004,-0.9677113515040255,-0.8942930217455256,-1.5361327479399407,1.3553339986143063,0.0415054843500227
2000-11-30,0.4172855008158587,-0.4552640856618612,-0.8370339377849149,-0.3260953053775211,-1.0898566630714543,-0.8468877927034285,-0.8270501749134896,0.6935013743436337,-1.1967420511711941,-1.0882643368396336,-0.4825977217518189,-1.0621470252914502,-0.9884688578202522,0.8531469761823779,0.19056921388508455
2000-12-31,1.5449432360427453,0.5509293309986697,-0.0821970644077724,0.9231457277561875,0.03224854586254756,1.4874553768795369,1.4661927411836975,0.09457842979080043,-0.8684576373757753,-0.4475222373439828,0.6297315023944638,-0.18216280148837913,0.2595524061485401,-0.1593338845992039,-0.00224694920073665
2001-01-31,0.02338601171265824,1.0735742722819368,-0.02139785400989287,-0.22838411587697366,-0.18720938687750366,0.9688960143577913,1.4180761293407356,0.014798082483185024,-0.7823884173698168,-0.37756791256548566,0.6499666759307399,-0.10660051378968516,0.32540928246607104,-0.23952133969760553,-0.0050524323322551825
2001-02-28,0.03567424547557316,0.8584188395981693,0.05184099208058759,-0.07066027239206284,-0.5248593695106416,3.046120204298711,1.9425796488535287,-0.07223188529024643,-0.7005947322658087,-0.31364636514289124,0.5730307585337108,0.01633958023967487,0.39231038977360816,-0.23228049965731096,-0.19739105521179492
2001-03-31,-1.4016732475961853,-0.7328867935740921,-0.04928684803630823,-0.11273928277016826,0.37062914304092953,0.6857100122408235,-0.26847137646227437,0.3617849249825227,-0.8042103384502564,-0.7714923909798279,-0.48560247181371363,-0.05253272087320939,0.21285189117839134,-0.44681117763783923,0.04977333687105273
2001-04-30,0.5457760421622355,-0.4543319550622271,0.2695142688390078,0.21418756332656144,-0.11169265241131204,-0.5134988193006167,-0.606564487032031,0.05790702729255382,-0.648472278450844,-0.49835202014015506,-0.21357486460482625,0.28552887364821267,0.6941745545927428,-0.6014947090546654,-0.04325332486032685
2001-05-31,-0.20272152891899592,-0.5836707891972318,-0.48341176399820257,0.13600665266872233,-0.11496117419161078,-0.9016688190323537,-1.8195957597780175,0.08454631070993304,-0.5871007018990458,-0.5116833210273583,-0.42782319867665425,-0.44863219089410894,-0.5730098829515664,0.45579300336541156,-0.019662136731310658
2001-06-30,0.05794184958896411,0.2266124021585853,-0.2843595355311271,-1.3186695818268845,-1.7514908205118183,-0.5724358611886233,-0.7893141705353699,0.60892772218121,-0.42686572441545406,-0.45419956073321543,-0.2724854701845513,-0.456060766019594,-0.40974004948320863,0.08447782153086746,-0.03617386623084346
2001-07-31,-0.05256706885293351,-0.11279686089801727,-0.4672054651434693,-1.924081213053493,-1.6437078906510811,-1.157825546821727,-1.6116142085431178,0.5600862685621748,-0.3652879626766166,-0.4916961210384686,-0.17217901242399705,-0.7889468723807793,-0.8977360939379646,0.8381599293130124,-0.10399200025233406
2001-08-31,-0.5746257613094332,-0.3182183084180068,-0.4283317919663254,-1.1387378079783284,-1.4601689824822957,-0.052278070697850086,0.5047585118819834,0.8910359675454359,-0.5074993331616737,-1.0749999120120328,-0.3846810281331546,-0.7680991260099341,-1.06097037006922,-0.0784979331873781,-0.19691835869040378
2001-09-30,-1.2985808294632608,-1.1142484484758184,-0.7755903895573596,-0.5062820904174343,-1.3569418497591015,-0.3296772532873218,-0.07575513669657595,1.7745965854313266,-1.1632590379890295,-2.7097513343266417,-1.2371777071328933,-1.3607991133423363,-2.3172829209446872,0.554559441244163,0.0001503476792909446
2001-10-31,0.36969450979431084,-0.852943098210659,-0.32792561763019207,-0.1285154447008253,-1.6033551533574504,-0.3136911800106823,1.3754912635510614,1.1158881949299977,-1.3459067635410975,-2.2846839501432723,-0.7476296358716873,-1.0601624098040252,-1.3333786975790891,0.19343470321327474,0.0793052093211713
2001-11-30,1.005744390807549,0.017348258316794575,-0.09922027941229923,0.7925337644344058,-0.7651822327773363,-0.45376574981479567,-0.4389974949031586,0.005004098679074382,-0.9043044116877623,-1.1057247877696281,0.08567338228197198,-0.29877662931312593,-0.823900487388658,0.17599017406650658,0.05175668039377542
2001-12-31,0.686414627256306,1.2223583669722862,-0.606465280190978,-1.2570483621553126,-0.4299061473798664,-0.7154608402406744,-1.0996591599105148,-0.6199903908824534,-0.28900040946173533,-0.2946718569476881,0.7190492704355599,-0.7009044270331422,-1.44468755514986,0.8003679708944054,-0.03352306666820516
2002-01-31,-0.14910551615797166,0.9923159882064322,-0.6762021681631799,-0.837366036854927,-0.3817155636416516,-0.2516826653955635,-0.42526404197797185,-0.5235613368572181,-0.3344602661756694,-0.3467934631080033,0.6956486272519427,-0.7660942866054948,-1.576774968734835,0.27534281261319643,0.13780496700506795
2002-02-28,1.4099892717352627,1.2497636320067855,-0.058424052108687445,-0.3055009769304049,0.10812059502776093,0.044486251891361024,0.20065186696144688,-1.6214991995163783,1.4424591969950404,1.0747634133381219,1.9559742923389363,0.07392592870172383,-0.3834780419165153,-0.3842915784696913,-0.004883142053970008
2002-03-31,0.06265192762294097,0.8265334258407108,0.8792915588322211,-0.18233684316341436,-1.7098221169177463,1.346822655526196,1.8162052899849699,-1.5363043178486582,1.6498565673180927,1.0307950246162694,1.307892787683406,0.4148176092651849,0.7365405160839057,-1.401886546084327,-0.1141110107644179
