CBK IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-02-28,-2.146718600472891,-1.954953831130526,-2.701704041776677,-0.007326044818277938,-0.5808243497559038,-0.39672725785256513,0.28439766240520137,1.0235245865798175,-0.8501463731488001,-3.3758761955714145,-2.0526902955761726,-2.2882599356411384,-3.636906133266171,0.5965948805781179,0.09542254566769373
2025-03-31,1.0144022704211257,-1.089284296161982,-2.1740223843654314,2.041872136410905,0.5644845410101795,-0.23081480022514358,0.19493882356702963,0.6493561122548162,-0.6648329522153202,-2.2133930088015763,-0.8890381617899731,-1.7080320687122885,-2.498292890416454,0.4296119341461766,0.09070305622142992
2025-04-30,0.8943600255935444,-0.05288638485830262,-1.9009012931401437,2.238834256168654,1.2253125060261791,0.40388987746586325,0.35812630377082394,0.3210786175847211,-0.45707740441041894,-1.4779529879278042,-0.06751140632641496,-1.5279584274422038,-1.9992854769986366,0.18274205932321344,0.16350356515959424
2025-05-31,1.827034855211096,1.959315538057478,-1.2299373825819653,-0.7123250374636559,2.284331376531088,1.2471424715099506,1.1339366666279946,-0.09673536160489415,-0.07322316961597797,-0.4043205327191925,1.237326230910982,-1.122126330843375,-1.0304471337041532,0.06462944520011832,-0.004891693891254252
2025-06-30,-0.3621126518449751,1.144648091008875,-1.1795122605948947,0.5720724013540093,1.9851067511524487,0.9512289169034527,0.6274440631618361,-1.0076045625114747,-0.174137037295144,-0.48356979531949457,0.8656275144359593,-1.0758734095156894,-0.952564856780045,0.04442513506480604,-0.06278873941378352
2025-07-31,-1.0633959352088709,0.153183665085577,-1.1352376071306856,1.5004797187158847,1.7259126549625752,1.9779721229801475,0.2784460134634523,-0.8568029402751651,-0.330150955786947,-1.0239396175032076,0.04044039545764691,-1.024897735820045,-0.9229338305232686,-0.1561793359432793,-0.032407611492763805
2025-08-31,-0.6142188422201629,-1.017032638970527,-1.05864158553233,-1.006482939048412,0.636024668402235,-1.891238211102494,-1.896020446235938,-0.7651983750717317,-0.3858405420654028,-1.3209548103637583,-0.5143125041989075,-0.992303728152226,-0.8707292294465561,0.25272467471823806,0.17518517055937757
2025-09-30,1.9073073894942958,0.08671034187357975,-0.5807920462073611,1.8514686142235928,1.153547642203309,0.2910818379018965,-0.1646138545289678,-0.8502488163762075,-0.11055303829175078,0.2553297771891716,0.519317348008443,-0.7032618428640681,-0.5096762527248183,0.00032745436301551367,0.10196781358855815
2025-10-31,0.9855906431393806,1.1023414147007817,-0.014326103989879215,1.172229517166356,1.172042130379674,1.7085628703852571,0.26757859757924524,-0.8832613892184386,0.1544150983285766,1.0943657402352094,0.9332123438021159,-0.38783083090477216,-0.15085517577018687,0.8254889525268152,0.10120560792058492
2025-11-30,0.9171876862716533,1.8201551248034407,0.3350232400424574,-0.5495670023633139,0.775550452775376,0.5125937542890349,1.8105628282005495,-0.9002777488880954,0.4151947085615649,1.6573291214580306,1.3863927354704906,-0.12985466442846932,0.010006246463234328,0.24703358468613218,0.021730764734388435
2025-12-31,-0.05361503268008121,0.8503727268611582,0.45631382858711605,-0.41014114036158866,0.6846920235961547,0.2358866545864161,0.27850816430168646,-0.8222727238916274,0.3984963486574546,1.3467950445130823,1.0132806740859197,-0.036466321232886276,0.10960596864683562,0.03444902434316266,-0.04955864735712894
2026-01-31,-0.8668962859710079,-0.004424652595534044,0.5086491749763319,0.39458529315567714,0.5565049228235008,0.16296902372945657,-0.49054576036083675,-0.75086514976538,0.2618708617878811,0.6561127795633173,0.1291134267248838,0.02932106115225739,0.1883529904531428,-0.02878177304137398,0.0653140648516305
2026-02-28,0.5641335835948073,-0.16846016964448712,1.348582927063995,-0.16024077406887677,0.16806705103302946,0.019353102873883258,-0.05480306192944859,-0.8097053249099448,0.5011806240083763,0.896232045867365,0.1886353388825081,0.7698042310258982,0.6385817179356865,-0.27065058656725915,-0.05862100670504622
