ASTR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2002-04-30,-0.150481923803636,0.8532657271633552,-0.36670397767613233,0.09004002744564207,-0.31522547240157694,-0.07190981081810381,-0.12137149075359385,-0.869375913137173,0.5906623162430288,0.20272573681556286,0.969258653724722,-0.27285168530569814,-0.24839320663112513,-0.0657041590253615,0.035281814144639614
2002-05-31,0.1019605810809767,0.8671568847218173,-0.5209698920608483,-0.08460656924257182,-0.4732078725480422,2.446782008695728,2.1410470426642014,-0.9018056440279786,0.6278094191729369,0.2434509010486417,0.7372009642058875,-0.4802878930263514,-0.3989022007245594,-0.8898610310339173,-0.04639303956971063
2002-06-30,-0.4510609161337545,-0.28475744678625137,-0.34706901964335746,-2.2079986327539562,-1.2337490856156463,2.0109859486589263,0.7334223478450232,-0.5507778605682728,0.3482802124035024,-0.037448286540772674,0.054107472749542654,-0.3032857445604298,-0.2600647520261597,0.011990878103447167,-0.02259983191724092
2002-07-31,-0.2288891485242383,-0.3234330181740314,0.3882050969451608,-1.9003170299811434,-1.4603183548268108,-0.5701947304485465,-0.9532049785042094,-0.3115516332039408,0.20707746402913016,-0.16845461259435462,-0.23100380449824395,0.8494817447105043,0.4770958316519533,-0.5546836115236626,0.0014275519911853237
2002-08-31,-0.05499810098891801,-0.41393349680023384,0.16437212281900251,-2.0192426803689254,-1.3758466711882404,-0.517879016841247,-2.950708683388602,-0.18932342013233952,0.17311386578549753,-0.19190832495288718,-0.35610216802877914,0.4842332127514314,0.2592289331671017,-0.3420765533412086,0.04491062893095983
2002-09-30,0.24135929698879105,-0.02349579563123138,0.941626142229646,-1.6142719698824661,-3.9559544954636032,-0.5043446906240502,-2.267968224449466,-0.28555410480234483,0.31228228694714555,-0.04681134071181599,-0.10090346822624484,6.0672842637502145,0.972724388691543,-0.9250567123782705,0.009231670232665494
2002-10-31,-0.02574596195320647,0.08933454736274195,0.957063870050002,-1.7864748808858855,-3.0143448013735936,-0.4334533115477022,0.534121119312642,-0.18570091940810074,0.2948745561537728,-0.06334863790113408,-0.06601870793898783,3.920500129851176,0.9697421918699596,-0.8969983756074555,0.01342302033214077
2002-11-30,0.015241927646379931,0.12833448896539684,0.5131512686389172,-1.769605803404508,-2.572003867910691,-0.2919051185984637,1.3543273685261794,-0.1280215442248851,0.29262372921505775,-0.057454281859262164,0.014048358828491378,2.224662811708001,0.5439229451685749,-0.386796771272476,-0.0511529533586204
2002-12-31,-0.44126304357522816,-0.24953600054121053,0.6629057421202261,-1.4147219103348252,-2.1871413284215455,-0.4036906793230357,-0.3390513039032233,-0.2431016085899766,-0.44352954586907384,-0.2745728580360062,-0.26164609855637466,2.2813715022478736,0.6360691387824828,-0.7415972647248504,0.0033622895222718456
2003-01-31,0.05810046441035273,-0.21581191782484466,0.13554299522468197,-1.3318992022499387,-1.9417323895861585,-0.35917763747843506,-0.628782228565295,-0.2790945565143568,-0.2993021318188529,-0.10490773172832546,-0.19906763188587726,0.9208446426798418,0.17831744499400953,-0.19640414962423539,0.0
2003-02-28,0.09662069632975355,-0.19653169393472306,0.15693187300095868,-1.3030068908043186,-1.7222855962624624,-0.33135241142477406,-1.309486427939107,-0.358461800293782,-0.11326839184724496,0.13475969630004167,-0.12956305411927826,0.7867145279511011,0.199399468925928,-0.10294101301288028,0.004187026354216453
2003-03-31,0.1410977756666797,0.1794889347571085,-0.48376968540911397,-1.6461430437643205,-1.6755722840588885,-0.27230368006974476,0.05737054426882586,-0.471305174688655,0.16857446371142937,0.37697497600468766,0.010986720490007429,-0.6523233600027455,-0.35693354720999226,0.41950359959235756,-0.025389234004819464
2003-04-30,-0.1911856630053022,0.03485808044432838,-0.48016192716858375,-1.290686752337417,-1.5227249066265576,-0.2263725613043392,0.3671663946125183,-0.3297406571134508,0.02605121823409992,0.2698065418026816,-0.08680833184366692,-0.7511907092395935,-0.34972789989952163,0.58070842564764,-0.002861232281032235
2003-05-31,-0.006481047349491596,-0.0275922326344375,-0.5266200159883794,-1.1961234889794863,-1.4531075937388018,-0.14215050006945765,0.7465840497079748,-0.3889526341413977,0.13522513296198524,0.3885090507494022,-0.03696851839520894,-0.9892734022321118,-0.3854061015717005,0.555355214840735,0.0791606789504218
2003-06-30,0.7844268483182878,0.3334425241821627,-0.04298296458730229,-0.49730525554580585,-1.1118282997057871,0.18299994581597434,0.8769871541336483,-1.0294511388671934,1.2008054127149865,1.2893559942701032,0.4500647539964554,-0.21101688597056073,0.0322722978076964,0.4131751430591628,0.013018791278807722
2003-07-31,0.10056515066579677,0.5039256466676917,0.12666448429083768,-0.6323490832172168,-1.0245418228622851,0.3038421478913519,0.6679932058189654,-0.9446644802620208,1.2033708666227747,1.2663225783275707,0.41082257538212447,-0.04311172267864982,0.16798709478185392,0.4858398039901057,0.2269512913554963
2003-08-31,2.435127253986106,1.7287243432225148,1.0711937739811044,0.497170794706889,0.09831039442480705,-0.031059966148321006,0.3310930504138297,-2.077755887788207,3.9475233981199884,3.003260850507803,1.8990839338791423,0.1388223124522064,0.6905767560353698,0.1664876388831066,0.3491393337834312
2003-09-30,3.3874790246254367,3.204686007766112,2.6560217537350725,1.6168470132715103,1.1748619925693933,2.1123159237110802,0.7832853486677611,-2.9938838636253524,5.320005947411356,4.0625089093823075,4.070670850461278,0.3878178873014917,1.1497599381494927,13.929172503393607,-0.11316713560441721
2003-10-31,-1.4782430726474474,2.148369268298684,1.5893089313044129,2.888943752397109,1.5228426758463363,-0.14136940700355086,-0.016010580867771965,-2.0000865031458113,2.2592705710063097,2.1397129540808573,1.3115725779908596,0.05515889885395099,0.8557865999165257,-0.11809464193601746,0.25881546479880363
2003-11-30,1.9742223627490638,2.0737648994337885,2.781981066968276,2.549654438887797,1.5697553362904906,1.492926858210702,0.7257908351542078,-2.3926886732607904,2.7905195383916253,2.523853402771857,2.3015309144375045,0.4207245095584461,1.1284963727918573,4.70036817893946,0.22820941827764998
2003-12-31,1.5407323747463855,1.2263434355690257,4.053917890208147,1.7313654689968874,1.5570624327704843,1.7283763407706898,0.17720309448673774,0.646414213360562,1.7611013327700862,2.349641763946275,2.535757805342829,0.9847259986766503,3.8662067957176163,6.666383000450796,0.0055429721159723335
2004-01-31,-0.455331378031606,1.711586951957112,3.0765389722853778,0.6848063253227968,1.5457300877964064,0.3827890207352805,0.5593687426355216,0.9016117571396107,1.3230212199934748,1.6113328632104886,1.0584832115535285,0.8994540498712018,3.0733672189151773,1.249595448760359,-0.0031204414066447507
2004-02-29,-0.47804934729169857,0.3354610550148593,2.5326381922450873,0.5993638804411324,1.5996591059736345,-0.08056052268574883,-0.1876497405529003,1.1008466104274846,0.9858751874516489,1.1192558241606754,0.2254585281864746,0.7541587910208315,2.5949403710691734,0.2487756419606072,-0.25889714949073134
2004-03-31,-2.6446119370905072,-1.9675716786979218,1.1147672486461466,0.8606258818066457,1.774915456302792,0.40344062938625086,-0.2459046984844762,3.9066110424533056,-0.08215082607200452,0.1599024289421006,-1.3631992355179756,0.027194708107612087,1.7591977038633644,0.7024104519138162,0.13919676121103544
2004-04-30,0.8583704473685586,-1.1633875808957297,1.6664963109757969,1.513171287850956,1.5264139629438829,-0.5763034987982353,-0.2874083008453203,1.729747106935624,0.2957918352665255,0.35266089861509775,-0.7998575061380202,0.3552360043416536,1.9835626156174915,-0.7626234943908117,0.0023268362701626077
2004-05-31,-0.27171862159771454,-1.0465163694777044,1.5265663194312906,1.4341455537541037,1.03779357390899,-0.6240125092645282,-0.12179200147199269,1.5724581613951625,0.19850053131811202,0.1792308337139864,-0.8190394380799689,0.5330165064154209,1.7773770488514904,-0.8292134123528454,0.00022671881296453021
2004-06-30,-0.27698743968739375,0.1659205176249979,1.0860147985682216,-0.15364203660758063,0.47682463256111146,-1.043684736877327,-0.5570756964485146,1.4746312925526204,0.10491022569956876,0.029824662562038022,-0.6568515066632467,0.6583517753482707,1.272175746494155,-1.361392104961182,0.05270912359192216
2004-07-31,0.11921717783373406,-0.2409959299722556,1.1503396255392961,-0.79289327659101,0.5127403250000525,2.5146374043767055,1.0042574865153409,1.0365027814407173,0.18133484114874585,0.006272907400226009,-0.28253023839141556,0.680315758074723,1.2036212967029805,2.7714801632178405,0.24585150497664107
2004-08-31,1.6245203877427141,0.8166041195977431,1.1307307067557935,0.4447029822834667,1.0324783253670156,-0.6266871086283022,0.20682131232694592,-0.44464100269851947,0.9031218097063071,0.3920597314616069,1.0142795221181502,0.2505126858055954,0.6720083383663487,-0.8431675097427579,0.1108073097997589
2004-09-30,0.45155747026710846,1.2399783595137586,0.22231566950769457,0.01802458544804981,-0.10850616434035908,-0.11797658099556399,0.6708571840404445,-0.8183831568654353,0.9983838043978293,0.39472635656997784,1.0302239994232465,0.4660788282670449,-0.1585406368880535,-0.27271966262365516,-0.08441792681299697
2004-10-31,-1.036439246613092,0.5478645024724775,0.2862138699934622,0.8320998569978278,0.1408247947638281,-1.262975791566214,-1.9020637227734525,-0.2365102933357415,0.4193304046043991,-0.01361317536397952,0.0641210513522705,0.29795899084327065,0.0026248302367606006,-1.1583188533878699,0.1719278434680195
2004-11-30,0.8989558843380574,0.18946708965297512,-0.0012130588215367238,0.3524978220110125,0.17494866984915147,-0.6310918740851225,-0.14158648680561622,-0.8521975757481093,0.7887818786488647,0.16951818045619102,0.5862339518144261,0.01630519953006294,-0.3644021756764961,-0.6026708916543948,0.16556762050124374
2004-12-31,0.7919457657008712,0.4027430093589659,-0.2044364598965747,0.4610034976918521,0.06426707816781095,2.5625710908249806,1.3205343520125654,-1.0199992643183344,1.1082980031355325,0.29699855808909137,0.9009230814592147,-0.08539519319305641,-0.5629672272207289,1.248099056719652,-0.06413536482724257
2005-01-31,-0.9408515780982606,0.4450828859934629,-0.40435259860963885,0.2518339359987794,0.32825449326974077,1.475117509790707,2.195601191455497,-0.5629233265154426,0.5192875160684461,-0.08906247791786337,-0.11201539609140052,-0.4432991014415802,-0.6188608152752094,0.536200565824106,-0.013013871557920354
2005-02-28,-0.5412058003042566,-0.4252672062906329,-0.45859760428159174,0.010819074498971805,-0.052541394213395876,0.2668362716941716,0.9994561110186115,-0.3536817634102346,0.22969583833451407,-0.3275664140775918,-0.4901431921516836,-0.24304979966077978,-0.6326706694338475,-0.09030470536412924,-0.07132453519033466
2005-03-31,-0.95295352211336,-1.5311771386711588,0.05061330250816913,-1.3049365491247822,-0.047256627818928316,-0.19366632595429648,-1.1400619861597345,0.03162840549912646,-0.22516151485496355,-0.6928461739215306,-1.0031217852719694,0.44064493167325497,-0.24977121406440594,-0.248483585611973,0.16559544365419324
2005-04-30,0.7508639242874294,-0.44676645477566507,0.07482306429395265,-0.019790098023052136,-0.1075705967919424,-0.3896223571560437,-1.2371276628356214,-0.43734104966825565,0.21866765384410358,-0.3956662724999579,-0.3835216175896543,0.47445930059300884,-0.40820031251598843,-0.3848907822931875,0.08493150735786319
2005-05-31,0.12693184582040382,-0.037839742787084955,0.3172401072282537,-0.13718703104445,-0.43798663292022705,-0.7251056428875087,-0.9812436093080352,-0.5392003546668863,0.32452392684667325,-0.3243930255258674,-0.1756121885139295,1.1301406914667642,-0.39272628103857066,-0.6742276129820304,-0.0597444024630203
2005-06-30,-0.9184528490288177,-0.02455209483988477,-0.008724814227224778,-0.3266318849310536,-0.8506540591031561,-1.0129938898831004,-0.9423815144987913,-0.19634571470344733,-0.26648566011628233,-0.7218894122356161,-0.6321662796088874,1.1893450416485076,-0.5219055887781522,-0.8844633788846239,0.026834079856035607
2005-07-31,-0.2625614573772335,-0.6848400048044204,-0.21517644111777903,-1.1027386771308485,-1.181298097073102,-0.7398739581012359,-0.5449394790869552,-0.16399539833881357,-0.36275262656189833,-0.6953166506124071,-0.6084461637207971,1.2144746990922195,-0.6627473169931102,-0.6454046655422387,0.06459305568522054
2005-08-31,-0.0047951573690676996,-0.7672117930811976,-1.1562952271204634,-1.3225625842311768,-1.435866568097196,-0.33044483144039966,0.11010831880920492,-0.24031090526576063,-0.2611811570370687,-0.5324585531011823,-0.4332603359349057,-0.3753661569953996,-1.105561978979741,-0.3572490026941074,-0.09992202502688782
2005-09-30,-1.1326046666592464,-0.8910012949633828,-2.0674658106460333,-0.8581338494553937,-1.2106838347920028,-0.72679735054391,0.14201358088423638,0.05249419853620385,-1.0683013333347324,-1.1185765998396466,-1.1411634285314738,-2.1906986236034864,-1.3806752473500783,-0.5075307335885797,-0.013308505588242299
2005-10-31,-0.41197421840022236,-1.0241351440501776,-1.6240714424889964,-0.8595449324929068,-1.848982916215195,-1.402867764085033,-1.0073767603675876,0.06080066480972727,-1.3118871443165245,-1.275152649007078,-1.1871962463253503,-0.8874639998985042,-1.209264210669808,-0.7359001688094173,0.13374965003674874
2005-11-30,0.7162888031449205,-0.6048106795691208,-1.6827260934051147,-0.13469741842117525,-1.2986933521515236,-0.967239592415717,-0.6702592911062667,-0.4542956787623436,-0.4027468979263622,-0.5288633376902352,-0.30950251359148334,-1.6917513503054027,-1.2836098309375663,-0.561662547181397,0.24160915684418718
2005-12-31,1.7128333186598692,1.2734509252028154,-1.279521176901467,0.1661836054999023,-0.275713291478501,-0.4210499139540377,-0.04921634211689563,0.6111090452707106,-0.9600492712624095,0.7703020197635995,1.1460460269532577,-1.733719107042315,-0.9884855339632942,-0.3661196828014241,0.11915448440926556
2006-01-31,0.6687195205204546,1.9874404592847101,-0.5020419911705235,-1.142376387646389,-0.19318513629994344,0.15073181226980437,0.9992081353739533,0.17427818561581485,-0.02450304554140158,1.4520009414307407,1.756394765605611,-0.5256320106247053,-0.6596044900263365,0.049782248468309497,0.09596387415252057
2006-02-28,0.4317460524416086,1.7837944717420515,0.07561508335969626,-0.7977931553549842,-0.12911486017138687,-0.3755389989426746,0.0984977751220879,-0.08194345950397178,0.6260183441590094,1.8456722325739563,1.803331814314611,0.25986910336188523,-0.46563996831305837,-0.3794419382783467,-0.019831495065776986
2006-03-31,-0.5655565565262047,0.3209288809236054,0.46583723043801367,-0.825954617763537,-0.7300175678925851,1.4813917858209398,0.2356382994233644,0.07569417167518917,0.12652269482150597,1.2463021406367571,0.6472024968066121,1.5395800026393691,-0.2574775761715409,1.6886927700369538,0.30136036282558315
2006-04-30,2.3782917974360696,1.2558049378328526,1.3175236414396603,1.20807771355391,-0.15458724353052916,-0.6150357081164505,-0.44466365190669915,-1.0758396296139754,2.853447791674628,2.6645618986990622,2.111884198550946,1.919194859337112,-0.2669583905039264,-0.7992673290760988,-0.05462062250693707
2006-05-31,-1.0606551052411406,0.315028898889466,0.47232390449376427,2.1319319404807717,1.1317050778012485,1.4927839444381776,0.4427273300858154,-0.7124501954497432,1.0732873483630059,1.5331710118812671,0.3883043437324786,-0.0932217490790065,-0.43891670576926906,1.6725997596709847,-0.26822800825363663
2006-06-30,-2.885142134008361,-1.247317890645801,-0.6293495102260585,4.38022243467992,3.7872660783837837,-1.2903644570329431,-1.0853941535603844,1.346466722311263,-1.8848099776496985,-0.989332255388083,-1.9363158619941412,-1.7091901607145712,-0.5970772169868472,-0.9715817500512401,0.040574009398091374
2006-07-31,-0.08113704458927215,-2.694013901207017,-0.49368781258036304,0.7791178222169808,2.7320621297471184,-1.6080561111863014,-1.3675374812873495,1.1882654509843362,-1.5781947742232485,-0.8455959237914299,-1.6582912297766512,-1.458464290135832,-0.5601250266797072,-1.2805101379638393,0.2339421785564353
2006-08-31,1.3800864584311905,-0.8162833993835792,0.6334983536006953,2.5258837776618805,2.9685066575099066,0.00029971898047073784,-0.5614642030547555,-1.9277838720529743,0.5769734890411211,0.6920950121520442,-0.20157484650451088,-0.8915544398104945,-0.2938171351245214,0.0012800201063965504,-0.04384668446304965
2006-09-30,-0.7138339925585314,0.40196443066586807,1.2029966254081395,0.28122090457298804,2.6570905265945512,-0.9303930855980915,-0.18324054314431668,-0.8381721109611758,-0.24754397428979902,-0.12610763767128086,-0.7329778499461886,-0.6289854942789735,0.26564946450975535,-1.3195568074249382,-0.030652719684362048
2006-10-31,-0.5620415050435255,0.07671191810060528,1.0085800238090097,0.4942605867560074,1.0120378295881016,-1.18294113531521,0.22563275684332115,-0.38563688520156186,-0.747396773228048,-0.6532477081404812,-0.7309991379841371,-0.05870431638324945,0.32167678082351486,-1.5998538574948862,-0.15256174120799457
2006-11-30,-1.518924428380537,-1.9800233699707237,-0.8971837168018398,-1.02785314077099,1.1714619995145128,-0.5879902666470572,-0.6090819345949307,2.59655385414037,-2.4440018678477586,-2.200289674515118,-1.4807501965290504,-1.350199773535912,-1.066594140399911,-0.42715067006757024,-0.059511896756398716
2006-12-31,-0.6876138216710125,-1.830713471656499,-2.2933397204705086,-1.013136444417804,0.06612454391620239,-0.6927512624784606,-0.08544535799577273,5.81541363454506,-3.583476249842661,-2.5779958089563237,-1.700257593443198,-2.027004868461866,-2.5314770335338013,-0.17488465785009571,0.09291938246948123
2007-01-31,0.5274050400770415,-1.048872976290185,-2.102736082163921,0.04842501090863863,0.1784804379903719,0.10971301650437996,1.1545876227891538,2.4324090131232388,-2.299940760466,-1.6637994350747538,-1.0219024128432956,-1.8954695229856262,-2.347501568041887,0.0714848603064649,-0.07608019729788679
2007-02-28,-0.8049891507222161,-0.6046678451477848,-2.4166673840349,-0.4495363471452678,-1.2627855281590923,-0.7287506321867387,-0.6426768819585374,3.0712779671019605,-2.593102750582716,-2.2133342918978576,-1.1349617749358325,-2.2233920626297,-2.7025034235529057,0.18765477951294618,-0.019351959757831896
2007-03-31,-0.34959569805976654,-0.3867199185982877,-2.1044993190077412,-0.5458675921858435,-1.1708994219908628,-0.24681733476686113,0.27160962633551167,2.8245512733451466,-2.410910453305556,-2.222143865819458,-0.9258397134406469,-1.9567421982439885,-2.2761953208362784,0.19873376362354842,0.12569085656079568
2007-04-30,0.7314480031353535,-0.2678427045715939,-2.224937141037686,-0.29957271106582606,-0.48950520946222803,-0.5281682498721757,-1.4289379292888942,1.1166363379561703,-1.3795646892146445,-1.2391799141482207,0.012786785238441437,-2.1077865014493358,-2.433998014630964,0.37795744812921656,-0.08654755976562968
2007-05-31,-0.8770587156636216,-0.30729672023420496,-1.9930894746967294,-0.210265671473155,-0.8277764031695771,-0.7802930991528727,-0.24143895510152316,1.7718192204280783,-1.81999690060313,-1.864421020838118,-0.5329132176822069,-1.9945819806766802,-2.2161257474114655,0.46858406035375766,0.06494166567034436
2007-06-30,0.3375792630311094,0.1274950698624094,-1.1127755355388198,-0.18747743059095323,-0.8259167153699031,0.12829950469483148,0.07966886595817772,0.9951375231724883,-1.3044816020168004,-1.3414212183359124,-0.17991677956892707,-0.9504643327077859,-1.1309726247962286,0.13049061630336276,-0.06494166567034433
2007-07-31,-0.6931169369558053,-0.7734012649354487,-1.2551405267148736,-0.6482427952284985,-0.9008609669670946,0.2570357761570996,1.0060188810856356,1.436681455795842,-1.6215325915079533,-1.8154677213767472,-0.5339703554782567,-1.1850745796089213,-1.324982999454939,0.13981207232112178,-0.10187198401043465
2007-08-31,-0.9369463270516268,-0.8095062612383194,-1.736736340464865,-0.5611502735794531,-0.7870075252669311,-0.27767357575125645,0.6960448003914281,2.048235447088847,-1.9941078990604604,-2.4836471202492336,-1.0437132306543144,-1.9019729750246113,-2.0623323120281136,0.35270898029957165,0.04802875198961141
2007-09-30,0.2467368638860979,-0.8523568214375713,-1.4289893638792504,-0.7507583012906255,-0.7111367327888017,0.20614258670103747,0.11005317238977065,1.3287613365482316,-1.5754066395316182,-1.9849789228833805,-0.6803012604282039,-1.4894045619871101,-1.5977051278666607,0.18786979956070385,-0.012675743546295326
2007-10-31,-0.2559962675108706,-0.5775132951116423,-1.3029556180513169,-0.7883546377264755,-1.2635494531045062,0.5560180705551164,0.1874508512093881,1.2395841561383873,-1.5361575031788892,-2.1674002947485485,-0.5929431918864477,-1.5128904682584041,-1.43691298274258,0.09529481185453237,-0.07163136291369866
2007-11-30,-0.7029770345844004,-0.432887734158041,-1.088733659291834,-1.0475586008762787,-1.3154298474768027,0.1062715655583384,0.3640643474282786,1.5226468232764383,-1.6825289562135137,-2.9478336210723626,-0.8824952541326454,-1.1776106663395358,-1.184246723740205,0.13565843201861627,0.19436296470283457
2007-12-31,1.3877289965306836,0.2549840298201724,-0.5840216307160536,0.3561639775703017,-0.3218368828786285,1.8743186071796645,0.8759293647468811,1.5613087220118818,-1.1924796338082746,-0.7453442957161536,0.38660419552577374,-0.40883551103390564,-0.46975474878214835,0.2141755475400036,-0.26048298266108816
2008-01-31,-2.1225677318292466,-0.879612841393216,-1.1314222294265381,1.8338328211306023,0.6824840020138441,3.774123256744265,1.6471523421104666,2.547191842210967,-1.917567086418732,-3.0602852005567835,-1.0017611080720528,-0.9064074104268003,-1.4778282715565523,-0.8268508378903985,0.185958552796733
2008-02-29,1.3967047420586651,0.5464541113664149,-0.6369207641057022,2.1470559471747532,1.0667833904037716,0.06404462262197605,0.37413619366501394,0.957922836602175,-1.0365655546578734,-0.9994230830432919,0.19884939347865396,-0.49973835719541065,-0.5711806338345015,0.10610034100434437,-0.1581559523824033
2008-03-31,-1.111816353885253,-1.4501143665176066,-0.8080895682864184,1.4907434666290482,1.26363954388812,1.1280854986797013,0.4722575829773432,1.4157606569915484,-1.3501808445418377,-2.0766127265703522,-0.7388671315400333,-0.602279884478187,-0.9488874145344136,-0.07927761793999936,0.02845411994028965
2008-04-30,0.24690347707083213,0.4258673190935103,-0.8895293613044706,0.46698750909219033,1.1828674577950418,-0.33882006492784444,-1.834969563454209,0.9949373929587672,-1.1101756339660531,-1.558086048108192,-0.35528013867565855,-0.6546104835064669,-1.1489140186358313,0.41385540378763475,-0.01071741009638662
2008-05-31,0.06103187385864628,-0.7901552981943123,-0.7142242739326833,-0.6036513867696004,1.0448586190775313,-0.9615319382471061,-1.2480467746904422,0.833726909962073,-1.0517134238094057,-1.4655053924137509,-0.3679678600738001,-0.5263451853653865,-0.8579542021940417,0.46130419724759725,-0.08477980795780561
2008-06-30,-0.5278218183029627,-0.1822694529322299,-0.9099514665409212,-1.1430687522427898,0.4250489287303152,-0.7255762394906174,-1.8570565464056272,0.9766321032556419,-1.1720478153953962,-1.8618722773255703,-0.7153294153729305,-0.7826730497422397,-1.3345305407466033,0.9841862974533697,0.17319221942323854
2008-07-31,1.541108024077677,0.9104670552826222,-0.40216743003873745,0.09876080434300902,0.09215377406250293,-0.6367303357122583,-0.6961237771193743,0.004059465441155984,-0.35016352215284735,-0.34259455868422395,1.3477271256431216,-0.28103628402156156,-0.3574559206368275,0.46097216009170594,0.04681885879950688
2008-08-31,0.4075711711800009,1.3036751465684497,-0.001645373565258861,0.05469991035387697,-0.37415882834033315,-0.1868736356596533,1.1993424596250801,-0.31343970340272614,-0.024472712645386287,0.17165620854091193,1.942675423685732,0.22315641075657533,0.24880359882290473,0.15316096895339815,-0.13108110396101488
2008-09-30,-1.0540008568434929,0.8655304839385163,-0.3569437017116254,0.5790942524150547,-0.47673534994170047,-0.5492411504566813,0.18890384340378727,0.1884020000162809,-0.6442260214510904,-0.9252536795978319,0.024487556748317842,-0.3322450568370067,-0.3940707193674795,0.4442093794072037,-0.14391210867908355
2008-10-31,-1.1109805576136,-1.6313448839102715,-0.6419576108860411,-0.2530824659932568,-0.04767979791446714,-0.555644815723246,-0.04802483171290533,0.9604100729184776,-1.5992599188722512,-2.1870779515954997,-1.479446380665188,-0.6264853867741057,-1.0745590161006335,0.6308859311468275,0.011240931161368742
2008-11-30,0.26053912776415666,-1.7989582040649552,-0.37818061759179195,-0.5850712181165214,0.01821764516870185,-0.5622428650013579,-1.0739795490610309,0.6063121763512703,-1.3602373494231796,-1.5766006047126684,-0.9742972332217902,-0.2801711046382622,-0.6166651245512764,0.49191436375649195,0.056417717312446186
2008-12-31,0.5996171686368807,-0.23114601274186314,-1.1232308273255525,-0.2625849117955279,0.04589914851642834,-0.5807192495569635,-1.0314929822000054,1.3451024024699254,2.997873653106732,-0.7772053989699063,-0.28883166486355877,-0.9001397218015401,-1.9868927968069985,0.9399255540233745,-0.05277003598006422
2009-01-31,-0.3850566144420372,0.4773080344855384,0.2828289434406576,-1.2307220110120223,-0.8533113816380249,-0.5378119489950534,-0.30756205709866685,1.2294121331920316,2.0158191702596753,-1.0455516113930525,-0.5637341087687641,0.1262923669582808,0.026811401366920427,0.07623130375679567,0.048392324738297625
