BHARTI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-04-30,0.5420352108950013,0.9737186291605028,-0.6447422501485468,-1.5963818965086207,-1.697329947841056,0.9781824761864977,0.1062180592021728,0.9947339205896173,-0.6082730274012693,-1.0077317741407938,0.8623255796037376,-1.3761879243365993,-0.6344215583431491,-0.6304218328975566,0.08522596305152766
2019-05-31,0.9610088575933089,1.2458930051321768,-0.07860795465780955,-1.1259172610755885,-1.441230352482619,0.42525193542940803,0.5230369588727791,0.7007071215899917,-0.258599508199084,0.4234082987440028,1.3803805248282506,0.07738475843244773,-0.4101249685165701,-0.19524525739719525,-0.006181992352587501
2019-06-30,-0.07827532711594422,0.8246507216033583,-0.1665368292073753,-0.601587586861574,-1.3310844160471065,-1.1853517989440945,-0.8725762039384873,0.6492732127216967,-0.5495510221062309,0.35689806293757714,0.9142609058608178,-0.12746036638635508,-0.41729263947946,-0.18980421675418385,-0.02644427811284042
2019-07-31,-0.2889812676318964,0.33894850134954935,-0.3151489328272025,-0.35361561223780114,-1.2230578204057938,-0.8858605161112549,-0.7340291702871123,0.5794473057924728,-0.5579399996659659,0.25323433320827227,0.3422817286764865,-0.44150203202748106,-0.4629391091883797,-0.12684225123204157,0.026885020329856686
2019-08-31,0.3659251963064736,-0.006507776803120098,-0.14532003460578227,-1.0807008761079615,-1.2094956447112717,1.2395354323332746,0.23851950657559573,0.24152205339750052,-0.353485386265113,0.4262050134974125,0.3758136903541304,-0.08867053951254765,-0.35863260677834957,-0.26698377819819774,0.0567584892489687
2019-09-30,0.7004866170490348,0.45736997981972644,0.5554064073094135,-0.7246128402892699,-1.1608795868748494,-1.174387000641725,0.07529140553496023,0.27405104579843953,1.1950984518941985,0.6914062306235916,0.6842791202880774,1.4763066415157828,-0.010594154893302675,-0.6239837017107748,0.01940580934631004
2019-10-31,0.2100532680668826,0.7541609165680768,1.2872238460757743,-1.1469166199758274,-1.1273970075730406,2.1425319567298065,1.200210282854124,0.43374958471670527,1.2837790583809778,0.7971838456632714,0.5868424529157266,3.0884928650448193,0.34307274591697967,1.9482234331571284,0.16742046747448977
2019-11-30,2.49603404163327,1.749479942363808,1.865991893089338,0.21786974174252297,-0.24610428127519815,2.217745649176133,0.8613330932588741,0.6438215030378237,2.334741355884435,1.6126815874556493,2.138412361556765,2.1560291523778377,0.7078512046166818,3.215911676979968,0.029717509515252913
2019-12-31,0.3918005874118824,1.4801033887332165,2.041054102410822,0.5177186667204335,-0.29276198500467915,0.6557498296995787,1.5424002442329108,0.9737076854591714,2.3508593131366107,1.7024846548206056,1.8065088552966684,2.2975081477854262,0.9909681401934338,1.2030057957870468,0.08542690079343128
2020-01-31,1.1289251564411085,2.036638951389604,2.8263046500943156,0.2209646090882156,-0.518556569796551,1.6158457033478382,0.6636597476850218,1.3787563553551347,2.304163177328147,2.0167522371890634,1.9864515173605168,3.278027482068745,1.8842200290155648,3.5931188729041197,0.05305144422162164
2020-02-29,0.63887963695438,1.0577952661953391,2.5018603238101136,-0.979560798504531,-0.5397713167581137,0.09852701454473088,-0.7929682587808677,1.709783861299166,1.9069001568632307,1.7175205490410517,1.5879811219185396,2.862338779490723,1.963344609385853,0.3860349767889971,-0.17172498502261188
2020-03-31,-2.633023418485471,-0.3302850351087767,1.142789369516784,2.9532154247110127,1.8244678305430677,0.324538969636294,0.14902705147838535,2.111737706265719,0.821951408654523,0.9462935031503203,-0.41231296065165246,0.4835034128968988,1.0114591630659804,0.2845919061202303,0.15399552104504247
2020-04-30,1.8874266508600692,0.050142606193955296,1.5416651518938707,3.287090878036314,2.6661940621778952,-0.3729426593459234,-1.4764754025260816,2.4889210096087067,1.1637289177685093,1.1700222792169588,0.48693376739907684,0.6342221452911213,1.3859799278620202,-0.41516914873512784,0.07183867900921709
