VBL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-05-31,-0.7666757017964373,0.0802935196805382,0.4965984339228493,0.051350983269309425,-0.7465736652555544,1.8893552368616509,2.5330814038457983,-0.03909389184989795,0.7759188603014847,-0.15975610550157182,0.07380219908818228,0.617316263788276,0.4054493375193472,2.0321741041882433,0.11545351404983846
2022-06-30,0.9678780764283128,1.156806363736041,0.6491802111701139,0.2516464618403221,-0.5727220582215204,0.047995756102943564,0.5794720063919092,-0.07492972360030296,1.2304582930851116,0.2967715648402459,1.0017060702321605,0.5436763779575129,0.2949742332056864,0.12298528160868832,0.11025648627003282
2022-07-31,0.8682128290162844,0.8688938990264313,1.0119180381252793,0.11471226589601412,-0.4692791907384519,-0.10078527164497005,-1.1834932657067936,-0.1224082138725017,1.5655089679356913,0.6582013759981022,1.6568886746190539,0.7481284250158614,0.38756805812606837,-0.07894211100952393,0.15834972021914548
2022-08-31,1.4040705490295637,2.662636677444361,1.2958766722122708,-0.9836988043854439,-0.20634647868236625,1.4871775565265264,-0.00827420408570443,-0.27075675154407436,1.9578702924204312,1.180742184077967,2.670664852944534,0.6800395150913107,0.21972653433800482,2.2901261111925995,0.009671208731119298
2022-09-30,-0.4480176422223207,1.3125834172424546,0.8599103414571747,0.021429564997385235,-0.18250199476798984,0.4153114872838594,0.5575740686101226,-0.2243403649387452,1.4182865431156082,0.6978048123671566,1.1559810637609418,0.46108436161738414,-0.15007478740254576,0.5754040122794837,0.004633950726257758
2022-10-31,-0.5519504358931854,0.2739663257004158,1.2346018781240522,0.23790841035476676,-0.1335965027060799,0.37432331000238034,0.7302366205125702,-0.590471169374726,1.0775921256303618,0.3797975572719361,0.278861500733888,0.7109440052920396,0.1625876033179654,0.6694668549417542,0.17505853859096984
2022-11-30,1.5166391647438444,0.3605922079761655,2.2789618951774213,0.4110932456923958,-0.21931351626177759,1.994530436891437,1.1863412208923163,-2.3102696013809942,1.7304680000589145,1.2509349440086508,1.447080501963831,1.5364266115536096,0.3637902175735286,3.9148311938792837,0.056618159907466055
2022-12-31,0.11376800718476869,0.8029513239030126,2.589978108393892,0.35217249217462726,-0.1327382289263777,0.02499404839927513,0.3077253212430351,9.87127639934588,0.15670219382817,0.8801133584316563,0.9653649844245725,1.8162290577849782,9.27305277307827,0.27781438937689723,-0.14306594663047106
2023-01-31,-2.799912666423762,-0.6117811159591943,0.9331457562853713,2.6412648083198653,1.4415316409627692,-0.5941294987894361,-0.5482569217705442,4.334907608941737,-0.928759799876841,-1.0127940525504544,-1.5713560168577019,-0.4965983514285215,3.2326405798637836,-0.7057298205083957,0.12644527659973825
2023-02-28,1.0578494030188643,-1.0503575013810287,1.5617463817830668,2.032012158510667,1.3027112057483243,-0.5714055278339849,-2.3745723204527533,2.267963492983487,-0.3467090156193104,-0.31831598592441135,-0.3228512884965203,-0.12498174914863959,2.796239971314692,-0.7074322184301106,0.0642021201444186
2023-03-31,0.27614117183742487,-0.8954219767866242,2.083888376554757,1.8530554470482727,1.4261963260487711,-0.8266194574001025,-0.9825650674302847,1.6251553694926322,-0.10736814809468612,-0.22581431725282597,-0.02965080630260518,0.1727671465806307,2.607598354005206,-1.194543496648183,0.04110457895865379
2023-04-30,-0.08270456772245875,0.9753800591063134,1.0480488226749303,-0.7249845784343738,1.5172793164539897,-0.5049925786161263,0.06256295318396456,1.2744919430002482,-0.058322673730497085,-0.3314910351113686,-0.17663426326721665,-0.40238216744555716,1.4505128377549859,-0.6275755433473118,0.15911048410900275
2023-05-31,1.5031796529362509,1.2232129685807538,2.602279188420908,-0.19255268473173764,1.5627421822821503,-0.5309353092360554,-0.1415998754665296,0.7239729331345572,0.8617832618893208,0.5530369028056873,1.3398694910913733,0.872198231540479,1.8951184446608296,-0.7431577371503528,-0.054172144463315995
2023-06-30,-1.4583966099595969,-0.08069483013006874,0.8485550379105437,0.937785812521567,1.8018130168380282,-0.7120298578660733,-0.07386040443901445,0.764646857661876,-0.06195947107205005,-0.651229363899965,-0.10092720955879599,-0.6663979281823647,0.9507143682446847,-0.8842912194423439,0.002302499539270345
2023-07-31,-0.6075688929152839,-0.5138222089563774,0.036722142414368525,0.9765385328093109,0.17594869987143213,-1.3123053399304838,-1.4637003133048199,0.6600580518044235,-0.34540488990598345,-1.090074320909155,-0.8305446186899618,-0.219746855973447,0.3741590410503554,-1.3868618018917829,0.11174239549209085
2023-08-31,0.8095791517670361,-0.9734138855207175,-0.29572645306100326,0.23042538968678317,0.06972885875395382,-0.7290182041848088,-0.5395245147373795,0.3100722075578299,0.3051174107045168,-0.496555799641246,0.014805654384061626,-0.532807779176547,-0.05351745042187717,-0.7191139404600818,0.05008634063087851
2023-09-30,0.02287023476417746,0.18775786490061935,-0.03732368235500538,-0.5995177850377067,0.04362661248140936,-1.1379546051620777,-1.366383010781505,0.1249389802840078,0.35294055181586464,-0.5566897132017251,0.01881046219034197,-0.16346195031816652,-0.004930866321473405,-1.1726995037791301,-0.039800346054579515
2023-10-31,-1.112934648926984,-0.23324741107550778,-0.30665772788756657,-0.06167779538306582,0.38739420761660504,-0.6759646305537486,0.33007158488296395,0.14746490226192105,-0.2965152685123101,-1.372515209366394,-1.0381639873999402,-0.8933153947567691,-0.12105429125165476,-0.6522158162442261,0.1954755659849663
2023-11-30,1.882443334147928,0.6399974696075361,-0.14452980830386308,1.0950295125464111,0.8151433057447808,-0.7919979731507577,-0.38426557458579075,-0.3441839297382105,0.9984769818298717,0.032654721931139746,1.138707501182053,-1.153990358072747,-0.3449322759609343,-0.7981107448992011,0.11276291442911077
2023-12-31,0.6943442374007297,1.248894631521522,0.1976900194475843,1.0284592319761605,0.280742438558753,-0.1910026933705046,0.9450155289173859,0.0870310043276964,-0.9740975410338458,0.4371206645232358,1.619591986137811,-0.10290165878486733,0.16670935833559114,-0.2386380275535627,0.03456427971474391
2024-01-31,-0.29969487848611526,1.9964126446531325,1.5586919124378003,-0.07617942474416523,0.03543577093195269,-0.6555113494839456,-0.041591129496600175,-0.030447123746144698,-0.8867317546918887,0.10784510662478672,0.811280682585098,2.1836220143975456,0.8527704594028179,-0.908280422104462,0.09535277922071923
2024-02-29,0.422264088294555,0.7200929222272713,1.1615199445377806,-1.2376087693666122,-0.06391944396189791,-0.42666636816665443,-0.005742391951986725,-0.27788156443306644,-0.261055246945689,0.34075808977762473,1.0360535609115211,1.6321187072431587,0.4050363967941343,-0.51194286540344,-0.007053572046660754
2024-03-31,-0.8327621218554163,-0.6428998303077207,0.4875794265730002,-0.9991136031940463,0.18585121108581173,-0.9220694012877642,-0.7324587954845433,-0.27719152218225973,-0.5829148963073761,-0.313799684113941,-0.14461955530550935,0.3020843220793541,0.060047142628714426,-1.0153193557619715,0.056198660798345665
2024-04-30,-0.07277094716348258,-0.4519166321361295,0.5625644171243266,-1.0797515803851092,-0.8018256413802112,-0.582264738297669,-0.26072469038624263,-0.42501972881466793,-0.28160206307021096,-0.39760386897854155,-0.5028915337425709,1.556262050179797,-0.04807372900096992,-0.6275605082538027,-0.0362362225833757
2024-05-31,-1.161443828031696,-1.8993750207116498,-1.1775796595144785,-1.1606759444999133,-1.6534162510210502,0.5032936770235961,0.09723411526487362,-0.36877873121649596,-0.8714732894088415,-1.2315561983533418,-1.614435072113597,0.2815721591736903,-0.7716429019902583,0.41029722115082845,0.13283904479287972
2024-06-30,0.9057084931259323,-0.2783496008398667,0.41991677756733053,-0.0029693718168268177,-1.3237888067192938,0.03253701044377445,0.36571373876201135,-0.6785424149056387,0.4191353350668723,-0.23983838755029632,-0.2893765842199525,2.057692419931155,-0.33001190959996146,0.036762898826873905,-0.03249529731372555
2024-07-31,-1.1038431472932893,-1.1814430807577228,0.005457045548388162,0.3447380110878351,-0.8384964453021263,1.0550597319039903,0.6197116040786251,-0.6437296659644658,-0.30267011566399915,-1.1372319918131177,-1.235949852426084,0.7613214788705338,-0.44901999070242177,1.0460767905749673,-0.049712993801621516
2024-08-31,-1.2209983749338034,-1.230870740715292,-1.5682996345040363,0.44570216666133855,-0.850332686121423,0.4803204382872156,-0.10184948106822322,-0.5990411800825065,-1.1115058251977992,-2.1126120952602627,-1.9391440101148423,-0.8209866542183344,-1.023412349244354,0.33730824335434534,0.009845437789570885
2024-09-30,-0.41345732384704925,-2.574388085022486,-1.802780018558019,-1.7696403605644748,-0.8536554553188047,1.0870173475182847,0.37094619618769753,-0.7102497740678968,-1.164263938937302,-2.2500860245885734,-1.8539467521229291,-1.1112774642390157,-1.2061413320800585,0.6873153576927833,-0.014202306739250799
2024-10-31,-0.701298941034467,-2.030594661089428,-1.499613652806771,-1.6328940461459287,-0.9949251421688691,3.101720181782151,0.6657389790191818,-0.7717199462175672,-1.5005175238738655,-2.4964630694889354,-1.8602046243763393,-0.7218526068193425,-1.1230839683006868,2.0500810040286566,0.03848048493609794
2024-11-30,-0.06119185431129014,-0.943929714115585,-2.5014591949187173,-1.5820540248868913,-1.0493704855630939,-0.593964949760467,-0.043777022103850025,-1.0543184925338336,-1.0406347063594283,-1.6096874581261864,-1.3672237663071185,-1.9002348924770565,-1.7196414946009149,-0.22569817500716446,0.027468584198061908
2024-12-31,-0.13203920118001702,-0.7049976391473024,-2.61137020802525,-1.3967491289495395,-2.7758520981905646,0.615301481949837,0.24023312288803558,-0.3940084399986091,-10.519921923141764,-1.6227307623035734,-0.8818585696372532,-0.9357854557629092,-1.75902937414807,0.4401827003450182,-0.17358923871370358
2025-01-31,-2.6561739471264127,-2.1808279951900773,-3.162540097768527,1.0259410082910871,-0.19833010363815767,-0.47452855597833615,-0.8163150490472919,0.8714502812470593,-4.530910890353631,-4.235061753902001,-2.5562835281064595,-3.788194624153122,-2.2694332019189885,0.2837768654399319,-0.2077755210858958
2025-02-28,-2.9527629465067458,-4.094422782052513,-3.4207516045448485,1.3646777626633122,1.441669108241832,3.949803701829608,2.7429791925121183,3.099212285964581,-3.2467010858856757,-5.7565486510114745,-3.743978397181325,-3.7569818821929033,-2.9850791022443226,-0.8104614680227774,0.2131638655983607
2025-03-31,2.043544823424048,-1.7774775792081456,-2.186982424253742,4.385137325050235,3.8804572724422615,1.6265722737331718,1.7014449984869617,1.1073375474414697,-2.192383665295461,-1.9965233522217534,-1.0895878117958322,-2.4243621940254534,-1.861714799883439,0.24616851895161,-0.03258291998783828
2025-04-30,-0.5950638166801274,-0.7146444377154136,-2.1280751602715027,2.8178248422708894,3.0536627152462716,-0.4221584480464653,0.26679735517845865,1.5085670647557157,-1.8332524397025636,-2.1807387877430515,-1.0922727129439127,-2.1907181013171426,-1.9676152647881535,0.38029902076959626,-0.09302505458620283
2025-05-31,-1.1532713526767857,0.08812088153273179,-1.9770967962916552,1.4139766648787975,2.524312522772965,0.8621433723726704,-0.8461043926219033,2.110317185937465,-1.5987821145477439,-2.82253516845838,-1.389882872495829,-1.9816363116866202,-1.9444163856506433,0.013977012896838894,-0.039426638335926974
2025-06-30,-0.532764976867625,-1.54831572152572,-2.1006705711025004,-1.063025797566648,2.0672479611471193,0.7517745054777168,-0.25514727230322276,1.986844763481727,-1.378248912145066,-2.8714654813160965,-1.126583949198542,-1.9241725629210154,-2.2493950839923604,-0.18286098160537065,0.13293018472512502
2025-07-31,1.1795781688925757,-0.3409598075703168,-1.5817433133130712,0.5311846403762112,2.0025446548463655,0.9491108389440962,1.6847171386468642,0.8318344964949982,-1.0888319052068505,-1.498788896943377,0.09587566128207894,-1.5634614090857148,-1.5461239858307816,-0.08509574861876187,-0.07024426921516193
2025-08-31,-0.8783735664477498,-0.16618593803604412,-1.4660920566658004,0.371525254003822,0.9451190284462507,-1.3468807352088694,-2.0996700759461118,1.155789694236664,-0.9860667712981027,-2.1279575888812303,-0.6395975365095493,-1.4822820913465682,-1.4830681159560033,0.6061218429283436,-0.09342342548648636
2025-09-30,-1.0331719594573594,-0.5030697114363745,-1.491917245986371,0.6190602407336854,-0.22603993539650274,-0.5295635533075677,-0.9605782601931254,1.4825415961193655,-0.8986225715377306,-2.894012969212745,-1.0653176270080598,-1.6070662974019896,-1.6293359951299142,0.33012965411366757,0.05683907805566066
2025-10-31,0.48017410448612463,-0.9472625474790425,-1.2536292829787394,-0.20795880700074632,-0.02571704110290754,-0.37487674821225014,-1.2273603569423792,0.8933696583937965,-0.73133581908483,-2.2163566079987964,-0.39225818924929884,-1.3266523684106692,-1.2878372756360934,0.15019367498127495,0.02502233156634903
2025-11-30,0.13728144230184625,-0.26574600715669877,-1.1699975146810009,-0.24213450828587382,-0.2301978079368956,-1.2030379510455416,0.27238088771235447,0.6076702465226062,-0.5998254578575014,-1.8012483795835845,-0.18125433820254463,-1.262881497677527,-1.1923353293637662,0.4693016046255471,0.017089153783777962
2025-12-31,0.13945435595738825,0.5142512549598046,-1.089860675603293,-1.2528701002207336,-0.28530236211566196,-1.4448216822256688,-1.3965166759592398,1.0077239179623485,-0.5753564063176583,-1.4736401949504063,-0.06615375817586293,-1.1873281393646111,-1.1793787969419964,0.5508848407993783,-0.038710483028430755
2026-01-31,-0.40661592431208227,-0.07266837837031204,-0.8011210011293596,-0.9116372303721537,-0.963032521859523,-1.2001988633078098,-1.3011289119100131,0.9920395050979948,-0.4890175940514315,-1.6821959291735609,-0.17735713874651232,-0.9889858559491024,-0.7930365545071165,0.211891975535523,-0.043034874378785275
2026-02-28,-0.42009458882513157,-0.5138289333202896,-0.43597871354729345,-0.8842412436586613,-1.0318552284722877,-0.7034604402023276,0.2407572520886155,0.9824180989042582,-0.40644440952667177,-1.7982274856982199,-0.41227636395569345,-0.5286648569137148,-0.2436617009627719,-0.15740515310092537,-0.012147026271218945
