CCRI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2001-07-31,0.4688685568481806,0.029025540575230453,0.6340934459652907,-0.9695136862797984,-1.12154759353766,1.0090684746659915,1.0402495221786872,-0.29532671218371853,0.690037481411569,0.014288631851737022,-0.15701581078653637,0.46669043806585564,0.5255085083354228,-0.04695586172528301,0.007782140442054949
2001-08-31,0.25059196730449806,0.22285036834326527,1.0677074065158696,-0.9216296593849979,-1.052264502278739,-0.6253837284640915,0.15916505661399638,-0.41140626455771756,0.8116606117768712,0.16293888001832688,0.18006050666178353,0.9626289251090296,0.9945152192830579,-0.022356651624669637,-0.04582299434752442
2001-09-30,-0.05178130834302782,0.38887236901887556,1.1450919974259255,-0.9732754632127429,-2.213352072760635,0.6023660794019567,1.0165112116402102,-0.3643947820158249,0.9117110358636621,0.0633964973502807,0.19793836545207058,1.5579935168109142,1.1263379221778937,0.06091376209049648,0.006292155590889272
2001-10-31,0.3447279883198863,0.30149328395015723,1.0840598830633588,-1.3117877291590918,-2.1246936053429444,4.376291231103191,0.8516097494500879,-0.512017373342195,1.0932245983717632,0.26127618566806476,0.4007209063105725,1.4972797339234178,1.0988671086471622,0.9182476486497171,0.18887114853099607
2001-11-30,1.8101286599320803,1.1205251651155543,1.2892307902471911,0.3793167093860928,-0.9266703918001337,0.27427077258244015,1.2224591724381701,-1.5599898774083016,2.0221422034716072,2.2160044932948515,1.6005633736429152,1.2687442039338943,1.226348639470506,0.057672149363784335,-0.07228357027938648
2001-12-31,-0.35647802348573937,0.9247919309227066,0.13766227866919686,0.5218425745494761,-0.8084578093946624,-0.3801538049492074,-0.5650296797107948,-1.2953997011044305,1.778977830805055,1.5587089802908234,0.8168129406177954,-0.028022876974155116,0.19057347506230243,0.1816944465483185,0.3752415448237259
2002-01-31,3.082932289123728,2.3961751481720754,1.4596213538505651,2.0828000523514287,1.3033967850299364,3.4043035948572657,0.865874149517614,-3.4006989122400064,5.211542460749259,6.023064315745016,2.965475084521126,1.0034702530805841,1.1647421886493816,1.9871699726038758,0.1662107365212564
2002-02-28,1.1619693831113298,1.9732407738320907,2.25074753128737,1.837151127107327,1.2687356876530855,1.965096599840074,1.7936674504686252,-3.5893522523578216,6.823758376733356,4.47592646284776,2.790644109262196,1.4777291427748696,1.5010842353183895,2.77940796528124,-0.013078187337611073
2002-03-31,-0.14142583840258752,1.9669828462296608,3.284818165163568,1.2526472243392006,1.0388696372996968,-0.023997551762110686,1.5565665971441618,-2.4772097271466396,3.141217555124755,2.688371302740299,1.518350215608145,2.2334057087550234,2.1425109049123585,0.06808827121869891,0.20041421944125296
2002-04-30,1.3883714178479893,1.1746996224918729,3.9786275888793434,0.03385221685938267,0.8803914817676203,0.9313260312231564,-0.31363567843565826,-2.3397977317255507,2.94541703159811,2.516828036900325,1.8152130428543811,2.981601171975571,2.323759902221093,4.162828452693988,-0.06641279155543257
2002-05-31,-0.6841038402009568,0.2475113019639435,2.7854506910924504,0.5384902527993388,1.3220355754493578,0.012751222245469292,-0.7432593977361964,-1.7631153174514727,1.844660528284099,1.7237203837547135,0.6698628081607089,2.104591873359468,2.0537069840713076,0.36429859315110064,0.04541668589856548
2002-06-30,0.17609423366106963,0.4204045751498212,2.801185144816415,0.502483701594744,0.8953865050429577,0.20522033370336618,0.27466921476589146,-1.5169922617956833,1.5829355557623845,1.4749453756234678,0.30856707430658487,2.4317124556272867,2.059526824126661,1.2561377805312288,-0.08654711613812185
2002-07-31,-0.8062749129974198,-0.6643437937054636,1.7570361123456408,-0.7073295099476659,-0.13772156290180726,-0.7514217962546338,-1.080571019888391,-1.1543369468427003,1.04543237904327,1.0427657267955686,-0.37016747840630243,2.152562201542092,1.5472232428277026,-1.4858843591880704,-0.01206911201749704
2002-08-31,-0.29284541957274224,-0.4655771499090145,1.5109497292098744,-0.7590317787263013,-0.5071364850581489,-0.5577933545101562,-0.41082568047706575,-0.9628734875500314,0.8399368331155624,0.8475944436420059,-0.5164626666299196,2.1018664789245465,1.3695381098739492,-1.2480600201250447,-0.16768504927121183
2002-09-30,-1.5404756059615343,-1.3412688292184551,0.9991074861981202,-0.5220271397457434,0.1422026815279474,-1.0056725764935452,-1.2408911252370347,-0.570954604897745,0.2928885194392578,0.3834170739005608,-1.275665465563781,1.0891520301147313,1.1571159980542405,-2.148735162405333,0.032789822822990755
2002-10-31,0.04471490843307027,-0.916523598420058,1.0032948299185582,-0.0559263321445175,-1.0923613904225926,-1.0486244398966287,-1.0538767795311073,-0.5161225897841154,0.27987351608955857,0.3475836301204465,-0.9573889471269106,1.9160527144649326,1.1298339885467286,-2.0711144947390387,-0.0180275287782176
2002-11-30,-0.34764417896599026,-0.9541116491891648,0.33026303481010594,-0.11348299506303482,-1.1065407412594612,-0.9590292951353137,-1.036248164340984,-0.3650056535533248,0.1390197240117288,0.2000560574340503,-0.9051363575764227,0.8437579089940933,0.5007319228655426,-1.0852201606822582,-0.01066812251211008
2002-12-31,-0.2496294602625242,-0.2872891267029802,0.44242417292327496,-1.545606499496562,-1.2664522957751991,-0.3670096481404161,0.7303846486528501,-0.24902033069113885,0.031867557611715995,0.09019188116497853,-0.7057180929962567,1.2535412662956569,0.6328501371330667,-0.4749968838997238,0.016211094628082467
2003-01-31,0.027708150020905976,-0.30425373038641973,-0.514853847204807,-1.5817790932090001,-1.1610828528350634,-0.6798785883117617,0.8357491629441203,-0.21025095671493216,0.007748952991516399,0.06858856946277701,-0.42389691418024616,-0.41983424382713724,-0.4078527050157019,-0.2895278540508907,0.01595248186187863
2003-02-28,0.04032002373317724,-0.10229628883381112,-0.8673161859208064,-1.5124779002538822,-1.0299729429220246,0.5990171294301401,1.2948520909493444,-0.17549409245743536,-0.014245758050757064,0.052151309254956674,-0.1587138489605786,-0.99832190363042,-0.79466726995429,-0.2533554210886242,-0.09214999546387743
2003-03-31,-0.8310392117707205,-0.40834101878061113,-1.0218498177114885,-0.6173450589405579,-1.6636201745564334,-0.35405154931500965,-0.30214621977714956,0.10220627437882618,-0.35054104028096394,-0.2363262899194055,-0.5640624890934379,-1.5463248868266108,-0.9931111679212824,-0.08069395290088788,0.08170993046719431
2003-04-30,0.5570383784624687,-0.14943869206218255,-1.2035979425393897,-0.14402882430989997,-1.2292507657631293,-0.8909941951967738,-0.5249266166580182,0.019850192462044332,-0.19620275393910752,-0.117813303555044,-0.12689807782761825,-1.7334044388395846,-1.1714904021243155,0.23479128553248402,0.2914231916673843
2003-05-31,2.329456938250404,1.042245481917815,-0.5386366205411218,1.6107984320242896,0.5367802971956862,-0.409605882043978,-0.9918253554366133,-0.43942106464157127,0.7346871887363488,0.5344142143147551,1.3295432380406553,-0.5100657767109771,-0.5248737521441483,-0.21680099374112533,0.09265883048270476
2003-06-30,0.4510109616608655,1.8350621713053856,-0.46966965141658523,0.320445200017534,0.49216618632969894,-0.3639958439848097,-0.5570397865390223,-0.4739548381574108,0.9226855998788668,0.6371672161754582,1.341571397861483,-0.43766594462684044,-0.521889968205811,-0.21438712572295576,0.09351390195133143
2003-07-31,0.411364735005948,1.6950221592206312,-0.04764838512359689,0.20738374074918475,0.4112309582152089,-0.8752708907196366,-0.39199549582957605,-0.4938845446206605,1.0695421336424422,0.7250152546745071,1.274983615152228,-0.041216053672313076,-0.3028699838914018,-0.7249567419997753,0.08835372837091614
2003-08-31,0.3586294778560325,0.6600198387521456,0.22229474184360054,-1.6652221424168807,0.29580860006910104,-0.5872223209517711,-0.6055015743540724,-0.5069142195036577,1.1405588619840992,0.7863783191119492,1.105353057480537,0.2462299216469444,-0.19224749085150683,-0.6598166621948152,0.2022688398930315
2003-09-30,1.2301110917903735,1.0760135439821397,1.6601807557518222,-0.5845888563756676,-0.5172184088883387,-0.31894594321942593,-0.23453519613526902,-0.7580545061271267,1.577634505350904,1.1572111543500558,1.4504012953591852,2.6714368666187003,0.44306338406385876,-0.6153693636291003,-0.018246120227804606
2003-10-31,-0.5798405323746024,0.5279000511862932,1.269306908144727,0.1306022258622809,-0.08749757576892911,-0.11546412625489991,0.5577698424923958,-0.7072017861832807,1.0034204034658083,0.8742654607979695,0.44217414121776044,1.3975704857135014,0.2965678000225336,-0.0838667725553761,0.1376247503241585
2003-11-30,0.6331121270948062,0.6855321985413116,1.8870517725651357,0.1305962531081141,-1.0377973870095392,-0.37848528803268777,0.2273861654817764,-0.8566829413690376,1.1555459218421968,1.028660472778209,0.6438428890699162,3.418918383760803,0.46088840008838017,-1.0758357247398584,0.15553098283197708
2003-12-31,0.7993781028818695,0.4546639673647186,2.540200129470473,-0.15204231841267593,-0.9207084471234945,-0.46563998632008957,-0.18448579296566991,-1.205610697270186,1.269101668801127,1.1836587264845464,0.9051995740338398,3.5804896877465864,0.6018534939754423,-1.6993361940973004,0.06691287919803328
2004-01-31,0.03146704388819164,0.7799080114461264,2.468064538463424,-0.9239167613802558,-0.8447962998424289,0.4222974311510284,0.09235506750655897,-0.925212406889794,0.9490521968101826,0.8867922620716631,0.590844697970692,2.9993581181033506,0.5559810586676437,1.5358359284802903,-0.07682271078326419
2004-02-29,-1.1798907866054396,-0.08868998075877352,1.6760751447713984,0.3791404649500825,-0.003918195563402903,-1.5343534564795038,-0.6145162505550161,-0.4015371730757598,0.22466337179381426,0.3129486866916744,-0.27633449928626724,1.1748902202519578,0.3916435481826841,-3.9241867333719793,0.08240656500262146
2004-03-31,0.39449435173032804,-0.35612181770648654,2.3314154102158415,-0.07372745721304645,-0.4174609921854688,-1.6126609662991587,-0.4548046926773003,-0.39465591234993963,0.35620348639476473,0.3732288503993461,-0.04779560202300381,2.2359845726378254,0.6975741505251737,-3.8697348779622205,0.0732419381838331
2004-04-30,0.2730533802640348,-0.26045071210308846,1.976110519054054,0.053589534561305045,-0.5847753489592139,-0.26623847304374576,-0.549435762760159,-0.3359509685694459,0.3949619784966881,0.35907003564597145,0.018869251026834365,2.195058458087005,0.5221894899051643,-0.9475483483970862,-0.3905090169545143
2004-05-31,-4.196194074777755,-1.7284024518458079,-0.33354564483276666,4.181692119052626,3.0502367386408418,-1.2013767362855123,0.20397659451546368,0.7871428429155739,-1.105132272129579,-0.9711500366524208,-2.056969539392649,-0.6627349140184613,-0.5412612528328777,-0.34757541956859356,0.08076911252050412
2004-06-30,0.417018394850246,-1.5697636330257139,-0.3343941454830291,3.1267674051525254,2.521067993619832,1.9077041655415954,1.0728833993202687,0.609307087461669,-0.8272044761618962,-0.729527001008927,-1.329081499337513,-0.6369142203690041,-0.5714077675606215,0.9821019477144701,0.09285526402133382
2004-07-31,0.4949860211849766,-1.338529091604654,-0.29920463703877853,2.6520938667786575,2.4122613301507294,-1.9331803719056242,-0.9113513662688055,0.4501430244290121,-0.5335269950801185,-0.4903767850263787,-0.6555946030436789,-0.616492498338707,-0.5810506392249358,-0.613336677124433,0.08148152547533019
2004-08-31,0.35841681970138106,0.7212732234681413,-0.29259201816771485,-1.294604964615855,2.1472170030780027,-2.0242024190589807,-3.309502559878376,0.37379876789905464,-0.315690767644274,-0.33545217141532563,-0.22932838171300052,-0.5989322693096736,-0.5913119119302451,-0.698856911565633,0.08834660693460128
2004-09-30,0.3809723965676327,0.6973493057373465,-0.5018078101288683,-1.2392406794136466,1.895502735196748,-0.45942792539287264,-0.7333753494993681,0.3082364185082506,-0.09101412244678368,-0.1844417296666881,0.24179197212170503,-0.6611339498752289,-0.7730737878274395,0.16138268159654742,-0.05864230265154194
2004-10-31,-0.8582520902533349,-0.04255887168347404,-0.5574842122091004,-0.2114580124069221,1.6759385113849232,-0.860848698593491,-0.3500843026483204,0.6341239892095757,-0.46915168116621914,-0.5306716123402602,-0.06267222447057536,-0.6689992225832702,-0.7426464694992304,0.08629980495202806,0.0033778110143570625
2004-11-30,-0.3267499938301427,-0.45409933381414336,-0.7581789910558225,-0.3129809386623548,-1.0445938976744744,2.688989978774336,4.123796224373734,0.7759811787593812,-0.5716116375695232,-0.6487993617395329,-0.3735312677779111,-0.4807340623151274,-0.887646463925919,0.9012431433574218,0.27713090356962733
2004-12-31,1.8290729637611347,0.3949100138963588,-0.536739495359821,0.9961237957515698,-0.01838828832172361,0.044598371102172324,0.13535582322294332,0.2747765509932177,0.48658879158917917,0.13236808503871772,0.9223411393058546,-0.4911888721439921,-0.7434016876729281,0.3509913334214749,-0.09105089285201898
2005-01-31,-1.1075369203897363,0.1980019363429337,-0.7814856082010644,1.0711520131464611,0.32830390987363595,2.6851494121745647,1.6267004448547984,0.6634789729639511,-0.18940003836584782,-0.37672601391259,-0.16692792299645068,-0.6694338138372934,-0.8460939155521922,0.8569908077127418,-0.008998935868569584
2005-02-28,-0.45270157666939637,0.099280949362572,-0.6835121716026439,1.0113007055291074,0.29998176791572867,3.402929987357493,0.39858196627567494,0.8376724586728227,-0.40378799759689654,-0.5642822695343358,-0.49236933372822483,-0.6092047905032338,-0.7527125665743671,1.2575615034467136,-0.03594923412292968
2005-03-31,-0.6393138076843033,-1.4728992837268893,-0.895043380431849,-0.9625748187664802,0.2486570859176463,1.3348787728215161,0.9518214063867945,0.9823813663360556,-0.7338738658782976,-0.8179116184595235,-0.8287682323711886,-0.7319018562741092,-0.9261020301717651,0.617386778475376,0.08836477990667868
2005-04-30,0.24892938081292082,-0.5624931479076242,-0.9002696641364071,-0.6509707771370782,0.12736803745811753,0.09479751118116647,-0.38149193426484745,0.5443978381010884,-0.3561596760423272,-0.4386373484574596,-0.5270644642666669,-0.7450084667253096,-0.9819661935655997,0.45392844391279863,0.04366475342714006
2005-05-31,-0.08221101342115548,-0.317749122394881,-0.10702411329683649,-0.6654365741703311,0.037859580691703254,0.34558199828812247,-0.6175993202934551,0.3896180602751431,-0.24343491615764193,-0.3098462072631822,-0.5384875620436661,-0.28576662124798363,-0.4729225910168612,0.566674329405229,0.03517095349636096
2005-06-30,-0.07402599511677391,0.06484945672792587,-0.25531328644208795,-1.034470574372728,-1.449510197305514,0.49325214660162037,-0.24584494165593673,0.1407070767366187,-0.09720349659038696,-0.11863168404195978,-0.2763005460415024,0.18894161806843118,-0.6046684401350182,0.6811337756644454,0.11952944873493383
2005-07-31,0.6154873856901696,0.29324546857251566,-0.22716936912754535,-0.7491168321203525,-1.4599606672913943,-0.3363027983116885,-0.20242886369309435,-0.692461583424792,0.7126362515879718,0.7066799964395966,0.3610483035901387,0.34797059597909835,-0.6561510363602239,0.01801968407195843,0.11912553070161347
2005-08-31,0.6009197819156961,0.7958296943362738,-0.15534062150078964,-0.680696248134289,-1.3033288561755254,0.04966411490519337,-0.03467921994429278,-1.4558249531617777,1.3013993020632957,1.3736229244060787,0.8618853550316118,0.3879078287075073,-0.6583150780568983,0.3355051014347537,0.09859556369981816
2005-09-30,0.4261506347229151,1.1466741895809411,-0.14522573835971808,-1.1727237615834492,-1.6751391311764294,2.6571798060274374,0.8446154405006615,-1.5351179722147028,1.3987765906943856,1.4816247579455946,1.005090837859111,1.3035352165558298,-0.6726773202964511,2.706889211090096,0.004850739325685638
2005-10-31,-0.2868966810705037,0.531321118132664,0.049210086016693466,-0.5291933304087109,-1.327195811289737,-0.48606151091216715,0.21931612931638644,-1.2229200042782662,0.9089579539588222,1.0706166664229138,0.5100846827638941,0.9191215613589916,-0.5300638662973095,-0.26181915470382217,0.039589491503067
2005-11-30,-0.012517079353346807,0.09764582589885629,0.16254307432962964,-0.663845626274691,-1.2273470301803107,-0.36401814093395435,-0.08431084996031335,-1.0095260630239982,0.7350443506915239,0.8821631560916106,0.2794014037083864,0.9964530414089255,-0.4529961070110159,-0.1745333824695104,0.04489655746706954
2005-12-31,0.06494564083719949,-0.16865623524221293,-0.4126892908671199,-0.9304838724392713,-1.2095332791282472,0.23382355027870044,-0.6061377110134146,-0.817802759835206,0.6508468737357187,0.7523678840456003,0.12809357856332185,0.15663638280631229,-0.7110281668153601,0.43036576058241977,-0.08106063610871489
