PEPL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-11-30,-0.15632995230045896,-0.3478455577718568,-1.2076757708632235,-1.2252846637828245,-1.490258460181045,-1.1058883482806106,-2.0876453397591783,0.6445044369678926,-1.53599611380842,-1.7341162312844967,-0.8648101578459647,-1.410164959089125,-1.2131498533774605,0.017145527650477953,-0.048420956116502475
2015-12-31,-0.5910761119320586,-0.8920649977986549,-1.147571222842185,-1.9165111128086052,-1.4787803906912005,-0.9228792636368373,-1.0436184032851001,1.1317220433159312,-1.6189980855990507,-1.9811124966973062,-0.8486443104287255,-1.3342305980101083,-1.1764390763232841,-0.08734305491707961,-0.0427618593380817
2016-01-31,-0.4818885844540869,-0.73829873295883,-1.426656640471192,-1.8411696824665968,-1.7431774474742452,-1.0742375134552924,0.6389242724774038,1.7347369289481982,-1.6599957235143237,-2.204100295128947,-0.8831689281475297,-2.0198068389918067,-1.561274341705427,0.2201138151374071,-0.21756314217099726
2016-02-29,-2.3236449962173387,-1.9453914318127237,-1.7293050067985045,0.16064455559671534,-0.22566493693089062,0.39215773875247356,1.6854727989499008,4.423524604304174,-2.2063069340028356,-3.6236452738340295,-1.9585223737361546,-1.5775703835728863,-2.2986316397950226,-0.7064775606625884,0.14689295168702163
2016-03-31,1.3054187444924643,-0.7355988159014902,-1.3968581507951414,2.2609752065248663,0.6078113324105165,2.05801164977566,1.985567457607891,4.836078286994409,-1.741055651212634,-2.1377300506141244,-0.6491217451847606,-1.0851561970236547,-2.3756915632303928,-1.5903369662011775,-0.02520649279521743
2016-04-30,-0.2581583118544069,-0.5995314902649364,-1.1945916336341278,2.5166615912290506,0.6880308907355719,-0.6622829190016505,0.5819871367530559,2.5822292147579833,-1.541848910827072,-2.0561702633474264,-0.5449853840137139,-0.9421090577537522,-1.8312984056576342,-0.03175342367286699,0.09668541765404476
2016-05-31,0.9704422252960551,1.1437280673977859,-1.0229787998694513,-0.06639600949750418,1.1552377539732697,0.16861319568937244,-0.026543651673501544,1.533899015705204,-1.1065193472395165,-1.3154001601660883,0.3236043607092766,-0.77870242511851,-1.3038030574885144,-0.4349384470524603,-0.000808734374851841
2016-06-30,0.040289165676790646,0.4479938286887012,-0.9849449653015709,-0.6625997770531079,1.2498940167513874,-0.5806779025981459,-1.606046543213156,1.2113640810232653,-0.9408880477071245,-1.1656976605420692,0.4773242067251317,-0.7625204223185125,-1.2482817178545484,-0.10699190536530227,0.00026965080384487025
2016-07-31,0.10034686756611225,0.7053874729775107,-0.7303101335750977,-0.8464570259251654,1.3699404474934689,-0.24748998481637818,0.26743570902581254,0.9757102732825558,-0.7952791615613655,-1.0195404250439426,0.6498027452981832,-0.5821663031496097,-0.7898398631465448,-0.19804184298405436,0.0032301508570319144
2016-08-31,0.1777061051341375,0.21429642270944801,-0.5188130783876675,-2.2730400793250216,-1.0370849296147506,-0.03065898391037181,-0.42907509834486374,0.783516620960586,-0.6546158860678183,-0.882843874918268,0.5317897703846123,-0.5194486017156479,-0.43623577330602875,-0.16387516816864942,0.03252104174356058
2016-09-30,0.4681940021465969,0.4925412954557953,-0.5066585419297869,-1.5912207392053999,-2.0731942554489784,0.5254925768823433,0.7715424804580446,0.566598158746549,-0.4558241622717771,-0.6210279614170666,0.7306869499486853,-0.7124841386661421,-0.4568254638077184,-0.23844527417062947,0.00957936127872342
2016-10-31,0.17678785603069744,0.5363435374337912,-0.3046378439357355,-1.4969424331833412,-2.0237092645654555,2.7299227984696595,1.6013490931743297,0.4332715256873831,-0.32450605535090327,-0.4801564662908564,0.5561381013335841,-0.38884121563937263,-0.12597144853508668,-0.2852676557213004,-0.2393132597632107
2016-11-30,-2.7183508294160292,-1.3494167502782468,-0.7183050334700245,1.6626566090869164,0.6376615708324653,0.15754660407915952,0.5003877724416809,0.8637302811265488,-0.7744713537450446,-1.4995712976405375,-1.6292509381624103,-0.5837787615858885,-1.2511074661772708,-0.14999829249854638,0.10699583899855698
2016-12-31,1.3837690206870967,-0.6766638041449927,-0.3479203701994085,2.1005099960881504,1.179898673045599,-0.28781112973341566,-0.1972566132582846,0.42751881750880344,-0.37699092226018993,-0.7712772622030737,-0.3089695932582075,-0.2252933965600949,-0.3710688493988665,-0.038204523365227054,-0.026525173057006437
2017-01-31,-0.12771819462463693,-0.8933216653996545,-0.25952301983615644,1.7946168190788196,1.106216501844552,-0.7750249033224178,-1.8553189432319128,0.36705547421994567,-0.3617471661918264,-0.7806108058168796,-0.35894619843742503,-0.14916464859053993,-0.2544880832776076,0.01252411539061736,0.028288323675387295
2017-02-28,0.5480309733915673,1.359640048031789,0.5518911378123519,-0.3409331684730696,1.1171022192147615,-0.4467293077239297,-0.5005184481765819,0.1717965134747043,-0.23348697913169603,-0.5092034614428821,0.2098077301202585,0.45308124756290497,1.3080643457624008,-0.2916426080073193,0.2444073513750047
2017-03-31,2.949337975561174,2.476536693216718,1.481749447041086,1.100838974664572,2.482741833873813,1.152425081484833,0.7326071875811516,-1.7285386925366646,1.5510084390148788,1.4918290046892089,3.5721486558131765,1.0473383135278262,1.2117816373135952,1.0868347453245122,0.08122707068662323
2017-04-30,0.8592194536829775,3.0488385985542092,2.4768698183673035,0.4867132817832128,2.1755504588037486,1.505905774617712,1.4944055076106681,-1.7523376579106162,2.7481679376102077,2.270473326098269,3.4368870374787757,1.7319203457465577,1.590105301786762,2.3294197689486698,0.02346640258928027
2017-05-31,0.23243668228937298,2.450257193515189,2.002046646165095,0.4906129913383515,0.024469807573280152,0.7272161161345588,0.9019756527179139,-1.6777034420251822,2.9260019593988322,2.324230284037347,2.0945579007203503,2.1864746178015904,1.3903919793133963,0.7183178997100635,0.04692468534053615
2017-06-30,0.45543431129091505,0.9448281405731358,2.1946118177964458,-1.0909823635736553,-0.0009653598183875297,-0.20382184790255234,-0.43647509755940345,-1.6236542465369477,3.332023252107855,2.456633145953222,1.6393791505232183,2.382612123718714,1.4748336221970095,-0.4634747811815402,0.06000841796135854
2017-07-31,0.566028658349665,0.7533477634989183,2.3393920611844523,-1.2188580769599324,-0.3289951330814765,-0.2548536622071571,-0.6586381525679342,-1.5613506726070048,3.289052525988562,2.354428159954956,1.320620991211787,2.7601603336853637,1.5317041770706665,-0.6243164287651983,0.019167560647586856
2017-08-31,0.10639619306334823,0.6727943528138831,2.111258364154427,-1.1020396133177357,-0.3152829759691914,-0.9390189613776299,-0.9672698700605802,-1.4439425438402997,2.5961190903505074,1.93960743758904,0.7392627952667146,2.3716989627703553,1.4404951319958113,-1.9444275583351343,-0.002375949212384421
2017-09-30,-0.14798509829507572,0.3222839878673889,1.6720611057808765,-0.8630463379418906,-1.9434753252973431,-0.6098043724177284,-0.28296660758957387,-1.3193566465860538,2.071326913695975,1.5798659758225568,0.33408883360431185,4.717631956811504,1.2509086138317107,-1.1537323263753687,0.10680503450947086
2017-10-31,0.9723500983243433,0.5540889954578583,2.017356319363725,-0.3778205476847471,-1.5430047873770534,-0.15642749047624807,-0.0642282930501713,-1.2631085878070896,2.2363772910739175,1.6589199019323624,0.8603544107811419,3.46809880151888,1.3338568334695342,-0.5206012663479344,0.08371702382080513
2017-11-30,0.6665919330326788,0.8922155169931266,3.681507243475762,-0.3702332773562033,-1.4029203036913382,1.2454041494911814,1.0217114483296748,-1.1806342296857368,2.063118732775058,1.5503635898522357,1.069449215371251,5.4080071331429735,1.988779161881844,5.0900963802637404,-0.03838621570812278
2017-12-31,-0.579314349213791,0.6204509713642133,2.0733746581322916,-0.03305872059653435,-0.9554903690646986,0.7544857517361001,0.6357490960276363,-1.0554602474762833,1.435639060738878,1.1485253059975493,0.3013485584459842,1.8029437610987393,1.4330855955537942,1.691772981998357,0.014509966716992683
2018-01-31,-0.06145417738025208,0.012422628230182095,2.0109738678746876,-0.3473206149101491,-0.9545828578627408,1.001772509002554,0.481485370879003,-0.9570384166571226,1.212924837584316,0.977134564557929,0.12134605980659503,1.8064365865650596,1.392548919643063,2.380698411533359,0.037992717076389126
2018-02-28,0.14867632974083528,-0.304109024854007,1.829489976898492,-0.7543776857907002,-0.9713380399470426,-0.4861104648854718,-0.5622110184522146,-0.8597288443182213,1.1170395731079048,0.8992897159185432,0.1192061424153929,1.6787594619257584,1.2500661657327459,-0.577735215079538,-0.1389570173834976
2018-03-31,-2.007686218098818,-1.1342112317561768,0.2679814911280338,0.25385492779999563,-0.017988948801135263,-1.3978671032847387,-0.9413674119557922,-0.5364257132797434,0.24170849983160114,0.40547399554066443,-1.3897404055699942,-0.09763402035753435,0.6614507062516283,-0.9868270447850526,0.046862657406276605
2018-04-30,0.2798630679651503,-0.9275876384739085,0.1062810718719592,0.49331269980198705,-0.24642120189186176,-1.713487982760282,-1.4806473000230516,-0.46341957871665884,0.29860121606191276,0.4129055420879421,-0.9615367960010027,-0.14323269457855117,0.4786381515478774,-1.2023875298108821,-0.20950254732997978
2018-05-31,-2.634272842580531,-2.705747684270075,-0.596100884772132,1.1363279932857966,0.44010515051127885,-1.616308911626199,-1.2347498307485718,-0.19847368825190703,-0.4998793979730554,-0.28548060600782493,-2.38215399671807,-0.5909406146576436,-0.15594437403071318,-0.2933329336528971,0.08517838087391792
2018-06-30,0.7343055608144681,-0.8622468228901886,-0.5406201911095838,1.6022053382310404,0.8317049064904551,0.2461657442572441,0.5209707301429736,-0.16547032277194443,-0.2923200276839053,-0.1155638937283686,-1.2241840743040637,-0.5691668308877441,-0.13304912523825588,-0.17689397355227376,-0.064624928622982
2018-07-31,-0.798207086693533,-1.5060050088911112,-0.911414903896838,1.219724964886274,0.8174960856738871,-0.5444498710030965,0.47700198052053877,0.007484797122204693,-0.601645703232122,-0.40818407689268343,-1.3210326630323737,-0.7167570007608994,-0.5898567269329781,-0.14254539888562645,-0.06571110906779078
2018-08-31,-0.7721784726076656,-0.5129419788170295,-1.1304285691461944,0.052702446824542934,0.6618780732401646,-1.4414329030201933,-0.14344241025458257,0.19959941296733022,-0.8991274110910977,-0.712127868654129,-1.263780552937741,-0.8107987776114581,-0.9256940325119501,0.19575805878288843,-0.12187809956852752
2018-09-30,-1.2795300016979145,-1.7298939784457756,-1.368296987294222,-1.013753470783355,0.5505514096319449,-1.004592406912576,-1.0481790161158093,0.4911758279230473,-1.3207020677985122,-1.1999298871356645,-1.641045396822461,-0.9238518650229317,-1.3709229381594001,0.3004325662299,-0.07390638326608472
2018-10-31,-0.7287142914531405,-1.6158247137577582,-1.6533225157711129,-1.085199758315878,0.15550792384949955,-0.33185565840318837,-0.018369335320876163,0.7414568941216494,-1.483014551300439,-1.4525225428519872,-1.4787617766043697,-1.1221170293366913,-1.9420137091142726,0.07822060815007208,0.10533486114712057
2018-11-30,0.9772580158004537,-0.5560464844416494,-1.5216034964862184,0.5958787034392454,0.030797873331606287,0.3219959984487758,1.317640783107566,0.7447373345025873,-1.1872231610482342,-1.1348756945426808,-0.5552350376627716,-1.0876627205485858,-1.5909671384968174,-0.3365415868948353,0.015351429900079695
2018-12-31,0.008366490271365913,0.15454468434693122,-1.4043225217425008,0.04539205083095356,-0.3232808873029045,-0.9849274821954341,-0.22521748658093374,1.0334408350792013,-1.2041284756739064,-1.2610084858322677,-0.23496714152985504,-1.0889153137969687,-1.5996919578171056,0.4426753259033879,-0.09535565605436117
2019-01-31,-1.120506410461871,-0.0006500840556984812,-1.5230514282547287,0.3583435524421372,-0.18897246472107557,1.4601871203359962,0.5037105540853866,1.7731188835443281,-1.532480387646789,-1.8283674220598787,-0.6380235708261267,-1.1448170633492227,-1.9727372797059908,-1.1879034876836734,0.029573372527389473
2019-02-28,0.22420082178329045,-0.4719989436726179,-1.461017453640011,-0.27987028222235283,-0.06346159048918647,1.5297748345152067,0.18022445569260312,2.5780331843963293,-1.4269232770038842,-1.7781793835096835,-0.25363368901529104,-1.0976439723238307,-1.8352914611589457,-1.273141292315119,0.20520804823895858
2019-03-31,2.03656966874434,0.637895689774326,-0.8065116741154019,1.627871611206173,0.7234452071973665,3.371733232671937,3.080611357151532,1.8636147660786062,-0.25245167664621304,-0.7347345600139087,1.1073030073342784,-0.6817401267709405,-0.7116123403794788,-1.066867318470601,0.03287914100631844
2019-04-30,0.28614853121999834,1.4232944612948937,-0.7866397067513246,0.4472122380303897,0.4602346004365883,1.1853667726694401,0.8514837670729202,1.439858184130831,-0.1361778944104954,-0.5480690342225013,0.9898133859058854,-0.6935549987860754,-0.6864122462072658,-0.5423342636421891,0.09678799117424676
2019-05-31,1.0080153072125753,1.9046292001053424,-0.08203687207182599,0.1551171643783339,0.6033577352963077,-0.21394465061427206,-0.1975604424265875,0.8417674857879521,0.2790120844941172,-0.04909163638455234,1.5173667657286525,-0.32506458383183967,0.26358938194091686,-0.1471384254209838,-0.055177790623583904
2019-06-30,-0.6672590659922356,0.34339356251364067,-0.3922733101021607,-0.06828803033975038,0.920212646329778,-0.2646978340235893,-1.8155260545310687,0.9622863011143604,-0.0032911780201111502,-0.31010294519629605,0.6755650812354513,-0.489140373473114,-0.15139369419773435,-0.05732937892552125,-0.0656283994607479
2019-07-31,-0.7299842290937789,-0.23725235195410485,-0.3629191981440675,0.23361880810313698,0.6252194386848761,-0.367743296109259,-1.3521876332322247,1.1305014240494495,-0.26393685665026473,-0.5914121838610338,-0.15526195697485085,-0.46963865549386624,-0.12396094000589696,-0.06405710160411374,0.1473784229014429
2019-08-31,1.5861062891374627,0.1139170047946591,0.18506613808227768,0.9109806986423973,0.9167356807515671,-0.2983070072427788,-0.10021868962070854,0.28224455475094845,0.46242689375800533,0.25862205846029807,0.6968972801534532,-0.20133685857861747,0.5705780868895935,-0.2556524404903377,-0.023103620251707323
2019-09-30,-0.2652249337485204,0.34262064139300263,0.485764375432418,0.6484731567952253,-0.010214326240300567,-0.539018317948052,-0.30849447365760074,0.27061597099104717,0.3606918077840319,0.17255858938966862,0.2957565559652133,0.0482153550499116,0.9693665810581696,-0.5859014629830488,0.04535464281996787
2019-10-31,0.4339498568003144,1.0460569967035558,0.8672474447977938,-0.16544709365501903,-0.08939069448867631,-0.524793370147716,-0.12189253186001159,-0.11481453686166858,0.6328008281102006,0.5005562818497962,0.49057677604328886,0.3214146798452716,1.373763953652942,-0.7954719399684913,0.00528054032303335
2019-11-30,0.056966707950703264,0.1387567408023796,0.5507933098439923,-1.6627661137822354,-0.5497184638883644,-0.38102230580688934,-0.10410241178491461,-0.34915462885233894,0.774148951504515,0.6665165518959533,0.4856501582167112,0.22586744727365446,0.9243069657904875,-0.466151672286221,0.10771127251656207
2019-12-31,1.1645430781009705,1.0237175658002224,1.021481143311501,-1.104836949281914,-0.6343165525799423,0.48440639586099593,1.1879145558644952,-1.30053999760369,1.5117463827417925,1.472453468325379,1.2357788642221204,0.6918309478002924,1.2186872135953695,0.7124475120645893,0.1247371097082749
2020-01-31,1.2488707427639405,1.5279005045081036,2.07895325364489,-0.7024912156121967,-1.4218363744758695,0.9676821786385336,1.49333592454113,-2.4056378635426565,2.115793516731288,2.137394212873859,1.7576325355725146,1.943336310840692,1.90571229820999,2.7013949131363773,-0.27773088056845047
2020-02-29,-2.8221046857158063,-0.3149554865783818,0.7943425663926533,3.67312535604423,3.278951109744038,-0.5066020101113927,-0.01556368477104729,-0.5529882953689276,0.42423090066950303,0.7640639509047146,-0.7941813219966838,0.2124395708691074,1.031834896957486,-0.7025183171080913,-0.5459333442792115
2020-03-31,-4.647452348275643,-4.290106993663922,-1.180205970881775,5.319401853939479,9.959143874604623,0.7186175400715512,-0.06551457875173584,4.586108059001974,-2.0419318411810097,-2.436909476899554,-3.6165088373531957,-0.5327816865224044,-1.6884911840379366,-0.49932994705993033,0.033614154059103306
2020-04-30,0.3570307195022447,-3.534002632215978,-1.082590322458184,2.735203075517543,4.1853743939701715,1.2154152898218153,-0.3025624481155906,2.433062138447168,-1.5547439632296252,-1.7304181669679857,-2.391672511283927,-0.4862442984195021,-1.4686805637906655,-1.1934615547284981,-0.10603143148305988
2020-05-31,-0.5216082869386335,-2.110518271686865,-1.3371657041927636,2.4508808740305663,2.969206173933383,1.2011160694539542,1.083219781634221,2.3393434063976066,-1.475837786531687,-1.856188409223834,-2.114202841802157,-0.5560047932264743,-2.072666355441263,-1.8278934350040925,0.29246448233199596
2020-06-30,2.0200390629626503,0.9920766243530269,-0.6282189966168871,0.9259672155195975,3.096564538482653,1.989751661010566,0.6347325452358941,0.22500795510315102,-0.7240177483028009,-0.3367167077017997,-0.31109579692467376,-0.30199536051143483,-0.5860257008736628,-1.367416224022102,-0.06250496680180714
2020-07-31,-0.313389565171717,0.6030933413163414,-0.5841259920959733,1.083234668385769,2.2727464433514166,1.2077444897572387,0.40591351415691873,0.44578186615496024,-0.7662970442614703,-0.5364808182244732,0.12618889057062507,-0.2966553995185082,-0.5856045218532918,-0.8005423290408514,0.23032945339606503
2020-08-31,1.4529897297137722,1.6997753799731454,-0.3843598656574642,0.6950910636521963,2.1781566379356074,1.0590205771837438,0.3845443233428371,-0.7394105177254653,-0.19762755146075506,0.4811903666646873,1.7951845003788331,-0.23113096536130923,-0.21301396210609203,-0.3958158726598858,0.01580823315051459
2020-09-30,0.08091491503342435,0.6506925624944999,-0.292869585607809,0.21407458188105685,0.21765108006916817,-0.629938043747358,-0.9911992678751749,-0.779962116833352,-0.17788925895577526,0.486490282572219,1.2458367827328627,-0.2999310678285179,-0.11361139720363675,0.5092962025970674,-0.00497562972969154
2020-10-31,-0.0738522191094564,0.7807074966051301,-0.4199095508634948,-0.08583870653187203,0.2210269473300019,-0.9219198731898944,-1.0353454949905427,-0.7017015449903719,-0.24243804504556013,0.3738485058446547,0.7405246459260072,-0.37487446294964083,-0.24609399872361354,0.7213899852825626,0.06451358068290552
2020-11-30,0.3189152632394668,0.17942261139398502,-0.31072197509143407,-1.2822412261100768,-0.07362898207828406,-0.8758583927725956,-0.9797790587408254,-0.9136090030383202,-0.11400110514405033,0.5709871173351855,0.5787319750389667,-0.3615150387463888,-0.12064295757453203,0.6361274745202947,-0.004499445161229799
2020-12-31,-0.07869391753689083,0.09150306985756668,-0.5984314122888711,-1.1501272417021637,-0.5762784987228942,-0.875542304245431,-0.12661467581069183,-0.8303944387805989,-0.17386389048947298,0.45635052469936943,0.28526369919809036,-0.7055480949890698,-0.39983903402806814,0.7831018699867502,0.005247388352417733
2021-01-31,-0.01599789467309709,0.12355817136959406,-0.8600178164149465,-1.132739817157964,-0.7199162367118178,-0.6624245372190074,0.05195616678538375,-0.7706067572598341,-0.21692021971038206,0.3801267422478677,0.036897034588262,-1.0386828729364634,-0.6493428722437845,0.7173052495048158,0.10830943434796456
2021-02-28,0.5750587599894964,0.2602214441335913,0.042659509539718345,-0.7956905320352863,-1.2920139290102794,-0.45739791227504023,0.09712623631900129,-1.0521047166735977,0.06553919998465942,0.7810785572162747,0.44933523670195874,-0.07626701541958743,0.19636425456572754,0.41927666172619826,0.02484805660833957
2021-03-31,0.056008463994659335,0.3339510510330207,2.269802868128299,-0.8780853410917738,-1.2476155418251813,-0.2485337813977111,0.2024950566581374,3.909465899957103,-0.6265901525739006,0.768523543043434,0.37264222186454726,4.499372321312346,13.000622771905675,0.6451236952339459,-0.11702661370043568
2021-04-30,-0.7641983821164202,-0.06272886988233348,1.2995342949440472,-0.16967917914126976,-0.8154920104711956,-1.8679431998445515,-0.6538698208533952,2.1601291039543797,-0.8721080671320551,0.09877329796319546,-0.32395930036582204,1.0854065328000035,3.365339786158287,-2.3946257588924746,0.0049536841047051906
2021-05-31,0.0199381567283914,-0.3689279265832344,1.6602191155299817,-0.5851929647056271,-0.8463659759111717,-1.1393354654257501,-0.4899881979041637,1.4071173224058755,-0.7369504520575731,0.10740589061304673,-0.27827111626166007,1.5793897140881297,3.5879055670123408,-1.7365675705783161,0.05812386597516395
2021-06-30,0.36742479362176916,-0.20613868468850186,0.628715880594323,-0.4361928008692729,-0.7899997400745474,1.1363332414633134,0.3743136412672825,0.9309232553044609,-0.46791591094630247,0.37846956601993775,0.010031131566223813,0.4565250794590085,1.1606601654122037,1.6766366577381948,0.1625275635478782
2021-07-31,0.9746609531102582,0.7515721060407977,1.4276012225052124,-0.5501578722659526,-0.5275084922539602,2.4926572368818785,2.10052247167839,0.4842473632888696,0.09496229721192,1.0476469847008085,0.7452794063603938,0.8892984531749719,1.9903544540483749,5.385304226902861,0.03462050643451102
2021-08-31,0.1354257633883562,0.8071299632624153,0.5910630151486959,-0.676769942129281,-0.5923683439427924,1.3008681086082994,1.3621158396837407,0.33299042010654734,0.25914620814274253,1.0262079070473824,0.7302314936213756,0.28573931023719373,0.7819183298829417,1.3716077120789651,0.33066251848434236
2021-09-30,1.9690338566165064,1.6589336432762833,1.7836064843821777,0.2295471043531242,0.13465391899332077,2.5182057674299365,1.950796869678934,-0.13984331792173882,1.6532668034182172,1.9751212727444993,2.3505033702829476,0.5478218539007685,1.481778619277842,5.228671590197525,-0.14146452163266407
2021-10-31,-0.9254543354100704,0.566260394406609,1.0889950890507045,1.1951741129326536,0.17833541420487636,-0.3468123922767988,-0.8217167431734809,-0.03314098087469717,0.9516242294508408,1.0973193793613698,0.6654947336802977,0.19837442133611485,1.0662764616888836,-0.05829483649000874,-0.010261339079788687
2021-11-30,-0.13672376286535676,0.41837235600681316,0.7989999004920859,1.1544250071591569,0.1617289433089993,-0.2045107929973725,-0.2619766631293132,-0.08441670588464352,0.9433292980654856,0.8873309494711373,0.22140497169815263,0.06672854887999194,0.7265417584057043,0.04976766984948214,0.11837562826631758
2021-12-31,0.5822843979459665,-0.25734996373654534,1.2138757685436548,-0.14994872176097623,0.13345185985423758,-0.8104630079200508,-2.709646251216789,-0.28372214988866007,1.5322606752127002,1.0653021126874134,0.4379295317186798,0.311226389816888,0.94437806328527,-0.5349270891145915,0.028141621375219444
2022-01-31,0.07790457800272181,0.29080508902162067,1.2534119550606473,-0.8842665906560279,0.04637181119855189,-0.04440230210582611,0.2902859062041186,-0.3920784591076513,1.8852977110441849,1.0172072920210264,0.28186095667893,0.39994007971852047,0.9127131779359549,0.33822897944703684,-0.07349378439769635
2022-02-28,-0.46806175441774095,0.10925031411555347,0.6374993100539189,-0.5591301373330008,0.1176316182773091,-1.033774117507473,-1.2658941702041773,-0.41356427652856004,1.5570364919056605,0.748608514946698,-0.2574843214638389,0.07462374526762952,0.34775072218028324,-0.5813150041157022,0.08469439024116104
2022-03-31,0.3914279795394379,-0.01075596309326061,0.8208423311440507,-0.6798679267514809,-0.743603957219681,-1.0187521533866382,-0.47925802625959113,-1.2802288410065064,0.3835255820382977,0.8482349372162055,0.14702796335600987,0.7170014212941866,-0.27864988377384664,-0.6438205855008774,-0.039552886583271656
2022-04-30,-0.7103269947542393,-0.3640623244186231,1.0296820852640793,-0.5883150205265536,-0.9798559380286845,-0.8551892416319324,-1.1349528041948365,-1.1624161801095232,0.07254535260917927,0.5974951304327811,-0.2859724399199395,1.4320770649371788,-0.18977365286194603,-0.6309873523103495,-0.10077118216357857
2022-05-31,-1.1874169094783031,-0.7558123005212313,0.5699075556544613,-0.3763213579840028,-0.7138207194615234,-1.0651566300492135,-0.35075859595626935,-1.0110986859309743,-0.5874205547886366,0.14856814165790572,-1.0976335996738107,0.575814546612454,-0.33118322568763703,-0.7444069829372632,-0.10299429333149637
