SIEM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2004-03-31,-0.6082318579562834,-1.2173225902216582,2.715373471366161,0.816153859076789,3.1868916351036103,-0.8983888403405688,-0.5146206733508298,-1.1482571267172064,1.0843586672633887,0.6683876517996932,-0.1706427899661883,1.128615054561149,2.1934435913486885,-2.126916648172371,0.06836374280939037
2004-04-30,0.09374536447734479,-0.02316710290076815,2.436075682655394,-0.4431972926122407,2.4656356331110225,-1.5868247607830155,-0.686340131733609,-1.000929578234688,1.021765568529591,0.489017522787528,-0.2799631458292977,1.2022182364381977,1.8579324470034377,-3.6430923411649703,-0.2922253533430464
2004-05-31,-2.670546226332309,-1.757965750283482,0.3985356968590553,1.1923747468644847,2.978127197966873,-1.1615002541348356,0.3620318813597555,0.5634252810949805,0.03574053613129746,-0.4515342556982465,-1.7672959673200204,-0.47198208312729323,0.46987785557897344,-0.9575805598686893,0.11658512330298575
2004-06-30,0.5030811232200303,-1.04371845956617,0.6265462117733381,1.5977790189459136,1.0390377101549446,0.17144533144760302,0.40511164508038716,0.13307458811203718,0.2788861825787077,-0.36263448022503314,-0.944516615302044,0.22725419038777359,0.532546931930938,0.31897416411603285,0.03190564946742341
2004-07-31,-0.0760710988197375,-1.1141090543498167,0.5897845586803651,1.3615599546311006,0.6372448060213738,-1.6441200583331537,-0.8604362492641582,0.14327963718346415,0.29837203497692405,-0.4467963308871869,-0.7520662449638336,0.42029261203323554,0.4432947978835859,-1.709168528325628,0.10944327994979432
2004-08-31,0.4354392391874348,0.4815135754648434,0.5714146550999566,-0.859267595543966,0.5649702232870613,-1.1767826974267626,-0.8087388948399531,-0.12400592556054472,0.5054527933908791,-0.3553754102395787,-0.20130929480869794,0.4392010328227011,0.23709134598196357,-1.2162091453181854,0.09971527525418415
2004-09-30,0.3355250808834636,0.3839388123644671,0.5794653926856635,-0.8801871391430721,0.5945655233628556,0.28053095516106047,-0.1406655887546474,-0.20515610714278956,0.13177435614752503,-0.29889143217543834,0.1930213739514617,0.4154547840410854,0.1332084008959054,0.46272749425892185,0.025331263222077727
2004-10-31,-0.22395324235961625,0.30892143367394,-0.003873440928620035,-0.8434448657955257,0.5203397924575379,-0.23216645866794844,1.2954892907403863,-0.10666140534011649,0.0778557577355561,-0.43952842236095624,0.20136082350831527,-0.20229015160899785,-0.43485842637157807,0.0011833138702256338,0.10438050087916967
2004-11-30,0.3048024580421264,0.23701163578172713,-0.3497001322107992,-0.8690331297136077,-1.5981824282575108,0.20780121391278997,1.2679042049842026,-0.22893093676523785,0.25428420053827827,-0.41870621127962765,0.2929116679330287,2.475766465072541,-0.8229462363566805,0.32179186812828847,0.03514565612043543
2004-12-31,-0.20004779375391787,-0.07111779289981787,-1.0810990425758993,-0.8571303914421665,-1.521152718349492,0.31804886182292214,-0.2893042854034121,-0.09265232359490969,0.2148307220284181,-0.5660415128571682,0.05384018188180103,-0.5108401039888372,-1.3919035950767638,0.24699549067520588,0.023307573389207786
2005-01-31,-0.264656196579335,-0.09219338138185977,-0.6759609008677433,-0.8082542528407464,-1.4248514702962474,2.4511065045903853,1.056283565717979,0.03890590717360199,0.1454890395213131,-0.6736364618249783,-0.19963553759240413,0.8150865327746756,-1.0194387905496374,1.1571176481257825,0.202601054662806
2005-02-28,1.0141946973925817,0.31522888669796617,-0.5178456490600659,-0.12261173037667154,-0.924610781909051,2.224978735832394,1.4160655440723242,-0.3021266671450869,0.781147044394917,-0.24917418262436608,0.5120919337440122,0.18941380414216705,-0.9658320495202629,1.382881925092956,0.02717916476527889
2005-03-31,-0.2931459119112301,0.2589421521153569,-0.443984151516449,-0.12155147398047499,-0.8852915930859204,0.30533678518245744,0.6190727197853211,-0.18677877452329256,0.6429175177757477,-0.3351641234113791,0.19229113261244507,0.30250135369282993,-0.9116138637189717,0.4064168953932178,0.0722162714240724
2005-04-30,-0.019312518609251518,0.4127516157765376,-0.4826144074091443,-0.2763015786884782,-0.9247093925979976,0.12401582772669596,-0.3884496821945849,-0.15535177281367005,0.7318874038238148,-0.31489705315359223,0.1101922265489001,0.359757303136493,-0.9681714144595286,0.299171400796929,0.09230867680056813
2005-05-31,0.11676107460315935,-0.12369415988059462,0.5522346688793773,-0.9940899370564229,-0.9291093432359402,0.8538798206140634,-0.44115389929521875,-0.09706537319386337,0.887393526379722,-0.2512330091919103,0.16377039023392084,2.9278517588830084,-0.5441179745904879,1.5373616138200348,-0.03217544913091348
2005-06-30,-0.7741339630485083,-0.39686170978946717,0.005880670492440318,-0.510647937921598,-0.6898462546388822,0.37024856941294143,0.15873661789842936,0.1784506026084568,0.3544527956486007,-0.5192665139510079,-0.4434110762069569,0.9147007570719635,-0.7734959005075752,0.6666417199134071,0.07455134593985983
2005-07-31,0.036070598569640164,-0.3628961522578407,0.08235316796309679,-0.48568747500742926,-0.7115316781940783,0.9586617328622804,0.6323699474047954,0.1993393947134151,0.4889507242768274,-0.33469284329195886,-0.3988418938336248,1.20323050920322,-0.8104268815439866,1.3130265207906118,0.09240721709554514
2005-08-31,0.1539255594226033,-0.34091442882958817,-0.03768350360488201,-0.46596342364947746,-1.1532758008732273,0.023073741116029188,-0.3289487951177942,0.2024903008511532,0.6787296142199939,-0.08088442219890386,-0.1666808441117065,3.095389581873196,-0.9302413488920249,0.2718924452769452,0.12565236085883896
2005-09-30,0.40219707444501773,0.3487707834014683,-0.0015390742008561328,-0.9844689044447346,-1.0066735553232213,0.2475144120744722,0.044636264600971885,1.4139549969016305,-0.435645226975577,0.32438870835507544,0.17927212854022684,2.3038691968093787,-0.42496980186636846,0.47374658745328313,-0.10211371783770358
2005-10-31,-1.289899973822153,-0.4333807626323194,-0.504909774982346,0.1994408314592645,-0.45724558611692406,0.684975045914706,-0.16195906859458048,2.626628500232012,-1.352451335622262,-0.30348738740249276,-0.7028731099380543,-0.21513461583443075,-0.5590415686193508,0.6499953742073701,0.3185470306567696
2005-11-30,1.8952476972696632,0.6066002953731494,0.2984138604136685,1.2356170588691546,0.3988359704171261,2.421126830721305,1.9163049118579025,0.7422655243635672,0.6833488482013702,0.8846209125948363,0.8488503777378638,-0.4068214182952548,-0.427713967927156,2.889381746630589,0.11130746964411597
2005-12-31,0.3387240320874814,0.6030229229868431,0.6248296838441766,1.1362697592109414,0.2020234696509473,1.3405583386661957,1.554469600626333,0.37088429582797366,0.9936439834902027,0.9351697390548824,0.9403000483319476,0.041419250489383067,-0.3551279534534915,1.8518685385580262,0.2160066870282283
2006-01-31,1.3576499033096194,2.7976908255958577,1.7326351509874944,-0.16626139534288997,0.3008775901310391,0.36940908093732727,0.821124644957231,-0.43015722322526184,2.33327850300688,1.826199739816438,2.3955662883776236,0.7090582774673904,-0.19150441925070139,0.9680645510706599,0.007370546845980091
2006-02-28,-0.5246060167123622,0.8234165820767005,0.6421364044991643,-0.0671048628792041,0.4831743502670151,-0.44331707525665487,-1.34795000593354,-0.20005472550034448,1.275813100257183,1.1004184995689563,1.0642169958266474,-0.20952212979294332,-0.5151686358183825,-0.2798662492091724,0.2276108379218393
2006-03-31,1.4356018491385074,1.4518573293848305,1.7331463583527185,0.34957583178567636,0.6585711716913368,1.390512235391837,0.170202451121983,-0.867492746656553,2.019471273259381,1.703009293658989,1.963606307820946,0.37364767574234925,-0.36310664291857403,2.6349175906907267,0.021426260186903027
2006-04-30,-0.4379192524807278,0.28666213708073923,1.4891918236678687,0.3661610394436472,0.18236348758068854,-0.0014205411094714922,-0.0990235016880586,-0.5910044193749959,1.1505582081782282,0.9411799018296201,0.6834954744111746,0.7914792832885196,-0.42225142164569884,0.3156355492420533,-0.16474798350222686
2006-05-31,-1.9899049357486955,-0.6654140601982261,0.2791219648627002,1.4738818380384515,0.6926396275923917,-0.03805841334632539,0.688139391590992,0.1739274881509721,-0.2543052535243102,-0.2922049696794093,-1.131368233054059,-0.5922771970348718,-0.7348162149114352,0.009888413756043707,-0.1030223953031716
2006-06-30,-1.7349620700620798,-2.9152844103842206,-0.05341999869982612,-0.11608341675151536,1.1878287952850533,0.17121345318049092,-0.7547830590778923,0.9951568175939696,-1.0876300012897568,-1.2192338409775407,-2.328688858006592,-0.9929993534370566,-0.7016061789567112,0.1207910157689382,-0.0011797269846850332
