EIM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-03-31,1.2976646588533847,-0.5044432764135879,-0.15892992326895014,1.6772436701747078,0.5433186292849732,-0.74942099266552,0.5991807224077206,1.0532817652630309,0.9709294756889658,0.019318540185641872,-0.27218420762559004,-0.35659351982937804,0.2673965365329932,-0.5639407087859502,-0.07481204636818486
2011-04-30,-1.1034552200936083,-0.03484246728779326,-0.913739838627901,0.6247693813049439,0.6713710519330875,-0.98655076944252,-0.6923103552346892,1.6766663898993308,0.6524999171675051,-0.2976285633340556,-0.7439115375072335,-0.9057132795267913,-0.5564127186055338,-0.4556050521974032,0.0677949975696645
2011-05-31,-0.054700003558319554,0.06703496668305768,-1.0120849078941583,0.5257734206436265,0.5266619342167081,-0.17534594236267687,0.1559891977529769,1.6241550186266895,0.7015774249722487,-0.45133259556237637,-0.49955904657966177,-0.9837062316550714,-0.7564670823868854,-0.24902877697394923,-0.026184473231936553
2011-06-30,-0.7179867104153381,-1.1645910003518343,-1.355140721146707,-0.9165056579756501,0.559350196263882,-0.3226224584633739,0.12074752219272498,1.6959472086087064,0.5485531670057585,-0.8820746287923661,-0.6891004479033532,-1.2086595278351702,-1.1610880732650222,-0.2665811403647002,0.015187074055405207
2011-07-31,-0.34804838779939284,-0.6560141123126217,-1.5380323290679865,-1.3070415762800145,-0.7000047689013293,-1.0351723972434286,-0.8015728278063204,1.4798684807476286,0.5291441508670951,-1.1756050919902545,-0.7873038332892587,-1.2031279534845598,-1.4016150917280765,-0.37168565242899576,0.01801444797505158
2011-08-31,-0.27445941452032974,-0.8446019945920503,-1.9554342680780887,-1.6044217758275587,-0.6284120592252195,-1.2366244831709268,-1.93309757592198,1.2432297172803477,0.5645415465311039,-1.2297674153417983,-0.8370019929245248,-1.5913240322143387,-1.9649574664258302,-0.23894296281887387,0.17774864329037662
2011-09-30,1.0758612957434348,0.2732381833006603,-1.4664522358016348,-0.3700157743646652,-1.3314925366983936,0.6891930515373211,0.22067333327885624,0.4752572013188281,1.09528463791939,-0.20659294994671829,0.24630406334788563,-1.0928176391521445,-1.458225559565533,-0.09561148606318999,0.051757130005055385
2011-10-31,0.08050329218267761,0.6360088556857364,-1.3434563839284455,-0.5625797644039011,-1.7840366744486145,-0.633794941263168,1.3002328517787964,0.23213926788402847,1.31726254969497,0.03777437733362748,0.4264369134554253,-0.9020354422589779,-1.3792544950380903,-0.31594088658808045,-0.046973472263622584
2011-11-30,-0.8941909055255476,0.25976536685295487,-1.1750564714212135,0.03549393478064939,-1.3147908780600592,-0.2959150550953262,0.9341226771309146,0.30363408471610137,1.2215840166530512,-0.5349256274480158,-0.2780255954973353,-0.8654972491357558,-1.1808296626897814,-0.2823678389886867,-0.0809727960989792
2011-12-31,-1.1346383337158805,-1.284782559689139,-1.292547563078734,-0.7768436922112583,-0.8610312862530263,-0.796279938989805,-1.266209371246328,2.74145782701749,0.4739916514772293,-1.4101934693473814,-1.0907393809371058,-1.1245941989992518,-1.0931497886612207,-0.326365013791519,0.1162884904671161
2012-01-31,0.7442401862485902,-0.8155639045741534,-0.6044340532996701,0.062480643216104775,-0.5434463501323862,-0.7461293685406281,-0.4586355751455864,1.615086516596816,0.6803267496935357,-0.3149857289662726,-0.3479338901947465,-0.4648948725812376,-0.06308099330847977,-0.5044043179642237,0.03861075703970039
2012-02-29,-0.06079056355354454,-0.2754260108973056,-0.5439577655931556,-0.017487400466206733,-0.5000936666077466,-0.3056140401647349,-0.2030745419661249,1.2266486575070175,0.6766477459326723,0.12992785216023775,-0.385730856135064,-0.43372045929979036,-0.04555411204596879,-0.36426191314276907,0.13745937282886636
2012-03-31,0.8787945003103065,0.9813420662442233,-0.7070510134453589,-1.037888115884206,-0.8486049207358314,0.6191758673671828,1.13684877819406,0.5852209471502535,1.0972630222976643,1.7684219020465122,0.5113779135979617,-0.5514731464542105,-0.5264321843804239,-0.07794191765317857,0.13609295125155657
2012-04-30,0.8472117018350873,1.0188883055104243,-0.14818691791674984,-0.8547274940284764,-0.40052679188929946,0.7219387542580911,1.370821542164205,0.05987493785942855,1.567377366498429,2.682579707645206,1.29138006733077,-0.08343219669087604,0.12111195210367873,0.049908675588515264,0.004586863425024695
2012-05-31,-0.3834656134494493,0.8361262503960801,-0.2299445780820877,-0.38826415863575064,-0.7022510481396574,0.4260622666528295,0.5307474979729658,-0.043943227737024186,1.320011975267162,1.88368086677905,0.6975569937093866,-0.06464228674303087,0.0016129128828363622,-0.018517245285321567,-0.13737419211326043
2012-06-30,-1.750351236612169,-0.7752950855142225,-0.5056297005797052,0.9172826745078353,0.11769615739751463,0.2386369066566084,-0.32349452309782417,0.33224644068098225,0.3459212611082958,-0.0019040824543105075,-0.9370787388568725,-0.4999353828144679,-0.21655538923635528,-0.06886011482876425,-0.022042245224774496
2012-07-31,-0.5044328786903063,-1.6890549119173242,-0.5682788256945244,-0.45144039969432187,0.03285574234232358,0.8839535806401467,-0.18605900391188582,0.29691277923956483,0.04570066797811169,-0.4562738296207256,-1.2403766331585868,-0.5074400279069892,-0.3145157401327359,0.38799272980008,0.09199137385448329
2012-08-31,0.5848621655580007,-1.0039974047918385,-0.2301329373064096,0.3517847013067761,0.11121139714838292,0.6932584169874999,0.1997518931016436,-0.2610700673572831,0.536647957755288,0.2675058496410529,-0.6455931864248136,-0.2779653737556082,-0.013101427717381747,0.37812462158631466,0.07472056223027611
2012-09-30,0.5278896519728941,0.38054431662670307,-0.5984606730878795,-0.8862792630029374,-0.356530728237997,-0.8398659729797425,-0.14434039644843616,-0.8577801558306615,1.0290731253842995,0.712401539615247,-0.08914533967120927,-0.48875597068503124,-0.6784839936706655,-0.32396501756572127,0.0038003155083301604
2012-10-31,-0.22895418008432578,0.5979645380205617,-0.7462863160666346,-1.1533778269404673,-1.0920699456973049,-0.9427048391630343,-0.5564198973315956,-1.2175633479637284,0.9011113028188752,0.32084127074863567,-0.01802247395991145,-0.40384154171480935,-0.8922284981573786,-0.28754490368525043,0.1657701042142789
2012-11-30,1.4203891022777466,1.1239268858656213,0.5348541236768632,-0.2716531826766053,-0.011912460888616853,4.021832678621461,0.8712976060686942,-2.842384817450952,2.9641074777876613,1.5112261223592918,1.6321900732522652,0.5584751271470221,-0.08538004030914396,4.3679229513161175,0.05964672331743563
2012-12-31,0.24597612824563686,0.9347501100536826,1.7289218268066713,-0.267978987518026,-1.7184312527696164,0.7159447491180548,0.858438585343062,-2.530624453415517,0.8137313750533857,1.329407778986901,1.4091653268941637,4.326527587035553,0.6131048896979762,0.7670396257724891,-0.030105294347184567
2013-01-31,-0.6512450968829789,0.6460916744061002,0.5709367513739478,0.08457092198748553,-1.4618045827203363,-1.0558237371455788,0.15904987702029474,-1.8829518568842953,0.14208656774261325,0.6130548862972348,0.2888120653696653,1.6383566128422555,-0.05351666057127528,-1.443623296266925,-0.017814815621106955
2013-02-28,-0.6654411262757746,-0.7207458862331231,0.20708780889502645,-1.0526751268985193,-1.1711694339996346,0.4812528663929531,-0.6338692809389149,-1.4864815045380142,-0.35257675189397597,0.11388034453390601,-0.4818408044955246,0.8382749603788766,-0.24356408181393063,0.32837037690267695,-0.07819763880144522
2013-03-31,-1.2981257660397956,-1.8278382577459023,-1.1020505474364073,-1.3578058600453602,-0.5992257340800805,-0.5993464083384867,-0.4403334513864273,-0.8677041399103795,-1.8114652682147305,-1.0538325156207324,-1.741120459631516,-0.8114508754343231,-1.2186865199694081,-0.29251293643973975,0.1437823172105268
2013-04-30,1.395662359780151,-0.431198738145722,-1.0245258011934018,0.8957827277172108,0.0756198883928824,0.3212640702532229,0.6916609792271876,-1.4758531030704078,0.36847102116728103,0.14538020039422214,-0.35063561478133426,-0.8733487947905718,-1.3306149399943816,0.11608065357831518,0.22411657695992965
2013-05-31,2.23673114620399,1.3183512577857368,0.5747186444857441,2.317011732095793,1.0094654466868804,2.609937324593048,0.6413739597713682,-2.0394243527175213,3.2727006558319034,1.7427358145267287,1.8786247941011707,-0.04616082619202907,-0.4871710785683572,2.67603634916054,-0.12186730507518276
2013-06-30,-1.7801272606523781,0.9738868844556076,0.6849657678965718,3.0688027958438067,2.3116861609011807,0.303582008199354,0.5103704856383143,-1.2498258783136542,0.5154757841501416,0.02291334338255602,-0.10003361714286883,-0.2640782540928752,-0.12365337991942661,0.1353134121690578,0.06280328949549574
2013-07-31,0.2495365374856937,0.3336637790773691,1.3267664299041637,2.281611347083471,2.3979632139166793,0.7486101823812602,0.3612617277833977,-1.2285840771032073,0.9632681344105732,0.2494602469317911,0.205051046709133,0.10960275220183456,0.2036242857698543,0.823621219736808,-0.08974292412444908
2013-08-31,-1.3378813019773657,-1.8800287096678894,-0.16620400842819777,0.1926434173406486,2.603203854894489,0.785476803038663,-0.40069991186088316,-0.7546985364908583,-0.5161965491765589,-1.0064711871276515,-1.107232451745297,-0.810887890794052,-0.6326835355319258,0.5082876166591105,0.1099146791961228
2013-09-30,0.7328884330380812,-0.21013784076722042,0.001107368030430441,0.2718862818964388,1.9333988187344169,0.3114094611642843,0.0363507067431613,-0.9655439364991034,0.6252102825489715,-0.19229624048750615,-0.4321331006450911,-0.6951654458229526,-0.7634838484800136,0.16476960723385178,0.10584068347306418
2013-10-31,0.7444876711528271,0.10808586826371834,0.8393872815893861,0.5088313765222061,1.5224959442174457,-1.9054093256933122,-1.4520899408136279,-1.0882030375193514,1.482999765141667,0.46149052205311647,0.29897255845434456,-0.17191566132164554,-0.4674361648609264,-2.401423206290708,0.16914314214391088
2013-11-30,1.3551726382152067,1.8893380451628194,0.8015280950392302,-1.5305628625218588,0.7759130311366885,-0.6447669028604188,-0.7166010413713574,-1.2262618710696525,2.540357724887196,1.543215872178477,1.9667607286633868,0.07031996920364694,-0.8615215379529536,-0.8332327091641951,0.059749535052304625
2013-12-31,0.15213296764817158,1.3996902959773498,0.7347359475496335,-0.9130161997961561,-0.6971176800964745,1.112483326331223,0.23732357235217577,-0.8393733671093231,0.7351595882103369,1.4095039237056692,1.5659369197148065,0.8566490119529636,-0.5978849215392888,1.1871882198032746,-0.06857810076381776
2014-01-31,-1.2245954731434263,0.18932526578394113,0.28255325935277237,0.6607850955096585,0.09112599547338394,-1.8274675146535306,-0.05380077843181146,-0.5584023526778071,-0.26471545282765946,0.13567524739190154,0.04310429833172613,0.013097661796691952,-0.6956026807794119,-1.898684926288158,0.10108328551451257
2014-02-28,0.5912128621520456,-0.2881471826524751,1.5641569239644382,-0.09047374903882499,-1.032410498006704,0.8966311244527234,0.7923453339835081,-0.7716386452100844,0.5075883243442412,0.6237496882971774,0.3208876412186257,1.7950508873571447,-0.1627236449226813,1.1591516558232506,0.1482106837414357
2014-03-31,1.0338646262468048,0.2729458166199187,4.214638207397418,0.534552955748503,-0.7847649500526882,0.9481531536784319,-0.02498306998384825,-1.0660058360944549,1.5386961752949573,1.2656076172071788,1.0452928986021586,3.5165319013295675,1.0023541848437443,1.9871305527395826,0.03943682022711345
2014-04-30,-0.062044962160999584,1.0150227572873138,2.030559839695886,-0.9723765526240331,-0.7246403796087418,-0.8003014966021517,0.9539291452708429,-0.9069128944946055,1.1477331314527004,0.776038979158675,0.5993951553420146,1.8441223726383014,0.09157724761443564,-1.2977776894612072,0.07368516035684958
2014-05-31,0.32645507035065224,0.8485291149737312,0.6156680766888579,-0.9421185954797995,-1.2874194828292775,0.8831204903268802,-0.014824736013358094,-0.8364498048554673,1.1629498012162518,0.7768025764886823,0.8268105088817284,1.1865329335420396,-1.0019053753181553,0.9468991605971957,0.1803096973953255
2014-06-30,1.3843710412133465,1.0691694602507422,3.2612926484314184,-0.478907390719583,-0.5587436289285634,0.16645775174418787,-0.48861081117215943,-1.0761841960744571,1.8818172541549236,1.5858536722720102,2.0767944087101378,2.6166542229723224,0.40013303883680507,0.35278868690142606,0.061194704273151136
2014-07-31,0.03686245875914444,1.1265731943780972,2.5863807274690584,-0.620798823694698,-2.008417214929876,-0.83314832077484,-0.14868914724442536,-1.0542582037604036,1.3889347935268097,1.1578617270931,1.343812616657979,4.764664752513357,0.18429053890327649,-1.6820472018046135,0.13793397083718467
2014-08-31,0.8314540611259186,1.5225130934380122,4.150283725642999,-0.7314951990810838,-1.6912400106852803,1.707995255394183,0.5159102349939473,-1.2269797772643516,1.5086982932226853,1.3104253347209658,1.6538213755123425,5.10782888284531,1.183196300767368,4.8122934930638,0.20468810963677866
2014-09-30,1.5154118387862996,1.5889970548542618,3.767150587886815,-0.3965428176019301,-1.0710126946283802,2.7053263736972046,2.501469373664655,-1.4457725512821864,1.7986245447018987,1.671114596148889,2.6024183439912605,3.1533577913832347,0.881680312928871,6.613395757863991,0.06474731991894478
2014-10-31,-0.038718608234590446,1.4652762142205382,2.612598223361289,-0.4537079537787669,-1.1910637531438883,-0.09718315036170223,1.0226041057658206,-1.1803994659708574,1.1294353430016861,1.026067295692377,1.5035989802865586,2.6147806291176523,0.29443867926641726,-0.0925270051125966,0.12811956379861172
2014-11-30,0.5892076186159685,1.2761077702782186,1.9928566407603205,-0.48458803324955846,-1.2908626508571872,0.7125875735564126,0.3302861544820574,-0.951341203299816,1.0115524798929512,0.826471994435823,1.3747159114697236,2.2468574411829176,-0.44648405686911924,1.0809713000043066,0.037600268905240125
2014-12-31,-0.3340221350911139,0.13549808180420528,1.6506990821514207,-1.058086206164556,-1.040368792007197,1.0563934181820938,-0.8302212711488133,0.8465739856611516,-0.3546867225160229,0.22930474216390595,0.5681915549557863,1.6531249402794799,1.1460024153997894,1.3459217189299117,0.07664774349159113
2015-01-31,0.08422743539351762,0.21066116049382244,2.226250002987994,-1.0238093482186346,-1.0953055097741702,-0.05323453454306314,0.3950552843377254,0.7785574912515484,-0.28203402201893496,-0.02289433293829768,0.28932852499344414,2.233029551703068,2.184450413999226,-0.0056215028182295046,-0.0012541730558177306
2015-02-28,-0.7954961798412742,-0.622116055566526,1.4538724026171306,-1.1054646701255362,-0.6584990487059424,0.01176329040798487,-0.4768852895780274,1.0243016875546713,-0.6112134634812886,-0.6035740076683462,-0.5407366920662006,1.0782136063897847,1.180924929182921,0.06519377440363038,-0.02159661349193762
2015-03-31,-1.0277782686513643,-1.0526497757251616,0.6439244175544718,-0.7806313096862493,-1.284049923579965,2.1770919155158697,1.40271966503974,1.2825040438491482,-1.0131596953258089,-1.1734235175289789,-1.2142949664727603,1.0523550971293336,0.042886293765185386,2.1427225321206755,-0.04609205604091407
2015-04-30,-1.367041462158595,-2.08637096581203,0.27135582855572576,-1.5264264159890966,-0.8398988385842718,-0.218911123603164,0.3450219022884179,1.9858778311535634,-1.6878213214594615,-2.0541668788053484,-2.0279651522309416,0.346903039724348,-0.42153936470106235,-0.29582083681802346,0.21822878421605624
2015-05-31,1.6400445162832968,-0.45566214220152357,0.7762396823713337,1.4935749978897184,0.23602628849460494,1.934417980073952,3.0386478888842055,1.0614067414036277,-0.5807946729461907,-1.1234660691956684,-0.24837252075415817,0.056465513278688984,-0.4874963380166072,2.132088186925713,0.035879336741876725
2015-06-30,-0.35189395361028275,-0.028160312660579823,0.1391903418338227,1.2757076908834468,0.26850958422005305,1.124671153174825,0.3764003466189239,1.0748731545266832,-0.6102705313693557,-1.2619741297845708,-0.3125518579169693,-0.29772043597947934,-1.579723613714055,0.7915520914272667,-0.02667142077966045
2015-07-31,-1.2335329321834692,0.11409995112135425,-0.22668717753434625,1.242956306800182,0.4191567731484515,-0.4152379960050962,0.5089210210715818,1.384530112354772,-1.0672682550706154,-1.751445740529287,-0.8926225935429364,-0.5353701697445358,-1.8421803660454026,-0.5221317004619809,-0.00296172038163075
2015-08-31,-0.8718962282289544,-1.40468064431315,-0.7241013089170381,-1.3389710148896445,0.5058075147332347,-0.7182292871348566,-2.343246403426359,1.436114982314693,-1.2411569727026157,-1.8967148283600839,-1.158705413106232,-0.8161907919589948,-2.285961092326587,-0.7182712429072025,-0.06649118751175342
2015-09-30,-1.7814387956775901,-2.3651240660921085,-1.5354507802627653,-1.2097697054285173,0.8948709693792726,-0.7277954939571143,-2.089547393298726,1.924250900835385,-1.8805576257700916,-2.500739138490972,-2.0293063585243423,-1.2774405957369006,-2.925392912988293,-0.6692170004600932,-0.002769180584244755
2015-10-31,-0.8340079224624882,-1.9491696102355556,-1.6800764182257808,-0.9810299752057495,0.8665120773254097,-1.0919882678932598,-1.227674521721452,1.9249993737579316,-1.865535300454947,-2.4101231237997833,-2.1149940412285204,-1.350012960073885,-2.642669971010536,-0.7384616215140988,-0.05881949252914972
2015-11-30,-1.4368491539619492,-2.124869615465462,-1.9805619842167037,-0.958468046784226,-2.2302898978530443,-1.1243119083425437,-0.8518809594777129,2.20082420484299,-2.1078473082048483,-2.552268414441297,-2.1932737888849685,-1.3303163404279519,-2.614935197954857,-0.6763477792449833,0.007545183110250748
2015-12-31,-0.5365035914047089,-1.4318106020365315,-1.8905816577565737,-0.9308170604507704,-2.4240512466337303,-1.2925080774318194,-1.2585639962271242,2.04640947069194,-1.9281955334832024,-2.2885621992229224,-1.6835608678623362,-1.3257543665054288,-2.2907087081493303,-0.6864771393802953,-0.01850230314659891
2016-01-31,-0.8135105603571166,-1.3997385968036458,-1.9028603547348681,-0.9579988859108849,-2.072770481460015,-1.1835078679410946,-0.5729061925367331,2.066216119438302,-1.909810988892245,-2.2051421715551727,-1.4792955181519634,-1.5515003758167067,-2.1329813066360166,-0.6195719371785692,0.13301302494213152
2016-02-29,0.9677286322200729,-0.19785305333150566,-1.5744415147324884,0.4816750324673923,0.016041794693928565,-0.7714439525526668,0.28222746943374055,1.0820033241510731,-1.0447447301128165,-1.3756678374371183,-0.41866217328770805,-1.356575505959447,-1.7112593490414634,-0.6717169416582002,0.01470568395858125
2016-03-31,-0.4718256964773693,-0.1644682572799362,-1.4173095337114872,0.45373820485436955,-0.31556218779996953,-0.7314476035753891,0.6304328570892888,6.864012239531027,-3.0949890446248705,-1.2726315430754103,-0.3885997127052728,-1.220269695419234,-1.307979729393624,-0.6583295904841872,0.04358139253607863
2016-04-30,-0.06252571934243831,0.20234193406515114,-1.1646406247013428,-0.02474254972416457,-0.25171063812205047,-1.1975309622222765,-0.5388884318578764,3.7188155504075526,-2.483083755557558,-0.9746697362695728,-0.18160470001180942,-1.0184805346525894,-1.0062824631530707,-0.7407041330756092,-0.08047787430220857
2016-05-31,-1.58313341629841,-1.0056725660356967,-1.5032011788964266,0.06395432254872285,0.05105760498697397,0.5465281625882307,0.7299418753892197,3.291738490101073,-2.674287703200337,-1.4675042661915225,-0.8771554045849891,-1.358830069695773,-1.5717711919689201,-0.6136931914153346,0.03907339588780589
2016-06-30,-0.039315557382541735,-0.788054446609941,-1.3999326916420447,0.21700122664022228,0.07231793898628822,-1.5542305300909867,-1.681127308954188,2.2475018193772636,-2.2243680708327247,-1.0888838521980553,-0.6891788471228005,-1.278690532508541,-1.425218724117551,-0.5695467677790729,0.15569530188026007
2016-07-31,1.4811461514748994,-0.07803098384777854,-1.06387658448262,1.6666048634927482,0.7946147739352586,-0.9915195468180745,-0.011207763262578222,1.2620213308166732,-1.289197643026715,0.5105056350970867,0.17813884512972342,-1.0284081085276857,-0.9880780051554702,-0.6500586195182044,0.012833137500061221
2016-08-31,-0.3295408327102639,0.5206512775530298,-0.9653740481951467,0.3095182970923722,0.2745522393126082,-0.6652637511193928,-1.7704744713114118,1.0619431493414304,-1.1936097758954443,0.8707241058197,0.06121130160319484,-0.9131692615184765,-0.8843793863425176,-0.6472081240769794,0.08735928804363645
2016-09-30,0.6392654362038073,0.8905318070767619,-0.669870919241238,0.15888054800442125,0.36543838558016456,-0.2763411794308484,0.9002886045242093,0.6269440704372328,-0.5123994790496723,1.8224272508844126,0.488047267734682,-0.6701513801266189,-0.5515228217158697,-0.5497827490993435,-0.033206243892071934
2016-10-31,-0.858948335847164,-0.25749372260895625,-0.6543015518496224,-0.14449852178124092,0.6290838850455045,-0.9341522695570824,-0.31168793486697643,0.6381789832380698,-0.7378202070961399,1.1741236791198864,0.016463693784011395,-0.6685307404704531,-0.5355185913803716,-0.7070484927259485,-0.10514818773111863
2016-11-30,-1.7583699470902427,-1.0355671156357504,-0.6644998175023789,0.9092724793323522,0.9098150358095675,0.5870158681465808,0.8360479007214469,0.9318046574690303,-1.4628188775500932,-0.49814513078763034,-1.1613691865296372,-0.6813188460634947,-0.5231908365936512,-0.32808097923285934,0.008442600045710924
2016-12-31,-0.10706673232564998,-1.630765409942152,-0.599634643841382,-0.25828922276747585,0.8384861420136136,0.22011944793700275,0.3370460743787817,0.7661147413857183,-1.3126739417538102,-0.4505979488392302,-1.2515137426531018,-0.6196330401703241,-0.47314774109950275,-0.3619257846831357,0.05467607530058914
2017-01-31,0.5172215431328286,-0.7926717293986549,-0.4067759873070925,0.4287393350550026,-0.3397044998970039,-0.5093720952472284,0.5069188161568087,0.4286893232068012,-0.7469683092409239,0.2751774156986098,-0.6182338090861681,-0.3285193861256773,-0.2591170172623454,-0.5094288594370607,0.046731787026395674
2017-02-28,0.42832914857582816,0.520814311362966,-0.5127983558951427,-1.2496925431675028,-0.24880323738817453,-0.5232089157849361,-1.0097805579531376,0.15238626942841907,-0.2717416693021843,0.8052931668288896,-0.08753349813057232,-0.4508821421955882,-0.44519699630126036,-0.45158555565830666,0.05864392714023994
2017-03-31,0.5584049321235325,0.9346834586346143,-0.35138354800771765,-1.732308117947422,-0.5107771208516041,-0.30744424707490003,-0.6414766571006325,1.420284863061078,-2.5310568070514576,1.4100386863872012,0.6811909254826478,-0.22448878464347372,0.06420096953702416,-0.39652721152495357,0.01860455748272611
2017-04-30,-0.015858749302030326,0.5912484539538861,-0.34380769242473763,-1.2044260233641677,-0.6710162728749365,-0.9017472792812474,-0.7189428213483953,1.0521503749046266,-1.9026579934078085,1.3337991371166735,0.7082855629043764,-0.1673011189461795,0.031465856422647515,-0.48426843210256904,0.08691227228862893
2017-05-31,0.8674984112356656,0.8636023809761397,0.23339211154645562,-0.8364792153463526,-2.254398469139966,0.5302392118446135,0.46264830010592917,0.49254210754095645,-1.1306347102817205,1.905919106398477,1.2219419742235431,2.95676995375134,0.9864034851937697,-0.04908557295734358,-0.05032571917929933
2017-06-30,-1.0653557028724656,-0.0337685066553408,0.0870957558016907,0.20999648800955456,-1.1149674867718768,1.2072151436650043,0.7214053034950424,0.5860924401998678,-1.2576361826340223,0.6515426994465835,0.04422465966506649,0.7409886614565907,0.7659584495123672,0.3681567625997641,0.1066053303234674
2017-07-31,1.4436389701788148,0.7623458756016201,0.0271285920644531,0.8768696144587371,-0.6615273558067193,-0.43304644066131576,1.012057072689457,-0.0558952606466597,-0.42365880935197403,1.4315300514945108,1.0057023157599176,0.29646604240239305,0.36337602837885,-0.8184755317754991,0.04452720768621049
2017-08-31,0.38325210228251366,0.4499636038274234,0.43544699306965245,0.80233671234548,-0.5993140875469516,0.3244951589225564,0.11363896320277711,-0.4064611828306318,0.07023557831775593,1.2713128289854392,0.9794299917594831,0.5967237813690355,0.686526348116466,0.14146612035094533,-0.007583313554803926
2017-09-30,-0.4282853021577649,0.7894108402146465,-0.08801523717071294,-0.06170752503650402,-0.39228618051793673,-0.619124016221455,-0.6224992582593378,-0.5053711192020671,0.15091438171345467,0.7127432447754207,0.35141570085865065,-0.022584094120799807,0.005334517327172782,-0.7185593272855787,0.03215889600698927
2017-10-31,0.1357862168061011,0.051582688600116756,0.5714373807921916,-1.2180962711506937,-0.3466141029751249,-2.0681225586347227,-1.0670200828595346,-0.8498553505119536,0.6372051065788678,0.6171069219065014,0.26560388341481755,0.38166079930399194,0.4983783984745095,-3.09678147610322,-0.07367087187758346
