MMTC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,-0.26735060692028945,0.14073190230784682,-1.1731579823392118,1.087499206793214,0.5281774885319337,-0.7254433542577866,-0.09380023336658207,2.355849246046315,-1.2460627577521504,-1.6711246852796446,-0.4149977164074953,-1.2155258062270309,-0.979524409427837,-0.4350707389949846,0.005532517569725698
2009-03-31,-0.17968000406548032,-0.6809258413876118,-1.0930282457253988,-0.5781621560206851,0.45385434141027525,-0.5620006877724153,-0.7357957927565401,1.9078629999935992,-1.2963826593793726,-1.6107404253039075,-0.3193474502019046,-1.1214558589493722,-0.9136396760365307,-0.4588199989233315,0.14594736316979526
2009-04-30,0.17687830905147423,-0.13141955082789483,-1.0487965032399689,-0.9099554199472963,0.20632693760670298,-0.44924811096292205,-0.5075465810156847,1.7381896368566514,-1.1303940977581477,-1.3515682785266447,-0.15578196015537082,-1.0620093013451384,-0.9714046120742152,-0.479171377964785,0.5218738477728805
2009-05-31,1.121392919326377,0.5444093841316376,-0.9012870603376303,-0.06889793929975858,0.19491128110215078,1.0325360067508589,0.09973380890894003,1.1179881103693838,-0.49237525959516043,-0.4510450756403196,0.4779489525227789,-0.8973263088923573,-0.8621611164236777,-0.4644697012420414,0.10753893840266268
2009-06-30,0.008064834257150946,0.6336883394815376,-0.7829569182989184,-0.31972985205269,-0.43770739804260234,2.1122261906513082,0.4234316099433781,0.7993458584037454,-0.34093983873727907,-0.23257861383477468,0.45186585855269923,-0.7338765475086658,-0.813658557690862,-0.2878854781010925,-0.030511800030221047
2009-07-31,-0.3436826848550486,0.3746162885777264,-0.8238030034295832,-0.05824575891070908,-0.8923643904722708,0.49866780919647885,0.17227619178568426,0.404450830251232,-0.43315114264023485,-0.26619333712292886,0.10288038317090445,-0.741103152171498,-0.9511290196938628,-0.4813372602661711,-0.028150438374661236
2009-08-31,-0.303989156898656,-0.31445581165204955,-0.8245339177850994,-1.231908543390208,-0.9426072054938073,-1.5593351292628412,-1.060811645860611,-1.043703479355452,-0.5020846104576404,-0.26325544752979413,-0.1394861672500551,-0.7362342454429847,-0.8936359845232769,-0.5456058128242555,0.1619311676767673
2009-09-30,0.2139943334334254,-0.2149939904123091,-0.7182488730308311,-1.019637462410708,-1.0219113061327185,1.2476565375342645,-0.2234584215032988,-1.4924343290080302,-0.12788383205459133,0.24850942558024333,-0.05322635895888812,-0.569967331217096,-0.7893198400984074,-0.319737133927642,-0.11821500681800624
2009-10-31,-0.46996162890947707,-0.2593786086062112,-0.584759017284994,-0.7661400778369386,-0.7565551519658045,-0.1302948976725458,-0.2945913394805533,-0.9094440283899119,-0.20049854047943297,-0.054789575363661684,-0.307223567673539,-0.4402706553001482,-0.6496310077152423,-0.39106553188144455,0.12595000238446485
2009-11-30,0.5346799670844925,0.11029301030449329,-0.2954918431695538,-0.6552673523345354,-1.5278012204454485,1.2560794466148262,2.0590727572209175,-1.387640513598953,0.6041518430868406,0.6423185567773403,0.042877778571055424,0.5573764623267199,-0.4816646639895308,0.11620176552703254,0.004232801317222375
2009-12-31,-0.0025838892495090647,-0.05283473236647636,-0.5703577496571776,-0.8052317265234825,-1.4467500905755577,-1.0549251862461628,-1.310309306392332,-1.2134269102260273,1.0853295307841093,0.778021443645417,0.1274056996256908,-0.2685505711698858,-0.6067650108707774,-0.5473173435724412,-0.013396658359661074
2010-01-31,-0.06371867553385513,0.31312346442607064,-0.38204646183538854,-1.1465869320624615,-1.353781740287291,0.8773103989851047,0.46467825378052796,-0.848349062870494,1.2403145063446734,0.6760791526704143,0.07548902141721237,0.08738293553031944,-0.475902083158641,-0.05818071547787433,-0.01320286075014146
2010-02-28,-0.11314014176352662,-0.1196962456949488,-0.3112909597082287,-1.5687706884151962,-1.3338439831947064,-1.0565654681110277,-1.5565967300167483,-0.5147475678730014,1.1881878643974622,0.5189298235045482,-0.08206865081954265,0.12371361191421142,-0.4058935206296201,-0.5384029816026414,-0.06490945717086466
2010-03-31,-0.326863301163577,-0.33744227379657127,-0.28734904678110623,-1.305274345256671,-1.5937656942446978,-1.673063968358766,-1.0276991415844896,0.9592405264395845,-0.20107287772922242,0.0455875210947021,-0.31444402034922875,0.21528281229361712,-0.308127463109643,-0.647496654720448,-0.003116041519599915
2010-04-30,-0.0757251103256088,-0.35404567523253294,-0.3063435187616573,-1.2111261361917807,-1.7578169472241492,-1.2727815406258605,-1.9299028811084087,0.9532161313534935,-0.11910008354925954,0.0434223136158406,-0.3902796878118323,0.18688222503983817,-0.29669538697238873,-0.4900281664890042,-0.0501064038230806
2010-05-31,-0.22552344989326076,-0.42705157384188985,-0.5217503550003298,-1.1354468347853182,-1.9496620301484422,-1.4635755821069905,-1.393078308864114,1.238866659789476,-0.3871822656324511,-0.29284162596786195,-0.47252642526398936,-0.4719480038096019,-0.4117126509041961,-0.341376066766953,0.048314589155770485
2010-06-30,0.1736447970794926,-0.08746151057198569,-0.517759326440859,-0.9415092441162609,-1.6352219094562142,2.346808175072276,3.882197030922305,1.0402686809948052,-0.053962635738912204,-0.05930031581142391,-0.20665043402717564,-0.6514348245062662,-0.3649403714604457,-0.20647026013168945,0.11182561761822071
2010-07-31,0.4050168285651624,0.22433573778086022,-0.38155387461846574,-0.6615167969718241,-1.2624346599245977,1.572474534732813,2.8476482129165133,0.5313226008781751,0.7718520790487952,0.5675334780105242,0.23392135878399212,-0.3704272064324942,-0.24122548116385056,-0.11680761472040062,-0.2847733884564322
2010-08-31,-1.3404105757471885,-0.4786173064563491,-0.5647874768932912,0.2246315739699815,-0.5767717004440323,0.5300346428883365,2.5675571364405627,2.0778426502109153,-1.1900571284009986,-1.3501438274033544,-0.8023646590608798,-0.7473296320498645,-0.29848600240825773,-0.3949997671316707,0.028071111415658368
2010-09-30,0.10539356793536317,-0.5220446632081824,-0.7179046615847503,0.20379618810807898,-0.530259755131164,-0.3452945271869485,-0.9847357387444159,1.7772620321060741,-0.9414240452849779,-1.1353399955516694,-0.5715382049484169,-0.8178771821420449,-0.34677896910115225,-0.2834023903740354,-0.045866178195476594
2010-10-31,-0.25972265845291836,-0.9459934029489038,-0.598850123102104,-0.08642672102267188,-0.49896482185633556,-0.764533132592496,-1.74341888993799,2.0936053660868863,-1.2758878418783772,-1.520249323204938,-0.6447576053457659,-0.7214624008531618,-0.23957327974580434,-0.2070219192999455,-0.22044013040737745
2010-11-30,-1.1724498406984525,-0.8418662463675601,-0.967616521256041,-0.30752504085578897,-0.3012805891560335,-0.8444303060168571,-1.5136087674384155,4.175690448689291,-2.6490403707718375,-3.3747419283631763,-1.3472775410275002,-0.9591644040410424,-0.8052075289259644,-0.06662411854062551,0.11958672044761906
2010-12-31,0.4291345497327297,-0.7789435427563839,-0.9030399659058209,-0.0456911845498381,-0.1798103239849818,-0.6229506125203604,-0.3832475356727612,2.3643009477124464,-1.7370912157990086,-2.0793339256013703,-0.8289790607978766,-0.8741580246469642,-0.8258849576227482,-0.17274509682394337,-0.1502919179347979
2011-01-31,-0.97503940272893,-1.1224296422292543,-1.0275876953859087,0.14567778575826754,-0.2581609799267858,-0.6483913602402798,0.08044069402847633,3.4550423692017396,-2.293623079878024,-3.0016016158962726,-1.001728567742605,-0.9801690739316834,-1.1374668510802526,-0.15114960677039385,-0.06833024518286285
2011-02-28,-0.5298950427169871,-0.5217683328575698,-1.0687077306804464,-0.06886222978625013,-0.4929623374915263,-0.8496234858015205,-0.19821402834272592,3.902070419653554,-2.303513196176903,-3.155056486508823,-1.050906799468074,-1.1043793622418359,-1.3191422994483222,-0.039908429426460904,-0.007327097224749733
2011-03-31,-0.12474898828510218,-0.9122344233657937,-1.020673802718208,-0.7846305663586398,-0.47108844411537487,-0.6782637307793509,-0.26474963765821274,-2.7881152444559767,-2.1329726642390185,-2.9170774211995023,-0.7847371721600264,-1.0499008225437902,-0.41316562555137104,-0.13468740401904802,0.05692326540700566
2011-04-30,0.2919924788843811,-0.19892744911810525,-0.9659267005079417,-0.8502882487633638,-0.2889521715422787,-0.21164401810991657,0.4140003145576242,-1.9955025512132634,-1.7680549071946814,-2.311458818795869,-0.2927611672066419,-0.9400971180292708,-0.4456828759060654,-0.34411071117090963,-0.06467737110533686
2011-05-31,-0.47329102874225365,-0.16536321115229338,-0.9857057183367814,-0.8479941035925207,-0.6221886246318562,-0.914307484218251,0.06941371746974943,-1.451531678397409,-1.6469519153607186,-2.120243742038364,-0.47211650056680454,-1.0679620441880504,-0.5118012436864713,-0.043194007030248276,-0.01338729934286715
2011-06-30,0.030067851691627966,-0.09713751225015468,-0.9895071734375597,-0.7847506646158824,-1.0382252067799034,-0.2953449954938039,0.2760440278227437,-1.130103996807686,-1.372060315769988,-1.7353953356521932,-0.250836201032249,-1.3037798827451885,-0.509962121750962,-0.27987160882828777,-0.030081595547887755
2011-07-31,-0.0807239484209112,-0.4258929175648619,-1.0180847781972078,-1.2219681526654471,-1.4509394992928883,0.22884200704008228,-0.1836897946456205,-0.8865068200627833,-1.1913763897382001,-1.5143945008937945,-0.20997382550536678,-1.8695603916701635,-0.4984016073693652,-0.46527336051614493,-0.2418428748722326
2011-08-31,-2.1110047105471037,-1.816093063741592,-0.9309788233958023,0.45073834601495044,-0.2907912973180996,-1.1247721427279902,-0.26472089632693685,-0.6140031722557179,-1.393892917193798,-1.8977980962140422,-1.6348615240501703,-0.9075437818957202,-0.5072711756770508,0.25154212369405204,-0.06108582356530926
2011-09-30,-0.26883455071443557,-1.9939154990686871,-0.9357385724261404,0.20235002294594834,-0.26564984131316643,-1.0424464014345163,-0.9865020048482712,-0.4882620993067879,-1.221878639070031,-1.611867824691487,-1.5931370147535435,-0.9327843332106553,-0.5140490165739188,0.23604116368704894,0.025134346992168592
2011-10-31,0.6127440845593146,-1.3805944060145727,-0.8204881743176827,0.5609419917534584,-0.34271871898568834,-1.1340504817123707,-1.3974702636343905,-0.41791175036534217,-0.9483268646137273,-1.214782078225271,-0.8345726707036618,-0.8714292446546773,-0.45397400856569053,0.32220240004911416,-0.1932124908774653
2011-11-30,-1.5108687755597134,-0.9074912609767086,-0.734221974587882,0.13208760316833357,0.10470090702748416,-1.053405709245749,-0.6761271171421123,-0.25458769956269595,-1.0134536170371617,-1.3593857819359072,-1.69340740410576,-0.7103449228757084,-0.4266554260198,0.3077863822228376,-0.02516270651945236
2011-12-31,0.210433846420164,-0.5708175337825182,-0.8455022952424,0.2373815127648857,0.06929046530026513,1.662583598206748,1.2514706466267513,-0.19700751483318307,-0.8659391253276124,-1.11921339100786,-1.0475928387471904,-0.7784272220676491,-0.4078558424569259,-1.6547747277198195,0.5036449259918411
2012-01-31,5.302947369851229,3.3353884976634594,-0.0875427708753147,4.444577891852279,4.347172758158524,2.6984734904428076,3.9378134714711037,-0.36433581166675005,0.16500501415154226,0.16745916058717722,4.877243732556243,-0.04042770606199772,-0.08148504910648882,-0.6481041150015192,-0.04950490939319855
2012-02-29,-0.14765448766818082,3.8748828570417015,0.04337616784547068,2.5141201070839028,2.625671185167558,-0.06668258485411087,1.69238711901764,-0.28064217102005273,0.19943667857123235,0.16466608277077385,2.5362364170910863,0.04718906118080906,0.006253476296810929,0.0766972774780601,-0.07874960309392737
2012-03-31,-0.3282885259141972,2.650333634644375,0.052373226481274474,2.3504098888808342,2.2406947054763346,-0.1654267732039803,-0.001734855955841983,1.4433248954328266,-0.057922877194537786,0.07890958485913585,1.2862336226800641,0.11103578459374293,-0.27567016921376825,0.06881417645412577,-0.013139478976199489
2012-04-30,0.10279670154738624,-0.2785847026047704,0.07359114239453782,-1.112030690397373,1.9577566936823574,-0.24518239508393327,-2.028271046890065,1.3401008710683224,0.06245857520175893,0.1678574266391357,0.9245458293776776,0.23446479520570304,-0.3987521667205525,-0.01196016687438955,-0.07344978446904353
2012-05-31,-0.2870781017278294,-0.3822856281462267,0.312452763753834,-1.073524036478318,1.4813721765139667,0.07007397060440743,0.24569808216260128,1.3653485993253702,0.01355016650317623,0.07174690330432247,0.11693514333715013,0.5631615611554329,-0.4696896198773676,-0.40625555662738777,0.025311034729164992
2012-06-30,0.3617125505589261,0.13245641023931964,0.5660968201753058,-0.9348980992575022,1.3398849818418885,-0.0805650470173076,0.34335042213793304,1.192833269091855,0.2596973269484423,0.30204777167990243,-0.0029298197267068997,0.7253643286542273,-0.20603270060043744,-0.322199505041557,-0.05750151930640223
2012-07-31,-0.17093456859845746,-0.07134704380491182,0.5267012663849312,-0.9007059062353452,-1.6635643198061902,-0.13915576734227977,0.3965431709005307,1.1822587067173773,0.08857968673146814,0.19678959142721592,-0.08754322345295908,-1.0069568414319034,-0.36052894407142466,-0.20640814867135907,0.07516509043736433
2012-08-31,0.7548321580751874,0.7103364602920083,2.7321720691959515,-0.7309135289008897,-1.2765073848233568,0.7204648765818213,0.2706999781530085,0.9608713557270117,0.9009823617036866,0.8191327473935917,0.6196536932609255,1.9286522428324777,1.5986215625268783,-0.08244533068431503,0.012045349879270927
2012-09-30,0.2483942093275114,0.6036821592269939,2.938399202274656,-0.6767696208650557,-1.284150005418805,0.032785259828602586,-0.011350867005206993,0.8890329280684782,1.2001092647243776,1.076321131916113,0.6981464048033533,2.474653323532315,1.9519982183515299,-0.2917099288434587,-0.06429527531674849
2012-10-31,-0.2831974375982008,0.5313614626276429,1.9253123790483913,-0.5807972558584473,-1.1177089696191793,-0.3702105714512547,-0.42371298454652967,0.9495734778014965,0.8106785711868552,0.8083400253259594,0.3017882417355058,1.4447636683359115,1.2235744683769856,-0.3492556086618188,-0.052755736482898406
2012-11-30,-0.19644017188688778,-0.16426891222676093,2.5667277631921053,-0.8449148319125573,-1.0950031870628765,-0.14866762745158307,-0.7268304996690458,1.0207792482387366,0.5524106287643163,0.5749041671528704,-0.011300934791996838,2.4045681193319943,2.095281057332538,-0.41479690389915835,-0.05773642025586349
2012-12-31,-0.29286811246420474,-0.5488639097482593,2.000095431170153,-1.168331354736964,-1.0178642183657596,-0.5193533291231914,-1.0299370049241707,1.1035093380601317,-0.022684532247074545,0.15652224446752946,-0.3000303955064024,1.8546204851983723,1.753129078486038,-0.543349439707976,-0.13262231537589553
2013-01-31,-0.8054284053694416,-0.886903598456528,-0.5278823191498205,-0.6712899851980542,-0.7339471238210556,-0.8468227721600623,-0.4652331665715143,1.3209743739104254,-1.0743841827847584,-0.8152227987574161,-0.9325499309103531,-0.8863872465746899,-2.0727223819791116,0.8450042974288376,-0.2629545674173646
2013-02-28,-1.7970354161204867,-1.9548014842908394,-1.0341041965860323,-0.0008776900263160215,-0.3656159772168964,2.192441403446451,0.5425096892190101,1.8094243661477876,-2.5232376964719427,-2.289365240197323,-1.9058519611047313,-0.8325856393189297,-3.9842909714496284,-3.1658622501723266,-0.7730154442731615
2013-03-31,-5.244141413772206,-5.111489312760583,-2.0547269577401357,2.4594194326726164,2.138144226279335,2.7599716386726483,1.8559757614077466,3.1681638442138444,-3.7146677752353177,-3.783337052079481,-3.8953236288935953,-0.06234938881967844,-15.483274572209252,-5.529746189109393,0.07448043274602957
2013-04-30,0.6724751617579939,-2.740133187499598,-1.7648577073339784,2.925155797664453,2.131400618750148,-0.2956940899060826,0.7006847254795213,1.82919303558071,-2.075118913633485,-1.7171574223926405,-2.3907303991464812,0.00405661596105967,-3.992302995283351,0.4222207908971964,0.016008136945825344
2013-05-31,0.3850267949321136,-1.4902531647614186,-1.5187508822643654,2.779887411544966,1.9625103762605063,0.09348896453895361,-0.3361726060088829,1.3292869959361981,-1.3495003058693826,-1.0253496468036922,-1.5444809134753725,0.04056934660594552,-2.792090313971551,-0.137909287384603,-0.7556118564557956
2013-06-30,-3.3470195624725068,-1.3082552758751356,-1.9695815694921632,2.243072341490813,2.4212755521552562,-0.6082962585238301,-1.675515908900859,2.0940162129331257,-1.7210774862591398,-1.7474749971845736,-2.4293354320530516,0.007066088213740488,-6.8477166303806,0.9984624821692167,-0.8700446970823645
2013-07-31,-3.100901718944558,-3.7182584592866155,-2.018194391514161,2.0697492197461376,2.5539564572418225,2.0094397967134645,1.0547677539210432,2.233981250151645,-1.474363366985154,-1.8092363613751588,-2.672572898013412,-0.011740711348669476,-10.645368673066674,-3.847926373562322,0.06683850572301278
2013-08-31,0.6510368262246453,-2.727453403820573,-1.8220136866689638,2.0034151769088457,2.572620443667477,0.2839708452534857,0.22629344308797067,1.2099821151000083,-0.8822781720121666,-0.9537385045870167,-1.7991946876089795,-0.0667648134916438,-3.968901466116524,-0.5027831884837446,0.054291748253317326
2013-09-30,0.5626141576232173,-0.7774672322014788,-1.6503405023609217,1.9180885328704211,2.026498126818425,-0.20483373046674178,0.6809101704873675,0.7312230915725311,-0.5013085169377476,-0.5208950090192589,-1.289024855092932,-0.13948491252222153,-2.7654260305062803,0.24329759708394888,0.08231171756780564
2013-10-31,0.6366255444704897,1.0138036047689079,-1.4963359467476594,-1.064760239730686,1.7962576279864022,-0.08290709100887032,-0.8080736625655839,0.3651145725124628,-0.2049349192396395,-0.20807731348393707,-0.5810416092353704,-0.18405432921623027,-2.0538657199547066,0.027089589423911428,0.005709407458995226
2013-11-30,0.3716121277589445,0.846821525753983,-1.374529817820369,-0.8890383324646327,1.601403626194518,0.0014139228150242171,-0.27378840424472745,0.1677975535889702,0.01608025580626795,-0.02266163241126836,0.4482713801971047,-0.2427630507202645,-1.7828509426077055,-0.13687795596625882,0.0028425260754104302
2013-12-31,0.33431551117748703,0.7160829709139747,-1.2657680748554845,-0.831645236784143,0.9490809394558042,-0.49697131436589737,-0.2245625457293079,-0.010158181426896914,0.18616953015634763,0.10770182706997862,0.9394077361762694,-0.4563424765349762,-1.5782497170581689,0.5772345254340829,-0.10652813180259764
2014-01-31,-0.03229506294409528,0.3565638847114523,-1.1850109917555898,-0.712791299594225,-1.1552561149758103,-0.6881184615817234,-0.44183758132660855,-0.021249299207046976,0.285013206878905,0.13592315347796569,0.4859071441828815,-5.27556437920804,-1.6611052034858735,0.8889713083642141,-0.02364327385357028
2014-02-28,0.3604805249834432,0.34016929984584077,-1.034762965058043,-0.6882234851826242,-1.0922147027139584,-1.2113816210729775,-1.1069147951277538,-0.1892474998099598,0.4672833195329387,0.28100280256166965,0.48991464426818837,-3.5234780136149673,-1.4932093332454652,1.5021509547384215,0.1358323321804024
2014-03-31,0.9386098502917668,0.6448873030061656,-0.5808499234487599,-0.2962351923247756,-0.9020591608375575,0.9830738111487475,0.45189188675019404,-0.5753925003994796,0.7077516799244434,0.5318308378416113,0.9852228251976131,-1.5472954767088023,-0.8300838256863348,-0.8976817041160213,0.03983929336867242
2014-04-30,0.5455386191383337,0.9764532419184689,-0.5501007968035692,-0.47690016631643145,-0.8776778791098093,1.8475467158025145,0.9357691379128859,-0.7574015190972015,0.860648611344269,0.6765098431047901,1.119626798546257,-1.5593830358193037,-0.7188016650960977,-1.7827477839067216,0.4964015087468028
2014-05-31,2.167992084617208,1.9215127893060702,-0.1264365654773519,0.34294815755039176,0.002362941460146963,2.3085565259271275,2.228801225131189,-1.583166860566877,1.215533759491242,1.1877035443643373,2.9221951226160305,0.06653642491060159,0.18685741401228595,-1.6895167861578544,0.060847965071668675
2014-06-30,0.4808299098161126,1.597190851172428,1.1628435427357322,0.39097183642621447,-0.01575967193053223,0.596350067215894,0.3316926109584896,-1.605985119687977,1.3224364064275729,1.2700642739483263,2.1594910038934225,0.6365391461531312,0.9407872168226815,0.3625252020081574,-0.24664260895883106
2014-07-31,-0.5281123889285934,0.9948223634188598,3.0527372047927313,0.9599450793516393,0.18876811978561006,-0.31393262858880266,-0.49471557649902215,-1.255794752429047,1.2452699688194766,1.0846641845023202,0.7554868192501876,1.3901995798813873,2.2616827413663794,0.5660560864633173,-0.0013926193437401619
2014-08-31,0.2960126895874842,0.12614246286298453,2.292910689224877,-0.22425391257141747,0.12983138535483071,-0.6256023689974929,-1.2451338382317332,-1.2512094706122745,1.290748150956572,1.121037962540078,0.5238504789714974,1.1699759181350031,1.8616151770321299,0.26667112736190757,-0.1701718931234855
2014-09-30,-0.24231644736379837,-0.24057301230729652,1.4635066751618897,-0.44496442665075014,0.1985808121752153,-0.7365022753915245,-0.9400265704977598,-0.9963980818524344,1.2680953191281774,1.021659591249734,0.017478980716059384,0.8297996227121033,1.336389244376305,0.29815240521863523,0.07631397303149604
2014-10-31,0.5868060011409962,0.327797182977397,1.4140296242869541,-0.45908360953478544,0.15266383473900064,-0.976294386826427,-0.8369638161575331,-1.1603117185663405,1.3925489758746419,1.1867132322962801,0.15737031209924776,0.8521811425978276,1.2335597848584217,0.19420474079310038,-0.13137820335744027
2014-11-30,-0.10966014624641851,0.11974749822143729,1.0653008119934468,-0.4402401278788108,-0.7688453864252135,-0.9293674516750072,-0.5763589207489775,-0.9383007001607683,1.3385707506072464,1.0858473980101249,0.014416493014432593,0.8229426311835178,0.9684890462820495,0.35187911860161264,-0.05986119758815791
2014-12-31,0.1328888948568671,0.3133275540903388,0.954653531041291,-0.6161832831675285,-0.9170029356611742,-0.6218135249289312,-0.05928570642401651,-0.8382911582527344,1.293619969451988,1.0429099482419883,0.11333785273231503,0.7755149761829566,0.8415265662336584,0.43937711807170426,0.01732326785238706
2015-01-31,0.38352533359991,0.2100037634941079,1.2282975400895664,-0.8278083453629176,-1.1265189940912326,-0.8311419569595736,0.07763096805403681,-0.8992735429304928,1.2649006676026262,1.0802265539773765,0.27943104265392643,1.2090399005641872,1.0812851473129788,0.3198945242602882,-0.006788537819614171
2015-02-28,0.2842740278669861,0.413511071223766,1.184979833205654,-1.0372510354383824,-1.1461401118035563,-0.955476176367015,-0.04566714903256283,-0.8856656306966604,1.1830881409246436,1.0468030911671642,0.37983286661532756,1.1641102058828863,1.085598824375511,0.3003952319083548,-0.16605427501979678
2015-03-31,-0.2668234190983373,0.2072638280519911,0.5505017555022236,-0.6734811785522274,-1.1526762661486676,-0.9004386566921981,-0.5522473806748758,-0.3807537124827138,1.015803090823311,0.679074770615058,0.03136440752831348,0.3031652369704549,0.4655137352993261,0.5291739541283422,-0.012449585010651066
2015-04-30,0.17058044583379012,0.09168737599503897,0.42478643930110527,-0.6705202030771819,-1.1951468281931907,-0.8503517128196765,-0.45658301030222714,-0.3355583283294511,1.0140152440141212,0.6182660024917946,0.09974266276462229,0.09664012866794028,0.3625453630231232,0.5122761250278497,0.01059199933717993
2015-05-31,0.27017055328229717,0.06790398352882646,-0.18901630882672213,-0.5753126451801558,-1.1347562104556683,-0.8986374228501894,-0.3617458516246928,-0.2597986493967172,0.8302958903238342,0.5043914690462646,0.1811284522424801,-1.0038376787471615,-0.3164671430051102,0.8920157402136161,0.058964446478223326
2015-06-30,0.45032431315934646,0.4479658243473031,-0.20873140516330033,-0.8725729766835377,-0.9891948186508494,0.6244919771243319,0.43693447921980055,-0.2490886493978636,1.2292710641362108,0.806944316578338,0.3673274571333532,-0.7872042637850261,-0.2915669500728548,-0.177420720855057,-0.08216297898512433
2015-07-31,-0.23622025075081168,0.26617564779543423,-0.07366642888366177,-0.5836252929576521,-0.8967796953783894,-0.22302567246069235,0.2543889479753233,-0.1233435598055646,0.5366555849566419,0.19513676446357306,0.1459499149380296,-0.4560217544612461,-0.09117752923240222,0.4339407124864993,-0.12231278472964954
2015-08-31,-0.9037902192347305,-0.1363740905463009,-0.24744683043714086,-0.35769232592992883,-0.7837349225637262,-0.4505134300905359,0.2577330111356048,0.01953322749394173,-0.4548807887129917,-0.8254113268806225,-0.19350370018159005,-0.538086246916559,-0.3023943601188149,0.6256398252556278,-0.004670387508611708
2015-09-30,-0.0070529827185984335,-0.6151922072060615,-0.10685898113708929,-0.5790892483242055,-0.875532981031794,-1.680736747339736,-1.1967762342050463,0.11638673393595457,-0.6189832432998467,-0.9682791569288676,-0.2444425044084497,-0.5171375050834277,-0.1395312208631743,1.2793660327454157,0.058058260926673155
2015-10-31,0.4549395407655496,-0.24854854991614522,-0.1808555169206223,-0.21032540627442994,-0.7530732943515864,-1.1176347935277469,-0.5717781277578533,0.13943597241177685,-0.16826480871497723,-0.4315013446248757,-0.042392711848928184,-0.39386160786096414,-0.22471484126956087,0.9699904470939649,0.02483349092558835
2015-11-30,0.22754032963011472,0.37890631919982953,-0.017712276711122545,-1.017863924153805,-0.7007733463634493,-0.9529393460303021,-0.4714949496133249,0.12302002750789622,0.03496424654369927,-0.16869008950495423,0.0693620642261095,-0.049860239478001674,-0.018201070007626947,0.654513947717561,0.055757956619829
