AKZO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-04-30,-1.1711698948640321,0.6898047864985067,0.3260231698830333,1.2201449978778993,0.9766684010698956,-1.1785523419898412,-3.3557948948819685,-1.0221568725602517,0.8298252479744607,-0.1570884266273165,-0.0836935856037711,-0.06604802685599605,-0.714289329016484,-1.0538524286702509,-0.026723581974477027
2008-05-31,-0.5043592594319524,-0.037065668810948575,-0.7818743264720018,1.2468885327227746,0.4618379919180299,-0.6789883904203925,0.30096567219579895,-1.0063736426458934,0.5761628785800416,-0.5601039756958728,-0.36888934068049195,-0.9267626843249503,-0.8215498225979128,-0.31253777315359804,-0.08997495474707642
2008-06-30,-1.251629388710077,-1.880539616817028,-1.212501913064137,-1.4693908059813738,0.7711324852961716,-0.9056013825282105,-1.4309593951638553,-0.971153291062782,-0.17381965463710605,-1.4239284489017066,-1.1893567766261905,-1.3102234697666435,-0.8616347985910866,-0.12387605445492286,0.012256624669039193
2008-07-31,-0.17783636363196312,-1.3216646564216492,-0.9093750197575543,-0.87408049029913,0.4837140460278849,-0.6259665978443085,1.3889246637726855,-0.9475005942655967,-0.14214188465992145,-1.531241656885839,-1.3683844819988586,-1.030337283848755,-0.8255755670208571,-0.21984093133784613,-0.11133794088152205
2008-08-31,-1.6987245893515277,-2.211860813577644,-1.5514456858082326,-0.40514567050087485,0.7112606953640258,-0.6427290248850703,-1.745227532870889,-0.9035085563533272,-1.0071030873751357,-3.1494886037618683,-2.5148563333004432,-1.6153912989274826,-0.9023045982151606,0.011143031100119582,-0.022505188639586438
2008-09-30,-0.48258055937394545,-1.5258953003964222,-1.751696081387389,-0.40830576414680586,-1.918986161374869,-0.8320514154038336,-1.0648071590025232,-0.8804203296945285,-1.0697965874397697,-3.239800121279354,-1.970165185386944,-2.257239322189052,-0.9303977004408056,0.1318372653682086,-0.18223841745237046
2008-10-31,-2.343840650787171,-2.8993956100638814,-2.108899562635803,0.02935039721346724,-0.5891945410854282,-0.5218468477093804,-0.19787923119308734,-0.8271956763750038,-1.910869955632663,-4.982084979277796,-2.758823911921494,-2.3295769088754033,-1.0098082997199616,0.20508306445082802,0.008320445393687486
2008-11-30,0.029362680706224234,-1.5845036761344455,-2.2031599766780987,0.682074061658931,-0.260235605742154,0.1015488805110565,1.9443578839479003,-0.8190680084676197,-1.5040518712744484,-3.320611517326365,-1.7623060731713904,-2.3321977118218395,-1.0431900665945386,-0.08633248018321917,-0.05568999546947909
2008-12-31,-0.6339525975602691,-1.674683263121558,-1.9927877222273138,0.4669009600331016,-0.24634846039098077,-0.5279558422074871,0.6514042990961298,-0.8009567173174168,-1.4990364728717862,-2.853104031941388,-1.5942044470801349,-2.1204091137507914,-1.0403948897069206,0.34485099636189065,0.02874094341121296
2009-01-31,0.3943468520002218,-0.12683544591413537,-1.515762024804423,-1.2226377958575498,-0.15150298037079396,-0.2866983449567791,0.0681084036634872,-0.8068391641181241,-1.2026866585691285,-2.0880313980709753,-0.7704958183751713,-1.557214961090419,-0.954534244998567,0.11431549744137959,0.05667833701843823
2009-02-28,0.7176220782526948,0.29047133564305777,-1.4280941285469544,-0.7581882025554851,0.11858347494980795,0.8362147711587455,0.15427194270505515,-0.8195202025032619,-0.7715389013211982,-1.81333487745043,0.10103607778567114,-1.394207833205259,-0.9342830589729434,-0.42768596026641276,0.060327988601227664
2009-03-31,0.7079637718240019,1.1424367083582605,-1.535699116931954,-2.0090757513864617,0.548273600698944,2.4089603213462345,2.276567236242052,0.08732110958909677,-1.6378597777032615,-1.292940742379936,0.9061493625251122,-1.4253969254728047,-1.7184727135116236,-1.4851583322906303,0.006309169193264756
2009-04-30,0.0948901205386123,0.9343856413536791,-1.2348834156166004,-1.462461763523169,-2.8882002071733073,-0.6080544031133069,-0.3439138422211067,0.2716680315055586,-1.3771178209448136,-1.1397031252576635,0.7896147254684824,-1.9587219559779252,-1.3800185252002117,0.31185610885711923,0.135592945408845
2009-05-31,1.5594165551862016,1.4176783239068111,-0.8112660036817909,-0.39810500084205586,-1.1834435508898367,0.3019086512138938,-0.18104155136824243,0.23157745782119304,-0.5959921353051926,-0.44437302132209405,1.769946671004842,-0.8389880899934862,-0.8972295724625454,-0.16075497748860954,0.029472155833578807
2009-06-30,0.38138157504203807,1.198494810400827,-0.45328983537046913,-0.22073207150482646,-2.143147582580331,-0.15558805245909307,-1.010214582806025,0.3076934000262236,-0.35022938322281005,-0.23697432849000988,1.4560087559194983,-0.44242122055440264,-0.573272394556193,-0.11015655651825004,0.03020017565281933
2009-07-31,0.3843977700049609,1.3455614992481297,-0.335485252821959,-0.39499997267354164,-1.8840018626698625,0.6552832084115022,1.3634874162407824,0.3889273637128446,-0.1360406342665681,-0.035936229450764814,1.1920427336370942,-0.28570524822578763,-0.47121709676886847,-0.23061397622716853,0.042062909410922986
2009-08-31,0.49143634526641466,0.6879411268353014,0.2494637789048095,-2.116496339881333,-1.6785655479548114,2.1146905032351904,1.0046738016048542,0.4570703853153895,0.11585925522024433,0.2131953309128043,1.0525454667384857,0.6732139542582378,0.0304322050509147,0.5255308216297565,-0.004972925619977824
2009-09-30,-0.0975023741118735,0.4215496902024864,0.41633963545667096,-1.3810993583939823,-1.279319597055478,2.9887517101620333,2.630906756740728,0.6047985597913408,0.12128876951616686,0.2436981798413865,0.5807840053310566,0.7709663808917919,0.21822391020920823,1.2699500111620667,0.0050615035021384265
2009-10-31,0.0465870729515419,0.23687921776742157,1.3977589664656191,-1.2986363580110167,-1.164291370230365,-0.2624196133871675,-0.2943200134160423,0.7447919492257083,0.17979405400867002,0.31664464241999174,0.2727318264658336,2.117386594807218,1.213072429441732,-0.5006320707412958,0.011186094532619621
2009-11-30,0.09814791203911014,0.024835541804460126,1.4535857485468486,-1.7270153369752188,-2.6067182194138496,-0.258511808481401,-1.076043477071321,0.8592785382529312,0.2811313248584002,0.4414742556235816,0.18645338631938782,5.803603213657291,1.429954010453753,-0.49815805312625605,0.12976895873169197
2009-12-31,1.71883341292294,0.9603568703227725,2.584394890001095,0.15782989959844795,-0.9100991301542455,0.02936789990105246,-1.2747718563116097,0.6907474494857517,1.1167461005453823,1.0099458553887954,1.1185496131239234,2.229145245036076,2.5114191429372896,-0.060783231462792554,-0.05657482884730606
2010-01-31,-0.7709247370420691,0.5081957948787219,1.7885472452996922,0.8484113330173396,-0.3331558273477156,-0.06270170582873749,0.7412211269972985,1.0022220998318583,0.727208163836135,0.6996617617641623,0.31951492449578,1.1738173636034939,1.940340060910847,-0.24133547194160454,0.01382454613556763
2010-02-28,0.09171401209958592,0.5017247578499896,1.417462770790784,0.8634351684901729,-0.3512131082702431,0.5612812528289229,1.5729704713883037,1.149669289746351,0.7995107229433087,0.7935441115391306,0.2655951017020699,0.9569733397661773,1.5211372283931432,1.137647809242157,-0.03347251264730909
2010-03-31,-0.48076485251129086,-0.6060757780852373,0.9303123245945141,-0.7806750068137379,-0.20014226405268992,-0.42241028069450576,-0.9443382561340934,1.1833006668266404,0.7181585311209123,0.7185610544540754,-0.14535022018192487,0.5514041363790068,1.0860465198549853,-0.6771677501407303,-0.02692632173449158
2010-04-30,-0.32324331162398406,-0.3532186643068619,0.8067267765826579,-1.0179822052609284,-0.0637738926468245,-0.323605711742627,-0.32095972326470745,1.0858539737180872,0.8157670936015086,0.6835154828613883,-0.3859762218616703,0.41834834447526414,0.888743631784934,-0.4640232395362265,0.014815085785140682
2010-05-31,0.2386076555921882,-0.2975701628806775,0.3467639763745933,-0.9380034169559617,0.00849939955394193,0.5956121703646087,0.0759584464546676,0.8698379677259522,1.246136951354909,0.8872047462853025,-0.2834413435603538,0.07890824109845518,0.2852818358646626,0.4159648221765077,0.24251768016126
2010-06-30,3.511751924018674,1.6004521979456272,1.2320341825749654,3.2101018937009025,2.1263858031247143,1.1030388954196884,1.978717938891695,-0.004412997034671071,4.113794393778786,2.3693629038942823,1.8565773968361703,0.2964277532062282,0.9127978280645388,2.275214510486055,0.1323438223853273
2010-07-31,1.439463291338899,2.532052330065319,1.624334924641003,1.6655068717164045,1.9997986817170912,0.49516680615843406,1.1174663333657981,-0.5144316796449055,3.6913457639775222,2.4029727895501254,2.3899076924554405,0.4896810191091977,1.0731170437120932,1.424064479128992,0.013540080639896505
2010-08-31,-0.06245090535419491,2.148899749732117,1.344225909057116,1.524366956356456,1.8978560270284615,0.23019304874869265,-0.07159666113518405,-0.7220569127223873,2.44730802390027,1.837387092138457,1.5817567974414044,0.3981173888394244,0.8698666670809048,0.7170563894344969,0.05493663794648771
2010-09-30,0.37984730381121357,0.8291715086640066,1.506135879317978,-0.027443435348327765,1.4391604807872695,1.7365171826298083,-0.025695092101051947,-1.0715600176495406,2.004475409180034,1.5784593180264457,1.277455656610544,0.5741348563991421,0.9476868307863262,4.7120545886121645,-0.06674531629548658
2010-10-31,-1.1644115840843383,-0.3996188949669063,1.0500539375829585,0.017574198165802152,1.6824465379032465,-0.5562080018321449,-0.7098530966417887,-1.0462323153969573,1.2919766266377268,1.0828956068462066,0.05372132607298992,0.2875727067743628,0.7071939503425196,-0.5981989731886036,-0.08649777975386135
2010-11-30,-1.6814755743198753,-1.1994846515094497,0.5668028187752298,0.4284452230452639,2.1704702136719227,-0.4828072717236727,-0.516376041860676,-0.9321203906791127,0.7652805607618643,0.6491098479517241,-1.1610343633638236,-0.027972798373614244,0.39781634142201466,-0.377871654200277,0.008514419433596794
2010-12-31,-0.26409877582370117,-1.6035018156712826,0.041520759388130185,-0.2509984363072257,0.3090480398561098,-1.1776955967311935,-1.4707462411665946,-1.2349656048838498,0.6627749800044176,0.5489441425511036,-1.2693861323034232,-0.11280752827457832,-0.06704813321737989,-0.7828322990371843,-0.10667051865231734
2011-01-31,-1.897700679247188,-2.003251949089023,-0.21551332070978577,0.11369834073715995,-0.25702365800408095,-1.3023718372121995,-0.772366988864174,-0.9770201243393359,0.16492805410185923,0.024865296787277332,-2.104274924725233,-0.20335449083930132,-0.21580878852484703,-0.6633049447849484,-0.017844495750127486
2011-02-28,-0.5540579682029941,-1.359703054856839,-0.4050312555674883,0.06134128917198826,-0.3465727210683485,-0.9317991927744496,-0.5194463482746784,-1.3228325386955377,0.01286733235878645,-0.20101994583043636,-1.8516545049503585,-0.3254377241204745,-0.35471782443823674,-0.410575064475198,0.17009097982200175
2011-03-31,1.8994717208649787,-0.21385313356012442,0.4063885308840793,2.317023430446919,1.1157762970795255,-0.6797170132030256,0.2620571171076566,-2.6557340443148023,0.5949902941558624,0.5062585549821609,-0.03980940118751084,-0.08705328631326623,0.21342562548698835,-0.6073305483284553,0.000654976354952238
2011-04-30,-0.3126037665727238,0.5189681348893617,0.4890991364179655,1.042742929635713,0.9815365979458397,-1.4501320265353603,-0.6139160871853594,-2.1818474455723633,0.47119003860055436,0.37194122900158155,0.030983587927473716,-0.05442375479344281,0.23843943744935323,-1.837463400698574,0.018810071383428037
2011-05-31,-0.09170117326749691,0.7493816824113505,0.45112800320852103,0.6867062652122125,0.6002184720440645,-0.9713951358475298,-0.2875918152891342,-1.9117505143386058,0.4262606022514227,0.3143846180512378,0.09092317663308658,-0.05446118698992326,0.13368922293481056,-1.1306444101091044,0.03979570721703645
2011-06-30,0.22748099978844014,-0.10170976888055135,-0.9298520747244834,-1.229393001496412,0.5818020729956281,-0.42719875478407365,-0.14313486457249186,-1.8256332816697685,0.5002776440366397,0.4184695292085726,0.3493855820793386,-0.7288415783893774,-1.1062401152530186,-0.2792790980465304,0.0844117282344603
2011-07-31,0.7788037586494868,0.48412334075239627,-1.338412506706221,-0.7960302257432238,-0.25949087972921686,0.6901910688111228,1.5184976017573204,-1.9734608150557351,0.823237982426048,0.8392316066833444,0.7383066258292851,-0.8126208077901329,-1.508700595831878,0.1407869981298124,-0.041449889415799766
2011-08-31,-0.8102909585565058,0.09971737674501463,-1.7882581822354857,-0.014854478701332966,-0.11248229313778922,-0.22450054015152374,0.3607397142128898,-1.3801735469326117,0.35922144212361756,0.23785573906681415,-0.12915121074086874,-1.0488287500854736,-1.8510710797439511,-0.16730129781271016,0.0048815911117798235
2011-09-30,-0.193840837161852,-0.1291305107034864,-1.9957911269923427,-0.08030999373073552,-1.4006880244941087,0.5055859941707792,0.0724066469856238,-1.1749435291460113,0.23049199881172452,0.07317623752337586,-0.22769768338843663,-1.1401379663264526,-1.949281705405069,-0.11304527688479216,-0.11999289251326745
2011-10-31,-1.7220900706549571,-1.4945609742634658,-2.1249360338090435,-0.1396202616784882,-0.263079573196376,0.25846282232305723,-0.5535192935227198,-0.2418988710733068,-0.7295310328802631,-1.2025543242086167,-1.2977768947006194,-1.2561157917764605,-2.0128685475755304,-0.09484975351635827,-0.023626751475027342
2011-11-30,-0.4560101288600714,-1.262247435147662,-1.5672901299253856,-0.12448306168936278,-0.3193720404146663,0.4833124645757794,-0.016604114599074255,0.08223326457916051,-1.035302801979126,-1.5497099060976858,-1.3348584617369297,-0.9753327058998347,-1.522780009418452,-0.06910234573678105,-0.025275039535043623
2011-12-31,-0.45632412705357095,-1.372592296629535,-1.5761037969902139,-0.5016418738403303,-0.6582665876983071,-1.109285741419811,-0.756506110323012,0.42573987101391564,-1.3302968424348496,-1.8315341807617995,-1.2920530281717604,-1.3518261239553788,-1.5244402837253748,-0.07237461496967629,0.016152191021588626
2012-01-31,0.09597775739278236,-0.4312792300809054,-0.8700551702331525,-1.3990432656148133,-1.5708189276247373,3.2714134099051386,0.8025439078342744,0.42382152233653264,-1.2228687062920185,-1.5939703503554006,-0.798139157326334,-0.4669236482245323,-0.8930842508786004,0.690172964091433,0.019386913301417046
2012-02-29,0.09975046760092265,-0.1416217809774947,-0.599621233746204,-1.2357289632864639,-1.3213394620517545,1.833482264161649,0.7223677903575475,0.4100955707092315,-1.1234733264883603,-1.3962477202701975,-0.41046270413183755,-0.11593329112303871,-0.6482158191115504,0.6336296882202942,-0.00195862469273438
2012-03-31,-0.16045521197427134,0.018312344964067046,-1.4184227886484502,-1.50372313364849,-1.3055978073346537,-0.8868474639799719,0.041981776202172895,-3.792035404017127,-3.8799560710777707,-1.4519592536082337,-0.20237174495173316,-1.777452565380426,-1.4202092021499384,-0.10633861086240702,0.06366891755685417
2012-04-30,0.6187461043757422,0.2804544506643083,-1.0012297224359832,-0.8407629713640103,-2.041246876158415,-1.0065039263941016,-1.778219796842441,-2.85600172696494,-2.666973152318909,-0.7355830813845726,0.27955927155580096,-0.8281535265763852,-1.1373446930464401,-0.2668011601538694,0.00584662905857746
2012-05-31,-0.12816731273917675,0.16610452389229158,-0.9907928024021008,-0.7929105308033298,-1.9854675550803609,-0.5626485902297771,-1.0939909288991374,-2.2094101511968387,-2.2278320851463436,-0.678656817318375,0.1786587169391949,-0.9166763467098661,-1.078750516828515,-0.2222549489021774,0.006721374130718198
2012-06-30,-0.11301859585048797,0.19152973128128373,-1.0946421322979591,-0.8863867258863786,-2.0142813017151924,-1.161855137133686,-0.7936452279153763,-1.5799870268198353,-1.7939999402943756,2.6807673678385835,0.04567949337201789,-1.4558461348316882,-1.0902896920640306,-0.1497704612599053,-0.0015908190389737772
2012-07-31,-0.11664141089124683,-0.17613654486984137,-1.3702634182704523,-1.7050279207068488,-1.7480770401757226,1.4416733766108552,1.755735807041044,-1.1098854757102465,-1.497561997741013,1.7072787564018692,-0.04839330452157795,-2.846242367021352,-1.2014950831839006,-0.5287818263101475,0.007138840516232653
2012-08-31,0.10539307089920055,-0.07701478068546512,-1.074967483405981,-1.5600765267123,-1.5818061424371088,-0.9398200614120993,-1.2174326217769262,-0.7912791045394774,-1.2726453923129037,1.3425994516778041,-0.006197350995286086,-1.6388690288757128,-1.0117403014045658,0.07228066682174843,-0.017254079490362038
2012-09-30,-0.2870802652553032,-0.16530601859854635,-1.1060569820190778,-1.226809280637484,-1.3618555085504442,-0.732246680351894,0.3894972458876734,-0.48786681259684894,-1.1430177158346075,0.9264714303066751,-0.22997852616063597,-1.7419227850050527,-1.0008548084873305,0.1272918606406494,0.10652583296549727
2012-10-31,1.806042829324983,0.9135999788819809,0.20605182956813956,0.4738549977204231,-0.6654565459071055,-0.4056656789400034,-1.3864488327886886,-0.5184675677406888,-0.6734760136230434,1.4266395823612101,1.0666906009560069,1.086823938635117,-0.3135097552399057,-0.26464053724146824,-0.004139292917935479
2012-11-30,-0.1393104552864637,0.7585575824996642,0.46851192881492865,0.5414073472800649,-0.5758441627464266,-0.40784797454826716,0.8307789214488821,-0.2815739969157936,-0.5795885010155197,0.9940372612634819,0.7528100515384294,1.3433095104139001,-0.16681782536985373,-0.3578924459215363,-0.004104434908707275
2012-12-31,-0.20322694358799745,0.8160476641477495,0.7217410720627255,0.43160619827437563,-0.4923883274856172,-0.18588558799841695,0.9508225714246823,-0.07161092714779665,-0.49314867377964167,0.6678853739412144,0.4307235252209828,1.5106540620808375,-0.004440004349737129,-0.16823522908925778,5.2060285822728996e-05
2013-01-31,-0.12472254334778043,-0.2715201526443673,0.6012056664668946,-1.4461984116945006,-0.444363252577003,0.6709633735492857,0.9738371749580358,0.08818754609157063,-0.41165344191419684,0.4683073390929267,0.17762775302531775,1.248934854679569,-0.0280373836122312,0.8445552376391091,0.033731478040329235
2013-02-28,0.3983856305466588,0.022966509288894113,0.7060618552659956,-0.7863099425632369,-0.39313706549254557,-0.16789584645745217,0.20719401541773416,0.16051509722982182,-0.23911470102336885,0.48932856997808305,0.3225039885348342,1.327437908575671,0.037458439112626966,-0.13220613547985322,0.028432290572736187
2013-03-31,0.26313713795606586,0.31812671560250144,0.9217560961630619,-0.8075886253156803,-0.515914521678411,-0.21176478219554645,-0.24545222937437128,0.5021618968351075,1.9847298782777962,0.41809852393380437,0.2870653278869924,1.750319806754079,0.23940075498845734,-0.23187718903295002,-0.03019547079828941
2013-04-30,-0.8855505089834182,-0.02538126069427453,0.2452857381934828,-0.1930057423116718,-1.3212980454731709,0.31054265923045965,-0.3869594623147322,0.6705089116553572,1.549829600194412,0.05825018837702099,-0.2803926709512607,1.6368889023476971,-0.06637974816758879,0.3472969693814929,0.1364264064153242
2013-05-31,2.9404960788069108,1.2174241671342787,1.6220032676449423,1.8347762248301847,0.4503746181190848,0.31677164550113135,0.48440904205645763,0.3908838135350662,1.8327152722646933,0.6394644403509465,1.685786846123009,1.2696129558746005,0.6742781050266442,0.7177531928917809,0.004783543231621807
2013-06-30,-0.1369234146853832,1.0150382589511069,1.85194341499232,2.041898155539787,0.5191435795575293,-0.8738359126984312,-0.7147037235114717,0.4773106146005384,1.5355566950635786,0.40925391316305054,1.1426808397457813,1.2719731269983,1.1749875512882295,-2.31950183444945,-0.12868348061195586
2013-07-31,-2.7248134748219845,-0.19629349803573895,0.41848642726924845,3.5062344162930135,2.498901617827137,0.7054161099426436,-0.11150197215302718,0.88674278404266,0.981232227117849,-0.41575199842719024,-1.0990120641576286,-0.0716435749408244,0.313615088557916,0.7605613932201823,-0.2997884546066279
2013-08-31,-5.3903878497665,-5.5333788898643395,-2.0965072126209883,3.3548223819506657,5.859596548140459,-0.6564933002542688,-0.7359688997098109,1.8942300649087982,0.17477858405727867,-2.0448515007607386,-4.7792953937836815,-1.0286988046943708,-2.4641332026794474,0.7176984949843611,0.0982930624781612
2013-09-30,1.2980382943953575,-2.7518189935402617,-1.072563191926946,3.890727706429063,4.050854856776401,1.5483860355673007,1.6806662832485884,1.4096370047874291,0.4798003853578292,-1.3352989844810985,-1.9947582042680567,-0.7352549573613837,-1.085135635788792,-0.8484712268900068,0.026447027649215925
2013-10-31,0.37146324160403194,-1.171541272907809,-1.5787361819921046,3.185025654561257,3.050089798073973,-0.32328333948834603,-0.23505556764598992,1.3042445673221745,0.5722416820714595,-1.159744814699721,-1.2453024763071625,-0.877327064010652,-1.6212582910475895,0.20643154623527704,-0.011814684836593798
