PFIZ IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2001-02-28,-0.006354884096688093,-0.37928567753258163,-0.04929274762106898,-1.1771829707553871,-1.5547727540573513,-0.12174118513895157,0.2734909806212804,1.3061485563164743,-1.115561913817929,0.04262915784446293,-0.22103809923035403,1.4127600196146892,1.0040426530062228,-0.3338626600741099,-0.08039276481879154
2001-03-31,-0.6666311002280482,-0.7246898254525388,-0.2857280120895576,-0.7691826434130963,-1.24351429489202,-0.17068613198678917,-0.7611218443544328,1.4721907924242863,-1.406090613138821,-1.348739876618867,-0.7963014929899204,0.28641948119368815,0.4656517449617475,-0.2897734100733569,-0.06013946509293527
2001-04-30,-0.43969744419714046,-0.9728108403042497,-0.20814441181487534,-0.7117280994563826,-1.174112464519419,-0.18012053853732396,-0.3397318571677015,1.5510764026822674,-1.58141168768346,-2.827092824331112,-1.326197749686803,0.4986624581500783,0.5927134330122696,-0.2456356331341009,-0.04299238906742951
2001-05-31,-0.4081281488072277,-1.2802001791795279,-1.1004686184625778,-1.0067080594529445,-1.2994769445793208,-0.6381751888483932,-0.6532339299536822,1.5619003282603026,-1.6901463097176808,-3.154587043806945,-1.324729599632319,-1.6405647280383568,-1.3572526155854958,0.14301078310018436,-0.09936509015928434
2001-06-30,-0.8881106643302149,-1.3064500734959996,-1.4875974443017397,-0.8250520437471172,-1.085382003951892,-0.9062173729244144,-1.1148664141129718,1.8834584055925536,-1.949178626791781,-4.461728685119381,-1.7846474941337378,-2.305027061011658,-2.213394645747872,0.4248824665440473,-0.057460580117276894
2001-07-31,-0.5660959792133717,-1.356344637743307,-1.6938698791674656,-0.7650679704665113,-1.0525621227245225,-0.9200405917112258,-1.3479272867798708,1.9139090108699561,-1.7943230265910524,-3.7357197552555297,-1.7013477164145367,-2.6192086459340094,-2.5593566998383457,0.5629265381936694,-0.02710002196520341
2001-08-31,-0.22376137830030188,-1.1457423466428736,-1.658985344908029,-0.5997206740354221,-1.1952753132370353,-1.100697123356253,-1.8532723920042498,1.7822686582466727,-1.5424905835113984,-2.9085292641934,-1.2839461577917537,-3.2143636557683273,-2.3416485280532924,1.2268658029541957,-0.04736413897233781
2001-09-30,-0.4233829906131465,-0.808750071266886,-1.6399762581209674,-0.852545503394725,-1.1446065685088915,-0.7154366628816633,-0.43406190436659364,1.849201731394213,-1.4136884625980894,-2.5490575969645404,-1.159506271064865,-2.857949399431528,-2.2293573194873764,1.4991802168172292,0.0012461060802471558
2001-10-31,0.09438075209542486,-0.36452862448411416,-1.618511725592108,-0.7333782278778923,-0.900378630736892,-0.7376973249145399,-0.9979336852460636,1.6849744129383575,-1.2083610035010708,-1.9480872413581183,-0.6622757376900593,-1.897827203410165,-2.0875753731512834,1.8695132403613053,0.09156719352549043
2001-11-30,1.0759676349678862,0.4857531488470959,-1.4201942013180806,-0.04453605350770835,-0.27335484243209074,0.1471022392215831,2.0871401683984465,1.9472533604271116,-1.4305224868650894,-1.0990384798478958,0.5300405251146145,-0.8080388003074239,-1.8473182840874902,0.9111953019224613,0.011861195257464213
2001-12-31,0.18209263927663943,0.8870073352103196,-1.229340460956925,-0.35770156597169084,-0.44500225235068924,-0.038624324649475295,0.797380780004814,1.2927965437526285,-0.9970877521822128,-0.9055235332790991,0.6955006804299184,-0.848363899802983,-1.535408574760019,0.9133523736577994,-0.04548848987420472
2002-01-31,-0.4284196481858019,0.5305666770971121,-1.2144821358814868,-0.06519940201869429,-0.49366164135213236,0.0867590960063217,1.4988315226425852,1.2304062180460156,-0.876210100015177,-1.0171104135639075,0.22030884359361258,-0.8858163918856266,-1.5906855695103925,0.8193902641585329,0.051422560917687946
2002-02-28,0.760634494357026,0.28710635544239144,-1.0169262431177637,-0.3191910558357055,-0.4184222354198203,0.4970591875613669,-0.04142935660170022,0.521896206198744,-0.4392978403359686,-0.6308166233821609,0.7546642540570984,-0.6827906846323735,-1.20710174900733,0.39700528631788895,0.004788694489839921
2002-03-31,0.08014669963858287,0.20296821095521048,-0.6821028320967084,-0.24177185323493747,-0.49290071098744637,1.0402563352653909,0.5517326735371818,0.24421172301155494,-0.2270791421203123,-0.5534949729073627,0.5307369213648355,-0.5371300908314949,-0.7523880904327929,-0.07132485904601547,0.071796034459878
2002-04-30,1.099592196155418,0.9944684035563381,-0.20321905027339213,-0.4792804970730425,-0.36574144486458515,3.052949798717149,1.0137130354844048,-0.44475849155308855,0.17440411448265902,-0.1332822851617251,0.950377816085815,-0.08163496629560818,-0.08030019442572453,-0.6285105143418066,-0.01615712429411494
2002-05-31,-0.3095365888461939,0.43616125141557954,-0.10049745540322085,-0.08522619106718453,-0.4493343422532582,-0.14811253155874657,-0.12289233994859282,-0.4829969530627896,0.23123242880622868,-0.1877156594336543,0.5293976676622576,-0.02401905492959779,0.042507792743799934,-0.028883036169982446,-0.05408473578543063
2002-06-30,-1.0058072610055564,0.026453652596894934,0.08625067258251509,0.6908478715203763,-0.18850573244523905,-1.4694045422725468,-1.318651166961722,-0.2738483489899586,0.20435995010091124,-0.41706064260051096,-0.08323569298750626,0.16532139721717934,0.26868897442368345,-0.14196734044167814,-0.0016652793190612089
2002-07-31,0.15451433274795004,-0.517306243192263,0.3752803681124,-0.7103297567304021,-0.24085012065648967,1.2906798512358424,-0.32777762299004626,-0.48434410054522525,0.38687909970473866,-0.3201043831874774,-0.15184921309948263,0.380461701742752,0.6133510203169579,-0.31226524173466147,-0.031032109247728524
2002-08-31,-0.4277006087236948,-0.6070894806216801,0.3902662284358572,-0.7808288718123191,-0.26951137011034376,3.3269328318663067,1.128137799946243,-0.4207539779208468,0.46453000910889486,-0.4002108454720046,-0.4024290643310191,0.3760834662922092,0.6139758212961562,-0.1247131784445403,-0.05053954444608304
2002-09-30,-0.8109809524312893,-0.515565791119243,0.4110916931651478,-0.9023223918612905,0.009602727917343488,2.323125653892767,2.06362840536564,-0.09355650447598653,0.4362889203673697,-0.5970773219535495,-0.8070802641313211,0.36130122751319504,0.6236941711986207,-0.28943484814757203,-0.061529189946861795
2002-10-31,-1.003938658075856,-1.0729307475335794,0.13994669741266283,-1.471527927921428,-1.4897195104349492,0.1890246150981602,0.21978575979679538,0.5020031856869012,0.20662774490575872,-0.8475563506771421,-1.0591772965879387,0.029707428450524397,0.23080101723325974,-0.46710439360427064,0.010711655594927592
2002-11-30,0.5710258140509911,-0.5846384532928988,-0.2004732031082978,0.0737718746228858,-1.0596017704461433,-1.8885047611846246,-1.8616958166844637,5.2781611673203415,-2.51222970004273,-0.6330986379800828,-0.46650442360217365,-0.3496862175792697,-0.671880926486493,0.6732695166305507,-0.03274754399410816
2002-12-31,-0.30323953678747495,-0.34954924865525905,-0.34223911963148573,-0.08048968961700344,-1.2490359147546026,4.512475833109073,1.2511785272841625,2.369883333484079,-1.7157794751079294,-0.773226758009214,-0.47228038290302476,-0.59383597984311,-1.0950915499921967,-3.7743890106770595,-0.08617769624105227
2003-01-31,-1.4363907650140522,-0.5467761706639007,-0.46425931384690133,0.6672303380326868,-0.7616415679391384,0.8587799035505004,0.8002806575886563,1.7710965700060661,-1.3720928759492375,-1.417346467213243,-0.9811893187168582,-0.5807559267111211,-1.606928241700641,-0.9610887113170644,-0.011205403842160773
2003-02-28,0.23165988643573013,-0.7227670666992014,-0.7009734305594675,0.030523321283242946,-0.5661611070126772,1.6799932102307265,2.807938804535515,1.0274311018283755,-0.9793358638198576,-1.4325000036367594,-0.5623389472357476,-0.7510922661217897,-2.100531451833591,-2.209123769119868,-0.11015545316210672
2003-03-31,-1.8142917287720017,-1.4707034392657137,-1.1975305063721187,0.8054512689789599,0.4024341666010106,0.1036024712298402,-0.8729202204780705,1.059402230602231,-0.8607660935281849,-2.412778907692012,-1.2830231182540974,-0.8031139036744349,-3.4472269815714434,-0.07505936774560831,0.022329476398088577
2003-04-30,0.9454703561867509,-0.28297852049098376,-1.3907619188062172,1.8850680858182935,1.0878065947810953,-0.025740169959657482,-0.28998743434888463,0.3710116984551625,-0.3813480702868039,-1.5403852300857077,-0.5253088764004352,-0.6633766937245529,-3.113670146647651,0.16852229006072714,0.22968363247985796
2003-05-31,5.019267886697965,2.1038785949728798,0.061842276412350426,7.826214284938979,7.2047452842379265,0.8012110016903726,-0.12468589727628021,-1.1434740004350976,0.6536620276268962,1.622371950066249,2.5891012982947927,0.8767431898389609,-0.30904983806853265,-0.9646133920812616,-0.08827717829101986
2003-06-30,-1.1001300376001562,2.0690013323243077,-0.1325568081256658,3.696231076135282,4.152972962084093,1.494525082758204,0.9298441955418355,-0.7957651077186341,0.5396036302135188,0.5183741555825838,1.1322514449799552,0.8161399132511273,-0.6583357698661072,-1.8356360443275952,0.17400278481735035
2003-07-31,2.593820414820596,3.226349049530965,1.125448348321523,3.0452246393838442,3.484464152010959,1.9549890065321152,1.3335596891077344,-1.7035781276471937,1.375364925809048,2.774766016444892,2.9035013066213855,1.124650778803784,0.8945340426803794,-0.6340542034573197,-0.037156339858371454
2003-08-31,-0.47254980036641586,0.5328028683470682,0.9885007012452671,1.7974433061232258,2.78746776707286,1.4824956705501213,0.6977373232133264,-1.4554244930057103,1.2817543965020886,1.8892482136923254,1.5520935496923431,1.0238086548893621,0.7907051024542116,-0.5726519897861854,-0.0009557945769448579
2003-09-30,-0.009858160307298008,1.1853746099336149,1.2970004691129635,1.0627425116775964,1.881952359970119,2.204501846243801,0.9904603509087735,-1.401335975987584,1.3423574308941297,1.6574817298025157,0.8420583360421992,1.0684879279195507,1.1338481613241984,0.021101541840046822,0.014359707967533246
2003-10-31,0.16012244342396734,-0.20791035099632948,1.8177685289408183,-0.8271366180912316,1.6918875983051345,0.42511787717049554,-0.0023000692323783454,-1.4099003302412603,1.443869597939475,1.638436176764497,0.4156259440272556,1.2753734039894675,1.6574696051581834,0.4013969100295581,0.06279167993227892
2003-11-30,0.7682594511385306,0.5919158010788154,2.0967103539118486,-0.6875879149823559,0.6370930030870362,0.33970301081002513,-0.0803797568422941,-4.086902124640128,2.716816161182586,3.8745117161795837,0.8662452495604673,1.5733163474974203,1.151771796026018,0.7990881220485492,0.1715298850595585
2003-12-31,2.198382557928002,1.9835176022644605,3.771022706708314,0.32874831826696904,0.5930240175187805,0.6263792001035923,-0.5937957668938249,-2.9850409335584023,3.328095970477026,3.4415394556576286,2.184337357389255,2.4649872350816833,1.4464834215493336,3.329968473969838,-0.09456474555437627
2004-01-31,-1.2041399229756482,0.980965190726164,2.828590568339131,1.4058490750368595,0.5823358684605088,0.06665889318452047,-0.1717681289154103,-2.2728602837852576,2.2365569963934613,2.0122070634768736,0.605245286222653,2.0555493141611834,1.3632397344884373,1.3348464960819406,-0.077850781099659
2004-02-29,-0.9618153071693801,-0.11596352328652311,1.8984180825606696,1.6010142478699492,0.6994093907515897,-0.9031129442132951,-0.8144287851687089,-1.8529188071788174,1.6930548782581463,1.3672727451803135,-0.36412342638147766,1.4533915153272123,1.1353545006967956,-0.8268450374747187,0.011890484691141545
2004-03-31,0.13148902847375363,-1.30656594439844,2.570456587758234,-0.2954750243103675,0.6445140843495392,-0.6395509429771431,-0.7429632598589369,-1.5989890037725587,1.6542510541001774,1.2252862619298235,-0.35309000510336996,1.8624940127637881,1.3410849254558754,-0.3899647582977212,0.0006564551658058559
2004-04-30,0.0003593213776324554,-0.5211845831462665,2.039828343918248,-0.4625391108405364,0.5965209533886329,-0.6189246428571409,-0.43080067628466645,-1.40317149749378,1.6068962190321527,1.0830697513084169,-0.4363466278227043,1.5679174141870829,1.177192902817293,-0.2738665948553822,-0.177368297051303
2004-05-31,-2.0201513467610694,-1.198768967314798,-0.2684320560718346,0.622087511751501,1.1010888735021724,-1.7810384937486867,-0.8579270887749533,-1.1747471472358217,0.8908329107000291,0.4061359506081358,-1.8003627196762821,0.06606856300069626,0.2860938317148416,0.36404237278813034,0.16371320105258463
2004-06-30,1.8434768796819152,-0.01595705167609271,0.9075645605867416,1.8088509395875956,0.9479007136817692,-1.3435267285654175,-0.6919866065880671,-1.127010418286662,1.6087754551912445,0.8922547146788733,0.12336898142779523,0.7090845359934523,0.756907388167501,-1.4063474428272675,-0.031881044181021875
2004-07-31,-0.3204883322932598,-0.24471631823747692,-0.12047232638712228,1.6301260339767465,0.7666032941886788,-1.0188442212295148,-0.5374454652392971,-0.996714800598989,1.453061861545023,0.6891165334691995,-0.006662993337823431,0.1326553827989158,0.34728401884968,0.06643397978153089,0.03110460356744888
2004-08-31,0.3242707804379896,1.2444361245825681,0.18554232839387724,0.22970811933762453,0.6340459023652668,-1.4266568271541704,-0.17909685902213418,-0.9053329083773618,1.6307252196816857,0.693890621427844,0.29574013573409136,0.32238510102761686,0.47267652563531265,-0.40647606289944044,0.12823275912086501
2004-09-30,1.2720639521429142,0.8934293580174868,0.8042781274364739,-0.16323478405117176,0.8838611384232495,0.5136295793133748,0.7959569283850079,-0.8479665728171166,2.3203549850607765,0.9415748731587478,1.4005709777682855,0.6427722715482118,0.6766222568331698,1.3731175705106218,0.019046353297497563
2004-10-31,0.10014181297596637,1.1798458026367993,0.7845959022029385,-0.5961677580049618,0.803425914489787,-1.1278191751954358,-0.662580825849681,-0.7526673614868943,2.2040830338520783,0.8301016249008754,1.2259588798273418,0.6404233824091868,0.6671236616003887,-1.1088072773324942,0.10843947124611757
2004-11-30,0.9509309317973028,1.6227310712084473,0.9686664477374761,-0.6872345085003468,-0.5322064333516912,-0.10428450619157607,0.9464373098027721,-0.5080849012762196,1.8039961396061461,0.9405843718163917,1.5526776025118358,1.1324909717714715,0.9241837538350753,0.4812547272977232,0.17024804788943884
2004-12-31,1.4933210966088235,1.750160346742646,0.886699805901689,-0.36506161440479123,-0.5755216163720177,-0.06622868060683779,-0.7089385317345673,-0.4788700106029079,2.3100818011033706,1.120527777533687,2.4604775380245196,1.012506003384805,0.7616574933514317,0.7087017440256279,-0.023019856752102583
2005-01-31,-0.44503470241636295,1.3018819959962864,1.205312158945729,0.045951854837782094,-0.7681852158265203,1.6093790915110067,1.3412398170677153,-0.35905427715776017,1.7440208892045832,0.8392113364309643,1.1321754385739669,1.326430989501734,0.8847785740549452,4.486325571221245,-0.018412315675083335
2005-02-28,-0.43506343231806455,0.3860431593199891,1.4538323615089044,0.24075025870890124,-0.6290734285541767,0.4496011922824581,0.09596860049901072,-0.2313367505446246,1.3830075521234853,0.6240616465884715,0.2927320738505013,1.3913476177270507,0.9825521162035284,1.6819236261847714,0.07905438721450415
2005-03-31,0.49450422804164756,-0.2731919439993477,1.7561532049186397,-0.9272527319730511,-0.9987776760800758,1.4213445620453602,0.9285307787102058,-0.15273754703785733,1.5489164743357295,0.688088116018195,0.475505604705451,1.8630342754113376,1.0241456381312812,4.401161481542758,-0.022445888697258283
2005-04-30,-0.5648025200763352,-0.3668447313686436,1.4873803354404054,-0.9415003198925335,-0.9094690837845442,-0.8784615714094539,-1.6201302570919909,0.014557304361722095,1.2217665026491344,0.6109990073774562,-0.2847796844523156,1.5125865338751145,0.9751601334948213,-1.1526200879539445,0.07280694160517444
2005-05-31,0.3892315193952894,0.2576552910056418,3.383596273979954,-0.9358947541998917,-1.2445931096010934,-0.6648276752835435,-0.8228438564410262,0.13506714537055692,1.3824329480681727,0.694122373079412,-0.027838550691709037,3.8504679276754734,2.2896412139931046,-1.068792478433623,0.05582274350024644
2005-06-30,0.3128880788260934,0.08796480034963355,1.9701223410304407,-0.9976931557590141,-2.4652738831903664,-0.7471477763406833,-1.546975888644469,0.23361708936309458,1.42806502982586,0.697847732471799,0.3383471311394206,3.899665807386519,1.4274456458092426,-1.1760281648246889,0.017977033748579698
2005-07-31,-0.16029065398464398,0.41089319884043246,2.1536563978960017,-1.4333227192953963,-2.347489952770271,0.5503625636923518,1.0988155094427285,0.4297059252338714,1.229583433376884,0.5040287151133765,0.163228144917814,3.951070658089859,1.8162525349871366,2.308602492268442,-0.0007400555379389606
2005-08-31,-0.31285575872258786,-0.09575982094869297,1.6961872135098173,-1.3257955101534977,-2.228812239600911,-0.6382214980031903,0.07957598489010567,0.6192150160199026,0.9712134558028289,0.23327090887263055,-0.16598216098033458,3.003731568696085,1.4665691726391368,-1.1047947401457376,0.007437263452335255
2005-09-30,-0.2372994856134215,-0.4928138532345293,0.8073168918494796,-1.6710236615465686,-2.251638754761188,-0.16056915536485977,0.495693088467132,0.8280156991412884,0.8090036376760502,0.02152595291953897,-0.2975240172442066,1.9972651411444213,0.6368401137098105,-0.16386437413974878,-0.05293837644815256
2005-10-31,-0.9560950172133539,-1.0241781382890145,0.32699974179600266,-0.9862173774275048,-1.6570498529423503,-0.5055792796506069,-0.7377383478387473,0.9997801295647959,0.2865566239370062,-0.5806710099679896,-1.0160123155527545,0.8136118855646769,0.26658035623846577,-0.7125957782290098,0.14512616732040137
2005-11-30,1.3946733177887034,0.15276585483462965,0.4860557889384363,0.5416199067895664,-0.6700607506180919,-1.1073804015872724,-0.4207982566005538,5.743636842630374,0.699845352348767,0.08918607331926319,0.2644723611065299,0.2727136975337191,0.971300538740151,-1.5815737057308996,0.12700430173003352
2005-12-31,1.1038999564210916,1.0970587902278133,0.17704867573349106,0.6680829603192885,-0.20924948116956743,0.990547177711657,0.6417789302529713,1.717284551382715,1.3216935250180184,0.6626345346452779,1.2362513611681438,-0.10992010426793566,0.30560948932316695,0.9458321822519009,0.05511247245855684
2006-01-31,0.3289521288695965,1.9922321508505676,0.634295479408786,-0.7626236149194536,-0.21635476245185656,1.8064996781925111,1.2037530818508009,0.7410954648362128,1.2317524065413474,0.8210019255611827,1.3085481999513644,0.15441540705373621,0.6536896336386945,2.335874405308144,-0.06311212007709255
2006-02-28,-1.159919788705956,0.2322380516010649,0.32693981782217496,0.41988911801532375,0.2219498129152624,0.649231937489038,1.294254597797071,1.5807764083333642,0.41153916940100266,-0.10419258450708836,0.07971358118960171,-0.17119209228482862,0.46848500325855935,0.5930217280332778,0.13446675077690615
2006-03-31,1.2322206082861544,0.2530621694807697,0.6311197667416883,0.5838508833624283,0.4887548425129653,0.7532051120437647,-0.06514245085492186,-0.42879957263249735,1.0596786041149302,0.5761316861036209,0.9106271563280687,-0.10581156308580192,0.4699766778852791,0.8928563802601187,-0.10751542396808109
2006-04-30,-1.732676657108585,-1.1683570507170093,0.09621045750664944,1.25810166628543,1.0338996047840079,-0.47295954822562414,-1.0984389933445773,1.0323941785692101,-0.09743918249238788,-0.7460351400384357,-0.8548510617891598,-0.4740059083425722,0.16429848804797312,-0.6815238749835472,-0.16432890531429298
2006-05-31,-2.224574956201517,-2.044323246069275,-1.1168934804079815,1.8685676206242536,1.6348488305763769,-0.16782372104849327,-0.4526350261828881,3.567048774992365,-1.5883625928019593,-2.2464681117007976,-2.4723699123873457,-1.008079371914524,-1.0166653035114743,-0.33447714966391195,-0.1263659212509417
2006-06-30,-1.8320338029001428,-4.3383546820700545,-2.011875917830989,-1.213746201934463,1.221417905983772,0.10224662461420234,-0.29569973007841005,3.8236062080017024,-3.0273878607746054,-4.048285953876128,-3.3389308977382406,-1.3118633313388703,-2.1772206150555613,-0.3361741165702508,-0.10354067894084033
2006-07-31,-1.4120811465539576,-3.147632721389931,-2.273056916618775,-1.1122698518669152,0.8642413195844723,-1.6835609259116877,-0.8779911926007793,3.147039904225248,-3.605173925660293,-4.212209629093283,-2.966486041475496,-1.457352239825939,-2.6759603835166765,0.05074156038988955,0.16018621799886085
2006-08-31,1.522955818573962,-0.8061699649803553,-1.598414169668854,2.3555184358294823,2.240644923177195,2.005111919147569,0.981055642977496,1.2235817858423677,-2.0396881841653025,-2.1096374749581086,-1.2059546253915288,-1.1897935423660129,-1.5981581912910268,-0.307605923517561,0.1163929269023486
2006-09-30,0.9457929765930515,0.5789442328497886,-1.1442561134019142,1.6448992223012806,1.8812504425355616,-0.1274581129654584,-0.05843097033604835,0.3471106910848727,-1.0790650500161623,-1.0987689853457336,0.0807852168564418,-1.0352538596986387,-1.0783043530769993,-0.30456444022631224,-0.06980361052577153
2006-10-31,-0.9799878282407176,0.7492126287757548,-1.180763414961397,1.0592445905637544,1.6899513856949544,-1.38339537462797,0.14369930765004418,0.6760017673131726,-1.6670031924033415,-1.717602762293931,-0.17976555551889192,-1.0422911079610657,-1.1093762144900932,-0.6011141162368716,-0.10271865978498881
2006-11-30,-1.2587654446994456,-0.6832538872915075,-1.9944084677170242,0.8909885202107227,1.2978001220723274,-0.2367257724484692,-1.0234447868667353,3.200747375374399,-3.362781673056572,-2.6270291435586897,-0.7796971716975288,-1.3430241703385613,-2.6114535485506405,-0.40313523930831385,-0.01573402200300872
2006-12-31,-0.27864506467688116,-1.3474390023808185,-2.171200676335877,-0.8330112074728077,0.8510886515036087,-1.2623836496257115,-0.96253773440138,1.9244681296044355,-2.661881203732225,-2.4242063053989398,-0.8132296716006726,-1.4485333723759224,-3.0275989784905737,0.14081023423035305,0.0374296151857771
2007-01-31,0.35530322101899336,-0.65064546755989,-1.9618182242306985,-0.20078129226911356,0.4550393091670836,1.1544748044129325,1.5916076609241023,1.2287984351585364,-2.055698963971598,-1.8821208417500261,-0.6091039214023996,-1.411635238113662,-2.501738547889359,-1.222127498497114,-0.07611050028476476
2007-02-28,-0.88503761692028,-0.4377603044537389,-1.7731468460834339,-0.48382517937148845,-0.22039257282682123,-1.1603421284216977,-1.0693758404499596,1.1244067452889508,-2.0580658482484404,-2.419514514734924,-1.0230099802891746,-1.4215422000559812,-2.2888076658893737,0.27013981916239294,0.088905456574141
2007-03-31,0.8905779155270054,0.1992221984958218,-1.6753111001791527,0.17707204012907715,-0.48788651446148834,-0.30983372312492125,0.5514218220401321,0.585286217828963,-1.4512914540121935,-1.4384805476656375,-0.00925409742722426,-1.4296296269606446,-2.0130234660405986,-0.16460169834002011,0.062448591028959534
2007-04-30,0.6054496853738583,0.33846297591070845,-1.188394401717292,0.24647139056941006,-0.3944731978944475,-1.1774334954582897,-1.9902569582880694,0.24964992903861788,-1.0821180484148307,-0.87407933161777,0.6058556241662588,-1.053587758666628,-1.1867614592317073,0.2835273695872302,0.015914839010874277
2007-05-31,0.07986185237939941,0.8514147453760368,-0.6955694969071617,-0.9396174784657082,-0.9481810791781806,-1.1457078693993648,-0.5294962626960562,0.08285765054025701,-0.9180874701950783,-0.7162577106703912,0.5543157776207721,-0.7003909658612936,-0.4528443039620577,-0.1877147064229845,-0.07500375538088075
2007-06-30,-0.8523855689946057,-0.08743914381287364,-0.49843798141281664,-0.18007471622379634,-0.5780743370503176,0.5685210727670471,0.4978669495398343,0.17727905480380432,-1.073828446734652,-1.3163702175405527,-0.1958820312465084,-0.5302957314568086,-0.16743947326365957,-0.19567769470880253,-0.04698744222340892
2007-07-31,-0.4957509375578785,-0.6840048380016935,-0.2743437067862513,-0.7191110238208959,-0.5678067275210972,1.1588401183533648,1.9919918462647273,0.18225483802703812,-1.0843357223412673,-1.5941090075031974,-0.5142130900538922,-0.3466132343795889,0.17879961313009818,0.02751976443783724,-0.10948477085777014
2007-08-31,-1.1160978058522242,-1.3403817263641422,-0.9610342069064237,-1.0944926688161998,-0.3822163382018019,-0.9841194918086541,0.30416837752161546,0.3831560139801628,-1.2338885759185059,-2.2389067601564046,-1.2647232549699383,-0.8360571315679866,-1.1366959759385769,0.18791611522758056,0.04328264853121729
2007-09-30,0.508357139639275,-0.5763106316703503,-1.084145397805979,-0.06640337859644742,-0.7948005587339019,0.1464430973397382,-0.3966819699887995,0.05642191020987297,-0.9337007222352338,-1.5602715984650717,-0.6969474008095071,-1.0515773118859835,-1.3349256190695815,-0.46600277633811027,-0.040453997506440166
2007-10-31,-0.35496046380674456,-0.5056289331342219,-0.9306842362167218,-0.14570253835801303,-1.358751650728012,0.43821768907242564,-0.5700341560047554,0.04357692530030154,-0.8967854346260276,-1.631184267822502,-0.6866697033243522,-1.1546181858506395,-1.1437891615343876,-0.620485555555321,-0.05654084461530259
2007-11-30,-0.5238906723367669,-0.20077448344152804,-0.7331529379249725,-0.7677219634322485,-1.6366207066060179,-0.9724029802855538,-0.05227118272444971,2.7769475200044678,-1.5222087046769999,-1.683231705082796,-0.7190042880619858,-1.0287434700421776,-2.9557719317298106,0.12469944716856035,0.21266579752309006
2007-12-31,2.404273004622593,0.7643155902024029,0.06545059372623231,1.7001257436171675,0.7793305248036695,1.15702294247917,0.6982746659239587,0.8873278176942178,-0.9178598060377987,-0.13125072680867095,1.1637729359601576,0.06565565305625269,1.0018335981108306,-0.17875335100684014,-0.2283460322799559
