SUF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-07-31,-1.2033576694684314,-2.6938143126305407,-2.262556237866701,-1.7184453521572152,-1.9273674904443907,-1.335289520852968,-2.223543732895963,2.057184338604929,-2.683185908691458,-3.283294566809115,-2.5899257223623833,-2.1389938961013746,-2.1828278833620796,-0.3791257792389775,0.027069321968218124
2006-08-31,0.13262945443999788,-1.46598880222795,-1.975320357717007,-0.2386448870383717,-1.278693793113065,-1.2924735258789672,-2.1517451167321937,1.5751924558108108,-2.017958721353338,-2.479993550200255,-1.6092472763213084,-1.9298535746640713,-1.946255204093502,-0.4108474327658838,0.030619174046878084
2006-09-30,0.19786646947829498,-0.5100214338807887,-2.250383691672829,-0.2711019584702638,-0.8379543219860517,-1.160002670991175,-1.527144299904838,1.232909120330296,-1.4393208895743514,-1.903800545772719,-0.8816009603346017,-2.376100037986641,-2.6853812506517127,-0.25780888876992203,0.1946122490417555
2006-10-31,3.029197092191206,2.0087371049634384,-0.7438588936579076,1.3636485835788072,2.460939765452395,0.9388824220489119,1.4354933782206907,0.5968590287487369,1.005831445069667,0.5006688262082262,1.7958364945483325,-1.0453575001943842,-0.3010354232725865,0.13108951371387925,-0.07028853267617315
2006-11-30,-1.4693402021038033,0.8826520129175841,-1.3583054867414999,2.6378112957412947,2.3567872775364638,-0.9581399915397939,0.5030341560428756,0.6956480266383795,-0.057747303063469785,-0.5409775592493743,0.4174446899679688,-1.3729187160460887,-1.2655379281005035,-0.5729262756412365,0.025743131885895224
2006-12-31,0.07447971559466054,0.803926078565587,-1.3288631112376734,2.3972304540625373,1.765405281044357,-0.6187215079011797,0.8162552627316261,0.5496762376194374,0.20941996183139583,1.446900985348085,0.40304897418729013,-1.30665796166513,-1.312933511092318,-0.5081792299431755,0.04330866972467917
2007-01-31,0.363925338306786,-0.6080980496130006,-1.087471561356272,0.10501824669417432,1.226163076233178,-0.7003442571413174,-0.964406377147666,0.37350243736562616,0.6993364422517314,1.4099012295809084,0.4500710614143224,-1.125062636136509,-0.9913602466710699,-0.5070226354384497,-0.03847436907052426
2007-02-28,-0.843855260140386,-0.24885287836683184,-1.224012201253762,-0.4980212889719836,1.4565849012696663,-0.1715261695931066,0.49209754868349903,0.3870454758935274,0.15629834054769748,0.6255137690230037,-0.4391605627944034,-1.20995026195701,-1.2224580150948823,-0.43044657289941823,-0.043589905532183
2007-03-31,-0.9208283893338877,-0.8715615206120357,-1.2366888014895974,-0.3032611316693264,1.608892725464055,-0.962233080361861,-0.4753608007792388,-0.2781832730508396,-1.5483252482582974,-0.0956620464426595,-1.1894764629895918,-1.2169286209982915,-1.29512452728852,-0.4712398453246098,0.008471792949600872
2007-04-30,-0.08476733361519471,-1.137808294936967,-1.2050595376988351,-0.8828097769175351,-0.8199687561645836,0.333778445746289,0.49886777559242357,-0.31837409081873363,-1.5245157642694016,-0.10489178832733449,-0.8387653570705715,-1.1531683770694097,-1.2658138433471928,-0.4059986513744298,0.11183303016344381
2007-05-31,1.4422879607610126,0.27337393951501127,-0.3426570738707426,0.6055312455624285,-0.24853107790933823,-0.04388140231037173,-0.1960175981657257,-0.5292000958659356,-0.04542800453250444,1.0298685007407717,0.40178867153441605,-0.340194641982814,-0.32705426764033363,-0.3161510649754645,-0.031662253639918585
2007-06-30,-0.6861949305191841,0.405989299909851,-0.165506045227547,0.41501929914016683,-0.12717633483662022,-0.04709035789154538,0.48567417173041955,-0.5066584615849052,-0.6193897304199232,0.38469299552276587,-0.11197610437748248,-0.20806974002853645,-0.10720718789283969,-0.29713860628427113,0.13805449495026478
2007-07-31,1.785380317824134,1.5779770146030068,0.9747174674664517,0.8959493904349866,0.748323399252289,0.8106310130375871,-0.032728253771279824,-0.7458967458056497,1.454222666665342,1.5779830659931537,1.4315274175130457,0.37979249274132226,0.8643247263154479,0.9604211396806812,-0.07032595413456368
2007-08-31,-1.2156320738354776,-0.10077127162439577,0.4015161298893619,1.402561993125493,0.95261394735941,-1.291195700775764,-0.9575358863326686,-0.6712828318286775,0.11097813350721196,0.352401289323136,0.170895262269699,-0.06162613283994077,0.4029508520019222,-1.3325231253885186,0.025987760634126927
2007-09-30,0.1775593205086386,0.43377504996129246,0.42075578724254303,1.1073585107507964,0.6301454203705404,-0.8661776700272568,-0.4276649580697681,-0.7683963825959507,0.46410691153992056,0.33698479554950406,0.15271080185317046,0.07343830270576053,0.3622999704362366,-0.9190605721503279,0.2221729311611047
2007-10-31,3.110307333545401,1.351527860569987,0.6644692507566795,2.223336308062255,1.909240799383069,1.9035213491122478,0.2076390629605392,-1.1496933385502657,3.0391221025612523,1.9837955279650272,2.6592577016017613,-0.0892608005964583,0.21508017506671506,1.9429396774157115,0.06064659196778816
2007-11-30,0.5077703210662907,2.504678386839575,1.707260769805309,0.9223668808691224,1.639639342823333,0.07664379831785215,0.9745979401597993,-1.2235674074020775,2.2762131179744056,1.5718964580529866,2.2567803696227426,0.49705624488924893,0.8509363681737162,0.11547307143857641,0.16519742573601168
2007-12-31,1.8196946339611468,3.348768419648285,2.8727276545160865,0.3620428826772994,1.4033831215166666,-1.192286400765932,-0.25431773675854846,-1.3880964513353873,2.3604172918965545,1.7954688012389495,2.9755424525228973,1.2361049655305327,1.2515228709667967,-2.8054667829233484,-0.059295717966381056
2008-01-31,-1.005430174887598,0.6917616160496763,1.7303988315751855,1.105177220498644,1.752347613377363,-0.6338084726685109,-0.9143140037980019,-1.2928337059174295,1.2457179901946354,0.8097974993861914,1.0733754381463472,0.5522580960276963,0.8004466875052275,-1.0977258237684437,-0.05378268577255299
2008-02-29,-0.8870107643630537,-0.11848478703879023,1.5163312138756582,1.4110999266295503,1.457002889328509,0.33709802765738633,0.035559291016836296,-1.220469291934887,0.6926761309399025,0.19518925979863605,-0.10256128775250727,0.5534791979023667,0.7996608928096415,0.5874812258398683,-0.14025589150844192
2008-03-31,-1.8388187633594812,-2.222549461099442,0.8475329841472656,-0.6818875867084224,2.2482657273470603,-0.28912501262046425,0.5814915694518216,-1.098057249610172,-0.8673507433853728,-0.7023386948379984,-1.6067706711044325,-0.04237422064366482,0.3579974596343225,-0.39971047288958456,0.06760985167372698
2008-04-30,0.5498213914427297,-1.177967135701223,1.1886318969019516,0.7008873266480355,0.993850474124237,-1.5489302038614907,-1.203843968312402,-1.0155021957781312,-0.5834434070457445,-0.47909995366962366,-0.9957991943248015,0.5575983275108845,0.6368006295145708,-2.35819908837782,0.010493725163029944
2008-05-31,-0.08566547001008239,-0.727822005497582,0.5442869695511062,0.7145301205385352,0.8212150455798829,-0.7459425830746186,-0.7453145644482939,-0.8761210120678824,-0.5470529643829735,-0.5553639561021264,-0.858248537454629,0.3233153201614104,0.20968890393675893,-0.8201850880489095,-0.08218128973840534
2008-06-30,-1.1287240038273905,-0.37565273038625474,0.236295096509587,-0.18899337771037875,-0.41975976796356707,-0.8858098326170397,-0.7771190380645524,-0.6487747670496217,-0.902169658883541,-1.1125730398348697,-1.1795508966740276,0.6916189614504057,0.08482933996524672,-0.7664527637461134,-0.01092991773099093
2008-07-31,-0.3377838165772709,-0.9024929789392124,-0.5235987332237461,-0.9572791714375244,-0.48447135358731064,-0.7532257706958111,0.5836088641237422,-0.5198787684265707,-0.9894602019187242,-1.2972781554371597,-0.9819839726048759,-0.3375820487952981,-0.6314553101388701,-0.21725030260318562,-0.016344855465497365
2008-08-31,-0.417944398222404,-1.126870709584629,-0.2978384918312493,-1.3520066941431845,-0.6067648882797871,-0.5098789415757631,-0.07091423528304847,-0.3733514857825445,-1.1276019479046269,-1.5832796534888465,-0.9111920997971271,-0.006835592787569944,-0.3848570232775573,-0.22791051783222002,-0.1523828460181254
2008-09-30,-1.8695894512279214,-1.560955380094149,-1.16278983559622,-0.15366987782964647,-0.5543751249654718,-0.8764868889216266,-0.4431446481751254,0.14111969980208358,-1.724935085303417,-2.860125671468106,-1.9287141349562533,-1.2088553019538244,-1.2717914631269953,0.1321224253718531,-0.256733349565236
2008-10-31,-2.726579464901191,-2.9515306880593983,-2.862607533258963,1.0075125358299135,0.5480930176632648,-1.0118303344495043,-0.6638103152916439,1.3210256073363815,-2.214244170432933,-4.33914045642712,-2.9400912765957603,-3.0756075581089197,-4.173052864260772,1.2974754577847154,-0.1173060501953963
2008-11-30,-1.054799339416082,-2.9993107241783137,-2.7687718622293085,-0.451523260782755,0.041696811314880455,-1.0101943799732196,-1.7364500385737103,2.1076749743261023,-1.994832831138053,-3.6746797914235856,-2.5441085298377,-3.121515608681906,-3.9203318896586947,1.624474773370045,0.09767277878670623
2008-12-31,0.9875019936902487,-1.284521471355059,-2.4723587273592607,2.8437580778514016,1.5329604703516808,0.13803092385885404,0.9623738013510412,1.7406325623296983,-1.4982641964515164,-2.3734809317967467,-1.2929134750806284,-2.2251278528377707,-2.899212778198033,0.3478725515632938,-0.06171236804526231
2009-01-31,-0.5193178644509614,-0.28411863850423286,-2.1604034728076424,0.6647889536791959,1.249639494921306,-0.7734550935554175,-0.610584441734949,2.28971254829908,-1.3647454204308531,-2.1680719875350847,-1.0430748640924201,-2.028036563145036,-2.5420857868172533,1.353983568592725,-0.05642044292207129
2009-02-28,-0.4303509637767552,0.009778585107081138,-1.9220365480832746,0.033283006367014784,1.0067658077952055,-0.9111502752638255,-0.7035208454913565,2.778105268212777,-1.2333708524242046,-1.9731992377090444,-0.7172261173612653,-1.860728852107634,-2.279852735874317,1.445772972959393,0.0197892063689278
2009-03-31,0.274094025926346,-0.33684994410018726,-1.5262446686089124,-1.2981423510032828,1.0659141353275843,-0.49288615118187284,-1.2513088711656928,3.701193756215993,-1.1582601852344838,-1.6278191242797724,-0.1513328216500257,-1.4810167581455806,-2.1468688460014747,0.7944756929354073,0.16969350634785493
2009-04-30,1.6212060321839377,0.731667232611196,-1.2683211263269316,0.6751563302435081,0.5055348324931624,-0.1793657867351749,1.180345602927317,1.842461948507777,-0.8638182222834677,-1.0278025974279523,0.9018815251660787,-1.341128271827783,-1.4098444027944457,0.3980374456444273,0.44256060732245406
2009-05-31,3.8503486816518753,2.941439986070832,-0.3970338270210091,3.617985912583967,4.031555614787451,2.025308945300413,3.211683927277713,0.15614005301557474,-0.14869898849454657,0.13510187264125756,3.4610202974297515,-0.45883554941157056,-0.1474814335617418,-0.16523576884384647,-0.07287742306174795
2009-06-30,-0.5913556169278817,2.0758664501066697,-0.35303007912727663,3.8528618211178367,3.5704408154579066,1.0399259139378552,1.1750315800952071,0.3584908678640108,-0.2655640534178437,-0.04684153938652633,1.601708065260648,-0.40861324768656276,-0.10864256838143078,-0.1043939794375329,0.01906886708003312
2009-07-31,0.05377776334957717,1.3072621921460439,-0.2593024999820707,3.237022804484005,2.5844035790784186,3.9526623215273062,3.173281750263685,0.27578999073964516,-0.2078699346017046,0.014402313220367353,1.038685973813408,-0.33258371208601106,-0.015512477338873851,0.034587765486981746,0.0569323099293075
2009-08-31,0.3532974090007434,-0.09520135188551636,-0.035498054879008645,-0.7945829044711118,1.8763048883207538,0.44094344377671196,0.2786855713905763,0.09643379685753017,-0.04861602578079884,0.1810045226255677,0.7711601292806627,-0.16989359976329016,0.19416344964849847,0.012051593339545173,0.04002382301613806
2009-09-30,0.19926385672529112,0.30321394284140885,0.538671133013718,-1.5207100132295575,1.627722147930253,2.251841508265327,2.040352094130804,-0.018720430802686327,0.05443061433037366,0.2778121255977858,0.43923272631116017,0.1981853772598723,0.7081310074281593,1.748064891594304,-0.09434896944118833
2009-10-31,-0.7452742762544342,-0.09535616030176808,1.0947220833615503,-0.4196432731444831,1.8303908987528898,-0.14668702947899476,-1.7622780387199601,0.20117895688900203,-0.07881759318246943,0.056982155804164145,-0.30342844367395166,0.5081314383249492,1.3317549080297908,-0.5722615643920786,0.10777756467068113
2009-11-30,0.7933018650493106,0.10782127429220631,1.978132889133063,-0.07192513392149526,-1.1600987323426128,-0.1503417508581094,-0.44465395018771675,-0.1670052618425219,0.2935597122183268,0.4245963263652297,0.2177759367236392,2.965487110838469,1.9511531605280603,-1.0308162351185082,0.06230572915661741
2009-12-31,0.44342527816204225,0.22833483827541784,1.6872282550517577,-0.022144080814481513,-1.3268243227207095,2.4272858260605905,0.48325361813837564,-0.41462068542696645,0.7151195785439691,0.706750979844337,0.41002910617344696,2.6794853737444733,1.571355221083929,5.393584870424901,-0.006351285122067103
2010-01-31,-0.022213632851072484,0.6343671525064797,1.8950585163461946,-0.7874227007072118,-1.2106817581440545,0.1564648965260851,1.0100207157694159,-0.48382374205579654,1.097192298416494,0.7972533934163626,0.28563536581969995,2.6366074346497093,1.7118701454800973,-0.08844238653066351,0.07125717206927988
2010-02-28,0.5398627343430422,0.4964009636617347,2.3385754260449523,-0.9712387622103222,-1.100381465032392,-0.3183112850708642,0.34764437482417804,-0.7553451182866867,1.892037817382525,1.0720889104596134,0.5354016343635845,2.9214775062584257,1.9172170099104173,-1.3522336952766043,0.030997296024451965
2010-03-31,0.20042119091477492,0.36413976944152043,2.1375567354640577,-0.9567509436964772,-1.038790660516095,0.139580577013679,-1.0981160756516117,0.8067800580277038,0.6927629056006811,1.1181145327279642,0.5270060141682731,2.5016919361037675,2.930202525268992,-0.08944376516593291,0.06614402859175875
2010-04-30,0.41970830043826096,0.5942274659153556,1.512330073109007,-1.1974719749307168,-1.6485147000682585,-0.2420102463481466,-0.3481634737708629,0.382558797980615,1.0579582117272182,1.2124935148907259,0.5481617861947354,3.459412589358142,1.8365222732860016,-0.9696996801527943,-0.007389060362806295
2010-05-31,-0.14147368373318311,0.24402008747445636,0.15838248494904797,-0.8982741304207608,-1.5569728613847387,-0.6268387326004943,-0.5936420148678732,0.2958208504546175,1.0280067010276879,1.087368684613957,0.2657480963332764,0.563682445434049,0.3319639777308691,-0.7151309324661884,0.12793963108441522
2010-06-30,0.8976493519218345,0.5938355205660523,0.6580941545179215,-0.40057994786704776,-1.1236816507797056,-0.1504689160714129,-0.2253444275078217,-0.42532455930425755,1.6969191570382145,1.2942214150785072,0.6933704258253619,0.8763596728918167,0.7216710320628125,-0.5282473811675028,0.1413656290818105
2010-07-31,0.9293076703161591,0.8475729158985404,0.9832258120950962,-0.188433713127351,-1.0075213590978391,-0.09951782252023428,0.18005560282533425,-1.1493472834050944,2.2101496553885456,1.403427566445938,1.0465256490130066,1.1452687147321587,0.8495326924288096,-0.5043276093270261,-0.07975031567594845
2010-08-31,-0.7873093332193227,0.5107175113867942,0.5376024938755701,0.38837237334696467,-0.47665103568754436,-0.2654614334919209,0.9818068781560518,-0.8641781401809124,1.4193580922253233,1.007920738017501,0.2274895290206943,0.23377484130394832,0.5515643418884599,-0.6115897687010646,0.1931076903832018
2010-09-30,1.2598427948609323,0.7136365231138941,0.9369175183364798,0.6472723234499146,-0.14893722772939505,0.8614740413505352,0.6135410004270709,-1.692628112597031,2.007501762915453,1.1978056250665428,0.8871368830037223,0.36181984212453294,0.687236794154438,1.2983317509957566,0.15695631986958136
2010-10-31,0.8929655982672426,0.7117291346536414,1.718569771084981,0.6515534714740717,-0.07059909401049971,-0.21296519288700708,-0.09209293470675918,-1.9386469775491775,2.139798941258543,1.2221894152747865,1.2214595268188264,0.8264326982493062,1.0297188816500198,-0.716247211464933,-0.1122206619574014
2010-11-30,-1.3829353459044629,0.5180629256908651,0.820851471595378,0.8972492940181129,0.38771781034661873,0.05435087434970609,0.3513037693421329,-1.2902982826942473,1.2566873670242642,0.8131161583936376,-0.008601395829934222,0.0914899840935806,0.5805295887383023,0.025347073565624455,-0.016156968768263436
2010-12-31,-0.5892603213837792,-0.6015198335477338,0.5211169869769456,0.39998751102609176,0.37049677816903254,-1.3030780428913489,-1.9972558135212732,-1.0508171981486143,0.985355460973398,0.6252518760406961,-0.5113732411793679,-0.09400936831459267,0.3637634635066707,-1.9603321680208405,-0.17700171416029845
2011-01-31,-1.880219433594635,-2.6367219993932545,-0.009725051359588018,-0.36925775715038345,0.6901392269618364,-0.16551670582702202,-0.2289490637183466,-0.328596509703495,0.14946837405397295,0.10390527467599547,-1.7093024193494588,-0.4494175851375839,0.07158998896030534,-0.19860022506947586,-0.02563560644098174
2011-02-28,-0.5553549865545145,-1.8955023382428293,-0.3351578735204853,-0.21540291737267606,0.5917176983086186,-1.1404100753201762,-1.357700659758493,-0.11855956032945775,-0.08755410223137504,-0.11244802141780513,-1.9151831840112428,-0.6123135159518672,-0.20936548719229078,-0.7611897023062125,-0.005993033595753875
2011-03-31,-0.4142684545586268,-1.7007685494993456,-0.5327002637460615,-0.1672630550188335,-0.040868366556763035,-0.8382879258840504,0.1770738772485229,2.290303904906287,-0.7327234294277807,-0.33939707017604326,-1.7494001579672716,-0.6401628958478011,-0.1702149223882029,-0.43692056963463954,0.07402403376445024
2011-04-30,0.2260001290240823,-0.4446355183176762,-0.6245312486371686,-0.7969717080728218,-0.4986886975356355,-0.8753367741964363,-0.8838413037259182,2.255319653839576,-0.5667420474989929,-0.2619509298335529,-0.9327335624454761,-0.582573001684562,-0.3376670030775332,-0.4306247392688212,-0.061627180787621604
2011-05-31,-0.8287363285332024,-0.5937274035372173,-0.9191984123745559,-0.5266176389553159,-0.5836300795883724,-0.9685712130898985,-0.1428296516216311,2.4684333855508553,-1.1577819553972943,-1.1604924327256314,-1.0285407357142045,-0.734955947996983,-0.6612066902005042,-0.3547093283691581,0.08968612894092635
2011-06-30,0.7543569457698166,-0.026761769858050222,-1.0939233766907013,-0.23388115530382492,-0.23693689512079333,-0.12146649256709044,0.41538620574078017,1.3598647509472384,-0.5787895640795159,-0.540338297073345,-0.20335590634477727,-0.8997716564015998,-0.9549437413636481,0.012270503516493005,0.05536798839102121
2011-07-31,0.31127342942808883,-0.03346427627650151,-1.4008394474924584,-0.21271014910460204,-0.9219120716504376,-0.3803868606395815,0.29794722354242903,0.8626944341583395,-0.25754569235423336,-0.27923774321789196,0.16772159318400673,-0.9862811854600115,-1.3740185120733892,-0.026742659412385836,-0.0820847670617412
2011-08-31,-1.2183721951605515,-0.08835071436560006,-1.4350174211310274,0.1963521985324581,-0.6003040542271961,0.2408945162803329,0.9464448939480117,1.221087748035434,-1.0457416247707296,-1.2798150130412613,-0.6174340717354587,-1.0488575606220667,-1.3921128999461936,0.05736849485984209,0.003598179690643635
2011-09-30,-0.2061305884453304,-0.6866949025364261,-1.921142206776399,-0.36848242464060726,-0.5467789228428016,-1.1149867274942542,-1.1227515809559248,1.0140901832086926,-1.0629670059122647,-1.374288354329388,-0.6381907299647948,-1.4463751398926588,-2.0748160334771937,0.21845986493979774,-0.042966443338319185
2011-10-31,-0.6884226073479308,-1.3008208577338836,-2.164020698500547,-1.1559985642981359,-0.5903606551679843,-0.19710760223556523,-0.1230885343265103,1.0924217187869205,-1.474240883126599,-1.9257921475624944,-0.9005569753358812,-1.7534645404305012,-2.4710683930362034,0.26570558778584696,0.023355077403041755
2011-11-30,-0.0012923216580838536,-0.5434348297748611,-1.6653780416493906,-1.3116611409899364,-0.7155644898715477,-0.6821730995924926,-1.0500199199998477,0.8023454177856378,-1.2881159723225726,-1.763179565259763,-0.7607309478231237,-1.4372867775371736,-1.7748982295256654,0.27160731290357815,-0.03255275962324504
2011-12-31,-0.5872523699526017,-0.7548870838273152,-1.5316214641620294,-1.1613135184694647,-1.1127743173890838,-0.5433618377716808,0.4942256129740501,0.8324899415535599,-1.5020921226707074,-2.1709423361289457,-0.8836670293512257,-1.433939865365502,-1.645927135361881,0.23067833234864996,0.12445370638257276
2012-01-31,1.210981175908542,0.3562856686846028,-0.785143108405942,0.021614603345171755,-0.3841527409778543,-1.2586543356462307,-0.5826426882242325,0.05641341090370799,-0.40872723665686933,-0.5588894222446508,0.2542328440179685,-0.641275937872458,-0.6964923005749873,-0.08710007423170477,0.08954000321125109
2012-02-29,0.7394221020718196,0.7971499523416543,-0.43220718581570283,0.07011737148350042,-0.5326800587125421,3.352783915041008,1.2048132087345595,-0.48179635669815507,0.35037844158920733,0.5114622983567803,0.8099670454610595,-0.29536129996898974,-0.3494717509157008,1.3915368366762824,0.051206256852114454
2012-03-31,0.31313106174902017,1.3088011991396105,-0.2027998346719548,-1.1376022156615295,-0.5433206371102693,1.2390396097451513,0.7620691185640203,0.09692073664010573,-0.8735019941690182,1.0959670803064268,0.9165484422599216,-0.07183795068552608,-0.02340611856630108,0.6581080974077843,0.023647440731666775
2012-04-30,0.006366042403522424,0.6012469069045053,-0.28545238304623716,-1.2223125588693138,-0.877174755267345,-1.1956553265121408,0.02619549938337827,-0.02022202448306051,-0.7149682286417995,1.2048158064604133,0.6620141013549145,-0.02142932887314687,-0.12522870527940205,-0.7258834894539666,-0.0072448503201461316
2012-05-31,-0.3090898523681854,0.006473013951522477,-0.035452436500921565,-1.355103373683399,-0.799650388743364,-0.6695899922283252,-1.084429080500139,0.027753178315178925,-0.8404810628039728,0.9872930243785791,0.21952910624651106,0.3506456558430821,0.23974166273675107,-0.6844555518054751,-0.0267158073097953
2012-06-30,-0.5201033960538292,-0.46806123794559806,-0.4201383214640824,-1.4312434180142215,-0.9093829873986692,0.03941713670138965,-0.46146871007366236,0.14892789161593525,-1.0984861886357282,0.3660703682589728,-0.3466857245833249,-0.13453704673852906,-0.28163089842291084,-0.012655516742398466,0.13605591008196324
2012-07-31,1.3482047128123227,0.2777052428180503,-0.11704537628660941,0.22864439571678477,-0.8121328868822141,4.881348848027977,2.5142009944769907,-0.6519190877319117,0.3639684211947901,1.9680543641665131,0.5117475335697516,0.2671764290779876,0.002566253211096738,2.833038446320904,0.10800293347549168
2012-08-31,1.0423269282236984,1.0731255266091497,0.667976999576281,0.1756052737266213,-0.7195629052546562,2.415142315528889,1.8681879465791869,-1.2116126242979353,1.4982639264042394,2.520504357844555,1.1737575103003928,1.482079767345091,0.7970356887755445,3.130300075359094,-0.008666658305968992
2012-09-30,-0.34891617182055934,1.1730313403775592,0.6189489936223629,-0.039802487706753736,-0.5583245295889306,0.024814619634393135,0.40295080299232156,-1.2027015428266943,1.2489843599618935,1.5470376381168895,0.6499120555685597,1.2204984214158674,0.7595740057778494,-0.25024821103419953,0.10705413295789075
2012-10-31,1.1401191378766373,0.9994204004543685,1.3787077627231192,-0.2268742350565207,-0.34938302730586746,1.161462477228008,-0.40284792636445643,-1.8923841174891078,2.633135009974138,1.9350548430167123,1.2767776553481458,1.9786619755828365,1.3438598633153667,1.936384458213114,0.08892636426064898
2012-11-30,0.9822754908468272,0.9138370056584371,2.1486539985790603,-0.29319454801699024,-0.47532069282400247,0.8771170406501132,-0.35719379804585377,-2.327160914455991,2.959978267902923,1.8344351465895943,1.7018521579911328,2.8131491665695876,1.6182052573468286,1.5264012246394938,0.029273577341068797
2012-12-31,0.11875996587025843,1.1963345973275383,2.5445780308692694,-1.0036583102623804,-0.8700918846343286,1.209822088599818,1.1120098074380138,-2.2484268286298885,2.2728718957701908,1.3506048806665973,1.0724453374042406,3.7042158124580893,1.8630524878450965,2.5181521629685406,-0.05072392175174726
2013-01-31,-0.9754696100132058,0.08404226344568871,1.2996589234111118,0.27234178809708337,-0.37621582067351395,-0.06782764406000165,-0.4834275003024791,-1.7694614416327203,1.354935644374411,0.6747174888832767,0.04106296500209644,1.278234481069761,0.9897274029950981,-0.5075586466629847,-0.01470564444255094
2013-02-28,-0.6614620326905308,-0.7964235561504613,0.7234639083434886,-1.0139561884419779,-0.5073896515540232,0.450728269559326,-0.054424542874119054,-1.4924049841416671,0.9654629959947707,0.331831381713107,-0.4268603122904493,0.8099955213360741,0.5192806132532536,0.2025972053202332,-0.017048894567072093
2013-03-31,-0.7093014065029905,-1.3257659891712967,0.38744642650961486,-1.8132446343867057,-0.4357234483966058,-0.4101701970411451,-1.0051502930856169,-0.4953265778974432,-0.3432483825007583,0.03416079240551978,-0.9714866012142396,0.4299901322830408,0.5291198878907326,-0.803148343069053,0.09262409573316888
2013-04-30,1.0217409765056071,-0.20056157434837804,0.6743287133296064,0.19510067140318837,-0.7250319777566612,-0.5508619782016598,-0.23693616592879,-0.772063872846014,0.0960328417110894,0.2799336852156041,-0.2522918012550049,0.7942213150551732,0.7081630994503875,-1.0653742208072583,0.07501568572828286
2013-05-31,0.7253873377342884,0.6087678952870204,1.0289274257062102,0.014268291921317844,-0.971799653559897,-0.24823850584815854,-0.35970263572297256,-0.9360627332438284,0.43799730861118086,0.40602961538899807,0.43173823283641183,1.2568730975871751,0.9440152217432215,-0.7131729506295508,-0.04675430451980391
