COFORGE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-03-31,-1.6626330309996875,-0.7937031441671836,-1.2098835224330742,1.2720723622808132,-0.2064828736534644,-0.4295325163565833,0.11983832225878993,-1.0669583401393852,-0.429524089367408,-1.2207896406509184,-1.0068021836343084,-1.0908830114086592,-0.9553375456291535,-0.15979495413486688,0.004427629885511371
2015-04-30,-0.0465937051213961,-0.27231002251517644,-1.1695932387126624,1.079741297443239,-0.19224003763866318,-0.8558256782490007,-1.4710235813744534,-0.9241521352631098,-0.46109567023637776,-1.1967463925196344,-0.7563615968808368,-1.0557259556329717,-0.9299179918934761,-0.02779482947469899,0.08466907963609538
2015-05-31,0.7753899973578934,-0.6246075198452945,-0.7573839540667974,0.5066585674189411,0.4060470893360974,0.051233700600117296,0.46095595751962426,-0.8781959134125595,0.006225351735957068,-0.6885577710660762,0.06512413428340247,-0.6637695605543109,-0.6940693545246391,-0.3212953314697451,0.02124707469992896
2015-06-30,0.06442702670605573,0.551209107807426,-1.11690709334216,-1.0670869280956066,0.33875207193977025,-0.8744139911396832,-1.1606143391411121,-0.57696741465452,-0.2913812519135924,-0.6140487599325264,0.17828755036106228,-0.971240630785197,-0.945984877311223,-0.0557644900717226,0.21218771575151624
2015-07-31,2.0906763619676716,2.0586580211735535,0.2586037100419453,0.188309789204938,1.9208908930532957,2.7072199246919997,2.4821189090538414,-0.737948119301974,1.2775806985138898,0.9160085898857732,1.858463324053365,0.039769946601273955,-0.24364825219335187,1.5392992137332946,-0.033526226612966066
2015-08-31,-0.6401426083741386,0.9879487943661799,0.26087873673312595,0.8818588507285462,1.5623813634160024,0.7688338068904719,0.5907239209802546,-0.529796300319078,0.7780352771293366,0.4647814593009909,0.9886430904618149,0.03978656241830307,-0.2755140533440124,0.30874368237727456,0.013524512626318194
2015-09-30,-0.0787912834054475,0.8753783920902566,-0.19043626559672358,0.9365752599846935,-0.39426893198252744,-0.29565157200364184,1.1145943451200704,-0.08289640243762372,0.38314645838270006,0.4816362358588298,0.5556344224873051,-0.13347896663707445,-0.4528277965298931,-0.4737946422863644,0.17969134671445602
2015-10-31,1.6775273139712372,0.5982852860824529,0.8003521903049746,0.5387070468843144,0.29968184842167733,2.3054362638108006,0.6881279661395109,-0.36297697528260303,1.8997734781231337,1.7735855927178712,1.5790556471825055,0.6235701147326423,-0.03952171465910013,2.61569227414013,0.0071331375501611375
2015-11-30,-0.22238728433133256,0.8722507522723628,0.8560800638711131,0.1969856858814631,0.5531212881500174,0.41419521935137926,0.39892936364629966,-0.15579724038242038,1.48596856860759,1.2227044426126532,0.8274231854156345,0.6052808365975835,-0.03218110733478742,0.3465063527168129,0.016966518270946186
2015-12-31,-0.0747431115644479,0.8615774524660907,1.0360504166924407,0.15481516485854496,0.5767324816065343,-0.3750901880613612,0.42831488117250593,0.7770828357428403,0.8160231276632893,0.8710304603640918,0.3735653088822364,0.747839205640773,0.20743165380927,-0.6649114398550962,-0.049247520056368864
