IGL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-2.0396567479588006,-0.3191154105647071,-0.7091361061191084,1.2623904656754175,-0.06002913611150087,-0.05888966433223345,1.350446068725603,0.5463422451766643,-0.04563837187185338,-0.6920017650791508,-0.9129660120510755,-0.7140934051612983,-0.8054759640961302,-0.02971962948026419,0.11366582078246701
2016-03-31,1.2213688896892,-0.17370223764722378,0.08950366297755888,1.4390851172344483,0.649938730508972,-0.3015806356197996,-1.340451600221922,0.32161652389818574,-0.5844160433723813,0.007401067174104893,0.18882636268861475,-0.20232169934903257,-0.06488902910737959,-0.2537939843122559,0.006474779816570888
2016-04-30,-0.31121707268422116,-0.6647714781653966,0.19577407541208403,1.3981362608776067,0.7230952063747318,-0.5450907472131343,-2.1876903023946177,0.2660052652295617,-0.7147001094938554,0.04452341189268089,-0.0905014642824517,-0.13938260873531347,0.03173047191666236,-0.5378696192620753,-0.025975486403260677
2016-05-31,-0.8566246613740873,0.09430650904636116,0.06708062789694615,0.3656880755375319,0.8754608761236159,-0.08327335283460094,0.058816765420705346,0.6562917545772264,-1.2979767009371461,-0.35554349119821993,-0.780666525660666,-0.28778039749280926,-0.06626568082273007,-0.01400914291801766,0.11646936734780113
2016-06-30,1.5058929533593017,0.19479529327975223,0.6333926913218373,0.4890990808822688,1.372600000669717,0.3601305852289624,0.7243459386069095,-0.4628851358144742,0.12174235890000672,0.7194934627041925,0.5332818816312869,0.015228080997100954,0.24220851134367632,0.5662324213330613,0.032604769002643655
2016-07-31,0.1480728892164494,0.5238800825765086,-0.2188735202308266,0.41086509894987416,1.4687766004359686,-0.16185229918264638,0.568157823596164,-0.6404453864647762,0.4334094144834981,0.8367898975700683,0.7645303615696313,-0.5948465474549864,-0.5701941525586779,-0.10156961559281194,0.2114779933595501
2016-08-31,3.007666643237164,3.497523118934736,1.4887751343636733,0.9943820042538121,1.8217826697012058,1.184838674113012,0.9152556312718506,-1.9717068313206179,2.4864062745997733,2.5041352984065886,3.2955367688409405,0.5180112596001155,0.40952923938423785,2.2580541984278444,-0.02913073259818661
2016-09-30,-0.8236990492920205,1.3584836779572445,1.1558319445954968,2.1381992955747973,2.2032996583557085,-0.09340025024321173,-0.3424822421027615,-1.2443898499715538,1.3210292406409119,1.233202847410664,1.353900577301896,0.17542037333644392,0.3192666922813586,-0.09975664773463953,0.09646617505218859
2016-10-31,0.9737315184941415,1.9168901756959016,1.7050386060365903,1.7245591105248155,1.8196294521831005,0.30344470990695843,0.5199726064610564,-1.4567242260420494,1.6736588888894135,1.508041140456119,1.8003395744184205,0.6397442257410941,0.5584727241258579,0.6524811164946827,-0.032980450552900095
2016-11-30,-0.8980791517507325,-0.49047591579292277,1.3896036175850066,0.18046502752110843,1.726474910431993,-0.5439909680521215,-1.066374776440345,-0.9174594871254044,0.9476670019019044,0.613769458826871,0.2739174903102847,0.46120965935880714,0.5090074576512547,-0.9903444897385376,0.10218335949730348
2016-12-31,1.0475192575036114,0.7340255850927212,1.408541516732924,0.2812473893401388,1.4712412436969449,0.2227912189309908,0.2236812856061648,-1.1405038300240986,1.3551767694612784,0.904879628106827,0.8401310031202298,0.5858515967154924,0.346274053159604,0.4825453528199678,0.022823684234043594
2017-01-31,-0.08899270310734939,0.03736752599819752,1.135577372408699,0.018563702062799937,1.3810907874542648,-0.4219224608228526,-0.6091040378594,-0.9556344068283118,1.1439643319304649,0.5785703586016727,0.32191858909531695,0.46824035135222913,0.16060259206275843,-0.7224919480421408,0.10470037231886835
2017-02-28,1.0216255136367112,1.2955775060842276,2.949444381613509,-0.6765099736130692,-0.34069784834526173,0.6648057512787092,0.47767336799454707,-1.0381068785417549,1.3867709221886118,0.7955639774169899,1.131717159767298,4.712245979426091,1.374887125385357,1.9191166257336036,-0.027404299696500684
2017-03-31,-0.8762469829379749,0.04515137410707959,1.4640527655117446,-0.05090040032553821,-0.35232490786936965,-1.040193250180221,-0.8519728241053804,0.32836510939051267,-0.0817896460262444,0.19071245977678142,0.07117821216821543,2.12380715553203,1.5535435508657758,-2.2353104520214226,0.04120812685811937
2017-04-30,0.06091963969131119,0.14975456076255145,1.5851394827029988,-0.09891516570863226,-0.6592322927167641,-1.5425856732169327,-0.6918863419251119,0.2852659706233654,-0.0020815482595167747,0.0854630623725537,0.09258388685119186,2.525524771167763,1.6497287060374557,-3.288729695097428,0.015572547338489711
2017-05-31,-0.33364291040328037,-0.8617317627734501,1.7328569408423447,-1.1856377126176332,-1.1496872698106695,-1.3089319646020217,-1.2618011020800957,0.3654971150077904,-0.06484470583658618,-0.15335473166271468,-0.3754781063624136,3.22224029651769,1.9355876203569087,-2.6179421177837425,-0.016518442225511718
