SUNP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,1.8501201938658411,1.0118221392324478,1.1899627493906895,0.6225756265298077,-0.5919157794483006,1.97530892852247,1.609463230018821,-1.2457820728823692,1.319271289563363,1.4077053019344274,1.3070332883385687,0.4620722971236404,0.8012810589900373,2.716932581348689,0.020727153395845518
2013-03-31,-0.11660644315415827,0.6881203036409856,0.966490138390085,0.7181805374762613,-0.5380729903703146,1.0588621814815355,0.6898555949365035,-0.5266757499073043,0.7594231476221381,1.0315280618909217,1.0406302117768174,0.3590235836928547,0.8042984207127865,1.2670297533501749,0.14954190942634077
2013-04-30,2.4597345132833865,4.0168125001665675,2.0220906146356503,0.6077292377900949,0.810719018101204,0.9024565750528314,0.5088584038506593,-1.8577259536637656,2.8619555167233783,2.3765133866776367,3.718495468925005,0.23596376500303093,1.236783129099804,1.3636195927565349,0.0933333972582083
2013-05-31,1.1314635274764149,2.713313818622105,3.920629845276291,0.5247742078906057,0.8223164559106526,3.01365872299034,0.9870041198591615,-2.0087309114777208,2.7241086742402687,2.1917147172311626,3.47289908170263,0.8836418787808912,2.6276283828317486,7.416832729218645,-0.03166157660271323
2013-06-30,-1.1145299216646545,1.6161117784822576,1.4665825258596108,1.5283800358994781,1.602458353547579,1.6191692634453378,1.1459455105155385,-3.3655550862695542,1.1788738096151876,0.8270617643965232,1.0278393214512116,0.005687638770711011,-1.5264923854838768,1.7013064225249739,0.11125477154783911
2013-07-31,1.3831787566979352,1.011606295206465,2.160565429734992,0.8444774279309034,0.9336904746076619,0.3545338732990944,0.3884910521030513,-1.9881712807424208,0.9091789327060508,1.1645852504193055,1.6766868250235893,0.47230845438288477,-1.2777846307839147,0.38723489305724706,-0.0812227184305549
2013-08-31,-1.8529951970113971,-1.1773519853276637,1.0246929519282773,1.6730124821761116,2.3822497060043064,0.5201158633142691,-0.8320346920060063,-1.3582340257046894,0.7035946203618723,-0.15209631485825412,-0.5756847037879474,-0.23374122906258327,-1.364696961625659,0.41642962029736386,0.12956632801390733
2013-09-30,1.5510856686712393,0.79735748295556,1.7290054599468367,2.154952885128947,2.4070671096145633,-0.3817651434696826,-1.1377311917228923,-0.6207103284006471,1.4061883493315153,0.5651597198069718,0.5988286063534932,-0.015566226355569555,-0.005890615427111145,-0.6246990024979591,0.025789633282878546
2013-10-31,-0.21308154587868458,-0.38079295814737796,1.8102809686838883,1.4879507499576052,1.4878413862282107,-0.664832886682896,-0.7047942429430223,-0.49887729571323713,1.16360579561721,0.19597585911296123,0.24482038633541706,0.18863959873906727,0.0388891549269015,-1.082462022202022,-0.062350815167678125
2013-11-30,-1.5867003198251857,-0.2007618618153425,0.9323623147727446,1.089361955521205,1.6140703260098697,-1.1209232211055586,-1.1157275925955228,-0.33869161282510324,0.4147975708723617,-0.9615219680130661,-1.26964457021029,-0.18537295984516655,-0.3235900066686626,-1.370846332847186,-0.00798635163264982
2013-12-31,-0.6157594035880802,-2.163066741590135,0.5103024323369292,-0.667993055171775,1.3629994945869723,-0.655437982133004,-0.10355259624626356,0.05958751427890559,0.21477819550531735,-1.3803488192783115,-1.6767690778112028,-0.3239382373283481,0.021098661988278797,-0.7573076786264236,0.036764076287067814
2014-01-31,0.03797358366699847,-1.7786814765846393,0.9854524890917211,-0.4556804972522756,0.7001974214109569,0.11897940993522389,0.7053156156563142,0.10255461903461811,0.04859059486027553,-1.482882899593705,-1.1446725225755594,0.0034756055663741283,0.31077673086400887,0.027936260677954454,0.09086837628235872
2014-02-28,0.9496254324066216,0.2569983641024612,0.7274720288481706,-0.4232074161987061,0.30322332722721673,-0.7094505084847144,0.42223744589030726,0.051674611042932014,-0.12059883679458745,-0.7763763492320073,-0.07618184059552385,0.049877007695706056,-0.1621442650694665,-0.8384188985270538,-0.11484992867328361
2014-03-31,-2.386310264940521,-1.0936609561694484,-0.48109343667229865,1.4917789183525079,0.5700287672566346,1.6287872449553127,1.5071297428967234,0.5826120791553128,-1.3693788964533657,-2.509275523197587,-1.994222253163698,-0.591744641208005,-0.42229203772130525,0.9903783663731035,0.09621925281015319
2014-04-30,0.9560284696717624,-0.2931033940135917,-0.9397948324961198,1.7902476966718412,1.0708208428463404,1.8285105841906169,1.391976394372687,0.515443451580202,-0.638695869758313,-1.4236705347730556,-0.35342102258992136,-0.8743767112629317,-1.0583171337973591,0.9066903655098966,-0.035630452836346534
2014-05-31,-0.9341636391521011,-1.8048822896442231,-1.892895166395712,1.1954253606747365,0.8022191940769638,0.8320650792360488,1.3016841586089438,0.6635274010684468,-1.1104759166485003,-1.9165146014690708,-1.083927850398137,-1.1741363016833064,-1.8669119234223603,0.03593049091670237,0.11919219725672807
