HPCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.5097981297795178,-0.09695965385734176,-0.21067110505934486,-0.7240331713598364,-0.7999503856659208,-0.6236532088522557,-1.408824368231374,-1.3256950502737892,0.13049056446800678,-0.03289386295827388,0.3045979053914739,-0.3074070448806829,-0.11044285295490537,0.5022266618595917,-0.011956094179816539
2006-03-31,0.01827666029930959,0.07985628177592682,0.3733371117409255,-0.7232212270557151,-0.8404401493342539,-1.1895170229043,-0.8357451737687684,-3.664369313401982,-0.037969304017022504,0.07622702705602796,0.2343086912869066,0.41096743529386326,0.3255798818752992,-0.12223813156527027,0.0008437039099933745
2006-04-30,0.1696875672549743,0.48828046405756836,0.656950228568909,-1.0532651716263692,-0.923981873821085,-0.6135988762044711,0.08220178448014172,-2.3171122446302643,0.09222721578990625,0.6233725602165964,0.230775832383953,0.7646348900062374,0.5387283448035839,-0.05790817604877606,-0.0428621654765945
2006-05-31,-0.23650560471658422,-0.0315642577501878,0.0941833898365544,-1.0995558290023837,-1.5002803614298474,-0.39212520542321777,-0.033353014281401444,-1.7042529852726385,-0.479976743569097,-0.5528667526354716,0.01886924224345822,-1.161994378549725,0.656582192764972,0.34331510985538904,-0.2644791753721169
2006-06-30,-3.3801225458007753,-1.7809780717626322,-1.0970513931903072,0.76477585480936,0.03304677834180532,-0.08676469447667938,0.687610637043344,-1.2113471446827717,-4.327710768474387,-5.570707061142064,-2.1107625091025706,-0.997151361714447,0.12148730068944781,0.5119500130300985,-0.04545570672113072
2006-07-31,-0.333304659481675,-2.2605446979256687,-0.9516462143246318,0.7417441199682328,0.12487591332226719,-0.8318653086197287,-0.5864672636399593,-0.9633612817002027,-2.772189573621208,-3.0968446871613886,-2.0318862320178113,-0.8594151118959252,0.1281398281889601,1.2476931483785405,0.21027988992268445
2006-08-31,2.4530706162127185,-0.5047164461972236,0.5265089559709161,4.137756317873039,1.3138760343135558,2.9545294837803504,2.3500036633648618,-0.9622369234099166,-0.15764414885263928,-0.3321870690549877,0.17643378269364632,0.7064616677957771,0.7853009758045676,-0.5898413102331593,0.00750881570889489
2006-09-30,0.12471584619428379,1.4666993706013054,-0.027726380332907245,0.9661065327416853,1.5433182175482858,1.9201816488970294,2.0031118295362704,-0.7910605434842292,0.08288744412623118,-0.15800481700280067,0.4616401781279346,0.3271576043936245,0.5504996308934538,-0.9540744867497191,0.14965908536379058
2006-10-31,1.510830753341176,2.6677907732927792,1.6431313024306915,0.26024337301122735,2.225421279486422,1.3112022626822526,2.552718031745771,-0.7460007715914944,1.777274791090117,1.30534608247293,2.1650054219462453,1.421880627426788,1.0723902495695485,0.8144520481512142,-0.1422062320181535
2006-11-30,-1.349510830146009,0.1379678445110925,-0.55468946368381,1.0966137286691697,2.72710623646092,0.6052125932876233,-0.5462562532954407,-0.46175722360478577,0.23165727835518035,-0.04742086195536481,0.5018574985102094,0.09469586506914468,0.27974063904784163,-0.4818468620543233,-0.011805943653758769
2006-12-31,-0.03800310343311801,0.037061156226498096,-0.38317632121882256,1.0149120520326296,0.8816385405756236,-0.12446760401216998,-1.1698548574547118,-0.28406120520042777,0.12943490889749643,-0.07578852516608608,0.12327054517642819,-0.0893373409530185,0.31211105173039333,0.19255913532224958,0.11395171672101642
2007-01-31,1.260243555860207,-0.12342779542940407,0.904980198579593,0.5757177375550293,0.7667563140414677,-0.2947152449987793,-1.1606984493328858,-0.24872522037435008,1.9549351421397076,1.3737058377950775,0.9555632518841197,0.9517885142585593,0.7706838203257144,0.19881883717777118,-0.13898369857263826
2007-02-28,-1.277220912541362,-0.05130959834826394,-0.484806337861535,0.5553762721609882,0.5545411983169867,-0.6419437199545822,-1.2826104861976186,0.04632110481952514,-0.203932216873161,-0.20492910585014928,-0.5479686302616409,-0.2664514626131858,0.1879405101028414,0.6296751608484108,-0.0918123282827409
2007-03-31,-0.755090604319688,-0.5557331388561082,-1.0212874508735863,0.7404150259612261,0.6592338340728794,-0.6281538722692933,-0.643442965204636,3.790483689721572,-2.1945740589070506,-1.0591698460731547,-1.2378318882669028,-0.6952189478802664,-2.337111941934397,0.8296599233711015,0.08608022536040072
2007-04-30,0.9005145429111855,-0.8228513018942908,-0.6031502758818033,0.34170339985446474,0.20866726208277,-0.35093842277810244,-0.10409704901203012,2.496822845837972,-0.7523839188817303,0.03835245904762134,-0.02322493792855396,-0.4786178055279798,-1.3956933054348033,0.4016271671987007,0.08730292825265408
2007-05-31,0.8618843581811687,0.736004239960421,0.40941006406899333,-0.030211267448951067,0.02467013691056141,-0.21139979120324343,0.6623417954951819,1.855726643254662,0.3959930227387936,1.0641096931652483,0.8399622888195287,0.44565262354605384,0.16058103212880687,-0.16406941772236452,-0.08505601680927417
2007-06-30,-0.7495473080872674,0.7379443218627936,2.5592977436521003,-0.09677452984588919,0.2326559239603633,0.11148257416962327,0.9736756335253842,1.8168439869510187,-0.4532592007123001,0.11189826115754499,-0.11061918630747518,2.3784396269701356,3.3184190189073415,-0.31679472131733477,-0.0493264675553851
2007-07-31,-0.414957746595958,-0.21613641226648977,2.131084073850167,-0.2771902424621937,-0.25512663013703213,-0.237782763537533,0.3446259524070293,1.7000178396867764,-0.7477417262268754,-0.36936873038449364,-0.3011733110407114,2.2158094010722014,2.6691949485080637,-0.7932098170059444,-0.09214516493379081
2007-08-31,-0.8211057924197518,-1.4383554309338185,-0.7592699035479237,-1.726997760114342,-0.5332767936319573,-0.294602302821305,-0.029207357912931102,1.6831128017749575,-1.253276133827164,-1.1501547856466021,-1.0411865485101353,-0.9671501553171254,-1.7338690673709232,0.3515038582080569,0.1271551754852465
2007-09-30,1.2666352147239601,0.0332300301087922,0.21458784325262864,0.28654671326973336,-0.21338553091810505,0.25095465755219803,-0.12892435504095326,1.2221222363714002,0.09787317650119255,0.25109932373022265,0.2106626258917827,0.20700569087349202,-0.09653692768681196,-0.3138727528494689,-0.10921875157171408
2007-10-31,-0.931399700625491,-0.3535078770985901,-1.6727209574587965,0.5722951994053672,-0.16178169264442796,1.4882813324252047,0.3748785412355824,1.2874099900304194,-0.646234884902386,-0.7020034868446042,-0.7305668314768633,-1.64172715929275,-2.9485576454419284,-3.581874548970448,0.1307411038384414
2007-11-30,1.2540088571035564,1.1519671651404015,0.41066800197614095,0.6396624768452144,0.11414213624806016,2.762132603346897,1.3471578940124371,0.9247407453393575,0.6333832495128713,0.65984036036969,0.8660330062960324,0.43242162765926423,0.1864006872215308,-0.7787820006059659,0.30346427850041313
2007-12-31,2.807769822672622,2.3229881932856156,3.425886989440402,2.0712905974394387,1.6402712800230554,1.639519279850836,1.0425960655306394,0.42843068532792705,4.239721073410618,3.516932378748289,4.157813636158324,2.368052664433511,2.87206807101156,4.695323294729593,-0.37690589492880505
2008-01-31,-2.9793915821766137,0.42480936771155153,-0.8747887624224104,4.67337496805367,3.782067136485299,1.0977120086335492,0.6331668383096382,0.9126893535623741,-0.05076784504134204,-0.09238879329958795,-0.5411785605522301,-0.10907201952367142,-1.405183023663604,-1.6798020967830496,0.170123831671021
2008-02-29,1.1925480150849552,0.655698775061368,1.1692023044803557,3.3360395287032634,2.9951194418784466,0.13761156802201976,-0.685889461274275,0.5738881517691433,1.3997549969293483,1.2678822814430368,0.5936810541032712,0.821622404888173,1.1360686159586724,0.18243390143084945,-0.15794147761841618
2008-03-31,-1.0075584606230117,-2.132508166771134,0.6123465178394973,1.647058676670673,2.6177600567348396,-0.8394328461795371,-1.553378638985109,0.43324954697297674,-0.6521865246265358,0.04255168242139182,-0.6926316352987163,0.5344476432191336,0.5284039566029233,-0.17426605682757398,0.0034161115864671313
2008-04-30,0.0804998734626579,0.19776124211740012,0.06701114584199554,0.2105964013622325,2.132826914461644,-1.1776522329695145,-1.8929714842268097,0.32346937873257264,-0.457358407168188,0.1444629809083727,-0.7092774019826847,0.29675424106814674,-0.048568631896424824,0.19323272302501188,-0.051127626330734026
2008-05-31,-0.2678669269793827,-1.0067261155463145,-0.7414408068555406,-0.8295493769585809,1.7746805871216722,-0.6246355840995156,-0.5955290847751635,0.29839058291339204,-0.5915268994022589,-0.18131203744844424,-0.9272626140414293,-0.08524101318782215,-0.9482117044450487,0.2695406531224944,-0.32805935330663033
2008-06-30,-2.0298065399027054,-1.8636843023059178,-1.9146533985739278,0.2985140330898927,1.0522930166448181,-0.03340550438358323,0.6239721437254427,0.8654545479756107,-1.7134677834527727,-2.1174747901302773,-2.209504965125868,-0.9754443921789896,-3.146778812756502,-0.6470475207466123,0.21876448696611744
2008-07-31,1.4258220568949644,-0.676962074449252,-0.5091146986113273,1.470279657155124,0.9135723677390547,-0.9657859762923321,0.33864768915592136,0.22219315743949525,-0.6006552303885155,-0.6441109837123689,-0.5691607665952331,-0.18105344439412555,-0.6212975545719269,0.529307490398303,-0.08413174627614338
2008-08-31,-0.4931218303018302,-0.9415951716595299,-0.4936134579468231,1.3464044201226524,0.4217919450299844,-1.2182653835530075,-0.6445493764471513,0.3056255186172129,-0.7908751309383373,-1.1358806710162799,-0.7411406590696454,-0.2905728759131356,-0.6330531401042476,0.7421227709482806,0.1842738653209048
2008-09-30,1.212673604837388,1.8763866439992662,-0.1392633855693569,0.03465449129825119,0.7280723434542183,-0.19488486317961878,-0.19885587941211644,-0.28457801919503645,0.16015319071724982,0.1807306749396949,0.8580017000089744,0.0221573480786342,-0.11360252765067973,-0.08728224296095578,-0.23971929253447463
2008-10-31,-1.3922734589518109,-0.6166848897720627,-0.8659638422663394,0.5910223115353607,1.048942815563824,-0.31047209778575385,0.5132434196211038,0.28447786944493897,-0.7210239803390521,-1.1916011686961423,-0.6687191015637337,-0.40713019222318325,-1.0991486393657928,0.04246148000886077,0.22059072054191986
2008-11-30,1.420204052535978,1.175270377757005,-0.30267750426809253,1.0284267606626294,1.4413548770443094,-1.0614216598300044,0.11885131189457891,-0.6557595680283388,0.4024793699069248,0.3429096239230702,1.3198983391111128,0.014360586491736011,-0.25674301008869443,0.5655575416355864,0.13799457880851382
2008-12-31,0.8250327633224389,0.8537151910011762,-1.1942668781190955,0.8340088045283752,0.41938017748548945,0.8647854903560791,0.3199463501157404,-1.4371327335255115,1.1971976349960314,1.2131312249008719,1.8697052063395605,-0.7870975308250607,-0.8361974385193541,-1.4330537886628254,0.04664370912258852
2009-01-31,0.26636370559405625,2.376133879704234,1.3749556703608297,-1.0343426896589138,0.14715104555752334,0.9718274774985841,0.3149214578356776,-2.0677980048389597,1.5062072674997316,1.4592641971812743,1.6741120277323478,1.1536542529349465,1.2152498193259973,0.6112201353074548,-0.021480539516759396
2009-02-28,-0.10068917535455596,0.8583990575915827,0.07288685157121132,-1.0774791633147842,-0.010609638490836423,-0.9395062109681132,0.03833718446858096,-2.6798187028432054,1.4043113670610146,1.2659971166813235,0.9228207559177323,0.08724220047091175,0.20069886498238693,0.17784129279266764,-0.0383622156639888
2009-03-31,-0.226688326676276,-0.0479909964857253,0.7923234637331656,-1.4239744091563942,-0.21494411010378292,-0.4321962736592965,-1.0786142323024475,-4.309376821521281,0.8604250246369691,0.9166782634977091,0.4176052770551432,0.7074445822846389,0.6853440582995864,-0.20958180792177158,0.02280148350039916
2009-04-30,0.11129319271826073,-0.1855531767766241,0.8563602237293296,-1.4745040654439905,-1.280134664511688,-0.672825175941431,-1.0758787728058206,-2.743179932646427,0.9635712827180932,0.9746306424755491,0.13204140115969584,1.012029491179431,0.6789579069852458,-0.29785419096431515,0.2757885414038724
2009-05-31,1.5898912530724583,1.2544576467249506,3.39512539950435,0.0009579402765583223,-0.940739455488172,1.4216605064824939,1.45429739969789,-2.314373175488144,2.757931348053866,2.3089731434344185,1.7910848158000132,4.105594455167563,1.4683717214237908,4.013667083020072,-0.1937310137704968
2009-06-30,-1.1174897296401196,0.4394019592849813,3.7801266613362423,0.6816011458123877,-0.35872266364904526,1.9394204826030679,1.4903489066592386,-1.571236711498642,1.1230858372633992,1.048912588414593,0.0050730582500777026,3.3494359872134374,2.1029576408999815,6.332461137813185,0.15524649970679322
2009-07-31,0.8172076889743797,1.0679481898325152,2.493311850023166,0.7168044170370133,-0.21039786740937833,-0.05854222883782022,0.5930328600835438,-1.412502562387976,1.8913428043733367,1.5657037436911616,0.8894604550495518,2.158337048635631,1.5054898750711663,0.05826373532515783,0.014010400940737276
2009-08-31,0.007144431074393716,-0.23371974305223928,2.7721235251167435,-0.05844548141372586,-0.30445472852161753,-0.4960343411444749,-0.8018756317774479,-1.1694556613601448,1.6734712010446564,1.348448639587259,0.6279652829970487,2.5366183714291908,1.7699800605386549,-0.7756622685105894,0.12640677788900995
2009-09-30,0.5886734169618046,1.26226353470878,1.9891617934999855,-1.260325977109579,-0.4229331530167595,0.31613401842603644,-0.7207994143175246,-1.0464605216243419,2.0829425467931273,1.5412710464989474,1.040902829435128,1.8861048626048302,1.2570804168398608,0.8558389752656962,-0.14506654791793988
2009-10-31,-0.8732378551579704,-0.2408436463674053,2.256004243879509,-0.5400911965358247,-0.03236100597051607,-0.9317789536214038,-0.7261834736823709,-0.7544999492872392,1.037653860354202,0.8143744325864799,-0.3451340790971856,1.8668545426488816,1.6305375637901016,-1.758606605674011,0.012542373777090898
2009-11-30,-0.016215405041173386,-0.2627981528631716,1.0103859780286126,-0.5437419934899009,-1.0495754542130846,-1.2632294604865106,-0.90082236508523,-0.6119475836112984,0.982062974947256,0.7299601516591406,-0.24803907437098321,1.1860344921350323,0.8582320069061936,-1.6223024018071193,0.1032105551414186
2009-12-31,0.4996592087195878,-0.34286003319965147,0.7955265834668839,-0.6601188139894977,-1.8470783176948042,-0.3755810657482016,-0.6213697718394007,-0.5589596265803297,1.5005229749227678,1.0064319520463885,0.19871056215607935,1.318293264275776,0.6379503322257081,-0.5064933280134554,-0.1565749234387647
2010-01-31,-0.9039698610121802,-0.34086228716265426,0.0571109766299566,-0.5506037312259106,-1.460043925185661,-0.3476700889529007,0.36846241312610745,-0.31432254027640066,0.6938551157209143,0.47711505826826717,-0.8229285728714006,0.12379860833586954,0.2888788179420481,-0.27892623337920963,0.038683787854702854
2010-02-28,0.16983956425696597,-0.1919101799418451,0.21891693953179991,-0.44744596529118186,-1.3089010695268934,-0.2139025056822326,1.070321280008331,-0.22538976567427166,0.81906420976467,0.5307143784113372,-0.5156413866345618,0.34627916121864305,0.3626358132795446,-0.32958782019350236,-0.08526159526584212
2010-03-31,-0.5824502786326549,-1.0962396226313758,0.044742463752922075,-0.8652340558555811,-1.5547644832968217,-0.706177907890284,-0.2505516058950827,0.8785596753359314,0.0015055797710222627,0.20520454861862053,-0.810950912800285,0.20641129681578768,0.6477226077757127,-0.47974735374505084,-0.009795649025961358
2010-04-30,-0.12222451571230483,-0.43070835430578036,-0.07857946893491306,-1.29901658508628,-1.7554275881074246,-1.3033798619432464,-1.0541673246352985,0.9254569304124417,-0.09746751463315688,0.10981244439342001,-0.7735316562905369,0.10705153393057253,0.47243257764003294,-0.5808279873497195,0.14218737998010753
2010-05-31,0.8675356753908156,0.122153429978676,-0.5060546981678579,-0.4865833264225862,-1.1484925562314179,-0.035872573366581624,-0.03311564727304268,0.6907433311193466,0.4373846440687505,0.5010489780521082,0.25014865931958197,-0.6361483709015465,-0.13992992136202453,-0.12623926413607975,0.25561595279363997
2010-06-30,1.5334484210811623,1.893117051074737,1.095571466214236,-0.27798206448512935,-0.18383636638878978,3.5775128217539667,3.361119855782135,0.3650084321925272,1.6496258810547797,1.2270572420973285,2.228633123867277,1.087287359748705,1.39166752366269,3.9519479756815934,-0.08003072768012535
2010-07-31,-0.8339856027535657,1.4071424329487765,0.04260164359414653,0.25640471791330643,-0.5460900443672193,1.8983951758867574,3.525685224114959,0.6553860068802462,0.9708360308931839,0.7998708060535394,0.8535055900443318,0.06441481387577658,0.4241760531304427,0.6805167799562508,0.1932669910707458
2010-08-31,1.1625325092518424,1.5782928361719717,0.7379450892615668,0.4475773571302328,-0.1527505183462186,0.6184801561028169,1.2318039378291266,0.42103932791336945,1.9641373768196428,1.383303437967573,2.0054959368344525,0.7479247554035603,0.9268531845475722,0.4701766901124465,-0.03620600649563349
2010-09-30,-0.5307168161248915,-0.18095280868944066,-0.022469308051589764,0.04992934997502792,-0.3564485897254204,-0.013307193502123426,-1.3726474017685941,0.627209932092574,1.323506156850366,0.9757880037917621,0.6744387034209413,-0.019826312197303207,0.21068360232097325,-0.19545064694529557,-0.03991841422999954
2010-10-31,-0.5016842608339694,0.10432873427318352,0.3791465117245298,-0.1438954107187173,-0.18542055178305875,-0.5006806047806541,-1.885361852376445,0.8477826035991484,0.8692020509489375,0.6811203869798179,-0.30027662010200107,0.41080253217194207,0.6647613023154394,-0.5543423543073622,-0.1662987881104355
2010-11-30,-1.5836225053104935,-2.1389440730055007,-0.4653178641094511,-1.0508497445006835,0.5794865511454081,-0.6801043084937055,-1.439130139215606,1.6041351002531685,-0.503424328781151,-0.5930428496223431,-1.9000045706189805,-0.6350638528873461,-0.14643879244169386,-0.4507128648346027,-0.052214965347376026
2010-12-31,-0.5775343250645051,-1.9611911267130764,-1.1332611990476278,-1.0653271706710468,-0.8280216739185868,-0.5990264074158931,-0.6937690357754339,1.8463950324695884,-1.075350941302032,-1.3257980998455259,-1.861107635418685,-1.2785439161911076,-1.0690228854388593,-0.2531195515074896,-0.0867293823456593
2011-01-31,-0.7909960434446189,-1.9835431858836456,-0.9816060127309025,-1.2144246867753987,-0.7439663452930401,-0.6901580152842041,-0.3585007559541817,2.110869584167852,-1.7864615853643853,-2.198934124566196,-2.0462935023849136,-1.0288578868210019,-0.8860112916997279,-0.3566484643855673,-0.11438187129166187
2011-02-28,-0.9519794398054343,-1.5448995406243575,-1.5459591553118286,-1.6606755878793023,-3.496475168050359,-0.6826812794112531,-0.20760742094929027,2.395351544402735,-2.4195167210114534,-3.0415481839528606,-2.013618036622738,-2.3253084500881798,-1.9519168031822167,-0.15986958907146717,0.10721338181304932
2011-03-31,0.7668918422066555,-0.613086188952307,-0.798612936860892,-0.009295112108507322,-1.3271019563326616,-0.6427826362897126,-0.26835352472889473,2.0261644363691946,-2.0277242874053414,-1.8093871010567493,-0.7988418689858549,-0.5699093359522956,-0.4268261872299066,-0.3913540255227067,0.044254189426967135
2011-04-30,0.2435295263431273,0.05029018506603033,-0.5801743227588256,-0.18418125111821937,-0.9027832750980561,-0.8581381868080943,-0.6211794058342809,1.5705959121228694,-1.684433337778076,-1.4459549565207703,-0.13730678250562206,-0.31715471036296905,-0.03049859068892659,-0.5416888005252655,0.020793005797530257
2011-05-31,0.06127567584715462,0.6998573495241512,-1.132233647109877,-1.5956798921655757,-1.4994660837158937,-0.5641919811300096,0.20389180766483692,1.2881448656776189,-1.4190056691640485,-1.2103598217409293,0.11022772866717706,-1.0831812622012242,-1.155057768183308,-0.2883305985264792,0.04373419486299587
2011-06-30,0.34350258000985723,0.41300681570141135,-1.8058851493686303,-2.0221384611522812,-1.3825420559840569,-0.3632110284059322,0.18745456697763674,0.979151721826197,-1.0707209876781658,-0.8340308377723264,0.4847820976149166,-2.4036960252249164,-2.5318902929918576,-0.06448174979174465,-0.03525507675993429
2011-07-31,-0.4117764472773956,0.014259889491260103,-1.4987321763268158,-1.375554869795829,-1.5354851491007235,-0.6183284872263888,0.4033878786887392,0.9617293869206779,-1.1979182032779367,-1.1321239920228805,0.1112498153087539,-1.9336051583720884,-1.9749853772811414,0.10986121357312553,-0.02710096328652673
2011-08-31,-0.2805488932519929,-0.18675111746898787,-2.0205548796441173,-1.305705679501187,-2.1563517717210114,-0.23953770348671558,-0.039509228344333285,0.9226512023880968,-1.2132154095620415,-1.300485728161232,-0.22593531510909642,-3.86646537160382,-2.966345565711236,0.19605332399834316,-0.018791029970128634
2011-09-30,-0.18964975348529575,-0.5091389671551899,-1.8138892379183924,-1.9712501622517502,-2.400316608800895,-1.1749960148733525,-0.5371747461646897,0.8633862153119629,-1.1470751977858118,-1.3197215252679932,-0.35447377326791707,-3.9389492165814706,-2.4364641367212627,0.742101559827865,-0.09538384734275734
2011-10-31,-0.8509156432186079,-0.7703197596676397,-1.8135561879720843,-1.1014097085138204,-1.7518550255362668,-0.7487872387110849,0.033847589708909456,1.1705735645484587,-1.4537705044461,-2.0350292686318605,-0.8375091348167691,-2.580265333812063,-2.4954935924685278,0.6364846235628938,-0.18654439886587995
2011-11-30,-1.7564182093246605,-1.5758513563387806,-1.825406121975054,-0.17766667002017383,-0.775663906317474,0.4094453499755725,0.0813824486867976,1.9300803126741626,-1.869441371604141,-2.998185919050722,-1.6472620592875091,-1.4583575001705193,-2.6706593641030514,-0.2949744915052283,-0.08905536792565634
2011-12-31,-0.7073478140447488,-1.7926764136106783,-1.7555918413186282,-0.7324268971629821,-1.1558354602772938,-1.3605458738046652,-0.17614769877343064,2.0056872508877217,-1.7156099058951284,-2.6229615999852496,-1.5967975527326574,-1.7749028969986327,-2.612779794238022,1.1473601836976965,0.1544937526192332
2012-01-31,1.567682834136507,-0.43206504872160906,-0.9134100309660648,1.7814456145813542,0.3506632680795114,-0.6117499774104654,-0.08204220258339971,0.7970618961124454,-1.0234456570372283,-1.3866329289647485,-0.3199734073887437,-0.3673318004932451,-0.9679394903482645,0.07129349775773142,0.06055736191743389
2012-02-29,0.5896759261653026,0.751549450896473,-0.24544823150885123,0.6418885506887283,0.5795998687017693,1.8319926043593253,0.3565116953994218,0.3077208433187587,-0.6983115321614436,-0.94421697231487,0.2780765294187305,0.09708046812392412,-0.0782675687416036,-0.4408109417003339,-0.03237378081109351
2012-03-31,-0.25191385399201843,0.979976696748228,-0.7006075184481703,0.08494813224236657,0.5755864660984997,0.505931338938694,0.6951295666366983,-4.698466367342691,-0.6030876880959639,-1.0049737882923662,0.2763312663358839,-0.20048139648745578,-0.02950184667256847,-0.4818990030589215,-0.007139700119157863
2012-04-30,-0.04645152382572072,0.15045235330885198,-0.8109555706766637,-0.7945393131815146,0.44166338648973996,-0.7722308145603645,-0.017802267218953748,-2.811105910166338,-0.572950978192126,-0.9480861957226218,0.3213383455382142,-0.2912616171277918,-0.017507163712793015,0.12804164566000725,-0.03718069956150339
2012-05-31,-0.3188961318025597,-0.31917420175135364,-0.9260302361023104,-1.3935869246453048,-0.4616179004249798,1.2491503269263164,-0.10418977232792308,-2.081733788342544,-0.5993509416643169,-0.9746913135214295,-0.017025957008847487,-0.6072660972862463,-0.01649278877836659,-1.1364613764873335,0.14330223322951222
2012-06-30,1.4335003906692771,0.5218760468888186,-0.5709655737331446,0.23614347369729463,-0.4366187748268921,1.6677553932713487,0.44055466919950553,-1.7283076719722463,-0.05698440029734985,-0.2326068867448594,0.6829764113218565,-0.2761053698694143,0.04560320923234203,-1.0691911048230596,0.025055993609185315
2012-07-31,0.40586994798566783,0.7858579663699333,-0.2903361997791742,0.173584955574791,-0.8935914950808911,0.1335712486655893,0.5395382852668563,-1.4718585295257811,0.16681739948095087,-0.0011001661167704374,0.815959462428009,-0.115554271022063,0.15643808461031183,-0.2815788468077777,-0.14311595040774988
2012-08-31,-1.396174288902908,0.30934712648933604,-0.6645379031769372,1.3179766288693975,-0.09582836910560764,-0.3295992825936357,-0.567968272953819,-1.2580075645316733,-0.29060208431353474,-0.629574320207078,-0.19240726813339892,-0.29097193434243784,0.1301265925587312,0.310667682712445,0.03298716744215322
2012-09-30,0.6369195299233401,-0.22350304346436728,-0.405299919752009,0.46556630831088547,-0.01826399985418858,2.7551903098348713,0.8101128731236896,-1.1280860512159232,0.01457913936555471,-0.31345691633369954,0.16823521956034532,-0.05779783946840512,0.23710132553357097,-1.8256210858892072,-0.030271619269670483
2012-10-31,-0.10568519303618634,-0.5175725918781025,-0.03876951762017475,0.3008165326387579,0.06854110381357202,-0.5960671892112187,-0.2048381718453279,-1.004227348245367,-0.07480521922301181,-0.449528363615376,-0.015106772060726623,0.22781974435162516,0.3188036299298529,0.31111249180844985,-0.04011602908323981
