GRIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-05-31,-0.3068511070516915,-0.06514801335817123,-0.8546871856346203,0.18674661417507263,-0.925430599255556,2.042369415268486,0.16687314357970143,2.1047739219563133,-2.13372709345166,-1.2666100952500947,-0.40183424515473265,-0.8669956368992836,-0.6860598668976239,0.33773445216629827,-0.020563978997749338
2007-06-30,-0.3903820855583499,0.19341385519615703,-0.5971329123555896,-0.13302925123239367,-0.8468174098369738,1.0940764219980463,0.8523573937309908,1.6528458873779837,-1.9255105528796508,-1.721124592091447,-0.4347192911989462,-0.49876449330464456,0.022122232926887028,0.47591623096766594,0.017905581331139373
2007-07-31,0.03294912805535904,-0.37299389089244706,-0.5561945467244422,-1.3700297368272227,-0.7526762644498713,-0.2640039573317003,0.6906373192745122,1.2869218597560628,-1.5464335083115144,-1.3036164658060818,-0.16673040279753437,-0.4776476964937467,0.021520912960736487,0.029197227487205567,-0.016100526689409266
2007-08-31,-0.27939171951258873,-0.3500564752198582,-0.5484844174081546,-1.2315917364572542,-1.1524671431354203,1.0980025624863199,-0.1628364037764084,1.082223037829764,-1.370227801801063,-1.5540850791496472,-0.27715147737896634,-0.4474547055394635,-0.0807710678282925,0.6206150511396987,0.043235670782573496
2007-09-30,0.5546820380709128,0.16043485152586884,-0.6848644073092277,-0.9281913037173026,-1.350457044209366,-0.3319178472756052,-0.400520877415029,0.8210432922855806,-1.051081522023805,-0.5492305331066636,0.05022999079529412,-0.7464937829155589,-0.7280612036094174,0.27327635859844457,0.16225982857651708
2007-10-31,2.110311035581568,1.4761351719519147,-0.4591377153792891,0.5608698963398497,-0.4460847502038181,2.77833087676096,1.3310329544845447,0.42952398838234,-0.31892892781529214,2.734933037983098,1.8397455653505534,-0.44369379459773456,-0.16842509609872075,0.896675035993875,0.2483732496900898
2007-11-30,2.982315977536035,3.4252882244811733,0.29245871087917197,0.8865426301231276,1.1963168433052314,2.862080376537833,1.6005474450099941,0.005657965270060036,1.0013389604499876,4.506210892608418,3.9739863096168047,0.1593612045721769,1.4282223208590175,4.075930238639102,0.031014608776408673
2007-12-31,0.18094703302945364,2.6488760687224593,0.6364377220700196,1.1593942666283041,0.9953562448039363,0.32716105073236773,0.9611823054198989,-0.10529100721052283,1.2642217030798044,2.616145290383285,2.4463977096531178,0.45679024328807466,1.8528394873255507,0.6424987484424622,-0.45994885142542
2008-01-31,-5.513730792760821,-1.2700579432007948,-0.7606327459193863,8.24155271740546,7.630484476375478,0.6760919850021591,0.16382131223523425,0.5316293297353457,-0.9441452533720964,-0.9757037111081729,-1.703692350407319,-0.6907785691972624,-1.0444990182263272,-0.3450937332950478,-0.051432173632270706
2008-02-29,-0.3784798032141989,-2.82167567383974,-0.6752436037559457,2.6703806367328022,4.01239956677903,-0.6984843713085156,-2.026460210907614,0.5040894556456837,-0.9974162718875987,-1.2562076902559214,-1.8276432525072648,-0.6109134185911061,-0.6922671595368622,-0.2188463882017273,-0.046431836101305475
2008-03-31,-0.3261604798146983,-2.724755665288964,-0.5800575040153585,1.934125912037152,2.969833153845729,-0.3446808534233735,-0.42840931623817324,-0.32221992506291774,-1.4057603014114126,-1.4466274413259663,-1.8096812813145566,-0.5349951742653137,-0.5410227078994158,-0.304944214210228,0.11097035723887662
2008-04-30,0.8913938864607127,0.10380669011679164,-0.49826107705251943,-0.012870685565694217,2.3267218909890843,-0.8139781209473216,-1.2152136092589285,-0.5543687045570544,-0.8014568088559524,-0.5739130433177827,-0.8890947187574523,-0.47381982947722623,-0.4717205824801619,-0.3896950454360226,0.1600854153470727
2008-05-31,1.2079571799964066,0.9828855741339441,0.6392473332095984,0.13329603262673892,1.7379768701354887,1.514654687464799,1.6934544469921953,-0.8250990047307855,-0.05544431581565572,0.4559614608465373,0.4863753178943068,-0.14662276029509896,0.4681086290641328,0.8415375154589319,-0.13015586199324122
2008-06-30,-1.0244741715599393,0.5683033930240321,-0.0292336362796392,0.6895361977266006,1.5569092804864626,-0.24770258075694584,0.23207422484285756,-0.687749723175339,-0.49804181272653497,-0.48065447470807465,0.13618272356420108,-0.26818403000727314,-0.06973779977432702,-0.34686529866358995,-0.009310266151095922
2008-07-31,-0.1438281665634277,0.00831444147018217,-0.1731851479117894,0.5235248841316645,-0.1162836920703695,-1.0607154616764136,-0.31351032270254986,-0.7061257387949942,-0.4339507265380502,-0.5961643186653272,-0.01722118594341714,-0.16860086246228442,-0.21265987820923993,-0.5015564036983703,0.006779686985378769
2008-08-31,-0.013331095149573743,-0.6849261766903983,-0.04018940563231417,-0.3803855223138752,-0.1924922443903796,-1.3024248347921643,-2.9640808893610027,-0.7491098332879239,-0.31439499958625444,-0.5912784117437692,-0.10958440360504974,-0.04707591188935761,-0.09480834253515923,-0.6032164978734391,-0.2307739401799015
2008-09-30,-1.7712102862039423,-1.1064777749462142,-1.7144757079487163,0.34464390749068896,0.3548373345069881,-1.3124313833225556,-2.194009164733727,-0.3907905199857459,-0.8835896060760973,-2.1683893637967397,-1.4877052595030298,-1.2411381672575794,-1.825129736717971,0.35342694522439105,-0.20600404143751377
2008-10-31,-1.4228293994293946,-1.8466784812778443,-3.074504411444194,0.293058370503278,0.3663157483123073,-1.0299120154320394,-0.46262968698581325,-0.0005202501773342776,-1.1452024879083975,-2.7492581989024854,-2.096750311367398,-2.1248638994818423,-3.9731635998818438,0.8597084071381711,-0.12961749330338632
2008-11-30,-0.7652586227966081,-2.20731042471432,-3.420869892921307,-0.6895700589615802,-0.3644822604464459,-0.26969042583260644,1.386516811570384,0.26773551502086856,-1.114999308103174,-2.4161283346162032,-1.942835859388084,-3.6335925154102218,-4.606403867103727,-0.38025365397380223,0.02643325706815543
2008-12-31,0.3454113762351406,-0.964333909973983,-2.7068596072511535,0.14113712887548296,-0.14507931373230504,-1.026778082328388,-0.35302806798556474,0.08351573928066328,-0.8053862843312652,-1.716460133663134,-1.2385183174706174,-2.455189173182607,-3.146729371490705,1.3894370160437537,-0.20163734609324624
2009-01-31,-1.2324469073648185,-0.8815366888161419,-1.8573587352165286,0.08507901832079871,-0.17589557537071993,-0.48755127720748126,0.5059929086093534,0.7300742341912285,-0.9118879023154263,-1.7972678118537126,-1.4840470430094512,-1.7377194171999808,-2.537016669708601,0.10460262904838129,-0.15711013744745853
2009-02-28,-0.8413767197164819,-0.9271470038650808,-1.837835239812685,0.0920572865753734,-0.4787409152621881,-0.7437667667742726,-1.5287365841274445,1.2010904999039622,-0.8464832402196999,-1.634025584416811,-1.3491026501162988,-2.0957383148949122,-2.8263241716156426,0.6800646627843362,0.0326559629740525
2009-03-31,0.4387064814838335,-0.8525063584580556,-1.5375245349336875,0.10152165722650279,-0.2674123281950981,0.4121819865312582,2.355384226118341,2.0521250519756156,-0.7971733359845666,-1.2090655612856276,-0.6583516935078274,-1.4766235900306708,-3.476870324020458,-1.5612262406116357,0.22875029407544567
2009-04-30,1.7010866887197191,0.700837702743147,-1.2307585385223996,0.9538547445763522,0.459805054900851,-0.02620289542870739,0.5355501699975369,0.8569793856151627,-0.37236750105736194,-0.643093027106718,0.6867834267966877,-0.7803467943793251,-1.814982027272819,-0.6911253388110475,0.42549740687076204
2009-05-31,2.836708211744476,2.702781485097616,-0.6413922408369819,0.9349865873336419,1.5350520025644465,1.9041448758278854,1.9860362153673619,-0.5254521348902569,0.35796322215784376,0.15092949018045668,2.9970635313711504,-0.22916591194209435,-0.44858565184459975,-2.5767419752212777,-0.03721854346800843
2009-06-30,-0.16526761298179848,2.074731694453365,-0.38939972952952073,1.3175751858258586,1.4427237845470071,0.13905538125284825,-0.34131642143913266,-0.38441490311032717,0.32378921394529103,0.10629366181159366,1.842477722215867,-0.10862737310493983,-0.23501559198354072,-0.590879858276989,0.09894779871987266
2009-07-31,0.5800068608259149,1.4849463180066786,-0.07219101500231645,1.2745056478568122,0.8347908796265747,0.753718864166553,0.272282770689708,-0.6204319185594136,0.5322319454362083,0.49303004799752365,1.6163882064257382,0.03037163751527514,0.11880873777108818,-0.7138049183231358,0.1483861647433186
2009-08-31,0.8252839772096408,0.6171620590825735,0.37487820709070524,-0.5970514685204829,0.14438655907769704,0.29306969585698617,-0.48011911041069905,-0.9309162335745392,0.8511055673598515,0.7150451178505353,1.5013134534070036,0.29086214608878946,0.5279789014629006,-0.30417983320465275,0.0446724400515926
2009-09-30,0.22413846975179583,0.8059880277864759,1.388778661061457,-1.248154552875931,0.057698067171880064,-0.15344507100018293,-0.02537761795083115,-0.9528510578462883,0.9348944674283735,0.7330032983097899,0.9400024248341268,1.0072820253751131,1.2935097337180057,-0.20636285322258616,0.020024697947283433
2009-10-31,0.09232724246099883,0.559818079095443,2.3078018334870127,-1.0657939453732677,0.025526151837511318,-0.22021727700496413,-0.3583873555134994,-0.9307236699921039,0.9847933445777477,0.7377244689681816,0.5222112626820884,1.6382692874180382,1.9606903079764517,-0.22418303524604605,0.12296826500932168
2009-11-30,0.6841510754031224,0.48936028373491464,3.340954863607174,-1.2307112847762072,-1.6810644889734043,0.08655796984401294,-0.08461533605969272,-1.1370064764094339,1.4536681465968637,1.013880986304291,0.7669765024208861,5.474443404307458,2.508297621685329,0.6122534040230388,0.14892768683692198
2009-12-31,0.880698290561568,0.8152167711050892,3.4336803334494053,-0.9881936705042239,-1.852033549883605,0.7852431886573711,0.350123396408856,-1.345526967701523,2.6322169625456855,1.4492376564487757,1.0578898229496025,5.767977569480865,2.36400958485408,4.12061393085572,0.03910450840037621
2010-01-31,0.23497343842138532,0.9002746217904004,4.0946956626580056,-1.0872784507769797,-1.6559325117967933,0.6123435795134599,0.3495992765849637,-1.2803057758063472,2.9633446771115506,1.5376893154928808,0.837492879384278,4.925780025498756,2.8760439374457585,3.75794905043437,-0.06915890170483249
2010-02-28,-0.5640416097265927,0.3099228014206053,3.43400878588604,-0.3262014354418388,-1.2158616065310965,-2.1971347320138666,-0.8370448741297538,-1.0339933449636258,2.101750658868741,1.212937011491982,0.24566205525374657,2.841804344329889,2.8754879793749013,-10.89288139545347,0.0994902683628178
2010-03-31,0.5400121564187065,0.1112296160329618,2.977877778137682,-0.6531889988490386,-1.090745137180952,-0.47637236239504327,-0.31437516927541587,-1.2152010692965134,1.665865193057302,1.1954508384052165,0.37918645886684355,2.530081967859829,2.1309448457272584,-1.0682512805963693,0.1547946985260593
2010-04-30,0.8588334128714387,0.3912325751210158,2.166383106963299,-0.017055089056719114,-0.9288971625900765,1.1926159577821853,0.16234056986742942,-1.2874069510441701,2.0683181953760728,1.2288739454882922,0.6699210405815772,1.762972782496167,1.4286599532649615,2.6951755477740735,-0.09995639859721667
2010-05-31,-0.801223574686532,0.27508921774245926,0.5808884920626058,0.28597318984178877,-0.4425409277179051,0.9468277481898117,1.1422293229233265,-1.1132150477528509,1.4624717350680982,0.9619725321798376,-0.04136919316036822,0.22460409045008467,0.5298998125325673,0.8047890770385215,0.06706999940638798
2010-06-30,0.34617118319164697,0.1863547341855761,0.7540528986671724,0.18055895972237013,-0.5802011923621211,-1.1757241128367482,-0.2131420723390009,-1.1278894199607694,1.5481077980448517,0.9646140480530001,0.11465890116459547,0.4346694258325231,0.6004009705673369,-1.0663123422651968,-0.05118824685344478
2010-07-31,-0.48130577552714354,-0.4381550778756997,0.41422900395662626,-0.6124337137294681,-0.4118229245043706,0.18577387910354493,-0.29054264672206903,-1.013535061331523,1.2043333089925363,0.8505011240012118,-0.18512178562357418,0.13665150887232147,0.4034153548558517,0.12600826744931376,-0.030935800288513275
2010-08-31,-0.3349372854193133,-0.21396945481687554,0.08834841675653081,-0.9882275856793356,-0.5096512427996827,2.743127824771148,0.5465859235034749,-0.933116639532879,0.9986503645490717,0.7204627584531207,-0.3960739402070251,-0.08611562056389109,0.1860224013124299,1.189015989920443,0.008092841579453398
2010-09-30,-0.06821379432732826,-0.4102405359242986,0.015148997817411044,-1.5852192376051457,-0.6451165036698155,-0.17566459843290586,0.40814899239197916,-0.8811093979863812,0.9035087406538411,0.6965322825214515,-0.38675271163427655,-0.11401827821343442,0.13044799355107634,-0.051858899488374834,0.006961206156116899
2010-10-31,-0.15014271389525705,-0.2566668022737242,-0.03158833689759251,-1.5770555098485182,-1.251550536683177,-1.0983390684765066,-0.7533650030121052,-0.7988600497951021,0.7948089780249946,0.5833633416754123,-0.32449291740501673,0.08452519318627928,0.09319874547877192,-0.3833653886203809,-0.0021367529497352197
2010-11-30,-0.2937959987037204,-0.23327692300136313,-0.24269955316247152,-1.710393698848076,-1.4688388138263002,-1.1370973560101278,-1.80251225337888,-0.694239123330878,0.6634450987027876,0.4626944512563696,-0.4037851020422726,-0.00955459407344506,-0.06149493908095373,-0.24884214038413136,0.07418436342987542
2010-12-31,0.2428161708147267,-0.10756465130344567,-0.3851688398232105,-1.022707568441981,-1.3232275998476142,-0.5354454961937191,-0.40629402531774367,-0.6552067611096041,0.7829619100191573,0.4309002104486161,-0.14057672277340344,-0.26319375066906026,-0.1863894188135768,-0.07657119962829534,-0.0699154135102994
2011-01-31,-0.881111982738417,-0.47313454692417917,-0.5657253289347733,-0.4693303344000508,-1.140038714764236,-1.2140441666583663,-0.7148813245531863,-0.48977806789184847,0.40656992904064865,0.21792070861742135,-0.5552624422073678,-0.5601496971349438,-0.3153283043685937,-0.06975222964639584,-0.08324271040420733
2011-02-28,-1.0961253596189238,-0.887245019281594,-0.622989273897626,-0.19800725234344455,-0.8945857848910767,-0.4027799960070024,0.4219745991861609,-0.2943354769868978,-0.04213388265821886,-0.056346338714936606,-1.0507450654472836,-0.6415910476701007,-0.37241559101160554,-0.0012516993122010883,0.07629638271391502
2011-03-31,0.1973381586249309,-0.9877945441247428,-0.6980580605155667,-0.15691822811957384,-0.6839802259698451,-1.3224703629240198,-1.4761906728660408,-0.6989044892406192,-0.055708215468964456,-0.04220833704299711,-0.7762653636147266,-0.7308109240813365,-0.4822663672071325,-0.02198651719313931,0.012257014627530134
2011-04-30,-0.36531464150325643,-0.728592219812089,-0.9046926344168819,-0.26453110985789247,-0.6471204861711446,-1.032657686745647,-0.331380568016286,-0.9882503805133499,-0.1884795879654303,-0.18833510727247038,-0.8090366039117239,-0.9420070745037867,-0.7192659970802766,0.08250135627932807,-0.004778347291980698
2011-05-31,-0.4562844676296849,-0.3320985996530137,-0.8357319769190739,-0.8312975131659118,-0.5885912101595548,-0.583248078522005,-0.7334278096296872,-1.0411695420763323,-0.47916724760728974,-0.5805854050460862,-0.8220530340969672,-0.8374540466018286,-0.7792210407974349,0.010271696959452702,-0.03741287515359395
2011-06-30,-0.8526361507159932,-0.8860880898617506,-0.9806899197491341,-1.0821666713576716,-0.7101708779780642,-0.723232699097249,0.5319506098079294,-0.8515449495367484,-1.1935282335435926,-1.1404445542378958,-0.9232361492053981,-0.9923933676493407,-0.907574344099816,0.04494855392513011,-0.028013036227674006
2011-07-31,-0.7300668367789183,-1.1567332867311702,-0.9684834304304202,-1.2637651936277372,-0.8052085170212823,-0.18479704662438398,1.4296744284134444,-0.6774533019377625,-2.0617345915659055,-1.994811404096929,-0.9934832632998247,-0.9666952220909305,-0.9312071764720523,-0.00172765134972055,-0.11105853677246402
2011-08-31,-1.759051523051195,-1.9896454109623793,-1.0592450403863916,-0.641172198388844,-0.5698391100085376,2.5404646512454656,1.95414137757886,0.5111607109989563,-4.047960408595531,-3.9190501219200398,-1.6889761596429822,-1.045196375409873,-1.0227380372820198,-0.29450542675659325,-0.07035434208527246
2011-09-30,-1.0846935239060136,-2.012740816413771,-1.1207177947235911,-0.6984312975767433,-1.0322118352980558,-1.0335108928105512,-1.7251270742378058,1.8391406420440628,-3.9520912287524266,-4.313338695614387,-1.906104351559927,-1.2277805062015046,-1.0845655944180914,0.18363299040086728,0.004757059599459241
2011-10-31,-0.031163114280561427,-1.5950828318760364,-1.0738747612682646,-0.1906685133659296,-1.089597827255567,-0.8262549637670249,-2.4953412242757054,2.2027519119375856,-2.9233362990547183,-3.524773090497442,-1.3934804528030225,-1.1956916931284944,-1.0303743319224772,0.15232727609900704,-0.047909196403310025
2011-11-30,-0.7042550916179854,-1.0017032583852137,-1.0481881684329395,-0.7543083834789923,-1.4098223786309123,-0.3748392280534899,-1.9031014367795953,3.7704051660522553,-2.475952365868294,-3.546012994555376,-1.2684360801450536,-1.2477182665928408,-1.0016802016693362,0.08596426731423615,-0.010007231476245243
2011-12-31,-0.12744104884090313,-0.48283561702303907,-1.035683533578572,-1.0500329025654813,-1.1562453374750343,-0.2979463242726727,1.3892770615882208,3.4903274687879087,-1.9047072701785444,-2.78992462007983,-0.8931581574267388,-1.2239451153889993,-0.9841203457048406,0.1067044009354308,0.07672154885860967
2012-01-31,1.258440919161517,0.16157887311548835,-0.8315609734972702,0.03233838805340637,-0.0545448218337662,0.10849721625285799,1.9911371902157229,1.5276966805527963,-1.1928028096679708,-1.6699555614115846,0.21025378234501155,-0.7891198507373814,-0.7819887000840592,0.032094121344547276,0.11726541816414462
2012-02-29,1.8007292656065579,1.8775324037384105,-0.559285894907817,0.05601802415639156,0.24902779672539413,0.6178067063310301,0.9995464739602935,-0.6444823983760856,-0.4187667100560137,-0.5915246732974122,1.677211450924172,-0.49416888795141234,-0.5444944165447339,0.05297172722764759,-0.008318526875090871
2012-03-31,-0.14655606487610925,1.794192742769229,-0.6049517151780648,0.08420205078893583,-0.2183445423275301,-0.5115150316396367,-0.5157400635439269,1.2237084182236542,-0.8246061385746838,-0.6463943071385811,1.1899962004075533,-0.5714446651573364,-0.5968929752674237,-0.052541043651442645,0.0780212055608962
2012-04-30,1.179045747439069,1.668793302943245,-0.47792581288606273,0.1153612038714214,-0.04324679595448154,0.16199880803862104,0.1486809773348868,-0.3437870020150453,-0.2857816355558675,0.15237406905286613,1.7768663678372425,-0.40623475769622097,-0.48811332646362554,-0.22099333603468552,-0.011657084542212865
2012-05-31,-0.09821844623499679,0.551915719914913,-0.477059489028925,-0.22338664772980607,-0.3814506408607308,0.06125174137175583,-0.3970936735016531,0.01638865028798125,-0.2576307177825088,0.060278838393699144,1.2254233414420193,-0.39213576683448015,-0.47890166284865604,-0.08229466197115992,0.0016736405580296937
2012-06-30,0.0606718030007921,0.6983105991357997,-0.30930280673520205,-0.22156259982824686,-0.4102977873098622,-0.46862694604352617,-0.12197750856672634,0.07676281243286252,-0.1453889443048141,0.11862285177044943,0.6726084911690365,-0.2001076717770315,-0.3252410163566759,0.0009387535864956615,-0.07042724897409465
2012-07-31,-1.1578110317980423,-0.6255767305254716,-0.3630954571717042,-0.5561700334464511,0.3964805942113808,-0.07519766447138942,-0.4223297172896866,1.6149056283477572,-0.49059801217760163,-0.5343756372657912,-0.3973421635713549,-0.24265812436306564,-0.37127164682726244,-0.11978445471033825,-0.05976524238491348
2012-08-31,-0.9426255741438365,-1.068326769111366,-0.07780621884716254,-0.46868736336595457,-0.4489650973255918,-0.4821782647473913,-0.8442761574304881,2.8742082248447827,-0.721331994170594,-1.0560663921619187,-0.9462733802106352,0.00807314149182439,-0.1078060663813472,-0.15144872423744954,0.027553402417901683
2012-09-30,0.5839968563266571,-0.7697843363667396,0.5164252882554039,0.2511265173266028,-0.1892184789280657,-0.4418336680730528,0.6848869751515445,1.9252461633587505,-0.40129956045092785,-0.6255254297495801,-0.5210392293758149,0.5412699487941462,0.4548652745068349,-0.42523197705848675,0.0328097473091889
2012-10-31,0.6560915663510162,0.16382868242840562,0.8662115172285983,0.1280204965029208,-1.2590049668540544,-0.5660658868457684,-0.39432770209605766,1.1955244233735578,-0.04849312539070168,-0.156610879395867,0.0494138026610586,0.93288049889939,0.7726150371338011,-0.6514390254396895,-0.0011961723914303889
2012-11-30,0.059514693157297065,0.6779380458928872,1.5153245577615675,-1.542265493855638,-1.13658000546151,0.5463409429887852,0.9771710762927601,1.2274130038658468,0.06717581886781242,-0.06509966523443224,0.18105554049030886,1.4787933672399791,1.4010294039137499,-0.0888215557147823,-0.004197907214239738
2012-12-31,0.00826266425330482,0.37565436839279703,1.721816773631012,-1.5374224230540807,-1.1988806254536226,0.805087949420142,0.9938704617044847,1.2423274345012743,0.15035014073136851,0.028889852214734547,0.28432332526165194,1.7372831457506483,1.6391405147881142,0.16094894701185541,0.013727461164814212
2013-01-31,0.38096057714933645,0.2292564966164313,1.2126843872282291,-1.9588716109889663,-2.182233392303081,0.3309949550660691,0.7768118486242068,0.9935342582513995,0.4586872192071316,0.3458352331292709,0.47328245410538505,1.491383471945109,1.1503337395052637,-0.296914857158543,-0.004158010148663677
2013-02-28,0.005603404935239583,0.20043734642425423,0.25557143937751625,-1.7127574606793443,-3.485427139786451,3.0984931878863895,0.7305724029058849,1.2500735060266293,0.5592035818321931,0.35167298383446854,0.2675004341423817,0.12344904467245008,0.25276342666181284,-0.2499114452735851,-0.06010392406970544
2013-03-31,-1.1139143351206124,-0.33138193505512986,-0.08620971222957187,-0.2724887120300774,-1.6485407183282892,-0.262456630022624,-0.3798909277093683,-4.734784339732872,-0.46375349565551516,-0.4402822301301026,-0.47803454710106036,-0.32622385340082694,0.06271435625433715,0.08685709723069428,-0.010165271776850724
2013-04-30,-0.06420073070230196,-0.5581852877600105,-0.649456921997176,-0.603615550112709,-1.9049309328226232,-1.271038719558661,-1.4370526075879269,-2.7568705025984497,-0.4758100767667377,-0.45934930425461085,-0.4453096415996715,-1.4589321637867958,-0.300238178382226,1.3580038682105833,-0.021297997678934127
2013-05-31,-0.26293061375622845,-0.6788419031950534,-0.6917503673726139,-0.8023491703495603,-1.7247922339163009,-0.01191810280008425,-0.9293228909759852,-1.9435188542046897,-0.7066747349538368,-0.6882991753912457,-0.502222293965378,-1.4643851673863677,-0.3490768813086619,0.12272240760684759,-0.04264470269793682
2013-06-30,-0.664197978589622,-0.461313303785865,-0.9164432882619876,-1.3050904974714448,-1.4489944359852038,-0.3098915093132119,-0.10149043924164283,-1.3376970130950259,-1.243847334858802,-1.3254850643677345,-0.7349181516689752,-1.6414918281318873,-0.5409618737348548,0.5640438569000887,-0.16947051757479478
2013-07-31,-3.117153156963218,-1.8779607775959606,-1.4375060540864395,2.278829227140856,0.9526483273979642,0.2535236959395523,1.4075982779910723,-0.16404182648661017,-2.847347488114748,-3.5903905420330853,-2.014702268782559,-0.7638954653817541,-1.1632589734678815,-0.15812477921204185,0.12705887811890518
2013-08-31,2.3188668467274427,-0.44920863504117226,-0.26431320079710874,5.581402076345638,3.112628778742099,-0.284222656800737,0.009954883885317702,-0.8689253319982594,-0.550296505700527,-0.8772566368974137,-0.18258343622382978,0.15433453010423145,-0.11441410253813726,0.19191981042199197,0.06595796779179737
2013-09-30,1.1034863251266205,0.44712597923061126,-0.032340662034014374,3.7999985943853987,2.885571972359273,0.6840061929810103,0.5586209754812365,-1.0156526063711049,0.3653977312428101,0.06434358045664532,0.6557415321562586,0.2550603274224612,0.07270560121588582,-0.5658020442897295,-0.0033300064071873827
