PNBHOUSI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-10-31,0.3922023421088487,1.983755420214207,0.8070314557365649,-0.17581858094889563,-0.31064015831674935,-1.34812890600917,-0.6107874889462701,-2.9407556301341966,3.159843222679614,2.5296496291306503,2.199305459319844,0.49512559687377555,0.6021524219290876,1.1623296892550135,0.07020135840337836
2020-11-30,0.4951106463559977,1.1203942474675785,1.0778640188636603,-0.6177940511411172,-0.6471306687465349,-1.4307850369330257,-1.9878868761686732,-2.691122558057275,3.2915850278040155,2.462540642416826,1.635240546612533,0.36835536881876085,0.764165904111286,1.0775243611241596,-0.03784217740898902
2020-12-31,-0.006912918001503509,0.48622621121707643,1.8000230324991047,-0.6390193468150369,-0.46036825533800774,-1.1978799776717395,-1.2857057802603156,-2.2439703618592737,2.6723909610395515,2.114157627492162,0.8911266474487879,0.9178215810555811,1.0210142047814137,0.5928696581329943,-0.08307625179124918
2021-01-31,-0.21221550332753292,0.15325887067234567,1.2976549033110214,-0.4574674415846586,-0.2779189724547703,-1.0066106520367883,-0.3060486319481005,-1.8475783043721612,2.1207314075519776,1.7402347297910283,0.23209581370269808,0.777926538636383,0.8368609120294639,0.689331070718643,0.2721617122926741
2021-02-28,1.4991185104533165,0.7058375477622929,3.6930860239417913,0.35074712542445396,-0.3666392010103963,0.8472301412516927,1.3799346803121117,-2.2304195636015627,3.1864411550839944,2.381929792014187,1.072719847745436,2.071584327695186,1.7468014315929326,0.7109537658473997,-0.16066703383832326
2021-03-31,-0.5995362747879179,0.3607704302682675,7.624516758616686,0.5728218532892615,-0.1751038354649572,-0.9231060215162923,0.1381032957479247,-0.9179894596662918,1.67125065695364,1.7373826844890368,0.27557521383553607,4.445900743189976,4.914968891906859,-2.3291240925845877,-0.0068184652849157985
2021-04-30,0.12716189544287104,0.5484904472934319,2.9511805278802887,0.43357642353000286,-0.2093940945765111,-1.0547240665213664,-0.5760297473388829,-0.8597943978088048,1.6193795415246202,1.6151163796942054,0.21292279022146796,2.3829721892818436,2.529036461749466,-1.6255820778549952,0.3447756333457618
2021-05-31,1.7086762099042958,0.6979989501756287,4.642024902759436,0.6877270441454139,0.2716418760078538,-0.1696654735548848,-0.6574040200846839,-1.667180502444908,3.2045713158661,2.4149720946320747,1.4219469865076662,2.9883518880123585,3.0781352006115013,-0.1875977820287832,0.2624561382330019
2021-06-30,1.2421346961154536,1.7540642241166349,3.6769718444321633,0.11644347183878448,0.3261333761269988,0.7482692654261208,1.1706769103144221,-1.9397954821519112,4.293364949181818,2.741507878640641,2.0322751318371632,2.6551107544455004,2.275015785686528,3.6145645348112807,-0.01876080418825336
2021-07-31,-0.05789628923429073,1.5512532174788627,2.71472092802645,0.1666178642389825,0.19941525517707018,-1.0903152630394617,-0.6730563849760439,-1.6610810606058526,3.178304108104798,2.264238184694099,1.151494064394056,2.251659705547416,1.9492590187465735,-3.96439552052326,-0.019798666907982473
2021-08-31,-0.07490915905821251,0.5799899415295584,1.3446109684222507,-0.04824593099164199,0.07301424027152169,-1.0525130433402619,-2.1436055533156364,-1.4312562874455224,2.5590483177441823,1.9195702309320808,0.6954844034473872,1.2681896923485934,1.124472157085791,-1.7011564733602758,-0.055747713766119054
2021-09-30,-0.24361503805931234,-0.2024302891019992,0.7658848003106739,-1.153146535187227,-0.15237355259084234,-0.8164053600032344,-2.219453552190376,-1.1899779995779232,1.9905672808071075,1.5928440880704733,0.16427928305704292,0.8556163484149345,0.7524035091559658,-0.6572811808770506,-0.25305770130026817
2021-10-31,-1.1039944490852105,-0.7685247388142222,0.24549172972268332,-0.381333736833351,0.2871102472511296,-0.32347514852652637,0.9951308964796168,-0.6798785227350483,0.9538931234780816,1.0134267680866733,-0.740663252943751,0.2765190888406644,0.4413733307960598,0.16256635312028023,0.13155717568616834
2021-11-30,0.5739078364847344,-0.4095650106526343,0.30346977250729873,0.08499092403447758,-0.19479259244180164,-0.18922444895245907,1.3574740031362975,-0.8135021352827704,1.3490722009178,1.1582034605235445,-0.3887826588331466,0.39672686431624166,0.439590343081955,0.11379506509572733,-0.1060062232478322
2021-12-31,-0.45030141875257923,-0.5278655777563812,0.17324003738847582,0.05374074036071498,-0.7690372205062468,0.5648801284976627,1.660263790915727,-0.5294284497934385,0.8848179065816114,0.8672687795027146,-0.5555713359204147,0.37408221852760065,0.3598729769156666,0.43965360919531504,-0.12843626051899418
2022-01-31,-0.5684404451298466,-0.24592869638060763,0.07687474830596051,-0.3788201683565085,-0.801319771598299,0.4566077684361856,0.7176649239782597,-0.1779991651593366,0.4485139119193205,0.5708823984213842,-0.7400131278809183,0.21109279652334165,0.30181964317522,0.363385915468723,-0.06998911535396644
2022-02-28,-0.2949213194820907,-0.7293019234932961,-0.34211699012667957,-1.3138748830769735,-0.8728369282224183,0.9614335123758371,0.6097199094119904,0.11045149997584114,0.20489035210520107,0.37716352935291564,-0.7063455787839699,-0.45042243166461887,-0.1381423429675694,0.19488053428069702,-0.07500237442212992
2022-03-31,-0.34180616642726436,-0.6702816626137578,-0.28399363417092227,-1.2258260839385864,-0.9118892227786881,0.7311791931394449,-0.04096877771058543,0.23494732713586658,-0.37217740026428275,0.10592533153113963,-0.692146971695863,-0.39303711973006406,-0.08461780781415092,0.23722844526133477,0.0027835118994271376
2022-04-30,-0.19993670247228854,-0.4892277990749525,-0.3179394676322087,-1.0623355990378407,-1.1618155892962803,0.27720129385730263,-0.14941469622490436,0.48199140859359185,-0.5106054036842135,-0.06160316279815197,-0.7012634510183156,-0.4004242445456447,-0.1525885314749158,0.24663999516455762,-0.15001109738554086
2022-05-31,-1.1193850454800214,-0.873941873682432,-0.793359968216529,-0.7564703346409698,-1.5569438875409474,-0.6575773688908362,-0.9112645534381831,1.6841368467108127,-1.0746526627250004,-0.7413118483262773,-1.0059806534376425,-2.0297143648970666,-0.7908027199641703,0.6152213781160983,0.015397386851236887
2022-06-30,-0.06387925529419404,-0.7476186382049361,-0.9801335704617719,-0.6256678041040447,-1.296134241308885,2.762147814296048,0.4692980076637422,1.9899236000994727,-1.1540163404203791,-0.9972405529276093,-0.7906361024247682,-1.9996988500746689,-1.0954810395691759,-0.9707262739406052,0.06303640657784267
2022-07-31,0.2786177851264632,-0.4866128452903108,-0.9552497057159972,-0.29213404255242503,-1.1235376204845116,-0.5513608589713506,-0.44486856602541175,1.7865206561321538,-1.0811069173634529,-1.0578714465178771,-0.40778249102430053,-1.523785975087804,-1.0509596324118506,0.6958470121232506,-0.005264890604704663
2022-08-31,-0.17148228275303232,0.022151913096793843,-0.9693923830016556,-1.3781562357151673,-1.134051135236266,0.23644233309431462,0.7993826777610715,1.7963121249554614,-1.1253452249554472,-1.2982787251037298,-0.3216058762991657,-1.434265303917339,-1.1167996235329691,0.286805648934598,0.11437305124525288
2022-09-30,0.7328293095618712,0.43367267006686544,-0.8646259152287913,-0.9160064961038837,-1.099367595951837,3.7945651823598934,0.6164813889508801,0.7833057663203207,-0.7270279552204186,-0.7338769584631779,0.24748271812992365,-0.9802186528717254,-0.9075073885105649,-1.051735931112628,0.11463239127810058
2022-10-31,0.7625498663074681,0.6980488756359832,-0.545941046604314,-0.7263658986995813,-0.8083607721201822,1.1515466873728635,1.2635159789726074,-0.0033201997531612237,-0.3045254828422223,-0.15700996401682446,0.8155490416256488,-0.37783835593661036,-0.49979952060164123,0.17151147874624487,0.01789452731190027
