BJAUT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-0.7018607659564908,-0.19308016629867367,-0.6813540782324036,0.1915740870860175,-0.24949564534687946,-0.7600705698120693,0.31009264112132495,-1.6887765079368628,2.0813206361814713,0.7708461129064905,-0.3388328722474885,-0.6482245963770416,-0.7827565769440723,-0.25069223410166874,-0.09201859339356866
2013-03-31,-1.619693776637165,-2.4069527673811146,-0.8026198203894229,-1.0925818141799977,-0.21492309272789809,0.37256526267633044,-0.06794095637540791,-0.9674537983398908,-2.1743719553242054,-0.9253490030096742,-1.8485356195019451,-0.7896705490604912,-0.8016426655132742,0.1632157269336418,0.04394788652092877
2013-04-30,0.5320567251510497,-1.2189645928971686,0.004485029038087025,0.10636873816459735,-0.0172951740961978,-0.5804557972233015,-0.4910299987802379,-1.0625948236039344,-1.2569564248205376,-0.31499699089871575,-1.1277508391394024,-0.006634551455467869,-0.18760266262712957,-0.4620377102528164,-0.032373331534487404
2013-05-31,-0.6366354560076998,-1.1760599284123718,0.5861942875927929,0.12273798319986834,-0.16176176609311496,0.7020099548505054,0.9300709543885082,-0.7844964900706876,-1.2377605111240901,-0.9540619664438456,-1.3738951357041127,0.5520723690237906,0.4068231988015841,0.44685529410642183,0.05526917574649447
2013-06-30,0.6676041326257135,0.34518882275912993,0.7837915295582903,-0.6111349081524555,-0.9183401211072887,0.4876860918840452,0.01971676751448085,-1.02915776021386,-0.6524011295107991,-0.07766375252988866,-0.30743707683731153,1.1482093907293776,0.5417639077985893,0.2730205129300878,0.0055977547885858354
2013-07-31,-0.11599577531991326,-0.07186802189750709,0.5628629432575653,-0.7188474390126609,-1.3307015108882163,1.075822239970387,0.5757903547965885,-0.950251731778192,-0.4882722149754034,-0.13540128290234968,-0.09630714288468298,0.9461602963465718,0.3594484704079632,0.8168091306656368,-0.05184431293544285
2013-08-31,-0.9921368401545194,-0.2768792356826381,-0.1879146955870648,-0.2717342013743512,-0.9426182694853384,0.15571686542087815,-0.32745437465500554,-0.3808549178484136,-0.7005062482071015,-1.2797910953504306,-0.6545504036714199,0.00034485476905710995,-0.24477925137905804,-0.05440910713737037,0.07871860376420849
2013-09-30,1.131646520091356,0.015550447360912194,-0.6826590489014085,0.150645595373394,-1.4657748468529634,-0.6254289158022315,-0.49397138545525937,-0.9759734499602314,-0.009670534666658995,0.17828926210867393,0.305981226589142,-0.45310900977791846,-0.7678191888906055,-0.38470417220323005,0.0692226202652206
2013-10-31,0.8976070215873678,0.6912836281032437,0.17274848012489807,0.4448208082389238,-1.0160378289901657,2.1984392833300075,0.47504952456459965,-1.4178330218728272,0.6043253668574986,1.1386923397611912,1.0376751612611776,0.44471500827809085,-0.10517511953879817,1.5701880559305297,-0.07578515170502827
2013-11-30,-1.3556553333700467,0.4901125505211905,-1.370358922279176,1.0542355647203792,0.11833000351026429,-2.3047762564611918,-1.2430965740184756,-0.48254880216116697,0.06983359357672281,-0.42501276965750623,-0.28812359207035,-1.3564163589356764,-1.34430529231446,-0.4256428993885197,-0.03274170931562093
2013-12-31,-0.6205591078826854,-0.6938134848168237,-2.592050135468795,0.5173075515662494,-0.05525912797012319,-1.2092124241197404,-0.47386147551657126,0.042222698132512254,-0.07941678150681508,-1.100229362385703,-0.7239373123257765,-2.5316751854022352,-2.4425789008349166,0.5043565719274695,-0.004905120855591115
2014-01-31,-0.19707968618556515,-1.4297888916511463,-1.9173386503977607,-1.2015633808119612,-0.051489168245019146,0.23274144249867407,-0.6163437077347944,0.3140875568453558,-0.013111312681539174,-1.2399791828347264,-0.7331323820139763,-1.8861146939660545,-1.8319668367361897,-0.25721564995047225,0.023312775320571962
2014-02-28,0.25391807596861377,-0.37027358200131355,-1.2984109132994937,-1.5998671431857197,-0.488069903636851,-1.5484116510718298,0.2567128821141242,0.11532997645834371,0.2419613245112468,-0.8044771628105775,-0.5120650567912627,-1.287402314840002,-1.2840109720198571,0.13093327496563925,0.06814134318215026
2014-03-31,1.0959044730913823,0.7059988710429884,0.40298911775677476,-1.0517655017085468,-0.6801572562820984,-0.9338381777182628,0.013405929441512901,0.3488144407570883,-0.9672693731399343,0.32471979982616206,0.4679403838676379,0.4833213105096672,0.39407690976555215,-1.709591689216448,-0.08586890345403256
2014-04-30,-1.6220356854577929,-0.1409815610124365,-0.9944711731013681,1.0247641917542647,-0.4185506050508599,-0.9894833543250344,-1.0990116290082665,2.3082905096500363,-1.2716514377173673,-1.345933671281216,-0.5947709548756984,-0.9412657017870636,-1.0361328793153213,-0.247884097042077,0.01649372210800243
2014-05-31,0.1588026921303941,-0.2068607683858716,-0.4473167081536879,1.099258900418223,-1.148268662751128,0.3001578865763661,1.1545081210493238,2.0598130465890128,-0.9064799372739024,-1.0729062430915666,-0.3098670599856293,-0.3388547687044338,-0.4259437390992387,-0.1022302721815523,0.1752059262252709
2014-06-30,2.804474015291931,0.8951679700926466,0.8895704145226484,3.8608825749431492,3.0351203431939613,0.35555614849386635,0.8468746163604425,-1.6762161670101299,0.34577893948720273,2.296364343257862,2.015682043338524,0.2678563219317444,0.7219389006414403,-0.04639108185207292,-0.10953311718152837
2014-07-31,-1.861122949092159,0.5536737310858317,-0.4013644511655812,3.3701041540718437,4.469895748973826,1.3194116725688336,1.6799903513311778,1.0263700155520488,-0.3199585609716403,-0.23395566967382309,-0.20529412443863093,-0.6706467855785213,-0.40055224330550787,0.5256280536893245,0.08439463195543741
2014-08-31,1.0200288623123444,1.2802946036845908,1.0897449761936524,2.754345948907789,3.5586091359929246,0.6093617004198589,0.204554611720077,-1.0551569157695073,0.3100413380293196,1.5430972988718334,0.703478637168445,0.1319954781876619,0.9910490137521435,0.4222224924484909,0.04030652100391361
2014-09-30,0.35776640778359375,-0.2820151516908206,0.5669820585057357,0.9793132381518577,2.6876759253608244,-0.027854899471653333,-0.2530167792483585,-1.689718631224532,0.653832950826059,1.7091755786416962,0.9682847761417189,-0.1270773989930143,0.42376980231786104,-0.6075084407744362,0.10465649173872824
2014-10-31,1.3413020732792862,2.211823827647241,0.9731814225201119,-1.2438421145739547,1.6805533876540402,-1.1628279092584648,-1.9058749342033974,-2.878924887127417,1.5144472879860085,2.492605107165078,1.8943458390682415,0.24783316610948156,0.62052123444327,-2.9255938785412416,0.011329462272155248
2014-11-30,-0.05214695765108399,1.2320170600325484,1.9392583945295396,-0.704626330837933,1.5397296915080267,0.22067086999195823,-0.3950098230625074,-1.96958695689489,1.6136351582135722,1.5983355658123157,1.1243870024836935,0.859910951066702,1.4287594101630379,-0.25188150289737515,-0.08218292167466358
2014-12-31,-1.3222843386970418,-0.051394841425727276,1.178052328073108,0.6985401880512433,0.8952481265847185,-0.16891873194597046,-0.13654546182734076,-0.6384295939766287,1.0193258075039193,0.33188352086625456,-0.25876748132820393,0.6493678721211757,1.015602195638413,-0.9849948688384207,-0.01689456971950062
2015-01-31,-0.31060887083845395,-1.3434279615019182,1.1120857935430124,-0.7161740821664506,-0.20074361885753988,3.22996475953255,3.1349999195809883,-0.34633795074707696,1.104484252209725,0.03888030844131208,-0.7968821888077817,1.2645753491426965,0.9895883244127275,5.61847879264973,-0.10493320293737757
2015-02-28,-1.5676048953337567,-2.4905888993330305,-0.25263789891669514,-0.7401237357132676,0.3046209438155024,1.7050171666166136,1.4514388236071483,1.1174111950979921,-0.17881048802640137,-1.2123854916712298,-2.184844112677367,-0.30559834455975377,-0.21774197161118533,0.8237643668003976,-0.06565828224832657
2015-03-31,-0.9285235166702472,-1.9690857030959314,-1.5145772822088415,-0.7381842776842337,0.22792889369980696,1.1610523980778475,1.4338102556702172,0.45554542933788794,-1.925697181634756,-1.9432561372329342,-2.4558197078786432,-1.490208580691793,-1.5638493965021227,-0.4070635335206242,-0.034276099849263345
2015-04-30,-0.531956109569313,-2.0996296242612424,-0.9702922386362212,-1.02117950423431,-1.60568859351076,-0.8261735905810301,-1.9658886289838526,0.99540165879309,-1.8184275858739403,-2.1780314202835567,-2.0660837511105656,-0.8464962745494368,-0.9881852763196093,-0.28244543727487864,0.17274791154381464
2015-05-31,2.3372916048455967,0.5581421433064837,0.5719872845854256,1.786211040421519,1.4925173249739172,0.9776496909929645,-0.09266058174953207,-1.193794014950949,0.3230827015176123,-0.21385623797525388,0.4671002854884552,0.13121549618688974,0.37641410752369564,0.9491232668716362,0.09304676635075061
2015-06-30,1.028226450137109,1.9260768530239583,-0.22879822811228998,0.9196339699309889,1.5782455709111989,0.3141774164863269,-0.346628743241361,-1.6743974298419597,1.5431959460528135,0.5637908051125523,1.588915501551948,-0.46138449504583856,-0.39144328203664597,-0.038973853060189856,-0.006571635471341104
2015-07-31,-0.22164397292507676,1.971312628941368,0.8520324466211951,0.45195906718657103,1.4111132047505444,0.03700857303611079,0.9391550971125336,-1.1551450431584198,1.3419541409937865,0.318184662630381,1.221721280594649,0.36566316348298744,0.5399478835942602,-0.17746605533217163,-0.12314825212868459
2015-08-31,-1.635360535785105,-0.5375985280955343,-1.1380427648741045,0.9094297127539964,1.4848239055625245,-0.1496060318805498,-0.7475913357221345,0.09297056133171527,-0.2184369901393528,-0.978368151794124,-0.44648256279174237,-1.099174816080916,-1.1427701236395071,-0.1797745648249568,0.03494458704766604
2015-09-30,0.31298476834695615,-0.9676168346619501,-1.1020722802113472,0.12392194787251239,1.0922857541430127,-0.7128856478706226,-0.9089038651134703,-0.11717720271816714,0.2509414037397042,-0.6601548363107812,-0.29209403376860615,-1.0516199078798818,-1.0935541986391457,-0.11061259369577336,0.09811361171954724
2015-10-31,1.0855999127343379,-0.11806349483379996,-1.0935953379839223,0.9805412865573345,0.9853221484764634,-0.7408905589506614,-0.5961328605648002,-0.7671914712563752,1.6132354542905223,0.25226639064341677,0.39892806883571175,-1.0209186944678108,-1.061300961830528,-0.08868486664011474,-0.02831371910536996
2015-11-30,-0.41797807859653874,0.6297538285452103,-1.3174436597587038,-0.4456014210423785,0.00393909033995659,-0.8463426351296491,-0.5949288829660146,-0.38646470005941325,1.166119521350356,-0.09978696123973455,-0.059611977059186194,-1.2920898540115338,-1.2542699911596966,0.2488696890643425,0.021053409197832263
2015-12-31,0.13732702644374795,0.5110295779412373,-0.44564807329040645,-0.4046526928721176,-0.48752292953527243,-1.1546109519873409,-0.40693022950518626,-0.3828636495399036,1.3939029662697557,0.013459650637808252,0.19928775398536663,-0.36094264997481146,-0.4906784850074581,-0.49609733082732915,-0.07802558860842788
2016-01-31,-1.0713741825050882,-0.8624962324043234,-1.0368551966531792,-0.7693289867238714,-0.19225144580268044,-1.1916691321049286,-0.7934971578485378,0.34390628854562605,0.3373519428703362,-0.8887409109147182,-0.6152309187226267,-1.0437748206113178,-1.0428122489189238,0.03811800954050765,-0.06198124947003521
2016-02-29,-0.8244109940489653,-1.1363586373000183,-0.7049260072879895,-0.6984914398156866,-0.9392130217065919,0.1726677958795378,0.6064580475443723,0.9659827866388785,-0.33794185343106514,-1.6319105596671666,-1.2889705657232577,-0.6551288226751361,-0.7309088764681227,-0.14125959941691593,0.08894216975320098
2016-03-31,0.9651677741349177,-0.5706902910392084,0.7462337226707075,0.3380857512528592,-0.5059608750357361,-0.011618843990907735,0.7227936430443227,2.9599631882874182,-1.6324532523361783,-0.5981140326457746,-0.3063029474457988,1.0059509422211197,1.122342888419211,-0.29734286677714866,0.035120700561792784
2016-04-30,0.3325126594469438,0.3144840186750124,1.4608373712001255,-0.1686891771326404,-1.1920853033159413,-1.225908347386666,-0.04775517128310612,2.251231516107108,-1.1692207586210628,-0.23409697598673299,0.17840473271753474,2.413272079400225,1.8878123731031806,-2.4313273523946584,0.04947881187312988
2016-05-31,0.44943934354603343,1.1240638398396228,0.09705085120504034,-1.5689850558624732,-1.1158438862619047,-0.054641305583211244,-0.40056624667747415,1.7769386854074933,-0.6978930106178003,0.2737268815057203,0.641589090503762,0.412442967982588,0.19259435597275731,-0.18635990511319261,0.026978257688815507
2016-06-30,0.16961734277470628,0.5950398333350745,-0.5275773240872073,-1.8893161504918652,-1.183904917709273,-0.48492521192261895,-0.5027506300380682,1.4559573652771463,-0.3685541733440011,0.4277041574556976,0.8024841441713524,-0.3747968950621151,-0.5057275587205127,-0.2625510332286522,0.004025419339095195
2016-07-31,-0.028049516747448246,0.36766275761276007,-0.38499120024840383,-1.4063588052943836,-1.9337479972690306,0.4280173608629574,1.0024995265845478,1.3454871583176993,-0.27691130657489293,0.4152028233192796,0.5964136443048195,0.0060300490945195484,-0.35851729026798407,0.052269088130047534,0.09787179266710416
2016-08-31,1.1624918988638937,0.7185189943722708,1.8355990969368128,-0.5917413904664345,-2.4535842610288063,-0.2917085940193948,-0.28211376205552047,0.5066901444387641,0.7552697692990752,1.2504650157885584,1.1839984579638057,5.4259534791116595,1.7361971668701321,-0.866289336110711,-0.05199152277194321
2016-09-30,-0.8426025973892478,0.15413840288254263,0.8249830111552736,0.2992287054956396,-1.4935124196241405,0.3483598336909707,0.3218253103428479,0.8882033688077535,0.21713041278468814,0.4652113416205959,0.15487954188741315,1.3132754006193206,0.868494195905259,0.1939543569411823,0.0009897491087220017
2016-10-31,-0.08780454706479816,0.12148508408612008,-0.09069035842808337,0.35015560139025553,-1.3290065090896999,-0.7905196161733298,-0.6114360150792725,0.7765195819607165,0.3154626874975244,0.4386006191628345,-0.05178182738919552,0.16805418478937706,-0.07694249451259176,-0.5956300974681823,-0.052681452101210564
2016-11-30,-0.7640487103788951,-0.9648967359448422,-0.2678797534398951,-1.1729776723786056,-0.9591960172983158,1.586437510656701,0.7864757868511437,1.1311561593948185,-0.19138886151110573,-0.10237927414508169,-0.6842384445456491,-0.14140871212654443,-0.22845755864308312,0.5952407543553989,-0.01991659390408709
2016-12-31,-0.27774820813304174,-0.6408547919839512,-0.5741959137128021,-1.2454313737183738,-0.9078121207179047,-0.9460368376804557,-0.6515672244643137,1.1905730070775713,-0.3057084066209761,-0.3437496596048257,-0.8215361509010743,-0.4584530880575929,-0.5555197975816278,-0.35046669951062676,0.07367505203293544
2017-01-31,0.9742794678960849,-0.04781690374579253,1.0313013191611287,0.07072747006119562,-0.4405161791375037,0.04295658901789241,0.5025532212856938,0.40909140189949916,0.8794230246960075,0.5626964803049657,0.03345207017581013,0.7710115432091568,1.017802794316155,-0.20585963446348704,-0.02775098242815352
2017-02-28,-0.4736518475571664,0.1155516606643485,1.4664539184769447,-0.24148121987648663,-1.2186264390422343,0.0730175003899741,-0.6503194655100821,0.6499637758648972,0.49754823255728065,0.08447497089461521,-0.16751172191330524,1.7563434475683557,1.5120398200757124,-0.30581762707049226,0.017819885892113457
2017-03-31,0.10775493077216192,0.35595757346878,0.5863030796248164,-0.4366765052938614,-1.2639981319719824,1.712858663243107,1.3508024588256369,0.5173076928376267,-2.2172667116342546,0.2198757336365517,0.017894003679408844,0.8863054352024976,0.5926865469946705,1.8817245831453353,0.020655295183417455
2017-04-30,0.10130435674071034,-0.18038648361561693,0.3735063987307167,-1.2045679784352368,-1.1252666639311093,-1.1507454325998367,-0.3595248662241422,0.3322734843611492,-1.7624464329955463,0.5167217399500271,0.2042992148506323,0.6151828747901441,0.35021127052816536,-1.593492400584564,-0.006322318102283948
2017-05-31,-0.33217612607134217,-0.07822555113528105,-0.24876037600841086,-1.5696277705274693,-1.483539478939839,1.1708345733668515,0.6200483593038201,0.34897747225894044,-1.5484578597603622,0.1524370055213932,-0.18364815809714322,0.134377389096007,-0.25873390618205583,0.5775125572584298,-0.019425320105687965
2017-06-30,-0.47823679456231544,-0.43005297889690935,-0.6715533284586674,-1.308830237024415,-1.3657665059883777,-0.4974046053543337,-0.7344653467310647,0.4207851796551296,-1.366696238638859,-0.40787006261821135,-0.6819085646259341,-0.46423590920919844,-0.675173941871786,-0.07660556850276973,0.0061967250391888155
2017-07-31,0.04108911016375449,-0.5190399517790645,-0.6214384954926999,-1.4737653051698603,-2.036891416436438,1.4584962096699488,1.1979198702788743,0.20898112280281822,-1.0170671666646212,-0.33142019464482997,-0.475207194256949,-0.0253326587486501,-0.6347759569149597,0.4758560455543377,0.00211628999232812
2017-08-31,-0.04137138967059192,-0.3551619964186817,-1.4571047610226773,-1.3158351555143666,-2.070963624878666,0.3020956564638241,-0.1401678259253441,0.06432267176969826,-0.7362672551387573,-0.3520877186286563,-0.43859520164723803,-2.5412926228133044,-1.4652259612234588,0.24703338453742718,0.09964515561155915
2017-09-30,1.8406888561373616,1.1489329674866715,0.017145739532814713,0.21671837670636804,-0.6884522379276538,1.90911723145471,1.256529903538909,-1.3288489164812585,0.27527564456245857,1.7871615037388968,1.3778378642446214,0.1670729942417867,-0.09637388759538797,1.2814286552647476,0.04640744739027574
2017-10-31,0.6546602952468901,1.5905888441056728,0.4550821365543318,0.03375313341779866,-0.548372884966588,-0.3198648330797164,-0.4785526167886202,-2.0281920128420303,0.8251817522849727,2.0607592502132213,1.803600511393447,0.5589477839427528,0.23370357480923215,-0.574579036365738,0.014750518867716668
2017-11-30,0.09245141602907962,1.600687064127352,1.1804084972405386,-0.09660587767668838,-0.5962159419682425,0.1092760395652466,0.047989189832111034,-2.267072416700595,1.1627681856933771,1.6362230418767052,1.4262948473982824,1.3426022328400462,0.8198867428575064,-0.13094165034523908,0.008465053334610792
2017-12-31,-0.07235653250660842,0.42133916864446175,1.4630138647937834,-1.0274994537960949,-0.8110317753814933,2.8904809034012544,0.46472191706085236,-2.314949279365416,1.4370616958867335,1.2216608222785386,0.8746756120082932,1.886280083359453,1.038762451179996,5.456721563000621,0.0010643481872747136
2018-01-31,-0.21386875323730528,-0.11298429515916528,0.4568505672569356,-1.519903176463781,-0.7003243661971753,-0.11072738959285162,0.2658680476006582,-2.084543078867221,1.5933072288312133,0.9090522200049739,0.30310405904478466,0.7394384845315856,0.20264458592315845,-0.18041657917703413,-0.09966166216327714
2018-02-28,-2.553364380198165,-1.626793458308968,-0.4535738950862611,0.8013237260877094,1.2073254479037945,0.896789285010953,0.6125047777419953,-0.7687875294945811,0.19463658377099435,-0.9174530587761629,-1.830788016539542,-0.5715907804181648,-0.499719915173521,0.4564058107891462,-0.09578370777864198
2018-03-31,-2.2630526189986426,-3.0529429812234294,-1.7579222435543655,0.6476201593961514,0.941121545067058,-0.32865708326428306,-1.2948435236416826,1.0053779598408363,-1.9857085521645783,-3.626583641157394,-3.277711162643123,-1.3304074393954484,-1.7685737675161328,0.020734246326964648,0.07301435874638829
2018-04-30,1.344213827342329,-1.7594690606868908,-1.0432224762617628,2.6208981947577654,1.5152855839244932,1.7947830990554563,1.031234479397714,0.10460832951861206,-0.9729366967038288,-1.5102695012610166,-1.3170931634715983,-0.9240309856864961,-1.031549414390061,0.27924152676762776,-0.07097614148026007
2018-05-31,-1.5072741255659812,-1.2733074002509548,-1.6408639070411797,2.0702002161396322,1.5571257871022444,1.9498527634325813,0.7779775293545399,1.3535463529017786,-1.2422107340227624,-3.0543514120314645,-1.8196395457694339,-1.215233283583925,-1.713798274048704,-0.5875823803527676,0.021581242575289882
2018-06-30,0.3664408211803155,0.09866777488082515,-1.0880591641879653,1.1307022091947685,1.6400393908450288,2.657801464530715,2.6644391194458215,0.9757822261466332,-0.7932921588201699,-2.1150223670078403,-0.907192579665516,-0.924200042378453,-1.0918359270707843,-0.00441079605511509,-0.040020947855544026
2018-07-31,-0.7864749119255345,-1.1270827385290543,-1.490309211010448,0.053427960390322056,1.4892032922751643,2.6446490156109936,4.871621879770144,1.5686528810121545,-0.8064497101738315,-2.574871997989661,-0.8809849657112384,-1.1449505899032084,-1.553980907325473,-1.0069852456408823,0.01645613730233244
2018-08-31,0.30562864763972664,-0.06492228848830121,-1.2583001905204583,-0.48897954121277265,1.0047448300611408,-0.23024635857232745,0.40356841761047674,1.1214258808860826,-0.5261021390496416,-1.8529288782408257,-0.3141621921308982,-1.0282046292401563,-1.2842758656030706,-0.1425844771255667,-0.02113364003011912
2018-09-30,-0.35556204111959216,-0.5012938552752382,-2.3251121763970257,-0.6734811226156753,0.09141656884042894,-0.23437233408307206,-0.39713302750032314,1.2601469185180605,-0.46316567505772227,-1.953393662863279,-0.5356594627266513,-1.9414015309830457,-2.523564540538438,-0.37720006772046505,-0.035507360926917926
2018-10-31,-0.6821630502790267,-0.40435382481340465,-2.678824477404288,-0.6870786280791574,-0.9458002670246805,-0.1554146503782971,-2.6934697894303947,1.5272784091763838,-0.5012695951230343,-2.128603390894927,-0.7115974341648476,-2.942615886711327,-2.9978232475136837,-0.6063490145404239,0.05695062385703451
2018-11-30,1.2262570178439691,0.1111277363105954,-1.9627507402766178,0.31148315365556756,-0.7116908249405126,-0.8919232409406683,-1.0456266499991733,0.6443359474548155,0.06252370618804325,-1.157150151298784,0.2877952251587686,-1.9736684510202547,-2.0301711566966762,0.4001873318060478,-0.009349025713479881
2018-12-31,-0.20661469425002518,0.20433161292625424,-1.8553191795878674,0.1944416838868587,-0.7552750210289338,-0.6995304988612614,-0.800217102810236,0.753173029599424,0.12526243580902813,-1.2190773115993299,0.19042491482800902,-1.9344793059767262,-1.928162157647694,0.279046845874903,-0.06281094294700919
2019-01-31,-1.2939699221825316,-0.16988869727119915,-2.031876772150733,0.6700889468979894,-0.3733949628404921,-0.4826512328623685,-0.4783768253048717,1.3976677762655954,-0.21559385147224722,-1.783469779305704,-0.7573153836283086,-1.9022824492003503,-2.234939411909218,-0.13711225785851136,0.12704152924483544
2019-02-28,2.6936394025309838,0.6966001251819662,-0.47063601165665464,2.2625678187921308,1.5313951719102572,-0.3103578600024511,1.0449875163593587,-0.1632040528801307,0.9563325016919064,-0.19498270525471978,1.3165483090174002,-0.3124328145513396,-0.40371664373193816,-0.21913923892854972,0.003613404485642054
2019-03-31,0.026771154627632947,0.8340197149280395,0.31880887645201245,1.9369158791774672,1.3124913835105965,-0.17421454598969952,0.9727179532421818,1.4196198684510617,0.004887582192239682,-0.14394010767650509,1.0419902766331623,0.15729786571230328,0.47043969150499304,-0.027359047266370017,0.02476717721468629
2019-04-30,0.4205636316321814,1.8924597527625129,-0.011490355237464089,0.6648182625024521,0.9485045739898579,-0.8997193995542757,-0.5071879623443958,0.9293374881086853,0.269283318874058,0.14897654240061137,1.0116506361770152,-0.012481314246081666,0.07244045794741481,-0.17285588788614675,-0.01969606818039884
2019-05-31,-0.38714578712527403,0.03733008340187675,0.4364131249845092,-0.9386769002586888,0.861066997802003,-0.38227451699829235,-0.04439024355977236,0.9546730281797986,0.16779683283346333,-0.06063791144376904,0.473114877791244,0.2724320250777108,0.5963088811857513,-0.13264363709864646,-0.03436836051533251
2019-06-30,-0.6406513118589309,-0.3819921617552077,0.003673871721758358,-0.65515460576875,0.9308011501435861,-1.2167724283897743,-1.5410188330623018,1.0800350767211802,-0.028132997573183747,-0.4377376081645925,-0.18705597201313356,0.020738975032708936,0.08321548830793385,-0.22012480408382998,-0.11636471791433182
2019-07-31,-2.095972594458535,-1.9645392030616384,-0.5513798711850532,0.09362051406299447,1.6504478579682702,0.29519936871621755,0.47695038842166304,1.7027683911041973,-0.7234792567293981,-1.6241697185097186,-1.878860797872363,-0.2494323438084363,-0.6741577390639049,-0.6331017823890206,0.10256304389231945
2019-08-31,1.7670728272564988,-0.4752323071293987,0.12302145651913218,2.2516343437583,1.0810580426634993,-0.0645337240740194,-0.4221773913783118,0.6131077818143148,0.16127171988925998,-0.37247420374768686,-0.17745236233763137,0.10780215750202671,0.2285385050978696,-0.10712462719062849,0.05358954777650834
2019-09-30,0.8374294070955711,0.4619778083980724,0.7029336652427609,2.147522824818268,1.3508223297679025,-0.44325601366447276,0.5970285733482803,0.1357076046387697,0.6598482438763639,0.2684085057958119,0.6028470662197096,0.3766759151856361,0.9001346372303809,-0.10942449599176272,0.09881764021630648
2019-10-31,1.6313617355564232,2.8131922079196365,1.9088996296854173,-1.0020137561605618,1.908376308987442,-0.6737464455834431,-0.6162161185339633,-0.6628956630824638,1.6605978712534208,1.4907829542888844,2.0165437133512736,0.9203219905427091,2.0750182896987868,-0.5528902849242963,-0.02221673573452277
2019-11-30,-0.3417357902006854,1.291413858546778,1.0937318703185286,0.1414933968818204,1.7160413468176947,-2.1031952124344184,-1.292150334448164,-0.6548538100819036,1.5319866389342662,1.3682133881349638,1.3536910410713967,0.5836600331976712,1.2140171301223655,-2.2251219611117294,0.00282974563923744
