INDA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-02-28,-0.832080843736397,-0.269961134343373,-0.4834671837132951,-0.19383383846987237,-0.7800947639928639,-0.7038380562273832,-0.10582514333758028,1.7510465806023192,-0.003184182730523951,0.1635140047418562,-0.6281748971053863,-0.5638251267496992,-0.41066295473202213,-0.3099569628313365,0.36925324813400595
2022-03-31,1.1583369656709224,0.07286124726366558,-0.5609166906237788,0.4910671175943539,-0.19861673802529772,1.8102553308837568,0.8006533321851095,1.8502441178978704,0.09375407281466398,0.3385215684722948,0.27468166928003657,-0.7328661120586996,-0.5162532500693108,-0.20205489443744792,-0.17893317221667687
2022-04-30,-1.5356366649752982,-0.49805450001452034,-0.6109630990269528,0.9137933170979479,-0.030556016475807836,-0.3131433218276076,0.04510937864493964,2.1714918200222875,-0.4521503403653876,0.027141687404761222,-0.5462164709867053,-0.7836782350452562,-0.5549278684052359,-0.27325542518318086,-0.16129976165173393
2022-05-31,-1.3063623010001928,-0.6731617913025651,-0.7085765922148928,1.1205922963910608,0.1295282656839487,1.172638531669977,0.8487489861693347,2.3218060177686155,-1.061418643570846,-0.38423351871164146,-1.1907445931844327,-0.8690798530183819,-0.673362218166258,-0.29399707576302336,-0.06072213771508631
2022-06-30,-0.7719200123611402,-2.042953225429639,-0.718736610229747,-1.0448144654714213,0.071782959793994,-0.7576554418049168,-1.2445974244564864,2.035961499433466,-1.5755133427187389,-0.935404297567915,-1.403037796274632,-0.8756953810305382,-0.6799648282278575,-0.2582743133296046,-0.004668653385972231
2022-07-31,-0.4161188351706458,-1.3435825888467479,-0.7365197708707444,-0.8051861921582821,0.169502038886354,-0.775203804077911,-0.4733051366205647,1.672287119622902,-1.862227373634967,-1.395813322528411,-1.2368627875663605,-0.8872562422111623,-0.6946824675754717,-0.256569346551432,-0.06301683684698998
2022-08-31,-0.686194615363449,-0.9728819411105932,-0.7201999835621514,-1.2393259900405853,0.25279293497718114,-0.47441617601367025,-0.9818376327735943,1.5901380560889586,-2.1758103819465524,-1.9499163393786478,-1.2834275797952375,-0.869889568974792,-0.6660427707115157,-0.26329670897633234,-0.1345214319447506
2022-09-30,-1.0388442742464585,-1.1656893469580476,-0.7722647515151184,-0.809896465578383,-1.6906827446839103,-0.1303995595700203,0.1791714864381894,1.7627638185704086,-2.489997250410892,-2.696055049439194,-1.292713927958931,-1.068180469237225,-0.7650963696022205,-0.2729042902745122,-0.1813170363679491
2022-10-31,-1.222352966233417,-1.6487821366095978,-0.7829730067520869,-0.8368490542906472,-1.5126936558892954,0.5652521797316508,0.686596148928651,2.0479063442966687,-2.6085784756677755,-3.463032515243605,-1.4381069307410905,-1.0990654245096256,-0.8273347677024707,-0.30260222439099455,0.06253088856291429
2022-11-30,0.20773101589804613,-1.1041276502345756,-0.7488939478733552,-0.1144957692081427,-1.0803373922504114,1.5805220879975792,1.0600607872495134,1.420629428190499,-2.086581712163575,-2.7377072806680767,-0.9575394628095628,-0.960382193122697,-0.7516973312602864,-0.3252977966658371,-0.02926283994846185
2022-12-31,-0.28179658156336235,-0.6962268014388708,-0.7696488940393855,-0.22042378726139122,-0.9872155608002857,-0.4533403109127208,-0.030155246394436883,1.298102656818831,-1.8314975373107143,-2.649438966368327,-0.789185927246072,-1.0126925884716158,-0.8279884602609088,-0.2555539738351281,-0.014447203877771327
2023-01-31,-0.16145176335017908,-0.1283778077524195,-0.7499032528627642,-1.0645050637596831,-0.9916438134707053,-0.9821981299527791,-0.7293281520624451,1.1713724661361884,-1.5989017565944585,-2.5508024980710227,-0.5636235616325865,-0.9734046458518885,-0.8297784703479044,-0.2174387602769236,0.022705257726465713
2023-02-28,0.05911316969788114,-0.2145431010753129,-0.6952629379232449,-1.301939242397259,-0.9463887702832497,-0.8980344678372514,-1.181863221709159,0.9581735730611629,-1.3200706974952978,-2.099251441706298,-0.2621868004516642,-0.8261513379728249,-0.7368217145827693,-0.22394054550162423,-0.0914058312622933
2023-03-31,-0.5457956168038142,-0.3577407954163662,-0.723661074184756,-0.8914480125934604,-1.0680675395680848,-0.9483380899510225,-0.4431623432704792,-0.13187168912471825,-1.377344145544469,-2.0297008687626623,-0.3907143152020226,-0.9259728934589261,-0.8134367591586419,-0.1655088509887763,0.08247520704859768
2023-04-30,0.8373509040315135,0.0962037746098052,-0.6749694483634492,-0.49974807913860914,-1.341835515324945,-1.9683782816874538,-0.9305975046145754,-0.6352948244280513,-1.0905944128987968,-1.4180607340591642,0.06645979565458376,-1.0043483848957315,-0.7196240980124042,0.30763798451077595,0.27322507794358164
2023-05-31,2.2552807899460454,1.4999141039290653,-0.5076285000587356,0.6422653642526233,-0.2591554310393441,3.1986881086702503,2.200004346699205,-1.8465050610067457,-0.5453468801203456,-0.2601363452186529,1.828774455042184,-0.5225173760456415,-0.4674769266288229,-0.31710723629176146,0.07017533478645473
2023-06-30,0.587526187583166,2.83785469246276,-0.4675875232211176,-0.08934012170725214,-0.2803642258700294,-0.18922310601795267,0.4955512366834853,-2.046884667504238,-0.29628519493136923,0.11006440070867,2.1447344105603787,-0.40937494871220653,-0.36560825124661217,0.15968690875747082,0.07069891351332895
2023-07-31,0.5485811902164676,2.29951287397743,-0.3572256520786248,-0.046706970415041106,-0.30192957757767286,2.3102495298426104,3.679787339610727,-2.1501108548244976,-0.018799648072610094,0.4893314773141414,1.9665799644631758,-0.26113903948005135,-0.22539933787421548,0.3051821308340531,0.0856764613360404
2023-08-31,0.6412525287637519,1.157178901695463,-0.08707248013823346,-1.435071619321877,-0.2779957038420018,-0.09200565396570759,-1.0798516137606284,-2.1776334358381004,0.326556284434962,0.8807521108029785,1.8000829878199824,-0.0067340687242897655,0.024443685987669224,0.38857287630774684,-0.03983042279796016
2023-09-30,-0.3240538203488172,0.5585913761250096,0.17773228207737013,-0.6108533854886207,-0.47984458841179783,-0.775004298835581,-0.6123440902296267,-1.8666811423736756,0.31856184251962927,0.727093235525745,0.7470342293630663,0.23115617591506055,0.287886777280268,-0.2016502697514533,-0.038977220217620324
2023-10-31,-0.2816688158886398,0.02887995125624046,0.6520618175186673,-0.5371153934762909,-0.22312931187480212,-0.6568143652398423,-2.282128219555937,-1.6215065826270494,0.3145370978165435,0.5736108120392489,0.08398657623907936,0.5949933372024153,0.7232574710710609,-0.5079000073670604,0.0780590635801677
2023-11-30,0.5593203123099085,-0.032688338917223676,0.8850428729304145,-0.5648291595329976,-1.2831257198269244,-0.8070654107571809,-1.3723154109537135,-1.6457179501341337,0.687776771324281,0.8992610136176696,0.3174079487397087,1.6309665373249367,0.8689586361305496,-1.0564417825175867,0.13022413923067416
2023-12-31,0.8984643204970394,0.7416623461212379,1.561598961978864,-0.32479673695329764,-1.0416495395508951,-0.38781770216226774,0.374236792840846,-1.7287949063866688,1.378250749875134,1.4092548409820982,0.8169674116190627,2.318831851484154,1.2735443241651865,-0.4977832889940725,0.07388169062010451
2024-01-31,0.5108644826087454,1.2241951233574098,2.125955770816324,-0.9619901249178622,-0.9791539424114811,-0.36369227153573613,0.3002073363207377,-1.6659918411027888,1.9809450158032764,1.5774525024414938,0.9512901555093036,2.734814788310336,1.5498034995703858,-0.5887503013147158,0.20532263938882891
2024-02-29,1.4665617858765494,1.7419105099891352,3.2517521932362343,-0.49401747410396735,-0.4694078734805283,0.1382423999169409,1.4093326371554957,-1.6879082972167019,2.9885196673772363,1.9754550198252099,1.8562028851521122,2.613141061787622,1.8788933772307392,1.8398423153576426,-0.008398260768926994
2024-03-31,-0.22221337175566117,0.9964833391438288,3.0824322763521983,0.05220588022017543,-0.5631018480331718,-0.0640118059087415,0.4698232107506698,-1.2761939702715936,1.7749388017237766,1.664371476039031,1.0647520208005081,2.792744093958933,2.3844945528953523,0.8696767548804448,-0.015667316407294102
2024-04-30,-0.19055002343873095,0.6124403962314112,2.1047492628929776,0.3775010388625394,-0.6054153711772677,-0.7617136680551052,-0.3594620202303643,-1.1055939029818223,1.604864331301374,1.385749822721295,0.524568151774446,2.0872463390247997,1.8120805665332997,-3.02684278049561,-0.16196067722133406
2024-05-31,-1.6227917450245277,-0.9418015780124444,0.5628764801665916,-0.03802742915619921,0.3607180918209726,-0.5780590181621428,-0.8799926285557473,-0.777253947116669,0.8196669673418894,0.8042487149159668,-0.5943842379543368,0.2517694385283413,0.7709614729195192,-0.6373200055452498,0.15111251347617327
2024-06-30,1.281108396306588,-0.2387184718493742,0.7181724457998357,1.9571152301854406,0.5782137814213328,-0.46509477764713336,-0.6659605395436535,-0.8413206892094007,1.3220240120882125,1.0515752836675138,0.010343064250599363,0.339008274691553,0.766098570120773,-0.7000135640386497,-0.09680460176702269
2024-07-31,-1.076063764051983,-0.6810633192232856,0.26946196652255033,1.9361484596241008,0.9979003576797122,-0.9234562337894962,-0.23606393720205782,-0.6114220590766686,0.8140243772288331,0.6878608439951842,-0.6433377494755286,0.028270762963037124,0.4643955447336105,-0.9303717734282682,0.023898617716545653
2024-08-31,0.052885544273533314,0.11449170212192727,0.10346503367243423,0.8139487160060885,0.20022123566818473,-1.4901441880075113,-1.1627674843823586,-0.5339946814447718,0.8071720057183631,0.6479421652834798,-0.43207199663591234,0.03167739969710166,0.3079032772730095,-1.2658818493691855,-0.031612268677953616
2024-09-30,-0.47725027565987765,-0.7543032338755228,0.09309129639610524,-0.6847281232337379,0.4294424482298798,-0.9028728915089512,-0.7115170060082256,-0.3848100212689853,0.5915263875141262,0.47997222570167863,-0.5350216503363947,0.02521200190996209,0.30948109040625116,-0.7144462203295013,-0.26768449305580144
2024-10-31,-2.742354486750169,-1.5806955801120495,-0.37915915188905774,1.440142557541016,2.068783522393503,-0.36721695607081667,0.08226871036477179,0.17045343570871324,-0.3434484950127707,-0.2091926173545406,-1.7321110100392092,-0.3811108071461443,-0.06287138683418685,0.21270156041016403,-0.026358061711797203
2024-11-30,-0.4210925718199054,-1.9081764682971776,-0.5859441505497598,0.9416259971567765,1.5176052210413367,-0.9800920288739092,0.18953174220219782,0.40942851337343816,-0.5127681672975871,-0.3600142806917317,-1.7259757736398351,-0.5207976717023604,-0.3090548821355874,0.37575708583479256,0.2876297698287925
2024-12-31,2.329669606063252,-0.34372210573506695,-0.34173243113584745,3.9708109476492837,3.071653367856545,3.2962015873515877,3.400921747474498,-0.08906348095315378,0.39169817550383335,0.2850723341614172,0.10391193966459067,-0.41290214563938205,-0.10724377749236065,1.4469381364523592,-0.16443755631299992
2025-01-31,-1.5409926806825434,0.11667951293060164,-0.7919391265188841,2.19481848191006,2.758259509048456,0.9672605111776981,1.6337187883110245,0.590670231202407,-0.3981301770951701,-0.3076414099030881,-0.8163079455135471,-0.6365587848410023,-0.5660219230633882,-0.08345629101252362,-0.19742893550875498
2025-02-28,-1.6733567738629487,-0.7214115283696875,-1.3444337861963938,2.536233833983275,2.567565315634642,-0.3470595270286569,0.2544330056295096,2.1823688037214106,-1.2605270046640658,-1.1719223693865737,-1.5817521039334266,-0.8906177858877369,-1.40245065234898,0.7891386419980166,0.03975788642190144
2025-03-31,0.16644005635368295,-1.890328627794538,-1.2774359061842921,0.13342775021215528,2.2986255016190276,-0.1919167716075175,-2.2529061873397556,2.753479745959677,-1.684265518476754,-1.32327227640634,-0.9522836785451643,-0.8780408260870276,-1.355066969109758,0.5494340179725586,0.13086615788409267
2025-04-30,0.7849673711177618,-0.4066099723296144,-1.1473610015819533,0.6940486468798248,1.5172086057563354,0.020972484920116982,-0.8895727353397416,1.8607963086075219,-1.3450013466040744,-1.0316007134320373,-0.23249416172441484,-0.8880721227527076,-1.1836609608317605,0.3006766585785499,0.39547298042179696
2025-05-31,2.6506003885447624,2.261660728834097,-0.22127018196108747,0.865468056316437,2.7503115623310035,0.42544830300829317,1.3717772656504172,-0.9255413759164359,0.6782633079695191,1.2989854347487892,1.9809380196363762,-0.5546645541879563,-0.2292697927340161,0.8067738249048813,-0.020375901475129844
2025-06-30,-0.3253761139237245,1.7793257273798473,-0.6154837285479362,1.2379639196135146,1.851951556414126,-0.09013139433111038,0.33766745782879715,-0.6174128012684879,0.41208674094753195,0.8860617101557783,1.40509901914023,-0.7037388883378695,-0.5873126548253957,0.26971341275344224,-0.11645655921342028
2025-07-31,-0.9345499587735211,0.7289898434148613,-0.6620763620155189,2.0168029324126127,1.4977238188468247,-0.32659876975793894,-0.5311199700459882,0.20044373084624661,-0.41653517970943144,-0.0753662520837571,0.289464387929224,-0.7216557784532956,-0.6189917181391074,0.24221155882940135,-0.04541234326231348
2025-08-31,-0.40781021080551205,-1.0532466563496024,-0.787151449592292,-1.1307885133989537,0.84867284272958,-0.32574977487317347,-1.173478370865538,0.5141835692993871,-0.7038428163015247,-0.48390575583024087,-0.3037857820532762,-0.7734088007437445,-0.7472014230128025,0.3750725189773597,-0.0026642089741795902
2025-09-30,-0.09457960974757464,-0.8978163709757158,-0.7082746813077659,-1.0896717893583132,0.8241454798606977,-0.18198687164466998,-0.18691589723969196,0.5254715914433471,-0.7097261640886869,-0.5509713660162964,-0.5535043022602085,-0.7277210298507785,-0.661683114409312,0.3335028202760544,0.15103833953817786
2025-10-31,0.8977969227672588,0.24395769299858233,0.25032909521392716,-0.45873489472509876,0.7923099971819552,-0.18887172833333316,0.2733069363288948,-0.40408687307276014,0.20064900743908612,0.46712117544270526,0.08710835284565108,-0.2589347410467955,0.2319371092600454,-0.37963686727529505,-0.018700455907188357
2025-11-30,-0.2576877130807101,0.33551846519145706,0.27382675619669905,-0.6131901294083681,-1.1279694734579153,0.21273282014119735,0.9141842833593005,-0.2202597733741451,0.012251199905906998,0.1833467287601397,0.015895701909332538,0.2765703140088202,0.28709978907992084,0.22227018272400212,-0.13603854574907043
2025-12-31,-0.9887990289999615,-0.22490337596834006,-0.665719231865495,0.06350349596378603,-0.9051431395462751,-0.8462828910535646,-0.7694348518469409,0.6374995459444247,-0.8128807114348884,-0.9205285891648788,-0.6423974280005839,-0.6554429845440238,-0.5974694549993369,0.21396160049006752,-0.06082417828674997
2026-01-31,-0.4292279950244333,-1.0549218247605747,-0.4108034146412489,-1.156529257990804,-1.1130101900148766,-0.9288363157448539,-0.8773294684320586,0.9746916809595972,-1.030114134840957,-1.3322521266045373,-0.8352268063337183,-0.4022289591832662,-0.3068972038337418,-0.2059345857658507,-0.2698564174098051
2026-02-28,-1.7330981895939024,-1.987530164730057,-0.498228352172583,-0.5360737052226332,-0.21378998807905067,0.647628714778621,-0.25064119953825864,3.0551260581722133,-2.205391742396564,-3.054667630158245,-1.8858587024327291,-0.5083286838778288,-0.3888185087998499,0.2732784721450799,-0.05996185411015944
