HMFC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2017-02-28,0.19675577202072636,0.7314562046038572,-0.7597892057204245,-1.1549049527531594,0.15551610688129672,-0.8811758810782199,0.022550214237015694,0.012884543377450207,0.519955056979478,-1.117014052002115,0.268922511209166,-0.5839125829929965,-0.4657990403470013,0.5530047218366614,-0.10064352577968741
2017-03-31,-0.8590136040033486,0.21225496731049573,-0.8920418232350061,-0.05450803858788083,0.050657113732092716,-0.5831041185760197,0.15088001446652224,-0.08932784575206008,-2.500558885922123,-1.8367653972313975,-0.26684746471003346,-0.6888943563787023,-0.4974964798899989,0.49624762105053966,0.18883623781514827
2017-04-30,1.7247958132266554,0.5985148076375848,-0.649717728607993,1.3036888410734386,1.2572147991275648,2.4031475923380916,1.6405275464218974,-0.28413059645624333,-0.12409346761749102,-0.21397219856614164,1.0412031242774296,-0.37318285017907216,-0.2646780192904144,-1.8514415900876322,-0.17714019805195705
2017-05-31,-1.558784114767921,-0.4671872401339292,-0.8527835280436459,2.7299314575886062,0.9770758735374665,-0.40871347713815437,0.25699270639206384,0.23499182976180216,-2.4143536322515398,-1.6504870384530936,-0.359866695746297,-0.510789035340258,-0.43663826297421005,0.2688314292986736,-0.08068891125014276
2017-06-30,-0.6933920757326996,-0.41253915009684716,-1.2749052943960177,2.1962745580216496,1.14354559066548,-1.1065439946001072,-0.9753169377151046,0.6349598176035353,-2.9417649939288117,-2.157700756933386,-0.9050849467437059,-0.8472784055585456,-0.8881787075688933,1.784151181263006,0.42213216059337605
2017-07-31,3.4597578063802095,0.8507506332496058,0.14467716879429268,5.620836906792164,5.6482917646003195,2.6341290722481006,0.7396786587960571,-0.4468492122639769,1.8821525377458874,1.019750503099468,2.0137996754037943,0.10527464546829375,0.18737962871884073,0.03204975486635566,-0.011080445776571907
2017-08-31,-0.16479749016549328,1.7001807347655995,0.18353434901443674,2.6470161696999117,3.584686916765738,0.9668296538512995,1.4893521368300346,-0.3614811553748621,1.443544324304623,0.8146746588444912,1.311666902728411,0.11638727274181586,0.192689292004563,-0.13027782801921473,0.2946217255623215
2017-09-30,1.9200356615511698,3.4924065259933776,2.3048507014650115,1.4242744131126237,3.005607181517621,2.34666575793239,5.033598058518613,-1.0360585520926786,4.993993310863687,2.4073846465118467,2.7524601541543245,1.1409551430961384,1.1797103730261664,7.876685358128183,0.20217842284916474
2017-10-31,1.2226551038804292,1.9301743219865064,3.0103869781632144,0.2734082206563546,2.4766044106119653,0.09164901246990564,-0.22830269013989982,-1.3838965956761595,4.603073438359947,2.5595684138343264,3.0477680610730524,1.5726514583286384,1.3190148594813291,0.29016940116113604,-0.029236820185025676
2017-11-30,-0.3512569046998125,1.6804909284391696,3.458340151458564,0.4157874425214246,1.4707836441914743,-0.13571706214799065,-0.07183830847014532,-0.9436427504661827,2.635896439675038,1.78124196812177,1.3696011250267635,2.3222657240546036,1.7599301645277474,-0.3282594517266701,0.0
2017-12-31,-0.1096370092630147,0.4540155537564942,2.7475948466869364,-0.23831292760506917,1.036629852154598,-0.049088754016897614,-1.5960393890037994,-0.6135332513131493,2.019028610069264,1.4715654693100775,0.5899847963768701,2.21479098707544,1.6058123381107223,0.04909002586520138,0.01901526611348753
2018-01-31,0.03385564649963946,-0.2653900622381791,1.9165412578188266,-1.8340317737690905,-0.13436376425283886,0.5392525000166206,0.4857772149422225,-0.39959919451750037,1.716215678206102,1.3135448357271189,0.3047354814202308,2.3842059998237226,1.213717825059481,1.6904655700544007,0.025360615287222228
2018-02-28,0.07417435806583016,-0.0011699489087101443,1.7599240203730298,-1.8635843044700777,-0.24803152474774104,-0.24289324324972655,-0.05550295465193331,-0.6669328995362649,1.4767946739214368,1.1664068803618282,0.05533915281194676,2.2044140521302578,1.175308945582196,-1.0421829396659839,-0.1472187236070201
2018-03-31,-1.1844496149477817,-0.6339369256031302,1.4034643645364857,-0.4943376798622249,-0.6012345289761287,-0.31613987289337475,-0.3291552866269372,1.420484726091348,0.12303182056207769,0.6291576735039393,-0.7753531445764863,2.0653368953201157,1.7071934366706967,-1.1742467194830575,0.0763160878728817
2018-04-30,0.3831382105824631,-0.4320128092932444,0.9099115784826106,-0.21341500784691655,-1.332767711039806,-0.46963367494087044,-1.342762541803097,1.0249977727922739,0.3184524081031023,0.702913062719133,-0.3591901030716952,2.2155199493300035,1.0578217784177284,-1.295013985180054,-0.0801920617175748
2018-05-31,-0.6633748341828436,-0.8967327692274707,1.1818803819478556,-0.21761846049075176,-1.126950994284094,-0.5505040215500432,-0.6129501360105529,1.5203102593456166,0.04428258719608561,0.4294658804054104,-0.6725469443727505,2.295965535977844,1.464108029417799,-1.6744141204199474,0.11713557690925917
2018-06-30,0.6759787101538489,0.243682187342174,1.8425925067840916,-0.3658614537756568,-0.7339299949197627,0.3304672175353431,0.8005900348477393,0.8961318032160783,0.36533899757576604,0.6033277952547035,-0.08406073072110468,2.467658912365768,1.868045379750203,0.8155801777434197,-0.10939859440710664
2018-07-31,-0.8698803691026085,-0.5281496646788786,0.08819550818568624,-0.09665746102878339,-0.5345628912313224,-0.32252943941887213,0.42284870103711203,1.5315676122364554,0.0006308219068606453,0.2894262141619815,-0.5519906554976096,0.20908231069196276,0.33793904520790413,-0.609182687705558,-0.009680617710723507
2018-08-31,-0.1736714317462039,-0.22911886667601739,0.08443262128982731,-0.25133461142979835,-0.5579688317369059,-0.39897647586986257,0.4674575214981286,1.551155747420218,-0.04806137167208788,0.21130932114408357,-0.4528836775256161,0.21589095952269352,0.3493944063301714,-0.6829995089185558,-0.2633375005540432
2018-09-30,-1.8760915360410857,-1.8053177926152002,-0.8922515027527976,-0.07990650167641825,0.03997266347558099,-0.7871028082601131,-1.2457082414663259,3.229235268438414,-0.7192684139801754,-0.41341805072636867,-1.451847746001434,-0.7727855978670459,-0.7561908397308514,0.042550346464730125,0.06611954913489007
2018-10-31,0.3456170853518866,-1.0025880595513648,-1.0465745050232698,0.5256690749671601,-0.022954244767515154,-0.9291634237557294,-0.8891071655945207,2.248765179455649,-0.5616054519740732,-0.3130412180812414,-0.9375572651363742,-0.9107991089672178,-0.9325090453859332,0.32833242102764354,-0.15336110221024077
2018-11-30,-1.059438892541358,-1.5454983706667906,-1.1451201327655873,0.4078800338128666,0.06509965761202016,-1.0532567878348238,-1.3616658042181784,3.060893204956408,-0.894010868320628,-0.7302339148226765,-1.3246353920458795,-0.976940148228035,-1.1858355350425056,0.6114395135553833,0.15808924340618663
2018-12-31,0.92257008445667,0.11970280143550618,-0.9733683555597422,0.26566090424546834,0.24900401588380613,-0.7659706826604272,-0.6828371848393371,1.8076355000863285,-0.5753293978672553,-0.43434607576001216,-0.3849593815027156,-0.8274067656091004,-0.8656593197681862,0.16163068400005526,0.0727593542824283
2019-01-31,0.3226665693880764,0.1083872919776822,-0.9272170826872367,0.255519147673057,0.2872978969727678,-0.2701338272408612,0.2522754646830884,1.394936885272692,-0.43291066153618096,-0.3522808897995338,0.07964718340517082,-0.8135101025083143,-0.8139148702021859,-0.16787927837048988,-0.07512063046810817
2019-02-28,-0.6088226910739281,0.3911973539410195,-1.0596444870809762,-0.3750203499458187,0.2748980057731358,-0.9187764928839536,-0.23908333588368286,1.8437872639553843,-0.6444346803042271,-0.6691609724782921,-0.14926127446733634,-0.9232683963323123,-1.0537258043102653,0.34202047113473516,0.06409516045640047
2019-03-31,0.2978612057366632,0.00942492235745316,-0.7825618747934439,-0.9492247036181403,-0.7254954456715377,-0.4056183666593576,0.23325590607238592,2.91983977797382,-0.9293118728939339,-0.5639507907193896,0.07189538464279743,-0.7811682061276338,-0.7495382201939418,-0.19199885939523922,-0.017897569457542787
2019-04-30,-0.2658141032775031,-0.3581995247707736,-0.9150617296384709,-1.1216817240676864,-0.7666401676228355,-0.5531945532810495,-0.6244108130618043,2.379934334896234,-1.0109644879486035,-0.7621114089390861,-0.09602017447234963,-0.9273561069651282,-0.9805550526452663,-0.03980021526741606,-0.04619759099885766
2019-05-31,-0.4012496948687418,-0.2211589190482967,-0.8666857805100215,-1.2313230617999535,-1.2652637549083006,-0.5176931302504767,0.35663744529959673,2.231364387563111,-1.1181990517092304,-0.9521071208322567,-0.4369801503992959,-0.9570756346070853,-0.9144542462823763,-0.10618871822649503,-0.08122543992258574
2019-06-30,-0.6881291377183577,-0.816926216412636,-1.1050369162501308,-1.4929556869727099,-1.5981098218185947,-0.7585875577734784,-0.6537383845361989,2.270839194291451,-1.3506738370155773,-1.724456218503697,-0.7727744639413673,-1.4750446302271876,-1.4112673201658201,0.28257163431116555,0.0025608208616736505
2019-07-31,-0.1217461725363304,-0.7164288362811484,-0.9830682263787447,-1.2143889751449561,-1.7205919821541735,-0.5342503651994357,-0.18991566938147544,1.758594471806094,-1.3165053247319667,-1.886533130317517,-0.647374649456227,-1.3701218264241843,-1.1673525120078705,0.0033380133312637937,-0.03911841659547125
2019-08-31,-0.3495382657891472,-0.6369782090514781,-0.9848960143132032,-1.2332262438086512,-1.6754691543643343,-0.8219997927989031,-0.29552895842099336,1.557054615911438,-1.2289198055455757,-1.9865463214993968,-0.6853169483865751,-1.4453903573788356,-1.200836658424945,0.1990834257380625,-0.04348511193973889
2019-09-30,-0.3751568626446414,-0.42445992668513294,-0.6750449058117729,-1.5273363043113222,-1.980902129922661,-0.85202153331148,-0.09720834514206418,1.4074822667031668,-1.126443191797985,-1.8850483208951943,-0.6547295772384609,-0.9635112603273978,-0.6084048530478015,-0.17318442883054197,-0.01398624197473984
2019-10-31,-0.017564043898673404,-0.44067658695188555,-0.7331156691856553,-1.6442365208678664,-1.8425228066283843,-0.70754896983771,-0.16816299803496482,1.2110885763454504,-0.9966569190674371,-1.67112161441346,-0.47082235548884027,-1.3008828732051732,-0.7860128769176603,0.09971224839515197,-0.03730705241281059
2019-11-30,-0.1727526644293411,-0.3636370280868269,-0.5119820184411676,-1.4985897576581753,-1.7824195678770345,-0.3598492750069324,0.38319605192890704,1.1341630448516113,-0.9507395790268612,-1.6458516651908632,-0.44735918614981307,-0.619176087756563,-0.4055092119823996,-0.18260439177615373,0.02597548640326052
2019-12-31,0.5079323599192697,0.21323445061555688,-0.63797546415701,-1.0672351286858544,-1.6947788629316054,2.6816086059256596,1.7601576769331007,0.8525118965334063,-0.7847208189216406,-1.2891414570284345,0.04644078021648905,-1.2636642013558288,-0.7271272063044455,-0.6864353532397375,-0.03478611608541565
2020-01-31,-0.15301190975430493,0.13069294619588406,-0.7204011502190751,-0.9109971552625615,-1.6163197284488482,0.9406156385178756,0.901748294593985,0.8345017925230089,-0.784564781167038,-1.3107425027306043,0.030787548660318766,-1.7182980074051308,-0.976342410632557,-0.21994425849274887,-0.1526768402089576
2020-02-29,-1.3898927079450383,-0.7486122433431533,-0.7573108058935731,0.10889108541320652,-0.7333909872236807,-0.16087397935017098,0.45391731734762236,1.3308834492173436,-1.2533772431266,-1.961938286862382,-1.1832299713702166,-0.8590573093285307,-1.2761288581943246,0.5569359682205689,-0.47482623590566675
2020-03-31,-4.604995715099072,-4.576607188266639,-1.2547651514884754,2.7486998255051116,2.1372652920324975,5.45633050409333,0.4930976963330769,2.743590547836179,-2.4537062406772083,-3.110462994576354,-4.641464293013614,-0.46415434954729046,-3.8653805539005965,-4.350647183358251,0.18140032227463376
2020-04-30,1.7197927680525564,-1.9840016518157133,-1.0067224629418399,4.0282535033785765,2.614849247579384,-0.5397283481986291,-0.34541836606423176,1.0835810562882398,-1.5231606255231815,-1.5541511772100791,-1.6170549477685772,-0.24868140296670718,-2.0718654027164494,1.1507086629090864,-0.13287328137997342
2020-05-31,-0.6840103230649558,-1.6511412965951715,-1.0281646479249604,2.997145845654668,2.1977951054568363,0.3720447036890062,0.3994737586471626,1.1958880858184684,-1.3859838213153324,-1.5199240362336517,-1.7319575292761755,-0.20767094937261327,-2.3885733692517994,0.2170659187752142,0.5150273106196908
2020-06-30,4.038221738415456,3.4396556217385124,-0.10764041128568994,2.407663039302648,3.817229632341105,4.912135800669595,1.8326670220966033,-0.791056772894022,0.014601806462854448,0.2939995343342024,2.8328127396526073,0.3160656090007714,0.03897320885548193,-1.9997862399359654,-0.24059046491793049
2020-07-31,-1.2230104358462657,1.0292457864104223,-0.6424939573022933,2.9300529666618123,3.047161203646308,1.0179930617143838,1.963024578955393,-0.17323652309655801,-0.541239568753065,-0.385548387626727,0.8857558332816968,0.5409962642269228,-0.7816983608351182,-0.8132041898994122,0.208638865111328
2020-08-31,1.3208019181915633,2.3615959566743343,0.3038804770643157,2.160399019176553,2.587778557196956,2.0301543419292134,2.4664571087544025,-1.1118185181347344,0.4279159329785664,0.5356348673447198,2.5111112975705336,0.8959922053627226,0.2546188915191114,-1.0704895554302571,0.028801990903706182
2020-09-30,0.26746469082523994,0.27029112667413285,1.0758869317722748,0.6596477957976045,1.3262235810910394,0.8065093597413376,-0.7948500767092677,-1.3772607969550934,0.878086860962349,0.7705379844522355,1.6703877675638061,1.1717854724667642,0.587622398604852,-0.3796851221010723,0.08464264315407925
2020-10-31,0.5199420290221389,1.447229983221299,1.6986123147655305,-0.44068653222431353,1.195368372431235,0.7467796941259043,0.5072377932213707,-1.7094771988955728,1.498110372131406,1.1779861244993102,1.572185566899197,1.2871561826268823,0.9466611612184472,-0.19744290415181623,0.06725222700916747
2020-11-30,0.418406195061141,0.8019030422190834,2.2639420083272,-0.9143429289011124,0.9298945699883733,1.3830483385662566,0.09864972790756106,-1.9149803407610164,1.9960392780355594,1.455403108206931,1.1966749813507374,1.3964959090478586,1.2631658758990665,0.19931146714478,0.3353101214410356
2020-12-31,1.8719010146692157,1.8736056123194573,4.42452269194883,0.08934761574782682,0.3888311556767477,2.4950899400430235,2.4860959419053454,-2.616559334774675,4.36285565120739,2.642609913807468,3.011014151045152,2.173161448497101,1.9799111734218462,3.786476765899293,0.11346710319081472
2021-01-31,0.5574851010931796,1.7918678848504266,4.241210987349367,0.040537460951522365,-0.3494867949140047,1.715161176031347,2.332618355579966,-2.499395301574157,4.108798421890905,2.5459069308906606,2.2176672993024007,3.374585859513285,2.108104960002333,3.569048421327238,0.00861331767811493
2021-02-28,-0.00667073589576561,1.432679191971198,4.124966640396727,0.22924100806306222,-0.28728110484756164,0.5124005988466572,0.6820057542332474,-2.209944278567541,3.128982918804542,2.11818436812485,1.309456352322716,3.3959099687572873,2.3693646310942813,1.4456274415257815,-0.14759701625075325
2021-03-31,-0.8526566586155819,-0.17911463695699356,5.127293608520411,-0.06233845937334742,0.07566749358770294,-0.34981213299136166,-1.8288705211774665,-1.640641536972164,1.3147249707394892,1.4786925373722053,0.06150345684674904,3.4169782363756087,3.821335758727105,-0.793400500870943,0.10017812415084328
2021-04-30,0.5000696297767928,-0.2093887672084072,2.987646315303892,-0.1259004815411071,0.06222234582544736,-0.6709744649110094,-2.3287364109943125,-1.6131915952173006,1.6327985869076833,1.5636681773624799,0.21210234007905468,2.3946810964483496,2.3611697556507036,-1.8120186380061245,0.48827101179239685
2021-05-31,2.4918239057475042,1.2996433748060072,5.981148718372862,1.3904523811210734,0.6874468173249381,1.989125436224405,1.5778868013470775,-1.883082929792066,3.2788399455708865,2.1765065744305927,2.139365463304059,3.3120163165483536,2.931987690091706,18.12941538803243,0.39882056538949584
2021-06-30,1.7071473345359562,2.8614755833325884,3.0989828926564904,0.371553517675883,0.737126169379598,1.2442004151444566,2.382590636617868,-1.7731819598089351,3.135962239204122,2.1011585851234726,3.2199797271825643,2.1555656664715452,1.4100973020728167,2.858097825163938,0.10469362667012265
2021-07-31,0.23420784105060916,2.3778171252393845,4.0275152955566895,0.3028553532997978,0.679064858647873,-0.08314824625481063,1.5614730741452854,-1.512513928559014,2.1959773408359737,1.6591690188748405,2.0666165357184676,2.9548685250006446,1.7982233088762036,0.6042948682713671,-0.09584401139314011
2021-08-31,-0.6715494756733769,0.6435229446725772,1.921071559237776,0.6381267237932262,0.7674148833808502,-1.1182886598083785,-3.4635761792208455,-1.2434378060641,1.413413373963793,1.2240356958662069,0.6752575391326318,1.4784674856637054,1.1849464006152193,-1.4576079750505309,0.04732065619007217
2021-09-30,-0.027741922690950514,-0.25257722887194634,1.758018735091075,-0.5949576589782607,0.38536985566971843,-1.102580890872979,-2.709871567824042,-1.0746506240893716,1.1993335078099454,1.0317264545898395,0.2307619421248095,1.6443629498134436,1.0615108478580617,-1.3260215338527184,-0.0021030501967788987
2021-10-31,-0.26276892849733563,-0.52580845107432,1.3517470735253474,-0.8903550250719947,0.42652701879845656,-1.084462558119193,-1.5273960056603,-0.916053269157283,0.957620203471591,0.8425750635368112,-0.26055896837650333,1.208288231100769,0.8568749564631967,-1.0704250223185419,0.007689656905418571
2021-11-30,-0.221866538832107,-0.2811224553438409,1.096204270734601,-1.326322046127533,-0.2834832037480895,-1.009296801351861,0.402078047321008,-0.7800829423933574,0.7853500717810387,0.6935380580656918,-0.4860017434501882,1.5273130663699706,0.7048207661453973,-0.8354091079449841,0.09302852080965501
2021-12-31,0.14729012545830725,-0.18666335215079347,0.5278080969191606,-1.114377462557392,-1.4560931372080101,-0.04790198939995544,1.4419709427645182,-0.6817525961855785,0.7700256331848396,0.6629002161606484,-0.2613907296744196,2.6513349953399197,0.309909023980978,0.2672021687056585,0.00695545010858459
2022-01-31,-0.2464543670983384,-0.17796641957644177,0.29924275179808235,-1.1563573211080438,-1.6645748423297773,-0.008111239827524395,1.2521828461244422,-0.5666248614833927,0.6172764382536792,0.529021424189777,-0.291793878488561,2.2592162009493695,0.17574231529938703,0.21077000662813022,-0.08683954092081608
2022-02-28,-0.6716087146078975,-0.42804425857836,0.10761398426033647,-0.8182515101331954,-1.7791257207971294,-0.7647787621734576,0.3601554870405414,-0.42974229458645447,0.34769741289116435,0.3469954228353915,-0.6637289066506629,1.7412334342094649,0.10450173567019864,-0.34193753430839935,0.07861424937175558
2022-03-31,0.0518841681494509,-0.4875409576342862,0.44567856291124636,-0.8781759484837567,-1.7197233741475808,-0.9405191019553243,-0.92575768422432,-0.2751819643469854,-0.08849105448354161,0.2920208951844523,-0.4685757471258601,2.366013941397125,0.4183647828132268,-0.5343102020527505,-0.05887900525002274
2022-04-30,-0.7822902720926712,-0.8025053742154239,0.10357555623567584,-0.7682254001719262,-1.4867378161879647,-0.9073960531873959,-0.9400392601678788,-0.10116245571397191,-0.2926127138409166,0.0956884474580342,-0.856942114019334,1.1712210167864492,0.18654893462654434,-0.4920470750584598,-0.1644233896829786
2022-05-31,-1.2751372234156448,-1.1347387958074195,-0.7735777595817434,-0.4092706214283144,-1.0481455020264878,-1.011247597525473,-0.6276354293509337,0.17258185506739773,-0.6508552406083928,-0.23172118074588466,-1.4908164762157237,-0.7266464099679004,-0.526039342424345,-0.2508895407086471,-0.1322840147908448
2022-06-30,-1.0914407872680556,-1.9084328593464042,-1.2018219727179371,-0.9707866443467665,-1.079899826074545,-1.056361943676799,-0.6123776662351947,0.6631701740103932,-0.9762977966763434,-0.6643108505010966,-1.8466613110278127,-1.3396872213414723,-1.1323128255794606,-0.11712341170121233,0.18789679914160906
2022-07-31,0.7816593424106405,-0.9615586741020963,-1.1549923067500592,0.43921909201594556,-0.5022389785261014,-0.5438017283489665,-0.17229237820763668,0.5247681453577914,-0.791190003410971,-0.5012540248013044,-0.8753592071461657,-1.2090393441512082,-1.0828106347803987,-0.16454635418627345,0.11015740688259283
2022-08-31,0.24608818698071844,-0.10200066666129198,-1.0365853592459076,0.30286215093362506,-0.3548196467131717,-0.3749559593232923,0.28888635889730796,0.6369835185016013,-0.7250191845036561,-0.5451888386113074,-0.4174351505440772,-1.0717824650860706,-1.0538827136647881,-0.17550005574156297,-0.019708419082499692
2022-09-30,-0.5261241666264374,0.2740353496347767,-1.101303713694602,-0.3479170083571925,-0.34520096368403,-0.3406821315650252,0.532456438532546,0.9326032258935829,-0.8978040500077964,-0.788910857840222,-0.41022115410484056,-1.129070796721016,-1.1528380787963248,-0.1796702042051636,0.12681706938843199
2022-10-31,0.388437931601742,0.05578232409687065,-1.0153679318354158,-0.6337329388775416,-0.16717239970452558,-0.44800622294559217,0.06952815704227805,0.8282154982915266,-0.6922634603601793,-0.6449268632204902,0.09311380207813737,-1.0432143235778872,-1.1000875007616255,-0.19084893506676642,-0.03946258036935945
2022-11-30,-0.6414444951072295,-0.3841675089056321,-1.0633342245540092,-0.47733277172438354,-0.46772223769882854,-0.6875475492462524,-0.21812398477449876,1.1638277017870131,-0.9318730595024325,-0.9358943804641252,-0.26965887531090815,-1.075008970800297,-1.1468209619824137,-0.1985797585038129,-0.07575422246499527
2022-12-31,-0.8293465600605684,-0.5380689518764815,-1.18240410287333,-0.2853946232400899,-0.6362598003776857,0.3901830523596464,0.15502975442833417,1.712130079069943,-1.2599392026774274,-1.389608326044345,-0.7529065673039859,-1.2238346510452287,-1.2521925572700494,-0.1925261178851666,-0.061557892999433435
2023-01-31,-0.6745390901869409,-1.061275894852517,-1.190851431262418,-1.550254446783914,-0.8688362874527384,-1.7600505754241111,-0.6754878740246845,2.0059153417298066,-1.4126285876988025,-1.6262955885859667,-0.9507014292242579,-1.2737216579866228,-1.23605123802907,-0.0871802759798903,-0.08190832371730923
2023-02-28,-0.7548665705236242,-1.1072777269521783,-1.1400257456121583,-1.5171014300684331,-1.0113558086728094,-1.531971832574508,-0.5925739911630364,2.400847791781095,-1.5742999963231823,-1.9599636437030947,-1.0911808674666152,-1.2226795480343864,-1.1632473989996321,-0.07600464751863556,-0.04648272655126773
2023-03-31,-0.49919715036598006,-0.9286342477117979,-1.1494587685726931,-1.2800325526725653,-0.9613051715997819,-0.8143144521716417,-0.733719059607015,2.2541812330508493,-1.9182774749852498,-2.230676885613256,-1.0719030072366995,-1.2679136321107083,-1.1483366610088088,-0.05691416646251021,0.061251747430948474
2023-04-30,0.15735645491065128,-0.5233930375503861,-1.0057490652930567,-0.4507383317035286,-1.2856117832009857,-1.180203164389894,-0.2790546400454598,2.130903235016751,-1.7061941330773274,-2.013241180348504,-0.6442506551422538,-1.1353563681339751,-0.993325038627206,-0.07810667152749336,-0.0015444018513740248
2023-05-31,-0.23841916684079956,-0.276387932868251,-0.8475499980617722,-0.6839323089897671,-1.1477336670360014,-0.6368157466905183,0.14607689737187998,2.0290031068896996,-1.5318505132744873,-2.1879742976276106,-0.4837652990006134,-0.8142831374121027,-0.8066263414491334,-0.16117906046418923,0.0038565416097536376
2023-06-30,-0.09121082034723184,-0.07233661337986362,-0.6842200660410327,-0.9593165103074167,-1.0990165302652557,0.16792984332144514,0.3312297442909487,1.7161071845474998,-1.3300112617336306,-1.9489264923970055,-0.31252085109445726,-0.5096973749541999,-0.6522585038244734,-0.01853814729031651,-0.01786455276586447
2023-07-31,-0.18357276919157892,-0.24534500398126932,-0.7638403084215081,-1.275995762125616,-1.0881849363961806,-0.6482679479212019,0.46837576901974837,1.6830649371052016,-1.2629956842883128,-1.994035329254498,-0.24649813109332241,-0.8298506654634086,-0.7735819246731847,0.26983403206666945,0.1776082723418565
2023-08-31,2.151621140668174,0.9414739906125156,-0.6833496997866838,0.4379715210257281,-0.49418199173687516,3.8178955526491754,1.4075842174515196,-0.21041306812583893,-0.5991213176855742,0.23500306007077365,1.139240542161707,-0.6619044305316912,-0.6734943697857061,0.4046149495422375,0.012390116116569308
2023-09-30,0.08442339367615656,1.1904422369559995,-0.5965176704776072,0.632020157857607,-0.5861090145466521,2.1684864890370177,0.7757255515797721,-0.45590334499704466,-0.43456258494895894,0.7912791937383695,1.0609895090999233,-0.5714517043979973,-0.5861662453789327,0.36440256114566877,-0.16829210987656262
2023-10-31,-1.8876661227040819,0.1353303434109968,-0.7970573855251392,2.077265226740833,0.2882293539259752,0.14913168120167805,0.5262615567814354,1.252468221138204,-0.9635434695284112,-1.3582571159840566,-0.5433800502644953,-0.7542189336628652,-0.8364749260791441,0.24072545744987553,0.021995577692110444
2023-11-30,0.2638266584000129,-0.9136054528135599,-0.7058083397898939,0.5366107901723215,0.531069779461617,-0.49780825884243535,-1.8335780198814233,0.7857194496249292,-0.7414068078721082,-0.9790936943220285,-0.3352765020571751,-0.6579762747506969,-0.7260343530046962,0.2624106887029215,0.2331458740120973
2023-12-31,2.4229996265503795,0.5896064843379816,-0.28632246744293866,2.3595986951097725,1.7910035024596094,3.663468455655242,0.8916449970630498,-2.2541388448598667,0.6931928686984934,2.0218406745170996,1.6167197806374793,-0.38944343484774435,-0.27609796040962487,0.7603062091956564,0.20309847038609904
2024-01-31,1.8687122339284488,3.0208830573860066,0.2901322583210383,0.4519509842406589,1.8862354692687868,2.5565095975491614,2.2970817468985603,-3.8067263953824257,2.906775849895346,3.2904978854170817,2.8584201024782336,-0.11509385370884002,0.12506501100707895,2.953089945854657,0.03992925861373848
2024-02-29,0.25286268373812726,2.605115007282762,0.7159870654600419,0.21728541813739827,1.4672053269062864,1.5838014775644396,2.8358710603051693,-2.8528436746641903,3.185811740897606,2.318603124297988,2.157875663263723,0.13546196459770313,0.3877080129785274,2.8264801711490355,-0.156016352010208
2024-03-31,-1.5243263971352585,0.2824114760213324,0.5353470432780618,1.60151863970166,2.0432021289400986,0.13026657073853012,-0.7173662183230058,-1.0436230616125115,0.06850949286153829,0.9676221079649022,0.28820768417380693,0.05313665606931069,0.4154387789415577,-0.01740205419848625,0.09054542987268575
2024-04-30,0.7165997200948484,-0.29141836110392944,1.0306049980542822,0.5853161004121785,1.0011943676039532,-0.12331351107759327,-1.2830231223467734,-1.3322643854341212,0.7206181529380852,1.2399605062753916,0.47808997098443257,0.5132660495329017,0.7467645381772281,-0.5080811359062424,0.03182643161167715
