IPRU IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-02-28,-1.6949973455723686,-1.4543534012102852,-0.6263819163209474,0.03179116131348379,-0.7532706632924197,0.05806744812917031,1.1887105724178924,0.7549705620499231,-1.0313268473246722,-1.3976149247438543,-1.8176233216067095,-0.5453429615439253,-0.4901458746482413,0.2005042018158829,0.04439277957379995
2022-03-31,0.44211551773582486,-0.7524031481185985,-0.18953543902085176,0.4984252533144781,-0.5586549605775186,-0.07804585186072234,1.1872790350263929,1.1123963809658606,-0.7771336941671478,-1.083191541884675,-0.9325096834167296,-0.16148153475761726,0.01992113689835183,0.10206009378154164,0.04841933421923801
2022-04-30,0.4337286811964264,-0.5415612707932344,-0.7257570243009033,0.8033837885487882,-0.28389782047640666,-0.168109653962325,0.500591656149307,1.0506600019118197,-0.4924259322011655,-0.8698083902761807,-0.38625170444702034,-0.6544823508256876,-0.5849138411901106,0.23310941596823412,-0.007924803970365947
2022-05-31,-0.24455228740673063,0.41061059773186737,-0.9877178025712249,-0.8868119113055847,-0.21807113172737227,0.016641676212422792,-0.4583698918234609,1.1037773440634298,-0.5397721460657389,-1.0090876072380546,-0.2830097085322519,-0.8823879221997223,-0.8594558430559818,0.35557683703567594,-0.06453852113757118
2022-06-30,-1.0443480691169893,-0.4330026870917505,-1.5803549763497502,-0.2068874825187794,-0.11418628412814723,0.8447753598468506,0.2035333412190841,2.543197049024121,-0.8622251865520556,-1.615511016604997,-0.7596919289554599,-1.3700796123614203,-2.0313513851744665,0.048535868489774744,0.12407991482858777
2022-07-31,1.6168329041105982,0.1754932820701533,-1.1402045341405271,1.0895918812108376,0.8104581427864417,-1.1588313646178185,-0.573161034191877,1.7961769393102944,-0.03809259743160274,-0.5459789091655898,0.6029907547965142,-0.9347674385008269,-1.1756739612138545,0.9220126073426564,0.0714465062605376
2022-08-31,0.8256006701557778,0.7744821337769352,-0.958615745724426,1.0445677783469554,-0.49577694110578513,0.2824827670599223,0.11676185377016783,1.4710226728916462,0.42844938462145304,-0.01597463584324916,0.998308837079945,-0.9570244203016732,-0.8825137027714427,0.35273107091903505,-0.12268275937871413
2022-09-30,-1.811363071546416,0.3243478621552999,-1.4032482297251638,1.9754001221968713,1.5535387338460775,-1.2747093680642814,-1.1194827382071317,1.0826797777468748,-0.8777595034160465,-1.1760034342603576,-0.458389153460263,-1.1556302391090933,-1.3490208387572422,1.4195301282232755,-0.035610922954843104
2022-10-31,-0.5573932094741912,-0.8670453042528743,-1.2034200857518573,0.8541234052962756,1.3936345463352324,-0.6144450878165926,0.241916978675601,1.2131371175098982,-1.1257233629404864,-1.5979088206792615,-0.7450427203503427,-1.0263329538841024,-1.166075462130528,0.8293685311796622,-0.06375729417767777
2022-11-30,-0.9125309437684171,-1.878426830853645,-1.2853209312082494,-0.6804623689005188,1.5035641220518678,3.434699326171822,1.7438438299498595,1.4242399015363267,-1.4498378021316103,-2.2214814206634146,-1.2075662026466079,-1.0954657858298245,-1.414709568204885,-1.4334537507741365,-0.053705627219806824
2022-12-31,-0.7126445524406987,-1.2039429833266195,-1.2480764041394867,-1.4751758531113097,1.2909952139361396,0.5378405342521118,1.3414035042208563,1.1916622607196097,-1.7278997415825912,-2.3486206928248503,-1.486771531928885,-1.0894801804121435,-1.3241861039767981,0.1561427469241559,0.0024344374090098687
2023-01-31,0.08650964258264053,-0.8459153403025728,-1.1673340819347082,-0.7748507516643496,-0.6637492205895394,1.1790886897207027,1.5109272674114629,1.1529186516745291,-1.4570789476686739,-1.9508485543307605,-1.0521232472429454,-1.2478769123667297,-1.2158645364979253,-0.2669531483445884,-0.10109611687136875
2023-02-28,-1.295140662083335,-1.0358835148796481,-0.9561678034033346,-0.2917600506308172,-2.0570910150962556,1.368269754151636,-0.36966420919735854,1.4660349735199538,-1.6015015811323992,-2.302356593646453,-1.2870312239905457,-1.2776218424879284,-1.0216368730319072,-0.2452746721894762,0.06348330575279984
2023-03-31,0.8746032024618856,-0.15990681098469486,-0.8647783525460006,0.58685088057529,-1.0206592234736984,1.3281357452982225,0.849475635204588,1.3829371562231498,-1.2338827660822838,-1.5887060398347277,-0.37198933173282306,-0.9727686883007612,-0.8899633557374866,-0.1551025542051508,-0.0027579884179496994
2023-04-30,-0.022977206219332403,-0.21973125530848392,-0.9550809633506482,0.5131825054149497,-0.8858838521619323,0.6648022218953061,0.041574495439366324,1.2685222052584622,-1.128889678532043,-1.3764941085073261,-0.1438536790228944,-1.0681315168819823,-1.0485640217113572,0.10866007439397504,0.06998968942019905
2023-05-31,1.082850217500897,1.004385310907927,-0.6448637030421618,-0.6703920312388041,-0.32797952959889076,-0.025773945881385277,-0.6623222727396643,0.9384324247481443,-0.7646560296745678,-0.8306618545673422,0.6117403483099676,-0.6753087852937831,-0.570956458766256,0.703201588240916,0.20582710130274884
2023-06-30,2.953887415582771,2.049151304194701,0.42125080476467747,1.3281722350719138,2.053130551116096,1.816655519902754,0.5693818203697599,0.3717969184511625,-0.0822415565697691,0.39054646852196906,2.450720312344879,0.14860014197980467,0.8785637801705551,1.6243405645626756,0.012152927351411758
2023-07-31,0.1836579597606823,2.238952934701123,0.013299225693386648,1.0341770704169477,1.8371622933446323,0.9384404445565478,0.5331137409485213,0.17907821385670555,0.10470873123046191,0.5919249998789333,1.962062214457758,-0.10247348242026874,0.30675967368754903,0.6238644289569897,-0.027288731966670015
2023-08-31,-0.29047644743286744,1.418873294678556,-0.3156606660442553,1.6731811808070278,0.6502679630343784,-0.7597544679336283,-0.31226704548467216,0.09771969174529098,0.14039378547163356,0.5878743128774866,1.077606030610047,-0.320770796482076,-0.13646393584482844,0.6033282928118203,0.004070441864662838
2023-09-30,0.13071675264002747,0.013358337149470689,0.3223606288631392,-1.336213034891468,0.722388386197621,0.09462103284096694,-0.9021501243028307,0.15785849991440207,0.2720451284200724,0.8494250812870058,0.7351694725230099,0.15480008489241107,0.6145113578557135,0.3430098840802226,-0.07507303295268952
2023-10-31,-0.8417807303782595,-0.5649037846783136,0.2802867334858371,-0.8420153491159186,1.359154899784104,-0.6922255285020158,-0.8908994957242791,0.5411343092875356,-0.11228302213540325,0.3698905948314724,-0.23783366968967742,0.1656943163010874,0.5119939009140418,0.16533926412402372,0.06869455633064668
2023-11-30,0.938892010380757,0.12558093066131534,1.4627231610942006,0.08329384421937826,1.2362691588581265,-0.25959329817723586,0.8005938451211382,-0.28432882342671345,0.771186906561437,1.170263307998586,0.14343934305279318,1.0474294605389076,1.668118384970791,-0.13244299317951277,-0.05058256230361658
2023-12-31,-0.5938802216518094,-0.2851513472824526,1.6993449699801124,0.19557185962760373,-1.4571662780852834,1.4838504450057497,0.7331353557281837,0.09458391014011662,0.011395215609780832,0.6928842684994893,-0.250284522569593,2.198502380557811,1.826555799874383,1.7661191366230058,-0.06089926923223901
2024-01-31,-0.7245270186360401,-0.2285686175174316,1.1146287026657484,-0.004115065680428878,-1.342558641235828,2.143940041838478,1.883360528582703,0.7856296936112493,-0.5296384738039566,0.11447070791686766,-0.6254395056113277,1.324490002079341,1.2427793776987648,1.4909790227817497,0.056777483537305634
2024-02-29,0.7451875873091064,-0.3333706629599931,2.5459070630259135,-0.26345458766045254,-0.8670211394367834,-0.8858129911928102,-0.4719543274950375,-0.48611287233211314,0.29038613200482877,0.7274726326110399,-0.011332674477389967,2.852188243118827,2.555431366412272,-1.3516740941757912,0.13337884179839873
2024-03-31,1.688838802781991,0.9981203200071249,2.8117865900721073,0.7313183415238025,0.4686839713537402,0.8140816384375953,-0.015856783954410824,-4.373210045207357,2.169087316943368,1.9444028856205862,1.2298791311262687,2.2877594492635236,2.341216868302267,2.3061352894822096,-0.06053220844107324
2024-04-30,-0.8534126936922707,0.9213101114319124,1.9594951262047773,0.7413967246565564,0.27189992267708746,0.18164938000368597,-1.0910813530421761,-2.4789937852203856,1.1835353037662752,1.1091823883255332,0.29880371190110233,1.7289996609300287,1.810182171140113,0.5823616900904824,-0.04910003937076625
2024-05-31,-0.6492290284246427,0.05731666147134257,0.9625046757316912,1.132884841831026,0.17347275897786846,-1.04359784793241,-0.07324507370851566,-1.637854492809143,0.596543704361632,0.5886922312411763,-0.18367418255144452,0.8853585965806074,0.9715992183127441,-0.8630684050129639,0.10477367194313571
2024-06-30,1.2576710652786414,-0.13901208692206682,0.3075240518767845,0.5283544647841142,0.5603487937790738,-1.0360411212248075,-1.7420003870308505,-2.7352080707549757,1.6048489458591548,1.384328354399559,0.7055368275368402,0.27186629738769724,0.33131395088700943,-0.3536664625805373,0.1947773676516941
2024-07-31,2.2354818645846333,1.784317751158052,1.3935420252449535,1.4585342918887894,1.281033136600963,0.5697197807994655,0.14889911893669708,-3.9285645339659614,3.903976689358542,2.391450094612698,2.1616936036486343,1.0104610099439355,1.0464242851667158,1.0096007170290355,0.02310222951022847
2024-08-31,0.1270227043563061,2.132142802974871,1.6145894653985837,0.23663523570271713,1.3356757217444475,-1.0447422207341712,-0.1385149488294604,-2.6039301975163434,3.178967051854175,1.9180465500627737,1.5208574567207478,1.1669872447832441,1.1865606377511313,-1.4649713583127608,0.03522179773836702
2024-09-30,0.28961073776335955,1.4626442317262343,1.6708774380220706,0.5563637422490696,0.8499162145588999,-1.5476184132784643,-0.8989087413410598,-1.981607867557733,2.4035729984795533,1.6307932225213548,1.358152136337194,1.328369072850167,1.2079472339836088,-2.5536912284909494,-0.051485583591104195
2024-10-31,-0.8179037887463914,-0.19737865757798928,1.6860222651258645,-0.9409062290740976,0.7311039471037498,-1.5487222370730012,-2.7640632721748126,-1.3086577065126108,1.5339680983936141,1.0889008744731477,0.32341836752207453,1.3799799564622504,1.313881505277152,-2.3995741168626035,-0.05742041529436449
2024-11-30,-0.876196269735824,-0.7393898127309917,0.723774811682877,-0.7106649729078951,0.8066289187619966,-1.5130256935798712,-1.6710228317800757,-0.8220935176573896,0.9519555633642683,0.6761379388443898,-0.5724373985816787,0.5838080516154799,0.6231397275999133,-1.1515012674946088,-0.06617400822631034
2024-12-31,-0.9871411853320944,-1.5052521503814806,0.5624205086152366,-2.161425254664616,0.9452148494433055,-1.1705598228328231,-0.5661629953809393,0.16448083939758065,0.41006044263006836,0.28243871662063424,-1.274183317005987,0.4222522735717964,0.655951126554945,-0.844705168195761,-0.06115923824189223
2025-01-31,-0.9152827750307476,-1.5500684231117217,0.49807311630621026,-2.205772632681324,-1.878678862550199,0.11252127039943827,1.529742422865199,0.5732712336626358,-0.04238970008311909,-0.10142918755888983,-1.5814546129647287,1.4017412118051862,0.6667864488645493,0.38503684148073003,-0.11042381761437298
2025-02-28,-1.4471404332933833,-1.8366993730679666,-0.6303224575188157,-1.3507536392179726,-1.6514991426276844,-0.9081632546625782,0.5292108585368661,1.3554945607371545,-0.8003517691260527,-0.7995898838406857,-2.0181027847537023,-0.3802073385867465,-0.5166259117315797,0.06656371177205662,0.02285148048248852
2025-03-31,0.12102538237140426,-1.1903318018350453,-1.3580640951109297,-0.1257353992005072,-1.8980616967559583,-0.4784785772695823,0.7889125025265744,2.474497080328773,-0.9339563672333785,-0.9136007574830081,-1.3466837731747694,-1.5935112904625568,-1.506350048440024,0.35788135695748313,0.08489017191194498
2025-04-30,0.8708374540383907,-0.23764171323240083,-0.5181245342245197,0.8249213935449402,-0.4266794827494954,1.1574485237030452,0.49052882884040755,1.6136480117508112,-0.4868826983071277,-0.5312410052470203,-0.3277392643629447,-0.3925591174880117,-0.3210573669771296,0.45605404019157797,0.07530480475746952
2025-05-31,0.7048137920904602,0.8935943121007328,0.31523226337677024,-1.0917323014331213,0.03445935206068541,-0.9725827629284933,-0.5841666037005706,1.0823259394622384,-0.0064541567783114075,-0.08306949077074943,0.43093569446629376,0.3115561109477519,0.7256761677343366,-0.8843750754670688,-0.00681665897909768
2025-06-30,-0.24814538266311065,0.6908279503338793,-0.6883975814319376,-0.5952794136525387,-0.23739141159107,-0.2956057426872322,-0.06370563058986033,1.3691874822988388,-0.5215900934699802,-0.3157099288611772,0.34808974670621096,-0.6143688003682112,-0.4969320314009279,-0.0006769723752355648,-0.06588715268396904
2025-07-31,-0.9383635536699174,-0.20345640116271807,-2.452480658068294,0.04823256815495758,-0.149384817066082,1.1583053548254894,-0.3857953173395907,1.51304714840066,-0.9976755119226418,-1.0382251841720493,-0.1960022055245842,-2.4182390812859693,-3.1282127038825727,-0.3967848679627267,-0.026486167447046082
2025-08-31,-0.3733238750959931,-0.8185007896010084,-2.4285779644394654,-1.1044567053035355,-1.0706955505882334,-0.7405271864940767,0.35034250528583266,1.3938174459808887,-1.0972153553542077,-1.2809028643235556,-0.5118833302333269,-2.837508419635349,-3.0179303135932245,1.09900788921062,-0.007782140442054963
2025-09-30,-0.1332261394835247,-0.7564790013283527,-2.414626127015677,-1.0440517811712988,-0.9742506623028071,0.6521529622752631,0.8793903888743696,1.3538960722181301,-1.1321085695759303,-1.3003289828929705,-0.6131105490759733,-2.7178473193399872,-2.9531870136507545,-0.17535765555197216,-0.006827691209759865
2025-10-31,-0.11455559609335955,-0.3251787597730489,-1.9118088771032884,-1.6412797470860612,-1.5652587784553853,0.9601743022055739,0.00975416996795465,1.1756058747307672,-1.0916940180642334,-1.3343160963392287,-0.5711911832026492,-2.455167313487527,-2.1905102994857644,-0.38011331249822716,0.04724637860617745
2025-11-30,0.5564625189221641,0.1566239037743253,-1.292116514086753,-0.9351098838478379,-1.8899674722897744,-0.41490291866956125,0.7976253787703158,0.8409588343194502,-0.7281058278204091,-0.8357285344775813,0.002818369010491208,-1.6782025224098145,-1.2962381450926825,0.5371293763540406,0.07534618410372843
2025-12-31,0.9458740958742812,0.7112128635150566,-0.5255616365375675,-0.5738613312075199,-1.0134517963373788,0.4591076673443239,0.20439466689277364,0.6372740437159226,-0.5805934995932883,-0.10198509514995106,0.7488709389056593,-0.3222848913841732,-0.3357340161387056,0.26264936259578603,-0.04812820598325988
2026-01-31,-0.7572333406214298,0.3799254055305734,-0.4240791488146632,0.13342966415986704,-1.2226150833326141,1.5648641130038816,0.6182346654647176,0.7444022162706393,-0.9206133046983452,-0.6929372901022549,0.13633350129635777,-0.16817892673832635,-0.20862722442470125,0.47950925034539243,0.027337436314186184
2026-02-28,0.23264046940280492,0.2126388821088931,0.3419221019242611,0.07079476129788259,-1.2991347249505565,-0.023416276090954525,0.794775698543924,0.5790127770722122,-0.7537813213674527,-0.46620399045936367,0.22759565892331846,1.0502988419129757,0.7707069991711516,0.11175330457214236,-0.042127914344015645
