ICICIBC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-05-31,-1.0960650232355809,-0.8848004005948291,-1.4418154046658218,-0.48346752504343726,0.9373135945257975,-0.16666479036439016,-1.3028115546908605,0.8252996141184316,-2.8501873279719256,-1.5445994600009514,-0.6143432753825098,-1.2004072395207117,-1.5430667415481,0.8722021244208488,0.13840853275305662
2012-06-30,1.3342917942732953,0.12750953207551205,-0.9120582273041725,0.6147753930361006,0.9803765201467072,-0.6986456011206483,-1.209593284723482,0.32820152178215956,-1.8431294469432007,-0.5775848710159683,0.2718107138984915,-0.8384954365235531,-0.8143517024036233,1.122376259281514,0.06652370923704211
2012-07-31,0.5840430663286961,0.5664758310098105,-0.42358285472051743,0.6224755399766807,-0.37098212888267845,-0.43804454779066543,0.2243210453636046,-0.02605003010902939,-1.5894236107597024,-0.14070848963112256,0.7843595684932619,-0.6279464322995322,-0.24104721792002548,0.6687138725922349,-0.06359312529704073
2012-08-31,-0.5944697958857524,0.8713480458020307,0.04053005790990119,0.09688636409970634,-0.2727721268970391,-1.2387912371542045,-1.0761251066117703,0.12480207651937038,-1.393457621245905,-0.48783321143414604,0.1476664342336001,-0.17214465231762413,0.2662944958370393,0.3149506566522351,0.16009876250613922
2012-09-30,1.4749474162843381,0.9944439482339457,0.8123812166349408,0.21864171685990386,0.1918938185377312,-0.7113771712622868,0.09794067380570028,-0.4204519704694356,-1.235216760252971,0.608946328477535,1.4399721967695573,0.4081696403568289,1.0381054003656844,-0.16776674031136052,-0.0081364867590084
2012-10-31,-0.05382760797159854,0.5788714693913335,0.48098671193764464,0.24200774814556722,0.15628279839463136,-1.2359882910644415,-1.32775902534129,-0.4770702085503903,-1.103262949091744,0.6423156253265708,1.063353839181598,0.17139884070033465,0.68073958965815,-0.18833562720657748,0.04615574162538629
2012-11-30,0.4494625873565859,1.3891637002768475,2.4420514151452712,-0.3154627850729314,-0.5551920546792316,-1.4084081813297173,-1.0835396788727814,-0.7623547074133605,-0.9905204823762958,1.0325389834370986,1.0481096685511069,2.2878027500738933,2.4930514485566055,-2.870773471835909,0.03430986289782991
2012-12-31,0.3187489684350814,0.528261166220419,2.710093964583244,-1.2852668304146309,-0.8692701055093675,-1.2157677165538572,-1.8607730245882868,-0.7641700719572654,-0.8923479818505823,1.2959646940551008,1.0024596856451036,3.1451211226063704,2.73018388644784,-2.825365723764056,0.04543660262443799
2013-01-31,0.4050226284658453,0.8649068169662653,1.1054736905671263,-1.6455900335569353,-0.9499357959198496,-0.5442476801782916,-0.017248006206241763,-1.0683905471868809,-0.8055609160014461,1.4796534979847349,1.0732951490606262,1.2540677206019673,1.1071781373435352,-0.2131889462828154,-0.13532060304350424
2013-02-28,-1.2827557520532393,-0.39440601947351334,0.4486934116939727,-0.02386281550504387,-0.34521358621601816,-0.7264107901774887,0.3346162763525554,-0.4507837737284657,-0.7278958466513852,0.492841804567906,-0.5183967216174594,0.2893554582551915,0.5727129841064629,0.17047110230742507,0.004641358543045499
2013-03-31,0.015479937012182938,-0.6329504036656431,0.5378911983280281,-0.15801294668413587,-1.091207945341006,0.6260861009085376,1.9609136560228055,-0.13364041117320355,-0.3859531445264202,0.5697269626156961,-0.49199885126682774,0.6107750184554077,0.7029069325420064,0.8845037498089596,0.10732133667650563
2013-04-30,1.0014504951857008,-0.19927042914569487,1.0635271808687639,0.3045755418727643,-0.7107394595711852,0.689054132175993,0.9642835692495291,-0.9756254058876627,0.11213154027676456,1.2919669875308801,0.39517897363387794,1.0495959118599922,1.133261455711867,1.1137202526069314,-0.007924686168638756
2013-05-31,-0.086682535024603,0.6845199186145995,1.5769001209810392,-0.6603273966889444,-0.7304347315816564,-0.22201511182828523,0.5574762394829766,-1.0441072898189003,0.20059816373889866,1.1927970640720627,0.22863781766896568,1.634721719399424,1.632972720668019,-0.10780230809694918,-0.07527404186133378
2013-06-30,-0.6945323675683837,0.1512356860720712,0.51021793735382,-0.16971010238903642,-0.5903846767434834,0.40282103270132785,-0.2810464589937067,0.12430767908729988,-0.19516610583587124,0.7011345577915897,-0.39563687326463765,0.4064022228900047,0.6611595753525653,0.7379586521571917,-0.1637161795939252
2013-07-31,-1.4387426216255106,-1.681290705042212,-0.3223946395975112,-0.46817176406508404,-0.21831171001269983,1.941104866573763,0.6879753880020628,1.5244951461761325,-0.07992711773465126,-0.31067030682160807,-1.406485849468671,-0.4318753653734831,-0.32603292355066044,0.2574071253317981,-0.12307593900825674
2013-08-31,-1.000715754473532,-2.2843309779784247,-0.48325729463205824,-1.1032587586154794,-0.311742913848823,2.2884553745448293,2.5986522127992173,1.7985014531242527,0.04272433687960936,-1.0388897422021868,-1.9471610823396908,-0.5744593401872212,-0.6133852270701603,-0.2673104989793611,0.09472526438259476
2013-09-30,0.8543386699501491,-1.0863210398382583,-0.6784042191775205,0.5572684277330644,0.08462483649973267,0.8916577256003204,1.05684590997046,0.8186163286647318,0.17639652603596773,-0.41138519327997447,-0.978022727731625,-0.6840624961443887,-0.8357402037973067,0.01776193325444027,0.23789785655262163
2013-10-31,2.0359809805643074,1.3129315390117866,0.12275326096424206,1.2405110883363062,1.0826950080907514,0.1675569865074784,-0.5019622591003051,-0.8786435384327177,0.3262898898457912,1.0224286692748352,1.2020496287411966,-0.11433795285212948,0.21520237072505768,0.6663405979891666,-0.04778483091489369
2013-11-30,-0.4410793142949929,1.6437389139474377,-0.2535194942502168,0.5261324884761939,1.0225480307342052,-0.5951141535367751,-2.3918213077291806,-0.4762868754025437,0.5005421293811876,0.604233620563312,0.7837723581802272,-0.36344217298803866,-0.18907131209290962,0.6542074516636092,0.02776334840724624
2013-12-31,0.09688810747602822,1.1107271864316168,-0.34416227281543055,0.6454243567612401,0.90032812275932,-0.26759159507475644,-0.9515425309906971,-0.41401391083178757,0.7137560548153022,0.7246853050304011,0.9725296405557405,-0.43114053670379976,-0.29079733984625394,0.5785624582365688,-0.10654591369797813
2014-01-31,-1.1316912440017821,-1.0178710571566147,-0.9708787221613944,-0.6927298576896961,0.5468018471687345,-0.2981554105340154,-0.3329049817336953,0.5013378103122013,0.9996416105638658,-0.4010836077008845,-0.39224723423382407,-0.8531855118679346,-1.122205020080559,0.7385454982221484,0.05529740665616567
2014-02-28,0.5147034254082044,-0.3737630777669116,-0.26656503009950494,-0.2741122780566889,0.15360749455637482,-1.0299977983389899,-0.27247615395782776,-0.09856663059932239,1.497648023608116,0.08094977831830871,-0.18788406222415543,-0.3930345692510476,-0.20075456596758065,0.42726393063181506,0.17625263096620628
2014-03-31,1.6925616901499014,0.5766902867058582,0.4661539336804245,0.9915638966272825,0.5834086863646736,0.43892211296751316,0.7419790221636202,-1.3913615483603095,3.4349095886493703,1.6420652582884432,1.194056308010267,0.10229093429220361,0.5625459937275253,0.561234400856167,-0.0013261428873061391
2014-04-30,-0.14397834530804904,1.2936765845382852,-0.08783038442083886,-0.10533507516249468,-0.4618983091397643,-0.43580878621543717,-0.14846123736130856,-1.2703107101514868,2.5308036590517076,1.2991255046720118,0.9021594715186312,-0.202774742478909,-0.011890847378238431,0.2334273726855011,0.13145576718548987
2014-05-31,1.1027853591511878,1.652162237363944,0.5330313087014139,-0.15545609330900945,-0.2624140777702076,0.4978883454136537,1.6836504602866815,-1.970452286042562,3.864865961026789,2.1723929494851384,1.8129340528376734,0.33306704329761044,0.5127394772972479,0.6164628470681202,7.7567483749878e-05
2014-06-30,-0.23511426453714196,0.45659289676916226,0.8981922273056974,-0.5896518062762137,-0.14672177720206667,-0.7114043555685552,-1.0667321986746758,-1.5644858694555472,2.3039018318301716,1.6877062181761695,1.1193014768644094,0.6160243588231735,0.8737263469840019,-0.7364396397013179,0.036741545839093295
2014-07-31,0.17404961816164075,0.650464102362823,2.1715629124036333,-0.7489919980807871,-1.2827059131167895,-0.28634971430669104,0.15975803878978798,-1.3979048929228721,1.770449745010327,1.501345361324369,0.7493657747538606,2.5961395359484287,2.0659384113634083,-0.7801052314095368,0.05650399414660771
2014-08-31,0.38132030399270067,0.18655010767726482,3.268336857040355,-1.6694544501974315,-1.2303906752029332,-1.1464240526735543,-1.730845873905974,-1.2459217073321052,1.4206551533720815,1.4681933975350479,0.6535500752822204,3.722028145152921,3.1091765907011997,-4.427726603018678,-0.08244504926855413
2014-09-30,-1.04695728910969,-0.28560848773910713,1.4780988913645006,-0.40144073110450745,-1.2176594342324603,-0.8253118480663899,-0.24812074867819772,-1.144737895146181,1.1618169092938546,0.5725524936378114,-0.42615345554921563,1.6878419741704982,1.4351807023004461,-1.360727602287876,0.12633599164438128
2014-10-31,1.1577631762961567,0.279815835154695,0.7680459367291044,0.3766456741720988,-0.7632551973589069,-1.0508866917493764,-1.0220746529041738,-1.0694215010243653,0.954774090986522,1.1071070996663332,0.4470647530571275,0.6972544735292895,0.7570102539471463,-1.0457150646770448,0.07561390203611196
2014-11-30,0.5693978408982018,0.3895899163670759,1.3636797632123023,0.451502855569297,-1.0565688196232699,-0.7749094859790931,0.0171863960259371,-1.017370213562941,0.7795702211392158,1.1453677492090626,0.8681881471614051,1.5312887963567345,1.3276426801995433,-1.1892004462166952,0.006312718235407676
