MAPMYIND IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-11-30,-0.9046597239966944,0.2577441827096016,-0.5939301724063585,0.33796444831928196,-0.4354966811314729,-0.6626956169096057,0.21684126413657917,1.202846942509118,-0.9829610442717487,-1.4899265729447932,-0.2279510210736173,-0.5478232344430334,-0.5354284663896125,-0.004154351176242966,0.03027061179391916
2025-12-31,0.4973415766547073,0.5610109732244375,-0.23258238718476523,0.31521291911550114,-0.855929239867734,-0.3572794889461923,0.6522796998228425,0.7507384563543064,-0.6981277845657615,-1.032796445745294,0.2334626727522726,-0.13258602278825637,-0.09279040842340643,-0.07398265070721902,-0.26871835994592713
2026-01-31,-3.2629534024572475,-2.3245224416245103,-0.922059950897507,2.284593933369341,2.6985410567525445,-0.006673932829929668,-1.22326111190609,2.968306948637008,-1.633358551667258,-3.1734058296749588,-2.005792467299975,-0.6941926706182424,-1.197428627965768,0.02632957362726115,-0.24425175706374125
2026-02-28,-2.3473500358089345,-3.165794755920851,-1.2369018756421715,2.4708353096155458,3.6239553066203234,0.8678812633784811,1.589101182595638,3.3429920685545342,-1.9541493257706049,-3.2367655615267306,-3.164807616640075,-0.7922715205939723,-2.143346575881662,-0.4524109815919539,-0.02934027859032417
