SCHFL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-10-31,0.7630129672622036,0.5316004695566059,2.125914479616059,-0.7554259979405924,-1.954667904971659,-1.657477931981063,-0.6200623289463907,-1.3012667698683726,2.1428196186065285,0.9872119721580033,0.6585591444628429,2.5204838515784918,1.4072686142961404,-5.355836972399708,0.08455090120917093
2014-11-30,0.8484751737612987,0.6692806685615401,1.7985213227296541,-0.4790055266920783,-1.9184184701595595,0.34610969316582924,0.12852925872334364,-1.3474542872228539,2.5876967022849002,0.9440108392460947,0.8355626790597513,2.4523857123026818,1.112816630582538,1.0172566748904166,0.05174679463438433
2014-12-31,0.3183323543002291,0.8345264170774936,1.4824471209976688,-1.1099934288940472,-1.6878279520576613,-0.7453872738155942,0.14103752276254067,-1.1136835710144741,1.8844411851496152,0.8158685686656544,0.7089911541272557,1.8894909405699245,1.2158540620162197,-1.386284564310959,0.0644486367523918
2015-01-31,0.4716676543206928,0.7083453850491586,1.8280323180152211,-1.1118962953564644,-1.531665190190492,-2.342563649147598,-1.0348735899306192,-1.0138790618554139,1.7324941168222845,0.7296390328534155,0.6998606543871556,2.206584706346425,1.4868973987903131,-5.659376484327503,0.04472321229326896
2015-02-28,0.10336885341709502,0.39381941531297643,1.3991738542409464,-1.2619969929937809,-1.3698645929790525,-0.6921116743914372,-0.69893022827215,-0.9104681101527289,1.5412953193049876,0.6039227127457478,0.5279961777432384,1.5938572303611003,1.1310106430293785,-0.908178755489748,0.04383928182781654
2015-03-31,0.05583870948664027,0.2846696445965245,1.1467782431222493,-1.1011278715358785,-1.5687092940845888,-0.08872393952776371,0.056798428871838946,-0.809968653493265,1.384209349398051,0.49518536146313596,0.3244446362395452,2.1293659375900007,0.8829101784187245,-0.016816674503146518,-0.04605742513701354
2015-04-30,-1.4350210533445578,-0.5505165365390002,0.5327742786492299,0.35047393081285466,-0.19973686156009515,-1.3941956044819233,0.5086754451469484,-0.6476458265666586,1.0076694531534791,0.2513233847080399,-0.5174378949242513,-0.07461646709791789,0.46931891207262294,-1.2268142729367562,0.02810535790585359
2015-05-31,-0.2774283262252332,-0.7567335777109488,0.2770761261336645,0.18428892530658986,-0.4498331946589367,1.6283398836517593,0.7442118491968892,-0.5489565810620558,0.9135288580742097,0.15096723626891287,-0.6402220787249826,-0.13120413777959816,0.2331130605478284,1.6166821331610257,0.004770258266910304
2015-06-30,-0.6457737535419255,-1.0999011560656606,0.06757701734326609,-0.13120202408357468,-0.42667262953513985,-0.9471585432985146,-0.8140115519808402,-0.427612337110888,0.7597014362717035,0.025066369550524083,-0.870546251442392,-0.257085186117254,0.065004173298321,-0.5117688333718824,0.13971126958833463
2015-07-31,1.6029482189406172,0.3056911935993626,0.2266300852026256,1.1074727376362048,0.5705797610430436,0.6522466574512674,1.0947132378756497,-0.4462506107764847,1.0423960499585663,0.15388223562493888,0.1694695294109936,-0.4325229225380946,0.06059486940882161,0.7735533218490802,-0.12361034433488692
2015-08-31,-3.5704327685327693,-0.9963989909872767,-0.33698470070341274,3.4000677441884672,1.805060236197105,-0.02948043082689168,-0.8093963586904788,-0.18746451105849274,0.4440767797667258,-0.26370723536707796,-1.460482315606647,-0.7484554576373494,-0.26090370027637044,0.2042437641918234,-0.03662031497115231
2015-09-30,-1.504619570402495,-1.6391288868969418,-0.5488469436563805,2.796969452218415,1.6391884573791982,1.481586237630975,1.2192365641598328,0.020772841878431234,0.1828497228864287,-0.5803119037575155,-2.091378693514941,-0.8090163745150584,-0.45268348340373915,0.886101541920856,0.027644434225154575
2015-10-31,-0.3411112715647059,-3.0571201885676524,-0.7607487946834853,0.8540874677141288,1.4837906087230872,1.2182851220062,0.2786854626068133,0.11252934556774763,0.1559731456112286,-0.7837605640657874,-1.8702377244078103,-0.8609235944585677,-0.733040123289624,0.7053953186664119,-0.040577933708731626
2015-11-30,-1.4191527401924884,-1.786563532978806,-1.1712759013465217,-0.18568895489346465,1.4780181148008795,2.8479811215062587,3.7285085569598593,0.48079513674698493,-0.1651301954014711,-1.2800512359577356,-2.2168109487773378,-0.9561887456024872,-1.1812867024117275,0.7920450158236875,0.09983954124374189
2015-12-31,0.9376583916916646,-0.42550142396467083,-1.121122711193133,0.665133583705833,1.859730788468935,-0.6428026177509587,-1.846903479155563,2.370914861371123,-0.5673261640741206,-1.0248552327228444,-0.9511308730264921,-0.9517478576415175,-1.1153597526743457,0.02732659178552274,-0.10459588254981293
2016-01-31,-2.3059666435229924,-1.5376853354230295,-1.6018851650519232,1.5420996372408484,1.2510186448516294,-0.4648731518101423,-0.9419185317394055,3.9729547686441187,-1.337559338049463,-1.6838157105444767,-1.7018159181205184,-1.0382430006736239,-1.6618499014987946,0.14096013814498892,-0.04178997627516745
2016-02-29,-1.194636724712906,-1.412220817982689,-1.7978012889455357,1.4775378666772248,0.7146520376487392,-0.6778939220344501,-5.364338129909924,4.28548430947187,-1.8670618084695136,-2.1337176689052724,-1.8100250031207041,-1.0855817489788808,-1.9120862999971728,0.18637326479558505,-0.0010921412974113285
2016-03-31,-0.49840368753166436,-2.111365644973043,-1.8212115521399357,0.06635245310265746,0.6675836506794928,-0.3779350282032128,0.6849451944259988,3.6619584413208304,-2.0939128467979127,-2.0269584594564853,-1.5362084813146104,-1.0989056523868663,-1.917521860834197,0.19741908485035875,0.04362600105673569
2016-04-30,0.2124680694421377,-0.7476289611852441,-1.5352117248959225,-0.14462225114354493,0.7181802910076984,-0.4424527579996287,-0.3783651611763136,2.6083287681852134,-1.8747024572988868,-1.5723366392917677,-0.9145910412508556,-1.0283957605566547,-1.5315440344961457,0.1884499397065903,-0.0043323738528845135
2016-05-31,-0.47077199423933574,-0.3904421157863825,-1.4843110482036077,-0.5930701307082179,0.6303421096427195,-0.3392783240306478,1.1372276216219104,2.2982730786778154,-1.9654666934683596,-1.5777078482604094,-0.87049751332634,-1.0182112388502582,-1.4737595997623953,0.20974885323604484,0.04320497574862087
2016-06-30,0.3403622930241336,0.04445610887261378,-1.299665571573278,-0.583685519473209,0.10730717604153922,-0.22344792264933835,0.0846748841438885,1.6221180083038054,-1.5591374458651779,-1.136248831204826,-0.22482896003544928,-0.965160033060728,-1.261669353606083,0.23736922776155803,-0.011718574489133618
2016-07-31,-0.5216333899387576,-0.37322455422334677,-1.4530482225654426,-0.5231750278239423,-0.7182128859139864,-0.26605900498523055,0.2207522529087663,1.5215541250257387,-1.6518045789817706,-1.2858457932422138,-0.34506046344184665,-1.093760164694884,-1.4611214457001953,0.3141685684678861,0.0006498801629034119
2016-08-31,-0.27321449564677375,-0.2647396637986671,-1.124411253493246,-0.5661396238606028,-1.0564839184842514,-0.1758385408690814,0.24575419545995986,1.3131481204166364,-1.5610682587277842,-1.2992321473563373,-0.4129160131015546,-0.8844136067426754,-1.0952618437408623,0.274352052485604,0.0030231286066981764
2016-09-30,-0.19494942445717842,-0.60124948631612,-0.969083982293081,-1.1939313674308183,-1.0764678117085578,-0.34346650575192494,-1.239041791571198,1.1192903362281583,-1.4429313215019903,-1.2716984781797513,-0.46599025519328524,-0.7515963724720426,-0.9318766623827776,0.2639559697428589,0.08870355820543586
2016-10-31,1.2123345038529134,0.45085926774188506,-0.7777831496571441,-0.0016549210655857844,-0.523302098147228,0.03296605782071196,0.6807170582862129,0.36340167623290054,-0.522476892711679,0.8659987699651907,0.5080723163111334,-0.6336471232142444,-0.7326776995685652,0.21944829405645627,-0.10299364770993052
2016-11-30,-1.9009559144745316,-0.5622870922822982,-0.8358523370008246,1.2282298545402623,0.38382062856789945,0.44700480764061884,0.046302541868284516,0.9972754395690685,-1.4019309276319254,-2.080174172066012,-0.895643039836334,-0.6458272279817192,-0.8063640458996043,0.15867406929500164,-0.043516242158133656
2016-12-31,-0.7832469819163002,-0.9905821888958461,-1.0383100895354336,1.1856428028710695,0.2915129248567835,-0.12271502915212597,1.0453952977028924,1.0930905022800719,-2.5122672941397433,-3.550872756105565,-1.27640894766683,-0.6769489811745045,-1.084469638278361,0.2083850981739993,0.026701979899510786
2017-01-31,0.3641484929902832,-1.6238431154520214,-0.7116274926083436,0.20984895671884454,0.3087160286189143,0.4118282133554025,-0.35245145778650677,0.7208317869723592,-1.812113242990897,-2.1148843732083282,-0.7614318130441585,-0.5237052787683506,-0.6862600898709049,0.14202772467962568,0.06265673252081598
2017-02-28,0.9605749146508975,0.3966006299464827,-0.4076016693906309,-0.13647566825370216,0.4853110559283295,-1.6748070836875686,-0.9079842478157847,0.10892714248074475,-1.1656559292173496,-0.1066622001156344,0.21727578287726365,-0.38162898405134543,-0.32835165866839877,-0.413592706201377,0.0810641833302433
2017-03-31,1.226098208357309,2.039440575096422,-0.07992386419093675,-0.9410361863809407,0.6971303229358122,-0.10920179073258639,0.03953152644336447,-0.6419346268360104,-0.48738485008990284,2.0535161329054876,1.5462760314617094,-0.2375775469011127,0.01721171090829282,-0.14309511458187432,0.05711594901143642
2017-04-30,0.8104208764324607,2.367293273615841,0.09568864211262125,-1.421627585682975,0.41167489056196155,-0.9276050163080017,-0.5255488866472456,-1.176010443562711,0.05016617514695243,2.659924452205499,2.618053363939461,-0.057425301131974166,0.1675576122634483,-0.6061495223895905,-0.07366381393726591
2017-05-31,-1.2460165609674394,0.5548429913255094,-0.09499564384365015,0.6533315234998969,-0.06789528855986106,0.358962143844625,0.9456742853365488,-0.6598234375724419,-0.43037772489565806,0.6458509796085755,0.4934320917517391,-0.09803636740555935,0.007716301727721084,-0.09687540422796648,-0.012477890211935978
2017-06-30,-0.2426939704687802,-0.4944433821044104,-0.2611536006787192,0.1136577725854099,-0.36530619367050826,-0.5320160320424188,-0.16386436250417113,-0.6683181993554967,-0.40709922322479647,0.31146997224475365,-0.1305213085515977,-0.16428296423519467,-0.18898219720260503,-0.335723820419996,0.020472227316174804
2017-07-31,0.2551514811011381,-0.8872611031037041,-0.012955598043471017,-0.41196835630885686,-0.4177185161762322,-0.41676142799223315,0.24680004878583106,-1.1008198730605572,-0.0775696380652327,0.8510592977726521,-0.13402228863215965,0.1599640345235088,0.08579101033076592,-0.5275486132030799,0.08639904504620029
2017-08-31,1.438482605686647,1.0325235632194807,0.7906820308185686,-0.3108555853534003,-0.20829152409437035,2.1125674280919777,0.5237298903710114,-2.1866769260339955,1.3731451539225668,2.0898970729106825,1.1728965588577764,1.1382159214113952,0.7936617479160154,1.8886250148545236,-0.012154991769040696
2017-09-30,-0.3298308537579649,0.9795966197674553,0.8472962559999256,-0.24193994434838692,-0.4149938912382807,1.5830121037994445,0.8756180024346595,-1.9720512811501616,1.3753260901544926,1.3416715651219613,0.6160192147137894,1.2401104272637895,0.8317848382921955,1.2478894486141152,0.05333774751149858
2017-10-31,0.7889933556456397,1.2767391610487309,0.6748568763558647,-0.1566311895067212,-0.3902605250740669,-0.9590319460479726,-0.22836156843320135,-2.4114189117051272,2.615826757267948,1.6053085099072277,1.4324972933646816,0.9434570992621252,0.5856225388018117,-1.0535100940151816,0.010798720400699314
2017-11-30,0.02962466761467976,0.3213256735573077,2.041520279754628,-0.7273408241617811,-1.3013182022240486,0.759750883435379,-0.2313519544470838,-2.2102507472648587,2.671597262808508,1.270048328627114,1.0263329668556975,3.5236406297087606,1.7247515610854054,1.0946500650187623,0.1173343434905772
2017-12-31,1.8584287049332384,1.7899447255309537,3.7495101397704635,0.01175947027751439,-0.6289180258180831,2.7409169295212608,0.35552355387435913,-2.158010620123554,-2.2443581938656396,1.8355594838260878,2.428915331151339,4.075708893320544,3.0298622723699453,7.320853689246539,-0.06596145657835274
2018-01-31,-1.334583910231116,0.330948917222822,2.05051601341391,1.4195660481262473,0.5820252615776585,0.6297230959862837,1.0545021858955772,-1.3519990978019554,-2.094954379654047,0.8249481002046889,0.29003978489568893,1.4158035972287526,1.951835179032234,0.5644822222120164,-0.007553002686423057
2018-02-28,-0.3804782019127086,0.07965812935041784,1.2206245225997574,1.5463540712085015,0.35668868300605383,-0.8301869085271819,-0.5135645483370994,-1.1022703230310322,-1.5735050541534559,0.5444463571558602,-0.1814543500212749,0.9486464136987901,1.1862202291750987,-1.1423726474438662,-0.046258675641000925
2018-03-31,-1.1251672453681856,-1.8360613275305093,0.1683002352906323,-0.8423409037459672,0.6821570951200319,-0.8487172828341277,-1.8418884293881517,-0.6555947837674754,-1.4225548829840944,0.026263425195700952,-1.2924793172372435,0.0498143671967178,0.20775913909026492,-0.6521589625548746,0.031650157558885325
2018-04-30,0.3325495509217425,-0.7520625369386834,-0.06841682860779921,-0.4446347872960257,0.5426187551264473,1.095327986444631,0.28234555252565946,-0.7414876573399379,-0.9476092910798071,0.1452606861020194,-0.8670677886242575,-0.11387339462181664,-0.060339243860937926,0.1772000593630764,-0.006897288065416715
2018-05-31,-0.3510950032063372,-0.7278791085530146,0.39596505315382424,-0.4376615877824786,0.5833198617562134,1.952209536774869,1.7129570554352502,-0.5606518856244269,-0.7685570230267308,-0.04130688302630728,-1.0543177485828408,0.24457792675669854,0.40745609870502725,1.0705087382065015,0.04081374164928772
2018-06-30,0.5094947014797901,0.3167603438349407,0.7733373083457759,-0.98580179150588,-1.022694325437547,-1.0346051781039365,0.05325201837003923,-0.7200957924332148,-0.4279299075011005,0.14970036280149734,-0.0821409632304392,1.2409218839762683,0.717247519438238,-1.120630688289569,-0.05419177286593519
2018-07-31,-1.1992848752654948,-0.6711534528560532,0.11055270570704932,-0.1314175130572587,-1.1673428732395439,-0.8600519825623926,-1.0409442205065718,-0.1635270145193859,-0.5328244629547365,-0.4214484499115004,-0.9596418985387374,0.533066353537305,0.13784166704248982,-0.6912420965821232,0.03488383736417981
2018-08-31,0.4256791239430081,-0.16133568689593106,-0.3925735403356824,0.05973219886866778,-0.9600736333298462,0.2784570372488911,-0.7015265967474444,-0.3319475942015744,-0.2630069270611831,-0.22297994781273225,-0.2588009357669978,-0.15871609885999835,-0.41552568186538225,-0.08288348134418434,-0.013212428766261502
2018-09-30,-0.44209248394966716,-0.7777701134540417,-0.45522189173641214,-0.3201257933969733,-1.5234619660189148,0.49617985425682753,1.0919219627284458,-0.07331729658482469,-0.22468486414362834,-0.45195293229565436,-0.6025196945596658,-0.09968629241569747,-0.47356967282726115,0.0012232188508187844,-0.06655572077015942
2018-10-31,-1.3587028764101434,-0.901355810365197,-1.4503150169091996,-0.1478020425407756,-1.114238010354667,0.24530124797992794,0.7931312042951691,0.7669456301785691,-0.3995053906597971,-1.1574657279858134,-1.5890846755311154,-1.407494810445771,-1.5023720023462834,-0.28113932237735434,0.04830957419456893
2018-11-30,0.761267864310087,-0.6788359624366201,-1.0917783727335386,0.13712596825319734,-0.6217800863200387,-0.24269006535995996,-0.2956655774956388,0.3158145053360231,-0.0740169102527518,-0.6834451884197,-0.5775338745460692,-1.0104499861670482,-1.111244616040162,-0.24309487508520314,0.07639150478752606
2018-12-31,1.235169270233414,0.34600051517231717,-1.3940353068697455,1.0571909104436727,0.07518531265109017,-0.14208078304537652,-0.44154746619279445,0.5219540995093592,2.765036027317605,0.018262562466075584,0.7385754930163267,-1.288718729347561,-1.4217280369683567,-0.24422938094112634,-0.07858194076339961
2019-01-31,-1.7872091698588104,0.1587505770302861,-1.602790935235771,1.5249202603959868,0.5711434942311858,-1.0649723448277129,-1.0815254359537574,2.558676539227278,1.7489715980854732,-1.2749847725501031,-0.8508915723022744,-1.423344640220264,-1.7366732002981482,-0.10608017049075077,0.024816937384773453
2019-02-28,0.23049012030493973,-0.20612299469583623,-1.3144310329687983,1.2580260859267223,0.49267527884713047,-0.9137489819274672,-0.6773295499314625,2.1796595385882314,1.5775536563187842,-1.1292524836160762,-0.36955294492503693,-1.2013540469002362,-1.3957457772645148,-0.21616395253203213,0.019141490662021195
2019-03-31,0.16053292091336588,-0.9036862337009552,-0.7341477937166171,0.21374445935646133,0.5512536267398748,-0.7550009667235378,-0.45830545328933514,1.6440493594432912,1.4228099732205972,-0.836337655543396,-0.06087293016088406,-0.7414923977511775,-0.7448759406676837,-0.39868912257048233,-0.020568566418748154
2019-04-30,-0.5288906295631474,-0.08253946711259075,-1.0827055515253015,-1.4278210594330003,-0.12264681400414025,-1.9824211338153326,-2.307745524384235,1.9928196836135252,1.1715750812554315,4.422992150942939,-0.640603944480808,-1.0232007609234615,-1.128261222033912,-0.3011941786670131,-0.04598936807792179
2019-05-31,-0.9584503030185929,-1.0313064936190104,-1.2797606948305205,-1.1167293891460934,0.03217325994227118,-0.3499127769461152,0.12627286320547837,2.847680726201041,0.8895070657001498,1.8598808459937979,-1.4978961411414886,-1.2104845673743423,-1.3682476227927132,-0.2758575721073526,-0.05207600405987446
2019-06-30,-1.1283511324230433,-1.9911722841068904,-1.792166754154586,-1.8531597143883076,-1.4086041115513204,-1.1322310213802151,-0.8120495659400714,3.2373424717943866,0.6296639923212964,0.9147261918436341,-1.9010257203987788,-1.9488485167210796,-2.023087460795588,0.2038728768993465,-0.15646677773588255
2019-07-31,-3.065041054801932,-3.6586372492794594,-2.2002742128210744,0.5268329403801524,1.1688900939734033,1.9226347622773194,3.809882274665793,3.5737346993438206,0.11104970981548401,-0.113709669095531,-3.8278171824558966,-1.8232912451450796,-2.779946973733483,-1.997197710455724,-0.02848704683629095
2019-08-31,-0.4069092444053614,-2.688155268534944,-2.2220600759374727,0.7826578023955294,0.42985936323323837,0.09171065274656753,0.3100673466279529,2.296393531356886,0.04322541012990804,-0.3754708658010622,-2.6839692274113585,-2.014390594202308,-2.7784100707944925,-0.4909451995610563,0.07378354388974587
2019-09-30,1.3980876956556851,-1.0236452097207485,-1.555957183629882,2.967967823750154,1.8715915258264446,1.2625205845003051,1.4444831559765008,1.279210007454098,0.2968532037865833,-0.10304014882733824,-0.8564148493971644,-1.2650213647617865,-1.7123106027207813,-1.1782365775581558,-0.017342608196295985
2019-10-31,-0.20816314669272756,0.4396067196341654,-1.1902659510161482,0.037313630008590865,1.7002625933596656,1.2141419255353427,-0.18102393158299604,1.1225899678008417,0.2807381891860337,-0.28680825410321653,-0.4940254033038256,-1.0042106258155425,-1.2855565331357408,-0.8217910521393311,0.011391949997012716
2019-11-30,0.31768251055024715,0.9152186707975327,-1.2585938396637366,-0.3574230700860979,1.748514712131334,0.30000719794520386,0.15606962947774647,0.8568912760874586,0.3909351148252039,-0.302538314378079,0.15449962647966145,-1.0273603604746575,-1.3688884921994589,-0.4006475602224031,0.0782418099256072
2019-12-31,1.4357321937064695,0.9489744046781793,-1.1507182361656865,-0.2849922304005832,2.425334163789747,-0.354086527166261,-0.8181342888332276,-0.34750882806369365,0.38709626127439306,-0.026920449322317054,1.539546700314179,-0.8779288415462905,-1.0331437036987319,0.10303077144139076,-0.02749202897751216
2020-01-31,-0.3228564722795562,0.966803055524195,-0.8828735824534331,-0.09489707244623283,-0.7366167395060047,-0.10330422969986405,-0.6506767204140562,-0.30263767282937315,0.20432065880501463,-0.2210674727086159,0.9850479658431744,-1.1039152187921233,-0.7644992445795736,0.2257134689199099,-0.046652755024720875
2020-02-29,-0.7034563171583175,0.3180495226977783,-1.2394309850544698,0.5647544440892746,-0.4002379587149086,-0.2245781193874291,-0.30449716715964636,-0.12261867020066797,-0.05847144420294797,-0.5041973650493251,0.02209634419409943,-1.3923615734088433,-1.151108274865701,0.4814078776635952,-0.1609672709147866
2020-03-31,-2.7051833116304196,-2.362337523751297,-2.125982608620364,0.8759680482385742,1.602147295569786,-0.22382122339921912,0.1365077888988587,0.7599849772310653,-0.712161247405649,-1.3000068426889446,-2.024851864538058,-1.4975971927043483,-2.4221140329096413,0.5201669836386907,-0.07610203413729198
2020-04-30,-0.9740953455270801,-2.6183606745237205,-2.124996511452136,0.2088545740368117,1.6607343043666574,0.049192058762098055,0.16203321270589613,1.0152287270047404,-1.0299466519229157,-1.6167861466554303,-2.3539695525735014,-1.488968827296794,-2.5922327343656066,-0.18836911686702704,-0.07452346049251865
2020-05-31,-0.8729134526403987,-2.465363626803392,-1.9865012879605408,-0.2938341684939287,1.3431135136120325,1.0520699655807693,0.6143239253914295,1.1488359898646179,-1.2604160419233983,-1.8477538008135603,-2.3392639586665944,-1.493108500886279,-2.5574931341517346,-2.513213908200269,0.10958374403790971
2020-06-30,2.009567185338722,0.10427681842598631,-1.1278139265643417,2.4080419464343117,1.9872105539684937,-0.4842009138120508,0.1674345279306389,0.27384705319774694,-0.9135513798578381,-1.2143863136614785,-0.30841595253135495,-0.7188951137380535,-1.1973678912816395,1.185568390789608,0.011206316922831866
2020-07-31,0.4274750199368084,0.8725667721623565,-0.1858100055703383,1.45779064123394,1.9676970413795065,0.5415757351539849,0.1556325719448711,0.063614970837986,-0.8940747450848547,-1.123098289776874,0.4004987676044182,-0.032330889858478366,-0.18888512616332903,-0.1621465836018171,0.0949220133314887
2020-08-31,1.5992955834625942,2.2328647208687915,0.7107536124491317,-0.3595640708406955,2.7128166669106273,1.9768066817974885,0.12807473843976752,-0.6295148960365695,-0.5988677558080849,-0.6943615713131792,1.8999402180130882,0.6891539091530418,0.7135630513871021,0.028169080608017625,-0.11341541321438374
2020-09-30,-1.3894309519210095,0.3020355774355436,-0.4839795624547979,1.8763886809586439,1.6329745401584905,2.9373552180910276,1.4046371974578231,-0.007842157373678002,-1.0322913897127417,-1.2128723291193975,0.42338532097495013,-0.13173357640680447,-0.5247082955847598,-3.5329513020730583,0.06117428543116842
2020-10-31,1.0481460696220408,0.6694049433509002,0.11954543267107715,1.9575182400681097,1.3296236298329074,-0.31392308711423317,-0.12112395268610604,-0.5886716234252902,-0.8437036207618889,-0.929425862586937,0.9868026922848107,0.35830781510835896,0.12352989968898012,0.4982527690933786,0.056655812813760115
2020-11-30,0.9061447979995156,0.3509224590370812,0.4935049502212125,1.2638373127248153,0.6099479920032088,0.33173532497718455,-0.07721951623382409,-1.0938631681284565,-0.6826642018641548,-0.7032054250403951,1.178136624900413,0.5805201311266954,0.5043623763336209,0.14515814013614398,0.12977668992914762
2020-12-31,1.8581092286396959,2.1465682137924804,0.9605946230967858,-1.010659086673472,0.7882328986795747,0.925923379618708,-0.5020510390684209,-3.2951825602142266,-0.3324012453793951,-0.09776614156360748,2.222692758048153,1.0243752024467725,0.9851673011619555,0.18837755722682828,-0.053788028136613236
2021-01-31,-0.556799665935103,1.1387903401750328,0.749954899449281,0.9350207482592734,1.2189131412284722,0.3539969712448342,0.566173611387488,-2.3970735694224192,-0.46969829180757716,-0.41738402623723386,1.0413214017060948,0.8740839044656032,0.8400994402485996,0.2120891818090783,0.18900854175315004
2021-02-28,2.5071805693404925,1.9803877757345538,2.9264298634147408,2.1406626992358757,2.2612808248004916,1.8830267219496257,1.0128484356975147,-2.468165411830387,0.8698919002236447,0.5767804061684314,2.640069602505855,2.3437395622783512,2.0298348295096202,3.16005016116225,0.046834634955770754
2021-03-31,0.5486141861376336,1.2580136811069877,4.5860408040945835,1.747620016779051,0.31712726562390225,-0.28355206091423046,-0.35220650707180445,-2.038386769735008,1.5148215088962902,0.7464315765009425,1.959256487170649,4.418734191688712,2.9598182805226485,0.766184234929479,-0.03909466565893307
2021-04-30,-0.4349930594396216,1.2531989428378214,3.635960019599803,1.3567097372506716,0.9316090991853682,-0.6169718233242777,-0.33154403297548407,-1.6146124301186655,1.4404555199102287,0.48877362266589164,0.8689190605658089,3.2333184534763193,2.820728129287477,-0.048962960082668164,0.010426215826605172
2021-05-31,0.13102722447853207,0.12599273804881148,3.450059252161722,-1.0293433293027183,0.9535221747490309,-1.116976698440777,-1.7574477687955106,-1.382567998158687,1.789079365463824,0.7990932130357716,0.5144808243957328,3.121860248462341,2.8182210047993497,-1.2715102307388895,0.06340328616394098
2021-06-30,0.7033759618926494,0.20731751099868273,2.4353983294494514,-0.798867164680907,0.42134167909193,-1.1504082278628522,-0.6336099078817439,-1.2533893886304082,2.4926264251156516,1.3601253765054524,0.7224726851136098,2.4630355045955947,2.0583299188973294,-1.146117996456374,0.1972977111841645
2021-07-31,2.1578877188908647,1.5727712090288624,3.1671441997949112,0.654253291776699,0.8798843838422005,2.101845608205018,1.3798477384827652,-1.2624846064249493,3.5807738043727686,2.3875803911456415,1.8001582756616439,2.901971009327026,2.2107918651885683,11.807463035026624,0.05489584842973895
