IDEA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-03-31,2.220952419825634,0.9608846022823102,-0.04803060035704107,1.1806097112719547,0.539349455551337,0.7813292287466344,1.518729692099521,0.09558817544673981,-0.5892648066095015,1.021653311494179,0.939599138256048,-0.1530015747405081,0.6674893826821359,0.2547198101934187,-0.05018577497558321
2015-04-30,-0.8205822873934682,0.5328189648111827,-0.15674632709857997,1.5575391167735044,0.683943954941967,-0.2837359776140492,0.8425146758867298,0.15454416329509876,-0.7310939359519772,0.19454900085290508,0.2732852927357173,-0.27913594823800264,0.5101680472883904,-0.4420393536573935,-0.010365743520522486
2015-05-31,-0.267676618614932,0.5642314710728945,-0.22000159114260986,1.44763356750405,0.570370946700521,-0.8400521080357687,0.2986295558251566,0.05758521844709603,-0.6871429266058143,-0.00574552950625612,0.07351956694811301,-0.3161371583992774,0.324858182572551,-0.6975021632152382,0.016872438172605142
2015-06-30,0.0642765037385488,-0.5941662676552655,-0.004240954589024402,-0.9151273931978228,0.35935836229018453,-0.9374938260150512,-2.0215438858801758,-0.06326246444824675,-0.6816736062649177,0.09817680540461773,0.04446231042640889,-0.06770271522323562,0.7023339221576994,-0.8079092167854278,-0.016012469651783455
2015-07-31,-0.3121029722728336,-0.2936243886184746,-0.50046578570723,-1.2473341675736174,0.40412214075713887,-0.7804067568728666,-1.1559020431775275,-0.09647083884133112,-0.64546561151768,-0.17355512315450658,-0.25278274093694625,-0.5687750953122214,-0.35517975215291875,-0.4469399821229489,-0.10642231231736232
2015-08-31,-1.488339645356065,-0.9417262914723431,-0.8194115065926056,-0.032955649813056424,1.2319933666201954,-0.6514148642514991,-0.3582030658288333,0.286148862838808,-0.9740714710426563,-1.8426118323195497,-1.3010106078178922,-0.8772037984728994,-1.061916401713993,-0.20013377114579325,-0.04153934513618907
2015-09-30,-0.5419273201483779,-1.3097442719132317,-0.9743231820276291,-0.40847405361545314,-1.97682003918979,-0.7580981107456011,-0.27059057316254853,0.36822753744777653,-1.1128729553266072,-2.346921376113034,-1.2722122332699268,-1.2977633961258033,-1.4073266481460034,0.1560072150854308,-0.06567611886095749
2015-10-31,-0.8181162635498912,-1.5825266962244564,-1.0800240752028676,-0.7070281701141823,-1.667093874035685,-0.34188740111979105,0.245266005055658,0.6692819218561934,-1.2262262677908082,-3.0371360821044164,-1.4587751913905358,-1.4388559155624314,-1.6580506787640545,0.10910364053003374,0.010001848396073622
2015-11-30,0.25030316405640807,-0.5958250364841636,-0.9989830576332213,-0.5254821303712329,-1.344214488500507,-0.23889783119528032,0.319781294380119,0.4367161684720731,-1.0689234726523977,-2.3284063372346666,-0.921303390649394,-1.201956901163887,-1.3433611144337374,0.10725069707645525,0.015682496000617777
2015-12-31,0.3294576177719531,-0.1260819395415485,-0.812203768532856,-0.38117049974734024,-1.2489363437966563,-0.7420339267080237,0.008411736849538326,-0.381609359332988,-1.0450241029397727,-1.7984498564069686,-0.3421932451436465,-0.9001426148475016,-0.9045766542179228,0.32315780408224787,-0.3311842601652663
2016-01-31,-4.360482138631607,-2.0484439048842966,-2.5387974028664013,3.6207454326595574,2.7778342669057854,-0.09905841882116845,0.22247508694096887,2.9591469022861223,-2.4534709576850986,-5.012086263255016,-2.5727538290392036,-1.2904072489173928,-3.9878842498280704,0.07369267129938363,0.011173300598125255
2016-02-29,0.2603044460829053,-1.892352546775247,-2.099300529005756,2.826773443055458,2.539916616125862,-0.36854850919272025,-0.18493111934088957,1.4184794135497807,-2.098617434603361,-3.04296917614015,-1.7179537916031717,-1.102317239220703,-2.8098516012484063,1.0205654683473637,0.05496907012142057
2016-03-31,0.6802707222729819,-1.6270902226439272,-2.301016112379246,2.570239637388378,2.5153035926444893,0.796668811219605,0.974020995663711,-1.0451415934577981,-1.0300724767767544,-2.02776745371035,-0.8433778422927964,-1.1782225532241748,-2.3494682629997232,-2.2931806840994984,0.07299127745364668
2016-04-30,0.8792892928422799,1.1444881787700143,-1.603797463222569,-0.7103176521862246,2.42617093293927,0.6394226682987819,0.013843022481937852,-1.7629728673942415,-0.3404113796298387,-1.382611095986218,0.07418731552326023,-0.8449863063827291,-1.480227353027604,-1.417958312404424,-0.030776023201417695
2016-05-31,-0.2681055529030409,0.7870498719547052,-1.5233343689167247,-0.2840298065470583,2.0516429897458415,1.2564559940058693,0.4402886435744917,-1.4355151036214537,-0.303316219134417,-1.3696430982767778,0.10774954568706095,-0.8363636789667969,-1.4689229438550526,-2.9331209387097923,-0.07536070921508999
2016-06-30,-0.7146026554082591,-0.0716967980145656,-1.6570012369382012,0.04208047435681663,1.7720609568618737,3.086314995422283,2.459505487743616,-2.9154843422150933,-0.5379512537672602,-1.4875251604131392,-0.09491494443471066,-0.9271433986550799,-1.2891725425476672,-7.104810864157458,-0.01802132920882088
2016-07-31,-0.09383659879652125,-0.6636202047829403,-1.5141338434057392,-0.7434367238925171,-0.7972892238083642,-0.16546327304471908,0.14651365837176047,-2.427492761273428,-0.3946321250965286,-1.288142091809294,-0.28305803431156673,-2.4003310720279667,-1.225554926696448,0.39676353450575946,-0.11375888535665803
2016-08-31,-1.103630680823533,-1.1522050943909683,-1.4081632583215926,-0.3919098320024174,-0.3142600811688106,0.7210892630021979,1.1581761757044668,-1.3872525939012548,-0.6774842599930705,-1.4111677842643489,-1.1165254159250897,-1.585989837751429,-1.335009647045373,-0.7822434202271492,-0.16657098508694967
2016-09-30,-1.6083361061779653,-1.676925378019389,-1.5740338200791029,0.09157308821799166,-0.036650027166475446,1.1870130106906713,-0.7409060472842872,-2.851350167378733,-1.0031926342526951,-1.5554169296833347,-2.045191021523891,-1.4783889141284359,-1.112897850870921,-1.7497641702981424,-0.029523223134011223
2016-10-31,0.014824347606159758,-1.6480675465957828,-1.3526738352794878,-0.005903887804441532,-0.6781514187160524,0.28763978494573406,0.924215550635984,-2.2435457232127662,-0.7230003298865496,-1.2633995300977408,-1.5277438024115626,-1.9233916613351063,-1.0093981322045715,-0.09249682411678946,0.008371842392380585
2016-11-30,0.4251358913076721,-0.6791548725364009,-1.2472092756777902,0.34636452635640785,-0.4728891262771872,-0.14085154487803833,-0.647069384220418,-2.0156883752722834,-0.351455918037179,-0.9654523642958457,-0.7558486156747142,-1.4988641986714293,-0.9280838745526323,0.4446572574931878,-0.04347086093682425
2016-12-31,-0.14505185874871857,0.1808598570227278,-1.269280879157854,-0.788304976458506,-0.45021334942821284,-0.3258333561078378,-1.386223835911874,-3.946005558367426,-0.14618764704230133,-0.8415785315923602,-0.5276378220272337,-1.483324948260603,0.1650420419865502,0.6567079854422868,0.3952170474425998
2017-01-31,4.543398923244779,2.9733047112654463,0.7673135416037172,2.8091415559101676,2.913431798054731,2.6944058279807224,2.3723782884575964,-2.613683566415766,1.7819596086771885,0.23169652682731237,3.698970630882255,0.44814951122540897,0.6030212192239351,0.9222602756095075,0.0508646310959968
2017-02-28,0.5094345868637228,2.685268530449185,0.9223244078932679,2.212368947145555,2.2435252980077367,1.780925732824249,2.622604054888766,-1.9236988870533227,1.9401015915791178,0.4265639230127254,2.9289920814271944,0.5418143010440087,0.6377352778182066,1.0563247943322327,-0.29971164408226897
2017-03-31,-2.2435863700881447,0.9996151724153998,-0.23742787952564917,3.5698452260711777,2.7140254136656425,1.4122931144115152,2.5074558835163634,-1.4612363584579997,0.19648512745480307,-0.2634291739821955,-0.015958710436460386,0.28411929627900684,0.4593202817753355,-1.0035429423428308,0.0011565151636012793
2017-04-30,0.24543739144189117,-0.9457068519970193,-0.37378735273259933,0.9856964816558886,2.2544909495841976,-0.8716732274636074,-2.159785490890061,-1.211379961195336,0.3892847962473585,-0.11861401731656364,-0.0668035884594424,0.29318742911113105,0.502891422690283,0.8903721479643673,-0.07166589621257807
2017-05-31,-0.3131252864480203,-1.4799529988124607,-0.4264824367410255,0.574495376947037,2.010178271892756,-0.5793540175548904,-1.5041678511403371,-1.0186778524021187,0.23058423742578477,-0.19740554013335257,-0.535661058209403,0.34008331595712454,0.5722854805014588,0.6473449181133349,0.0635420604314906
2017-06-30,0.7119738328151363,0.42240404332676845,0.112142438468164,-0.4295836427285603,1.768008858427402,-0.8799511815667602,-2.163065417903226,-0.8626288878304538,0.8669171455036119,0.17926296207403572,-0.19696141669398892,0.5831162072849397,0.760583027296646,0.7273793545824749,0.08110284439606709
2017-07-31,0.8215624587906198,0.8027819155575825,0.7000887185649549,-0.27209102673996904,0.3399984523848543,-0.17952061890337662,0.8349573353413648,-0.7308675520991454,1.5102616867492125,0.7387471178450903,0.6604631925394495,0.7630545977696804,1.0121531927803167,0.2394495017123052,-0.019713089757506918
2017-08-31,0.04715249672695088,1.0281900267022743,1.3120173586553143,-0.6484654723142993,0.22690543877527727,-1.0171933483730216,-0.7227112620874689,-0.6134890921023132,1.4506852501973468,0.9038652083488276,0.8691535798116988,1.0723207957774443,1.166746963614386,0.36684082506851645,-0.15732160754057714
2017-09-30,-0.9882938703124424,-0.07976366697168792,1.3591435056850327,0.10663611150940082,-0.5627262286407644,-0.7450805398537116,0.2625536910231835,-0.5013678379583709,0.656202450825629,0.07738587024220431,-0.20737134674787938,1.058213688074007,1.1592178549099663,0.3288556398408379,0.18132348157030165
2017-10-31,1.5009863929636547,0.38058064057772734,2.611106668731814,0.6554169289918598,-0.10327435359197619,-0.44842665182336733,-0.3570308589574416,-0.3942363500594574,2.222198350828045,1.5322332170776751,1.0203858463751234,1.77403177651708,1.3429690560658156,0.26977844787826505,0.017148833581749994
2017-11-30,0.2360967522804359,0.5156078671055827,2.2960856765768654,0.5852602046072571,-0.27779386139984086,-0.16596706499806113,0.9630267757971335,-0.2860256420366583,2.248546668492168,1.7049003378380512,0.8618936312552711,1.6694793144528648,1.265055982545904,0.49337921703079246,0.13537019179417958
2017-12-31,1.0482600127925004,1.87310959425861,3.11908227178294,-0.4702170548964258,-0.19929435095718964,-1.188700557481541,-0.4777605275322089,-0.178363849690293,4.12828213156222,2.9334188364522293,1.5542057396121505,2.1618320607570864,1.4185989901621003,-0.8615382388627718,-0.149847845798154
2018-01-31,-0.9302890555341169,0.21437124780810213,0.18696330130565508,0.20531650117267905,0.08089938007292677,-0.04765869897396696,0.15727253506674993,-0.083290959454862,1.7318645578280933,1.3514495530776771,0.29464775306245866,0.34867162180064815,0.7855832576268433,0.17602428016637992,-0.10391906685117201
2018-02-28,-0.7356919263397805,-0.3900928223048228,-0.3134359187246539,0.3565315194368621,0.18908548419757784,-0.7131662231115066,-0.7546896012310355,0.07482734967052238,0.8393156364135564,1.9629861105119732,-0.4063334224283751,0.08004055634350371,0.605255620264808,0.6289101328038401,-0.1003742830464541
2018-03-31,-0.6669322888012046,-1.5495343634816716,0.30291370877276885,-1.1670508895693705,0.0057519761317532244,-0.8932122612989639,0.04301558170824728,0.28703033665685745,-0.16143649029097817,1.0328604831169048,-1.0922523613759747,0.40282987160511674,0.6998551334840571,0.5598017796367029,-0.09297869389740011
2018-04-30,-0.5635275225107019,-1.2345581038328761,-0.05448512577725752,-1.346926203929777,-0.5591241711142658,-0.21690521834489462,-0.6177829589327624,0.4594971828853013,-0.6748152772018694,0.2616665623607081,-1.3474030726769768,0.05583547234844796,0.5542576095950362,0.2267612626448129,-0.11721460734531595
2018-05-31,-0.6919540213649109,-1.1925569458496648,-0.21887698938690833,-1.2283949749159406,-0.5700210942632357,0.7351877815883594,0.3894070971958404,0.6189700597564441,-1.1523279524389625,-0.664744434945376,-1.5284195814997763,-0.07388851797341967,0.45700061097257194,-0.5448218043935861,-0.035620204118138724
2018-06-30,-0.06915038007261358,-0.80774591337613,-0.5299915197229123,-0.8293007682673683,-1.7034888393453622,-0.13318427367913643,0.31090253002620666,0.8257690879286865,-1.0958577214964815,-0.7974756739259031,-1.0290043739391797,-1.954233395861051,0.3147270938920915,0.055954477875625803,-0.07890435073382489
2018-07-31,-0.3951698390724147,-0.6968449214313112,-0.9702309631293045,-0.8162923874292183,-1.6813412447143439,1.094594301827978,0.3630605786407842,0.9294328792235934,-1.163915736579012,-1.2152753476156881,-0.8995849972779686,-3.5464867440030665,0.1303906071074229,-2.306535802835775,-0.10559530862182452
2018-08-31,-0.5684951268014743,-0.6204824405461482,-1.1648809872632702,-0.8909185752116345,-1.6142333027873523,-0.06557338060742295,-0.3377956268421832,1.0335595082745974,-1.221307083592073,-1.5640080940997345,-0.9330183977850816,-3.270123026905129,-0.004661525576572284,-0.24902698187441025,-0.24724928482674285
2018-09-30,-1.597206010726628,-1.535939323054058,-1.3321159749527893,-0.2289862017108897,-0.853188287011006,0.7845373302942041,0.25353061412579375,1.2321971421207834,-1.8609858901003786,1.6187025356040312,-1.5822551645862637,-0.8378386052033826,-0.1806472617388226,-2.0950522664407543,0.0025740039951728426
2018-10-31,0.22812095972889632,-1.123709013186277,-1.6427716752101156,0.1746484613101222,-0.6136593577695612,0.03142293593179165,-0.31707792131573825,1.2873639740250868,-1.3657735405755242,1.4575883457536267,-1.0676911253816124,-0.7714520537888627,-0.4629386586257997,-0.6483753585943739,-0.09052302756076606
2018-11-30,-0.4335844987352924,-1.0451517229539873,-1.7365633716000792,0.1592305406947807,-0.6508665668088306,1.7807087660270124,0.5275454975301807,1.6531212643384983,-1.142194002066385,0.6583634083497336,-1.0488978101363666,-0.8967598352400169,-0.8177048286677397,-5.384617779509128,0.06711493666275126
2018-12-31,0.6979119581117019,0.28910217600660715,-1.734909365155827,-0.41686597700202727,-0.32853993089221795,-0.284161970540931,-0.27955224469786055,1.6826427520892582,-0.7333422687746693,1.0444446260235878,-0.25334316149989017,-0.6373273283540031,-1.6979391151806014,0.11343252451883579,-0.2264384472110624
2019-01-31,-1.3724147664237776,-0.6566549500456242,-1.7395896793386048,0.36970093937168985,-0.08970682719353493,-0.35984882097922316,-0.16087712384122185,1.5589885077174388,-0.8002780102859665,-0.7235967072898847,-0.8916525542094833,-0.5263204555501307,-1.7446681469005056,0.2524748732970445,-0.006622540760493494
