ESCORTS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-12-31,-1.0490143296570358,-0.5971967125003258,1.342134727521595,0.6516413920145069,-0.10844523466321392,-1.4845746644639253,-1.4971402843553374,-1.2158985387738848,1.3498528872929,0.9272718618197618,-0.28784878665478847,1.2715022281231778,1.1443803740969594,-1.4962502370250617,-0.044368819759854516
2021-01-31,-0.5151025285186084,-0.3397452178304204,0.4134129057069693,0.3760790372286249,-0.04101957464531545,-1.2969746999939853,-0.0196600463897182,-1.0288677800222956,1.0108749055601522,0.6968848696257425,-0.6536306567753666,0.37959439680208146,0.46523444738121195,-0.4201744768571902,0.0836536130804984
2021-02-28,0.44208100425291624,-0.6535860895912821,0.6649427337019469,-0.47639255047606943,0.021857037836808944,-1.1714442461743322,-0.01186845472070855,-1.0060867364196415,1.129604574756507,0.7027720982153676,-0.3143860404315379,0.6235307569650126,0.5879803995656983,-0.6841333180251201,-0.01777858809968054
2021-03-31,-0.35044090236491254,-0.2521547531333943,1.0413364120671351,-1.2035954558203377,-1.3361959839243858,-1.5177960142014404,-1.6101573880400264,-0.14651622983403328,-0.114392668329305,0.5417903641475659,-0.41299551126253836,1.370318029029348,1.6487563865308388,-1.7872403964147863,-0.1408574327165956
2021-04-30,-1.2528429301032975,-0.6640786603851443,0.34871274838804633,-0.1718610872732273,-0.8783278530638408,-0.9053262888020205,-0.6633202196796467,0.18190718322225335,-0.44749936921856337,0.23377794111361735,-1.1719804767434092,0.43107025505467533,0.9267561043795287,-0.2947158371184798,0.04646312472320068
2021-05-31,0.22238761389812242,-0.7884190798832217,-0.15250712227252797,-0.5125396363486521,-2.452719037193999,-0.41107330704273104,0.07922096423024562,0.15277920869729592,-0.39710109573090624,0.2364257464991248,-0.6496002865742063,0.052063215315070764,0.21596442085690093,0.39699738111421273,0.040391794470600186
2021-06-30,0.10138291902221719,-0.5266652788429338,-0.41947314914233313,-0.19411615784857464,-2.387580787148602,-0.21130489832339164,1.4590905729641312,0.19718803807887425,-0.39414252024746893,0.1983525434246138,-0.40073871379421866,-0.2772919023784148,-0.13368371689775121,0.4965610209552958,-0.029738721712697706
2021-07-31,-0.5403944866159986,-0.10872922852537563,-0.7097494194359076,-1.7125970760034466,-2.1061877956718718,-1.1051119202827144,-0.953064197966712,0.5037797355893257,-0.5937151662602284,0.02145589011606217,-0.6630890350799603,-0.6868077913735486,-0.4995162830738243,0.4887666969231992,0.12820312625189673
2021-08-31,0.78759053072697,0.2205107815774096,-0.42459012930799767,-0.836360322681263,-1.3757220790529685,0.8982434836070428,0.9640474516810824,0.3265193481164071,-0.34136170920280057,0.17092905346476137,0.16760399675880988,-0.2788342039514389,-0.21817047119558033,0.7945439140874956,0.09471242592265532
2021-09-30,0.4718971389709583,0.4887878495494339,-0.738251128205278,-0.6972695581743065,-1.0096331455247358,0.5664099001501148,0.2729226499991067,0.15584893284499152,-0.10658892543955698,0.27842729501666214,0.749959053125795,-0.6826200126645319,-0.697269619695583,0.5527069179056245,0.058583727650229976
2021-10-31,0.1715592055214322,0.9955500478947821,-0.3872004772915193,-1.7235224436837489,-2.741760865377667,-0.5672819362265847,1.3042423090684798,0.05724507992608158,0.04326045511695986,0.28831650566241224,0.6944643909688075,0.40144686242255895,-0.3113835060948426,0.1092092835306362,0.16249025570832448
2021-11-30,1.1219358591761317,1.2410367414872068,-0.39781527769837316,-1.3507872288687846,-1.7699017613054484,2.9983196222949373,1.0042313176969933,-0.4625506020405331,0.7148530078741652,0.6607442760435173,1.5322275848542757,0.07155743142301163,-0.43374846813894324,1.5202383937152253,0.03323874563414931
2021-12-31,-0.09690548385828586,0.8167296072666878,-0.02066835183803791,-0.9238920609373434,-1.563110496597124,-0.7429339611311679,-1.5912323936722266,-0.4534484939499545,0.7340462464124302,0.6008151906773582,0.9759667270282294,0.7650147992455003,-0.10388902195849434,-0.28997426549172745,-0.03104757166830484
2022-01-31,-0.6787330592367448,0.22742330528052124,-0.03420133062750018,-0.24474335776782427,-1.427573754271365,-0.9076548593581065,-1.705978766304993,-0.17558388224968494,0.41068337391252424,0.21159464546458906,-0.0063185587882195506,0.7687516916899062,-0.09381338875361901,-0.4424808401899425,0.00032421041539767217
2022-02-28,-0.32273539614134034,-0.736713232614818,-0.3425678469361093,-1.664162037465296,-1.3337465005893603,-0.47360164539624,-3.2653142670542836,-0.06770052867908852,0.2959759620260918,0.01967322343872309,-0.3855185601568536,0.22182440771158987,-0.39891915802421407,0.029015421872895155,-0.09046765972721058
2022-03-31,-1.1925542544024315,-1.4207816183283888,-0.5963537515563564,-1.2069986096813452,-0.6935136880520437,-0.016330543430509877,0.7613745163958906,-0.5044328841638134,-2.0868292577164276,-0.6415370237080348,-1.252687749057552,-0.4794913762729333,-0.732651130247374,0.3564342098248982,-0.03368030405229867
2022-04-30,-0.7197660260915615,-1.341589654844682,-0.31959586751652413,-1.1784502977380784,-0.6166695387686961,-0.09622856157460873,1.487991672284854,-0.19250483200160962,-2.1133949265845136,-1.0877877752781828,-1.546289994690498,-0.06056380613626617,-0.4915031851233883,0.18070623979763156,-0.003001717519730739
