JUBLPHAR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.032745411513316905,-0.05406493582167955,-0.6872648056537234,-0.39021396642346895,-0.78223537548012,-0.36927078816737324,0.7183271831240021,0.5741962793011774,-0.5063073704704341,0.4562222758811817,-0.3338724969152051,-0.6487843346748625,-0.7386025626110161,0.09764394770913708,0.11417336912873913
2006-03-31,1.0365732525225286,0.34166911515359355,-0.5936428731187685,-0.025442103054891464,-0.48940290193621216,0.3752691461344967,0.3493957642944234,7.196441291639723,-3.983513581908152,1.7789408567596197,0.5012394715742069,-0.8234660961323662,-0.528772540100039,0.20739999558248645,0.09803066466738086
2006-04-30,0.9090294098528087,1.2399971483250838,-0.5181161686529446,-0.29259458291787993,-0.36341148033210563,-0.3791786383102353,0.620881041296241,3.5244184955684608,-2.8803971387873024,2.768818631906711,1.476605074259964,-0.6762244810335746,-0.4622883093338983,-0.03210846432291696,-0.14678784785034862
2006-05-31,-2.029653700041288,-0.04045238554032606,-0.7474549471788946,1.326876028168281,0.280040964813868,-0.718630093198681,-0.49189015893846993,3.537805554004353,-2.4154417025798343,-0.6764644959398278,-0.7260352017505656,-1.499181783790103,-0.5272242048835633,-0.16494464230967243,-0.025503023005503708
2006-06-30,-0.9324971513916306,-1.2539895843290112,-0.7526132428765371,1.1597694155466076,0.46281191112222225,-0.8526763258053596,-1.6078242817067667,3.0153822127314394,-2.0943856810960697,-1.3248941011429067,-1.393108638145367,-1.4375319120011052,-0.5085014114982505,-0.2515923142293583,-0.08049531790983128
2006-07-31,-1.7389051299889502,-3.3873645151999265,-0.8040814189565482,0.04938386105250413,0.6883928412724887,-1.47637792428281,-1.6691781122024658,2.8248387453198527,-1.8619955788892046,-3.149792703653844,-2.7400866215285826,-1.4656596184576598,-0.5257736059436601,-0.30374503448512385,-0.014459685190351406
2006-08-31,-0.5615796149452227,-1.774675392544008,-0.8942966030813265,-0.49007492005052755,0.8038815329758995,-0.9425489913215269,-0.5048479696330429,2.4341660296377277,-1.6527320391906286,-3.062222166574351,-2.449271847144597,-1.4236968622340695,-0.5733174966041171,-0.2738373763218374,0.01945242592681545
2006-09-30,0.008045387105743476,-1.2230176692174644,-0.9425453789392958,0.013229273988734637,0.5394200468295124,-0.38919950690932326,0.28685824936684157,2.017551681669235,-1.4719400659152382,-2.3805160561699528,-1.6247699846806518,-1.2700895659069975,-0.5752825657744143,-0.33382127949672125,0.08384122309012572
2006-10-31,1.203942894463055,0.3155052185451753,-0.7514711847950643,-0.003753832140843397,0.6063956701473648,-0.16640908385822403,1.0924581176991497,1.5633605895601959,-1.3040007625991776,-0.8349401224282511,-0.09065276666964099,-1.0504196734194475,-0.3797995174688771,-0.30596288292188745,0.11438858785927263
2006-11-30,1.62876415102803,1.5629039199844068,-0.295581990545451,-0.024783117210373184,0.6274455031397295,0.0451678718485532,0.6235193540420051,1.1539347486729177,-1.1530466370447967,0.9003070757329802,1.3667944085407877,-0.6845057298329207,0.08340288827175571,-0.18136462780702575,-0.0594105956008127
2006-12-31,-1.2723628725499234,0.8685834429503883,-1.1192532245090123,1.380740241192856,0.7832550671410649,-0.8538906167392408,-0.5586632546329489,1.2053413151438892,-1.0569874537438302,-0.35524987981192097,0.39649972271281053,-0.9871915085655534,-0.4452810504570367,-0.3527452770061553,0.11417214818002408
2007-01-31,1.5928537520338704,1.125581314111694,-0.225126966839326,1.5356015069158053,0.5792139430018556,-0.5252739762861331,-0.39441399551235723,0.8818822972273378,-0.9373959580397808,1.577846424038272,1.522176698323208,-0.6316687359245465,0.5633603095570394,-0.4899873675521751,-0.09730945732757594
2007-02-28,-1.8270037769945893,-0.8921592358729218,-0.9661500097799428,1.804239643934629,1.242473004463226,-0.8276766181530113,-0.9908706993791606,1.0407279943910641,-0.876020256126281,-0.5831328103596719,-0.43104637102366433,-0.9340786541032078,-0.3092488578750902,-0.3754614441291033,0.05941711528068337
2007-03-31,0.6115611217063004,0.20424629056445257,-1.227469929879519,1.5411881517847883,1.2001770129037044,-1.45931940079436,-0.71916866060254,1.998665778574423,-0.7776715500757159,0.41066505914847556,-0.08137055515159511,-0.9969758092927763,-0.4371353022491767,-0.30408013939990697,-0.00022070670375845742
2007-04-30,-0.25316888404160165,-0.8631703684297303,-1.6927629650394889,0.5775907111447208,1.0283480166490875,-0.8157200227610937,-0.5307945186276437,1.5834266463252513,-0.6761934879950761,0.14293781221018007,-0.3725420240794305,-1.1178994802040763,-1.914810590922198,0.08050955903863345,0.08982908226029257
2007-05-31,1.0887247021196729,0.9044632743351587,-0.2800929691598168,-0.35730350586398935,0.8002076372639293,-0.2260368960458411,0.26949866691302543,1.0850403177455912,-0.5475534489699362,1.6714907766612803,0.678898047567961,-0.6651852526237451,1.5050423894697842,-0.3107609952327371,0.07933161254158907
2007-06-30,0.880822482750037,1.080932665644557,0.5638475455228078,-0.30607767881594333,0.512478341910298,1.6015446410066132,1.6004647756589068,0.7266755894964314,-0.4158800896865064,2.465608196658682,1.2370325169804264,-0.32811136077574243,2.6950656272697815,1.1428647653010617,-0.007483104474127522
2007-07-31,-0.3950903245812301,0.9617278574300775,1.4327383297435834,-0.2354785371898314,0.20066825833182894,0.4039181942650844,0.7210101619025574,0.6091376019109689,-0.3052810273916621,1.522903726556147,0.7384397805984069,0.061343730951301724,3.307785267389944,0.09450131737118751,-0.029537771178663796
2007-08-31,-0.6981356644272857,-0.14113705206964486,1.315238602200402,-0.1675018700097364,-0.5697287169917117,-1.4699490099381656,-0.39762112956400397,0.5540215877432897,-0.19653259392216244,0.5515730053015941,-0.13737871809255822,0.5138040712506695,2.5536690249677725,-3.7753360339931885,0.05585312854014194
2007-09-30,0.5445953493153923,-0.3388808228062425,1.7522655277951806,-0.6121878841404585,-0.6503601049816765,-0.5803765499127174,-0.824139426260544,0.26578560775039495,-0.04338815957727047,1.0607816406225605,0.22184573159232765,0.9571555220996867,2.3618775044357054,-1.9158614308448696,0.02763523626613502
2007-10-31,0.12224741736398785,-0.0166749354260948,1.0796631813433801,-0.6749491234413555,-0.8328342065611044,2.1022837513368886,0.38240669490242585,0.04374329502367965,0.11933566688143442,0.9790842721520389,0.1157485395364157,0.8420327669651653,1.4399867499862387,2.2746298701837278,-0.0583543119059917
2007-11-30,-1.0800891817020566,-0.26150174292814166,-0.40088173251848325,-0.21332917964955964,-0.7539674321183399,1.147282868545014,1.0224005156163603,0.10676847495061971,0.2637685273802096,-0.18303523823663945,-0.811692531568573,-0.2795305016064753,0.023611325934961375,0.6041399636215649,0.12474145954321865
2007-12-31,1.4571678172803297,0.331440526987062,1.140831075497675,0.7955592817110602,-0.25312037750704797,4.9064676862230066,1.8190209632226146,-0.6246467917512866,0.582885804788399,1.253795291511218,0.6214400708334631,0.6165288052965974,1.2279270114691236,6.511393575346347,-0.08687819459614533
2008-01-31,-1.411321004548604,-0.6764858850586576,-0.5533540760891176,1.5115787466022015,0.3193628681932819,1.7858487302392247,0.5247420870099964,-0.3917075750958641,0.8609445891836555,-0.27774558135793626,-0.6355079996230425,-0.6542431150150185,-0.2770328254518796,0.7227789202567017,0.12204758899624317
2008-02-29,1.3458737442932698,0.9149617731100317,1.2736123951603082,1.5846681826593925,0.7921901469620635,1.5123493514433142,0.8467788444041681,-1.9264962268913064,4.985524855134401,1.0466648362770412,0.5998907432950272,0.3068817647397973,1.1822090716391784,1.793786535711725,-0.0858810224725031
