PLM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-11-30,0.6912161315879704,-0.07148309173909985,0.8230103910007469,-0.22486598080850145,0.16325696059305694,0.08719043486245746,-1.0487620084542641,-1.4868518510744142,2.420171436275523,1.4204062385648195,0.7503979286398887,0.4390611345287938,0.7359707642058287,-0.1729326077289116,-0.023711545146421358
2023-12-31,-0.4338947954603424,0.20275612232651705,1.250538746052536,-0.6915963286808874,-0.08529106582272424,-0.10298552716198486,-0.10111140519588273,-0.22165270681984614,1.8288370507339249,0.9393548342465106,0.0826189839426349,0.9662011295689469,1.250754903693585,-0.4909369256497982,-0.0225697248848208
2024-01-31,-0.4556439176409727,-0.10805169478552179,1.2440794043343617,-0.46620475883936047,-0.02156945337243955,-0.4549363272739118,0.21449969658542628,0.10185700392698119,1.517336336110231,0.5916483456785382,-0.3913143155226677,0.9696421353620228,1.2709017049584503,-1.0353415441979812,0.07056373739807338
2024-02-29,0.5694425852109726,-0.19942794818548862,1.4237135277000836,-0.5732318121196841,-1.1762949857464025,0.5485056917093478,0.5197233247889275,-0.9364921801026861,1.2899859601939356,0.6909798806259091,0.14991344626051442,2.0715252968002402,1.316525714190166,0.4839328864274778,0.01652772883389772
2024-03-31,-0.1364514585669805,-0.01385822236488263,1.3037497631792119,-0.7812588191604635,-1.6111196174207152,-0.7568726176240961,-0.6980616628503873,-0.6065441064824357,0.9271882417572342,0.5287468808921967,-0.0018289667333545416,2.547197427664515,1.2524888127706983,-1.599039431881018,0.033414815233849975
2024-04-30,0.153012126169582,0.3775785727556711,1.2311838957188619,-1.2025978181459356,-1.4627429613805678,-0.7313262313749427,-0.22990722495515845,-1.0593757608032999,0.9416403609893315,0.46109942739813997,0.06347270879191488,2.196998477779486,1.125644036556764,-1.5081989746021305,0.09239032411039409
2024-05-31,0.8823688875653345,0.49722129782862395,1.5960073228246425,-0.8233954628968222,-1.24688834275088,-0.10920352509058731,-0.4383609322418359,-2.169151081245073,1.1913303672279385,0.6189899752510089,0.7244987173330005,2.4052980136466378,1.278141224545491,-0.4562534387928961,0.0687690521101032
2024-06-30,0.49156179196327426,0.8408855190635336,1.0029530293295572,-1.165800757128069,-1.3665188409953852,0.7135031889860547,1.3359930280797936,-1.9418377471148174,1.3039243913094893,0.6475140692402517,0.9763353975189097,1.7965854294271701,0.7400455737811764,0.875846849948016,-0.031011256402730048
2024-07-31,-1.0752623102417853,0.2452138875753339,0.45973717389091445,0.10350498463654138,-1.1640718054254608,-0.2564623516144467,0.5568551435451062,-1.2609273528956595,1.04715272401724,0.32445964320761345,-0.05830162880924463,0.8744637266288026,0.3072633275023836,-0.3915018948357724,0.22260910632259923
2024-08-31,2.796486888866351,1.499632451244234,0.6484683599210379,2.192600880652283,0.7136927432602487,0.6974707160704021,0.057153792516487015,-2.5527848667007595,0.8477873077926243,1.0899693747975328,2.2668281339555025,0.03617650195958197,0.13321259119123854,0.8315084996830262,-0.010101095986503933
2024-09-30,-0.7248086951413342,0.6007731157158891,0.8690326194897543,2.4132289798733906,1.0993209988598511,0.5826153031854708,-0.4017092053780734,-1.359493656883524,-0.9169042910943939,0.6659133512250643,0.8429322512815733,0.10183927008873095,0.41788203823109105,0.7635444053451969,0.21650747599678088
2024-10-31,2.417863857966068,3.007579917488753,2.01460875349543,1.9127974739720812,2.0612999864726564,1.3196181783998981,0.6113346013384768,-1.8916380474984327,0.022183736743290737,1.0175886504816796,2.6243094972864136,0.42836226811106437,0.7822827535601252,2.757937244865142,-0.032423423917161014
2024-11-30,-0.9867887590724934,0.3690395328011399,1.094923508902485,1.8476451364912299,2.5677234982398973,1.4323431645152378,0.45434689871298567,-1.297293354946765,-0.2655361943763512,0.4865528558888088,0.7888911654141942,-0.15034010801785247,0.2723998819881975,2.065010238002847,-0.06202604718390608
2024-12-31,-1.2806730082899507,-0.08402809659293543,0.7915733952557853,2.04441022354904,2.7119737979006473,-0.11462345541098298,-0.12123119038756251,-0.6613828063776411,-0.6883722659411321,0.0010963333239331875,-0.5809768938473557,-0.45331142780639777,0.2591583236483753,-0.21268416156974068,-0.11549142766412399
2025-01-31,-1.9754973838885217,-2.965681763846293,0.14732358246811858,-0.7667930463355146,2.852822076074974,-0.25520962099605815,-0.5416810615467494,-0.08267120497554141,-0.8126506973509906,-0.667559617419964,-2.2070471473084576,-0.8886615491816502,-0.09282820522898014,-0.3471132392104797,-0.1351267786167127
2025-02-28,-2.012962980307831,-3.328125586500277,-1.2122759842519828,-0.8267929016320493,1.7171886748472613,0.31565436901527727,-0.5544453463175155,0.6163972936386373,-0.9464583127877846,-1.5511932134436426,-3.0846557870670526,-1.3659945498798571,-1.2884843224659992,-0.09145972266752897,0.09807538460802558
2025-03-31,0.6997562914431996,-1.7178299654681095,-0.7915157400857309,1.2932335860343234,1.8512259682029608,-1.837318583594383,-1.158571797150402,0.48040585293879084,-2.4732095347369185,-1.2739711077920894,-1.7695551351887941,-1.2028933023031263,-0.8830949898716177,-1.3121420381512543,0.13664423560501288
2025-04-30,1.064275168833182,-0.0501223283340542,-0.2183966390727478,1.588479136513748,0.9132724853586722,-1.2981263293145016,-0.6360493961253473,-0.0502827554896613,-1.6005073089837059,-0.7751990407931072,-0.32992821788849264,-0.8150045261678032,-0.6982418391038383,-1.219140668884736,-0.13071595686650211
2025-05-31,-1.762817344561582,-0.026162629684342555,-2.3032765950895615,1.4016718593700324,1.1233771847981529,1.3195175628851992,0.2588120198786269,0.8233917256381323,-2.507409768860964,-1.737172329962296,-1.1463765695762553,-1.5871396126848125,-2.6566726863847205,0.24152832893126963,-0.015617648210255502
2025-06-30,-0.4922748659832214,-0.7307370132884993,-2.8392958669302044,1.0608965921498614,1.0168959344020645,-0.6105097411064544,0.7752953155382881,1.4312629311137075,-2.440235272130073,-1.9590647372434935,-0.9937405511054129,-1.6635900348841144,-3.014882380413314,-0.45504377998038315,-0.13757419512841063
2025-07-31,-1.659698822761444,-2.328233799556002,-2.9883322207319885,-0.47264683460308793,1.0443379596644995,-1.198812081978888,-0.0232728960554702,2.769295885390681,-2.0120328895169495,-2.773561913160021,-1.743027433365898,-1.7228617809462548,-3.11304281494507,-0.38154639370983473,0.07340737440458911
2025-08-31,0.5235387298272967,-0.8881479864884614,-3.0823916692903683,0.377412269775331,0.7761381014178048,0.2451027892761516,-0.5028716867015225,1.7702873348907966,-1.712374105270686,-1.9850465495559977,-1.0682509807723803,-1.7995610949973333,-3.361075764740135,-0.34047794008909577,-0.0681061447683344
2025-09-30,-0.8270365189983362,-1.1355477299931949,-2.691842186229336,0.3696406373744008,0.49915103460723065,-0.010150566178210182,0.3729107988790493,2.16891431901031,-1.8504478659632275,-2.466619815433258,-1.3514914492809968,-1.7113164563937684,-2.9554927939686255,-0.2237331768328687,0.026142630703798807
2025-10-31,0.11564844120793936,-0.09589560665409638,-2.7456322859390236,-0.42228976449873973,-0.3052689851150695,-0.649988671210166,0.36599329538404024,1.7327533192329998,-1.4422204150356925,-2.0632050745161434,-0.6955040885735565,-1.9543067189143266,-3.019389487181182,0.04398654504484703,-0.030773221402385014
2025-11-30,-0.4531125914394668,-0.6792368953204404,-2.2911207376441043,-0.9403205663620294,-0.6520979245604525,2.3731264950766477,0.916617588582826,1.7046570175619966,-1.264857416109159,-2.1226760434852245,-0.6808233161769337,-1.8466293125639643,-2.489267266388532,-1.3953707005814548,-0.08915618767703148
2025-12-31,-0.9947181693988056,-0.7668761685809387,-2.0331388974902023,-0.6733085115017173,-0.5063508677255086,-1.3520280458849716,-1.7306156092507625,1.7581265125475654,-1.2990276806627932,-2.587764686089018,-1.015836431454149,-1.6611765901973483,-2.236139709264167,0.42266908190602365,-0.1537654953332176
