TRP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-0.519994300322969,-0.07016915661540767,-1.7390346436029467,-0.12290023593191692,-0.7692430360185001,-0.6911313211855257,-0.43500240703386117,1.2509540341104735,-0.6563459590224283,-1.0424835114787283,-0.22377410048525345,-2.125912725150966,-2.1548514477469194,0.013846239641958451,-0.03433727559700964
2007-03-31,-0.7437386366139974,-0.7581706201804311,-1.5531613226023686,-1.4808031538280135,-0.8148675816229796,-0.6650146731447101,-0.8920307465092945,8.541342418082401,-1.822886953111624,-1.3674375065422262,-0.6173722040532844,-1.8829900474595107,-2.136147559263542,0.029099029312074396,-0.006558744560824995
2007-04-30,-0.3896328809544886,-0.7852510075742012,-1.592067651884071,-1.220600253716734,-1.132425942939696,-1.3195532782821644,-0.6292869552867569,4.007509232549274,-1.8593518125759834,-1.4916847949802705,-0.701198585635509,-2.1509028447493668,-2.2122972622864747,0.43079917270837903,0.29459826078284773
2007-05-31,3.4819468240281672,1.1209783232197275,-0.33879483269677557,3.4490798765280797,1.9999962320844429,2.6285125633957183,1.1542843098782014,1.5833678341884674,-0.06102413291551367,0.8266049957846288,1.386108193700499,-0.6756847639507325,-0.08277622664927538,1.388491105974886,-0.005991261488497803
2007-06-30,-0.41184727598650434,1.2086386058379428,-0.11881236901883568,2.511053985561097,1.8747513877698097,-0.15658723682991105,0.16071428560779535,1.4934850777561588,-0.2002660172864701,0.5948017481066671,0.8510127907292327,-0.5320525005943043,0.2530209622249341,-0.3116687453766267,-0.14606838098370975
2007-07-31,-1.8571636787438064,0.3202505375718499,-0.3088127823918251,3.165393015078593,2.3169700175275483,-0.3849570709480769,0.8072300524780739,1.9290820829438156,-1.3651784435343572,-0.8342237807365583,-0.5408538439981371,-0.6804471521764234,0.15332594703340605,-0.4052528528057353,-0.08170838325198826
2007-08-31,-1.01838294816666,-1.8778526127231625,-0.7577633121227669,-0.09746643801025323,2.1405695261748376,-0.5739795716490856,-1.4405846797483919,1.93059833868834,-1.8827083005050274,-1.6949760333147033,-1.1304081002015947,-0.8938941198837838,-0.611326519471059,-0.24017267574925888,-0.08644863077331567
2007-09-30,-0.9995258048419688,-2.1170327400320206,-0.8379571657562968,-0.7303760295870465,1.98375797202957,0.6063870610438427,0.4404475884671991,1.866451813729042,-2.2025746090173586,-2.6327638875250217,-1.5925177777363864,-0.8931844959826684,-0.7666006795874334,-0.008671561728070246,-0.025642430613337555
2007-10-31,-0.35020503610907805,-1.240041706920209,-1.08422711661289,-0.7781287377867262,1.780135360972408,2.844770735884645,1.780116557369235,1.5790649000011385,-2.012988456837085,-2.725353000706262,-1.553008625425907,-0.9629904342253981,-1.3281831544591705,-0.47920515114624507,-0.04019088058324534
2007-11-30,-0.4644409117050351,-0.9369409027576673,-1.1079236875800451,-0.8474659146658622,-1.0486695476840664,0.2628076615682529,0.9791814701755317,1.3966174327096785,-1.8590759055922874,-2.861080910411747,-1.2617998832519248,-1.1814020698584558,-1.4258737270732422,-0.1293402019266976,0.1222295969034966
2007-12-31,1.125997662413782,0.1592635066245874,-0.9420682259825239,0.18578607133173683,-0.05882373378405849,0.6575539879919756,0.4254777437414097,0.8231680283868138,-1.0645874263256787,-1.1523758566628368,-0.07192625157485075,-0.8675451179940287,-1.0630071273159172,-0.2107208908270192,-0.2324086733076036
2008-01-31,-2.497573726221576,-0.8489821086663554,-1.3457943249000859,1.8319077753803972,0.5670438077106732,0.5628285412556348,-0.7797782151240056,1.320052635603324,-1.9583505201027431,-3.104903406299776,-1.2276005879009213,-1.1602960249847725,-2.190296606851449,-0.5265735317160238,-0.012658396871923465
2008-02-29,0.028277786491293932,-0.6437176721349236,-1.2302632480007507,1.700890072860852,0.5516588163075282,-0.7637918995326428,-0.9602218798814754,1.1006196586524843,-1.8138157529795966,-2.451554076098324,-0.9720890488559514,-1.0648899749256284,-1.9110199660512208,1.0829533012627508,-0.10890536162436601
2008-03-31,-0.9217523035129651,-2.1045396043524445,-1.3213676178387046,0.4620489980823381,0.5796960114400171,-0.7166161677569047,-1.2787916801094383,2.058735761780939,-2.380655389776933,-2.5132483533797045,-1.412770725216752,-1.1231278720199307,-3.0552956243362055,1.2818886258490088,0.10737552960748863
2008-04-30,1.2208407663872374,0.21213273508068856,-1.0117252271695327,0.4053637298646824,1.0162773432388317,-0.8498411761619762,-1.6498001959336284,1.1536290260065298,-1.5591368403897714,-1.4066011918594696,-0.1882200608019606,-0.7919057483717055,-1.6762621227941321,1.0050900212971643,0.004836460999439603
2008-05-31,0.19924345468310392,0.32149643536633765,-1.796683069532075,0.3666812584543927,0.983320251088038,-0.24805029978179183,0.6768324018153736,0.8483188456205429,-1.2253069335838447,-1.1612937701634034,0.08760746463479492,-1.234106385783815,-3.1661745490047433,0.6762019839195301,0.021354912750717117
2008-06-30,0.3198901352800594,1.0865278754630479,-1.7014789557963088,-0.5364257657487659,0.5632248349573998,3.028135162909431,3.122216186687398,0.5699578104623361,-0.9125182429803033,-0.8771270508825497,0.6732617585724393,-1.2335426360950716,-2.4557830735708057,-6.352255439230026,0.12177978845119913
2008-07-31,1.2625562571515005,1.0910631714357326,-0.8149238013136352,-0.37785964417201295,-0.35096485126195476,-0.24301980439621595,1.1520708670007918,0.09964220346104655,-0.4104304936400301,-0.13259000841665017,1.6216558293841066,-0.8518073739942529,-0.7915898686264257,0.22584298664235905,0.08234233668831481
2008-08-31,0.7809936553795649,1.4732753309034758,-0.11396234279023909,-0.6348449195158633,-0.36047454501984233,-0.22889187415447432,0.43038551950636006,-0.21961554334814665,-0.05282370483813495,0.3512004539940843,1.9120841562253739,-0.12243447514896168,0.11319547533329245,0.0835375626937564,-0.17787261113422373
2008-09-30,-1.69969425660356,0.18743558437254776,-0.4334766489479252,1.2762844082895557,0.27824820357359437,-0.6144098330550646,-2.8327026573117946,0.11547266607729637,-0.4435613377723909,-0.6005917231933589,-0.17951228436652736,-0.31438661050642475,-0.4226822502963643,0.30922681252908985,-0.1995145171743699
2008-10-31,-1.7576587481582198,-1.7047773359385952,-1.0551626861618841,1.0790189831361359,0.8764132341204961,-0.518107158764157,-0.9539726238298868,0.5515122206666477,-0.7240405982459531,-1.4331851068479378,-1.5838219485628557,-0.6455276050175609,-1.6650503046390468,0.4911238121596583,-0.11483143965286173
2008-11-30,-0.8519729882848334,-2.6225568732956943,-1.2595589838673122,-0.8056820648957763,0.9048559089863729,-0.5873221552603588,-2.1212882137485685,0.6850735809070937,-0.7174489052208559,-1.5491689774826072,-1.9392056131432458,-0.7728548828744549,-2.219711619454836,0.642723970925449,0.1280455505898237
2008-12-31,1.2478557093734197,-0.7189319673810698,-1.147544208867873,1.2120221299763474,1.2698459362841397,-0.48652879074444266,-0.5422849811221444,-0.028571455751194928,-0.2910266390954544,-0.743782485423198,-0.7565951963742842,-0.5614764528958563,-1.6030859625945155,0.47975083797427714,-0.0335193770977076
2009-01-31,-0.12962381096935813,0.16144809981309016,-0.2816813878480611,0.39084849069388716,0.6817761416459038,-0.36798863509683466,-0.21297963937839995,-0.12266727513566583,-0.19621006814184594,-0.7026270398600879,-0.5513477936606228,-0.0009203703234235733,-0.4580152636453545,0.14308721633820332,-0.0027186242389932733
2009-02-28,0.13102573519391658,0.734084636164686,-0.22499584256010924,-0.24451718844785084,0.2501502697172312,-0.43601295535948537,0.1715570823502322,-0.3866330314094044,-0.030030044998268286,-0.5458263914444974,0.03337595188288997,-0.05559851292438862,-0.3613606886191275,0.1629756333106007,0.013221346438142626
2009-03-31,0.25692021605990867,0.15361884101542186,0.3471166107602342,-1.2459903376804398,-0.1245644961356081,-0.39007411853614665,0.26876748024280805,1.1096225957789025,-0.3260377844158008,-0.34727805997571015,0.4573859275092164,0.45236392958040134,0.33696896057893827,-0.02474575251139523,0.0857668217574251
2009-04-30,0.8408936045359686,0.7308563436708488,0.2312769675437773,-0.8985048957541921,-1.0828690701283343,-0.3545387278385731,0.30369818308841884,0.019847083598770607,0.037226350329059944,0.11120752943301278,1.0412063989414284,0.18920083894804215,0.2010898109057822,-0.002181074482285825,0.20109401805273278
2009-05-31,1.7384464129752986,1.6839268406108685,1.248276300082103,-0.1616466685140738,-1.1974487535921972,-0.1903200622467904,1.6532618380777933,-1.4937835831360515,0.624758507726402,1.114164259943988,2.1583259805530863,1.6269254830193294,1.7857329423225081,-0.11653889298427433,0.006921988116004497
2009-06-30,0.20058078351311254,1.6190944397255995,1.2431151565184164,-0.05540811139240616,-1.231563206784733,2.8396212048339544,1.9040744614586453,-1.6705537813660023,0.9259684912855579,1.4812688516236694,1.750346693715278,1.595660458134067,1.6104512525124517,1.3050923483646362,0.18013105674414534
2009-07-31,1.720213205062396,2.0615796210957082,1.8191105951464226,0.15759703417364937,-0.9568873556550267,0.1215406072103135,0.6163888140622319,-2.8701231126017377,2.5470093141825547,2.9305864439633504,2.6071590526290906,2.241791343055007,1.867021145582625,0.14416933103036197,0.21339539292375984
2009-08-31,1.8423543789828398,1.9332946009463268,2.912327361419038,0.36698021934785824,-0.7694378051583552,0.8310913117800602,0.38694444247423454,-3.4725956193798337,4.268174427559835,3.4865846619263503,3.00150225344326,3.3921777923760876,2.368657708314777,1.3766865285020877,0.1679313688325088
2009-09-30,1.275939150934122,2.4015819469419823,5.507666823191033,-1.4428940814861089,-1.2168372359415096,0.7879044119257553,-0.439652386972066,-3.3095222457685995,4.335150597559577,2.9314839026560833,2.5967728541620447,7.282761952872542,3.8834731069494546,3.542179324653262,0.03883499826991376
2009-10-31,0.14068789758356645,1.5369082258198663,5.390246336722054,-0.06820687363397668,-0.8105499956731107,0.011165619477441333,0.06791584719953402,-2.755284304233832,3.2224765698871227,2.1776298997132213,1.548259343396375,5.481231650794531,4.252982254056419,0.8217395233014463,0.13884322734318577
2009-11-30,0.9185372288880268,1.110526135391514,5.163862296620714,-0.5933888430195479,-0.9892104754018382,-0.08588255679358445,-0.3714870612171553,-2.5631184700150103,2.9793667372633035,1.8979956689094306,1.4976316785820012,5.625333682731348,3.9546451867413417,-0.02180220623831123,0.04589675946368678
2009-12-31,0.11520991587859017,0.5583550214656064,2.9953473970335485,-0.900566957359025,-1.6174983973744481,1.3785388950732218,0.24988621142117753,-2.2487372787155318,2.4183280031040724,1.5493582480157706,0.8944908672024469,3.569870453832201,2.491056924344714,8.074943853623068,0.11871857904421973
2010-01-31,0.724102502928324,0.8297027395719613,3.117253829824191,-1.0019402480599813,-1.697375503003165,0.37483132679503545,0.34724052102171743,-2.0418033556278568,2.154302988513372,1.390517596211802,0.8641882920456491,3.762710980452311,2.3744313885005495,1.5904857737870897,-0.013794573948251208
2010-02-28,-0.4993801288828553,0.18398189785714728,2.4743965178268326,-0.5477553511610876,-1.478583769354767,-0.7351306001896012,-0.15745378764966955,-1.7202178978325846,1.6253559214137985,1.1018679904281843,0.26021139870800797,2.7532433947945028,2.0371081572928347,-2.520281732586082,0.2200133718393507
2010-03-31,1.5648886740645371,0.8131944272381153,2.9390722522566963,0.7501516255509613,-0.7743051911015896,-0.5103852629367226,-0.6206053438811266,-1.4386980813572383,1.2608543267451902,1.1235861695603262,0.9669906032336117,2.574107976953103,2.4917194062542305,-1.8099708831782817,-0.015669204550806348
2010-04-30,-0.6321727340696249,0.2000053294107234,2.046781594496979,1.1809771802957032,-0.3527193031811787,-1.443664071911335,-1.169087636638641,-1.2479531911091524,1.0205864927618185,0.8815484951793681,0.2902732454761316,1.6020313553148648,1.8455634977257784,-4.53708357574357,0.04657419121797057
2010-05-31,-0.04130487917167812,0.4168586527101947,1.3406439339614413,0.8107704014986407,-0.44443064091124174,-1.2579321016907528,-0.5458344559334416,-1.1207037695130406,0.9488980887050437,0.7437899464808808,0.1285087504673696,1.1135955953084486,1.1577602553927273,-2.2859014830155897,-0.024180798197214626
2010-06-30,-0.6773697793342239,-0.6425476403160247,1.143267870592868,-1.1629500748974637,-0.06521757031106934,1.7376569357569744,0.6755612520568169,-0.9439317887870664,0.7311225597304565,0.5576266801039257,-0.35556104636632796,0.8232412147750825,1.030639961322413,3.430271694004935,0.03246549773360245
2010-07-31,-0.16251027262013945,-0.4162222374814341,0.6900599675984743,-1.1561036441769363,-0.2440918970505064,-1.2281388106621185,-0.006205864729935122,-0.8453509873933266,0.664243832545806,0.4521178521455949,-0.4035981943434737,0.5147415583827131,0.5842758681856886,-1.341906362183796,-0.03977654068048888
2010-08-31,-0.7650159586784606,-0.7546402827995415,0.11822190682766892,-1.0945631717090718,-0.102600387376668,-0.5625171501798822,0.6310230972176122,-0.7018987833671656,0.45421510754676575,0.30142541560435665,-0.7793920000094176,-0.027691569839993293,0.1144722877631302,-0.38734799431912154,0.038294588466853546
2010-09-30,-0.03508821769830671,-0.4488349677502731,-0.13947897742579646,-0.9484135157342998,-2.6885660563899285,1.0283515207201241,-0.13091171185079434,-0.6323144678463525,0.4316261180563556,0.2524351457766777,-0.559693084276452,0.7127746415001586,-0.14402274122383812,0.5549536580743815,-0.02401487620387374
2010-10-31,-0.7168478858682036,-0.6805464209144972,-0.2756844573758847,-0.9351446369940672,-2.2112886849524362,-0.10900889795572599,1.1773890336438897,-0.4999238115431492,0.266123977899237,0.12530926158501857,-0.7276084473153274,0.3918864656515811,-0.2542848882557723,-0.032939520089569796,0.007997448872211675
2010-11-30,-0.5492600933345982,-0.5663532358913801,-0.5119800163756367,-1.1252947919690974,-2.1735858721087604,-0.9205510984174208,-0.512581583351519,-0.3943397965888453,0.17200703358283118,0.011575130291436975,-0.7554228782190378,0.09116529439374153,-0.48683772138591314,-0.27794159405108115,0.03670589235601584
2010-12-31,-0.31717610324598705,-0.8191547606271234,-0.5722559513296293,-1.1166896528112251,-1.9247506989325773,-0.9243163763623656,-2.142978567073364,-0.3107175227404478,0.1445190649680484,-0.09441243423894034,-0.7219730959244937,-0.0275380045392827,-0.5897909835867745,-0.260442561645272,0.009774979739513166
2011-01-31,-0.5948848263080107,-0.7357371213524636,-0.7723975737140389,-1.482693343102277,-1.9371492546514717,-0.6082872792352486,-1.0396710127597641,-0.20431929093420728,0.05065138535404394,-0.22186809557782214,-0.7690583982414275,-0.40135464263052534,-0.8071411269371789,-0.09803759687501051,-0.09869994377696999
2011-02-28,-1.9396893598308573,-1.3926242962927886,-0.9172017159914657,0.1728105697863591,-1.0447600468136369,-0.7096245676386479,-0.42352078032164836,0.03509952286692242,-0.3793545505095185,-0.559710187907255,-1.477929654197782,-0.9557728979083675,-0.9412630967008481,-0.06817912468124733,0.09272239325648536
2011-03-31,0.3966374263375615,-0.9951024223580179,-1.0976844388518008,0.8694729441786112,-0.46284901071499546,-0.38657902086862067,0.43829010654381934,0.26495786718756686,-0.9081890704805389,-0.5718238685295725,-0.872502789441922,-1.2632133820003475,-1.1434655455977762,0.014053351531948548,0.034009509921211926
2011-04-30,-0.30808022605089624,-0.8703717382887836,-1.0530572769482387,0.8570045304024049,-0.4312715521507748,-0.6523476889737523,-0.45391627881805136,0.45972046820022616,-1.026946657911908,-0.7204727523530262,-0.7393562010197378,-1.2016608913045774,-1.1113756456618533,-0.018086288167970407,0.030890740285233795
2011-05-31,-0.31901976424113665,-0.11367066292773989,-1.0896225268728994,-0.9915356551126889,-0.3785606402121801,-0.523121225030663,0.1632844850386166,0.6974870114821197,-1.1346600747293585,-0.8727488904491747,-0.6307501093445556,-1.252921027523132,-1.1700473814309444,-0.00048822919536906236,0.03159328388757012
2011-06-30,-0.2449916536135863,-0.4296043849705163,-1.0208684894959101,-1.8422584065389396,-0.3468301989121169,-0.40561958230306494,-0.2757747125023764,0.7989440978271914,-1.1685603352097802,-0.7908407894103984,-0.4778614388883922,-1.1647750742327063,-1.0867292596387754,-0.008608436622510483,0.023255423673416695
2011-07-31,-0.360240109505158,-0.4474848235139048,-1.0363081337244198,-1.567591137264166,-0.30954198480897005,1.4419995486362909,1.9308280820044714,0.8564274622519803,-1.2170224155104743,-0.6769563266087399,-0.4183882785376286,-1.1910742491546011,-1.090230321540972,0.16252569012946874,-0.08693912807541614
2011-08-31,-1.71426564991836,-1.0904943247220944,-1.0887878088904477,0.18074324166551195,-0.46098424480498534,-0.4586279257312229,0.10081066700178569,2.768574413899124,-2.5060691739590233,-1.22350661168286,-1.1126716546159148,-1.2594804793676595,-1.1140343650141125,0.008754695255710857,-0.10680648665666594
2011-09-30,-1.9068007730024332,-1.8604891153445624,-1.2195119214276353,0.3457601020329014,-0.0647067133454678,-0.5908819286904647,-0.226912546482862,5.395136699778683,-3.50672229191684,-2.1382835152657576,-1.712036244852254,-1.456548465349599,-1.2389687124615938,0.07177067886179628,0.0714436108996297
2011-10-31,0.6691966963918542,-1.5274196387383558,-1.0491170530124074,1.0648827794512898,0.27876288788888776,-0.38002134833124446,-1.6545126062457836,2.805929225164069,-2.250748847565554,-1.4010867487001257,-1.1116774696333305,-1.2396018699041116,-1.0429982894865837,0.06249433473461837,-0.0342971071622608
2011-11-30,-0.7844539952206964,-1.0867756497609038,-1.015190200465771,0.826514758517239,0.2312464247008012,-0.3560701064809591,-0.19835541353115166,3.0947534072618006,-2.2180461212148206,-1.895633765685315,-1.1934057088672745,-1.1983055036626613,-1.0059930879675314,0.08768888313606672,-0.035144946302769806
2011-12-31,-0.7314992273167897,-0.4712993392236613,-1.0028844766833904,0.020644244028177626,0.061904207391438947,-0.7763365919288399,-0.5547530052508493,2.919045456181099,-2.0888774970507624,-2.6307285652976837,-1.224542979565005,-1.184992664365782,-1.0095628392781795,0.13119712523047503,0.022191397302378416
2012-01-31,0.12747006026895205,-0.8088620883981857,-0.9111737383029268,-0.7584575867699737,0.06604755039954552,0.4991121632621376,0.6783469302707534,1.8996824722808865,-1.5692761255693835,-2.1453470630408353,-0.6540830771353163,-1.0750691745883145,-0.9142522482859488,0.18183692772494586,-0.005374404685838295
2012-02-29,-0.21460552238818575,-0.5011691601844905,-0.746503143357222,-0.8455981996167798,-0.24166927774988003,1.3427665497535515,1.2095265003284663,1.6227055245202686,-1.3788956408835358,-2.5552089619950786,-0.49114699404579293,-0.8846696750162133,-0.7338124709891077,0.24637860768084724,0.13806341740157863
2012-03-31,1.9085039970157893,1.1011940611572053,-0.6308070758199864,0.46686693711422034,0.14866629575326387,0.8136259397606853,1.6301762175667711,0.3701197364809607,-1.280189101157889,1.2058996026695643,0.8813076617031476,-0.7683519657513423,-0.6188727863499301,0.2068840899872885,0.05605832699139762
2012-04-30,0.8679827027602742,1.6945606317458803,-0.5587041584632042,0.42356311688829446,0.09633701017768116,-0.2962352702200987,-0.317756990622623,-0.33659006903490346,-0.7142259436795811,2.1805126566042117,1.7020323588440358,-0.6926977268276929,-0.5522114987705461,0.10478679893441248,-0.07701861746075969
2012-05-31,-1.4759949988134755,0.9569840874102821,-0.6886169334425764,1.70867474468826,0.6439106313515279,0.12255944316360108,-0.49681008282192324,0.5090660911243065,-1.1018171830608414,0.16312272048871834,0.28956229640489606,-0.8463289237634105,-0.6900646617877572,0.046111015656030645,-0.027848903376851544
2012-06-30,-0.526542541039902,-0.7842452046552344,-0.7635356753367782,0.44652222926035295,0.6490825467824054,0.40004995886959,-0.12051202598019214,0.7556413641426452,-1.0810958222329055,-0.5142466725187796,-0.34412803351604876,-0.8951036125875994,-0.7779913433685453,-0.06305078036606344,0.10426760480786029
2012-07-31,1.6660228680683744,-0.19713659700959052,-0.6020365979891795,1.2725884467813957,1.236823533629898,4.1051256146653445,1.2853392816210742,-0.692140779129758,-0.19927227613234091,1.655580888806831,0.9486614291353292,-0.693103409460455,-0.6030406190025848,0.3453627540583505,0.05606764473966163
2012-08-31,0.7767449348916372,1.3553214406973872,-0.08084343090830644,0.3098149646797268,1.211033176247223,-1.130919434095552,-0.7288528263671368,-1.3606759394531294,0.37376200610239024,2.1746646072933333,1.2076126199211885,-0.33682454063176975,-0.09905205012644741,-0.5588462062195508,-0.014976843336331574
2012-09-30,-0.40468030772028546,1.3827601461789516,0.5452235306011349,0.05285007736757176,0.4499234768064238,0.9188627236416663,0.17917146341044732,-1.1572003766371535,0.3558706974462307,1.3380488902073764,0.5754664370188336,0.04096352011870416,0.5335668896924345,0.7711474243780998,-0.030109549970381157
2012-10-31,-0.6087858725403584,-0.16024862695599124,0.1185222519451964,-0.4197430555226695,0.3136613750375636,2.673829944728169,0.1538072086926452,-0.7943910438117143,0.18510413489843514,0.610050305057136,0.02364522873669523,-0.15755620114384244,0.13404896134360814,2.473306173270591,-0.00816477017037394
2012-11-30,-0.25812983375643495,-0.8702279821039538,0.5016849992980953,-1.5530385014216568,-0.6026899179591312,1.5383251101125468,1.779922007586842,-0.7232613930935922,0.23080645421433107,0.33218019705144175,-0.33380575363293713,0.21072654824376463,0.5388293063029669,1.716139423770188,0.08045230326115324
2012-12-31,1.1450357679693526,0.1897034419015454,1.7993196757603374,0.004467329174206635,-0.6212882590895097,0.760899427259389,0.36422831409004464,-1.6638930776778555,1.46764690283168,1.2380073732305394,0.4862065952104805,1.1357876361433996,1.665693513678563,1.5713726808401096,-0.034090062242828234
2013-01-31,-0.667609439565937,0.13784295144701617,1.41943112035308,0.01581781240436759,-1.6124966189574033,-0.9607503123174183,-1.1609152297076333,-1.2185340429784743,1.230930908172908,0.5178708296060658,-0.22042331516105698,1.4874236388703075,1.372807840164263,-1.8786044708817258,-0.041586397662238414
2013-02-28,-0.7477381958692022,-0.20988114765938537,1.081318461091018,0.23346311011171353,-2.436385048458412,-1.66131101983038,-2.036275059253308,-0.6783653697827687,0.635493667523637,-0.1445286347737508,-0.7310514198578566,1.6544394217086678,1.1129013359736464,-2.655151968383998,0.03499479382259951
2013-03-31,0.3996521598707287,-0.7283386359459426,0.015984139460246204,-0.6361332928623658,-1.9219881021407026,-1.2606966028099094,-1.5650757709045706,-2.76379766736654,-1.5450452165013255,0.21357219930896426,-0.20967632725791818,0.20600047346639822,-0.20785107833213712,-0.9161704263245418,-0.008373565515043596
2013-04-30,-0.26330156188753595,-0.4269782919321864,-0.6056468506727453,-0.7053824363359865,-1.9276608641638182,-0.9828757973758162,-0.5071208025124253,-1.8603285747620666,-1.2428565610981817,-0.014504626729056048,-0.39470167275819773,-0.5132264094994253,-0.661233014831741,-0.26636005152755327,0.13335740393334863
2013-05-31,2.1177357804846326,1.4535483516884729,1.5512537827250812,0.5686959810040971,0.536654091313051,0.4649310814891144,1.4830705655972094,-1.7921450010048348,0.8889533367471548,1.3855934210490837,1.437025212523891,1.121179628043727,0.7495414697669379,0.7093836574126029,0.042331208311746346
2013-06-30,0.4929275769599672,1.5281053510851976,2.1929626536125926,0.4881245769162227,0.09811460636584737,1.6932153792957019,1.8995369779682536,-1.4400070281684945,1.7156644671652614,1.3530284098543397,1.7110753466263577,1.858532565943513,1.155213316531156,4.034459775781295,0.042478531803674974
2013-07-31,0.48693400904709017,1.9648778493906416,1.3145699438933807,-0.3345497036760067,-0.4701862389720356,0.8508322181720881,1.262795974911151,-1.2034837709731805,2.586395193678133,1.271733968004592,1.7279840533649051,1.3062588553139585,0.6047447008094612,1.216128312096976,-0.05107737313907927
2013-08-31,-0.9453505246259313,0.018250617527804342,0.2631053903850358,-0.4012199173214543,-0.21063987444291185,-0.5409609674733379,-0.40908723845189127,-0.8736171099007289,1.4001371282778037,0.5321046003703681,0.3209035210650878,0.20858549914410834,-0.03163437382961918,-0.6380963609532061,0.07238912581279631
2013-09-30,0.9308892791757617,0.28168085267765697,1.0254673536830423,0.08339837017878297,-0.011547509030410711,-0.5636705815687001,-1.0117440261090334,-0.826953414709222,2.3374385146402648,0.8622802696294646,0.8155634892433782,0.876735308746185,0.44073504740299796,-0.9334678530375075,0.02989994569567397
2013-10-31,0.16138853675884332,0.07308514742845497,1.5323557325821984,0.019453840106568476,-0.37669583180098476,-0.46350655263322793,-0.7370954528492695,-0.6887597172418864,2.273866945124988,0.7630196677335119,0.5373701859639429,1.5003188571349804,0.735117012501329,-0.8968829550366413,0.02311937992217366
