WLCO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,1.6203063661422688,4.0233570031285835,-0.33989050679353067,-0.7844648007863361,3.1489160112405905,1.602983579689294,0.541909022455956,-0.8581124060521518,0.36616078413340164,0.26120691107371347,3.354308603331657,-0.24381270007175676,-0.14447087439553086,0.0185609310395322,-0.08539875057112603
2012-03-31,-0.36920016504244607,1.9974902172509617,-0.4208149280576089,0.8802498423585488,2.5559879822994103,1.2531363842602776,-0.2997689998407527,-2.708161169067471,0.09288861750002837,0.13253302144009088,1.7578051396116823,-0.18571071832930858,0.08568292535637254,-0.35095286227006955,-0.06600299470439075
2012-04-30,-0.21095004320704908,0.5477249866506799,-0.3784655047878623,0.45774857606181435,2.211599726087897,0.11552108763167455,-0.5610474670673726,-2.2371780428126744,0.04545169774362014,0.06106254489494118,1.030536661973657,-0.032567724727771974,0.2463471654817011,0.28367662353233564,-0.06939807625697804
2012-05-31,-0.2153562711743395,-0.4463635692141057,-0.33538675266883866,-1.4450003994221712,0.40432273969764515,0.6247473148857737,-0.16369632798836062,-1.8905829886324899,0.03330007063154747,-0.023962100271920656,0.22214892194146627,0.052231474556492845,0.4039271245371681,-0.30750668197462855,0.00804305994213381
2012-06-30,0.2037472763757233,-0.1259578859765099,-0.17295670440046151,-0.9674243916310452,0.2658912184613947,-0.7936401429015046,-1.3911819804487537,-1.6851868327177235,0.28825493957253107,0.09981486403955359,0.0030556781551980064,0.145933947157031,0.48914568549051113,0.9546549793222948,-0.14900343360541168
2012-07-31,-0.7157428415027038,-0.3967400455498414,-0.07083103987995694,-0.5502040808248649,-0.3926345770430757,-0.7498023295470323,-0.5736528110671786,-1.3992047054052634,-0.063237871905359,-0.22698569773994728,-0.6116725272215516,0.010426261738161592,0.47674206155716825,0.8516362122059428,-0.08046068051138745
2012-08-31,-0.25704853230900776,-0.4155231298299073,0.4718975987954963,-0.5144974062797402,-1.737726978121442,-0.6884481984540032,-0.8640764366562118,-1.2241971769531155,-0.09027587260886226,-0.33395067954615454,-0.6026092921563192,-0.9027193252030461,0.6034730189126677,0.5727334123266669,0.0731208132299902
2012-09-30,0.653640362244283,-0.17145603252357322,1.423035826870673,-0.1596444664606704,-1.2099677870577483,-0.6253204857061941,0.48741346970968025,-1.2229084536990906,0.36118781384072435,0.0358893887129231,-0.010944711960502567,0.5939154479278609,0.8685060394549542,0.2539121970989759,-0.04697115024607203
2012-10-31,-0.03746406329914588,0.19840066839723508,1.5043979443027642,-0.5057083170654767,-1.1632815366697598,-1.3312131508727274,-0.6930187832003623,-1.1145821724438854,0.31651576813402743,-0.008569025737287248,0.019710675195414126,0.586688886237304,0.8642590540802113,0.45325497576690416,0.08951760945310196
2012-11-30,0.7731607235482607,0.7606019918552839,5.903036490637398,-0.5486848276423304,-0.8906705121648357,-0.146482057720961,0.5150825960017628,-1.1144847477878996,1.5610798697688604,0.5772200593669924,0.6140119109959277,3.686286600011445,1.8311971226556023,-0.17226963994857553,0.006133446405976087
2012-12-31,0.20865848075253418,0.506400171763179,2.472755171267386,-0.5683351450139398,-0.8706533402029156,0.8934247972495281,0.889236887334917,-1.0125025382638535,2.0010085793778636,0.7581293853150545,0.7204502017644514,1.835832019958177,1.294864210839599,0.7634482305365051,-0.057134828099886
2013-01-31,-0.23337499818233476,0.41567742555782533,0.5591195545453667,-0.5197909948210307,-1.121032796810821,0.22998346765054656,1.6107511109996335,-0.8572953818869478,1.5013172510228776,0.5515032043079022,0.35415445178927396,0.11102607335032429,0.6535831920207927,-0.09284182116646451,-0.5435859651961604
2013-02-28,-3.2772959000869717,-1.8205698962146364,-1.3308909062045529,1.8131912944143531,1.1408711059479757,3.027447456059109,1.5418331378432535,-0.20802703243817167,-2.7319439694199774,-1.7967075338044554,-1.8451111514476266,-0.14200539506499169,-0.6758619599240833,-4.948504729173581,-0.14744077351753923
2013-03-31,-0.5310832330953871,-2.13423580021837,-1.3144739017145828,1.2941311201412582,0.9289931410020367,0.4816455070454517,0.08417436917500296,-0.6667628456667737,-3.4733597777512055,-1.293314366591326,-1.8277130984522358,-0.20198344548064376,-0.1470423749413105,-0.648667620446737,0.053007562381250525
2013-04-30,0.6105160176396413,-1.544487450896141,-1.0387603198950097,1.6510365637182878,1.0099844730571592,0.6102480662157488,0.6290211216726944,-0.6471554130259092,-2.2352035770262004,-0.7120664766950006,-1.193249855030713,-0.07895009091113811,-0.0047369865645408805,-0.7671647271375281,-0.15552432942762537
2013-05-31,-0.552314470527118,-0.26041448464572026,-1.0985943556767608,-0.17892226370586908,0.7130519059971187,-0.9979345406508413,-3.1288078097134626,-0.4392304906293252,-2.0901873598686787,-0.991679882036899,-1.160420446507317,-0.19477171028849785,-0.20061877637605183,1.3721020168614677,-0.04144802161637159
2013-06-30,0.08095434821856258,0.07382456107053044,-1.0815964134154257,-0.3133053516424011,0.6052262755383105,-1.0480541085392103,-2.1795389789415758,-0.3386475668597287,-1.7047884399589401,-0.7945826912527382,-0.660446793896936,-0.2287289647580348,-0.25567914703897343,1.414571970837,-0.19314310853713296
2013-07-31,-0.7307723015383499,-0.6581961474128052,-1.058856543727106,-0.5818295469693522,0.5052314811309714,-1.0679291126987331,-2.727899677494868,-0.061243146302557144,-1.5652213433308708,-1.0443209544440384,-0.5806399583239349,-0.2619072131201216,-0.513228797974392,1.4405239158716632,-0.04988869017690921
2013-08-31,0.04927092537922338,-0.32687828242231365,-0.9643045102443708,-0.5303530298491244,-0.9121292373780509,-0.8048405995915267,-0.01924207974258408,0.07879525339292338,-1.0765630072689225,-0.8001655239873173,-0.42671708542516346,-1.4691905739258142,-0.544343709041716,1.0256241880161272,-0.13433378200471008
2013-09-30,-0.43862430058395185,-0.6112947518340808,-1.1509129664770088,-0.6517216997418588,-0.9262968366153512,-0.7943147626373254,0.08898694246709653,0.39496266175826117,-0.8263861470236712,-0.8727538482915163,-0.6330859753669896,-1.6700860717283967,-0.9412684167172419,1.092947661048322,0.3518470400595272
2013-10-31,2.1949316407984516,0.991635389313561,-0.6468459093015573,1.0957833923474845,0.4158276172622516,-0.5501622724146861,1.2781969262120974,-0.016807822965449446,0.09503284097696518,0.32290162324950483,1.0746300144196093,-0.13820767761405864,-0.13001290598808843,0.5877501191378917,-0.09385577998928814
2013-11-30,-0.271348154063422,0.7894718685980581,-0.8874465725719433,1.1015861872410029,0.281359071564151,-0.7546208664844066,-0.26085538997176017,0.3843417563961278,0.09391753230489416,0.10973834811311489,0.6718748408398043,-0.42074060227788435,-0.44734761371335224,0.9243923259398429,0.4952137619183628
2013-12-31,2.81517347277614,2.6045801795881833,-0.14306901432192595,1.4043904136841958,1.4829192277694596,-0.07540483063974532,1.149680314436392,-0.6050207988796872,1.348039817797161,1.6293538205110947,3.1696985920469802,0.26600652384210105,0.364919412138502,0.031050314654258646,-0.09232455219863038
2014-01-31,-0.38657924317903797,1.0192532591175858,-0.22516669412815943,1.7229190479847594,1.1887347725463424,-0.43068466938490296,-0.19880770293516958,-0.21225767959471092,1.1292167172915424,1.2532142792353618,1.4988897236894914,0.19082447002298658,0.16488924499573482,0.32359088538254616,0.16316352641682066
2014-02-28,0.9759427371077398,1.644958473561309,1.7465310938331415,1.420137512988136,1.1095308899316179,-0.5470500243993609,0.09848431249039456,-0.8940917305304946,1.6766556807642417,1.5698107029409236,1.6530012527726805,1.036725622038918,1.4134327786071503,-0.3539269518769607,0.07315737516319164
2014-03-31,0.5445000299334039,0.5885809626138647,2.492862903632618,-0.2780928357308445,0.7894074088526037,-0.2578337250692442,-0.956161885448872,-3.4133376550848173,5.411761122732219,1.8473285633770196,1.3408354570147,1.4742992686581213,1.3532190485786586,-0.5625024932394691,0.1719650828697936
2014-04-30,1.0180873676786975,1.4021776073704704,2.63797333203696,-0.9636804229082307,0.571470215836523,1.451829202702267,0.5809601927603946,-2.6300564797470782,4.262197823009422,2.34013379265782,1.580044609629664,1.7308210357542528,1.3325179071491495,1.2173475744201026,-0.019790379973750532
2014-05-31,-0.022267820565430675,0.8155590254404393,2.8052095803509145,-0.509605763021004,0.4572723275344676,0.1063201217198395,0.5716225350986625,-1.9281950231817329,2.897675646461115,2.061313240593847,0.8376330052154682,2.027921454694686,1.4050923698530766,-0.43755999371272675,0.0866990234028328
2014-06-30,0.5069211478458175,0.7942090882308,2.873733701034286,-0.560005093608021,-0.9414167052781107,2.958327206962879,1.5576432827363489,-1.5763737450672703,2.545756918310694,2.132042805881187,0.8873297686898103,3.885950007471815,1.4038854331337258,5.471331032507675,-0.044503830988746676
2014-07-31,-0.1737427841525206,0.16389873740493455,2.9978174184894475,-0.8537042135679198,-1.0636520693610296,-0.48279581152556456,-0.6417450565837401,-1.196030616009967,1.9199971248605738,1.7870429154678042,0.37028037644208506,4.248111678878485,1.5214958378929653,-1.5438870656937773,-0.20166919779174075
2014-08-31,-0.9984345945460452,-0.35102008308055205,1.900674362158973,-0.10879835360083744,-0.49384800459219896,-0.3611277275740224,-0.03817949968893927,-0.7666509097317648,1.2044333182873317,1.1197734579531506,-0.43210044537391795,1.6378448809322121,1.3455573279539703,-0.9206355716376312,0.12645513279780848
2014-09-30,0.6865978140813492,-0.25176232442299296,2.6187028074833987,0.06012651219350524,-0.47222275984139345,-0.22655165563686352,-1.0832518568543477,-0.6956801636420441,1.3278623332161388,1.37656097799752,-0.06965012648281901,2.232079632032658,1.5158164429183427,-0.9048796785733757,-0.00842792670925122
2014-10-31,0.0004526638054672975,-0.1586802950435522,1.1335112029169498,0.04746804324849996,-0.8359043675550064,-0.8013576983960976,-0.3939766640333175,-0.5235123164754059,1.1519506978573966,1.2618462117766611,-0.07111710139902239,1.1567447671559064,0.9685541623734594,-1.1928666943828328,-0.0270554278828306
2014-11-30,-0.10025121396367799,0.3165917094727196,1.219101871923654,-0.8166611334311508,-0.8796264335602333,-0.4950576178596199,-0.058658799054950236,-0.3676239018802607,0.9786578133878164,1.1342555103699425,-0.13693988185093503,1.2502974010727481,1.0087712034230183,-0.8002093800543978,-0.08076760803148496
2014-12-31,-0.34517070410157835,-0.2409059502775189,0.05578626920936478,-1.2972755824902782,-1.0342786721681072,-0.5262936727778139,-0.3805101541495344,-0.19496986775250488,0.7486267967158284,0.9119536180449249,-0.27035720600019825,-0.004560103118494942,0.5498496234519278,-0.17496280839292286,-0.017557144479500558
2015-01-31,-0.01081189378599367,-0.24697134114527575,0.17166938909233184,-1.2992713542763783,-1.0498960948885487,-0.5947038851354155,0.14180031570976098,-0.08456677019584781,0.6530094646663198,0.8576748925124706,-0.18633681531784937,0.13517535890809484,0.6257433451216121,-0.25971009035097525,0.007352974305258733
2015-02-28,0.10539793285495327,-0.13538723972076308,-0.06889067807179217,-1.1467044822258254,-1.692737107183115,-0.48259909003393836,-0.21032807057897115,0.009480266654017392,0.581064070884328,0.7926668275015809,-0.15082534967509487,-0.10068695436104655,0.49699828568017185,-0.0879340616525574,-0.23697503046267157
2015-03-31,-1.4894015333097654,-0.6477685645752903,-0.4616082205435698,-0.16226749051736658,-1.1898010069329406,-0.37696713428830975,0.07456547509005415,0.3207169677686491,0.1569371059899101,0.10647816745006504,-0.8254941490528872,-0.6570339118682125,0.2345931020708964,0.049006824636479734,0.443423209870763
2015-04-30,2.577201472285878,0.6670427328402917,-0.1801046024755047,2.0697147642570957,0.901753567134739,0.8402203354144084,1.2564462250229542,0.02467828310917364,0.8241004916689961,1.1802198752468618,0.8219319064998079,-0.2660012970148587,0.36963612461418316,-0.1450249258476496,-0.008378265645997578
2015-05-31,-0.15697155303865648,0.555270625581022,-0.20120273315713028,2.0008835001257625,0.8997442922817414,1.4264663176627561,1.4108469490678635,0.14220303739411064,0.6689523708998661,0.997813831567449,0.6105746764591221,-0.2773424681677343,0.3329904725944481,-0.1466490044689114,0.3215085011134915
2015-06-30,1.558980605968171,2.450616379081752,0.12355665677593432,0.7196142791416784,1.2250874820354671,4.459631490091821,2.965626697871066,0.07197572320797303,1.300629423864858,1.6430249774394061,1.8336508675252308,-0.12570122516301446,0.3771505474005568,1.1940182732100442,0.23947997063390336
2015-07-31,0.9977740731787085,1.4536411080693021,0.6649043906093418,0.09100901102331628,1.1849459375512166,2.478124957196062,1.9094281820660122,0.08098591068419517,1.6645275100865393,1.9219428655064033,2.237584422809824,0.12459052923688325,0.4235681626869839,2.2445535268569676,-0.2686597597426799
2015-08-31,-1.6982260660837296,0.5135090575077901,0.44254020424228707,1.4472924777650364,1.786851305220615,0.16461247519895747,0.319840646863973,0.35762132275053166,0.6018325368117302,1.0192386205071502,0.05548124879720301,-0.058146683777701574,0.38430674019493993,-0.07021728864437762,0.029615424053588132
2015-09-30,-0.10908014094424805,-0.5167766043606504,0.16175171846374525,0.7296370816689627,1.075975406253149,-0.12714436216127528,-1.6477732676711816,0.4027092081552353,0.5441517855188032,1.0767310667419177,-0.3287016927386842,-0.17395143155863368,0.23870268808868259,-0.2590883167885298,-0.12313268540362401
2015-10-31,-0.9064701048646613,-1.8995751710419904,-0.1554644358818251,-0.3148488253468953,0.47078956674671496,-0.22622187864155963,-1.7763852970971283,0.7485751739554726,0.006009858899390945,0.49519956008736266,-1.0924832914295488,-0.34531147482311375,0.06874790070470634,-0.2414128587031622,0.14595391262307986
2015-11-30,0.5521459582423254,-0.32238141858421243,0.18598498178168615,-0.407456000646619,0.5026462729415163,0.172335030623289,0.10865303982611291,0.5174259268354046,0.40431840951039094,1.1476723651077705,-0.614172932421846,-0.1730767950812786,0.09435458520293782,0.043228036780642604,-0.018041726485159244
2015-12-31,-0.34741889051676544,-0.46967118118619167,0.2929358115485602,-0.35368828090516535,-0.06708238876247982,0.037041932822096724,0.3739930209931914,0.7790429779077189,0.14723445548439024,0.8472326144877361,-0.6900795783421152,0.0031907631403887767,0.03689307258253232,0.004711762701289673,-0.14480280130234438
2016-01-31,-1.025713054114265,-0.48295340414166354,-0.15198583461691098,-0.1968241893198745,-0.5232381017019186,-0.6386838609423049,-0.3657236523550002,1.0891644328112495,-0.8056923905067704,-0.29900295257666404,-0.9899888744840973,-0.13628755436869264,-0.19256498938305947,-0.47190149278688337,-0.22615409046708093
2016-02-29,-1.4795702557774237,-1.8039561962867758,-0.8739777802314354,-0.5566208100279936,-0.6284231891600351,-0.5501138721648036,-0.7001465761911646,2.4497360386898257,-2.513800208084744,-2.137598456344368,-1.6336274692685515,-0.6234659244523666,-0.7771749668109955,-0.21252195957823403,0.21507085358909872
2016-03-31,1.1780860781342672,-0.8040023154703716,0.49900246261269726,0.9343027240793204,0.016975835290978618,-0.6376919518473194,-0.6832216612059072,6.971503457270338,-1.1702613670642017,-0.5182761428453345,-0.4853566825136661,0.1509439797040735,1.6629069849222218,-0.691872204682953,0.1142871200576227
2016-04-30,0.5531014226041716,0.19559676553338168,-0.5900260854564107,0.8327019470514612,0.0623085291688866,-0.9080254359245826,-0.4861083439230308,2.9624761819346435,-0.33006075779134475,0.1968432143772778,0.07093974700921266,-0.5291173570729847,-0.18363662786557017,-0.43958481167791136,-0.3471024189457933
2016-05-31,-2.0260245995342205,-0.20725385583042882,-1.3310316146435,1.5151388006852669,0.673203072264355,-0.6416290893236231,-0.26253697705404194,3.6235055992689515,-2.6764495950814466,-2.442301682632875,-1.233198817463909,-0.9823395978021427,-1.2828231981918075,-0.006776375000149437,0.01648737410902083
2016-06-30,0.09087744466337858,-0.9324870989456907,-1.7081130605725225,0.77498820354296,0.699302594791459,0.25726550580557794,0.6529864752454387,2.343829886411319,-2.1606614869948673,-1.965352870661666,-0.7878038227584859,-1.1709689455267798,-2.0948033347964405,-0.18285884441491693,0.09072564455391172
2016-07-31,0.49468438193453107,-0.9484568247361589,-1.7325983399722322,0.6180547143373418,0.6896391576142108,0.33230069800613515,0.9773234524927568,1.55058545570572,-1.4571690959536916,-1.1842416228154582,-0.17787483923710465,-1.1810493457597182,-2.0593274878360877,-0.06801407297397953,-0.06710739320570329
2016-08-31,-0.35850373887573184,0.1626077242865711,-1.3583824152527142,-1.1332443126959935,0.2866693569601553,0.5404434756659211,0.5326525275808,1.457504573289671,-1.7313665550307795,-1.566156417717756,-0.5006694113336562,-1.1047669723703244,-1.5051632216914672,-0.18988879614425339,-0.15230962376873008
2016-09-30,-0.8503568705115975,-0.5071581581464566,-1.4994322361988135,-0.606659097071548,-0.13209887023557618,-1.4132238166046334,-1.4797356988741834,1.556322805070479,-2.22330336115359,-2.3269650170237637,-0.9495666467702043,-1.2791996819151468,-2.025195600433359,1.0645387503170307,0.020531694683080644
2016-10-31,0.13146948188978058,-0.7711132660798513,-1.3341221743177674,-0.9740025487474653,-0.40602454163828694,-1.2724614943873134,-1.3180314980261705,1.186237522644313,-1.8414582943205677,-1.8776612352577822,-0.45262118875454216,-1.2313899313659338,-1.555999995243327,0.7052953319869032,0.1256164801416008
2016-11-30,0.6817946576489794,-0.023092438116466905,-1.2751168038935803,-0.36307010500363807,-1.3911882646172067,0.31126959044501523,-0.235590958364126,0.6953473578912898,-1.174925950108921,-1.0748385875200934,0.15337108310456893,-1.6416450022718239,-1.3370341704074113,-0.34146044937569886,-0.07239792043546095
2016-12-31,-0.39741084374963664,0.29229729980873836,-1.3136256378291589,-0.8292560317542818,-1.2913136815257251,1.5495440075454676,1.2598721547870892,0.7207858983841219,-1.3951604294032098,-1.3854788820250832,-0.1840922901141983,-1.8637009114818417,-1.5044344845289117,-1.3979727677790077,0.10283240573571595
2017-01-31,0.5211971437647518,0.5731894768688616,-0.7570271530990141,-0.7847248778921304,-1.2523190813452076,-0.8439838174140497,0.3287711917619057,0.3722992966993961,-0.9204736367321943,-0.8386439241126489,0.38317138412600477,-0.8942668119729001,-0.5761554043797066,0.11245618428855345,-0.003002103725764373
2017-02-28,-0.06095522069217457,0.04453563297628889,-0.1890050774622647,-1.0848500451664373,-1.3230814806503992,-0.8655593210822733,-0.8550317284849657,0.28270751428621127,-0.917407987201735,-0.8584685557619067,0.31492326971582574,0.021615301366893436,0.22186743966092495,-0.2717929542596946,-0.006636525112004393
2017-03-31,-0.07769135461855647,0.27442071125458617,-0.701366809630455,-1.4440363623107653,-1.9522196055383196,-0.3657069915663881,-0.8812489822623856,-1.4790258254751374,-1.006970115962852,-1.009816758135746,0.10567965648930762,-1.118522346975894,-0.04236588890785657,-0.085534333873344,0.0006051437401008658
2017-04-30,-0.09352004269213728,-0.16898441579291104,-0.9339744338344165,-2.0227536577101297,-1.880779349906369,-0.16254807212795977,0.32564324958627083,-1.355630311991192,-0.9493110992963297,-0.9799277698033061,-0.06999433152478302,-1.6426882954003525,-0.11823147311293528,-0.14132500354615918,0.04379398032565429
2017-05-31,0.2771488400771537,0.04815393426039142,-0.015087881679575671,-1.591108747418775,-1.9415991753413195,0.793519069260045,0.8942973307786674,-1.2778968329796923,-0.6845984861428147,-0.6691248512798031,0.15275860887713139,0.6543945726089717,0.11365294316542603,0.012188281214991872,0.2204764192176846
2017-06-30,1.3638953060554209,0.9707849068725981,0.5903055258439979,-0.45257023813839703,-1.2554068968976784,0.2706715596659212,0.28609916113745226,-1.263880147945294,0.5533566323786155,0.6563386357844814,1.1560625153978188,1.5239420092969342,0.22267184780578497,0.08140318761647289,0.18286328957816647
2017-07-31,1.2133317529067085,2.169504977032145,0.9043121652706905,-0.6837214733155041,-0.960221544987694,2.025135312684783,0.7890301928356909,-1.2408612139358093,2.1750249365011896,1.9871272483779647,2.1320229567629156,1.7233463073627353,0.2561051204781096,1.756675798393751,0.08274697820317223
2017-08-31,0.5874512516759822,2.518843761563456,1.572500352124024,-0.9009940524975983,-0.9952009145096011,0.7627394434469433,-0.08810632148526748,-1.1826933082124256,2.5713452600601516,2.258694284206943,2.6050432225158766,2.7207859178367655,0.35553542475251976,1.2722079574306262,-0.059423420470800646
2017-09-30,-0.49557890861654585,0.9651916516708334,1.9594095844109778,-0.18871164710060834,-0.7448924432316019,-0.835326425140947,-0.47905483435508023,-1.1018623335399949,1.702574801828861,1.6169447262801673,1.1158882006838347,2.5477045911450866,0.4679551125327311,-2.2057638136719677,0.10195335733621194
2017-10-31,0.6862542680826648,0.5321080585020794,2.1829657328744574,-0.5897219746845817,-0.8167370646561906,-1.5284570852445278,-1.8152581916166282,-1.0512602944204024,1.9592853646563613,1.8055112611785147,1.151724902052285,2.830609392967062,0.5044003485987654,-4.17770407383107,-0.1338239756470418
2017-11-30,-1.0769418189221323,-0.6059101012087743,0.9231807986887706,-0.10370807307937695,-0.021660148777284175,0.8350711727203547,0.12455138922891709,-0.971838643919395,0.9804480560235486,1.0275712429440622,-0.2749949608918414,0.7435913177629919,0.36492970897917215,0.902851834444716,0.05761350600396471
2017-12-31,0.38902469864732814,0.0044730904885314365,1.3940247685877476,-0.02944950003700122,-0.41185473238564857,-0.6203432234401987,0.07586302516673447,-0.9362406761246462,1.1842260565404172,1.201854348592235,-0.1242824624331164,1.4121428571819181,0.4630014301622626,-1.0670915727321668,0.16404630758148214
2018-01-31,1.130529012410761,0.3061084309313842,1.6028854153511658,0.3310591131084976,-0.45647577512802884,2.2236136426209687,2.1051494598606912,-0.9086008417566996,1.7172645694742887,1.596571396368548,0.7590855632688761,1.6533932806231904,0.48245409413466034,3.7660168173509345,0.09391672879752455
2018-02-28,0.5352034884053651,1.405531721055174,1.8927607027445739,-1.0101756248460145,-0.40242220141447116,-0.16028001159088778,-0.2920040539132964,-0.858080429609562,1.6750185144590597,1.524930029310038,1.103539648795026,1.9102492560190987,0.5373817049548041,-0.40177965887797823,-0.26424423197934116
2018-03-31,-2.301414521950396,-0.3450301090914612,0.7831659548484338,1.4178236397561887,0.7492425321001425,-1.0554274466848823,-0.12982458295051544,0.053969779591976574,0.31460941639163575,0.47823502819800334,-0.9133675412496062,0.36910055188469365,1.9826730508548056,-1.1459021380500816,0.05199727188934466
2018-04-30,0.2853139019643976,-0.9919938420864939,0.9777297431115504,0.9653106058192177,0.6606692501689924,-0.9213154578737248,-1.4361670660160288,0.07182706240154524,0.43531401860205693,0.5633014133253943,-0.5203630629741276,0.5211421382078719,2.4201343365899866,-1.1561500740132131,-0.06205509554708496
2018-05-31,-0.5361097245115882,-1.7498486162698297,0.6020107145806755,0.5133244565639049,0.4854060323012662,-0.9479095866448669,-0.7975773227090132,0.2063919535325149,0.1648497108897924,0.30536195789194204,-0.928047041212522,0.3053903051371843,1.8007230563890642,-0.8568196884400622,-0.12040721710606464
2018-06-30,-1.2613280561481282,-0.8797049732649476,-0.28869670738555275,-0.48562944879078157,0.7013106402271009,-0.9464837135252955,-0.3991085832482846,0.47762619984894067,-0.3029817042298019,-0.15574378370731531,-1.6151307036776248,-0.375705697864261,0.40888472912616997,-0.09011159065551744,0.055044695022960034
2018-07-31,0.32907755412570683,-0.9010693884116013,-0.5832363450116856,-0.3908312452798214,0.2986429595455322,3.028716005411394,2.2012230611875743,0.5035723870118308,-0.18841330473847098,-0.057193475855111024,-0.9881945895548165,-0.5917828042616823,-0.06553167441723812,-0.07879872008109606,0.2882814131949241
2018-08-31,2.3533655177074992,0.8881507372189863,-0.19230715790421551,2.0287927663584635,1.9177736365544296,0.46513521970474514,1.2865591941108154,0.23372519481275786,0.7897153659908062,0.7293449056970339,1.2055441105116336,-0.3368412953393726,0.4271449209165998,0.23689887836747373,-0.29509916569105127
2018-09-30,-2.553914383677303,-0.06932550135343209,-0.7475671056999313,3.4625335924894207,2.221815330031298,0.15655550365541537,1.2298250655278409,0.7738554276674076,-0.45333995837477437,-0.33238297485179497,-0.9246185544850788,-0.6622300411107049,-0.2975169829901463,0.039439882559782834,0.08962365618035989
2018-10-31,0.4725047400768172,0.07307645045239439,-0.8264441319865494,2.763406934502619,2.1667287069970804,-0.007312167853065178,-1.2768495278550662,0.806448219780182,-0.23189426042003017,-0.14432428916268303,-0.32477229779436523,-0.7048378627539529,-0.4294920781622747,0.09125061685514312,0.12308332938745209
