ASTERDM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-10-31,-0.15340250691311655,-0.08051015843813411,0.36371673020734874,-0.8970447819551941,-1.3102634476549768,0.3002629534562305,-0.6803374571539729,-1.6403219210131887,1.1351693017377191,0.6996869756187762,0.14478090054587409,0.8383789528781982,-0.9518809926749088,0.18872195654114532,0.1484356956179375
2023-11-30,1.4543707591308273,0.5897862953655,2.5331843345871823,0.21497781605394595,-0.8084778887367737,3.436162857342221,1.0977005818000656,-1.467655764206581,1.9729235025396077,1.3756390134725853,1.2336456376404255,1.5613399133873627,-0.2550935440699888,6.966556994775718,0.06920205462755327
2023-12-31,0.4517220881259401,1.1305435976996467,3.2478621275995447,-0.14804672756968648,-0.7588841288195489,0.6671587192526789,0.03904965210142782,-1.1540158405366066,1.6131788701745857,1.2733889486047396,1.2040728642513463,2.1143115756120245,0.27961070105998975,0.971975200264201,0.07711015425225862
2024-01-31,0.48286623528630007,1.633301567273352,4.561945721855405,-0.7382104504542109,-0.7914890088013251,0.26927169594368894,0.36857750565756664,-1.0033286078246946,1.0029165358108985,1.1734720894420332,1.3414066128812605,3.38811877417829,0.9253588258111648,0.3921805009075601,0.06292760044497266
2024-02-29,0.30829029804992786,0.8251319061521845,3.3737540940906707,-1.4544782007815547,-0.7241532104669088,0.23786303907010542,-0.8668926300218947,-0.8649580473873465,0.5961466006145156,1.0292534046897095,1.262648398431396,2.803410197996504,0.7523265148778399,0.37003119846782,-0.14125860700367332
2024-03-31,-2.2238483589663898,-0.929235528892087,1.1042396712829168,0.9645098427658778,0.4700570971643055,3.2730362518250495,1.5937290685554808,-0.9080511954638956,0.6128272688440936,-0.29523761110767954,-1.042848160824576,0.10137353353955016,-1.0485132362826253,5.3262014872937105,-0.16181496210980167
2024-04-30,-2.194557814296416,-2.7571312866696536,-0.03391963251230068,0.9906434345807423,1.3231088037811507,2.2692986522534326,1.9752139981595493,-0.6712143698063714,-0.7206735961115508,-1.5753085839097312,-2.7695594219995927,-0.6244525394935104,-1.4439306535104082,1.636908993957189,0.04438307417571118
2024-05-31,0.2061993512431956,-2.4568793656498857,-0.2601077421564954,0.7688795331512022,0.7785536651225923,-0.1448192754848726,0.5402023801682314,-0.5496249718473945,-0.5377108182148977,-1.3461722362839954,-1.8920773936329562,-0.6272815945475856,-1.5242308710156862,-0.3093564562360988,-0.0487008701757675
2024-06-30,-0.772273804463473,-1.52543326372848,-0.6793222769622443,0.5376466955775531,0.5804670988032239,1.4700478932921992,0.28944198199573623,-0.19685321802624361,-0.936716064761734,-1.7250710834086065,-1.8807965045738835,-0.7801373276966663,-1.4627549624794636,0.4632238463133253,0.001153236397093276
2024-07-31,-0.288878644691797,-0.48901704013553665,-1.1730503918399717,-0.5838971198112871,0.2651069041908549,-0.5164004347788941,-1.5495573968649348,-0.0332402272370811,-1.103678381130939,-1.8720940765042642,-1.436107036116179,-0.9819790927531945,-1.7595071174963093,-0.4497420899203676,0.15860695112758616
2024-08-31,1.795566368974139,0.2494339990706487,-0.6760959481660433,0.7992184129047575,1.0634580524073618,0.029189202805111333,0.40781521113193503,-0.06299987334874155,-1.2959476418120883,-0.6746077768866283,0.31910788515099714,-0.8313376748650149,-1.3972844331704743,-0.25129180476302715,0.02044364214581435
2024-09-30,-0.05996373855251296,0.6673259079999577,-0.5798644259932281,0.4676637771153314,0.6951668008550033,-0.8871835671054689,-1.9847454358456937,0.6690099159238193,1.5808770939349053,-0.6632526997279992,0.4868727054250119,-0.7414177893101038,-0.9455683762497757,-0.7350097991951471,0.06865554647110321
2024-10-31,0.6017006755664058,1.1861434532213773,-0.2788995558466847,0.14413389777464422,-0.3258108300481408,-0.24876573576665348,0.37468982022609537,0.6697748306185305,1.342140662023266,-0.3088372421601433,0.7885938767763025,-0.3080963124651593,-0.6370923702677166,-0.37668414428876085,0.11733309189176201
2024-11-30,1.165149178881877,0.849762217631404,-0.4403900812223366,-0.436261264532974,-0.044824010582222164,-0.6370458662224021,-0.6785313196941997,0.6021832942803214,1.4208120543270262,0.29328630778584336,1.4017621429784324,-0.5091179845526612,-0.8863712701715053,-0.6265069084559766,0.027617891037072705
2024-12-31,-0.044159175703591826,0.846003314686572,-0.6581020486245975,-0.4872962845375692,-0.5011752443861507,-0.6286619670442979,0.4305643581525234,0.16312056050455448,0.9440673061269209,0.2221662172116568,0.8986678236136123,-0.5092044422837695,-1.30697482777465,-0.5795548201706506,-0.04456232064599776
2025-01-31,-0.9775411968523733,0.07142151070452878,-1.185188070562281,0.5294947752369176,-0.014643208205669824,-1.095482649065372,-1.1462617473174488,0.35749240809873634,0.41777337509591483,-0.24849375232296403,-0.09992021459564293,-1.0126039697932072,-1.5431100773628363,-0.5910448349635945,-0.19875117904241305
2025-02-28,-3.0134191010035454,-2.069262891911797,-2.129496055929239,1.518961743762224,1.3908137033465446,-1.1545855808737586,-0.8300611876976034,1.023400538700555,0.017621027181855688,-2.0049035663955723,-1.8486064885784155,-1.5313170002640208,-2.120201359048533,-0.16705643720164398,0.18223883012282865
2025-03-31,1.7324331015111283,-0.9484563543727575,-0.7666260573904973,3.5860044237634,2.1358155005421464,-0.29677324763280094,0.15236979293322225,1.240561388561233,-0.05074723796092377,-0.4744797144727614,-0.47610437696358804,-0.9536090492173611,-0.9712809259418296,-0.45557666117641304,0.04340809957921688
2025-04-30,0.1494710824608737,-0.37418397761621774,0.16627079978311615,2.8225721560044588,1.828425470776518,-1.1229012975831567,-0.3017454365298392,1.1333824978772211,-0.10947196186521713,-0.1877959629039165,-0.27406206323369686,-0.5649941523594765,-0.22903214084911847,-1.1818684456578974,0.10222658735497625
2025-05-31,0.7542803112747021,1.4807270250087774,0.4405811078882082,-0.19090210431778837,1.5683349776121855,-0.8246065514994961,0.14781488020289218,0.6262695010900039,0.1994305385507158,0.5512465722476617,0.48742096395949674,-0.4278239467496836,-0.10481179361125012,-0.9813900709414164,0.06363855433646824
2025-06-30,0.34410259135420346,0.7008376489711693,1.0404191126962605,-1.0689599538468129,1.4600559682808056,-0.7368087232671495,-0.9235618602100926,0.43624197733752584,0.14336250561986422,1.1367146130814687,0.8413039648195917,-0.18248327324125269,0.320689186957361,-1.0244404228209267,0.014738598948857928
2025-07-31,-0.17284577199583384,0.5154580800515537,1.082262878394167,-0.7700978311281675,1.2108715148093379,0.8722073538187424,1.1800325936439877,0.33068009538344134,-0.18574295044637984,0.8286785357045875,0.6081960977865724,-0.0918939415921845,0.4468309586589476,1.34309162442025,-0.006385029362605299
2025-08-31,-0.35565672436842916,-0.1019069651183785,0.12967992475006485,-0.950707900597968,-0.6712101628784114,-1.2721739028342272,-0.6558210049972891,0.33432574194931464,-0.44441578495539186,0.472588400797498,-0.005354775388976078,0.1661869881598534,-0.20075618586322885,-1.3060883268634258,0.0421886668862837
2025-09-30,0.18282782155210378,-0.1963858475569331,0.24035621754975434,-1.196085420430529,-1.7322799029381386,-0.8238788733731347,-0.30178058500131727,0.3144783255281328,-2.3439303578075394,0.5764605250051092,0.03540489697133132,1.505053895022135,-0.08247746441230858,-0.9265639637898738,0.07835423889740735
2025-10-31,0.5403761093670482,0.20716449789058466,0.2609069548824893,-0.7580784442626695,-1.6206512129130999,-0.36995098302554424,-0.9162460240303603,-0.3016886814707238,-1.7056855561061783,0.8941488819696959,0.33199100067230236,1.2945248209009528,-0.14820182253936837,-0.49605995073818865,-0.01875752800138907
2025-11-30,-0.5112520706423597,0.11852937197743277,-0.4105433254595632,-0.6296571215371431,-1.6437044908055038,-1.0239877927129177,-0.15914288832372234,0.01926480956870569,-1.7119984879457897,0.3492773170724274,-0.12624277432710268,0.4116769159439253,-0.5851150494073508,-0.8321050331218471,-0.07583762101509157
2025-12-31,-1.0693490044885892,-0.5737839800290389,-0.8088843551426526,0.003967833253677655,-1.1280480806387172,-0.887905099136095,-0.563605161293137,0.5427251267023558,-2.03669387255945,-0.4684133709754868,-0.8130213421793037,-0.4308661218875819,-0.8314420843946906,-0.5210320018626792,-0.11107783624037837
2026-01-31,-1.3617100143127163,-1.6595447281179736,-1.002683884667797,-0.6487246824006473,-0.5829897516846787,-0.8006092888335822,-0.8096781961670482,2.199281486916365,-1.8767626638428214,-1.4815351437762105,-1.5425073925688637,-0.7524589478512398,-0.9328153586306672,-0.34940871667676393,0.1704763157899849
2026-02-28,1.6683603880650706,-0.3909758874258676,0.9289239598940126,1.555612339161513,0.3989207199831715,-0.24537674871779444,0.4970001734616848,-0.0988775067307131,-1.7357171550598967,-0.1094217045296642,-0.10503629775346307,0.20018147656626742,0.49907100144002003,-0.48141851797439555,0.0035835500207510767
