FML IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-03-31,-1.0463298845522193,-1.0090946089968427,-1.7827138376091705,-0.7072512741101739,-1.8105583707028818,0.1505923047971617,0.4574935089292516,2.3854192823356803,-0.6201913331060352,-1.7921178433533227,-1.2108351416654681,-3.5559444437215904,-2.517312871144887,0.02828470326448179,0.008611120025647283
2007-04-30,0.05748391942338977,-0.9119129148702553,-1.919579024315794,-0.6127972314639468,-1.5099421603919347,-0.3295301606347604,0.06881599220717069,1.9148750326207253,-0.6231443123647057,-1.628363543143331,-0.8604939774266092,-3.0584767174584346,-2.6839953454543544,0.5580143295276291,0.012622445909032949
2007-05-31,0.05449706421413502,-0.4921105424938924,-1.7257464621010095,-0.40899807225521007,-1.3216787962408654,0.8437033395310733,0.034864266837546724,1.5986456938914217,-0.6251178101821945,-1.4937990414351179,-0.552219445244488,-2.2593982281292124,-2.191895234437336,-0.4726231270347433,0.01401237312699455
2007-06-30,0.07044880345092142,0.09718019287981272,-1.286433773740171,-1.637283479458196,-1.2095396248707926,-0.7787114546103012,-0.505555295857404,1.3556371706447428,-0.6373973723599464,-1.4089098857871283,-0.3022227013727593,-1.4028335723326004,-1.4248980548989656,0.6138301649000409,-0.11975622415568739
2007-07-31,-0.7897352846112989,-0.3509162693785055,-1.03856171849083,-0.6268598298393934,-1.0870671217681946,-1.2217837671130864,-0.26359286672587,1.153161395199902,-1.0645526115568027,-1.752505451989806,-0.5627991358367201,-0.9631185219870069,-1.020439217730852,0.6172301102805813,-0.04582315149519355
2007-08-31,-0.29075899150472495,-0.5348398243874334,-1.1034578924355005,-0.7408198819497765,-1.0866715034841905,-1.7765593150406165,-0.9623409754304657,0.9799265563567476,-1.1686997429425874,-1.6955175304724202,-0.536995770744478,-1.1259532074767766,-1.1785356332876162,1.049512237169654,-0.00990107098271157
2007-09-30,0.004061495876755983,-0.5703572010036897,-1.1127651158289054,-0.8148636430459407,-1.3812966582090893,0.5510332818310717,0.526490992868556,0.8267993297510134,-1.10502348330763,-1.4722422249918585,-0.43543049070642864,-1.6822622530742228,-1.246881388900409,-0.19781770224835596,0.020608005677924684
2007-10-31,0.22398740065487177,-0.04148880354094997,-0.9509271118562739,-1.043333729344988,-1.2576841578847293,0.736660423343958,0.7579518795338807,0.6871179175601523,-0.9646437622042194,-1.2270840758057446,-0.20142381067767828,-1.276298064760145,-1.0124444409909497,-0.18337233273871703,-0.08040378368395874
2007-11-30,-0.44294951462698595,-0.11406373101782975,-0.9281798116770645,-0.7558925373410965,-1.1588474448474093,1.5151144860145673,1.411804996179471,0.557155814843915,-1.0703745323762832,-1.2342697407171932,-0.3565547120968716,-1.2323849212683191,-1.025341926975282,-0.5912804013724278,0.2013106954839967
2007-12-31,1.3988438762582607,0.6294705918640624,-0.592244030686677,0.2992414170533936,-0.302506658770924,3.8338461054175776,1.6059006028281637,0.4341936039556784,-0.5122962836265813,-0.6849801281869496,0.6724869200664616,-0.1631894155701969,-0.4880303384761009,-1.0791375042434694,-0.3286018182484346
2008-01-31,-2.0425063394205476,-0.6092616335793722,-0.8801529435902141,1.6978382277402675,0.5123244212613601,0.248121726222239,0.34482685646266936,0.3305133871117988,-1.1764475225766247,-1.2197722208220805,-0.6899530372668966,-0.24180941836304676,-1.002353337611476,-0.043304860928841685,-0.1405064985374186
2008-02-29,-0.7228184536258744,-0.759994867815687,-0.8439552555361244,1.7391302125385213,0.5926517517520301,-0.2928259852186158,-0.4786075346953587,0.27746635690026145,-1.2616131632953427,-1.2793639069490732,-0.9802479662908332,-0.20268613746511985,-0.9918222526444237,0.6727464229695792,-0.2799560926874217
2008-03-31,-1.6098418674641066,-2.473045914059713,-0.8636881570461968,-0.2767688761868283,0.8568968584243974,1.8533581742480374,-0.2298717673003544,0.09733377122329792,4.089545344526447,-1.5385723824892514,-1.6292059632617255,-0.15911588389407538,-1.0663655917016612,-1.4454580432511197,0.13876126536314554
2008-04-30,1.2841242665327182,-0.5525922492313409,-0.6923229250511971,1.1144335960202798,1.1075746200523355,0.13652122862127886,0.11711503151600311,-0.03750263644645993,2.4890633920819845,-1.087603643014976,-0.7093885252996831,0.004803888813261487,-0.8238058953746246,0.5171049991524254,-0.1585774245506103
2008-05-31,-0.679239869618093,-0.5725077416882424,-0.8272083906685578,1.0749046009114926,1.1099570441632225,-0.6739092630553668,-0.731180775233518,-0.17171260889310677,1.6141165217250042,-1.3383909518567327,-1.1553022989579036,0.030276110636983163,-0.9967278850818388,1.5773141262432824,-0.12401358540701954
2008-06-30,-0.39389949729256285,0.22361764003937326,-0.9996117465187031,0.45301598421774203,0.35406968532680777,-0.7324589404578532,-3.206466783874642,-0.3815321940260894,1.1829830739837899,-1.4090981560829952,-0.9386160650095139,-0.165737232884982,-1.1256704765239132,1.70500922970549,-0.010997754209541398
2008-07-31,0.3845768692877799,-0.4707756461175928,-0.9085294241384759,-0.49151234850418857,0.1545565823416934,-0.6235036319595483,-1.4695130662673632,-0.6327283934532789,0.9912067209171215,-1.091985787506825,-0.1871962448582401,-0.14349362970856086,-0.956023881425948,1.342988614904804,0.026501940745506627
2008-08-31,0.6302712625779224,0.37596388989691554,-0.7592638715181835,-0.4392725177241632,0.3144585147083991,-0.6987331108750615,-0.6694368444032196,-0.8516678382380101,0.8682056825575672,-0.7368744953652879,0.6302523910788238,0.03169351884783628,-0.7914575771020704,1.2438279140558741,-0.1670540846631662
2008-09-30,-0.9784520036050165,0.055329576134382386,-0.951412611619956,-0.058309698181107955,-0.04824810511845883,-0.428163974923298,1.0512890561917045,-1.0717271087053803,0.5099673349801968,-0.902456722939455,-0.5199720599521989,-0.3311038121747391,-1.0028739541865173,0.8738803515130662,-0.5169046698423729
2008-10-31,-3.8893732771955603,-2.894599820322892,-1.592279828785438,2.3841365605551887,1.2906768350603166,-0.35010711748730666,0.7309272864000618,-1.3283789024936932,-0.07897995506694529,-1.74512837325373,-3.1598403320228154,0.037638390927457896,-1.6742076388723406,0.9378135354030023,-0.08923113372794264
2008-11-30,-0.061064292702827414,-3.0438419718227605,-1.564165181774924,1.458242135405371,1.2933831770710484,-0.47289389033306406,0.386774384442386,-1.5259105872825958,-0.16908391176364207,-1.3659547778647059,-2.350997678288799,0.1276708641783143,-1.6220367397409179,1.1054625386515484,0.2642854946453849
2008-12-31,2.32619384217136,-0.5327950312158858,-1.4988627527841691,3.2822305748736005,2.343520068086719,0.9854896274441537,1.5742675401351818,-1.6820666428553015,0.029109427636343433,-0.33130488266862984,-0.11529096106314189,0.6136191785007107,-1.5283243519630767,-1.7816519358708522,-0.21390928732031816
2009-01-31,-0.881352202347596,0.8674644873535223,-1.5073648317578967,1.1818362176154502,2.066569094653719,1.7809185737260378,1.899084771231462,-1.7592010113220244,-0.2011525927961257,-0.5455347097595251,-0.6850997277465607,0.8435755657344886,-1.4746816006237284,-3.1133296012825857,0.029666500348469668
2011-03-31,0.07636526680501209,-1.6001059954645493,-0.4426728070733999,0.5265147194538247,-0.20842128734289436,-0.7479429827960906,-0.3357134156618496,-0.724970374338743,2.139012862876494,0.14379875319474195,-1.6259120227708794,-0.5091604616027943,-0.46286809068960555,-0.43513317583204036,-0.09820199045727696
2011-04-30,-1.455033006889033,-1.6873944939049348,-0.762001257224514,0.5356992263624203,-1.079182708191273,-1.1737767931109324,-1.1210120593496962,-0.7760172020727958,1.4758128247798197,-0.19059098954896442,-1.8712080339282087,-0.5829674002568909,-0.6703634003476137,-0.5333900857328504,-0.044102415390147615
2011-05-31,-0.9539874267874443,-1.1471710315453465,-0.8730985954865662,-0.1747555195274199,-1.000215379914843,-0.967511164900657,0.646922193299013,-0.7592016372813832,1.1344511611570445,-0.5558584807453654,-1.7481985044320296,-0.6784412121321325,-0.8357696505165635,-0.4773224729777853,0.0018077303451390684
2011-06-30,-0.5564346373696589,-1.4252609782820074,-1.0873541651316132,-1.3143986932870473,-1.1056984416475153,-0.918184817693759,-1.3955773033076468,-0.6859944043952096,0.9707626199059993,-0.8842806404428323,-1.3697134729271245,-0.860962638554221,-0.9777194380075969,-0.43788167322720173,0.03429881418113159
2011-07-31,-0.2631960570770335,-0.8667524970777685,-1.2048086966841756,-1.4950184727644782,-0.9694116764248075,-0.7384415165253994,0.7336537474544093,-0.6586225075669625,0.9215579357119269,-1.0958162275666086,-1.0043216220737048,-1.012256461405333,-1.0291780730919458,-0.39484189891195687,-0.144229148080168
2011-08-31,-1.546724897582818,-1.1454019332096148,-1.6602132491594275,-0.28759449393075753,-1.0638581868744077,-0.7388853061196995,-1.3004114802595237,-0.15701098533813165,0.32024364177603587,-2.137805839692838,-1.4124825054820453,-1.5585409673595652,-1.1768700278761322,-0.3150810367040872,-0.02506765266961395
2011-09-30,-0.5675524822460544,-1.1457784271584004,-2.0245565706716304,-0.37732862007563733,-1.7906969909192134,-0.5608282524747258,-0.061632739324691405,0.17837295207168147,0.1061448263464841,-2.431514344368729,-1.2140247028393034,-2.1470984887874183,-1.3141617588408336,-0.2434307897846916,-0.1430499614710467
2011-10-31,-1.3590513832604791,-1.6582139992417937,-2.094163235908367,-0.8458163498902806,-1.4126859120805366,-0.22890993997362716,0.2901455229958402,1.52745270724989,-0.4889226903945385,-3.1727041933548836,-1.4444028544795713,-2.2416673905306364,-1.349814639350242,-0.2456026373101568,-0.04707440738592887
2011-11-30,-0.5823161700853389,-1.1812784303352468,-1.838008222885773,-0.9433455764218962,-1.3476533632328538,0.6309251180510502,2.127634877298918,2.3773041161048947,-0.7636965079756757,-2.917295056926958,-1.3070235293695132,-1.9412304147089277,-1.2462269141572837,-0.2873443993904671,-0.13181857462084792
2011-12-31,-1.1456697641165854,-1.4503054412220702,-1.7258090051579364,-1.0854253637226052,-1.304352750422214,1.1814649222365685,1.3063143449854937,3.7504003369808068,-1.2851129781034158,-3.101470654629392,-1.4266228353338384,-1.975080381862675,-1.2530467845181514,-0.313356289396422,0.13171856962051454
2012-01-31,0.8205851299818497,-0.41673381833834366,-1.469516141059573,0.5576743001961147,-0.37857693898580247,-0.8261212991850488,-0.814369167512441,2.230773889949725,-0.9759859185217863,-2.154614643035198,-0.6005434475615226,-1.4706494063015554,-1.0643466088092,-0.06678706296833486,0.00945609992435821
2012-02-29,-0.10954406614599739,-0.18872344374173267,-1.2673549068145136,0.5562636985261229,-0.5118600922719948,-0.7211779013104993,-1.2313534782600886,2.3962273789248147,-1.0978025567279888,-2.0190570807491284,-0.3711423577359121,-1.2689218693615738,-0.9509714021803339,-0.06795209520890823,-0.05215921724933431
2012-03-31,-0.5565767653354617,0.06941486356766978,-1.2352691749012072,-0.3021069853187819,-0.47232578367647765,0.9979489461502209,-0.1268089412546119,2.8527991728154896,-1.4100722270908563,-2.140807626855359,-0.39618482652877746,-1.2575609919065789,-0.974012587885387,-0.27429189011845806,0.05769173481905998
2012-04-30,0.33675433530064763,-0.16436563010475705,-1.1166677115461356,-1.072390633586571,-0.649272820874444,1.9998378777651997,1.6335957657351339,2.0920115547134817,-1.240955256507956,-1.7427317170042613,-0.08567998512106764,-1.1187341384613811,-0.9262253624794292,-0.21024609958875262,-0.12147209789653407
2012-05-31,-1.0163264449156397,-0.5734861738406373,-1.1066719060923562,-0.24407306827518682,-0.3065601416886908,0.7988293974363457,1.2136645780857163,3.1644076127530307,-1.7854752837984933,-2.171676147490827,-0.4902614251611762,-1.0695679008802739,-1.0479718009588828,-0.12738161230220305,0.025915582335328716
2012-06-30,0.12403105595104304,-0.2518752358682712,-1.0075954943190657,-0.08698347887126867,-0.7172304268819408,-0.8311643053684526,-0.6674420619066759,2.5009375872343313,-1.638595902894397,-1.8647528112313116,-0.383795299614705,-1.0366922920725024,-0.9965842190560695,0.11247927627206475,-0.038228251876401144
2012-07-31,-0.3353192939701216,-0.5603373887470546,-0.9640429806407522,-0.5878255251579638,-1.2945461822077786,-0.7526353092782434,-0.9492521714716841,2.482675284966591,-1.698712506984963,-1.8376393950667262,-0.42239974383970963,-1.1716438251632846,-1.010390994320941,0.12718095649205807,-0.03916214971441941
2012-08-31,-0.30963675343917596,-0.23851242814010215,-0.8318096936233863,-1.3982263656881433,-1.2496271998398059,-1.0329442361303416,-0.9435361016287059,2.270917244941617,-1.6491788694327976,-1.724030576029871,-0.42835363065051923,-0.9895619470714214,-0.8886233820647104,0.13228712024535494,0.04723846955303165
2012-09-30,0.4220461671080752,-0.11297575075014468,-0.720697500477417,-1.0870840263470127,-1.048765536765048,-0.9199132682911879,-0.10772466047553979,1.5372332304338518,-1.2622447456895955,-1.2957821918671641,-0.13440556490124203,-0.7990770285280167,-0.7402178243807235,0.09366458446749608,0.060999140121287834
2012-10-31,0.8907360173751617,0.38914977699956177,-0.5195069703510031,-0.9088333984118682,-0.9484990158921581,0.8656127749789085,1.0025279732963628,0.959773320473043,-0.9013440621799759,-0.919926207555582,0.36487329419629905,-0.44434292269999326,-0.4275394038866272,0.08226580546934983,0.0048233290532201465
2012-11-30,0.3985466417421671,0.9640253098717142,-0.4123726623813654,-1.3905446835915658,-1.5271086347221792,-0.4598742338275539,0.5760700096283115,0.7776437610246892,-0.7429577786085959,-0.7704454869074782,0.6932983526343984,-0.3343809731269366,-0.2783908094469549,0.652937554356669,-0.02317441417259819
2012-12-31,0.026600470416162716,0.9446956553810782,-0.2150312228373334,-1.1524282966986494,-1.375255534030583,0.9739425976592526,1.0899433214370586,0.7876652184218756,-0.721668559490213,-0.7549359120529007,0.7619075080628227,0.11774635662017809,-0.015103547299700409,0.5871330201641337,-0.060798601193626005
2013-01-31,-0.4030350600219047,0.02056402136110226,-0.3796459377245281,-1.3520629272225966,-1.155721724117389,0.22726407315703467,-0.21609286832712213,1.080851019448528,-0.8662607542300326,-0.9457299995558291,0.33497129883734383,-0.4536022199078068,-0.3125501073127874,0.5155462040740278,-0.09205042463627097
2013-02-28,-0.811407251335728,-0.8337992426075924,-0.4436404708580474,-1.2184787396931438,-0.8040197007351945,-1.0133911887074847,-0.17444916755928921,1.5918306052705744,-1.104932786448792,-1.2884273008030043,-0.6337218484853064,-0.5549315217331967,-0.4826626647644267,0.8834261652935483,-0.18679706775853044
2013-03-31,-2.1384356368949664,-2.302594270994207,-0.5698075974202708,-0.266645816998903,0.16079500615812428,-0.599024149622398,-0.649931215955658,-3.8823968959046002,-3.56989286202265,-2.1196748749416505,-2.2988956394927973,-0.520246780618944,-0.091510364098917,0.9453645814080227,0.137451679005212
2013-04-30,2.2447107068159027,-0.4339558522535787,-0.38888028611322156,2.804243840572264,1.4121387690247638,-0.8528230054430134,-0.703986494787214,-2.818835836324555,-2.264373535024017,-1.0058755590842021,-0.1696447718855353,-0.1972440680610052,0.09697586521963603,0.898592084709744,-0.09390898659675223
2013-05-31,-0.8022146442502213,-0.4527989351531437,-0.26350731245701464,2.597924275006803,1.369075041773184,-0.21553662091098283,0.27490183837800886,-2.0431229013474983,-1.7203219707132704,-1.3973137843163563,-0.6351770080064209,-0.06778242840663785,0.19924090329562655,0.4567085607834249,-0.25320809535565403
2013-06-30,-2.641951226703376,-0.9500871846115242,-0.7523320112995406,2.9962509453330357,2.5403247635239308,-0.5417412533105771,-0.07613797605223359,-1.4231915059334042,-1.4329810595442385,-2.52131149502057,-2.3109718050131693,-0.228353046531156,-0.06692387556671661,1.0010908947626602,-0.05920017789032435
2013-07-31,-0.20707077154484546,-2.47044054592883,-0.7964989199283186,0.46470071467738666,2.205363753542358,-0.4860288896806993,0.17074960593071015,-1.2041528083447905,-1.1428290008749098,-2.190234057424665,-1.7461385269688547,-0.15808483488981617,-0.02634689199056717,0.9014228075811851,0.086092862294427
2013-08-31,1.3606792905470213,-0.8241319865079565,-0.4797354941151428,1.8607613336512077,2.6908551892263213,-0.3101516443554951,-0.007434013291617518,-1.1794254803597242,-0.8018427922175128,-1.235107621792861,-0.22388071646807892,0.3961458579733884,0.42523894344661367,0.4736117978216648,0.05376316592986187
2013-09-30,0.9099990256691285,1.387332616325541,-0.3968821738462051,-0.2270296653604955,1.9928929723727886,-0.9712343650104007,-0.35889132409484514,-1.0935118593461115,-0.5086914182755673,-0.658479259022136,0.5266607310759244,0.5311818537883419,0.6472326735440455,1.0678588887394704,0.03842432253755788
2013-10-31,0.7039353981141222,1.9377640434042651,-0.46152542840874494,-1.266226110514085,1.2014216357859964,0.7678966640642378,0.43913915374463713,-0.9856757098328566,-0.22837053371671082,-0.16734156284705778,1.3800426545457454,0.26312222764236,0.6394769279507819,-0.7069582470220998,-0.005115944816119031
2013-11-30,0.18441114757838498,1.1463517452769472,-0.5392110787834851,-1.070466845297907,1.0202461576212234,0.797343063376486,0.3380396834772526,-0.843489013838679,-0.0015714026804010714,0.036527323727990405,1.5011506270084047,0.13677302130970648,0.5575447257178194,-0.7461938610301379,0.21303304879903734
2013-12-31,2.452337075832768,2.0951670390754713,0.6872120831680694,0.6113818596576093,-0.021899879453449567,4.609989560195884,2.542347149618115,-0.8770096831225125,0.36326646636658466,1.7589066256873735,3.225816624001633,0.5805126177025177,1.085126431442989,-2.751735158551374,-0.18754980115848457
2014-01-31,-1.7461660741844693,0.4508615389623218,-0.13120629014107452,2.201907570608284,1.163586417438076,0.06968125783458526,0.009521044374101464,-0.6024240811782313,0.37179581521454835,0.43271946817805684,0.41148853483159825,0.4588231339710733,0.6578179405722765,-0.1440289433744522,0.06403436181254908
2014-02-28,0.7952272407065223,0.870289658646171,0.7958390027160334,2.020448437735547,1.0590026909744357,2.1403815975028215,1.327865796059319,-0.5530649297062816,0.5947103040236249,1.0832399672183086,0.7228908672509766,1.053954421376796,1.0165778528583398,-1.5553826263301682,0.043662132997660516
2014-03-31,0.5739567360041449,-0.22369485329601835,2.460621053619157,0.7932460789082221,0.990446080105951,0.009150789970923171,-1.3340522981017584,2.179532351730452,0.7381816873415405,1.5414767878919409,0.852867175495715,2.1378777937424696,2.060704380725941,-0.1255672723304866,0.092211446485821
2014-04-30,0.9870322305382542,1.5982370086127382,1.7814422497918647,-1.1411740683120295,1.016946319352937,-0.07886437509473321,0.19840616662789243,1.473604697038537,0.9390108962900071,2.2897221063275714,1.3463804369630423,1.6455008488172393,1.1798428572703639,-0.18512778996495094,0.16136929903677355
2014-05-31,1.6002072435774606,2.0669969362005225,3.59316939456043,-0.5394123302604934,1.1447882175486188,2.3229063671502344,0.3548182232030344,0.9632902671836787,1.2163429157518455,3.2830744098281794,2.241016186095515,2.7742554527235797,4.50201402166886,2.33317782143417,0.16535823044625805
2014-06-30,1.488033268562659,2.501185076115616,6.5442085313253315,-0.8038209743283999,0.8166176907211691,3.016083429455526,3.5255456099374927,0.6400538206352434,1.4478635856209197,3.5387086209759326,2.957939790171541,5.175561628785674,8.001670239800022,11.756803957381951,0.0878524532994377
2014-07-31,0.7086605509468161,2.1112569394616973,4.817554767555396,-0.7178204553355475,-1.4434273260601842,2.416023978984664,4.005260071339657,0.5074798796699818,1.5627108463326551,2.979349985859307,2.2496213422741778,10.069013366430676,4.87090966802429,5.751407888736527,0.32652689117327105
2014-08-31,2.696252283183831,2.61850876751648,4.806328803972854,0.5307134362565317,-0.04649522042327731,1.980728011071884,2.6091096340507507,0.13695632354583084,2.075847766255097,3.114697602244471,3.4093311978399585,3.2164869856276668,3.593026595490479,5.2602778467438025,0.5555072298800537
2014-09-30,3.979334149132288,3.809663017222994,6.583509670507324,2.2494381008625237,2.168887523205199,1.2951580909136564,1.1801260057879748,-0.2558842183686539,3.317421062175585,2.9567387004305794,5.102254442516089,2.8632927257758887,3.2294674293361942,5.536875186908853,-0.05703096036029614
2014-10-31,-0.6068056432909285,2.408840556580176,3.3135778364335646,3.0512076627684745,2.7061143361377784,0.0017096731740138024,-0.31940811149927206,-0.14696686005430531,2.5836104514803053,1.9517851254199894,1.715980450340201,1.7449108888657299,2.404151723129106,0.42226977736131405,-0.03640304628580087
2014-11-30,-0.4545109013476973,1.011909416277041,2.510678241728679,2.9590047938961277,2.813853516011717,-0.4475218953342944,-1.359709440448811,-0.06174494862821428,2.22744896535101,1.4800831966857446,0.6495276368072448,1.3237991933922955,2.051336341695988,-0.599335852542512,-0.15949137647373723
2014-12-31,-1.152943419531502,-1.0924676147730308,1.1207168721452714,-0.6190227034024224,3.205525815392971,-0.576064646367489,-1.4959492625164241,0.1140935600618327,1.733834227031599,1.0693355641601656,-0.34930988659260725,0.4626381066764569,1.1132276567497288,-0.6693873629262083,0.06973671159563258
2015-01-31,0.19690153295204824,-0.6791827676199403,1.6823436848810238,-0.10043427894394624,2.662680446020942,-0.5191383723435099,-0.7234299404892153,0.11266783841671144,1.8323919248939529,0.9673292415449833,-0.40415363525194214,0.7844031940352776,1.5684112384753721,-0.6894434009339363,0.15349984999627997
2015-02-28,0.641373745573549,-0.1434279321783992,1.7681197898583123,0.3889155761197595,1.9807842096800063,-0.3056330673493292,-0.013549966933165795,0.07205560151428803,2.0411199500065202,0.9344368550912604,-0.13951584412937085,0.9587538447766725,1.3557662123679104,-0.2786784999590982,0.039392401710660684
2015-03-31,-0.06266465925309747,0.3872678949119348,1.5725754872005164,-0.8419580073585984,-0.6665987954198953,-0.7337306155702474,-0.2891282631986073,0.3076141597557685,1.594195502398426,0.8013040489548006,-0.027553296545986473,2.6461497754065473,1.707246667962031,-1.0490683235883025,0.15277020564529936
2015-04-30,0.5517371592466557,0.5721082368316354,1.5929686100672655,-0.7616308724736035,-0.5124180086521746,-0.7089412866663694,-0.31200560594477267,0.0814013566240667,1.6835250065768084,0.7632998876371199,0.3812442792886052,2.2032679922189997,1.377238801676571,-0.9721933644534949,-0.037693100808322014
2015-05-31,-0.5816183355879175,-0.048116444264778326,0.9424695173622861,-0.3663398867022939,-0.5212265550338038,-1.0378397204256327,-1.0583509260432835,0.029623444940001947,1.3309407276911431,0.5871705034435951,0.01276602282866479,1.3206410177831192,0.8342959302495123,-1.2617808839146198,-0.03695105615539895
2015-06-30,-0.5976714529070964,-0.31721259864102497,0.4527326556590125,-0.17503902945568484,-1.136733038757755,-1.0714053048054928,-0.7569191677576114,-0.005313657579420994,1.0569822162906062,0.4333988446509222,-0.38504470792229106,1.2918826990796384,0.39188729180067855,-1.0245684535635635,0.5410342044508192
2015-07-31,3.0370172245817564,0.8445569211725918,1.4816155894674707,2.4467198033179107,1.1562030179602136,-0.2820202864883099,0.05244155090136277,-0.49841696742520747,2.0685113436445883,0.7178863346835834,1.4430799391420441,0.6792623031310474,0.45996684129589843,0.029089396917197332,-0.14012209348844215
2015-08-31,-1.3237563998273338,0.4434304946007231,0.2622889588452191,2.435976994881596,1.5136197076616535,-0.2835315884126603,0.3840567636524605,-0.4260202998502772,1.254012152861889,0.43631027438528225,0.11641440049625838,-0.185520618623375,-0.1851969107738136,-0.09321894070532778,0.04063235268576156
2015-09-30,-0.25225573464424794,0.6545773487403203,-0.5517715179682906,1.9765015852591046,1.3848154613495065,-0.7861243336747021,0.10734510839510397,-0.4898977564431697,1.0973011552207108,0.31789308986711157,-0.1444064490417379,-0.6731688441080231,-0.8196276316118761,-0.4042904033376066,0.3581202766167972
2015-10-31,1.4618613732499435,-0.044048991427852235,0.0009981397254140566,0.8775123997513433,1.6452726632592385,1.3639964413931247,-0.09688362318146317,-0.7330512353569472,1.6673023757523697,0.4894840922746724,1.0260677812670636,-0.419068226450215,-0.667164479696794,1.3868489668929793,-0.016489655596687636
2015-11-30,-0.603755741496076,0.38156730539474926,-0.01953547356373527,0.36355158275019783,1.4494918420434237,-0.8868518353358873,-0.8104561575262496,-0.7312256159025723,1.18747979824307,0.2854830271696252,0.17461093612706144,-0.444436078690565,-0.6942569982995604,-0.6317353394975498,-0.0659098761703791
