ANANDRAT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-11-30,-1.1635492814808268,-0.5791302518674316,-0.7666597782364948,0.008082305687818276,0.406449005790932,-0.7351708742383943,-0.1294481112626838,0.2998414282582799,0.3600230947348889,0.44023279242830454,-0.4710526608246598,-0.8814797827614566,-0.786999247934897,0.2163091619875005,0.07451832592892561
2025-12-31,0.48133674254732123,-0.1910402698582678,-0.5732864707591564,0.23910542174656854,0.2235310720388027,0.6033235734608129,1.3784327390882032,-0.23092664353594658,0.8038681111165196,1.0084249949747695,-0.2859609499775374,-0.6617975568312678,-0.6261833329532871,0.6958713543472829,-0.07573059423110315
2026-01-31,-1.3105467181050516,-1.0352086590539398,-0.5202429858867132,0.29909326536819364,-0.41304259498395207,-0.06274143458804143,-1.0113406368819249,0.37985042357312365,0.05092978585373769,0.18180715395338926,-0.8477368971684012,-0.5084203535807,-0.5388393995128407,0.3541776342455997,0.06393400283248327
2026-02-28,0.4461002321566154,-0.20008577633829247,-0.4935835508339137,0.42097319102144937,-0.325772849083245,-0.575068543020608,0.37355332123954677,-0.3333896221016537,0.5391053052263582,0.5441168306385136,-0.4348991081106195,-0.5040563908974971,-0.5322548112878617,0.1391673383666552,0.043296254722496916
