APTUS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-07-31,0.0033210886542203405,-0.050638024943044084,-0.24954864534978904,-0.9153402263966153,-1.919886414558078,-0.07485078481139638,1.0852070405871572,0.5794364171242,-1.0099792031292945,-0.07627232554318941,-0.002240286113502498,-0.08688323591522809,-0.1617253720560188,-0.17082601735737885,-0.0311532361125251
2025-08-31,-0.4885376451884776,-0.8548690230273164,-0.620218942061754,-1.9362846716270963,-1.5292264920057355,-0.4176522885207011,0.3546308596259508,0.7380543079723438,-1.1991239559756492,-0.850382958165312,-0.4245793236277386,-0.6601295061016327,-0.6494121685427018,-0.1478538241274841,0.0067467110859712525
2025-09-30,-0.002391417612373405,-0.31878561386337956,-1.1328550444326975,-2.0465083686508363,-1.7130989861226096,1.0585381031809746,-0.6142037414829348,0.4902126765539033,-0.9212182897002726,-0.8881192924940501,-0.4731332998593739,-1.4898839207365115,-1.3072401555552229,-1.0868471958259107,-0.006746711085971355
2025-10-31,-0.14162204129334277,-0.424257885804218,-1.1115805967742085,-1.9522548808284554,-2.157990423871884,-0.4340520996600757,-0.5393564021667583,0.3878906251354236,-0.8144855163528583,-1.1697503581043345,-0.49913837715613796,-1.6831722059428418,-1.2704746567053622,-0.0006387913261165033,-0.12922258883070417
2025-11-30,-1.8023081611179885,-1.2690650341103955,-1.2148914843342227,0.12153217513493242,-1.2649350482933246,-0.25900606031109336,0.3059476866244347,1.4339847110412214,-1.6983278200114424,-4.220820210026011,-1.640557376153121,-1.491627583056595,-1.5170652968920206,-0.12004923616005003,0.0
2025-12-31,0.01981547592456365,-1.2223002626104795,-0.6854490657004312,0.016266074879084453,-1.140826860593228,-0.4456486671578106,-1.5449287949344064,1.0548590658152017,-1.3235457867292035,-2.83898008620623,-1.2133736803415052,-0.6587828523244401,-0.7037516311437426,-0.12830956135908964,-0.013345554247722135
2026-01-31,-0.10130390701287431,-1.1773719826321476,-0.9585461296356599,-0.05829022981917262,-1.193453841789259,-0.6149180468805133,-0.5713025947961777,0.9760788007349173,-1.343967962338448,-2.418344803763705,-0.9407854618084603,-1.108627164604285,-1.1245039567529642,0.11344719153090661,-0.12105636100135257
2026-02-28,-1.6088592946533586,-1.0651008958291632,-1.528899837450318,-0.20770733016024256,-0.5114186904743026,-0.176608501948826,0.027807199478013127,1.9615179949186965,-2.257402732298969,-3.1607359245660422,-2.0286352941186725,-1.682480013622132,-2.177426950950574,-0.09115290353380708,-0.053452656055808276
