BLSIN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-08-31,1.0859198206309277,3.140401200066323,3.436474365039718,1.050931957404657,2.614763002378688,3.6406181658835672,2.7880563596674306,-3.681265625634326,4.081728027183275,3.1789030269386114,3.7525217849006256,1.8462365576135458,1.7595215102636435,1.219104695051738,-0.10807422152942266
2020-09-30,-0.3463362713999867,0.8135738112131394,2.2072331266998733,0.09507822193421725,0.8448655475779607,0.23747782588944466,-0.6173571377714671,-2.6408434262606284,2.6512498014187815,2.435494371963037,1.4559815613351936,1.6813986741791578,1.5014087094169288,-0.5653237131329832,-0.06695690200185278
2020-10-31,-0.1986488802411159,0.2594216887513618,1.912855506640149,0.09542952513775954,0.8774269261758522,0.007170248453942642,-0.529151788912638,-2.114509951204832,2.132583017745912,1.9592260170200457,0.5522839352182227,1.5378258689047586,1.4079575561316888,-0.55834960017164,-0.027991024583513293
2020-11-30,-0.03352502302647994,-0.28986097914829795,1.626777265219703,-0.9766124243080138,0.883406805195253,-0.31892565697277514,-2.2212939292671208,-1.7852171497928833,1.9258761908967381,1.705476169939037,0.06370341940913142,1.3807844308525035,1.2877553369599897,-0.5642168038328758,0.06132744485110517
2020-12-31,0.31080313138928556,0.03868073995975268,2.205450123946686,-0.7656645664044145,-0.4560981403934576,0.5932415593267619,0.42659962900150733,-1.6377056257823732,2.2713088864278066,1.746477562727005,0.1044183464865619,2.0056713281927867,1.4864224746529628,0.003571507312757126,0.18310189237783567
2021-01-31,0.8033010881386113,0.540137172850421,2.771780213972373,-0.4668903312118151,-0.46518525255929644,2.7441701773359375,2.2179323879412327,-1.5872972372767264,3.401078204885553,2.0472857036519856,0.5615326864154555,2.485356975967851,1.5918199622773184,3.860572565554794,0.045367032385063344
2021-02-28,0.18652724909553847,0.6494234321480601,2.844173352090539,-0.6850144703780673,-0.7232921012080256,-0.14303049783810556,0.9080981331429373,-1.4053991289166698,3.265613676638709,1.9018481345178158,0.6256964508102049,3.1794600037190124,1.615682008125223,-0.5776093016460471,-0.15185489499487514
2021-03-31,-0.6285442560064595,0.1775906301520938,5.979077158323431,-0.018771185893944595,-0.6488330136943479,1.2727078920982715,1.0534608409390354,-1.1560582573410532,1.4854621999149702,1.3759634764464515,0.014604668980853108,6.048587353510334,3.131449063342558,7.226205386653964,-0.01838930979721155
2021-04-30,-0.037242762265655,-0.23879343137205467,3.5185198587434394,-0.505343184166448,-0.6841526365880342,-0.4951115278177422,-1.7302162403552466,-1.0167488881656392,1.4110185490447626,1.263979774082427,-0.09040325734779114,3.6723244893692972,2.5319144014437813,-1.490719846281975,0.16837888061758055
2021-05-31,0.7364539452187305,0.034148949470452584,3.1931184480979002,-0.076703114476409,-0.5864280510298349,0.4308220649139455,0.7263287356099081,-1.01806161135295,2.571163710442436,1.58598843411418,0.33630521570390354,2.9473468708280457,2.145596617399063,1.6344352704135312,0.18988560798646265
