JUBI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,1.2711729843461508,0.28008473421930036,1.6595724608110272,3.1317574540335054,1.876525595293002,-0.8618518561571101,0.19300740423775595,-0.31723205873750016,2.716298801228034,1.9317452949929166,0.9265112167782577,0.9450735492905353,1.3002010063220677,-1.7957181616097633,-0.019972534502186008
2025-01-31,-0.4239545091491342,1.2200968915300514,2.0192510766748897,0.24627177630156769,1.820482838298354,-0.3745680625982158,0.6202984813729927,-0.15316074376456731,1.9715375685257865,1.4304632797933459,0.392210099322069,1.104020840247789,1.6296462385053214,-1.0535926588470024,-0.11712619786282114
2025-02-28,-1.6606465727007318,-0.454243532530327,1.8081091097595028,1.2220590774887832,2.093472095572177,-0.23885430759433732,0.12433136988043937,0.3640515775572793,1.5397089094104561,0.6783436274806668,-0.7251171244941398,0.913744298892279,1.728345534408885,-0.5590605787413515,0.05929901628605204
2025-03-31,0.5518224815158582,-0.9061896962254405,2.4006861618881175,0.4588719103841622,1.9045281369278508,-0.6596062952803077,0.14910547210751993,-1.1893264865731736,1.0282332041137765,0.8434077527055243,-0.19865781985028494,1.2165140920290225,1.1756665391148107,-2.2047128301359757,0.0740327077876005
2025-04-30,0.6987528133177711,-0.2364163178043104,2.4325238168517487,0.906049351477316,0.4928270502008719,-1.1020837819068465,-1.4958971093157283,-1.0709656408657227,1.2807527797517668,1.0583281552701136,0.16508676632086286,1.8536167531433503,1.1766631031394241,-3.8991732602330123,-0.08736724887950661
2025-05-31,-1.3016842549207255,-0.04266467613619521,1.046548352931524,0.38351481737324455,0.5664259078336447,-0.534605386257203,-0.5896344820797,-0.6701923389012097,0.5467488904325792,0.4272382287515859,-0.9097273692583402,0.8049712410962252,0.5159217653412999,-0.5209006043233035,0.06817388520370384
2025-06-30,0.6605922713355042,0.041783911898179926,0.5577031491120517,0.39927572348422574,0.1775361014697643,-1.0102240314061826,-0.5607135557353812,-0.3614815891330299,0.8810987501452515,0.6607373126972141,-0.06370802968315274,0.517887220659722,0.23390645559980786,-0.9570975379772191,-0.0682501599453601
2025-07-31,-0.9723677676075085,-1.0579898691239793,-0.2597569961916541,0.15478067026948772,0.3170157326962833,-1.8167088576176864,-1.1523651062004603,-0.15534369863261893,0.7028758311124997,0.14399923771247733,-0.6755480465195148,-0.18052916074979783,-0.38602750560894805,-0.376032809945145,-0.043256305166060174
2025-08-31,-0.66006458053618,-0.6434390770300127,-1.0053812084231737,-0.2126482098512077,-0.31305746646845695,-0.3412188958905831,-0.2636887263048519,-0.027218019769818837,0.5484434002532526,-0.22900539025468883,-1.1068459461351914,-0.7988555598474733,-1.0518144837396801,0.8158790445256896,-0.016624885969635537
2025-09-30,-0.2943435254620908,-1.2568277696243455,-1.413413188793333,-1.5585123503668892,-0.6478915204462042,-0.4360721909916971,0.12656153464240055,0.28216010745683606,-0.5343954110333731,-0.4156890280893742,-1.0719046892156894,-1.2733925661419967,-1.518210227518591,1.024963660831158,-0.03217722570246985
2025-10-31,-0.44952634925619256,-0.8915900212905039,-0.7050250419520232,-1.7939447597672111,-1.4443677746046872,-0.7360697668198455,1.470472664858072,0.3126532492936524,-0.7676472587367397,-0.7001248905742725,-1.0098547102486255,-0.5122872615597595,-0.7763686611165096,0.3903950583923639,0.006086649049144434
2025-11-30,-0.015190332301315593,-0.4740312191333044,-1.4534189486567874,-1.4774293520861383,-1.740772822860799,1.424097666621321,1.1979498450517538,0.2129933068320271,-0.7645703810502124,-0.7157142716686834,-0.7628180501656872,-1.6029324269583387,-1.5807335966995462,0.18141003226615776,-0.0739928819036571
2025-12-31,-0.9458959103771262,-0.8549076089525895,-2.3104434298309107,-0.8370600797135342,-2.3959689553632213,0.5159730793914695,0.7497397679749418,0.6393060626792999,-1.1426544534305263,-1.2037850474766145,-1.0474942663398568,-4.094585219089661,-2.7025599622438192,0.2476864688623052,-0.1167430288529223
2026-01-31,-1.4042322670606617,-1.4094773361825523,-2.403758486409423,-0.2381458717682959,-1.5586273930524643,0.9783026867225422,1.446329396358773,1.0557367946867302,-1.0740099124627243,-1.8781912068362447,-1.624001820448039,-2.8309539464327123,-2.9856211774578156,-0.7473943301308583,0.04494586073151578
2026-02-28,0.5538221069939135,-1.0209336385357421,-1.4912335474227925,0.3208831755922549,-0.8881453142283877,1.6757001546574832,0.2037954562868383,0.7119948495618825,-1.0038010309779275,-1.5213428065485664,-0.8332447963612503,-1.2523772550222445,-1.6618329170757775,-0.8288770301754538,-0.03603287798767986
