TATACONS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-06-30,-1.2025348110254133,-1.6644661532365133,-2.911981227193214,-0.5135898455308376,-1.1794670552814615,-0.49995782708430364,0.036511794211932534,-1.0168573552751505,-2.9904984938137957,-4.295649628382134,-1.8696506893986844,-4.186948337658571,-1.989486899437982,0.7884187171778786,0.058739845109466206
2015-07-31,0.6998626567735947,-0.1473969685424819,-1.1132010669429764,-0.022164770747988935,-1.0062429272963715,-0.16703184329086615,-0.15910742121725976,-0.9535960261219675,-2.1203003225623904,-1.4950761193095339,-0.48185559384798204,-1.2400308590346023,-0.885300952378522,0.03761307611621437,-0.1589401979075252
2015-08-31,-1.9758862008162155,-2.587934703584827,-2.166595229486271,0.6668692990938588,-0.13424040201287346,0.44078178477007995,0.6273132414209384,-0.523978437933899,-1.6115691480551964,-3.6501765851719266,-2.4204551160705234,-1.8115018275275852,-1.7357220037712433,-0.32577702479782994,0.06631992680434186
2015-09-30,0.9154598555702981,-0.25308208498039964,-1.8286004549951806,1.153320973305007,0.3355793873549802,-2.2316246151784487,-0.5192574699296463,-0.41991184972581097,-2.352969721379838,-1.7934145393857772,-0.7031432103158209,-1.3750560521759234,-1.5153500563509577,2.328795950950885,0.043255851959604054
2015-10-31,0.6003430554674964,-0.39305617515357355,-1.3892969708915233,1.1368224765641874,0.5133404178686476,-2.311775048156445,-1.5935781482361087,-0.40558736893234226,-1.0857645157102886,-1.0253509760349966,0.20413710619300068,-1.0326843462107171,-1.150127916071835,1.8102182155986846,0.03026345203878152
2015-11-30,0.5135623077729857,1.9221383636490705,-1.117056271551784,-1.6495895055902088,0.5803608323151392,-1.6655070706084265,-2.197547649604565,-0.368889658215995,-0.41069773669046256,-0.5624749388086984,1.0739481030073534,-0.8370379359285798,-0.9169586761692097,1.1503492634255714,0.061031532375317846
2015-12-31,0.8736051945757374,1.7302802469671468,-0.1890744705596594,-1.5641682222963635,0.3419015788347425,-0.7678953265928272,-0.3704968933291039,-0.5657223058912955,0.7812732007111166,0.22195517977135998,1.8483163220462748,-0.1319934983550732,-0.23125269125692438,-0.16294379127064315,-0.14474281885751236
2016-01-31,-1.9280399067459586,-0.42239097189906233,-1.5064301797286086,0.994701470953096,1.2617172699138954,-0.20439715965054095,0.9128512226442574,-0.19134919713405407,0.8255553566508587,-1.3561826423898597,-0.48604680968143155,-1.0200954342742017,-1.2071662094092355,0.299245476684861,-0.2001995068579755
2016-02-29,-2.634331173046022,-3.206788665714162,-2.35193239256143,1.6651144747673248,1.8731296396506167,0.9864413050241857,2.077138539046894,0.48268425140308774,0.8587179354941594,-2.5386822899802213,-3.217297705922305,-1.472843403810554,-2.2765746119214048,-1.268422868034893,0.15777558968838704
2016-03-31,2.0183229895245614,-1.6448455766766907,-1.0377790329840118,2.8882456678863972,2.5817780725423782,0.18728738796844083,0.7789847898765806,0.16223625631439123,-2.546547283946025,-0.8476107064463335,-0.5301248175979822,-0.5404633846557052,-0.9060110597625481,-0.201565280539054,-0.00990190183215139
2016-04-30,-0.011376419760833026,-0.24875564205737552,-0.7502159078174919,2.1365126490024102,2.181597128081754,-0.33176965884838383,-0.13883855858701266,0.3161053738715603,-1.7818283105288402,-0.7507048915979287,-0.3923305862048029,-0.37080391686951575,-0.673004148912254,0.1628450049147117,-0.019414778754602943
2016-05-31,-0.11463018997745263,1.5150325382458125,-0.972538432563901,0.33051978955042843,1.8430794177440135,-0.42840086379964143,-1.168991700686204,0.4947706227329959,-1.4046900228660806,-0.7178868052809769,-0.2606853183966626,-0.5188714132338254,-0.8533051649615806,0.39360422622214225,0.10820256092270433
2016-06-30,1.3151018124737055,0.9867531369572996,0.3908530072371993,-0.27255553639471836,1.9031318935550399,1.7348158355224639,0.9028665267249055,-3.096072371075673,-0.41340536169180175,0.11755827713034488,1.6814431362265454,0.3212250196126403,0.31372754894438243,-0.5003434044838015,0.08011987114438755
2016-07-31,1.0514471122349802,1.9049044833417752,0.7201893432421557,-0.3383162011389885,1.3556563885778719,2.114862591401028,1.6601571343658827,-2.007959118525056,-0.26396778825390815,0.8669041807662483,2.897345301431008,0.5390150528680577,0.5394887490302315,-0.2934158313858266,-0.013408582921923108
2016-08-31,-0.11874775074274677,1.783710298891123,1.9499938435777493,-0.3576071608099215,-0.3599839183586319,2.3824645045975927,2.087296736335249,-1.541805932009517,-0.1269384146748367,0.7866393673157911,1.4678523049759455,1.8693943403072435,0.630851722861385,1.5434653114427284,-0.004630642816137905
2016-09-30,-0.019707774156358583,0.6703887806873293,1.2279394756635842,-0.5518888775358245,-0.946265915643298,1.7304698265769902,0.30620607709736847,-0.4220943287483406,1.2477994050633918,0.7905315604663217,0.9527109118998419,1.372695637078482,0.7697764026929781,0.30952986130825505,-0.0014514843973687617
2016-10-31,0.04779696469117152,-0.06578985905317201,0.8786529949682392,-1.4428756556087765,-0.9161272338392508,2.555765695380973,1.1815620798661943,-0.1626698058123384,1.2355048559643727,0.8734508200208569,0.5768220214703319,0.8550296168639532,0.7314208329728743,0.1557680248514614,-0.11828247039745597
2016-11-30,-1.3250283725428778,-0.928775496099924,-0.23331381420880076,-0.1814215606742533,-0.11084941865404788,1.1214360095178795,0.3226801488113189,0.16580172128333498,-0.1357500841501344,-0.10761527349857992,-0.9909404728754522,-0.3588598836056172,0.36038682556919693,-1.2743760975048106,-0.015072558128115261
2016-12-31,-0.04624551959695468,-0.9435509501287582,-0.6899123095910494,-0.26935076369139727,-0.5988496983709982,-0.7384035755223989,-1.7007675399428455,1.4819965429835633,-0.21844334290166165,-0.11941348579927161,-0.9635856313760198,-1.1080868695024297,-0.18534962538701047,0.6735710577185281,0.054661061073246045
2017-01-31,0.7293794015242775,-0.43727671106769306,0.755857354284473,0.17828515160162356,-0.809187812471187,-0.654170921517326,-2.5109627214132133,1.2902865806006638,-0.09131074354389952,0.5581504623887636,-0.09017415351636328,0.6271546433278617,0.7889320148425063,-0.6920204711258968,0.06898763326574665
2017-02-28,0.8901946403937209,1.1266381399062648,3.334370424819238,-0.6999853349295198,-0.5298075996705129,0.08450289467761543,-0.7189381463180561,1.1048013641225922,0.019750322684115584,1.5190331853179553,0.8237084527599196,3.6440640827593134,2.4403107604535244,-0.9153151716412316,0.08663240619640686
2017-03-31,1.0320408758828938,1.8632745074859618,2.158303386690107,-1.2684546112706117,-0.28073038499163644,0.7768049885591369,1.747874506306074,4.053869952852453,2.348092860857004,2.4937666123960347,1.7437285413002084,2.0682718377595415,3.600860121615567,0.5747163047615585,0.0168048766640146
2017-04-30,0.18098819392109744,1.3879287679049994,2.124757788833313,-0.8104372749878547,-0.34876363028629664,-0.40352404652760193,0.5865268317504468,2.8041976440090246,2.430929368576917,2.2090333716821746,1.5647650005371299,2.0597532926442477,3.0920773805314123,-1.8837408981637978,-0.02443309065476574
2017-05-31,-0.30714745874728727,0.5852382912815938,1.835099760894116,-0.45088239175849715,-1.4005331480052232,-0.09043203048302562,0.09980948231768298,2.285461358473265,1.9279858004386226,1.6576220440962182,0.7469348448865548,2.794506406706965,2.5133551472481526,-1.0458742035267083,0.008300482923633588
2017-06-30,0.08265175484927298,-0.027726477256178206,1.0074477158950066,-1.1648600869969097,-1.5323347809006316,0.3487618392240893,-0.1997627412847553,1.9860267307149526,1.7072163209745026,1.4838750041730235,0.4074031268755383,1.4268585106463716,1.3202457874973126,-0.27422846045139393,0.11820110834739538
2017-07-31,1.2961818785433212,0.6863983196649805,1.1673876239605492,-0.051441377882764705,-1.0786956370792045,2.0099084446505686,2.0770758132126494,1.4035608340932684,1.521976736160697,2.054796971031572,1.2336586729306813,1.337874401101871,1.3822184136755529,2.3199844183255762,0.1551141408581707
2017-08-31,1.6466412834139257,1.9636791038717054,2.230092071848167,-0.01032113458702222,-0.5346231578574548,1.8477216540152044,2.027705226798005,0.9523495320069593,1.3656256666529485,2.2712916888431485,2.3089950352747293,2.09817306273962,2.294045232155802,5.108922744638845,0.03861677296631306
2017-09-30,0.20277039331403557,2.0028121692225143,2.2574792232478704,-0.31718098255742966,-0.5475324729373341,1.1899552035084988,1.4769749996641734,0.8805046996191742,3.4151030049264217,1.836967511383693,1.8418177492140368,2.210452699903336,2.3212156303168117,2.7447874829125176,0.09782493801782624
2017-10-31,0.9023934138696806,1.6317473030354868,2.674576532202805,-0.2928565566423321,-0.5258910763738864,0.10511208300421539,-0.5244227786676897,0.647992533243405,2.7274252700162807,1.6692080454687879,1.9928800645207712,2.7040044155716627,2.469656788864166,0.29510521558811037,0.23513418772071493
2017-11-30,2.4272422761275303,1.9890572006343537,5.07703422551699,0.6521504319584475,-0.08638855649162731,1.097316442982223,-0.05145210526381271,0.2687719307871089,2.601300872474765,1.7385977722368344,3.1941601309497303,4.4185474072178685,3.7342863539996314,7.580298456342984,0.09717419681913163
2017-12-31,0.67901364026728,2.141938492291935,4.1878035933841025,0.13360438950333411,-0.5622938622776807,-0.06059615996489492,-0.8547213832840292,0.23296866303601949,1.8710600140408853,1.3976744896121256,2.2585631848768055,4.957123695411656,3.51788218876947,0.8842244717897143,-0.08490754456667242
2018-01-31,-1.185958770964563,0.8930496783620896,2.3094768314179324,1.880278157093956,0.8179098212809213,-0.6527807140634599,-0.4277279138964868,0.3177506795993557,1.3552651699786338,0.9082068979712177,0.4953379652989104,1.3399331090583606,2.2796289408533337,-0.8851449091616702,-0.05351777708501108
2018-02-28,-0.9308334729422854,-0.760987963337236,1.4784943011659357,0.4058402304518983,1.0690812553371951,-0.6379178426430803,-1.3877084373855304,0.38250664507151566,1.0502692341393423,0.6209761117976431,-0.3562721840851019,0.7440584951810241,1.5670827686394349,-0.6717720356748318,-0.06274680075400123
2018-03-31,-1.2485134766767538,-1.8570890135275622,0.7993250664291742,-1.300949143443887,1.3862215231813948,-1.1656013022151617,-1.141030638267919,0.5543063289694071,0.38612664929095225,0.3364794000830769,-1.2055495310019866,0.2185929932196016,1.0444653197410492,-1.466431657462537,0.1397432287020129
2018-04-30,1.3256120437890146,-0.4991266337243281,1.1877237537666079,1.1180438224319738,1.5932356974074282,-1.044712872518119,-0.40550191434861155,0.29988787337627093,0.5730317963433231,0.46823657084956977,-0.4408629442874238,0.41996680588362495,1.210128589590252,-1.5103999067779934,-0.1001192751758976
2018-05-31,-1.6427578482315763,-0.808221929824423,0.8057431661442942,1.8107878144607275,0.6516527033544897,-0.7716423582647091,-0.1579600673187268,0.42764887019196085,0.20961987183651562,0.08027444170003403,-1.1889766068858951,0.4773990948130343,0.9922056636207708,-0.7911448390760277,0.0005263751672464711
2018-06-30,-0.3860752924563687,-0.3812939842857167,0.7088957418688294,1.4557084623954746,0.2522255287546712,-1.507398946148489,-0.20488217896501287,0.35039467726071555,0.09524491701234752,-0.08857883846865618,-0.9592927654615246,0.602509758831821,0.8812025328138606,-1.7879475407331145,-0.08701137698962981
2018-07-31,-1.3493281193166242,-1.7242389462991683,-0.04495395395296347,-0.38946623002080355,0.3678413940488397,-1.1143952639433312,-0.24282218665378222,0.3654671294365974,0.06424696351707712,-0.4521119852573042,-1.3478819107511566,-0.10579306847149772,0.0863787726215114,-0.8210649344922241,-0.05240105497839925
2018-08-31,-0.8456588286694272,-1.279853509370981,-0.6671347443651394,-0.6538052357677457,0.46170126085785296,-1.0104186374847166,-0.7031256658764133,0.37364343316180193,-0.04475554058646761,-0.6723182476496913,-1.4154695597944011,-0.6886726875601045,-0.6647787432780816,-0.42872458809526487,-0.002336146422630616
2018-09-30,-0.26290943180707765,-1.1898907206237515,-0.7698396731385969,-0.666427708146584,0.3770482537503144,-0.6877970533526873,0.15179045627167506,0.4260684837862128,-0.7204953683851986,-0.7497992159626664,-1.210734222026479,-0.776243488133869,-0.8123835974516632,-0.2797944629396417,-0.07042320785979764
2018-10-31,-1.0190350871391298,-1.022035977436151,-1.1528231214396707,-0.8417304726388458,-1.5393476248841529,-0.9016673426839793,-0.403895855895582,0.6187828856755572,-0.9147270247451134,-1.0207792808624392,-1.2419506905065616,-1.2157788576600406,-1.389519973564232,-0.10419293081704988,0.0036646219835581467
2018-11-30,-0.16232723771911187,-0.6863439161055087,-1.5569865633183666,-0.7520742210396707,-1.577646666841927,-1.861563223089304,-1.1955078798162284,0.4977506706038397,-0.9326827134540788,-1.064393755739394,-0.9227270500748476,-2.0558871519279727,-2.015833496853798,0.5730568182712054,0.0034205450749181577
2018-12-31,-0.23187707250951897,-0.675372309278268,-1.6598251294866193,-0.6737096410040003,-1.417730581216305,-0.7348213143655766,-0.43709249732293276,-0.7118077785564509,-1.0101866123989702,-1.2397420021500087,-0.6751661480187253,-2.1777579306130783,-1.9754916033243473,0.2343449828597027,-0.07376372157849351
2019-01-31,-1.127475247126697,-0.719393120378278,-1.6008077225990909,-0.5931992938082165,-1.453484484562685,-1.4753139673051348,-1.0756211672507072,-0.3250155527442287,-1.1331937917960884,-1.7859752853691935,-0.9758330032584553,-2.0904155525519506,-1.9145270710685194,0.6007230004845443,-0.05084891383364978
2019-02-28,-0.7851091263774446,-1.0181885121772272,-1.5167499657324055,-0.6782134487457802,-1.3853871568776668,-0.6439691889664161,0.582811407277665,-0.008378331146336512,-1.2609337013749164,-2.108837419644807,-1.073414301891852,-1.8894391627865106,-1.8198640937088977,0.14873101741306397,0.05159379282526017
2019-03-31,0.41862792497724793,-0.6924072398409546,-1.2394355820902443,0.04389094818844798,-0.8472586854587353,-0.522238098063642,-0.3595281018506883,-1.5293279750600106,-1.5697134466490454,-1.7636202269091432,-0.532993402595202,-1.1875883007471342,-1.3728385435213308,-0.013595142288632709,0.02538854263815694
2019-04-30,0.14379465128679653,-0.10515337217103359,-1.3261306359111575,-0.38279838097380725,-0.9039732995019183,0.10875844491383246,1.2191551402337337,-1.6473054380563252,-1.3990493095377865,-1.5548293230797552,-0.27437985637565976,-1.3873294714400013,-1.4447075796026596,-0.23201072269913312,0.1538671792151418
2019-05-31,1.589468427281259,1.0288867149096492,-0.8781159937866366,-0.0003754166194746173,0.30660856006727694,2.2218260351249084,1.6551570247941683,-3.2435117610771,-0.8473396562208728,-0.7819697020827866,0.7354186998051804,-0.6319931948949753,-0.8856570955979713,-0.6169588141366306,0.10016446693349057
2019-06-30,0.8598369463154898,1.2302545950354304,-0.6725929882597486,-0.10745280344271156,0.4622737797487674,0.5611909427086037,0.8105829228586751,-3.6580122732375493,-0.42223364151127935,-0.26851550334044155,1.1932315677146321,-0.44484427016290967,-0.6706226554910137,-0.24600098027678582,-0.06947831424843534
2019-07-31,-0.9963473789550557,0.6497883664779522,-0.6271514376635785,1.341532392666802,0.3700607016740582,-0.4859551425033701,-0.5857005417361922,-2.2140339568615315,-0.45681550954316863,-0.706887628615263,0.31475120983190785,-0.3989832888170422,-0.6181797878177573,-0.263074927225167,0.10157887827592509
2019-08-31,0.9082038068142225,0.3614783697340832,-0.31772416654993774,0.7371380515331657,0.02883392734602602,-0.08938040069472605,-1.490064585424935,-2.686068133883154,-0.49355650929011535,-0.06618726358714308,0.6254301379153822,-0.1056927150732775,-0.3432405517521956,-0.2814538804437815,-0.00901976207626997
2019-09-30,-0.2556308982347403,-0.16605499510889013,-0.3147280786707085,0.3836398946671017,0.20216460749401996,0.5642619779071167,-0.20027889766002352,-1.6147962688842017,-0.4532957141047593,-0.1269285550538936,0.23308201491063188,-0.11894416508830699,-0.31237226385872585,-0.04701759073087947,0.1385123641247048
2019-10-31,1.3899660494390265,1.0236616797169267,0.17925024399469855,0.07731636016278066,0.3906994840576634,0.7030923466516059,1.2508202119882215,-2.2413872418991416,0.2967659960270977,0.7853109467632172,0.8116534941002447,0.2743022145141086,0.06249817139638479,0.19707532474603098,0.0192006404709702
2019-11-30,0.05680495084559351,0.5995953550217918,0.23190659436172287,0.09900374396569422,0.03614520901258541,1.2428979019233108,1.2598274192721688,-1.9749400922338336,0.49670262063982984,0.8947014892156127,0.6293307078979726,0.40914646877486754,0.10630884334589336,0.6392466978963246,-0.005592398878731706
2019-12-31,-0.13134212730180206,0.7196306681869001,0.2881445993013798,0.09091915588249673,-0.050081904595451365,0.5783951176512376,0.2605410546877793,-1.4828008266187294,0.6749733607545354,0.9896729065785607,0.4991407479328085,0.4964626904428467,0.18246309634588698,0.3054193145710894,0.1765551203405714
2020-01-31,2.2651338608491263,1.1542204423279516,1.3225315357018124,0.7032788096891371,0.02016614527748469,3.3829541522516617,2.4183645346851845,-1.958872945865066,0.91144578077738,2.165896389107252,1.8580252030639661,1.6166658480894935,0.747379773943197,7.25944968950483,-0.10219963178762446
2020-02-29,-1.3658678181462713,0.35756721852954065,1.2316427269421335,2.2668396059472764,0.9420922211629749,1.095122009734322,0.8462722068655553,-1.2102449547374654,1.133824752687592,1.1135641773781013,0.3220972947413896,1.034734398392014,0.8440275140216391,1.1908155567294232,-0.16040496365110216
2020-03-31,-1.9875655831942454,-0.7468831640770711,0.48921536431855006,3.163120249220785,2.040696115602742,0.38198954784585826,0.703818855384091,-1.0572235658069742,-1.7843735818169741,-0.05261603915882366,-1.2098517776633986,0.31961726602989493,0.3044126145686754,0.023504531024660304,0.17601803799718468
2020-04-30,1.8701166606175748,-0.8175248407562746,1.0936589940814443,2.6196735432263014,2.2945400661932234,0.36218755198050717,-1.3821186321239867,-1.3617725410701322,-0.17129667155743838,2.770215375876052,0.21778042274238163,0.6001704096684058,0.5919867200856469,0.10302079789376425,0.04261720317748616
2020-05-31,0.3802172289483843,0.25901070044337643,0.7231458333470208,2.029588292846335,2.2353293037698334,1.3558380788383442,0.37782630621987445,-1.162254527673681,0.2846244439095586,1.9618898055010503,0.416373505191359,0.3990153634116624,0.3653469348539416,0.9627244190399932,0.05447668779339709
2020-06-30,0.45585990244551655,1.7690512466335884,0.6083733933033297,-0.22845544763257897,2.0013318491025287,-0.3274166793699821,-0.5794220424527177,-0.37189624908154395,0.7963923785580671,1.527763008597247,0.5993400089232341,0.35490988500090204,0.5296600047770286,-0.6455300385740851,0.09965033990930817
2020-07-31,0.9230231819257134,1.0858829550755198,1.3967480925032765,-1.1646058742250813,1.3851395619504339,-0.3820349982650439,-0.5648289546384677,-0.5116943921045406,0.7772127293906123,1.3366562805957631,1.3688698998178332,0.8751787695968252,1.0996852012592049,-0.9723927280712802,0.21806432888166485
2020-08-31,2.158272398640073,2.220747373407535,1.8844918692779722,0.07082404678200133,1.4762188731950818,1.097177801885227,-0.02163594806729816,-0.8414949417559707,0.7637729875814008,1.3846645413983185,2.800033029012501,1.1186309455937873,1.1812628397853862,1.7160413805553745,-0.0627891029333549
2020-09-30,-0.9976216358954577,1.1948879175464429,1.4374497582020052,1.2893273602840605,0.4522694214986575,0.12739526194798184,0.8176899033106971,-0.5812104304229728,2.8413034105353843,0.8635271001481254,0.8774195951577044,1.2738220181675386,0.9895927258153311,-0.13449602412769468,-0.014297466706467228
2020-10-31,-0.4645246580468644,0.3475359246055368,0.7062870368847796,1.381114567099182,0.33992787423296394,-0.39514916164759323,0.3694719325425002,-0.39286903436766746,1.9022546995631338,0.5803689431425662,0.1700237266628215,0.7629548465533506,0.5252513266670948,-0.837425928180438,0.08764285381924299
2020-11-30,0.5522905476777462,-0.623309801073857,0.9102067523032751,-0.32645776526325654,0.29825394454702764,-0.44732853137005435,-1.0215051209425297,-0.47546238631887616,2.0586080572820924,0.5246409427080142,0.3610111773622678,0.9030116846924241,0.5719423124629577,-0.9071358117790906,0.09210761090170254
2020-12-31,0.5600949093874203,0.44421696259681,1.2510080529467438,-0.7375023005009729,0.2533471122197931,-0.9825098148237155,-0.7981106242251629,-0.3353058718843026,2.10636330775004,0.47176731236005826,0.551936279896006,1.1420305579268544,0.7512538080571279,-1.5909317352825805,-0.05237241460267664
2021-01-31,-0.9568541728885188,0.10760888220858059,0.23130326502228354,-0.2686654177681827,0.5099607197187326,-0.9757495872713046,-0.49709963523232636,0.006504575925997253,1.5126246544528104,0.17944566515614313,-0.4775453609253,0.25869354432519565,0.10753065688371241,-0.9571235687320467,0.084477711018089
2021-02-28,0.43776513855568405,0.02593940338511368,0.9564087997482912,-0.33224178171525753,-0.7499300533948885,0.08294832103363638,0.05067284820183478,-0.2357833058062179,1.1357543484426083,0.15763955087868756,0.09535349154923509,1.4744370051329754,0.48053900944225214,0.14144134784202594,0.04769182293421837
2021-03-31,-0.000507459457915092,-0.42729329282157064,2.0459052009028103,-0.6393032637228215,-1.3567594052245764,-1.0032195507895134,-0.20091983751736558,0.732240285286639,1.0976804236607982,0.04427051574691284,0.0872493768845909,3.563518798674791,1.511277295504984,-1.4648793451429483,0.04677640557947384
2021-04-30,-0.008425884741109314,0.3692238879834555,1.138255095042852,-1.8383239209175528,-1.6562470661251902,-1.487991540905932,-0.5911500647776312,0.6170658710618417,1.0913573749534196,-0.07695146814863273,-0.02265555134324836,2.359132394200287,0.7223053975042688,-1.726525383759021,-0.008473983493848352
2021-05-31,-0.5996661285953641,-0.5244308827415078,0.80808292955409,-1.4791362585782435,-1.6595667516264363,-0.8677327974803639,-0.878812267533183,1.3162632033928992,0.7355641026868506,-0.3908840506131626,-0.6407540559881947,1.7741418069638197,0.46203920500014445,-0.825665632523872,0.12786875291842237
2021-06-30,0.9276724896422472,0.2602957459823347,1.2227463303933663,-0.5817898692068255,-1.2186087805995267,-1.7139024758253496,-0.890205062233919,-1.9336032620507917,1.220074392798119,-0.28138637361385976,0.5348335761392097,1.6670033308015801,-0.03224701760193459,-1.984025642524234,0.0024529034957906054
2021-07-31,-0.4307298301114998,-0.10634357284525774,0.5086384131118097,-0.4265530288963596,-1.6430165596033757,-2.011986785206697,-1.3578338764664908,-1.366645090221635,0.7972709446426594,-0.5015896418048303,-0.0733909087278572,1.5962929021850902,-0.6234215769681811,-1.8949695299075537,0.1342925123268416
2021-08-31,0.9699666132791811,1.2827859985945238,-0.13703487227620603,-0.421262155883074,-1.1660933648440714,-0.7458174248692934,-0.35294605370346105,-1.7203823776491443,0.4813784692465633,-0.36115588002079035,0.9688200752618525,0.4781523708843954,-1.5002041580285372,-0.5467090000941761,-0.06120345914528401
2021-09-30,-1.1749036768860015,-0.5584458126585268,-0.22027772777179916,0.1686090119394323,-0.5171067492243318,-1.736009877966693,-1.1396111019037953,-0.6866747404922211,0.5884807435906204,-0.8490629370857309,-0.4583048328655665,-0.06374957035687773,-1.4110191023126761,-1.3168335017769321,-0.005052500502898484
2021-10-31,-0.5314881687986768,-0.659441437835897,-0.26745719690545017,0.1776008301082689,-0.44195190753048846,-0.7539779102463714,0.7890800411007248,-0.14697951824278763,0.2404942905610606,-1.1445878528382305,-0.913473596725942,-0.12216958644913105,-1.4269537609424983,-0.590229065417844,-0.03891859260488529
2021-11-30,-0.8420427926013776,-2.246347495439397,-1.3464171091253667,-1.4624154527201418,-0.2959216986038599,-1.327889016857263,-1.8913207849780245,0.5290793372705311,-0.2077638468531047,-1.3957763542664106,-1.6117681162654132,-0.7550010357383109,-1.8561112886493052,-0.7083109201741282,-0.0461980828467251
2021-12-31,-0.8821829030832822,-1.822978502844507,-2.3043673993326843,-1.4943748019644902,-0.7410280574524782,-0.8561731244530214,-0.04867334526168015,1.775147792452642,-0.7228361625411615,-1.6120331734275888,-1.9412784186080732,-1.1166951137268941,-2.1246859649762833,-0.19166045622465075,-0.021960144260275354
2022-01-31,-0.5986975634521752,-1.767685570853041,-1.9076530534959386,-1.5796194159209405,-0.7167280026101247,0.12264542618622254,0.33707326901302603,2.0705154614590913,-0.7918209243809038,-1.6905802594979422,-1.8928402824059012,-0.9587936179905723,-1.7320659409065693,0.1320108138485465,-0.012029693786395798
2022-02-28,-0.42659243188268303,-1.3769148024314972,-2.2511757699522725,-1.334231378654383,-2.384430983289563,0.006919908157153095,1.6135342480629709,2.219724558441956,-0.8454790699948086,-1.694133259013386,-1.5157817079465172,0.01796895640228654,-1.9626850132897031,0.29442491581255636,0.07865236199969576
2022-03-31,0.5545037759634188,-0.35227546268756293,-1.7978441170536477,-0.4879299628437824,-1.3365311202222896,1.196171663765572,1.9449684641976444,3.5018448443308228,-0.7090687566413126,-1.0608709378843573,-0.5699915685131335,-0.7541688836079978,-1.6096446661237536,0.6883542015561085,0.05791058287042614
2022-04-30,0.2265816587455485,0.20855409575590197,-1.6147710441588434,-0.5915486827444691,-1.0052900749966895,-0.7403640388761391,-1.1446519537020317,2.2414850009399596,-0.6229360976386753,-0.8057417534420271,-0.06389364680078514,-0.8693004963244375,-1.462032326713806,0.0801516492993733,-0.08088495794541614
