HMN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-1.7092876860575081,-1.782486908628655,-1.539784417167794,-0.4600215028692096,-1.216310938395114,-0.782846307333145,-0.3999956959095718,2.041366452455913,-2.123592469621092,-3.048569723658784,-1.9316096401115257,-1.45021229153178,-1.7490814066960279,-0.13379317679689381,-0.09091838008265812
2007-03-31,-0.9766034817900142,-1.8400501883235838,-1.5831854965947696,-0.49780124028106615,-1.1536822777888243,-0.2379565602530814,-0.48582417316610044,5.394811214775895,-0.5638346283418846,-3.178384639141526,-1.9192217124222233,-1.504727045576092,-1.7147553523429948,-0.07876372543020355,0.026062081143865122
2007-04-30,-0.0925422240570388,-1.578763332224766,-2.0029195860451887,-0.13005118137986332,-1.2783769187568308,-0.9552028654091074,-0.44921571154456436,3.5378850370980155,-0.5760161294929697,-2.5813749510872412,-1.3579004066610347,-2.34155908429295,-2.3480571995341117,0.047331334521607434,0.088680140375184
2007-05-31,0.3601060520357061,-0.4058348717688272,-1.9032890258687485,-0.24814276181764627,-0.7356748623672114,-0.60085981666315,0.4264032010258904,2.397921311353037,-0.2283718210288069,-1.9188863469701618,-0.6995513263036215,-2.084402244108347,-2.1032761546669296,0.028735653935075,-0.06795707788857536
2007-06-30,-0.8373412896489804,-0.32863964202650336,-1.678169105574397,-0.43789420792506484,-0.6451222154864964,1.0516159982422562,0.2122597919994976,2.8159331413803486,-0.8548332391347545,-2.207328800008522,-0.8513286573198702,-1.8226456289721418,-1.790442880499083,-0.12505918197535118,0.09176128544143901
2007-07-31,0.36902079865934373,-0.06405308657739928,-1.4539636855520957,-0.26926592841006725,-0.31297620041438706,0.1507945874621625,1.3804105044066233,2.0807340504486382,-0.3802337155670014,-1.6277096945576066,-0.2288265518596914,-1.4883764066981666,-1.4534905326722014,-0.033002020044682966,0.01090001487025684
2007-08-31,-0.2488067068339264,-0.4192672536032551,-1.4406426209543088,-0.44071644372241287,-1.054796400583171,1.933507067227294,1.6802599311122761,1.7715663732115057,-0.544040896462326,-1.5547645461350608,-0.24028402514440544,-1.544186495819709,-1.4454596281282044,-0.18762432789740605,-0.033883316644362164
2007-09-30,-0.5558475132343967,-0.2127990090032567,-1.356424671646644,-0.6230434089529728,-1.2752513963638474,0.8870063454829668,0.14931256953248037,1.7649169563799938,-0.9249230632336511,-1.734530394336599,-0.49673836781071073,-1.5405413323484562,-1.39897283163548,0.0629248363453847,0.22314355131420976
2007-10-31,1.7152088310008706,0.46811367994461467,-1.0709499270008906,0.6064549922173854,-0.1709422941197732,2.240345405221335,1.168555801418713,0.4995731423558114,0.9453356746752442,-0.1489564027135095,0.6463661837947283,-1.0542854011841243,-1.041274956005969,0.15688097103811874,-0.004825629017823808
2007-11-30,-0.3530453895001693,0.43429017226294914,-0.929433182380274,0.7653545546689043,-0.113428609350847,-0.7873927152981813,-1.2535356016795094,0.5011076330496029,0.5469561213559161,-0.1610170002718535,0.3409837569225446,-0.9131263950673324,-0.896490235103969,0.1940105558735872,0.15716159666720794
2007-12-31,1.0173873900793,1.3298792573586087,-0.6369695181227593,0.298221635921218,-0.18300812199716765,2.6882773924441485,1.1475702544359445,-0.1839047451775956,1.597689915529631,1.2012495687706373,0.9079751917436886,-0.5855029923021922,-0.5968103939767034,0.7723269313875534,-0.1589221605022408
2008-01-31,-1.6075949148724382,-0.5475927418512401,-0.8070216595109378,0.9647779817758542,0.7950972837812181,-0.3342148170782834,-0.8455742722407237,0.45420645943231075,-0.313092759690166,-0.2949962616490444,-0.3717404706880534,-0.8196590850916506,-0.7491441942971555,0.14692649931419016,-0.0033094349013671424
2008-02-29,-0.22481578722995235,-0.4875023847096351,-0.5513550311337994,0.8874814357719419,0.8146862750726139,-0.752003927677738,-0.21400461158728074,0.35414774710890845,-0.5041433171658635,-0.39514753993222046,-0.5125420268751663,-0.5969874602359382,-0.45512941735457463,0.0018154576952704314,0.04599752858470443
2008-03-31,0.2632838171704254,-0.9868297238485175,-0.30198455561268317,-0.06379460557114942,0.6696760321370532,-0.41942745369853546,-1.5186029645413364,1.8324917199201978,-2.1102292156659113,0.15881067498271476,-0.40432759721946393,-0.35147371438196057,-0.0015063338846058186,0.012286753269352767,-0.13130267742918236
2008-04-30,-1.3109207876998952,-0.7667956503138144,-0.5023620815726624,-0.29333851890856694,0.18111584070931935,-0.7763681193627551,-1.3872081831760117,2.233810524378031,-3.0155979399247355,-1.5951159333819236,-1.06955461987294,-0.4861253015347766,-0.2633453189856612,0.13834914537392415,0.242261675497498
