BRIT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-04-30,-1.5656687265708584,-1.9273447272285,-2.3177083285092213,-0.30821034809820197,0.5009038193268766,-0.5117870634035148,0.4031529306336465,3.1030354062752257,-2.2440885066595815,-2.5590709963026876,-1.9886081685647334,-1.352619798912122,-2.6770972455324995,0.015209411542502967,0.008903462046885116
2019-05-31,-0.18199201843967636,-1.1698665806908708,-2.4422802437952256,-0.20060313435278884,-0.8057930226748525,2.506642635101002,0.9561138944341915,2.6494697196405474,-2.0733775392509632,-2.2040981582794847,-1.4635299760258085,-1.4741864750205744,-2.713106708154974,-0.03075096881272106,-0.06294382717400847
2019-06-30,-1.4554314626351517,-1.79107580750032,-2.6622707714329543,-0.19693425562293274,-0.5157542577222565,-0.013163632479427088,-0.48940054032726305,3.4453849975710398,-2.4639128874791556,-2.763561971484488,-1.8779467437690407,-1.7297998390291414,-2.9219376479966512,0.0021525349312327565,-0.05187469923534486
2019-07-31,-1.1420847694734366,-1.4999922547747078,-2.6491325096537994,-0.2830977727273925,-0.7986673714901109,-0.08261984315539238,0.744319272348959,3.542276452520639,-2.1361867032470996,-3.0477850789512004,-1.8840437760247826,-1.9640876466859918,-2.9223013187295663,-0.026978357763083435,0.03643002226370894
2019-08-31,0.4052556662659287,-1.1257500042358362,-2.2171004914629866,0.25690731394755223,-0.36769674263487734,2.257461367120983,0.47286768310927124,2.2586317823383544,-1.888660878319865,-2.259099397985299,-1.0443221506301745,-1.570918057420269,-2.340334876567741,-1.168153613215211,0.08595745318658467
2019-09-30,1.2756580859772226,0.283349362405421,-1.197366952301864,0.7361038078176391,0.42639670077155273,0.8450703157431944,1.2074762249057558,1.931782980424726,-0.15436972198576462,-1.1661211985569155,0.17156286397743262,-0.9071096075271223,-1.1615838466514343,0.09174079959421756,0.10392953798127799
2019-10-31,1.4883819921679198,1.7442322991482904,-0.6009865267131906,-0.5278055906894689,0.712569474949702,-0.2296411501150887,0.18664001718273363,0.6673835971631387,0.6051520342380978,0.044756030845797545,1.3081165290527863,-0.6187875795405099,-0.5479159218823576,0.07758549007204907,-0.06608668927799169
2019-11-30,-1.2710105587325287,0.7635755586877133,-1.2443332046050575,1.4898503037324082,1.0483520821049817,-0.47208973305804663,-1.9146971351709359,1.240963539461755,0.07408880656204592,-0.8238271051198367,0.31563284752853193,-0.8841070540992387,-1.226297642209623,0.03882873962785607,-0.00982671616326866
2019-12-31,-0.3040048813842122,-0.07830507178512845,-1.1166513407933214,1.1270251555283282,0.6485178903329395,-1.1960058529011797,-1.9388748754418286,1.732883208233983,0.06226660635396844,-0.9878176539054818,0.016402238697175567,-0.8715739576651591,-1.1055315123271858,0.3579499988560737,0.05553325268774678
2020-01-31,0.6947262644654405,-0.48763522733084047,-0.9266481539130362,0.18261185513353612,0.22503236008223856,-0.7445162740295744,-0.3948540707855431,0.9878333663902888,0.07259413262626717,-0.0990352907509983,0.32420593812827647,-0.7464484850180642,-0.9012087263947735,0.22716348891446586,-0.07474024526868044
2020-02-29,-1.34187089751909,-0.5509857896548594,-0.9562586003944613,0.28766166791894093,0.8678092979847709,-0.2685268924469602,0.19236937620715513,1.5292632626193736,0.08964069558971692,-1.506573773029652,-0.8291618613007958,-0.7361500391967917,-0.9566584952387989,0.22085849489567097,-0.09947850777381967
2020-03-31,-1.5972502828096515,-1.3093214114225438,-1.2366852163165307,0.877277260790826,0.9637339283481416,1.241007367036368,2.163099117582494,2.4216308722204154,-1.8487104738820017,-3.5334857115548135,-1.7571552195900837,-0.8540395879737003,-1.4269264833800674,-0.5014811217055938,0.1632392115076927
2020-04-30,2.2768272450548888,-0.2925115966106299,-0.35307117701054447,2.895513746547496,1.8469257067345484,2.0664031062614128,2.326465782142283,0.7299109801630583,-0.7459469760865138,-0.02193401194258235,0.33170617816444725,-0.3995105512973751,-0.22946434544705208,1.000121382807344,0.06514542056632268
2020-05-31,0.7931941527402989,0.9853534534419663,-0.06915354254169574,2.0276884475134445,1.5698665443503472,0.6336823202094357,1.0725975214159598,0.16029608333574513,-0.2622348664910753,0.9988584305742124,0.9884919207361931,-0.24307944559151815,0.07058804032915787,0.7499821472139132,0.06445342939567349
2020-06-30,0.7902803997999904,2.481621254163151,0.6294108394389404,-0.2531559883046296,1.4530055626834772,1.0259182561728954,0.46619778535647904,0.981822371387422,0.11092228718738517,1.7501160968798384,1.528550912363133,0.08226423511558768,1.0769650850747938,1.959834903249811,0.05920354289689359
2020-07-31,0.7059878616663219,1.4461580366436242,1.4303967152402453,-1.7672372206975586,1.3376779670511287,0.9557181267489386,-0.2828755665955744,0.36122047472060864,0.23081758994591786,2.078087144937772,1.956119500059594,0.4759955782344234,1.9112785936287906,2.8502290574335594,-0.025843695901792772
2020-08-31,-0.4294503463057852,0.6662063493998417,1.1684314083993368,-0.44188931539837034,0.8381596678997237,-0.9006684496845256,-1.089700414177527,0.4931171678351679,0.35772605243411326,1.4041206055465594,1.0098135601940217,0.6334753229715647,1.5083049976205014,-0.6551880273464638,0.019165414775304597
2020-09-30,0.19832154813222466,0.3007974653671238,0.8577104143328924,-0.7395764531474159,-0.5617227529777395,-0.9300295074490402,-1.5990884629664361,0.7002798946134167,3.948853473803383,1.2879061351904477,0.5813437336995817,1.2370495786725644,1.0926882889568068,-0.6160712816932726,-0.08942335103414821
2020-10-31,-1.4699129573083018,-1.0043983737124877,-0.28581358071671414,-0.3281062284638711,-0.52847639673027,0.2436941166943263,-0.5886708719724162,1.4102889481208092,1.920567276116171,0.17449058949379884,-0.8114416887023325,-0.035223174666430525,-0.17696049299033226,-0.016707404923192358,0.0463295811393662
2020-11-30,0.531299406066948,-0.41772142448749605,0.397853493055964,0.21336210814844314,-0.6153254285210962,0.019850249455967816,0.7744481941606084,0.6563973281739653,1.6050714322963957,0.5449293912231907,-0.41003390541545554,0.7381769202512105,0.5865942915508598,0.26919780272083876,-0.01707760894399256
2020-12-31,-0.337188555405044,-0.7536612446193324,0.388992947529755,0.18830042312221082,-0.8155800336411182,-1.0556046549992273,0.07698861059708868,1.1738711542474263,1.2374322348947064,0.28019410882151524,-0.5953713274251335,0.7958262307529204,0.6190117306373214,-0.5479639614170723,-0.021265522409963624
2021-01-31,-0.3992276965983591,-0.10609969522973475,-0.04065068485382639,-0.75798163398057,-1.1776448044796186,-0.8590065317946826,-0.8045529097037645,1.1575319887201356,1.0253714448337155,0.021413157553373943,-0.6586968263783327,0.3565817589173766,0.08386732904690807,-0.31896387498464635,-0.040020781773265575
2021-02-28,-0.6465591804759597,-0.8332348469988615,0.24066542001744892,-1.5259552916083687,-1.0304378134271515,-0.700256128835011,-0.5620340557027153,1.338866427882046,0.8653404282641178,-0.39249571352386803,-0.9046994673822936,0.6774771147156349,0.4262613230372752,-0.303352530243544,0.07481165825598399
2021-03-31,1.047873659526683,0.00011847949161826612,1.5027578278519973,0.07322781036050573,-0.3383172691821548,-2.088560449299173,-0.8467412468494733,-0.050554049743390325,0.07328834619636145,0.26335898702719807,0.17828179947193473,1.7631838590919033,1.766803996875502,-2.514692863227571,-0.049783747360258535
2021-04-30,-0.8174007724540598,-0.2598203758036405,-0.006768183989180339,0.28078168530905584,-0.8048677284651776,-1.3012294856471682,-0.7168937862207647,0.4318321121100358,-0.10128584545968548,-0.2764032080027375,-0.4526086503546966,0.2690881447546419,0.058449574256159126,-0.3876942737070643,-0.0003334855798395081
2021-05-31,-0.11103522195925936,0.06045967913063592,-0.4005572215648873,0.037312525715558854,-1.0348694048714298,-1.2932529552402687,-1.0462996831741602,0.1605370948018628,-0.17570262502612238,-0.3405671049248671,-0.37140405357823597,-0.20416249329819347,-0.4048521431245034,-0.11944563892888084,0.05688042421079756
2021-06-30,0.7287358189213305,-0.12817605538062216,-0.45319435492984067,-0.28546282387287386,-0.7349495039615751,-1.5888157583369227,-0.5314832302568878,-2.462953726749198,-0.10840664114443616,0.13047362081350433,0.3141351310053377,-0.29064346282792064,-0.4764517381805698,-0.11133612992789689,-0.06399706330623499
2021-07-31,-1.1218932944471407,-0.31530457547334956,-1.171291007940244,-0.07767321946007653,-0.43914327296329153,-1.4146073767807483,-0.9267177568521323,-1.2303755787710073,-0.2212923046103616,-0.6456634956050337,-0.5635142224889367,-1.0913974826144202,-1.2372889297838476,0.5177827862086032,0.1550349564465454
2021-08-31,2.1069280048574996,1.1451841635090838,-0.18140989252778342,1.480815714297304,0.8321843508279865,-0.21518013674905606,0.3029715296828139,-3.335838323527103,-0.3490522027424509,1.0200126840923456,1.2181407521004852,-0.21276550691226323,-0.23167367269017744,-0.08808525862078424,-0.012219444934890833
2021-09-30,-0.385140659175217,0.3814885597647873,-0.48262979859964195,1.4974764397646345,0.6472452463441988,-1.429104208113043,-0.43736244960066156,-3.180387005053501,2.234803448648062,0.6370695398644121,0.6996357154466852,-0.5473202985173683,-0.5210827830690826,-0.4079831544798447,-0.07169252731545188
2021-10-31,-1.1528062896706683,0.30291112017993654,-0.3720755061515174,1.4681229881215303,0.8154655812285437,-1.3047016562072509,-0.6439074832304232,-2.0162389861033447,1.1972039864584212,-0.38557173877080464,-0.5142011940951384,-0.45948936463543666,-0.4024175054151578,-0.5096507095398841,-0.03607799971371516
2021-11-30,-0.5693195672194884,-1.6102073874514287,-0.8868420664954917,-1.2040031327072034,0.8865194654127811,-0.8932442779732618,-1.3120037222036622,-1.5750419851487438,0.777040812071668,-0.8782235952020379,-1.0326281595646323,-0.9050505042785331,-0.883996826414602,-0.0076877219714809285,0.0169199310192111
2021-12-31,0.15150135506948414,-1.1624934912608689,-0.6730855675964519,-0.6884762114038423,0.6730503653725639,-1.0292284946440087,-0.5272964348610896,-2.042881261651108,0.5880675586077513,-0.7077345548429613,-0.6905904245140488,-0.7194263431377348,-0.6828014901607796,-0.17825256996064065,-0.01980096340405317
2022-01-31,-0.3818695624166725,-0.5680061631458626,-0.678916429940774,-1.1312863357999916,0.38362679899924146,-0.9437698497057011,-0.5023038784654257,-1.6665812306754577,0.4174989535076279,-1.0260321024585064,-0.9926360123866842,-0.7239787559249298,-0.6873647733519576,-0.1772117730045439,-0.030981616921193982
2022-02-28,-0.49922562731346093,-0.5079225396832256,-0.6224348545754435,-1.121523096328436,-2.3208607701468256,-0.6104351245229402,-0.364999906665759,-1.2651525532167982,0.2775619886062621,-1.5027492530189888,-0.9859774050472048,-0.46809901419194905,-0.6329155644122979,-0.19632642306002532,-0.06666773198752449
2022-03-31,-1.056123959395476,-1.3297219996989105,-1.5328614646346277,-1.0638951741541305,-1.8454881892649797,0.5553967974540672,1.4774406255824781,-0.5097342762288518,-0.8808065104223765,-3.098057340867181,-1.3812621946827288,-2.611925366034016,-1.5366521719809592,-0.331440693578202,0.022465925244764127
2022-04-30,0.22624230529996672,-0.9140658144220668,-1.103916085204446,-0.4412696254501112,-1.5873914552298967,-0.654314189360902,0.27384578249715213,-0.6677600122387457,-1.029352815784784,-2.640716538271015,-0.8815190082012762,-1.3952699024604132,-1.1086846417688805,0.06983685793740413,0.1065095084346423
2022-05-31,1.8038099094521198,0.46177813055546446,-0.3412996538143162,0.8780152926006232,-0.2754321930683999,1.5846325718675234,2.0942350510163448,-1.5299942525896633,-0.8630745078268522,-0.3882674444239947,0.6419468344200012,-0.21448003183092484,-0.3937256864466924,0.18013375869888895,-0.051007654704197616
2022-06-30,-0.8920550033295003,0.6557436254849133,-1.018151550184995,0.7814783233319004,-0.04141607433727765,0.3116277127610844,-0.5124139474397055,-1.22140000427391,-1.1174888072590115,-1.2472831439816991,0.014001274137148582,-0.9909396854105639,-0.9976744746180151,-0.07627625140526473,0.11796252053526435
2022-07-31,1.9842808659517306,2.0668532501773362,0.31999582954259703,1.2557845134587156,0.9054284566306394,0.9786277996529251,2.0580314237247417,-1.7917875752581798,-1.1451474007608597,0.9725486234290082,1.8048010774859062,0.21173312178900772,0.1212725681500358,0.2739014982954255,-0.039923452068539936
2022-08-31,-0.6374927223297142,0.3040877383539764,-1.094877418129385,1.182488403827076,1.0676042749992023,0.4538668199907126,-1.0153178405461833,-1.2738281533094382,-1.1700419324211233,0.293974972587453,0.9582769924118292,-0.8934339976136649,-1.0032269957793667,0.2935544744135259,0.025110662256530213
2022-09-30,0.3870930878519669,1.3188305370386257,-0.7568629136369495,0.5833646091582356,0.5299612162331293,1.6901555099479035,0.8391992611201627,-0.8448515520416373,-0.0255108995714789,0.8320784515094292,0.9413039977419057,-0.6343168004455014,-0.7209238683083287,0.003964346532863097,-0.020106859047646693
2022-10-31,-0.3201584922147058,-0.4516787964407825,-0.20501848710585913,-1.013257253081082,0.6757473505751052,-0.8832932444482481,-1.6153265508522225,-0.6053417403186179,-0.07700521569682688,0.4009878863241028,0.1611846834647367,-0.20097413952438944,-0.24809576331255728,-0.07818786455364762,0.14683997808624216
2022-11-30,2.3282150920665616,1.8824014317452196,1.79710252977277,0.7831343934711913,1.2108124931747568,2.510531696916289,1.5820383916969918,-1.242988730817666,0.5344718019834108,2.5247417914893386,2.4023580159148987,1.0673253036530759,1.1856306078054069,3.003719164944244,-0.012653359513890768
2022-12-31,-0.2983350417409522,1.2252696179988032,1.397010758125162,1.0144944080803708,0.7909953443177073,-0.23354947836515605,-0.901213701715848,0.7969152695028386,0.4401199879057753,1.632111162886185,1.1715940720088347,0.9605030314108066,1.4653300433013832,-0.9064127276655014,0.002353610630774092
2023-01-31,-0.07970137573711317,1.3889929422826202,1.6316731831823352,0.7593545184022525,0.16118566812439136,-0.4445241310418647,0.7843462759784433,0.9114094576068978,0.3581374164914714,1.2679469691041234,0.8165319222224678,1.4294149944935353,1.7155664694943324,-1.3243408632276432,0.032841373431691585
2023-02-28,0.35745786232716975,-0.01711730623334545,2.2204014095406506,-1.3871405394224279,-0.2120513034411866,0.32410321578960016,-0.9132150538690962,0.8445157194397186,0.28037378678985936,1.2759092125422762,0.8194763704273693,2.2149276654302197,2.230573177853595,-0.3970262981996423,-0.03178810211698014
2023-03-31,-0.6521968810831354,-0.2909627994428496,2.3563876121591107,-1.1356746258977641,0.02627404913071997,-0.27881449689821436,0.1788082771221507,2.0758938515535807,-1.7995004980038816,0.7117387184042174,-0.12780394810475457,2.176506542343894,2.7219513451215094,-1.738666379218687,0.052154184892843694
2023-04-30,0.6796742671470608,0.29678047928267054,2.68791903408387,-0.6946035558529526,-0.1081965301684636,-0.35018049764104214,0.32409840054095607,1.5285090687182916,-1.5539712067897213,0.9668533422945654,0.2523283338630361,2.66007761190956,2.8640829929066545,-2.6597151587226118,0.022475051938413163
2023-05-31,0.1666688731190955,0.14288856613153522,1.4676266164968959,-0.6988493111668974,-2.036040325265105,1.6760652748359701,0.8935969462914576,1.4430136956300217,-1.4496944063093782,0.8937945781740284,0.41254799870014086,3.5445138081880967,1.5097507718251537,2.096125620961425,0.07595369722802794
2023-06-30,0.9701511676700492,1.39896557664772,2.5255946250096923,-1.1614323370926318,-1.5278024834782002,0.6073365890002962,0.9530306848936434,1.1846448865478325,-1.2153521915146939,1.1263923413039885,1.2699018029096365,3.8018712321147614,2.494333277372856,0.3892081265140493,-0.04698119144228597
2023-07-31,-0.912924334490524,0.15871689026436206,0.7916714674812512,-0.030032896682369387,-0.9169710402940182,0.6211943358490611,0.8808413832200158,1.584219551242591,-1.2113980915283666,0.5767450706958308,0.06274993208582241,0.8554154355731578,0.8557148587502326,0.340185080725158,-0.07046978005923697
2023-08-31,-1.294527121662709,-0.9260121734710178,0.49125672954487887,0.4894685739530246,-0.32986098213983395,2.4343797627644785,0.7233123361856061,1.9945165333784332,-1.2154389254889326,-0.0020693422332879277,-1.148906924198292,0.3529189703639853,0.6363926300240513,2.5581537385777446,0.015414135434917762
2023-09-30,0.17930467757742136,-1.5540235620339666,0.3861798439239485,-0.5433129868244149,-0.3885126468587979,0.41456120773029353,0.15772425428128817,1.7632162928171937,-0.6827499109053052,0.0708533949355491,-0.9353309061718973,0.2995793014092179,0.5425050489909591,0.18910984285321739,-0.024689857560720455
2023-10-31,-0.5075003114329028,-1.160303222659021,0.31629672160389916,-0.528291672207701,-0.5199117800398361,-0.019268495813074844,-0.05453571166838131,1.5867193698772493,-0.694390571519413,-0.13102899137940474,-1.1879766018071327,0.29724121335126086,0.49083036121216056,-0.2283890552326143,0.09191574341538047
2023-11-30,1.4475111830672978,0.7034968821004776,-0.11032985776901343,0.14649705929997314,0.2506422427495786,-0.6431692588851782,-1.7900856849161169,0.6848150530062099,-0.13825165115915547,0.3670813762474573,0.26423606246632014,-0.1941667086568989,-0.07748681548494538,-0.5211753258947764,0.09541040118125375
2023-12-31,1.376779510736241,1.5525689000758571,0.6693601706772674,0.45257292683313805,0.5611780784922471,0.1324150982209321,-0.1535349696306075,-0.9470553543132373,0.46533175458119863,0.7492920626505625,1.7558256679849018,0.2737985557213991,0.37736532422929314,0.006596092896582045,-0.02658446273290224
2024-01-31,-0.6910880912897797,1.4023551468643793,0.3817826176383873,0.45695280199251087,0.44249047533232344,-0.13720919759443428,-0.046603182686744,-0.7975479396386176,0.5777141805674403,0.40213869564228677,0.8493912103780407,0.12425419806586853,0.17248433119537118,-0.2259838548634596,-0.04589730727304305
2024-02-29,-0.9944339815733055,-0.2505989429261247,-0.2672970888497477,0.6840140291714197,0.14495065741232696,-0.3717008380996245,0.35225267461895926,-0.5411752142864594,0.6871932491349709,0.002883327626699492,-0.3159953241949209,-0.2674634279668549,-0.3470165000671392,-0.21060442361324092,-0.010925086769123253
2024-03-31,-0.4194076397553866,-1.481781453716064,-0.14055204098693488,-1.7990681214892226,0.13993788010195016,-1.1955296596842373,-0.6692438642266914,-0.5172431684653073,-1.7230393459324256,-0.16951510888836133,-0.7953987364912417,-0.18196573036542268,-0.2354597146321806,-0.7931854812858726,-0.027935584866757367
2024-04-30,-0.7529419709072263,-1.5574495479582873,-0.8648033902881682,-1.7529270977771934,0.08970172356620515,-0.18565438943683568,0.05152561994239491,-0.3218191776794081,-1.6807434911871004,-0.6289278147661038,-1.6719952377144098,-0.7317355017099081,-0.8739057186259912,-0.012294972635788149,0.08117353846361984
2024-05-31,1.066983109202623,-0.07570243839509486,-0.45098483496189096,-0.050775042670708245,-0.2031039437482983,2.3414537299590172,1.3455843814772284,-0.779315454713743,-1.1402438008816116,-0.08110215698432187,-0.34098205831927314,-0.4263561056137952,-0.5619578607260987,1.3459359582183483,0.05552628179074579
2024-06-30,0.6823163761303225,0.700846180493211,-0.6460350204845328,-0.07108882094573037,-0.9716113341428412,-0.22678202094783986,0.689372242669603,-0.9580978386481698,-0.851650282456389,0.4927708746470262,0.7085599086850686,-0.4741163703204821,-0.7438090371140633,-0.07433111145625929,0.0548805553818708
2024-07-31,0.6090651581457999,1.6289497755632434,0.21699403183092286,-1.696921308513936,-0.8386850768098437,-0.9900802813063067,-0.55955990307544,-1.2406822367230759,-0.8231214747939407,0.9600077820852513,1.4024971329412688,0.251010408102575,-0.13702687564899488,-1.0199706993884925,0.012165412026361443
2024-08-31,-0.07662023508170727,0.818945164685749,1.0410070484328362,-1.1671147962812458,-1.5391949046880182,-0.07110633802762042,-1.3058501052619162,-1.3159814920378563,-0.7987880345976041,0.8072254850655937,1.068211793646582,1.4020975093548222,0.4598508176646935,-0.13063241625227484,0.07924823307415477
2024-09-30,1.1182918431705116,1.0296253407333995,1.747682317210666,-0.7188511210217262,-1.4514198050070215,0.36950296082910467,0.12826868890258164,-1.6620819131060087,1.2265058267278452,1.4967761985125774,1.7568698392991233,2.0537616020748337,0.7003301879466255,0.7137339134552788,-0.10141255565019874
2024-10-31,-2.1976498432704887,-0.7234747805554445,0.7073896618141603,1.7066971580191652,0.7703474375685672,-0.07988673505838689,0.5268580351798434,-1.0891339746339976,0.60164190948675,-0.32681817653528805,-0.8368233828189753,0.06657743708924212,0.18397372220810276,-0.18616007479042007,-0.1475762744804382
2024-11-30,-2.727990945600976,-2.5157961135292317,-2.0239830511280643,2.657769603402267,2.7890186474537346,2.4175163571068943,1.3644801661487176,-0.4264461626774574,-0.13222144481704476,-3.017542613747663,-3.116188542000716,-1.4678098028583,-1.9389126401429446,0.28231027469595565,-0.03677286511648353
2024-12-31,-0.6669221450707349,-3.331229046279181,-2.9207798172430213,0.07029894591978214,2.1819147252660445,-0.5303231107241403,-0.3874962906937735,-0.1961064580065131,-0.14821409368750987,-3.3238015816798248,-2.787877376663154,-1.8685530177648102,-2.815627253575208,0.5007328597782312,0.07421219822090552
2025-01-31,1.104317349846548,-1.158608334675762,-1.6839114157124078,2.1944105551790525,2.2814099308646645,1.5665467864847746,1.2575714222639638,-0.5349391536361724,0.02809269342959625,-1.6735099518426781,-1.1802992749750847,-1.3513690413794168,-1.634722857713985,0.0059208482620438365,-0.10997074718637559
2025-02-28,-1.8024118212343405,-0.7487136396447939,-1.9680822296947404,1.3939546137153762,2.3125530369691254,0.5308175604907284,-0.7298463987504215,0.1334531660093656,0.2474064497768946,-3.1547286263155394,-1.936655198841982,-1.4552813007971537,-1.9353264349627424,-0.20194991810717308,0.07167092030793099
2025-03-31,1.021441965719042,0.1937115689413409,-1.1989581024116487,1.7219381480337916,1.8994958248926928,2.301397920157502,2.3090535074292338,-0.16187616543870054,-2.060614200309722,-1.729906802354665,-0.36431639838647695,-1.077379577067668,-1.1739356532780414,0.13223878685860374,0.09683923068326437
2025-04-30,1.3036348336625898,0.3702254836016196,-0.18652370071822091,1.7893507790292655,2.1899552559405167,-0.9452454953210622,-1.3810816380580024,-0.6051704407647365,-1.1301790650804764,-0.40585204673869724,1.0243289616331381,-0.6123510476046714,-0.286161844240643,-0.6864935589463673,0.013078528610327142
2025-05-31,0.07894225073589496,1.389175774153701,-0.6659001281163114,-0.5923105482487092,0.6876242767212458,-1.6395138499852129,-1.8337022448710811,-0.5597806123358054,-0.9629510345832744,-0.2767855936314016,0.8977679814887503,-0.7160201707340489,-0.7137874039141707,-0.809948593669797,0.05995722365663942
2025-06-30,0.7370395250887685,1.1975765089578538,-0.5725875536890337,-0.6243894112634142,0.43585742334489375,-1.0652784273738252,-2.4621923796751193,-0.7212683763877247,-0.517204257542743,0.40741864723986815,1.194029239343856,-0.621948732033793,-0.6419863501002263,-0.5573559320652062,-0.013767211077269696
2025-07-31,-0.2823140161080805,0.305340317049511,-1.1006609048152838,-0.8055698121131747,0.3313321372687238,-1.1215412654059709,-0.5786306086988239,-0.5147530187433981,-0.48095235450483376,0.15480360873615243,0.735022395858415,-0.9849978331541316,-1.136077295304205,0.05790723087670719,0.009141935165555443
2025-08-31,0.02005113985881635,0.2713436011944818,-1.0368927345454972,-0.7496426295093275,-1.5481323055043221,0.4791487003146465,1.7093579424030372,-0.4483750672101896,-0.4517702156405853,0.19081286828965832,0.34940661313319676,-0.9446250828536327,-1.0704483180058477,0.021755268885466816,0.028271032207402964
2025-09-30,0.251526064310752,-0.01172754280316836,-1.3562106164935128,-1.2173466379218632,-1.6119716401057487,0.16344999951311556,1.0388164017641868,-0.14034755061388743,1.1432487042392534,0.42712396303238565,0.27449010183018746,-1.3819744531852678,-1.374987216119662,0.13554559248494835,-0.026127040991207
2025-10-31,-0.549943686319306,-0.15538965633324917,-0.6596655509841496,-0.9558041770019496,-1.9922618478394643,-1.2508859269912485,-0.16321921883915663,0.30272072103224623,0.8384495643667095,-0.02222758232623344,-0.22230324017578643,-0.47713734472030084,-0.680930536380678,-0.012212960858263237,0.0016263645784732616
