ABCAP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-05-31,-0.5843127730915408,0.8937178574488319,0.023483207184269984,1.871248176728135,0.9209753079202125,0.4340823327737986,-0.19768532096123598,-1.9227663422081975,0.23802910784829695,0.2625526869808519,0.9670785605363399,-0.3987547531370143,-0.3435751416669884,0.13432129927426362,0.06427324137057859
2024-06-30,0.3300192437227976,1.5946660750483432,-0.36007350405764543,1.3366043797634384,0.8312019999845215,0.3756319044672841,0.4804283570949033,-1.7647620422580295,0.9095179518682954,0.4523851868513536,0.9304960894794533,-0.5982186157289648,-0.5876775839623637,-0.05332831467416715,-0.05082818271379051
2024-07-31,-1.0368434416704944,-0.8741356576105899,-0.657110384775174,-0.4036985714831466,1.054950371228593,-0.9087994028124254,-2.5262983509621897,-1.4889711978553728,0.05995401868913105,-0.07053388798510843,-0.19790059832954177,-0.7788095534678493,-0.7385757887787794,-0.5499903435475568,-0.030293821949749982
2024-08-31,-0.7221043272234907,-0.9272097633382396,-0.5155403281742036,-0.34752685563624186,1.191847586921658,-0.3445059359303024,-0.6546907501403643,-1.3025742619328382,-0.5383801344065738,-0.49699184748417624,-0.8437367693854053,-0.7208488665067523,-0.6567721089510148,-0.32731130343801756,0.07595598800846193
2024-09-30,0.5646904075053675,-0.7814288025111767,-0.15914145004007693,-0.15126001968329286,1.0769792734566193,-0.30700529695505296,-0.5528738664600052,-1.2983522539188719,0.6069599646079121,-0.07322121647138387,-0.4938351801966522,-0.5423426380643115,-0.5199580607774615,-0.30846022935060385,-0.15574506680025896
2024-10-31,-2.1756172311942503,-1.5032128425925086,-0.7721637574969783,0.8570223743898445,-0.05635585931168601,-0.2794696045456626,0.873272038815105,-0.9660016664116492,-2.2991301173277674,-1.7507535385924693,-1.8134803836916447,-0.6856637788572894,-0.7580952269183816,-0.2869841693675196,-0.04478059772560354
2024-11-30,-0.7214813215218203,-1.480082781532929,-0.8493349917854024,0.7906338217138124,0.015876033179755358,-1.5160490694588755,-0.8670190203016468,-0.8585138905147561,-2.590628745130533,-2.3697659612734028,-1.8182419108261396,-0.7514481673734954,-0.7865579211205684,-0.6975317429149521,-0.0887859421836192
2024-12-31,-1.184046066826911,-2.51970409197564,-1.147443079169233,-0.42699190061884057,-0.23228488045001003,-1.724800519116243,-1.7238876444443452,-0.715972584678535,-3.0275746116873377,-3.1122862502677178,-2.0467528656082528,-0.9457030858478306,-0.9547762826472536,-0.49460809208548234,0.008790404018006275
2025-01-31,0.020077977264634977,-1.1116730634319965,-1.1779060349971051,-0.5315560921233716,-0.09358704969675383,-0.9705418383484479,-0.9308548425426046,-0.7597757963090557,-2.198607807044669,-2.629262851909125,-1.4560409962226841,-0.9865647746138193,-0.9916024245133844,-0.33964124897530346,-0.13759304912176606
2025-02-28,-1.7105776740242253,-1.6391181947638618,-1.856318313236368,0.07968867172709067,0.236009074328475,-0.9498551800746337,-0.11083013026708256,-0.4964693872395721,-2.5980505836542798,-3.679246567638391,-1.9721388495933685,-1.4527012615738497,-1.4911450204515009,-0.01871271305123121,0.16876497430042392
2025-03-31,1.8190939249125175,0.1264340273062371,-0.9576580756952162,1.7527029850268303,1.2770854134925036,-0.60212679882718,1.086568391238684,-0.8631583291484356,-1.7635443844245333,-1.5560622983928332,-0.08686783873957861,-0.9050119421196393,-0.8882337587091927,-0.3778776844485818,0.05921557730019497
2025-04-30,0.5309892360802185,0.439356053992228,-1.5908091531032214,1.6157169001950282,0.8983168500521552,-0.6575883387349034,0.03932480496882952,-0.9091289138405693,-1.1559971122075083,-0.9755149014339303,0.5186140220407028,-1.226082703653298,-1.2386402298617536,-0.1471721068534499,0.12502233522672454
2025-05-31,1.2311448317385485,2.146879381316889,-0.9733794617041132,-0.5065214956356472,1.1613316443748631,0.060399108245819386,0.583772589519868,-1.0609281521483378,-0.280425541558494,0.14229255442982414,1.499736889457934,-0.8838081036316799,-0.853050226728323,-0.3457332947147664,0.21760037481408157
2025-06-30,2.083511762785236,2.23070780498231,-0.3545992442576509,-0.04391908009439234,1.3291201190527338,2.170723084360578,1.3287578838852492,-1.3176052300439394,1.3267921894519725,1.674245140730933,2.813623140368402,-0.5526656441784593,-0.5459167980319254,0.5311399382713807,-0.07485913022434583
2025-07-31,-0.8532316677154028,1.3080783517548367,-0.3987206218986246,1.341983168193313,1.606557166746935,-0.7770873324403664,-0.28789154573624115,-0.9787808282400369,0.7909983235492389,0.8310687411239591,1.1905108593001958,-0.5965751834428137,-0.5499423329264476,-0.5970207114192558,0.07936811071961829
2025-08-31,0.6422562219715834,1.0032169189999927,0.36164677905285264,1.1759966442819807,0.28450649009476164,-0.01400342541637669,-0.026197970641898636,-0.9566450814031476,1.40772879892251,1.1828286829793822,1.0673930070700148,0.008353164416817386,-0.2288041153563608,-0.1412323425844202,0.050870314895749155
2025-09-30,0.31434350500427766,0.06357809495111785,0.29670935492661227,-0.09161946850283273,0.0774715285589622,-0.19126144228372147,-1.3352338782007613,-0.8882770782925378,1.6052126647080067,1.1796572845632256,0.8122563908110254,0.026790078332472662,-0.252470655481659,-0.3000554931478712,0.1034088946798961
2025-10-31,0.7907404678277646,0.9880270111290025,2.9551468457919823,-1.194921136113334,0.05742491046222908,0.6967562110246697,0.9992340931003236,-0.9296444930906863,1.9544395354524513,1.3898469547228967,0.9432684380269889,1.9898462589558943,0.8646220487401501,1.7368891044480992,0.0993120321513731
2025-11-30,0.6911509710227227,1.0159894391956503,4.250006682896545,-1.1219383476232827,-0.02127953782236172,-0.6792977819208122,-0.6319860795406349,-0.9981639450972342,1.966182567771527,1.4186034017825222,1.039335508047064,3.3426624080804284,1.965816246663475,-1.9284642709767952,-0.000977995187976848
2025-12-31,-0.30658697446071353,0.6592010082133161,3.88217231014806,-0.5685099967003457,-0.8407638161080448,-0.5011913812647119,-0.21871514402250491,-0.9447216737156144,1.4648926640813413,1.0063669783850138,0.5822636180146405,4.950288984582499,2.3760658812248803,-1.4190538324557282,-0.05133743702714038
2026-01-31,-0.7858825241168356,-0.22945071859555424,2.473818690452694,-0.2743881034473135,-1.2479779438701095,-0.7887750776034383,-1.06480080485849,-0.8381246019198335,0.9664180496221597,0.5156165558677187,-0.21095369987974655,3.3368913868446812,1.8391301910685847,-2.287961145420189,0.013591732801373081
2026-02-28,-0.13981614704392237,-0.7055737618972788,3.1509942645844675,-1.2074756471415935,-1.420944540483955,1.9146643532501852,1.8739271207055956,-1.1014187737571655,0.8607515975603045,0.3770022821595965,-0.3775197408871001,3.9770969722753624,2.630149296913633,7.696958796615198,-0.04847812111947316
