BDL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-03-31,0.14026884980348855,-0.5439885980926836,0.17809168608541148,-0.9906467338380504,-1.2933238906797406,-0.8554539221402147,0.08459680667419428,-3.4019005224430128,-0.32169628245742754,-0.37725587039188746,-0.6544864398680418,1.632903192399568,-0.5830353460026958,-0.8407641572140208,0.01665033450828715
2023-04-30,-0.26445734552459194,-0.4680066120352313,-0.8030090513245889,-0.9958670151443266,-1.5697692537335917,-1.3197637766705514,0.1957017521363135,-2.334360073539961,-0.4505180658896695,-0.536941440819392,-0.5920103140359934,0.6234847136329688,-1.1460328815002445,-0.673967531587465,0.09162289673878447
2023-05-31,0.42394093804475846,0.2259144655329459,-0.6427848849165197,-0.920473967088384,-1.1556725135000423,-0.8650505294511525,-1.3040337355042486,-1.9982532805107214,-0.18369721663681185,-0.4026385056854927,0.017112363602677465,0.1454669615355316,-1.0357074765419731,-0.567360274268332,0.016651900055140532
2023-06-30,-0.27313836271688713,-0.08652078181264779,-0.12334294077563565,-0.8083074918353659,-1.2711885079346161,-0.41944389254556524,-0.1337990281214115,-1.4587880914928946,-0.32001761450956623,-0.541080104437852,-0.12377023477989166,1.3108814352079654,-0.7174937914525583,-0.44488327242560755,0.09146765810586306
2023-07-31,0.40497804156473877,0.42069457772452135,-0.47171874006632797,-0.8103353146133068,-1.1587396047304492,-0.22155703728704157,0.6959853055673371,-1.2982431779152501,0.0029154171216122775,-0.3866851243685212,0.3005654136795559,0.4777904839262142,-0.9590326965358882,-0.2781622221383673,-0.08600175290738445
2023-08-31,-1.2297705365617124,-0.8163052622323761,-0.840067633132789,-0.09464721857448158,-0.6501151744351024,-1.0605980591984558,-0.7350510151394914,-0.6387943295464344,-0.7872787926057556,-0.9223809943689296,-0.7820566147176202,-0.5280626839308155,-1.095888046249901,-0.622280916245329,-0.08820656408175481
2023-09-30,-1.2316244795313585,-1.516453570932008,-1.4029365198416002,0.13090192021066058,-0.36285916287381664,-0.06387112301739771,-0.0774172916544074,-0.08681594643682201,-1.5286343400324174,-1.4527389474601398,-1.5536027000135817,-1.1345356763627448,-1.36090077889787,-0.21037206229358119,-0.056999860123271365
2023-10-31,-0.895755727623456,-2.3984145376354022,-1.7814034054670538,-1.1339447325330532,-0.28893246246863485,-0.8664342515568557,-0.9815903551417561,0.2956362220660415,-2.012261814138007,-1.8201390102629171,-1.863313177122777,-1.4490396596873978,-1.5311246014747837,-0.24118456049524276,0.17697620716948254
2023-11-30,1.2601596701534163,-0.5463651271995681,-1.239692079247499,0.7758714200482315,0.1673803760378926,-0.22539498575459838,0.6249236171512239,-0.18580270903772805,-0.6769339572509011,-0.8638678790988601,-0.44212978755737514,-1.117755113543054,-1.2377151430260005,-0.24614241271184265,0.3870760466014657
2023-12-31,2.9918349212656046,2.3414568125506032,0.16769326831076126,1.838353967747854,1.7235854450911048,1.8750975043066802,0.9156471129726164,-0.923939765647645,2.0652562674200414,1.1057255261831578,2.42043650803862,-0.7255854779036348,-0.8257847730970447,1.5532613694573352,-0.003099943408099035
2024-01-31,-0.489344510804793,2.3177136013312287,0.09003532715905019,1.2716537214695325,1.5851850380276915,-0.37688421888279716,0.45684615356209324,-0.5789493092250605,1.0989419362400081,0.7004315132389229,1.4335312416342374,-0.7675130559281358,-0.8493062162919995,-0.428016735720081,0.05805689146561413
2024-02-29,0.05288950503693473,1.4291648995200747,0.37174021445324484,1.420023377247182,1.2329276567305794,0.9243212673218093,0.671518691329868,-0.4090361420999923,0.9821123376251857,0.874840670479015,1.106544178795109,-0.6075447100613774,-0.770839869294348,0.8606455211853069,-0.032128570785438994
2024-03-31,-0.7365131259129948,-0.7145061662273782,-0.08794833457128218,-0.7808527206011295,1.0001686258906837,-0.4463346132560218,-1.3959608636666028,1.1995814868359316,-0.4526451358018185,0.4089336949158594,0.07906754061888797,-0.7446591848407212,-0.4657048810288117,-0.5129086898956343,0.12116284827981934
2024-04-30,0.6078725382518615,-0.05192991218928656,0.3819635439648354,-0.2951900941544106,0.7009754389090946,0.6515708271146196,0.5293660295747243,0.8863816249400932,0.1293202257807126,0.6909711963705116,0.23001570900179039,-0.46994557395865216,-0.3152077532125148,0.4967604282949784,0.45426907787583093
2024-05-31,3.8468461034172057,1.9876605415682227,2.5842889479419537,2.22699130945359,1.6396919122531994,2.462094979800647,0.7146093196992023,-0.2455967078332031,2.5157645275185327,2.3740190899758336,3.2557569876627905,-0.07187631294484857,-0.027484003883566435,5.058395075435032,0.024890709374217286
2024-06-30,-0.23837125943201065,2.29265197724234,2.3034212563377574,1.6662364757792687,1.118096421886717,1.067260077638264,1.3914064774574706,-0.1882277277344983,1.458625835783733,1.608116318767916,1.9010799456720908,0.14326958317528748,0.01719523328612966,1.6411211749551773,-0.08937144170418018
2024-07-31,-1.1787562464719081,1.0413095088600257,1.040998346213875,2.4696417465943443,1.3521036583489485,0.7007342153707552,0.41169753872560166,0.24215908993199925,0.29558295682079266,0.5784388490448943,0.2562610777130883,-0.39138057807337373,-0.19823460126421316,0.6475506740533192,-0.11391237729863231
2024-08-31,-1.268794371831271,-1.5894256775109072,0.8504545600291309,-0.3447287028405994,1.6142646608957358,-1.1210981341697808,-2.1326354785295547,0.7434108761691446,-0.5326849297348686,-0.19268765412364997,-0.890518425292763,-0.5524132899201829,-0.07163221851373873,-1.4567659150736798,-0.11617254410847556
2024-09-30,-1.2099536600341685,-2.087578175711796,0.695122879155515,-1.00908322729141,1.674557821456398,-1.1765200583139683,-1.9314608049150648,1.3290127665227758,-1.1783961375678054,-0.8603472165048651,-1.731540607680046,-0.6395207291186226,0.08144636121123547,-1.4281820849615217,-0.06656355864844107
2024-10-31,-0.7662536458137444,-1.742772482722671,0.6571443437836201,-0.8016624634335331,1.5615123717743957,-1.1883212657055486,-1.885151825405176,1.715781436356773,-1.458022084980055,-1.2302326429558152,-1.9547749738269853,-0.6344584021843167,0.24741045002545323,-1.3927004503149922,0.05790549590532656
2024-11-30,0.168883111170083,-0.9275222438913113,0.1752479320978877,-0.07630887426993992,-0.6744597276155526,-1.0287335254346097,-0.46561591900610894,1.4596433149149153,-1.1676800184729776,-1.0346831403909564,-1.2307590006289273,0.6206017795985044,-0.09804344263844905,-0.9783113195376242,-0.02389184633274537
2024-12-31,-0.4245111075801113,-0.5273727977863999,-1.1452748126912482,-0.40939333480915474,-0.7581932271691709,-0.7564056636994835,0.03943141760464713,1.6296992861485446,-1.255604946384392,-1.1887350750916768,-0.9508733278800986,-0.7253389743243194,-1.0343300420962822,-0.269478776977872,0.15033294473224346
2025-01-31,0.8096430468954829,0.2860796525869515,-0.6112535242686942,-0.13181787705501474,-0.20779267645061597,-0.44687785319950346,0.7275216217844063,0.8882281489571774,-0.6092640594601026,-0.6502459982367783,-0.0005449648801684039,-0.6036727690365014,-0.7913027920495471,-0.33144845610220774,-0.2911106764808416
2025-02-28,-2.3356432944384604,-1.02461175044363,-1.4874245593178737,1.4425913039858114,0.42430061980968,-0.3369936441782801,0.7666801917825841,3.0902975066241307,-1.84294626079528,-1.9208495933099932,-1.2618956025875612,-1.360742050577927,-1.496041101774454,-0.1248048107118538,0.27286086592896913
2025-03-31,1.533468158690971,0.0831069630411285,-0.60222116548192,2.1894035365931495,0.9979719781355172,-0.023282086614577438,0.9758570744755867,0.14003549159829262,-1.0777562809264682,-0.7685978006116734,0.07614095875062338,-1.0054773525863019,-0.8716341941080384,-0.14824447177482958,0.17705303309221557
2025-04-30,0.8301440525591224,0.16690703869760157,-0.4077657846554515,1.9715906132157104,0.9881487784839909,0.32128237121050407,0.7684275636765109,-0.680783208135302,-0.3368523361117685,-0.1895724881115715,0.7506228708745228,-0.8876089522096791,-0.8108985758733637,-0.010217985703470586,0.27586104026008373
2025-05-31,1.3682461637460974,2.2038884926699542,-0.9234024000524099,-0.781919518419022,1.2178668042772762,2.7086718221250874,2.0925823174118023,-1.5291558817546267,0.8315964469169372,0.6074075009779663,1.8305474108030273,-1.166506851568375,-1.3190436065001439,0.5244916089993961,-0.03653120486925768
2025-06-30,-0.5205968999798761,0.9117183654647165,-1.0570806288278887,0.27985299028027993,1.154123772306448,0.5953799329392785,0.6630481933730789,-1.0737474314832585,0.339011000746089,0.1971330105665715,0.7860001439453426,-1.1602740004038044,-1.3287204629867366,-0.01931488173149223,-0.18252742401032768
2025-07-31,-1.3405570987435653,-0.3096844795817886,-1.2058759632512086,1.0230197968404635,1.4706421489443928,0.058897985962616695,-0.14497667890288365,-0.18942081470885253,-0.6717112548380183,-0.6616577754052483,-0.43514682608041944,-1.3432400048485469,-1.3261466613454038,-0.14756171525257009,-0.12015613954398682
2025-08-31,-0.8873284223170023,-1.5731561894180883,-1.1563774960784607,-0.7679953798308542,0.6983341625237031,-0.1897967139348621,-1.7098280803857848,0.44735276749111413,-1.212979221471713,-1.1993278368143059,-1.160058246979015,-1.2639400449302545,-1.2291251071532205,-0.17342401795971413,0.039268932906780595
2025-09-30,0.0015285568481959522,-1.2203168556287487,-0.7769667319639658,-0.322534014556602,0.12436321553938655,-0.2960009064644302,-0.7910117678943196,0.3180277201034055,-1.0469824089932924,-1.069687493996404,-1.0316111134234254,-0.8208987558341796,-0.9000788124180148,-0.22065345586520996,0.024280905732904506
2025-10-31,-0.11116458257118077,-0.5453793938730219,-0.5672178844533365,-0.6071701780002832,-0.26592407037040633,-0.7003000700851979,-0.8594883919861532,0.25503276352245485,-0.9773188776944606,-0.9964832680464732,-0.916328102854217,-0.5295470443626497,-0.7319766471324844,-0.3920999618447648,-0.010711454475719594
2025-11-30,-0.32648472989390365,-0.24093605833202392,-0.7918122589251548,-1.3433299189357735,-1.916780171312109,-0.5335855540850486,-0.28858084078268614,0.4210230456891455,-1.1125981756527312,-1.132387352994493,-0.7538676159481574,-0.24345588817716013,-0.9028955351009799,-0.28246813903225265,-0.03161230988010803
2025-12-31,-0.40368334398466793,-0.4625482116011367,-0.8271970986995262,-1.2155672291622392,-1.8357875855707422,-0.4469414366414202,-0.06879148050799778,0.6016911905599863,-1.277931781016609,-1.3710004403260385,-0.6428624858147298,-0.3082056642497499,-0.9013554708793577,-0.2541784011154981,0.047734292205447656
2026-01-31,0.15692126185647073,-0.3317014387743618,-1.0154478220228003,-0.9812204137285903,-2.117912126761813,-0.27849291607155885,0.6968667389528309,0.30757708213774715,-0.9810469385122389,-1.051229590630948,-0.3152866975905396,-0.5033416796564226,-1.0515961955014261,-0.1409428763522732,-0.19538268919145965
2026-02-28,-1.363589512489283,-0.8847298387770093,-0.7293481471019824,-0.050160731549912844,-1.3501579235421535,-0.26327759527012157,0.3884074813980788,1.5011808627524912,-2.0891397259927427,-2.4135629193144865,-1.059690476614275,-0.35267553159463433,-0.7321589628428059,-0.1673361968711646,0.012879084882600788
