INMART IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,0.6899792886400306,0.2528104239986418,0.49813896091422055,0.09946296639663933,-0.42854974433387805,0.08057424866202617,0.34939397335031686,-1.4795617917840609,2.0896257396142044,1.0803947356127233,0.09267754446794349,0.042328892855719995,0.5311287737566205,-0.46594040583076324,-0.003490470794735386
2024-03-31,-0.10684029057631565,-0.19381565970664102,0.3187308482011569,-0.034948394741174164,-0.44503780835470436,-0.9250952004101332,-1.852131340308377,0.8230563289544848,0.6870072190343058,0.9045395863963437,0.1058770954223834,-0.08536919371664511,0.3827678839755295,-0.6212123950720715,-0.0005860833729542293
2024-04-30,-0.12724249900364873,0.3268450372606338,0.05099835977480847,-0.7452668194228517,-0.686809410797002,-0.5204863328967513,-0.8351653578871485,0.9121214289412727,0.587793005996416,0.8119101774317211,-0.01099732587960794,-0.3134122027494795,0.08940664269285994,-0.36810740642780104,-0.08943842477514928
2024-05-31,-1.4007702325731228,-1.046384626648611,-0.37608587768320517,-0.22513277446330054,-0.2563169965993992,1.677742833941999,1.0482532869561638,2.3445092573461164,-0.026121506046150843,-0.277367646331435,-1.0200829316875561,-0.6314536340622329,-0.41934305423482543,-0.9809002521469184,0.10331723339950562
2024-06-30,1.5099826130096425,-0.006318532980352679,-0.1377491815120051,0.9703582132514701,0.2586289669440345,0.10949350996969345,1.054611600725205,1.9757851411531477,0.5156471596887086,0.8159487446599559,0.29086767809079395,-0.38848216434531807,-0.12871949630628216,-0.3841160568059717,0.09392397360435874
2024-07-31,1.3810081304261497,0.863693200282423,-0.22605862722266765,1.510389541408795,0.32254505148954704,2.291877915220711,1.7514990634195684,0.46160146008045205,0.38781625033893,1.8998276791133826,1.2593750065803735,-0.4273919960979121,-0.21571543552300218,-0.723233671917519,0.018571073175586605
2024-08-31,0.08865244803340248,1.9098986724537073,-0.1670898373871773,-0.20144369183383162,0.39171641904709353,1.138765027697086,-0.10447272696141043,0.18405648076081116,0.2572836152119625,1.8324052263520703,1.1101672462716565,-0.37556091225184385,-0.14631477171252627,-0.42458939136529056,-0.016213801430350595
2024-09-30,-0.5149747065372261,0.5392757625623,-0.06720008631937886,0.3096366070330757,0.5909680498251766,0.1230061752344465,0.23952468837922355,2.5248746208817647,0.2710177961131767,1.3391379098743645,0.4973739516934756,-0.29935992077841506,-0.008422093498280573,-0.347730780723746,-0.16612442189138346
2024-10-31,-3.135922819032371,-1.9999322214528148,-0.5160321972285271,1.9889783566526227,2.444401484040479,2.7073991808569673,1.0733911643388472,3.1048805600398888,-1.1679375427329186,-1.2118585891692466,-1.7139069285442194,-0.4841051840386761,-0.6205029263919819,-0.8196877475634796,-0.06404797480843125
2024-11-30,-1.0068868335301093,-2.5277116500350783,-0.8096164455607799,0.9479593029832609,2.2223901783799436,-0.35882369893399074,-0.5926954743775836,2.2434278204113514,-1.66995979303532,-2.334208941179557,-2.242635696653536,-0.5866913796282867,-1.0559714151211819,-0.09152001118017285,-0.04184601645553865
2024-12-31,-0.658655313513385,-2.3756297803116033,-1.3493326815810087,0.47863607672959235,1.458682957102069,-0.6287776436073865,-0.5530433511142141,2.053839593140949,-1.851405142590012,-2.920965616418194,-2.1152137187018107,-0.7963709410485873,-2.007152458972554,0.24074442729122578,-0.08458877781069146
2025-01-31,-1.2625331367473906,-1.4652747861130546,-1.5157256343492642,-1.309651710760298,0.24501177554588366,1.1181838017593095,-0.7064641110250943,1.6758985763312957,-1.7606572234370923,-3.3362681751144616,-2.1433495454527742,-1.0065363324619212,-2.2980482477855273,-1.0537693409882214,-0.05034116309462701
2025-02-28,-0.6660580391895755,-1.2542995990123318,-1.8796739841281942,-1.176190181354755,-0.3664928855926785,-1.1571431284725837,-1.2399548336078035,1.3082101693074164,-1.679186824521753,-2.7311269119868684,-1.705069895344723,-1.3840191791233176,-2.944868561479963,0.9447567764097485,0.051453590961999654
2025-03-31,0.876674279753343,-0.5028551477689773,-1.4927466780690637,0.646910026010121,0.4999035143827511,-1.3966043439504379,-1.4420587325947185,1.2242792482233738,-2.618624563016883,-1.6970493570831275,-0.5267090182333338,-0.9746669915174494,-2.2807922291325475,0.9051593598085506,0.1095042845967011
2025-04-30,1.6981939410971223,0.9336309780169622,-0.9220788055617848,0.9697316868893459,0.7455210370972801,-1.0444399377135385,-2.417464096882631,0.5436167151994539,-1.6739135113837078,-0.7269921910051369,0.7562926129854329,-0.6677021064942464,-1.0605697522304336,0.289869823821113,0.010515978475794312
2025-05-31,0.23408644942907122,1.4118898474498687,-0.4310906557504642,-0.3228448939207279,0.48905056684733045,-0.928540116407361,0.018810437041076718,0.33030078720889844,-1.3829907319590806,-0.5576719878747718,0.9341429020104695,-0.4405013939398176,-0.2750651304017276,-0.05740861188798068,0.10780126450904605
2025-06-30,1.6192651053735097,1.7889556173372967,-0.363554294512401,-0.11083246082070308,0.8660878696095822,-0.6431118763913116,1.074015791303531,0.061179665001552974,-0.8201447406973877,0.2350677888933597,1.940837662741138,-0.37330727848027045,-0.1936958556061707,-0.08532092144494861,-0.003392970559189826
2025-07-31,-0.0008313180928199213,0.9034092711533281,-0.767489335724319,0.003997393797916647,-0.16465214961163255,-0.503713117043694,0.47643354283924566,-0.04286035052621322,-0.7262638159816792,0.28704518493962794,1.333148919684473,-0.6746506208226002,-0.8432805568517084,-0.0017108675230071996,0.003084993962976539
2025-08-31,0.15020122873885355,0.8709785664264097,-0.8076114944969546,0.05854685426192324,-1.060621810533937,-0.9580122290840664,-1.072314169764412,-0.18320763719762267,-0.6313459207617682,0.41175389593894635,0.9007755771777171,-0.9357998785071225,-0.8940107146572036,0.8590415120997892,-0.09729891098679933
2025-09-30,-1.2632968379285825,-0.5495220726071283,-1.2315601297371788,-0.21202777530849912,0.6452675804234971,-0.6737661515384299,-0.8578015702796853,-0.3042517834058755,-0.8077050185621326,-0.2914909520518093,-0.29774502830855726,-0.9841324855138429,-1.4483378387917456,0.8822482480292124,0.04217229616834643
2025-10-31,0.6903600337213806,-0.20044353406910728,0.19063736020753555,0.5315600566793423,-0.16678971601062528,-0.7030808234214997,-1.1015600254558298,-0.5662176204551369,-0.5195466144254225,0.12769852439283508,0.03512987972222969,0.1570700438886024,0.37393694437956215,-0.14126360730090323,-0.06205980230003947
2025-11-30,-0.8177967941244574,-0.6918632272979688,0.2714099543917733,0.4995853201743637,0.262097993275555,-0.39993988786769397,0.952529283739227,-0.4306830997328739,-0.6238249907120917,-0.3380430165968439,-0.5877773881722691,0.23993339762331775,0.4346782820169804,-0.20360327667511835,-0.03816499356508803
2025-12-31,-0.4543213127029126,-0.2945976361351854,0.39742513012799224,-0.40222670151675216,-1.337616465135337,-0.5404493636025468,-0.20127370304470257,0.06635834090716632,-0.6063617098995757,-0.5458839531858009,-0.7189434620581945,0.316849119314788,0.5237240169935594,-0.20957434575573106,-0.009761906960011297
2026-01-31,-0.01840385899107904,-0.6611544589160702,1.391040800814345,-1.715666492664458,-1.274726901927602,2.1948820326259924,1.9450915676947045,-0.10859142961407349,-0.4945848560134678,-0.5102176442178463,-0.5321043005828574,1.437033914465611,1.6357720247748808,0.9929806756535963,-0.03226011770500473
2026-02-28,-0.3744699644709721,-0.42901521147267213,1.6676392318620052,-2.051011099086361,-1.4337265297293496,-0.47835803860553155,-0.0512773904528726,-0.1406622038434695,-0.4013582932348541,-0.6465040208174692,-0.528459708303547,1.8444604255777928,1.8858567437425509,-0.6398037761755232,-0.03316590979499394
