NBCC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-03-31,0.06718136511385481,-0.8918998072715308,-1.1294878394412087,-0.35143235312264515,-1.2143977269939086,-0.7028781325342027,-0.12153765181435688,-0.2537400645216604,-1.5525774593911228,-1.2834287294482514,-0.836773877696195,-1.1507071963765072,-1.2981514328923098,-0.37564856554096016,0.05794020736703086
2016-04-30,-0.10232381426665005,-0.6051542593858874,-0.9719016201933025,-0.2545934848201497,-1.1385981886043164,-0.7009661773449875,-0.32791995903253873,-0.5728467558719312,-1.4726714558544038,-1.0606389173476578,-0.6356323207846539,-0.8252855741981804,-1.2164949646360046,-0.44088908939384003,-0.05270459331308556
2016-05-31,-0.7543862408273055,-0.38630873254485626,-0.9865944711064031,-0.627596632650132,-1.1426409312997683,-0.5316055695590576,-0.1641957980450161,-0.59581608541532,-1.697100503592764,-1.2122663997984915,-0.7479705816906025,-0.8591664417936006,-1.151273063560271,-0.39883300974650754,0.0054444447422805605
2016-06-30,-0.29318493784437805,-0.5961843740130478,-1.0364907402378716,-0.8380384090940443,-1.049429219833853,-0.5002172472708122,-0.7426374494445871,-0.7028579715194967,-1.6862915688595674,-1.161795576566336,-0.6377594169733736,-1.028228881880756,-1.073682978190624,-0.3277335423563326,0.2598551266213233
2016-07-31,1.5188410582329406,0.214535581417866,-0.9150947874298268,0.6015766103973766,0.011008412467285645,1.6147372618117088,2.216367213628521,-0.6762576516114984,0.03838460237891111,0.530560165724767,0.4270704142071498,-0.9174039816491947,-0.9849806000170569,-0.19660779235387285,-0.024324029515082696
2016-08-31,-0.4620855448376243,0.4737190368642754,-0.8318050964692851,0.44336661050385534,-0.2496954043185613,-0.5170195189773883,-0.18470541261365425,-0.7539469689191046,0.08327453628676193,1.1677698878330212,0.12367125058941643,-0.8095681076497875,-0.9086368466215282,-0.2784126334560579,0.04254406993436722
2016-09-30,-0.008547382975481601,0.6589429139525017,-0.7383898814629578,0.375076854688217,-0.23195686409574096,-0.10244611494130822,0.6559812789445105,-0.5087311635871021,0.47696010522487436,1.4307000139024515,0.1270372391262014,-0.7018120097824795,-0.834378570458592,-0.24331079116604815,-0.041984629360335805
2016-10-31,-0.6639397697138142,-0.668289747225609,-0.6820196328410424,-0.9862799816825153,-0.07081344332311956,2.1400812870239303,-0.35471343849912146,-0.29195710333867236,0.00774056853765396,0.7073083836304581,-0.19946951355926082,-0.6611891017406425,-0.7773412750677285,0.2733115647622023,-0.0565664059292198
2016-11-30,-0.7564426301591535,-0.8120861969345324,-0.7055052606664927,-0.830769251747672,0.0042108849075035105,0.45122183093886814,1.2170132488264849,-0.07665645359993586,-0.7500405983693632,-0.08927820732864251,-0.8715890060833849,-0.707570487966314,-0.7245215306056594,0.18044406423815207,0.046448275763635215
2016-12-31,0.33048663341574674,-0.8276426518962381,-0.6020887818247889,-0.8043940571063144,0.08461259327878028,0.5065789236478034,0.8457056039295069,0.08953376456653683,-0.02864428816759974,0.4140771825130803,-0.7126627027186313,-0.5953040427684657,-0.6617486036413376,0.2355110252018093,0.12499696098436726
2017-01-31,1.1575619356226965,0.5329100213310836,-0.42172309069963304,0.025083975249698433,-0.9908924689688068,1.8309919494181215,0.20128224415588825,0.21136838831694538,1.9414686417122486,1.742751174929757,0.6517725526706017,-0.21499143166603413,-0.5912459989706015,0.9665941080399142,-0.06683465698607209
2017-02-28,-0.8804563033238947,0.42774926280064646,-0.31208060033223184,0.12456614603339265,-0.7965580065910624,0.710564067312247,0.6394094937592342,0.41709235792806426,0.6659328927339896,0.4859515231285938,-0.23142829310090418,-0.14092684281340684,-0.5286752743961193,0.3943241806835473,0.01883361132919138
2017-03-31,0.03153533137196741,0.21152751486226903,-0.3112409900600738,0.07174103310713312,-0.8730585348327161,0.3451750498408048,0.31202138683509917,4.72151995566973,-8.012578369566482,0.4692810217017649,-0.02952616333112597,-0.17873190025770966,-0.24793467312335518,0.18304577212088352,0.1492313885714992
2017-04-30,1.424077404328317,0.42957187748083436,-0.0426959355506279,0.3237320278084269,-0.24502439248390315,0.15622167256769534,-0.7740431123012033,2.8669849491109365,-3.130694717525839,1.9124117694576248,1.5046138892992675,0.09952514399272439,-0.06754331633012564,0.10351528257002039,-0.024324701905924603
2017-05-31,-0.5788903089372691,0.7147130635807462,0.22516839271593306,-0.05372929971014083,-0.43586616849665955,-0.23659990752835203,-0.5566606436849559,2.5371839939023353,-2.1625524999894647,1.1750804791909475,0.4867725178520916,0.5866387525844515,0.1966778980149643,-0.61519520189044,0.03804806763752975
2017-06-30,0.12832533335042354,0.8110287497142528,0.48629037400788494,-0.05483114154030529,-0.40202008619153995,0.23593289985271954,0.272501915801085,2.1162764087084596,-1.6424824125278255,1.1082219552399992,0.4037624000073526,1.0015213609692744,0.43434830332811813,-0.17073416542945832,0.03393611897945967
2017-07-31,0.14669748052592346,-0.23343568324661448,-0.2420242149857494,-1.408555302462399,-0.7686472312265011,-0.5629264322589447,-0.30530490195080223,1.8092649527568865,-1.31028122279679,0.964828896829066,0.5027218414929172,0.044171949060279894,-0.050252077134031306,-0.609650784558364,-0.023912450148186742
2017-08-31,-0.511682692636149,-0.16126823523146575,-0.14521932208698132,-1.2973007373188772,-1.0782381484359103,-0.6756767328671797,0.061785408195657976,1.7085270231539404,-1.0823263482351069,0.38753409411693684,-0.23078378217839648,0.3671480242109439,0.09352224229651229,-0.702290244020247,0.038695946112407606
2017-09-30,0.24751142700578496,-0.08917073956552041,-0.0029205642798139394,-1.182498869171233,-1.0273850795206636,-0.12936116016254987,-0.08365840095802049,1.5039763913942157,-0.8891135591710332,0.4287844448743052,-0.13548360827959027,0.5201183075150058,0.3668520644090901,-0.2588446683857877,0.20160667096433144
2017-10-31,2.2512921981204608,1.5219193513711753,2.20405964937388,0.9658893464911577,-0.07983824856938199,2.4087430765413753,1.7505643299227027,1.0684328066830953,-0.6888987070122421,1.5865176092141948,2.2286370743909676,2.0608940226339083,1.6193576111348469,4.836104349763752,0.010555398599256248
2017-11-30,-0.23133529480222442,1.737699174577928,2.5810916104887154,0.5474298499044346,-0.2781762736406552,2.4967948320510582,2.1266456618417493,1.0280463174681314,-0.5679781364496924,1.0238517147887145,1.3282567662867637,2.683172405303186,1.8732606420525784,4.680461050202261,-0.06263817470272841
2017-12-31,-1.0429278993837356,0.6355006840998412,1.2705980294749637,1.3762075148512487,0.32592829637561166,0.7318523969005811,0.8945384307622362,1.1177709467626877,-0.4770803663792091,0.19721184325023675,-0.05826117672571171,0.9353494880955113,1.2005705392947594,0.5908431608998045,-0.0886254038940725
2018-01-31,-1.298166608487562,-2.0524209490265597,-0.32291071758423817,-0.9208805692330491,0.8691324938701166,-0.16746405470488912,-0.9523692497770531,1.2617572675314752,-0.39970039418834014,-0.6671260411673122,-1.3261770175313206,-0.560363911213877,0.10276116098669749,-0.32279669618569157,-0.14015368133595157
2018-02-28,-1.8019458321848218,-3.1061194070224833,-0.8187577796845613,-1.2133937343475039,1.6700661395762215,0.764591689127719,-0.7486127609901713,1.5473730597261235,-0.3394041809681048,-1.91162229235339,-2.7356043380732418,-0.9982261882060187,-0.17971015348352434,0.10188706421881734,-0.03102466913462128
2018-03-31,-0.5723106504671562,-2.4944330249372326,-1.202774494587876,-0.8068941600930812,1.4337980199026235,0.8590289610762954,-0.016891256962206044,1.3956996833628796,0.8241848809553509,-2.2647907240192873,-2.643421712785355,-1.2414273952933241,-0.47340932469133423,0.045273055943822235,0.09692738839739685
2018-04-30,0.8601302663816954,-0.9309958923150433,-1.6058198176297869,0.8414112246829227,-0.4176471724111162,0.04608261822712489,0.23780967819142884,1.004047211057008,0.9134478972983088,-1.4125512832479854,-1.1061894835575656,-1.4189520098348858,-0.8138862120948163,-0.15116319513654064,-0.1300849065626788
2018-05-31,-1.5908312322396234,-0.8170379977430141,-2.043640030563128,0.7005765794656066,-0.240954757638613,-1.1832544332951969,-1.0149810941247677,1.1323697474205336,0.6952395701336723,-2.670219577742873,-1.650342890024092,-1.8172008613194668,-1.3342806546525643,-0.056293270651671716,-0.20598700979698306
