GESCO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.20563336785054326,0.1420060582895128,-0.4692455145949724,-2.0803268979454383,-1.7399094701982503,-0.28642961224863606,-0.2511599744861244,-0.3925998325468754,0.5895154801689203,1.207952962433284,0.4059966711715421,0.015060706051107934,-0.45981688229294465,0.2612863656254969,0.06348366871908366
2006-03-31,0.39633292076302395,0.39275253257961157,0.06891519992660596,-1.6407969629607078,-1.5667417210821917,-0.37812632965052084,0.29009065102358783,-0.6336297390449531,-1.0060703267959712,1.3388440008513147,0.5832900763993488,1.104418562852013,0.02801962089249931,0.14745709307629687,0.10048386839357137
2006-04-30,0.7134284181830981,0.849827125612573,0.3430789088125929,-1.3810026854502093,-1.7215142346139383,-0.6224043816898976,-0.21772093863360484,-0.6338370549411334,-0.354092070062531,1.0037965450497286,0.8732243438739488,1.7098974139732397,0.30625872706547086,-0.43286313961173,-0.19937896237315855
2006-05-31,-2.3390597172195777,-0.7961869055995708,-0.04203793754568316,1.483723228216942,0.2700440748184349,-0.8068458136675134,-0.4873772116487512,-0.6201302070414894,-1.4431934657938177,-0.08933911942053285,-1.0729606266383898,-0.25826787186141914,-0.08326508854703688,-0.5787518873089446,-0.0181255344938446
2006-06-30,-0.4457138434498891,-1.4628638347271725,0.5955346316627498,1.1009212858282342,0.2483448930055853,-0.9048408786670954,-0.5468326839040958,-0.6130531139896497,-1.340951693215308,-0.4056217497758106,-1.3224482564927573,0.2458535375285483,0.6161246005754254,-1.0752182265936352,-0.07838082133346615
2006-07-31,-0.9683003900796474,-2.5441673681107573,-0.20021535099404228,-0.09135980321166924,0.3799294707507736,-1.4386502050430454,-1.2546895016141209,-0.6237526323225648,-1.4750397552245478,-1.1996635693021636,-1.756631570782638,-0.40474918282536304,-0.25248851317949217,-1.098193368994487,0.2292333713832916
2006-08-31,1.9827475886217139,0.36710355115117277,-0.04319854895536954,1.3357508905221525,1.70327039093991,1.0180604335973944,0.9095567476387049,-0.6396527407234782,-0.27252068178927125,0.6572878997923232,0.10808415192831111,-0.5261735367997854,-0.09841056940946956,1.6340565046003954,0.13286691428200104
2006-09-30,0.9332824336985429,1.3000486161869953,0.6511548366875598,1.1133559600703713,1.7658008598083523,0.3554079757147918,0.4406124978373893,-0.6726659882182554,0.5440948871303681,1.2814309255449894,1.0702502227131248,-0.2573242980304098,0.6583938126136778,1.2722765015884772,0.08240216051734053
2006-10-31,0.4806837160543598,2.1810921213207437,1.5755830454754447,-0.5666080367744212,1.5358715779912537,1.0342426216738778,1.7472039452108452,-0.7231953983994518,1.1640300512925383,1.2938299653243204,1.5907282969699492,0.10008349386608263,1.5460443518014122,3.2324809351230357,-0.06565320506863763
2006-11-30,-0.8088762221290587,0.3710925036617278,0.12573929098502531,-0.05302267499123835,0.4264321368702577,0.8366261039663649,-0.3049298068359309,-0.7964124136294651,0.8973713082749188,-3.3183967925893345,0.4488608725869101,-0.23771868163846077,-0.014790443611432304,1.1507412569071847,-0.08395870041411355
2006-12-31,-0.9022302390609077,-0.7886782837015578,-0.5028780282130636,-0.3694192601253497,0.6671328898247025,-1.3698366724914752,-1.1553095568802931,-0.8578426797962695,0.4502195908644819,-3.095449793564064,-0.5194542214086265,-0.5414263795671824,-0.6698957796084163,-0.9427057002886525,0.04023461129555766
2007-01-31,0.1539630469165339,-0.9875925886594497,-0.42849482436527747,-0.8428320605420602,0.22494852527508533,-1.4581779757345863,-1.7680477532969352,-0.8970000719918313,0.8917442651698915,-2.3237744693555045,-0.5733219244712652,-0.4419663055553314,-0.6107245638449447,-1.0562157664130438,-0.0035915278639619052
2007-02-28,-0.24629108982188994,-0.6180048401435473,-0.7252205012094897,-0.8662051610543574,-0.9232780157467306,-1.5278166660772774,-2.1406125436273142,-0.9452246273718211,1.0435030388866742,-2.016816576942394,-0.7237701604844073,-0.3671512310431878,-0.9352901266919523,-0.9561595104145546,-0.0267395610418992
2007-03-31,-0.43000453617202994,-0.31857221236246375,-1.2163285015789165,-1.4149612760454888,-1.5757014154572528,-1.3312288603808011,-0.8235354036658166,-0.9442697312846852,0.4801330442005791,-1.9151663102158316,-0.8338145154537049,-0.5847435382151808,-1.4826203494313417,-0.5905352071253938,0.1968334697096577
2007-04-30,1.58100806661941,0.5141883211979438,-0.647367452385501,0.4564988848179284,-0.27430373875910924,-1.1305174001610647,-0.5956102857853417,-1.4336634810192472,2.229353851091471,-1.020378619034698,0.7393055062883347,-0.46829566561891445,-1.0362489423158336,-0.7653155058619983,0.19930852313923675
2007-05-31,1.4748494253163047,1.5839831479533242,2.161719283897641,0.5841554626928006,0.2445350802195718,-0.8580422038711376,0.13718054653173853,-1.8004371239560313,3.4334726241716487,-0.27148040040802657,2.0806608098125667,0.8551195594580857,0.7190168926638549,-1.5622767773037878,0.16695205946285305
2007-06-30,1.0647892141280368,2.486549096614124,3.4780379940480275,-1.6334215536373564,-0.24104848772176124,-0.1893748011606529,1.1054511494418215,-2.333668231736754,3.3346347745302545,0.32100233233078773,2.470938406882195,2.063871546206394,1.3030764557643792,0.03363929779155311,-0.043438349097484744
2007-07-31,-0.904958517458284,0.957028424814276,3.100458393691945,0.6382912394354278,0.16496356823636965,-0.8420835285369922,0.20800968026498395,-2.2478682572570037,1.9801778433881403,0.03163127239485917,0.9548432886385596,1.6580060939594952,1.623284193819187,-2.3121355218357924,-0.0704067433743562
2007-08-31,-1.0772854486957208,-0.4689110626858269,0.6533377264054269,0.6488018247980087,0.5520469076907426,-0.6133766501040906,0.0348961693883371,-1.6619355488841294,1.1492630743189953,-0.3412818413727757,-0.30198412999002333,0.09167143077433515,-0.058931531668028815,-0.8584443838154845,0.05624094650951377
2007-09-30,0.19222190390007185,-0.9879271205811987,0.2077053875799981,-0.5536537136308244,0.35174697997398335,-0.6644839068929527,-1.224988124251637,-1.5605270312501174,1.1524024558884558,-0.12044861371912977,-0.3978660831959437,-0.11114656471979749,-0.5284770930500831,-0.7660303792877386,0.36353204596077066
2007-10-31,3.0776093821857384,1.169234739262807,1.8083758769809644,2.7868461562585556,1.7576070797532797,0.6817601011010299,1.1090956102138492,-2.279689049032505,2.261446640353284,1.1758188113730326,1.9340336283352355,0.3458325985196294,-0.014393145559053794,1.1863516781926624,0.021464438120902322
2007-11-30,-0.25271731579381856,1.5782565752658304,2.224540695293551,1.7173728526003582,1.5665035099813207,0.14554890349935254,0.33123650681473077,-1.6959069886505882,1.525442017677741,0.9514886239016533,1.1186402697952713,0.6368654823061074,0.26875527303524693,0.07655159636752681,0.119837081331848
2007-12-31,0.5863634014976268,1.7487045711758458,3.4622771363891442,1.3349856047735005,1.3833621027195284,-0.03256335409791638,0.5563375255575076,-1.4351055403552622,1.3934814044892476,1.0853623755693338,1.434760746953061,1.5144320100440591,0.870416584050638,-0.5737362161056881,-0.32994532355818545
2008-01-31,-3.086699251613411,-1.5298271633336542,0.6295175209188308,2.2474025895451573,3.324304198522508,-0.5744325542716315,-1.1113340299707037,-0.38393755566042115,0.10720413386664729,-0.03311739061846981,-1.3520305170366123,-0.525702644271238,-0.11057290806804883,-1.128759333238626,0.033373235805389305
2008-02-29,-0.026940335441465037,-1.3436366645544215,0.753244655152753,1.9854458915121511,2.516475788838365,-0.9160349175162738,-0.7150733190750543,-0.2582015214037894,0.11329868002077509,0.05577040728620193,-1.27462666907053,-0.41375079321567976,-0.010989643242962664,-1.8085969214969884,-0.09406804099541169
2008-03-31,-0.8961210685485466,-2.136345947270737,0.3776610329910792,0.9750727921624578,2.349343798009035,-1.1022715346234764,-0.8957605277898486,1.9162059030199434,-0.8661680370818972,-0.23222839416108254,-1.7944470384517743,-0.5680475229382097,1.2579535764693774,-1.7441218045037366,0.15730850752299616
2008-04-30,0.8549013083478497,-0.030387201146945916,0.18591580278221026,-0.012543141436474895,0.9437207099241522,-1.2299935594421783,-1.0672976043945908,1.1553433181643018,-0.5988558329654557,0.26552969171985713,-0.6748638470873116,-0.31085915460136193,0.43679054699935516,-1.6816180291251817,0.1362886888292634
2008-05-31,0.6898964202259479,0.3781653085584852,-0.07917978760743558,0.14759369708306463,1.1290088154152524,0.14096512941869366,0.6853807759673345,0.6959047355025751,-0.3328618671429758,0.6149500661442912,0.20140611008437243,-0.5129345333645788,-0.25492338189932723,0.13100750630907318,-0.308422175712216
2008-06-30,-2.483856047218052,-0.47566060338628435,-1.6425518990646462,2.214101547301842,1.6453626830044872,-0.6971004752793332,0.17887058254035137,2.0400349094859074,-1.1681796064038943,-0.38251470195525483,-1.2757985712776612,-1.6621979419417785,-2.350255300086309,0.26758005517446337,0.09308145280690593
2008-07-31,0.3653301652817655,-0.7455607974748076,-1.1364617939754635,1.6801956569148169,0.6668356944793766,-0.4424811980159129,0.8460094117372476,1.5061457512218948,-1.071229214406127,-0.11707189942429647,-0.7487595087309654,-1.2016998638353855,-1.4847310277796906,0.062246367149328984,-0.05960607732788422
2008-08-31,-0.6395243800156014,-1.6071685974805268,-1.0697488024651685,0.897793973481909,0.6286124370727972,-0.8066737103817705,-1.1970706947235117,1.7344299643706553,-1.365072648663778,-0.32016333846299017,-1.073293129364654,-1.116730361122113,-1.273552612833756,-0.08989137398514209,-0.2359117719191523
2008-09-30,-1.7183515734022712,-1.1839392949455143,-1.7200718346988921,0.31963335204433346,1.0619934934939583,0.2875831517497188,0.6970345252750275,2.7318806090060384,-1.8736513098840644,-0.9878375957630487,-2.0453910174048016,-1.6004982368394256,-2.50810228727159,0.3979210549631544,-0.321299621967137
2008-10-31,-2.0714282206558474,-2.650704169888114,-2.511805851526131,-0.1286762635368407,1.0598896400361273,0.24648281255040158,0.39635758626279644,3.5831911859331056,-2.140056140555294,-1.8248121614372046,-2.6510863545399865,-2.135367875166713,-5.097403670437616,0.6865031368163512,-0.29543581711344685
2008-11-30,-1.673200200851784,-3.0835113104621437,-2.3707883983497857,-1.4695945542290778,0.28537319119187926,0.16869083213959377,1.043195077820863,3.281463017929797,-2.072998090950323,-2.4086303473766093,-2.6045685687638036,-2.224778681016085,-5.017467277772624,1.281198536294103,0.21677410302872976
2008-12-31,1.2384797006410235,-1.171226942150442,-2.0049246223013957,2.2539786073081567,1.3716162358012303,6.4641867291057045,1.2585721868766802,1.7290726860734855,-1.6071721454961805,-1.5814931322056747,-1.3329682289525489,-1.6748871316392187,-2.698430032192816,-2.879582303553502,-0.17346436302408522
2009-01-31,-0.9167785947347844,-0.6787953793449406,-1.7061179029836842,1.4965681883400936,0.8250371573700925,1.536208591326205,0.7047404482234735,1.7911613229533967,-1.5581568613547951,-1.9056848250783882,-1.3042986021275993,-1.5402201763570218,-2.4033601605507218,-0.07828344713515799,-0.02007743851137612
2009-02-28,-0.060619597590311554,0.12188793652277154,-1.5941856515317845,0.46752753938800495,0.8398619090021269,3.470496883765206,1.9668042775456178,1.4726206128001575,-1.3850428157876977,-1.7460973574863103,-0.7613144000143903,-1.433955566195124,-2.172634585654794,-2.1310519899731455,0.12382894336350167
2009-03-31,0.689238366683306,-0.1491182733515594,-1.330807733744695,-0.2164747292593287,1.1575463468398488,0.6867057114980681,-0.5815642426823098,0.9526610623235156,-1.2670054844036212,-1.35286483918947,0.10393961157465387,-1.179187781521406,-1.3986373832871077,0.41204982308571864,0.07754643556232893
2009-04-30,0.4127438706764337,0.5694806570436316,-1.3066637024499836,-1.3522692932346625,0.4137500648456957,1.025865142937682,0.47311738791140995,0.7043496856750675,-1.0915936217229405,-1.1161210699331348,0.49261313527462397,-1.2273867220804604,-1.2844200487334614,0.004388226919395996,0.3227229407217456
2009-05-31,1.7318313889498422,1.5347245867919532,-1.094730529048655,-0.5128036279032431,-0.10861462538265905,2.6081741919202,0.48435027296168986,0.18047457265025169,-0.7621706353625552,-0.3932700489744879,1.63183262609632,-1.0930820711353035,-0.7137222074017514,-1.192484626233524,-0.1207230764588713
2009-06-30,-0.5958873628702857,0.8065131419390473,-0.8573246123999206,0.7369278749364996,-0.021932758550805044,1.6561051934531872,1.4814034762760686,0.264879283554659,-0.7371445048304108,-0.5796602711616761,0.7624247614274012,-0.8580001879134932,-0.537612470391615,-0.26711195223419976,0.027705868820674863
