OLECTRA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-05-31,-1.6284382738940062,1.2562614603047542,-0.22779992106600008,3.696660921693505,3.7672116296461837,-0.19586915995570417,0.4675254658570302,0.19199554053585993,0.7921822370624235,0.6505285508497605,0.43359886756462923,-0.3952774983918306,1.017625064676988,-0.3550105115172815,-0.28223246768421634
2006-06-30,-1.4972455988322284,-0.01067766831674358,-0.6304247041116213,3.43454390608718,3.4624505071542777,-1.0168967048662265,-0.815310843130408,0.5960173462528222,0.001436152628434102,0.18574385800669563,-0.881036381178229,-0.632490782656116,0.26031271210212753,-0.4753885696607105,-0.019204979836049924
2006-07-31,-0.33660987009893983,-2.5335271168324454,-0.7331657204162473,-0.36368319394672244,2.6742379886059626,-0.99608560922303,-1.6590591102980239,0.7156138657293909,-0.1702138788184708,0.010644938920358017,-1.0832218997585443,-0.703527503799781,0.007914780925129853,-0.4374556680569434,-0.059932340722673845
2006-08-31,-0.4944340286369493,-1.5788504813026212,-1.013956217390596,-0.4576060324597028,2.272430828580542,-0.9176211482521016,-1.3395290910210398,0.8899419248927576,-0.44784838778124053,-0.2613295948600651,-1.3293549689618844,-0.8743121913074451,-0.9612872781257946,-0.33172059771124934,-0.03898544671295354
2006-09-30,-0.38835408216048317,-0.8123516405971033,-0.9030786451002168,-1.3185556152350626,1.9810207803478073,-0.8209033063628894,-0.4301549535724112,1.0258842976252132,-0.7049913402015365,-0.5822806264992001,-1.3967142619461528,-0.8549685564171837,-0.5724474808402545,-0.3840347774166414,-0.003062789530545767
2006-10-31,-0.19677624787275333,-0.7119324674135854,-0.5977779741555966,-1.1986565597483663,-1.09884940987165,-0.11398356750405089,0.4597938855919233,1.0907207160162466,-0.8590543696192594,-0.8076388692391467,-0.905071491734914,-0.3841643543010886,0.8297037253101552,-0.340925657349722,-0.10331761402802614
2006-11-30,-0.6207756054132524,-0.7840716823756086,-0.8557739930487623,-0.9883178760817598,-1.4275572382957817,-0.27602634669035625,0.5348720530378166,1.3177808504281576,-1.3249074972750101,-1.4986485968531258,-0.8899544480011398,-0.7332112159394145,-0.24621713734056494,-0.37919412530766194,0.3053816495511819
2006-12-31,1.132690939650855,0.19743754997059068,-0.6886014475073459,0.10441384959317802,-0.8881595003305801,2.230754973198988,1.8191344902977236,0.8307534832907313,-0.3988797075168587,-0.5269541343183735,0.16331093223606552,-0.569790553277453,0.26252014492896075,0.07928074932412629,0.09097177820572679
2007-01-31,0.19495221224319567,0.45440143994451426,-0.5095101225814136,0.03436632217482991,-0.886559783390186,0.24524671185035776,0.490274631196013,0.7757757812340433,-0.14026265906267435,-0.2359005383830318,0.40194452589357693,-0.327359919034272,0.8991617374979192,-0.2169042709098908,-0.11122563511022437
2007-02-28,-0.6441814221175084,0.43211639724553935,-0.6649285006324298,0.042301503693415496,-0.8169110276583054,-0.26914534128869705,0.23932158555382885,1.0319735910483103,-0.7619995174287533,-0.9676597216948288,-0.1327643677847976,-0.5642994608610539,0.509988274127077,-0.41366897961628296,0.28319632318052274
2007-03-31,1.0258436180150696,0.374188833997208,-0.3676612982019917,-0.04606331597622337,-0.5195507760104662,-0.47985762856221525,-1.3149419550400019,-0.1507358973601782,0.2986095885853334,0.37315885649632546,0.7052922059001456,-0.30095421367882613,-0.13131442816283542,-0.48348982834861726,-0.05342516667358044
2007-04-30,-0.33270519685822597,0.044908922418823674,-1.2339820183164858,0.07585714634763716,-0.44050446915733,-0.005945387654800392,-0.34509415223656714,-0.21148189790821598,-0.03987171237237235,-0.06487804303021796,0.3003983055651238,-1.271196385413103,-1.714919770642762,-0.3306538122551639,-0.09592012187873925
2007-05-31,-0.515012108783008,0.1747788648163974,-0.9896481152230896,0.058805552291362424,-0.4431153649726393,-0.4713910512829846,-0.4164891768447706,-0.23868712871520426,-0.5809174403329143,-0.795125855723523,-0.30932522664978135,-1.010245143182827,-1.3050933973574006,-0.26087843903231794,-0.10362203266688602
2007-06-30,-0.5251819712777117,-1.0063990795944022,-0.7371087197805747,-1.1042512980187442,-0.7698078143781394,-0.6905713998123468,-0.5424682101119512,-0.2520757930770476,-1.0967530773205216,-1.5838541264750414,-0.6724168475526775,-0.7218384684305927,-0.86942956124599,-0.33515525375131133,0.6487518116166465
2007-07-31,2.7530949866682124,1.247399269899244,0.4279423168966015,1.5619071158950926,0.9437600627941611,1.6886548434172173,0.7941959341492001,-0.792177362695721,2.2810640787742833,2.3509314136107564,1.9854927050777291,-0.01645363796254117,0.1531249124044764,1.1464954217961474,-0.014369940282952675
2007-08-31,-0.1920311365814234,1.4120783500096614,0.6892316164615434,1.2887491616442102,0.7696281917976593,-0.6014036268594986,0.01648322867396822,-0.8711000125934643,1.4157330481275492,1.4587718894308475,1.067464590481376,0.18647535905945606,0.2932398569557507,-0.7781410832944861,0.04376502796675898
2007-09-30,0.06643138032817834,1.7783580659305924,1.543297075783191,0.903805737939428,0.5946197375049769,0.6106862086588696,1.38524868694407,-0.9751260720225651,1.258297596219439,1.2936738492402657,0.8712681568571959,0.724485473480117,0.4475983198424134,0.7689310442659087,-0.17429341533151202
2007-10-31,-0.8221351865762844,-0.6786151417460731,0.9751820684456941,-0.726791885671811,0.6922040915009093,-0.4637747141022863,-0.9530182884468065,-0.9335386060838553,0.17457577507933772,0.26457160953806036,-0.14732521638286572,0.4886720244552851,0.2521696508457018,-0.7585482615043923,0.09299046804568789
2007-11-30,0.1982327671570532,-0.40767360287473414,1.8884429271935905,-0.49404028880755874,0.5509688073576179,-0.3943698725075905,0.3715485223779432,-1.0442985503251998,0.4118522927216254,0.48842448837099656,-0.1127739191840905,1.3965940241797654,0.6063617123143292,-0.9768504414095119,0.3540759410394609
2007-12-31,1.245874003843262,0.4426509161521456,1.9707395017277876,0.2775928491188669,0.5277134232202029,0.19405173580490057,-0.4322513395292702,-1.2625198380604625,1.732794177296492,1.8853024227067776,0.829980660396826,1.5620216734814423,0.18582683090282753,0.2997818217401759,-0.26399550793241333
2008-01-31,-1.229298127705722,0.1329840033393673,0.4478968181839874,0.5583614461027763,-0.340889539803989,0.22690182287891977,0.24107042259395706,-1.1476020398582314,0.08048150139391508,0.12607745361912662,-0.4495981211993103,0.730878704357403,-0.23160069554724247,0.12217197239498565,0.282048254733525
2008-02-29,0.9013187699603904,0.6949843148587295,2.028431620527337,0.6804087597522324,-0.05927967876908432,0.22940300504435276,0.16470086586971663,-1.296402040440199,1.0733226714539308,1.1629538370096224,0.5125828376954039,2.359504318555066,0.21140375343486995,0.5077522756767848,-0.28080059393536966
2008-03-31,-1.2581383847432541,-1.2289696769455598,-0.12396048828954591,0.5138288448231167,0.30423239188739454,-0.3324445655206175,-0.30599456579133105,0.36810985107188854,-2.2612754338739065,-0.4552060481991865,-0.7462175668130118,-0.24483307292680623,0.7633329801912512,-0.4794024928148299,0.30865754843833587
2008-04-30,0.9672438967470395,0.4845235859063706,0.9653667795603951,0.5396110293036739,0.3532717726978773,-1.0529052698918793,-0.863312471751011,-0.15414065310967942,-1.2479649910549675,0.7432521450800336,0.2331082254282348,0.7643884423528787,1.917768681048751,-1.9768565570637135,0.30200212622652933
2008-05-31,1.1825362646371393,0.6657489523442846,2.7869788607643624,0.6122766164841876,0.5139194333236017,0.9237517911355341,0.2586751491906759,-0.5134113313657257,-0.25376945060072614,1.5706197641567357,1.589722821734182,2.3244513957656934,3.307444055727358,3.06829348923794,-0.39905374820139183
