FNXP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-0.7318058798005278,-0.4574364217816138,-0.903312190723429,-0.8886197384018854,-0.10768265951498666,-0.5283201649808998,-0.10386289184680435,1.3056325796187844,-0.5675133253875554,-0.6076909933521919,-0.43789881176943435,-0.7818625827382805,-0.9560708622150144,-0.11614987489928612,0.17039244321714733
2016-03-31,1.8200238970224825,0.7674870428290365,-0.4858014669089576,0.6989587897632401,0.7967529968753679,1.976418179577671,3.4182816895172112,7.6476360860050505,-6.4069040651409805,2.5749015990671813,0.6615869686436316,-0.47008097064124715,-0.3921856958852984,0.567886026200766,-0.006474297702729381
2016-04-30,-0.3800969092202811,0.3381479558965982,-0.39349040645505934,1.0055473881234764,-0.2675766874053145,0.0896380853726112,0.31301484194807483,4.047352099379215,-3.40151297584712,1.923933577501602,0.36596065542197287,-0.2971478834921892,-0.2713755884433603,-0.15981649038427395,0.0697848923787635
2016-05-31,0.592074911924797,1.1717526844841988,-0.1918593084657275,0.3373548902708127,-0.3917121308692764,2.1573563792468677,1.9128524324542835,2.752363194667504,-2.21030000547318,2.241807602546834,0.6988892455322661,-0.08941803898504068,-0.07422449447694619,1.0277652622615185,0.09684387754508898
2016-06-30,0.977337960031107,0.6962089204794095,0.2521585164713667,-0.6594903399549136,-0.4503575562793632,1.147575688442774,-0.13279949779208164,2.025840141432866,-1.48939052069054,2.3738041126210043,1.2344114627248568,0.37750693132800356,0.3310787379650043,0.8549589232718486,0.09788057495711203
2016-07-31,1.0243337771615086,1.7876069547954931,0.379018495003497,-1.8618081020297919,-0.2937353959294442,0.3458074018861244,0.44163770349392045,1.5762097083123456,-0.9557806889859144,2.188943829806623,1.8812566289369321,0.45150687807884926,0.35067249232628933,0.021117168177021018,0.030401923569698144
2016-08-31,0.1064249088811407,1.4067998522645724,0.7453009324244199,-1.0285575841459382,-1.1208318284406964,0.891511895048624,-0.41267368216983524,1.37633741700931,-0.722519441443161,1.5386248421701758,1.24281002249143,1.1480277985579102,0.6788655343518323,0.8120167268020076,-0.07442464330920963
2016-09-30,-1.195160780881795,-0.049561735004067554,0.6038702819390097,0.3479600200875664,-0.6916422289479847,-0.3311790561251533,-0.7701243623350105,1.4055315737828937,-0.8951719277999969,0.6226088301658483,-0.058264725565595525,0.8014973119421344,0.6803560301154019,-1.0469763446276912,0.02647277759738883
2016-10-31,0.1630058064769793,-0.603457352626657,0.25942078678343483,-0.40468069870348927,-0.840718181642945,-0.9019064950568527,-1.0904822532775333,1.218926056001632,-0.6653241272128587,0.5337938795679726,-0.13677206630180522,0.5094811312822888,0.2683261497753138,-1.2265456329193696,-0.04764648073715096
2016-11-30,-0.7920468458786594,-1.1852957465928968,0.3705172718279206,-0.5825399878136921,-0.39179787795073723,-0.21211353966585725,-0.6737396776639658,1.2266720846165813,-0.7462472001064827,0.05473361520836484,-0.8573923751233243,0.49291514294606625,0.42556511835620503,-0.7527730840405766,-0.015058463874201388
2016-12-31,-0.45739885148796927,-0.665907074455239,0.39568498136736674,-0.9484483636739237,-0.914743854089247,-0.8716222640132664,-0.48033441491026907,1.1783514396397095,-0.6937474554814305,-0.17912734577885278,-1.068868589394816,0.6954290127564603,0.48126746607103893,-1.3924824248406074,0.1295147158786276
2017-01-31,1.5022414973823925,0.10035170468085003,0.759763512560207,0.6852174759461207,-0.22923932541296532,-0.31163719878867785,0.8223791211447405,0.8429937585679821,-0.049315252248114616,0.35188180191575313,0.284928940771292,0.7961511665387886,0.6535965282622164,-0.9816851293537957,0.08244003684832069
2017-02-28,0.8199710610808405,1.2354476701605575,1.4885576140814638,0.15318207255876806,0.2190184985619235,1.9215233276824049,1.457018262114846,0.6537857946227802,0.4248502138095403,0.5169938468769523,1.0808468145279886,1.2232688216348104,1.1722383788639372,2.804843847624817,0.07391533424264972
2017-03-31,0.6475016751444503,1.9327485437306224,0.8975028556457466,-1.1104332786773037,-0.5228522610848544,1.245572552461049,1.658461855285841,1.024373750989645,-0.8314841933103432,0.5750500845209465,1.3967595955354433,1.0071722206777982,1.1593410460492053,1.123632455012412,-0.0015557479369514757
2017-04-30,-0.42153658370509406,0.6391506977312759,0.8992458792095673,-0.5716413551488856,-0.3341751323216647,-0.18528129352698464,0.35785768849091126,0.889411578287635,-0.6841393925307332,0.2895503793040316,0.7492635358627836,0.927506916592885,1.098870620301579,-0.978069942590506,0.05215789758856635
2017-05-31,0.2894166844182474,0.32204088761116867,0.7517483223159965,-0.8631869515837717,-1.2452973464033557,0.8267762873693275,-0.44018987619616284,0.6401680439630821,-0.3609906440568078,0.273357830300154,0.6723379502922945,1.2231608956817772,0.8119196082465147,0.5497053130333452,-0.008575250437158496
2017-06-30,-0.5695665464538465,-0.45128904342419657,0.1982641371543615,-1.10648159860441,-1.3197961544458812,0.7599793600502387,-0.23039814569582404,0.5396864985378667,-0.2979151522586781,0.015346023475710622,-0.15540182009670758,0.5830783922238019,0.2296117255230368,0.3187217036206273,0.005532860227089611
2017-07-31,-0.4278731376512606,-0.47056837018964015,-0.27342195557568494,-1.1472866079442376,-2.082334905737497,0.9681210572864645,0.6170932653797288,0.4027859498197552,-0.1824449867074155,-0.1832813864053378,-0.6051619135237034,0.37528534389660057,-0.27033543630641726,0.37136101042833114,0.006484734401041876
2017-08-31,-0.3757823751073445,-0.9263280135856681,-0.4295083744171688,-1.776414736819468,-2.432654456310073,-0.8379895481958828,-0.9196519317768541,0.2584087860160208,-0.06806205229405504,-0.3300673138568749,-0.8257995975798615,0.44250114632457005,-0.44090899858690435,-0.756235005677515,0.03804937675138405
2017-09-30,0.029205331931778728,-0.535036745084424,0.03047853104643067,-1.3020673809043215,-2.722318973431792,0.03780468363194717,-0.3184194166201816,0.004335790289409287,0.1606422969614619,-0.3186139447483633,-0.593631685822601,2.515092343417262,-0.00040615895339374595,-0.23915894128585186,0.12071927937669528
2017-10-31,1.249547426222489,0.5854137180936383,0.49970734376727866,-0.07364399802415025,-1.1561945654128518,-0.9945912402462878,-0.9575817124321564,-0.5727892651210117,0.830291593241865,0.10262807389540256,0.6480260426194774,1.0635859525492468,0.2230479980473202,-1.4126374675769156,-0.09767247918148124
2017-11-30,-2.143412796936736,-0.4589540561412117,0.10120392528250746,1.5731269795626919,0.1434129655181471,1.0792633532796776,1.1037326925897362,-0.42413407434630307,0.44740292380343166,-0.7778639817814882,-1.0329154533571385,-0.18298038904348318,0.05271358438801676,0.9454737034346072,0.015428397381357104
2017-12-31,-0.24579140964890275,-0.6405921250229214,0.24623418019059237,1.5636791522914717,0.1832632463563093,-0.7270116219594803,-0.1632372150796362,-0.7913217772561034,0.6883699058577532,-0.8556197136343785,-0.9537102533464578,-0.07455793241428109,0.14091699337352318,-0.9412244789989852,-0.02005732093749251
2018-01-31,-0.8054297803386966,-1.9797584640615482,-0.863184653302756,-0.004897110647203358,0.32602977807506506,0.26670305965853214,0.7582680930464838,-1.0836137093217386,0.7366389125956911,-1.2352076705937114,-1.344348386109208,-0.9817247431233167,-0.9144803561035559,0.09521497410262546,0.010002391617278731
2018-02-28,-0.2956838505263899,-0.8175863705840514,-1.4576356803874313,-1.2493977697001482,0.3854772874482496,3.58978589887997,1.0845036312482956,-2.2488010574164194,1.1687805416338206,-1.2105984530021408,-1.250254109286872,-1.444904247572674,-1.5862995175244907,1.5058550082502147,0.010130718474821939
2018-03-31,-0.32804944495007776,-0.8628881708284625,-2.029800493474823,-1.230812253131345,0.35154253154796805,-1.059843322251986,-0.5760226254599643,-5.188193400199772,-0.8574219356872302,-1.299921931254172,-1.1581875313430454,-1.8591490902404975,-2.387333848792246,-0.42930105978656813,-0.006462672179678874
