OFSS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-02-28,-0.5787148101453218,-0.40593265122080074,-0.4717614259292391,-0.3775886507208992,-1.158963734076021,-0.49370212306226224,-0.21160708522785912,2.7808671237550366,0.019458288181342515,-0.686036492399133,-0.7465353354122428,-0.0968806925207384,-0.39608045321160207,-0.348344027359778,-0.008610734317548736
2014-03-31,-0.25054386444534116,-0.880730206155675,-0.023006944192270548,-1.3234837553564303,-1.1365614058950428,-0.340098970549784,-0.510406631922243,2.577560855625181,-0.4308098164125814,-0.9006329533811194,-0.8192595679685338,0.6658733040485855,0.22251753208434888,-0.41682945723493153,-0.028599894377637873
2014-04-30,-0.5764606080743994,-0.8351482445382516,-0.2612334163210623,-1.2878217089599964,-1.208029104037637,-0.4784208354714616,-0.6033247109084804,2.366475055249237,-0.6069872098759764,-1.4944790888851731,-0.9890045837595051,0.3013358531777306,-0.09043634315573569,-0.3511049534199942,-0.05841589932926665
2014-05-31,-1.0352426064954938,-1.0614035403158815,-0.5068977937080509,-0.9178386587628814,-1.003027214307825,0.30244132977783206,0.5358125443548452,2.4492529475477696,-0.9875905908790417,-2.7118640281751762,-1.487100363962497,-0.31234935071177966,-0.4204326243780698,0.04280801160605911,0.10129417047727968
2014-06-30,1.5413211620746499,-0.030224672804491245,-0.16124228181967917,1.0965741389447943,-0.3827242439502233,0.08851229307835526,0.21905533123687004,1.231446646657898,-0.14011108482656323,-0.4331847771879586,0.06971675368614981,-0.05535293763116747,0.0030187215667169696,-0.06790025712409682,0.05671306844594929
2014-07-31,0.7328293902710584,0.7327171610818792,-0.34096869320276024,0.9253158231089126,-0.11385498725742137,-0.2425458143794368,0.4741285367562632,0.6187363390605584,-0.09192705699434338,0.6274889999975537,0.7769136991357987,-0.3507476656535465,-0.28116973278189095,-0.18316900258874824,0.0843730921560136
2014-08-31,1.111513563421578,1.9784867778533233,0.0790309633371303,-1.1358088163486588,0.24113583900934218,2.3711614831355488,0.3552451903016249,-0.16719332432017342,-0.026171227073892907,1.8088182495369631,1.5720742493148492,0.05371976116122545,0.16515212819403854,1.6392472547246237,-0.04748569703377964
2014-09-30,-0.9089038159184588,0.5740067031621469,-0.2797154629284792,0.5031505081897282,0.5442243720150954,3.565680741315879,1.1865221251767835,-0.11852472198743293,5.931404282278188,0.7834518763323993,0.6003594733192494,-0.408108485506911,-0.2582055334830872,2.5157322050457416,-0.01641711967015096
2014-10-31,-0.3540018550323616,-0.0355426027256408,-0.5257442095131283,0.5087687502350767,0.45820878576189505,-0.6790430023048781,-0.027536004107491324,-0.0669025902911681,2.7868842258834636,0.3631852091752338,0.1351540027508781,-0.6669125436638615,-0.574094863863537,-0.1281202927571512,-0.011295692535289843
2014-11-30,-0.287405656498746,-0.8685603394350353,-0.34521067644121284,-1.1479985747256327,0.016744091686896476,-0.8546245425845422,-0.8992686473394857,-0.058510911366056934,1.973414446779886,0.04577497885675765,-0.3547189155835815,-0.4144460572310994,-0.3502821899947289,-0.42500004006713055,0.00518807908177812
2014-12-31,-0.01011156551678115,-0.3631884071419497,-0.607175904337645,-1.414805451442236,-0.585741829930813,1.2076105970679822,-0.42810109318500844,-0.9665995604069658,1.5940594818802114,0.13441514270270483,-0.41293114752974414,-0.7153675874511024,-0.7160892410650832,0.2322782786227915,0.01029610125226392
2015-01-31,0.167226372364318,-0.08083288037343293,-0.31818312758480505,-1.2951254205201481,-0.8005980726771009,0.15649874746111306,0.5847370697571516,-1.4856402096661565,1.3387325082689856,0.3206052101212706,-0.2659536281265372,-0.2208589497283771,-0.38742274051449105,0.09008891956663374,-0.03599105986236004
2015-02-28,-0.6886197332049421,-0.2736273470796795,-0.3853245907619728,-0.7101839591297399,-1.9032640727164631,-1.1160121473285216,-0.3284199993644782,-1.1111223344689907,1.1436566515032758,-0.4695315672629592,-0.5093370264995334,0.5831103216952357,-0.42297401762094206,-0.6147890003536737,-0.005262123411469409
2015-03-31,-0.2350361067512746,-0.37561642340786455,-0.32491774675471397,-0.7649992106196788,-2.0283290089640453,-0.6606747997441337,-1.0721854081316462,-1.974032658961767,1.5715897017717642,-0.672905689931416,-0.49446998774617257,1.3008034131199557,-0.4168427508854881,-0.4255091264721037,0.01692623004971781
2015-04-30,0.15300759973716174,-0.4622338556404546,0.3838849296970415,-0.5904224039978542,-1.7219105192435165,0.06721711328266032,0.04939269516537356,-1.848782883582382,1.2509795736085236,-0.4280212894890357,-0.2977096781054536,2.788086247420054,0.16919647309123978,-0.03324459648640303,0.09083932969816882
2015-05-31,1.8102000673366916,0.9260743978115672,3.241971475352286,0.49694186742077234,-0.38963307677936315,2.6471748058674276,2.7161023282545935,-2.3820733887971026,1.1567486655094046,1.7645516823300147,0.9669892540346534,3.132287160742746,2.270637053214379,6.807520068898602,0.040242371875824634
2015-06-30,0.5587001298364938,1.4135231737951786,1.5441453376336782,-0.023600077793427245,-0.2592103584355217,-0.5219954938563418,0.2849204439983816,-2.6063236850594627,0.9350596885870279,2.399561231272138,1.2889918317254259,1.458145456696973,0.7518446422044989,-0.778603001698316,0.06810184564559614
2015-07-31,1.130426484009046,1.919212683332954,1.5839521453212317,-0.6216851823883194,0.01963350815519984,-0.36276278944729984,-0.12581164493370955,-2.1294568251313857,0.7254571275211222,2.7767993947466247,1.914521179588439,1.274747669561658,0.6900242375098816,-0.6181974558277202,0.02420728177967241
2015-08-31,0.24070269114675202,1.0320272827672547,0.5831654534891728,-0.7177705816859651,-0.6767984089371155,0.7011932363583885,-0.7174061681967373,-1.6803915866792016,0.5547961248538232,2.0468743295093352,1.4864216627240319,0.9314199895394198,-0.02043919437594467,0.3917585316075637,-0.04940786965455978
